ID;AantalMaatwerkvoorzieningen;RegioS;Perioden;ClientenMetMaatwerkvoorzieningen_1;HuishoudensMetMaatwerkvoorzieningen_2;ClientenMetMaatwerkvoorzieningen_3;HuishoudensMetMaatwerkvoorzieningen_4
1681;4 maatwerkvoorzieningen;Westerveld;1e halfjaar 2024;20.0;30.0;1.0;3.0
1682;4 maatwerkvoorzieningen;Westervoort;1e halfjaar 2024;25.0;35.0;2.0;5.0
1683;4 maatwerkvoorzieningen;Westerwolde;1e halfjaar 2024;100.0;125.0;4.0;10.0
1684;4 maatwerkvoorzieningen;Westland;1e halfjaar 2024;155.0;205.0;1.0;4.0
1685;4 maatwerkvoorzieningen;Weststellingwerf;1e halfjaar 2024;35.0;40.0;1.0;3.0
1686;4 maatwerkvoorzieningen;Wierden;1e halfjaar 2024;35.0;45.0;1.0;4.0
1687;4 maatwerkvoorzieningen;Wijchen;1e halfjaar 2024;85.0;95.0;2.0;5.0
1688;4 maatwerkvoorzieningen;Wijdemeren;1e halfjaar 2024;25.0;25.0;1.0;2.0
1689;4 maatwerkvoorzieningen;Wijk bij Duurstede;1e halfjaar 2024;;;;
1690;4 maatwerkvoorzieningen;Winterswijk;1e halfjaar 2024;30.0;40.0;1.0;3.0
1691;4 maatwerkvoorzieningen;Woensdrecht;1e halfjaar 2024;90.0;95.0;4.0;9.0
1692;4 maatwerkvoorzieningen;Woerden;1e halfjaar 2024;100.0;125.0;2.0;5.0
1693;4 maatwerkvoorzieningen;De Wolden;1e halfjaar 2024;50.0;50.0;2.0;5.0
1694;4 maatwerkvoorzieningen;Wormerland;1e halfjaar 2024;45.0;55.0;3.0;8.0
1695;4 maatwerkvoorzieningen;Woudenberg;1e halfjaar 2024;20.0;25.0;1.0;4.0
1696;4 maatwerkvoorzieningen;Zaanstad;1e halfjaar 2024;310.0;360.0;2.0;5.0
1697;4 maatwerkvoorzieningen;Zaltbommel;1e halfjaar 2024;35.0;50.0;1.0;4.0
1698;4 maatwerkvoorzieningen;Zandvoort;1e halfjaar 2024;40.0;40.0;2.0;4.0
1699;4 maatwerkvoorzieningen;Zeewolde;1e halfjaar 2024;25.0;40.0;1.0;4.0
1700;4 maatwerkvoorzieningen;Zeist;1e halfjaar 2024;160.0;185.0;2.0;6.0
1701;4 maatwerkvoorzieningen;Zevenaar;1e halfjaar 2024;;;;
1702;4 maatwerkvoorzieningen;Zoetermeer;1e halfjaar 2024;270.0;325.0;2.0;6.0
1703;4 maatwerkvoorzieningen;Zoeterwoude;1e halfjaar 2024;;;;
1704;4 maatwerkvoorzieningen;Zuidplas;1e halfjaar 2024;85.0;100.0;2.0;5.0
1705;4 maatwerkvoorzieningen;Zundert;1e halfjaar 2024;40.0;50.0;2.0;5.0
1706;4 maatwerkvoorzieningen;Zutphen;1e halfjaar 2024;110.0;150.0;2.0;6.0
1707;4 maatwerkvoorzieningen;Zwartewaterland;1e halfjaar 2024;30.0;40.0;1.0;5.0
1708;4 maatwerkvoorzieningen;Zwijndrecht;1e halfjaar 2024;110.0;145.0;2.0;7.0
1709;4 maatwerkvoorzieningen;Zwolle;1e halfjaar 2024;230.0;345.0;2.0;5.0
1710;5 maatwerkvoorzieningen;Aa en Hunze;1e halfjaar 2024;20.0;25.0;1.0;2.0
1711;5 maatwerkvoorzieningen;Aalsmeer;1e halfjaar 2024;20.0;30.0;1.0;2.0
1712;5 maatwerkvoorzieningen;Aalten;1e halfjaar 2024;;10.0;;1.0
1713;5 maatwerkvoorzieningen;Achtkarspelen;1e halfjaar 2024;;10.0;;1.0
1714;5 maatwerkvoorzieningen;Alblasserdam;1e halfjaar 2024;15.0;20.0;1.0;2.0
1715;5 maatwerkvoorzieningen;Albrandswaard;1e halfjaar 2024;10.0;15.0;0.0;1.0
1716;5 maatwerkvoorzieningen;Alkmaar;1e halfjaar 2024;70.0;95.0;1.0;2.0
1717;5 maatwerkvoorzieningen;Almelo;1e halfjaar 2024;;25.0;;1.0
1718;5 maatwerkvoorzieningen;Almere;1e halfjaar 2024;55.0;80.0;0.0;1.0
1719;5 maatwerkvoorzieningen;Alphen aan den Rijn;1e halfjaar 2024;30.0;45.0;0.0;1.0
1720;5 maatwerkvoorzieningen;Alphen-Chaam;1e halfjaar 2024;;;;
1721;5 maatwerkvoorzieningen;Altena;1e halfjaar 2024;25.0;40.0;0.0;2.0
1722;5 maatwerkvoorzieningen;Ameland;1e halfjaar 2024;;;;
1723;5 maatwerkvoorzieningen;Amersfoort;1e halfjaar 2024;75.0;115.0;0.0;2.0
1724;5 maatwerkvoorzieningen;Amstelveen;1e halfjaar 2024;;;;
1725;5 maatwerkvoorzieningen;Amsterdam;1e halfjaar 2024;470.0;815.0;1.0;2.0
1726;5 maatwerkvoorzieningen;Apeldoorn;1e halfjaar 2024;145.0;210.0;1.0;3.0
1727;5 maatwerkvoorzieningen;Arnhem;1e halfjaar 2024;85.0;135.0;0.0;1.0
1728;5 maatwerkvoorzieningen;Assen;1e halfjaar 2024;90.0;120.0;1.0;3.0
1729;5 maatwerkvoorzieningen;Asten;1e halfjaar 2024;15.0;15.0;1.0;2.0
1730;5 maatwerkvoorzieningen;Baarle-Nassau;1e halfjaar 2024;;10.0;;2.0
1731;5 maatwerkvoorzieningen;Baarn;1e halfjaar 2024;10.0;15.0;0.0;1.0
1732;5 maatwerkvoorzieningen;Barendrecht;1e halfjaar 2024;30.0;40.0;1.0;2.0
1733;5 maatwerkvoorzieningen;Barneveld;1e halfjaar 2024;10.0;15.0;0.0;1.0
1734;5 maatwerkvoorzieningen;Beek (L.);1e halfjaar 2024;;15.0;;2.0
1735;5 maatwerkvoorzieningen;Beekdaelen;1e halfjaar 2024;20.0;35.0;1.0;2.0
1736;5 maatwerkvoorzieningen;Beesel;1e halfjaar 2024;10.0;20.0;1.0;3.0
1737;5 maatwerkvoorzieningen;Berg en Dal;1e halfjaar 2024;;15.0;;1.0
1738;5 maatwerkvoorzieningen;Bergeijk;1e halfjaar 2024;20.0;20.0;1.0;3.0
1739;5 maatwerkvoorzieningen;Bergen (L.);1e halfjaar 2024;;10.0;;2.0
1740;5 maatwerkvoorzieningen;Bergen (NH.);1e halfjaar 2024;10.0;20.0;0.0;1.0
1741;5 maatwerkvoorzieningen;Bergen op Zoom;1e halfjaar 2024;85.0;140.0;1.0;4.0
1742;5 maatwerkvoorzieningen;Berkelland;1e halfjaar 2024;20.0;35.0;0.0;2.0
1743;5 maatwerkvoorzieningen;Bernheze;1e halfjaar 2024;;;;
1744;5 maatwerkvoorzieningen;Best;1e halfjaar 2024;;10.0;;1.0
1745;5 maatwerkvoorzieningen;Beuningen;1e halfjaar 2024;15.0;20.0;1.0;2.0
1746;5 maatwerkvoorzieningen;Beverwijk;1e halfjaar 2024;25.0;25.0;1.0;1.0
1747;5 maatwerkvoorzieningen;De Bilt;1e halfjaar 2024;15.0;15.0;0.0;1.0
1748;5 maatwerkvoorzieningen;Bladel;1e halfjaar 2024;20.0;25.0;1.0;3.0
1749;5 maatwerkvoorzieningen;Blaricum;1e halfjaar 2024;;;;
1750;5 maatwerkvoorzieningen;Bloemendaal;1e halfjaar 2024;;10.0;;1.0
1751;5 maatwerkvoorzieningen;Bodegraven-Reeuwijk;1e halfjaar 2024;;;;
1752;5 maatwerkvoorzieningen;Boekel;1e halfjaar 2024;;;;
1753;5 maatwerkvoorzieningen;Borger-Odoorn;1e halfjaar 2024;;10.0;;1.0
1754;5 maatwerkvoorzieningen;Borne;1e halfjaar 2024;20.0;25.0;1.0;2.0
1755;5 maatwerkvoorzieningen;Borsele;1e halfjaar 2024;25.0;25.0;1.0;3.0
1756;5 maatwerkvoorzieningen;Boxtel;1e halfjaar 2024;20.0;25.0;1.0;2.0
1757;5 maatwerkvoorzieningen;Breda;1e halfjaar 2024;105.0;165.0;1.0;2.0
1758;5 maatwerkvoorzieningen;Bronckhorst;1e halfjaar 2024;;;;
1759;5 maatwerkvoorzieningen;Brummen;1e halfjaar 2024;;;;
1760;5 maatwerkvoorzieningen;Brunssum;1e halfjaar 2024;55.0;70.0;2.0;5.0
1761;5 maatwerkvoorzieningen;Bunnik;1e halfjaar 2024;;10.0;;1.0
1762;5 maatwerkvoorzieningen;Bunschoten;1e halfjaar 2024;15.0;20.0;1.0;2.0
1763;5 maatwerkvoorzieningen;Buren;1e halfjaar 2024;20.0;30.0;1.0;3.0
1764;5 maatwerkvoorzieningen;Capelle aan den IJssel;1e halfjaar 2024;;;;
1765;5 maatwerkvoorzieningen;Castricum;1e halfjaar 2024;25.0;35.0;1.0;2.0
1766;5 maatwerkvoorzieningen;Coevorden;1e halfjaar 2024;;10.0;;1.0
1767;5 maatwerkvoorzieningen;Cranendonck;1e halfjaar 2024;15.0;15.0;1.0;2.0
1768;5 maatwerkvoorzieningen;Culemborg;1e halfjaar 2024;15.0;25.0;1.0;2.0
1769;5 maatwerkvoorzieningen;Dalfsen;1e halfjaar 2024;;15.0;;1.0
1770;5 maatwerkvoorzieningen;Dantumadiel;1e halfjaar 2024;10.0;15.0;1.0;2.0
1771;5 maatwerkvoorzieningen;Delft;1e halfjaar 2024;80.0;125.0;1.0;2.0
1772;5 maatwerkvoorzieningen;Deurne;1e halfjaar 2024;30.0;50.0;1.0;3.0
1773;5 maatwerkvoorzieningen;Deventer;1e halfjaar 2024;180.0;235.0;2.0;5.0
1774;5 maatwerkvoorzieningen;Diemen;1e halfjaar 2024;15.0;25.0;0.0;2.0
1775;5 maatwerkvoorzieningen;Dijk en Waard;1e halfjaar 2024;40.0;50.0;0.0;1.0
1776;5 maatwerkvoorzieningen;Dinkelland;1e halfjaar 2024;35.0;40.0;1.0;3.0
1777;5 maatwerkvoorzieningen;Doesburg;1e halfjaar 2024;;;;
1778;5 maatwerkvoorzieningen;Doetinchem;1e halfjaar 2024;30.0;45.0;0.0;2.0
1779;5 maatwerkvoorzieningen;Dongen;1e halfjaar 2024;;;;
1780;5 maatwerkvoorzieningen;Dordrecht;1e halfjaar 2024;90.0;140.0;1.0;2.0
1781;5 maatwerkvoorzieningen;Drechterland;1e halfjaar 2024;10.0;10.0;0.0;1.0
1782;5 maatwerkvoorzieningen;Drimmelen;1e halfjaar 2024;;15.0;;1.0
1783;5 maatwerkvoorzieningen;Dronten;1e halfjaar 2024;15.0;25.0;0.0;1.0
1784;5 maatwerkvoorzieningen;Druten;1e halfjaar 2024;10.0;20.0;1.0;2.0
1785;5 maatwerkvoorzieningen;Duiven;1e halfjaar 2024;15.0;15.0;1.0;1.0
1786;5 maatwerkvoorzieningen;Echt-Susteren;1e halfjaar 2024;25.0;30.0;1.0;2.0
1787;5 maatwerkvoorzieningen;Edam-Volendam;1e halfjaar 2024;;;;
1788;5 maatwerkvoorzieningen;Ede;1e halfjaar 2024;60.0;95.0;0.0;2.0
1789;5 maatwerkvoorzieningen;Eemnes;1e halfjaar 2024;;;;
1790;5 maatwerkvoorzieningen;Eemsdelta;1e halfjaar 2024;10.0;15.0;0.0;1.0
1791;5 maatwerkvoorzieningen;Eersel;1e halfjaar 2024;15.0;15.0;1.0;2.0
1792;5 maatwerkvoorzieningen;Eijsden-Margraten;1e halfjaar 2024;;;;
1793;5 maatwerkvoorzieningen;Eindhoven;1e halfjaar 2024;290.0;355.0;1.0;3.0
1794;5 maatwerkvoorzieningen;Elburg;1e halfjaar 2024;;10.0;;1.0
1795;5 maatwerkvoorzieningen;Emmen;1e halfjaar 2024;45.0;90.0;0.0;2.0
1796;5 maatwerkvoorzieningen;Enkhuizen;1e halfjaar 2024;15.0;25.0;1.0;3.0
1797;5 maatwerkvoorzieningen;Enschede;1e halfjaar 2024;425.0;540.0;3.0;6.0
1798;5 maatwerkvoorzieningen;Epe;1e halfjaar 2024;;;;
1799;5 maatwerkvoorzieningen;Ermelo;1e halfjaar 2024;10.0;15.0;0.0;1.0
1800;5 maatwerkvoorzieningen;Etten-Leur;1e halfjaar 2024;15.0;30.0;0.0;1.0
1801;5 maatwerkvoorzieningen;De Fryske Marren;1e halfjaar 2024;15.0;25.0;0.0;1.0
1802;5 maatwerkvoorzieningen;Geertruidenberg;1e halfjaar 2024;25.0;40.0;1.0;4.0
1803;5 maatwerkvoorzieningen;Geldrop-Mierlo;1e halfjaar 2024;10.0;15.0;0.0;1.0
1804;5 maatwerkvoorzieningen;Gemert-Bakel;1e halfjaar 2024;25.0;30.0;1.0;2.0
1805;5 maatwerkvoorzieningen;Gennep;1e halfjaar 2024;10.0;15.0;1.0;2.0
1806;5 maatwerkvoorzieningen;Gilze en Rijen;1e halfjaar 2024;20.0;35.0;1.0;3.0
1807;5 maatwerkvoorzieningen;Goeree-Overflakkee;1e halfjaar 2024;10.0;20.0;0.0;1.0
1808;5 maatwerkvoorzieningen;Goes;1e halfjaar 2024;55.0;80.0;1.0;4.0
1809;5 maatwerkvoorzieningen;Goirle;1e halfjaar 2024;;10.0;;1.0
1810;5 maatwerkvoorzieningen;Gooise Meren;1e halfjaar 2024;;15.0;;1.0
1811;5 maatwerkvoorzieningen;Gorinchem;1e halfjaar 2024;20.0;35.0;0.0;2.0
1812;5 maatwerkvoorzieningen;Gouda;1e halfjaar 2024;40.0;60.0;1.0;2.0
1813;5 maatwerkvoorzieningen;'s-Gravenhage (gemeente);1e halfjaar 2024;315.0;455.0;1.0;2.0
1814;5 maatwerkvoorzieningen;Groningen (gemeente);1e halfjaar 2024;110.0;160.0;0.0;1.0
1815;5 maatwerkvoorzieningen;Gulpen-Wittem;1e halfjaar 2024;;10.0;;1.0
1816;5 maatwerkvoorzieningen;Haaksbergen;1e halfjaar 2024;15.0;20.0;1.0;2.0
1817;5 maatwerkvoorzieningen;Haarlem;1e halfjaar 2024;55.0;85.0;0.0;1.0
1818;5 maatwerkvoorzieningen;Haarlemmermeer;1e halfjaar 2024;145.0;190.0;1.0;3.0
1819;5 maatwerkvoorzieningen;Halderberge;1e halfjaar 2024;10.0;20.0;0.0;1.0
1820;5 maatwerkvoorzieningen;Hardenberg;1e halfjaar 2024;35.0;55.0;1.0;2.0
1821;5 maatwerkvoorzieningen;Harderwijk;1e halfjaar 2024;45.0;50.0;1.0;2.0
1822;5 maatwerkvoorzieningen;Hardinxveld-Giessendam;1e halfjaar 2024;15.0;20.0;1.0;3.0
1823;5 maatwerkvoorzieningen;Harlingen;1e halfjaar 2024;;10.0;;1.0
1824;5 maatwerkvoorzieningen;Hattem;1e halfjaar 2024;;;;
1825;5 maatwerkvoorzieningen;Heemskerk;1e halfjaar 2024;20.0;35.0;1.0;2.0
1826;5 maatwerkvoorzieningen;Heemstede;1e halfjaar 2024;;10.0;;1.0
1827;5 maatwerkvoorzieningen;Heerde;1e halfjaar 2024;;;;
1828;5 maatwerkvoorzieningen;Heerenveen;1e halfjaar 2024;50.0;70.0;1.0;3.0
1829;5 maatwerkvoorzieningen;Heerlen;1e halfjaar 2024;10.0;30.0;0.0;1.0
1830;5 maatwerkvoorzieningen;Heeze-Leende;1e halfjaar 2024;10.0;10.0;1.0;1.0
1831;5 maatwerkvoorzieningen;Heiloo;1e halfjaar 2024;;;;
1832;5 maatwerkvoorzieningen;Den Helder;1e halfjaar 2024;20.0;35.0;0.0;1.0
1833;5 maatwerkvoorzieningen;Hellendoorn;1e halfjaar 2024;30.0;40.0;1.0;2.0
1834;5 maatwerkvoorzieningen;Helmond;1e halfjaar 2024;35.0;80.0;0.0;2.0
1835;5 maatwerkvoorzieningen;Hendrik-Ido-Ambacht;1e halfjaar 2024;15.0;25.0;0.0;2.0
1836;5 maatwerkvoorzieningen;Hengelo (O.);1e halfjaar 2024;75.0;105.0;1.0;3.0
1837;5 maatwerkvoorzieningen;'s-Hertogenbosch;1e halfjaar 2024;50.0;80.0;0.0;1.0
1838;5 maatwerkvoorzieningen;Heumen;1e halfjaar 2024;;;;
1839;5 maatwerkvoorzieningen;Heusden;1e halfjaar 2024;10.0;15.0;0.0;1.0
1840;5 maatwerkvoorzieningen;Hillegom;1e halfjaar 2024;15.0;20.0;1.0;2.0
1841;5 maatwerkvoorzieningen;Hilvarenbeek;1e halfjaar 2024;;;;
1842;5 maatwerkvoorzieningen;Hilversum;1e halfjaar 2024;95.0;130.0;1.0;3.0
1843;5 maatwerkvoorzieningen;Hoeksche Waard;1e halfjaar 2024;50.0;60.0;1.0;2.0
1844;5 maatwerkvoorzieningen;Hof van Twente;1e halfjaar 2024;30.0;45.0;1.0;3.0
1845;5 maatwerkvoorzieningen;Het Hogeland;1e halfjaar 2024;35.0;45.0;1.0;2.0
1846;5 maatwerkvoorzieningen;Hollands Kroon;1e halfjaar 2024;;;;
1847;5 maatwerkvoorzieningen;Hoogeveen;1e halfjaar 2024;70.0;80.0;1.0;3.0
1848;5 maatwerkvoorzieningen;Hoorn;1e halfjaar 2024;50.0;85.0;1.0;2.0
1849;5 maatwerkvoorzieningen;Horst aan de Maas;1e halfjaar 2024;;10.0;;0.0
1850;5 maatwerkvoorzieningen;Houten;1e halfjaar 2024;15.0;25.0;0.0;1.0
1851;5 maatwerkvoorzieningen;Huizen;1e halfjaar 2024;;10.0;;1.0
1852;5 maatwerkvoorzieningen;Hulst;1e halfjaar 2024;;;;
1853;5 maatwerkvoorzieningen;IJsselstein;1e halfjaar 2024;10.0;10.0;0.0;1.0
1854;5 maatwerkvoorzieningen;Kaag en Braassem;1e halfjaar 2024;;;;
1855;5 maatwerkvoorzieningen;Kampen;1e halfjaar 2024;15.0;20.0;0.0;1.0
1856;5 maatwerkvoorzieningen;Kapelle;1e halfjaar 2024;15.0;20.0;1.0;4.0
1857;5 maatwerkvoorzieningen;Katwijk;1e halfjaar 2024;20.0;35.0;0.0;1.0
1858;5 maatwerkvoorzieningen;Kerkrade;1e halfjaar 2024;65.0;90.0;1.0;4.0
1859;5 maatwerkvoorzieningen;Koggenland;1e halfjaar 2024;;;;
1860;5 maatwerkvoorzieningen;Krimpen aan den IJssel;1e halfjaar 2024;20.0;25.0;1.0;2.0
1861;5 maatwerkvoorzieningen;Krimpenerwaard;1e halfjaar 2024;25.0;35.0;0.0;1.0
1862;5 maatwerkvoorzieningen;Laarbeek;1e halfjaar 2024;;10.0;;1.0
1863;5 maatwerkvoorzieningen;Land van Cuijk;1e halfjaar 2024;15.0;35.0;0.0;1.0
1864;5 maatwerkvoorzieningen;Landgraaf;1e halfjaar 2024;15.0;55.0;0.0;3.0
1865;5 maatwerkvoorzieningen;Landsmeer;1e halfjaar 2024;;;;
1866;5 maatwerkvoorzieningen;Lansingerland;1e halfjaar 2024;20.0;35.0;0.0;1.0
1867;5 maatwerkvoorzieningen;Laren (NH.);1e halfjaar 2024;;;;
1868;5 maatwerkvoorzieningen;Leeuwarden;1e halfjaar 2024;125.0;185.0;1.0;3.0
1869;5 maatwerkvoorzieningen;Leiden;1e halfjaar 2024;55.0;90.0;0.0;1.0
1870;5 maatwerkvoorzieningen;Leiderdorp;1e halfjaar 2024;;10.0;;1.0
1871;5 maatwerkvoorzieningen;Leidschendam-Voorburg;1e halfjaar 2024;45.0;70.0;1.0;2.0
1872;5 maatwerkvoorzieningen;Lelystad;1e halfjaar 2024;10.0;30.0;0.0;1.0
1873;5 maatwerkvoorzieningen;Leudal;1e halfjaar 2024;15.0;30.0;0.0;2.0
1874;5 maatwerkvoorzieningen;Leusden;1e halfjaar 2024;15.0;20.0;0.0;1.0
1875;5 maatwerkvoorzieningen;Lingewaard;1e halfjaar 2024;15.0;25.0;0.0;1.0
1876;5 maatwerkvoorzieningen;Lisse;1e halfjaar 2024;20.0;30.0;1.0;3.0
1877;5 maatwerkvoorzieningen;Lochem;1e halfjaar 2024;25.0;35.0;1.0;2.0
1878;5 maatwerkvoorzieningen;Loon op Zand;1e halfjaar 2024;15.0;20.0;1.0;2.0
1879;5 maatwerkvoorzieningen;Lopik;1e halfjaar 2024;;;;
1880;5 maatwerkvoorzieningen;Losser;1e halfjaar 2024;10.0;20.0;1.0;2.0
1881;5 maatwerkvoorzieningen;Maasdriel;1e halfjaar 2024;10.0;15.0;0.0;1.0
1882;5 maatwerkvoorzieningen;Maasgouw;1e halfjaar 2024;15.0;25.0;1.0;2.0
1883;5 maatwerkvoorzieningen;Maashorst;1e halfjaar 2024;20.0;30.0;0.0;1.0
1884;5 maatwerkvoorzieningen;Maassluis;1e halfjaar 2024;80.0;115.0;2.0;7.0
1885;5 maatwerkvoorzieningen;Maastricht;1e halfjaar 2024;45.0;105.0;0.0;1.0
1886;5 maatwerkvoorzieningen;Medemblik;1e halfjaar 2024;;15.0;;1.0
1887;5 maatwerkvoorzieningen;Meerssen;1e halfjaar 2024;;15.0;;2.0
1888;5 maatwerkvoorzieningen;Meierijstad;1e halfjaar 2024;35.0;50.0;0.0;1.0
1889;5 maatwerkvoorzieningen;Meppel;1e halfjaar 2024;20.0;30.0;1.0;2.0
1890;5 maatwerkvoorzieningen;Middelburg (Z.);1e halfjaar 2024;30.0;40.0;1.0;2.0
1891;5 maatwerkvoorzieningen;Midden-Delfland;1e halfjaar 2024;;;;
1892;5 maatwerkvoorzieningen;Midden-Drenthe;1e halfjaar 2024;;10.0;;1.0
1893;5 maatwerkvoorzieningen;Midden-Groningen;1e halfjaar 2024;30.0;45.0;0.0;2.0
1894;5 maatwerkvoorzieningen;Moerdijk;1e halfjaar 2024;20.0;35.0;1.0;2.0
1895;5 maatwerkvoorzieningen;Molenlanden;1e halfjaar 2024;15.0;25.0;0.0;1.0
1896;5 maatwerkvoorzieningen;Montferland;1e halfjaar 2024;15.0;30.0;0.0;2.0
1897;5 maatwerkvoorzieningen;Montfoort;1e halfjaar 2024;;;;
1898;5 maatwerkvoorzieningen;Mook en Middelaar;1e halfjaar 2024;10.0;10.0;1.0;3.0
1899;5 maatwerkvoorzieningen;Neder-Betuwe;1e halfjaar 2024;25.0;30.0;1.0;3.0
1900;5 maatwerkvoorzieningen;Nederweert;1e halfjaar 2024;;10.0;;2.0
1901;5 maatwerkvoorzieningen;Nieuwegein;1e halfjaar 2024;15.0;20.0;0.0;1.0
1902;5 maatwerkvoorzieningen;Nieuwkoop;1e halfjaar 2024;10.0;20.0;0.0;1.0
1903;5 maatwerkvoorzieningen;Nijkerk;1e halfjaar 2024;;10.0;;1.0
1904;5 maatwerkvoorzieningen;Nijmegen;1e halfjaar 2024;75.0;120.0;0.0;1.0
1905;5 maatwerkvoorzieningen;Nissewaard;1e halfjaar 2024;115.0;155.0;1.0;4.0
1906;5 maatwerkvoorzieningen;Noardeast-Fryslân;1e halfjaar 2024;20.0;30.0;0.0;1.0
1907;5 maatwerkvoorzieningen;Noord-Beveland;1e halfjaar 2024;10.0;15.0;1.0;4.0
1908;5 maatwerkvoorzieningen;Noordenveld;1e halfjaar 2024;15.0;20.0;0.0;1.0
1909;5 maatwerkvoorzieningen;Noordoostpolder;1e halfjaar 2024;30.0;45.0;1.0;2.0
1910;5 maatwerkvoorzieningen;Noordwijk;1e halfjaar 2024;30.0;45.0;1.0;2.0
1911;5 maatwerkvoorzieningen;Nuenen, Gerwen en Nederwetten;1e halfjaar 2024;;10.0;;1.0
1912;5 maatwerkvoorzieningen;Nunspeet;1e halfjaar 2024;;10.0;;1.0
1913;5 maatwerkvoorzieningen;Oegstgeest;1e halfjaar 2024;;10.0;;1.0
1914;5 maatwerkvoorzieningen;Oirschot;1e halfjaar 2024;;10.0;;1.0
1915;5 maatwerkvoorzieningen;Oisterwijk;1e halfjaar 2024;;15.0;;1.0
1916;5 maatwerkvoorzieningen;Oldambt;1e halfjaar 2024;75.0;95.0;2.0;5.0
1917;5 maatwerkvoorzieningen;Oldebroek;1e halfjaar 2024;;;;
1918;5 maatwerkvoorzieningen;Oldenzaal;1e halfjaar 2024;40.0;55.0;1.0;4.0
1919;5 maatwerkvoorzieningen;Olst-Wijhe;1e halfjaar 2024;10.0;20.0;1.0;2.0
1920;5 maatwerkvoorzieningen;Ommen;1e halfjaar 2024;10.0;20.0;0.0;2.0
1921;5 maatwerkvoorzieningen;Oost Gelre;1e halfjaar 2024;10.0;15.0;0.0;1.0
1922;5 maatwerkvoorzieningen;Oosterhout;1e halfjaar 2024;60.0;105.0;1.0;4.0
1923;5 maatwerkvoorzieningen;Ooststellingwerf;1e halfjaar 2024;10.0;10.0;0.0;1.0
1924;5 maatwerkvoorzieningen;Oostzaan;1e halfjaar 2024;;;;
1925;5 maatwerkvoorzieningen;Opmeer;1e halfjaar 2024;;;;
1926;5 maatwerkvoorzieningen;Opsterland;1e halfjaar 2024;;10.0;;1.0
1927;5 maatwerkvoorzieningen;Oss;1e halfjaar 2024;115.0;165.0;1.0;4.0
1928;5 maatwerkvoorzieningen;Oude IJsselstreek;1e halfjaar 2024;10.0;20.0;0.0;1.0
1929;5 maatwerkvoorzieningen;Ouder-Amstel;1e halfjaar 2024;10.0;15.0;1.0;2.0
1930;5 maatwerkvoorzieningen;Oudewater;1e halfjaar 2024;;;;
1931;5 maatwerkvoorzieningen;Overbetuwe;1e halfjaar 2024;15.0;25.0;0.0;1.0
1932;5 maatwerkvoorzieningen;Papendrecht;1e halfjaar 2024;20.0;30.0;1.0;2.0
1933;5 maatwerkvoorzieningen;Peel en Maas;1e halfjaar 2024;10.0;20.0;0.0;1.0
1934;5 maatwerkvoorzieningen;Pekela;1e halfjaar 2024;;;;
1935;5 maatwerkvoorzieningen;Pijnacker-Nootdorp;1e halfjaar 2024;10.0;15.0;0.0;1.0
1936;5 maatwerkvoorzieningen;Purmerend;1e halfjaar 2024;255.0;330.0;3.0;7.0
1937;5 maatwerkvoorzieningen;Putten;1e halfjaar 2024;15.0;20.0;1.0;2.0
1938;5 maatwerkvoorzieningen;Raalte;1e halfjaar 2024;60.0;70.0;2.0;4.0
1939;5 maatwerkvoorzieningen;Reimerswaal;1e halfjaar 2024;;;;
1940;5 maatwerkvoorzieningen;Renkum;1e halfjaar 2024;10.0;20.0;0.0;1.0
1941;5 maatwerkvoorzieningen;Renswoude;1e halfjaar 2024;;;;
1942;5 maatwerkvoorzieningen;Reusel-De Mierden;1e halfjaar 2024;10.0;15.0;1.0;3.0
1943;5 maatwerkvoorzieningen;Rheden;1e halfjaar 2024;10.0;20.0;0.0;1.0
1944;5 maatwerkvoorzieningen;Rhenen;1e halfjaar 2024;;10.0;;1.0
1945;5 maatwerkvoorzieningen;Ridderkerk;1e halfjaar 2024;30.0;45.0;1.0;2.0
1946;5 maatwerkvoorzieningen;Rijssen-Holten;1e halfjaar 2024;20.0;25.0;1.0;2.0
1947;5 maatwerkvoorzieningen;Rijswijk (ZH.);1e halfjaar 2024;20.0;45.0;0.0;2.0
1948;5 maatwerkvoorzieningen;Roerdalen;1e halfjaar 2024;10.0;10.0;0.0;1.0
1949;5 maatwerkvoorzieningen;Roermond;1e halfjaar 2024;45.0;50.0;1.0;2.0
1950;5 maatwerkvoorzieningen;De Ronde Venen;1e halfjaar 2024;20.0;25.0;0.0;1.0
1951;5 maatwerkvoorzieningen;Roosendaal;1e halfjaar 2024;40.0;70.0;1.0;2.0
1952;5 maatwerkvoorzieningen;Rotterdam;1e halfjaar 2024;450.0;690.0;1.0;2.0
1953;5 maatwerkvoorzieningen;Rozendaal;1e halfjaar 2024;;;;
1954;5 maatwerkvoorzieningen;Rucphen;1e halfjaar 2024;10.0;15.0;0.0;2.0
1955;5 maatwerkvoorzieningen;Schagen;1e halfjaar 2024;20.0;30.0;0.0;1.0
1956;5 maatwerkvoorzieningen;Scherpenzeel;1e halfjaar 2024;;10.0;;2.0
1957;5 maatwerkvoorzieningen;Schiedam;1e halfjaar 2024;200.0;245.0;2.0;6.0
1958;5 maatwerkvoorzieningen;Schiermonnikoog;1e halfjaar 2024;;;;
1959;5 maatwerkvoorzieningen;Schouwen-Duiveland;1e halfjaar 2024;;;;
1960;5 maatwerkvoorzieningen;Simpelveld;1e halfjaar 2024;;;;
