ID;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
2014;Totaal;Helmond;2e halfjaar 2020;7775.0;84.0
2015;Totaal;Helmond;2020;8850.0;96.0
2016;Totaal;Helmond;1e halfjaar 2021;7730.0;83.0
2017;Totaal;Helmond;2e halfjaar 2021;7710.0;83.0
2018;Totaal;Helmond;2021;8380.0;90.0
2019;Totaal;Helmond;1e halfjaar 2022;7635.0;82.0
2020;Totaal;Helmond;2e halfjaar 2022;7440.0;80.0
2021;Totaal;Helmond;2022;8125.0;87.0
2022;Totaal;Helmond;1e halfjaar 2023;7385.0;78.0
2023;Totaal;Helmond;2e halfjaar 2023;7385.0;78.0
2024;Totaal;Helmond;2023;7865.0;83.0
2025;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2019;1385.0;45.0
2026;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2019;1455.0;47.0
2027;Totaal;Hendrik-Ido-Ambacht;2019;1550.0;50.0
2028;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2020;1480.0;47.0
2029;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2020;1550.0;50.0
2030;Totaal;Hendrik-Ido-Ambacht;2020;1640.0;53.0
2031;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2021;1580.0;51.0
2032;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2021;1620.0;52.0
2033;Totaal;Hendrik-Ido-Ambacht;2021;1740.0;56.0
2034;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2022;1655.0;52.0
2035;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2022;1720.0;54.0
2036;Totaal;Hendrik-Ido-Ambacht;2022;1825.0;58.0
2037;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2023;1765.0;55.0
2038;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2023;1785.0;55.0
2039;Totaal;Hendrik-Ido-Ambacht;2023;1915.0;60.0
2040;Totaal;Hengelo (O.);1e halfjaar 2019;6460.0;80.0
2041;Totaal;Hengelo (O.);2e halfjaar 2019;6610.0;82.0
2042;Totaal;Hengelo (O.);2019;7050.0;87.0
2043;Totaal;Hengelo (O.);1e halfjaar 2020;6645.0;82.0
2044;Totaal;Hengelo (O.);2e halfjaar 2020;6825.0;84.0
2045;Totaal;Hengelo (O.);2020;7245.0;89.0
2046;Totaal;Hengelo (O.);1e halfjaar 2021;6790.0;84.0
2047;Totaal;Hengelo (O.);2e halfjaar 2021;6880.0;85.0
2048;Totaal;Hengelo (O.);2021;7375.0;91.0
2049;Totaal;Hengelo (O.);1e halfjaar 2022;6890.0;85.0
2050;Totaal;Hengelo (O.);2e halfjaar 2022;6885.0;85.0
2051;Totaal;Hengelo (O.);2022;7420.0;91.0
2052;Totaal;Hengelo (O.);1e halfjaar 2023;6860.0;83.0
2053;Totaal;Hengelo (O.);2e halfjaar 2023;6870.0;83.0
2054;Totaal;Hengelo (O.);2023;7380.0;90.0
2055;Totaal;'s-Hertogenbosch;1e halfjaar 2019;9820.0;64.0
2056;Totaal;'s-Hertogenbosch;2e halfjaar 2019;10120.0;66.0
2057;Totaal;'s-Hertogenbosch;2019;10710.0;69.0
2058;Totaal;'s-Hertogenbosch;1e halfjaar 2020;10205.0;66.0
2059;Totaal;'s-Hertogenbosch;2e halfjaar 2020;10340.0;67.0
2060;Totaal;'s-Hertogenbosch;2020;11025.0;71.0
2061;Totaal;'s-Hertogenbosch;1e halfjaar 2021;10625.0;68.0
2062;Totaal;'s-Hertogenbosch;2e halfjaar 2021;10585.0;68.0
2063;Totaal;'s-Hertogenbosch;2021;11420.0;73.0
2064;Totaal;'s-Hertogenbosch;1e halfjaar 2022;10490.0;67.0
2065;Totaal;'s-Hertogenbosch;2e halfjaar 2022;10445.0;67.0
2066;Totaal;'s-Hertogenbosch;2022;11265.0;72.0
2067;Totaal;'s-Hertogenbosch;1e halfjaar 2023;10515.0;66.0
2068;Totaal;'s-Hertogenbosch;2e halfjaar 2023;10630.0;67.0
2069;Totaal;'s-Hertogenbosch;2023;11365.0;72.0
2070;Totaal;Heumen;1e halfjaar 2019;;
2071;Totaal;Heumen;2e halfjaar 2019;;
2072;Totaal;Heumen;2019;;
2073;Totaal;Heumen;1e halfjaar 2020;;
2074;Totaal;Heumen;2e halfjaar 2020;;
2075;Totaal;Heumen;2020;;
2076;Totaal;Heumen;1e halfjaar 2021;;
2077;Totaal;Heumen;2e halfjaar 2021;;
2078;Totaal;Heumen;2021;;
2079;Totaal;Heumen;1e halfjaar 2022;;
2080;Totaal;Heumen;2e halfjaar 2022;;
2081;Totaal;Heumen;2022;;
2082;Totaal;Heumen;1e halfjaar 2023;;
2083;Totaal;Heumen;2e halfjaar 2023;;
2084;Totaal;Heumen;2023;;
2085;Totaal;Heusden;1e halfjaar 2019;2235.0;51.0
2086;Totaal;Heusden;2e halfjaar 2019;2285.0;52.0
2087;Totaal;Heusden;2019;2390.0;54.0
2088;Totaal;Heusden;1e halfjaar 2020;1600.0;36.0
2089;Totaal;Heusden;2e halfjaar 2020;1630.0;36.0
2090;Totaal;Heusden;2020;1790.0;40.0
2091;Totaal;Heusden;1e halfjaar 2021;1700.0;38.0
2092;Totaal;Heusden;2e halfjaar 2021;1740.0;39.0
2093;Totaal;Heusden;2021;1905.0;42.0
2094;Totaal;Heusden;1e halfjaar 2022;1790.0;39.0
2095;Totaal;Heusden;2e halfjaar 2022;1930.0;42.0
2096;Totaal;Heusden;2022;2075.0;46.0
2097;Totaal;Heusden;1e halfjaar 2023;2550.0;56.0
2098;Totaal;Heusden;2e halfjaar 2023;2550.0;56.0
2099;Totaal;Heusden;2023;2800.0;61.0
2100;Totaal;Hillegom;1e halfjaar 2019;1265.0;58.0
2101;Totaal;Hillegom;2e halfjaar 2019;1230.0;56.0
2102;Totaal;Hillegom;2019;1395.0;64.0
2103;Totaal;Hillegom;1e halfjaar 2020;1230.0;55.0
2104;Totaal;Hillegom;2e halfjaar 2020;1240.0;56.0
2105;Totaal;Hillegom;2020;1335.0;60.0
2106;Totaal;Hillegom;1e halfjaar 2021;1275.0;57.0
2107;Totaal;Hillegom;2e halfjaar 2021;1320.0;59.0
2108;Totaal;Hillegom;2021;1435.0;65.0
2109;Totaal;Hillegom;1e halfjaar 2022;1285.0;58.0
2110;Totaal;Hillegom;2e halfjaar 2022;1280.0;57.0
2111;Totaal;Hillegom;2022;1395.0;63.0
2112;Totaal;Hillegom;1e halfjaar 2023;1250.0;56.0
2113;Totaal;Hillegom;2e halfjaar 2023;1260.0;56.0
2114;Totaal;Hillegom;2023;1355.0;60.0
2115;Totaal;Hilvarenbeek;1e halfjaar 2019;810.0;53.0
2116;Totaal;Hilvarenbeek;2e halfjaar 2019;855.0;56.0
2117;Totaal;Hilvarenbeek;2019;895.0;58.0
2118;Totaal;Hilvarenbeek;1e halfjaar 2020;925.0;60.0
2119;Totaal;Hilvarenbeek;2e halfjaar 2020;950.0;61.0
2120;Totaal;Hilvarenbeek;2020;1015.0;65.0
2121;Totaal;Hilvarenbeek;1e halfjaar 2021;945.0;60.0
2122;Totaal;Hilvarenbeek;2e halfjaar 2021;930.0;59.0
2123;Totaal;Hilvarenbeek;2021;995.0;63.0
2124;Totaal;Hilvarenbeek;1e halfjaar 2022;960.0;61.0
2125;Totaal;Hilvarenbeek;2e halfjaar 2022;965.0;61.0
2126;Totaal;Hilvarenbeek;2022;1035.0;65.0
2127;Totaal;Hilvarenbeek;1e halfjaar 2023;995.0;62.0
2128;Totaal;Hilvarenbeek;2e halfjaar 2023;985.0;62.0
2129;Totaal;Hilvarenbeek;2023;1055.0;66.0
2130;Totaal;Hilversum;1e halfjaar 2019;5870.0;65.0
2131;Totaal;Hilversum;2e halfjaar 2019;6265.0;69.0
2132;Totaal;Hilversum;2019;6650.0;74.0
2133;Totaal;Hilversum;1e halfjaar 2020;6175.0;68.0
2134;Totaal;Hilversum;2e halfjaar 2020;6235.0;69.0
2135;Totaal;Hilversum;2020;6655.0;73.0
2136;Totaal;Hilversum;1e halfjaar 2021;6205.0;68.0
2137;Totaal;Hilversum;2e halfjaar 2021;6255.0;69.0
2138;Totaal;Hilversum;2021;6735.0;74.0
2139;Totaal;Hilversum;1e halfjaar 2022;6260.0;68.0
2140;Totaal;Hilversum;2e halfjaar 2022;6380.0;70.0
2141;Totaal;Hilversum;2022;6870.0;75.0
2142;Totaal;Hilversum;1e halfjaar 2023;6400.0;69.0
2143;Totaal;Hilversum;2e halfjaar 2023;6415.0;69.0
2144;Totaal;Hilversum;2023;6905.0;74.0
2145;Totaal;Hoeksche Waard;1e halfjaar 2019;3825.0;44.0
2146;Totaal;Hoeksche Waard;2e halfjaar 2019;3960.0;46.0
2147;Totaal;Hoeksche Waard;2019;4275.0;49.0
2148;Totaal;Hoeksche Waard;1e halfjaar 2020;4065.0;47.0
2149;Totaal;Hoeksche Waard;2e halfjaar 2020;4145.0;47.0
2150;Totaal;Hoeksche Waard;2020;4490.0;51.0
2151;Totaal;Hoeksche Waard;1e halfjaar 2021;4205.0;48.0
2152;Totaal;Hoeksche Waard;2e halfjaar 2021;4315.0;49.0
2153;Totaal;Hoeksche Waard;2021;4685.0;53.0
2154;Totaal;Hoeksche Waard;1e halfjaar 2022;4345.0;49.0
2155;Totaal;Hoeksche Waard;2e halfjaar 2022;4385.0;49.0
2156;Totaal;Hoeksche Waard;2022;4775.0;54.0
2157;Totaal;Hoeksche Waard;1e halfjaar 2023;4365.0;49.0
2158;Totaal;Hoeksche Waard;2e halfjaar 2023;4375.0;49.0
2159;Totaal;Hoeksche Waard;2023;4755.0;53.0
2160;Totaal;Hof van Twente;1e halfjaar 2019;2365.0;68.0
2161;Totaal;Hof van Twente;2e halfjaar 2019;2350.0;67.0
2162;Totaal;Hof van Twente;2019;2580.0;74.0
2163;Totaal;Hof van Twente;1e halfjaar 2020;2300.0;66.0
2164;Totaal;Hof van Twente;2e halfjaar 2020;2310.0;66.0
2165;Totaal;Hof van Twente;2020;2500.0;71.0
2166;Totaal;Hof van Twente;1e halfjaar 2021;2325.0;66.0
2167;Totaal;Hof van Twente;2e halfjaar 2021;2335.0;67.0
2168;Totaal;Hof van Twente;2021;2530.0;72.0
2169;Totaal;Hof van Twente;1e halfjaar 2022;2320.0;66.0
2170;Totaal;Hof van Twente;2e halfjaar 2022;2325.0;66.0
2171;Totaal;Hof van Twente;2022;2530.0;72.0
2172;Totaal;Hof van Twente;1e halfjaar 2023;2330.0;66.0
2173;Totaal;Hof van Twente;2e halfjaar 2023;2330.0;66.0
2174;Totaal;Hof van Twente;2023;2525.0;71.0
2175;Totaal;Het Hogeland;1e halfjaar 2019;3780.0;79.0
2176;Totaal;Het Hogeland;2e halfjaar 2019;3865.0;81.0
2177;Totaal;Het Hogeland;2019;4140.0;86.0
2178;Totaal;Het Hogeland;1e halfjaar 2020;3915.0;82.0
2179;Totaal;Het Hogeland;2e halfjaar 2020;3880.0;81.0
2180;Totaal;Het Hogeland;2020;4215.0;88.0
2181;Totaal;Het Hogeland;1e halfjaar 2021;3875.0;81.0
2182;Totaal;Het Hogeland;2e halfjaar 2021;3910.0;82.0
2183;Totaal;Het Hogeland;2021;4210.0;88.0
2184;Totaal;Het Hogeland;1e halfjaar 2022;3745.0;78.0
2185;Totaal;Het Hogeland;2e halfjaar 2022;3675.0;77.0
2186;Totaal;Het Hogeland;2022;4055.0;84.0
2187;Totaal;Het Hogeland;1e halfjaar 2023;3635.0;75.0
2188;Totaal;Het Hogeland;2e halfjaar 2023;3630.0;75.0
2189;Totaal;Het Hogeland;2023;3910.0;81.0
2190;Totaal;Hollands Kroon;1e halfjaar 2019;1510.0;32.0
2191;Totaal;Hollands Kroon;2e halfjaar 2019;1615.0;34.0
2192;Totaal;Hollands Kroon;2019;1745.0;36.0
2193;Totaal;Hollands Kroon;1e halfjaar 2020;1625.0;34.0
2194;Totaal;Hollands Kroon;2e halfjaar 2020;1740.0;36.0
2195;Totaal;Hollands Kroon;2020;1885.0;39.0
2196;Totaal;Hollands Kroon;1e halfjaar 2021;1790.0;37.0
2197;Totaal;Hollands Kroon;2e halfjaar 2021;1875.0;39.0
2198;Totaal;Hollands Kroon;2021;2025.0;42.0
2199;Totaal;Hollands Kroon;1e halfjaar 2022;1800.0;37.0
2200;Totaal;Hollands Kroon;2e halfjaar 2022;1910.0;39.0
2201;Totaal;Hollands Kroon;2022;2075.0;43.0
2202;Totaal;Hollands Kroon;1e halfjaar 2023;1550.0;31.0
2203;Totaal;Hollands Kroon;2e halfjaar 2023;1805.0;37.0
2204;Totaal;Hollands Kroon;2023;1975.0;40.0
2205;Totaal;Hoogeveen;1e halfjaar 2019;4440.0;80.0
2206;Totaal;Hoogeveen;2e halfjaar 2019;4550.0;82.0
2207;Totaal;Hoogeveen;2019;4830.0;87.0
2208;Totaal;Hoogeveen;1e halfjaar 2020;4540.0;82.0
2209;Totaal;Hoogeveen;2e halfjaar 2020;4520.0;81.0
2210;Totaal;Hoogeveen;2020;4855.0;87.0
2211;Totaal;Hoogeveen;1e halfjaar 2021;4500.0;81.0
2212;Totaal;Hoogeveen;2e halfjaar 2021;4455.0;80.0
2213;Totaal;Hoogeveen;2021;4820.0;87.0
2214;Totaal;Hoogeveen;1e halfjaar 2022;4435.0;79.0
2215;Totaal;Hoogeveen;2e halfjaar 2022;4470.0;80.0
2216;Totaal;Hoogeveen;2022;4830.0;86.0
2217;Totaal;Hoogeveen;1e halfjaar 2023;4510.0;80.0
2218;Totaal;Hoogeveen;2e halfjaar 2023;4465.0;79.0
2219;Totaal;Hoogeveen;2023;4800.0;85.0
2220;Totaal;Hoorn;1e halfjaar 2019;5470.0;75.0
2221;Totaal;Hoorn;2e halfjaar 2019;5685.0;78.0
2222;Totaal;Hoorn;2019;6035.0;83.0
2223;Totaal;Hoorn;1e halfjaar 2020;5540.0;76.0
2224;Totaal;Hoorn;2e halfjaar 2020;5670.0;77.0
2225;Totaal;Hoorn;2020;6060.0;83.0
2226;Totaal;Hoorn;1e halfjaar 2021;5035.0;68.0
2227;Totaal;Hoorn;2e halfjaar 2021;5090.0;69.0
2228;Totaal;Hoorn;2021;5515.0;75.0
2229;Totaal;Hoorn;1e halfjaar 2022;5090.0;69.0
2230;Totaal;Hoorn;2e halfjaar 2022;5290.0;71.0
2231;Totaal;Hoorn;2022;5670.0;76.0
2232;Totaal;Hoorn;1e halfjaar 2023;5385.0;72.0
2233;Totaal;Hoorn;2e halfjaar 2023;5440.0;72.0
2234;Totaal;Hoorn;2023;5880.0;78.0
2235;Totaal;Horst aan de Maas;1e halfjaar 2019;2015.0;48.0
2236;Totaal;Horst aan de Maas;2e halfjaar 2019;2115.0;50.0
2237;Totaal;Horst aan de Maas;2019;2320.0;55.0
2238;Totaal;Horst aan de Maas;1e halfjaar 2020;2025.0;48.0
2239;Totaal;Horst aan de Maas;2e halfjaar 2020;2095.0;49.0
2240;Totaal;Horst aan de Maas;2020;2320.0;55.0
2241;Totaal;Horst aan de Maas;1e halfjaar 2021;2080.0;49.0
2242;Totaal;Horst aan de Maas;2e halfjaar 2021;2140.0;50.0
2243;Totaal;Horst aan de Maas;2021;2370.0;56.0
2244;Totaal;Horst aan de Maas;1e halfjaar 2022;2130.0;49.0
2245;Totaal;Horst aan de Maas;2e halfjaar 2022;2215.0;51.0
2246;Totaal;Horst aan de Maas;2022;2450.0;57.0
2247;Totaal;Horst aan de Maas;1e halfjaar 2023;2280.0;52.0
2248;Totaal;Horst aan de Maas;2e halfjaar 2023;2305.0;53.0
2249;Totaal;Horst aan de Maas;2023;2555.0;59.0
2250;Totaal;Houten;1e halfjaar 2019;1480.0;30.0
2251;Totaal;Houten;2e halfjaar 2019;1530.0;31.0
2252;Totaal;Houten;2019;1635.0;33.0
2253;Totaal;Houten;1e halfjaar 2020;1575.0;31.0
2254;Totaal;Houten;2e halfjaar 2020;1645.0;33.0
2255;Totaal;Houten;2020;1775.0;35.0
2256;Totaal;Houten;1e halfjaar 2021;1645.0;33.0
2257;Totaal;Houten;2e halfjaar 2021;1710.0;34.0
2258;Totaal;Houten;2021;1840.0;37.0
2259;Totaal;Houten;1e halfjaar 2022;1710.0;34.0
2260;Totaal;Houten;2e halfjaar 2022;1710.0;34.0
2261;Totaal;Houten;2022;1875.0;37.0
2262;Totaal;Houten;1e halfjaar 2023;1670.0;33.0
2263;Totaal;Houten;2e halfjaar 2023;1700.0;34.0
2264;Totaal;Houten;2023;1830.0;36.0
2265;Totaal;Huizen;1e halfjaar 2019;1190.0;29.0
2266;Totaal;Huizen;2e halfjaar 2019;1275.0;31.0
2267;Totaal;Huizen;2019;1410.0;34.0
2268;Totaal;Huizen;1e halfjaar 2020;1820.0;44.0
2269;Totaal;Huizen;2e halfjaar 2020;2025.0;49.0
2270;Totaal;Huizen;2020;2120.0;51.0
2271;Totaal;Huizen;1e halfjaar 2021;1975.0;48.0
2272;Totaal;Huizen;2e halfjaar 2021;1980.0;48.0
2273;Totaal;Huizen;2021;2180.0;53.0
2274;Totaal;Huizen;1e halfjaar 2022;2250.0;55.0
2275;Totaal;Huizen;2e halfjaar 2022;2315.0;57.0
2276;Totaal;Huizen;2022;2480.0;61.0
2277;Totaal;Huizen;1e halfjaar 2023;2310.0;56.0
2278;Totaal;Huizen;2e halfjaar 2023;2335.0;57.0
2279;Totaal;Huizen;2023;2540.0;62.0
2280;Totaal;Hulst;1e halfjaar 2019;1195.0;43.0
2281;Totaal;Hulst;2e halfjaar 2019;1275.0;46.0
2282;Totaal;Hulst;2019;1355.0;49.0
2283;Totaal;Hulst;1e halfjaar 2020;1305.0;47.0
2284;Totaal;Hulst;2e halfjaar 2020;1330.0;48.0
2285;Totaal;Hulst;2020;1425.0;52.0
2286;Totaal;Hulst;1e halfjaar 2021;1325.0;48.0
2287;Totaal;Hulst;2e halfjaar 2021;1340.0;49.0
2288;Totaal;Hulst;2021;1455.0;53.0
2289;Totaal;Hulst;1e halfjaar 2022;1345.0;49.0
2290;Totaal;Hulst;2e halfjaar 2022;1345.0;49.0
2291;Totaal;Hulst;2022;1475.0;54.0
2292;Totaal;Hulst;1e halfjaar 2023;1275.0;46.0
2293;Totaal;Hulst;2e halfjaar 2023;1295.0;47.0
2294;Totaal;Hulst;2023;1415.0;51.0
2295;Totaal;IJsselstein;1e halfjaar 2019;1510.0;44.0
2296;Totaal;IJsselstein;2e halfjaar 2019;1565.0;46.0
2297;Totaal;IJsselstein;2019;1680.0;49.0
2298;Totaal;IJsselstein;1e halfjaar 2020;1730.0;51.0
2299;Totaal;IJsselstein;2e halfjaar 2020;1800.0;53.0
2300;Totaal;IJsselstein;2020;1925.0;56.0
2301;Totaal;IJsselstein;1e halfjaar 2021;1825.0;54.0
2302;Totaal;IJsselstein;2e halfjaar 2021;;
2303;Totaal;IJsselstein;2021;;
2304;Totaal;IJsselstein;1e halfjaar 2022;1410.0;42.0
2305;Totaal;IJsselstein;2e halfjaar 2022;1435.0;43.0
2306;Totaal;IJsselstein;2022;1565.0;47.0
2307;Totaal;IJsselstein;1e halfjaar 2023;1400.0;42.0
2308;Totaal;IJsselstein;2e halfjaar 2023;1395.0;42.0
2309;Totaal;IJsselstein;2023;1530.0;46.0
2310;Totaal;Kaag en Braassem;1e halfjaar 2019;;
2311;Totaal;Kaag en Braassem;2e halfjaar 2019;;
2312;Totaal;Kaag en Braassem;2019;;
2313;Totaal;Kaag en Braassem;1e halfjaar 2020;;
2314;Totaal;Kaag en Braassem;2e halfjaar 2020;;
2315;Totaal;Kaag en Braassem;2020;;
2316;Totaal;Kaag en Braassem;1e halfjaar 2021;;
2317;Totaal;Kaag en Braassem;2e halfjaar 2021;;
2318;Totaal;Kaag en Braassem;2021;;
2319;Totaal;Kaag en Braassem;1e halfjaar 2022;;
2320;Totaal;Kaag en Braassem;2e halfjaar 2022;;
2321;Totaal;Kaag en Braassem;2022;;
2322;Totaal;Kaag en Braassem;1e halfjaar 2023;;
2323;Totaal;Kaag en Braassem;2e halfjaar 2023;;
2324;Totaal;Kaag en Braassem;2023;;
2325;Totaal;Kampen;1e halfjaar 2019;2210.0;41.0
2326;Totaal;Kampen;2e halfjaar 2019;2380.0;44.0
2327;Totaal;Kampen;2019;2555.0;48.0
2328;Totaal;Kampen;1e halfjaar 2020;2515.0;46.0
2329;Totaal;Kampen;2e halfjaar 2020;2505.0;46.0
2330;Totaal;Kampen;2020;2720.0;50.0
2331;Totaal;Kampen;1e halfjaar 2021;2505.0;46.0
2332;Totaal;Kampen;2e halfjaar 2021;2560.0;47.0
2333;Totaal;Kampen;2021;2775.0;51.0
2334;Totaal;Kampen;1e halfjaar 2022;2605.0;48.0
2335;Totaal;Kampen;2e halfjaar 2022;2650.0;48.0
2336;Totaal;Kampen;2022;2875.0;52.0
2337;Totaal;Kampen;1e halfjaar 2023;2730.0;49.0
2338;Totaal;Kampen;2e halfjaar 2023;2725.0;49.0
2339;Totaal;Kampen;2023;2970.0;53.0
2340;Totaal;Kapelle;1e halfjaar 2019;815.0;64.0
2341;Totaal;Kapelle;2e halfjaar 2019;825.0;65.0
2342;Totaal;Kapelle;2019;870.0;68.0
2343;Totaal;Kapelle;1e halfjaar 2020;850.0;67.0
2344;Totaal;Kapelle;2e halfjaar 2020;860.0;68.0
2345;Totaal;Kapelle;2020;925.0;73.0
2346;Totaal;Kapelle;1e halfjaar 2021;895.0;69.0
2347;Totaal;Kapelle;2e halfjaar 2021;890.0;69.0
2348;Totaal;Kapelle;2021;960.0;75.0
2349;Totaal;Kapelle;1e halfjaar 2022;870.0;67.0
2350;Totaal;Kapelle;2e halfjaar 2022;885.0;68.0
2351;Totaal;Kapelle;2022;955.0;73.0
2352;Totaal;Kapelle;1e halfjaar 2023;910.0;70.0
2353;Totaal;Kapelle;2e halfjaar 2023;925.0;71.0
2354;Totaal;Kapelle;2023;995.0;76.0
2355;Totaal;Katwijk;1e halfjaar 2019;3055.0;47.0
2356;Totaal;Katwijk;2e halfjaar 2019;3375.0;52.0
2357;Totaal;Katwijk;2019;3590.0;55.0
2358;Totaal;Katwijk;1e halfjaar 2020;3360.0;51.0
2359;Totaal;Katwijk;2e halfjaar 2020;3340.0;51.0
2360;Totaal;Katwijk;2020;3615.0;55.0
2361;Totaal;Katwijk;1e halfjaar 2021;3265.0;49.0
2362;Totaal;Katwijk;2e halfjaar 2021;3280.0;50.0
2363;Totaal;Katwijk;2021;3515.0;53.0
2364;Totaal;Katwijk;1e halfjaar 2022;3810.0;58.0
2365;Totaal;Katwijk;2e halfjaar 2022;3915.0;59.0
2366;Totaal;Katwijk;2022;4195.0;64.0
2367;Totaal;Katwijk;1e halfjaar 2023;4005.0;60.0
2368;Totaal;Katwijk;2e halfjaar 2023;4020.0;60.0
2369;Totaal;Katwijk;2023;4325.0;65.0
2370;Totaal;Kerkrade;1e halfjaar 2019;2625.0;58.0
2371;Totaal;Kerkrade;2e halfjaar 2019;2635.0;58.0
2372;Totaal;Kerkrade;2019;2965.0;65.0
2373;Totaal;Kerkrade;1e halfjaar 2020;2840.0;62.0
2374;Totaal;Kerkrade;2e halfjaar 2020;2945.0;64.0
2375;Totaal;Kerkrade;2020;3225.0;70.0
2376;Totaal;Kerkrade;1e halfjaar 2021;4885.0;107.0
2377;Totaal;Kerkrade;2e halfjaar 2021;4940.0;109.0
2378;Totaal;Kerkrade;2021;5285.0;116.0
2379;Totaal;Kerkrade;1e halfjaar 2022;4885.0;108.0
2380;Totaal;Kerkrade;2e halfjaar 2022;4935.0;109.0
2381;Totaal;Kerkrade;2022;5295.0;117.0
2382;Totaal;Kerkrade;1e halfjaar 2023;5050.0;111.0
2383;Totaal;Kerkrade;2e halfjaar 2023;5075.0;111.0
2384;Totaal;Kerkrade;2023;5435.0;119.0
2385;Totaal;Koggenland;1e halfjaar 2019;855.0;38.0
2386;Totaal;Koggenland;2e halfjaar 2019;930.0;41.0
2387;Totaal;Koggenland;2019;1015.0;45.0
2388;Totaal;Koggenland;1e halfjaar 2020;935.0;41.0
2389;Totaal;Koggenland;2e halfjaar 2020;935.0;41.0
2390;Totaal;Koggenland;2020;1040.0;46.0
2391;Totaal;Koggenland;1e halfjaar 2021;935.0;41.0
2392;Totaal;Koggenland;2e halfjaar 2021;995.0;43.0
2393;Totaal;Koggenland;2021;1090.0;48.0
2394;Totaal;Koggenland;1e halfjaar 2022;1005.0;44.0
2395;Totaal;Koggenland;2e halfjaar 2022;1035.0;45.0
2396;Totaal;Koggenland;2022;1130.0;49.0
2397;Totaal;Koggenland;1e halfjaar 2023;1065.0;45.0
2398;Totaal;Koggenland;2e halfjaar 2023;1080.0;46.0
2399;Totaal;Koggenland;2023;1210.0;51.0
2400;Totaal;Krimpen aan den IJssel;1e halfjaar 2019;1755.0;60.0
2401;Totaal;Krimpen aan den IJssel;2e halfjaar 2019;1850.0;63.0
2402;Totaal;Krimpen aan den IJssel;2019;1975.0;67.0
2403;Totaal;Krimpen aan den IJssel;1e halfjaar 2020;1725.0;58.0
2404;Totaal;Krimpen aan den IJssel;2e halfjaar 2020;1720.0;58.0
2405;Totaal;Krimpen aan den IJssel;2020;1875.0;64.0
2406;Totaal;Krimpen aan den IJssel;1e halfjaar 2021;1685.0;57.0
2407;Totaal;Krimpen aan den IJssel;2e halfjaar 2021;1675.0;57.0
2408;Totaal;Krimpen aan den IJssel;2021;1840.0;63.0
2409;Totaal;Krimpen aan den IJssel;1e halfjaar 2022;1670.0;57.0
2410;Totaal;Krimpen aan den IJssel;2e halfjaar 2022;1715.0;58.0
2411;Totaal;Krimpen aan den IJssel;2022;1845.0;63.0
2412;Totaal;Krimpen aan den IJssel;1e halfjaar 2023;1695.0;57.0
2413;Totaal;Krimpen aan den IJssel;2e halfjaar 2023;1710.0;58.0
2414;Totaal;Krimpen aan den IJssel;2023;1850.0;63.0
2415;Totaal;Krimpenerwaard;1e halfjaar 2019;2940.0;52.0
2416;Totaal;Krimpenerwaard;2e halfjaar 2019;3050.0;54.0
2417;Totaal;Krimpenerwaard;2019;3245.0;58.0
2418;Totaal;Krimpenerwaard;1e halfjaar 2020;3130.0;56.0
2419;Totaal;Krimpenerwaard;2e halfjaar 2020;3165.0;56.0
2420;Totaal;Krimpenerwaard;2020;3390.0;60.0
2421;Totaal;Krimpenerwaard;1e halfjaar 2021;3185.0;56.0
2422;Totaal;Krimpenerwaard;2e halfjaar 2021;3225.0;57.0
2423;Totaal;Krimpenerwaard;2021;3460.0;61.0
2424;Totaal;Krimpenerwaard;1e halfjaar 2022;3170.0;56.0
2425;Totaal;Krimpenerwaard;2e halfjaar 2022;3155.0;55.0
2426;Totaal;Krimpenerwaard;2022;3415.0;60.0
2427;Totaal;Krimpenerwaard;1e halfjaar 2023;3145.0;55.0
2428;Totaal;Krimpenerwaard;2e halfjaar 2023;3155.0;55.0
2429;Totaal;Krimpenerwaard;2023;3385.0;59.0
2430;Totaal;Laarbeek;1e halfjaar 2019;1550.0;69.0
2431;Totaal;Laarbeek;2e halfjaar 2019;1560.0;70.0
2432;Totaal;Laarbeek;2019;1660.0;74.0
2433;Totaal;Laarbeek;1e halfjaar 2020;1375.0;61.0
2434;Totaal;Laarbeek;2e halfjaar 2020;1335.0;59.0
2435;Totaal;Laarbeek;2020;1445.0;64.0
2436;Totaal;Laarbeek;1e halfjaar 2021;1305.0;57.0
2437;Totaal;Laarbeek;2e halfjaar 2021;1310.0;57.0
2438;Totaal;Laarbeek;2021;1400.0;61.0
2439;Totaal;Laarbeek;1e halfjaar 2022;1290.0;56.0
2440;Totaal;Laarbeek;2e halfjaar 2022;1295.0;56.0
2441;Totaal;Laarbeek;2022;1390.0;61.0
2442;Totaal;Laarbeek;1e halfjaar 2023;1300.0;56.0
