ID;BronTechniek;Energietoepassingen;Perioden;VermedenVerbruik_1;VermedenVerbruikRelatief_2;VermedenEmissie_3;VermedenEmissieRelatief_4
3950;Biogas uit stortplaatsen;Totaal energietoepassingen;1996;2255.0;0.07;148.0;0.08
3951;Biogas uit stortplaatsen;Totaal energietoepassingen;1997;1854.0;0.06;126.0;0.07
3952;Biogas uit stortplaatsen;Totaal energietoepassingen;1998;1911.0;0.06;128.0;0.07
3953;Biogas uit stortplaatsen;Totaal energietoepassingen;1999;1970.0;0.06;130.0;0.08
3954;Biogas uit stortplaatsen;Totaal energietoepassingen;2000;2000.0;0.06;135.0;0.08
3955;Biogas uit stortplaatsen;Totaal energietoepassingen;2001;1996.0;0.06;135.0;0.08
3956;Biogas uit stortplaatsen;Totaal energietoepassingen;2002;2137.0;0.07;145.0;0.08
3957;Biogas uit stortplaatsen;Totaal energietoepassingen;2003;1896.0;0.06;129.0;0.07
3958;Biogas uit stortplaatsen;Totaal energietoepassingen;2004;1677.0;0.05;112.0;0.06
3959;Biogas uit stortplaatsen;Totaal energietoepassingen;2005;1623.0;0.05;107.0;0.06
3960;Biogas uit stortplaatsen;Totaal energietoepassingen;2006;1531.0;0.05;103.0;0.06
3961;Biogas uit stortplaatsen;Totaal energietoepassingen;2007;1427.0;0.04;94.0;0.05
3962;Biogas uit stortplaatsen;Totaal energietoepassingen;2008;1417.0;0.04;93.0;0.05
3963;Biogas uit stortplaatsen;Totaal energietoepassingen;2009;1267.0;0.04;83.0;0.05
3964;Biogas uit stortplaatsen;Totaal energietoepassingen;2010;1142.0;0.03;74.0;0.04
3965;Biogas uit stortplaatsen;Totaal energietoepassingen;2011;1020.0;0.03;69.0;0.04
3966;Biogas uit stortplaatsen;Totaal energietoepassingen;2012;880.0;0.03;60.0;0.04
3967;Biogas uit stortplaatsen;Totaal energietoepassingen;2013;726.0;0.02;50.0;0.03
3968;Biogas uit stortplaatsen;Totaal energietoepassingen;2014;686.0;0.02;47.0;0.03
3969;Biogas uit stortplaatsen;Totaal energietoepassingen;2015;610.0;0.02;43.0;0.03
3970;Biogas uit stortplaatsen;Totaal energietoepassingen;2016;475.0;0.02;33.0;0.02
3971;Biogas uit stortplaatsen;Totaal energietoepassingen;2017;494.0;0.02;33.0;0.02
3972;Biogas uit stortplaatsen;Totaal energietoepassingen;2018;376.0;0.01;24.0;0.02
3973;Biogas uit stortplaatsen;Totaal energietoepassingen;2019;368.0;0.01;22.0;0.01
3974;Biogas uit stortplaatsen;Totaal energietoepassingen;2020;322.0;0.01;19.0;0.01
3975;Biogas uit stortplaatsen;Totaal energietoepassingen;2021;324.0;0.01;20.0;0.01
3976;Biogas uit stortplaatsen;Totaal energietoepassingen;2022;336.0;0.01;21.0;0.01
3977;Biogas uit stortplaatsen;Totaal energietoepassingen;2023;313.0;0.01;18.0;0.01
3978;Biogas uit stortplaatsen;Elektriciteit;1990;171.0;0.01;12.0;0.01
3979;Biogas uit stortplaatsen;Elektriciteit;1991;298.0;0.01;21.0;0.01
3980;Biogas uit stortplaatsen;Elektriciteit;1992;394.0;0.01;27.0;0.02
3981;Biogas uit stortplaatsen;Elektriciteit;1993;824.0;0.03;56.0;0.03
3982;Biogas uit stortplaatsen;Elektriciteit;1994;1239.0;0.04;87.0;0.05
3983;Biogas uit stortplaatsen;Elektriciteit;1995;1385.0;0.05;99.0;0.06
3984;Biogas uit stortplaatsen;Elektriciteit;1996;1516.0;0.05;106.0;0.06
3985;Biogas uit stortplaatsen;Elektriciteit;1997;1337.0;0.04;97.0;0.05
3986;Biogas uit stortplaatsen;Elektriciteit;1998;1380.0;0.04;98.0;0.06
3987;Biogas uit stortplaatsen;Elektriciteit;1999;1440.0;0.05;100.0;0.06
3988;Biogas uit stortplaatsen;Elektriciteit;2000;1500.0;0.05;107.0;0.06
3989;Biogas uit stortplaatsen;Elektriciteit;2001;1572.0;0.05;111.0;0.06
3990;Biogas uit stortplaatsen;Elektriciteit;2002;1717.0;0.05;121.0;0.07
3991;Biogas uit stortplaatsen;Elektriciteit;2003;1593.0;0.05;112.0;0.06
3992;Biogas uit stortplaatsen;Elektriciteit;2004;1313.0;0.04;91.0;0.05
3993;Biogas uit stortplaatsen;Elektriciteit;2005;1248.0;0.04;86.0;0.05
3994;Biogas uit stortplaatsen;Elektriciteit;2006;1187.0;0.04;83.0;0.05
3995;Biogas uit stortplaatsen;Elektriciteit;2007;1081.0;0.03;75.0;0.04
3996;Biogas uit stortplaatsen;Elektriciteit;2008;1046.0;0.03;72.0;0.04
3997;Biogas uit stortplaatsen;Elektriciteit;2009;953.0;0.03;65.0;0.04
3998;Biogas uit stortplaatsen;Elektriciteit;2010;861.0;0.02;58.0;0.03
3999;Biogas uit stortplaatsen;Elektriciteit;2011;670.0;0.02;45.0;0.03
4000;Biogas uit stortplaatsen;Elektriciteit;2012;593.0;0.02;42.0;0.03
4001;Biogas uit stortplaatsen;Elektriciteit;2013;478.0;0.02;35.0;0.02
4002;Biogas uit stortplaatsen;Elektriciteit;2014;436.0;0.01;32.0;0.02
4003;Biogas uit stortplaatsen;Elektriciteit;2015;400.0;0.01;31.0;0.02
4004;Biogas uit stortplaatsen;Elektriciteit;2016;310.0;0.01;23.0;0.01
4005;Biogas uit stortplaatsen;Elektriciteit;2017;269.0;0.01;20.0;0.01
4006;Biogas uit stortplaatsen;Elektriciteit;2018;196.0;0.01;14.0;0.01
4007;Biogas uit stortplaatsen;Elektriciteit;2019;165.0;0.01;11.0;0.01
4008;Biogas uit stortplaatsen;Elektriciteit;2020;126.0;0.0;7.0;0.01
4009;Biogas uit stortplaatsen;Elektriciteit;2021;131.0;0.0;8.0;0.01
4010;Biogas uit stortplaatsen;Elektriciteit;2022;141.0;0.0;9.0;0.01
4011;Biogas uit stortplaatsen;Elektriciteit;2023;156.0;0.01;9.0;0.01
4012;Biogas uit stortplaatsen;Warmte;1990;166.0;0.01;9.0;0.01
4013;Biogas uit stortplaatsen;Warmte;1991;328.0;0.01;19.0;0.01
4014;Biogas uit stortplaatsen;Warmte;1992;815.0;0.03;46.0;0.03
4015;Biogas uit stortplaatsen;Warmte;1993;761.0;0.03;43.0;0.03
4016;Biogas uit stortplaatsen;Warmte;1994;729.0;0.02;41.0;0.02
4017;Biogas uit stortplaatsen;Warmte;1995;738.0;0.02;42.0;0.02
4018;Biogas uit stortplaatsen;Warmte;1996;738.0;0.02;42.0;0.02
4019;Biogas uit stortplaatsen;Warmte;1997;518.0;0.02;29.0;0.02
4020;Biogas uit stortplaatsen;Warmte;1998;531.0;0.02;30.0;0.02
4021;Biogas uit stortplaatsen;Warmte;1999;531.0;0.02;30.0;0.02
4022;Biogas uit stortplaatsen;Warmte;2000;500.0;0.02;28.0;0.02
4023;Biogas uit stortplaatsen;Warmte;2001;424.0;0.01;24.0;0.01
4024;Biogas uit stortplaatsen;Warmte;2002;420.0;0.01;24.0;0.01
4025;Biogas uit stortplaatsen;Warmte;2003;303.0;0.01;17.0;0.01
4026;Biogas uit stortplaatsen;Warmte;2004;364.0;0.01;21.0;0.01
4027;Biogas uit stortplaatsen;Warmte;2005;374.0;0.01;21.0;0.01
4028;Biogas uit stortplaatsen;Warmte;2006;344.0;0.01;20.0;0.01
4029;Biogas uit stortplaatsen;Warmte;2007;347.0;0.01;20.0;0.01
4030;Biogas uit stortplaatsen;Warmte;2008;372.0;0.01;21.0;0.01
4031;Biogas uit stortplaatsen;Warmte;2009;314.0;0.01;18.0;0.01
4032;Biogas uit stortplaatsen;Warmte;2010;281.0;0.01;16.0;0.01
4033;Biogas uit stortplaatsen;Warmte;2011;144.0;0.0;8.0;0.0
4034;Biogas uit stortplaatsen;Warmte;2012;188.0;0.01;11.0;0.01
4035;Biogas uit stortplaatsen;Warmte;2013;212.0;0.01;12.0;0.01
4036;Biogas uit stortplaatsen;Warmte;2014;216.0;0.01;12.0;0.01
4037;Biogas uit stortplaatsen;Warmte;2015;196.0;0.01;11.0;0.01
4038;Biogas uit stortplaatsen;Warmte;2016;155.0;0.0;9.0;0.01
4039;Biogas uit stortplaatsen;Warmte;2017;213.0;0.01;12.0;0.01
4040;Biogas uit stortplaatsen;Warmte;2018;168.0;0.01;9.0;0.01
4041;Biogas uit stortplaatsen;Warmte;2019;176.0;0.01;10.0;0.01
4042;Biogas uit stortplaatsen;Warmte;2020;158.0;0.01;9.0;0.01
4043;Biogas uit stortplaatsen;Warmte;2021;147.0;0.0;8.0;0.01
4044;Biogas uit stortplaatsen;Warmte;2022;158.0;0.01;9.0;0.01
4045;Biogas uit stortplaatsen;Warmte;2023;136.0;0.0;8.0;0.01
4046;Biogas uit stortplaatsen;Vervoer;1990;0.0;0.0;0.0;0.0
4047;Biogas uit stortplaatsen;Vervoer;1991;0.0;0.0;0.0;0.0
4048;Biogas uit stortplaatsen;Vervoer;1992;0.0;0.0;0.0;0.0
4049;Biogas uit stortplaatsen;Vervoer;1993;0.0;0.0;0.0;0.0
4050;Biogas uit stortplaatsen;Vervoer;1994;0.0;0.0;0.0;0.0
4051;Biogas uit stortplaatsen;Vervoer;1995;0.0;0.0;0.0;0.0
4052;Biogas uit stortplaatsen;Vervoer;1996;0.0;0.0;0.0;0.0
4053;Biogas uit stortplaatsen;Vervoer;1997;0.0;0.0;0.0;0.0
4054;Biogas uit stortplaatsen;Vervoer;1998;0.0;0.0;0.0;0.0
4055;Biogas uit stortplaatsen;Vervoer;1999;0.0;0.0;0.0;0.0
4056;Biogas uit stortplaatsen;Vervoer;2000;0.0;0.0;0.0;0.0
4057;Biogas uit stortplaatsen;Vervoer;2001;0.0;0.0;0.0;0.0
4058;Biogas uit stortplaatsen;Vervoer;2002;0.0;0.0;0.0;0.0
4059;Biogas uit stortplaatsen;Vervoer;2003;0.0;0.0;0.0;0.0
4060;Biogas uit stortplaatsen;Vervoer;2004;0.0;0.0;0.0;0.0
4061;Biogas uit stortplaatsen;Vervoer;2005;0.0;0.0;0.0;0.0
4062;Biogas uit stortplaatsen;Vervoer;2006;0.0;0.0;0.0;0.0
4063;Biogas uit stortplaatsen;Vervoer;2007;0.0;0.0;0.0;0.0
4064;Biogas uit stortplaatsen;Vervoer;2008;0.0;0.0;0.0;0.0
4065;Biogas uit stortplaatsen;Vervoer;2009;0.0;0.0;0.0;0.0
4066;Biogas uit stortplaatsen;Vervoer;2010;0.0;0.0;0.0;0.0
4067;Biogas uit stortplaatsen;Vervoer;2011;205.0;0.01;15.0;0.01
4068;Biogas uit stortplaatsen;Vervoer;2012;99.0;0.0;7.0;0.0
4069;Biogas uit stortplaatsen;Vervoer;2013;36.0;0.0;3.0;0.0
4070;Biogas uit stortplaatsen;Vervoer;2014;34.0;0.0;3.0;0.0
4071;Biogas uit stortplaatsen;Vervoer;2015;14.0;0.0;1.0;0.0
4072;Biogas uit stortplaatsen;Vervoer;2016;11.0;0.0;1.0;0.0
4073;Biogas uit stortplaatsen;Vervoer;2017;12.0;0.0;1.0;0.0
4074;Biogas uit stortplaatsen;Vervoer;2018;12.0;0.0;1.0;0.0
4075;Biogas uit stortplaatsen;Vervoer;2019;27.0;0.0;2.0;0.0
4076;Biogas uit stortplaatsen;Vervoer;2020;38.0;0.0;3.0;0.0
4077;Biogas uit stortplaatsen;Vervoer;2021;45.0;0.0;3.0;0.0
4078;Biogas uit stortplaatsen;Vervoer;2022;36.0;0.0;3.0;0.0
4079;Biogas uit stortplaatsen;Vervoer;2023;22.0;0.0;2.0;0.0
4080;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1990;1026.0;0.03;68.0;0.04
4081;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1991;1318.0;0.04;85.0;0.05
4082;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1992;1163.0;0.04;76.0;0.04
4083;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1993;1408.0;0.05;90.0;0.05
4084;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1994;1297.0;0.04;85.0;0.05
4085;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1995;1215.0;0.04;83.0;0.05
4086;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1996;1158.0;0.04;78.0;0.04
4087;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1997;1382.0;0.04;93.0;0.05
4088;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1998;1249.0;0.04;83.0;0.05
4089;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1999;1400.0;0.05;91.0;0.05
4090;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2000;1467.0;0.05;97.0;0.06
4091;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2001;1579.0;0.05;105.0;0.06
4092;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2002;1567.0;0.05;105.0;0.06
4093;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2003;1590.0;0.05;105.0;0.06
4094;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2004;1701.0;0.05;111.0;0.06
4095;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2005;1461.0;0.04;96.0;0.05
4096;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2006;1330.0;0.04;90.0;0.05
4097;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2007;1452.0;0.04;97.0;0.06
4098;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2008;1504.0;0.05;101.0;0.06
4099;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2009;1482.0;0.05;98.0;0.06
4100;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2010;1508.0;0.04;100.0;0.05
4101;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2011;1680.0;0.05;110.0;0.06
4102;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2012;1748.0;0.05;121.0;0.07
4103;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2013;1858.0;0.06;132.0;0.08
4104;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2014;1971.0;0.06;140.0;0.09
4105;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2015;1940.0;0.06;146.0;0.09
4106;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2016;2015.0;0.06;144.0;0.09
4107;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2017;1769.0;0.06;125.0;0.08
4108;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2018;1963.0;0.06;132.0;0.08
4109;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2019;2031.0;0.07;126.0;0.08
4110;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2020;2329.0;0.08;133.0;0.1
4111;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2021;2158.0;0.07;134.0;0.09
4112;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2022;1911.0;0.06;120.0;0.09
4113;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2023;2057.0;0.07;120.0;0.09
4114;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1990;638.0;0.02;46.0;0.03
4115;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1991;789.0;0.03;55.0;0.03
4116;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1992;837.0;0.03;57.0;0.03
4117;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1993;870.0;0.03;59.0;0.03
4118;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1994;903.0;0.03;63.0;0.04
4119;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1995;966.0;0.03;69.0;0.04
4120;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1996;910.0;0.03;64.0;0.03
4121;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1997;966.0;0.03;70.0;0.04
4122;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1998;831.0;0.03;59.0;0.03
4123;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1999;931.0;0.03;65.0;0.04
4124;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2000;950.0;0.03;68.0;0.04
4125;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2001;1128.0;0.04;80.0;0.05
4126;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2002;1138.0;0.04;80.0;0.05
4127;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2003;1121.0;0.03;79.0;0.04
4128;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2004;1138.0;0.03;79.0;0.04
4129;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2005;1055.0;0.03;73.0;0.04
4130;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2006;1105.0;0.03;77.0;0.04
4131;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2007;1196.0;0.04;83.0;0.05
4132;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2008;1265.0;0.04;87.0;0.05
4133;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2009;1249.0;0.04;85.0;0.05
4134;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2010;1314.0;0.04;89.0;0.05
4135;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2011;1365.0;0.04;92.0;0.05
4136;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2012;1510.0;0.05;107.0;0.06
4137;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2013;1571.0;0.05;116.0;0.07
4138;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2014;1666.0;0.05;122.0;0.08
4139;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2015;1712.0;0.05;133.0;0.08
4140;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2016;1655.0;0.05;123.0;0.07
4141;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2017;1510.0;0.05;110.0;0.07
4142;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2018;1489.0;0.05;105.0;0.07
4143;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2019;1504.0;0.05;96.0;0.06
4144;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2020;1529.0;0.05;87.0;0.06
4145;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2021;1459.0;0.05;92.0;0.06
4146;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2022;1368.0;0.05;87.0;0.06
4147;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2023;1339.0;0.05;78.0;0.06
4148;Biogas rioolwaterzuiveringsinstallaties;Warmte;1990;388.0;0.01;22.0;0.01
4149;Biogas rioolwaterzuiveringsinstallaties;Warmte;1991;529.0;0.02;30.0;0.02
4150;Biogas rioolwaterzuiveringsinstallaties;Warmte;1992;326.0;0.01;19.0;0.01
4151;Biogas rioolwaterzuiveringsinstallaties;Warmte;1993;538.0;0.02;31.0;0.02
4152;Biogas rioolwaterzuiveringsinstallaties;Warmte;1994;393.0;0.01;22.0;0.01
4153;Biogas rioolwaterzuiveringsinstallaties;Warmte;1995;249.0;0.01;14.0;0.01
4154;Biogas rioolwaterzuiveringsinstallaties;Warmte;1996;248.0;0.01;14.0;0.01
4155;Biogas rioolwaterzuiveringsinstallaties;Warmte;1997;416.0;0.01;24.0;0.01
4156;Biogas rioolwaterzuiveringsinstallaties;Warmte;1998;418.0;0.01;24.0;0.01
4157;Biogas rioolwaterzuiveringsinstallaties;Warmte;1999;469.0;0.02;27.0;0.02
4158;Biogas rioolwaterzuiveringsinstallaties;Warmte;2000;517.0;0.02;29.0;0.02
4159;Biogas rioolwaterzuiveringsinstallaties;Warmte;2001;451.0;0.01;26.0;0.01
4160;Biogas rioolwaterzuiveringsinstallaties;Warmte;2002;430.0;0.01;24.0;0.01
4161;Biogas rioolwaterzuiveringsinstallaties;Warmte;2003;469.0;0.01;27.0;0.01
4162;Biogas rioolwaterzuiveringsinstallaties;Warmte;2004;563.0;0.02;32.0;0.02
4163;Biogas rioolwaterzuiveringsinstallaties;Warmte;2005;406.0;0.01;23.0;0.01
4164;Biogas rioolwaterzuiveringsinstallaties;Warmte;2006;225.0;0.01;13.0;0.01
4165;Biogas rioolwaterzuiveringsinstallaties;Warmte;2007;256.0;0.01;15.0;0.01
4166;Biogas rioolwaterzuiveringsinstallaties;Warmte;2008;239.0;0.01;14.0;0.01
4167;Biogas rioolwaterzuiveringsinstallaties;Warmte;2009;233.0;0.01;13.0;0.01
4168;Biogas rioolwaterzuiveringsinstallaties;Warmte;2010;193.0;0.01;11.0;0.01
4169;Biogas rioolwaterzuiveringsinstallaties;Warmte;2011;315.0;0.01;18.0;0.01
4170;Biogas rioolwaterzuiveringsinstallaties;Warmte;2012;238.0;0.01;13.0;0.01
4171;Biogas rioolwaterzuiveringsinstallaties;Warmte;2013;287.0;0.01;16.0;0.01
4172;Biogas rioolwaterzuiveringsinstallaties;Warmte;2014;304.0;0.01;17.0;0.01
4173;Biogas rioolwaterzuiveringsinstallaties;Warmte;2015;229.0;0.01;13.0;0.01
4174;Biogas rioolwaterzuiveringsinstallaties;Warmte;2016;361.0;0.01;20.0;0.01
4175;Biogas rioolwaterzuiveringsinstallaties;Warmte;2017;259.0;0.01;15.0;0.01
4176;Biogas rioolwaterzuiveringsinstallaties;Warmte;2018;467.0;0.01;26.0;0.02
4177;Biogas rioolwaterzuiveringsinstallaties;Warmte;2019;506.0;0.02;29.0;0.02
4178;Biogas rioolwaterzuiveringsinstallaties;Warmte;2020;730.0;0.02;41.0;0.03
4179;Biogas rioolwaterzuiveringsinstallaties;Warmte;2021;552.0;0.02;31.0;0.02
4180;Biogas rioolwaterzuiveringsinstallaties;Warmte;2022;420.0;0.01;24.0;0.02
4181;Biogas rioolwaterzuiveringsinstallaties;Warmte;2023;610.0;0.02;34.0;0.03
4182;Biogas rioolwaterzuiveringsinstallaties;Vervoer;1990;;;;
4183;Biogas rioolwaterzuiveringsinstallaties;Vervoer;1991;;;;
4184;Biogas rioolwaterzuiveringsinstallaties;Vervoer;1992;;;;
4185;Biogas rioolwaterzuiveringsinstallaties;Vervoer;1993;;;;
4186;Biogas rioolwaterzuiveringsinstallaties;Vervoer;1994;;;;
4187;Biogas rioolwaterzuiveringsinstallaties;Vervoer;1995;;;;
4188;Biogas rioolwaterzuiveringsinstallaties;Vervoer;1996;;;;
4189;Biogas rioolwaterzuiveringsinstallaties;Vervoer;1997;;;;
4190;Biogas rioolwaterzuiveringsinstallaties;Vervoer;1998;;;;
4191;Biogas rioolwaterzuiveringsinstallaties;Vervoer;1999;;;;
4192;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2000;;;;
4193;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2001;;;;
4194;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2002;;;;
4195;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2003;;;;
4196;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2004;;;;
4197;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2005;;;;
4198;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2006;;;;
4199;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2007;;;;
4200;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2008;;;;
4201;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2009;;;;
4202;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2010;;;;
4203;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2011;;;;
4204;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2012;;;;
4205;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2013;;;;
4206;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2014;;;;
4207;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2015;;;;
4208;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2016;;;;
4209;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2017;;;;
4210;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2018;7.0;0.0;1.0;0.0
4211;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2019;21.0;0.0;2.0;0.0
4212;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2020;70.0;0.0;5.0;0.0
4213;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2021;147.0;0.0;11.0;0.01
4214;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2022;122.0;0.0;9.0;0.01
4215;Biogas rioolwaterzuiveringsinstallaties;Vervoer;2023;108.0;0.0;8.0;0.01
4216;Biogas, co-vergisting van mest;Totaal energietoepassingen;1990;;;;
4217;Biogas, co-vergisting van mest;Totaal energietoepassingen;1991;;;;
4218;Biogas, co-vergisting van mest;Totaal energietoepassingen;1992;;;;
4219;Biogas, co-vergisting van mest;Totaal energietoepassingen;1993;;;;
4220;Biogas, co-vergisting van mest;Totaal energietoepassingen;1994;;;;
4221;Biogas, co-vergisting van mest;Totaal energietoepassingen;1995;;;;
4222;Biogas, co-vergisting van mest;Totaal energietoepassingen;1996;;;;
4223;Biogas, co-vergisting van mest;Totaal energietoepassingen;1997;;;;
4224;Biogas, co-vergisting van mest;Totaal energietoepassingen;1998;;;;
4225;Biogas, co-vergisting van mest;Totaal energietoepassingen;1999;;;;
4226;Biogas, co-vergisting van mest;Totaal energietoepassingen;2000;;;;
4227;Biogas, co-vergisting van mest;Totaal energietoepassingen;2001;;;;
4228;Biogas, co-vergisting van mest;Totaal energietoepassingen;2002;;;;
4229;Biogas, co-vergisting van mest;Totaal energietoepassingen;2003;;;;
4230;Biogas, co-vergisting van mest;Totaal energietoepassingen;2004;;;;
4231;Biogas, co-vergisting van mest;Totaal energietoepassingen;2005;80.0;0.0;5.0;0.0
4232;Biogas, co-vergisting van mest;Totaal energietoepassingen;2006;484.0;0.01;34.0;0.02
4233;Biogas, co-vergisting van mest;Totaal energietoepassingen;2007;1525.0;0.05;105.0;0.06
4234;Biogas, co-vergisting van mest;Totaal energietoepassingen;2008;3135.0;0.1;215.0;0.12
4235;Biogas, co-vergisting van mest;Totaal energietoepassingen;2009;4508.0;0.14;305.0;0.18
4236;Biogas, co-vergisting van mest;Totaal energietoepassingen;2010;4990.0;0.14;331.0;0.18
4237;Biogas, co-vergisting van mest;Totaal energietoepassingen;2011;4775.0;0.15;316.0;0.19
4238;Biogas, co-vergisting van mest;Totaal energietoepassingen;2012;5154.0;0.16;355.0;0.21
4239;Biogas, co-vergisting van mest;Totaal energietoepassingen;2013;5059.0;0.16;356.0;0.21
4240;Biogas, co-vergisting van mest;Totaal energietoepassingen;2014;5385.0;0.18;375.0;0.24
4241;Biogas, co-vergisting van mest;Totaal energietoepassingen;2015;5910.0;0.19;428.0;0.26
4242;Biogas, co-vergisting van mest;Totaal energietoepassingen;2016;5642.0;0.18;392.0;0.23
