ID;AfzetEnVerbruik;SBI93;Perioden;Wegingscoefficient_1;Indexcijfers_2;MaandOpMaandOntwikkeling_3;JaarOpJaarOntwikkeling_4;Wegingscoefficient_5;Indexcijfers_6;MaandOpMaandOntwikkeling_7;JaarOpJaarOntwikkeling_8
7410;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 januari;2395;106.0;1.2;2.3;2395;106.0;1.2;2.3
7411;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 februari;2395;107.0;0.2;2.6;2395;107.0;0.2;2.6
7412;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 maart;2395;106.0;-0.3;2.2;2395;106.0;-0.3;2.2
7413;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 april;2395;106.0;0.2;2.0;2395;106.0;0.2;2.0
7414;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 mei;2395;107.0;0.3;2.4;2395;107.0;0.3;2.4
7415;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 juni;2395;106.0;-0.5;1.6;2395;106.0;-0.5;1.6
7416;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 juli;2395;106.0;0.3;1.8;2395;106.0;0.3;1.8
7417;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 augustus;2395;106.0;-0.4;1.5;2395;106.0;-0.4;1.5
7418;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 september;2395;106.0;0.4;1.9;2395;106.0;0.4;1.9
7419;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 oktober;2395;106.0;-0.1;1.1;2395;106.0;-0.1;1.1
7420;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 november;2395;106.0;0.0;1.4;2395;106.0;0.0;1.4
7421;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003 december;2395;106.0;-0.1;1.2;2395;106.0;-0.1;1.2
7422;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2003;2395;106.0;;1.8;2395;106.0;;1.8
7423;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 januari;2395;106.0;0.2;0.1;2395;106.0;0.2;0.1
7424;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 februari;2395;106.0;0.0;-0.2;2395;106.0;0.0;-0.2
7425;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 maart;2395;106.0;0.0;0.1;2395;106.0;0.0;0.1
7426;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 april;2395;107.0;0.9;0.8;2395;107.0;0.9;0.8
7427;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 mei;2395;107.0;0.0;0.5;2395;107.0;0.0;0.5
7428;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 juni;2395;107.0;0.2;1.2;2395;107.0;0.2;1.2
7429;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 juli;2395;108.0;0.5;1.5;2395;108.0;0.5;1.5
7430;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 augustus;2395;108.0;-0.1;1.8;2395;108.0;-0.1;1.8
7431;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 september;2395;108.0;0.0;1.3;2395;108.0;0.0;1.3
7432;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 oktober;2395;108.0;0.0;1.5;2395;108.0;0.0;1.5
7433;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 november;2395;108.0;-0.2;1.3;2395;108.0;-0.2;1.3
7434;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004 december;2395;108.0;0.3;1.7;2395;108.0;0.3;1.7
7435;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2004;2395;107.0;;1.0;2395;107.0;;1.0
7436;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 januari;2395;109.0;0.5;2.1;2395;109.0;0.5;2.1
7437;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 februari;2395;109.0;0.1;2.2;2395;109.0;0.1;2.2
7438;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 maart;2395;109.0;0.1;2.2;2395;109.0;0.1;2.2
7439;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 april;2395;109.0;0.0;1.3;2395;109.0;0.0;1.3
7440;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 mei;2395;109.0;0.1;1.4;2395;109.0;0.1;1.4
7441;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 juni;2395;109.0;0.1;1.4;2395;109.0;0.1;1.4
7442;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 juli;2395;109.0;0.0;0.9;2395;109.0;0.0;0.9
7443;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 augustus;2395;109.0;-0.1;0.9;2395;109.0;-0.1;0.9
7444;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 september;2395;109.0;0.1;1.0;2395;109.0;0.1;1.0
7445;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 oktober;2395;109.0;0.3;1.2;2395;109.0;0.3;1.2
7446;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 november;2395;109.0;0.0;1.5;2395;109.0;0.0;1.5
7447;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005 december;2395;109.0;-0.2;1.0;2395;109.0;-0.2;1.0
7448;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2005;2395;109.0;;1.4;2395;109.0;;1.4
7449;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 januari;2395;110.0;0.5;1.0;2395;110.0;0.5;1.0
7450;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 februari;2395;110.0;0.1;1.0;2395;110.0;0.1;1.0
7451;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 maart;2395;110.0;0.2;1.1;2395;110.0;0.2;1.1
7452;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 april;2395;110.0;0.3;1.4;2395;110.0;0.3;1.4
7453;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 mei;2395;110.0;0.0;1.3;2395;110.0;0.0;1.3
7454;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 juni;2395;110.0;-0.1;1.1;2395;110.0;-0.1;1.1
7455;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 juli;2395;110.0;0.1;1.1;2395;110.0;0.1;1.1
7456;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 augustus;2395;111.0;0.6;1.8;2395;111.0;0.6;1.8
7457;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 september;2395;110.0;-0.7;1.0;2395;110.0;-0.7;1.0
7458;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 oktober;2395;110.0;0.4;1.1;2395;110.0;0.4;1.1
7459;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 november;2395;110.0;0.0;1.0;2395;110.0;0.0;1.0
7460;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006 december;2395;111.0;0.1;1.4;2395;111.0;0.1;1.4
7461;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2006;2395;110.0;;1.2;2395;110.0;;1.2
7462;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 januari;2395;111.0;0.7;1.5;2395;111.0;0.7;1.5
7463;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 februari;2395;111.0;0.1;1.5;2395;111.0;0.1;1.5
7464;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 maart;2395;111.0;0.1;1.4;2395;111.0;0.1;1.4
7465;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 april;2395;112.0;0.2;1.3;2395;112.0;0.2;1.3
7466;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 mei;2395;112.0;0.0;1.3;2395;112.0;0.0;1.3
7467;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 juni;2395;112.0;0.0;1.4;2395;112.0;0.0;1.4
7468;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 juli;2395;112.0;0.4;1.7;2395;112.0;0.4;1.7
7469;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 augustus;2395;112.0;0.1;1.3;2395;112.0;0.1;1.3
7470;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 september;2395;112.0;0.0;2.1;2395;112.0;0.0;2.1
7471;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 oktober;2395;113.0;0.2;1.9;2395;113.0;0.2;1.9
7472;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 november;2395;113.0;0.1;2.0;2395;113.0;0.1;2.0
7473;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007 december;2395;113.0;0.1;1.9;2395;113.0;0.1;1.9
7474;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2007;2395;112.0;;1.6;2395;112.0;;1.6
7475;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 januari;2395;115.0;1.6;2.9;2395;115.0;1.6;2.9
7476;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 februari;2395;115.0;0.1;2.9;2395;115.0;0.1;2.9
7477;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 maart;2395;115.0;0.2;3.0;2395;115.0;0.2;3.0
7478;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 april;2395;116.0;0.7;3.5;2395;116.0;0.7;3.5
7479;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 mei;2395;116.0;0.0;3.5;2395;116.0;0.0;3.5
7480;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 juni;2395;116.0;0.1;3.6;2395;116.0;0.1;3.6
7481;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 juli;2395;116.0;0.4;3.7;2395;116.0;0.4;3.7
7482;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 augustus;2395;117.0;0.3;3.9;2395;117.0;0.3;3.9
7483;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 september;2395;117.0;0.1;4.0;2395;117.0;0.1;4.0
7484;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 oktober;2395;117.0;0.0;3.7;2395;117.0;0.0;3.7
7485;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 november;2395;117.0;0.0;3.6;2395;117.0;0.0;3.6
7486;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008 december;2395;117.0;0.0;3.5;2395;117.0;0.0;3.5
7487;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2008;2395;116.0;;3.5;2395;116.0;;3.5
7488;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 januari;1733;100.0;;;1733;100.0;;
7489;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 februari;1733;100.0;0.1;;1733;100.0;0.1;
7490;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 maart;1733;100.0;-0.2;;1733;100.0;-0.2;
7491;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 april;1733;100.0;-0.1;;1733;100.0;-0.1;
7492;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 mei;1733;100.0;0.1;;1733;100.0;0.1;
7493;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 juni;1733;100.0;0.3;;1733;100.0;0.3;
7494;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 juli;1733;100.0;0.2;;1733;100.0;0.2;
7495;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 augustus;1733;100.0;0.0;;1733;100.0;0.0;
7496;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 september;1733;100.0;0.0;;1733;100.0;0.0;
7497;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 oktober;1733;100.0;-0.1;;1733;100.0;-0.1;
7498;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 november;1733;100.0;0.3;;1733;100.0;0.3;
7499;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000 december;1733;101.0;0.2;;1733;101.0;0.2;
7500;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2000;1733;100.0;;;1733;100.0;;
7501;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 januari;1733;101.0;0.9;1.7;1733;101.0;0.9;1.7
7502;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 februari;1733;101.0;-0.1;1.4;1733;101.0;-0.1;1.4
7503;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 maart;1733;102.0;0.2;1.8;1733;102.0;0.2;1.8
7504;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 april;1733;101.0;-0.2;1.7;1733;101.0;-0.2;1.7
7505;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 mei;1733;101.0;0.1;1.8;1733;101.0;0.1;1.8
7506;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 juni;1733;101.0;-0.1;1.4;1733;101.0;-0.1;1.4
7507;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 juli;1733;101.0;-0.1;1.1;1733;101.0;-0.1;1.1
7508;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 augustus;1733;102.0;0.4;1.5;1733;102.0;0.4;1.5
7509;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 september;1733;101.0;-0.2;1.3;1733;101.0;-0.2;1.3
7510;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 oktober;1733;102.0;0.4;1.8;1733;102.0;0.4;1.8
7511;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 november;1733;102.0;0.0;1.5;1733;102.0;0.0;1.5
7512;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001 december;1733;102.0;-0.2;1.1;1733;102.0;-0.2;1.1
7513;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2001;1733;102.0;;1.5;1733;102.0;;1.5
7514;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 januari;1733;103.0;1.1;1.4;1733;103.0;1.1;1.4
7515;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 februari;1733;103.0;0.0;1.5;1733;103.0;0.0;1.5
7516;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 maart;1733;103.0;0.2;1.4;1733;103.0;0.2;1.4
7517;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 april;1733;103.0;0.4;2.0;1733;103.0;0.4;2.0
7518;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 mei;1733;103.0;-0.1;1.8;1733;103.0;-0.1;1.8
7519;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 juni;1733;104.0;0.4;2.3;1733;104.0;0.4;2.3
7520;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 juli;1733;104.0;0.0;2.4;1733;104.0;0.0;2.4
7521;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 augustus;1733;104.0;-0.1;1.9;1733;104.0;-0.1;1.9
7522;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 september;1733;104.0;-0.1;2.0;1733;104.0;-0.1;2.0
7523;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 oktober;1733;104.0;0.9;2.6;1733;104.0;0.9;2.6
7524;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 november;1733;104.0;-0.3;2.3;1733;104.0;-0.3;2.3
7525;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002 december;1733;104.0;0.2;2.7;1733;104.0;0.2;2.7
7526;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2002;1733;104.0;;2.0;1733;104.0;;2.0
7527;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 januari;1733;105.0;0.8;2.3;1733;105.0;0.8;2.3
7528;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 februari;1733;106.0;0.3;2.7;1733;106.0;0.3;2.7
7529;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 maart;1733;105.0;-0.4;2.1;1733;105.0;-0.4;2.1
7530;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 april;1733;105.0;0.2;1.9;1733;105.0;0.2;1.9
7531;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 mei;1733;106.0;0.4;2.4;1733;106.0;0.4;2.4
7532;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 juni;1733;105.0;-0.7;1.3;1733;105.0;-0.7;1.3
7533;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 juli;1733;105.0;0.3;1.6;1733;105.0;0.3;1.6
7534;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 augustus;1733;105.0;-0.6;1.1;1733;105.0;-0.6;1.1
7535;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 september;1733;105.0;0.6;1.8;1733;105.0;0.6;1.8
7536;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 oktober;1733;105.0;-0.1;0.7;1733;105.0;-0.1;0.7
7537;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 november;1733;105.0;0.0;1.0;1733;105.0;0.0;1.0
7538;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003 december;1733;105.0;-0.1;0.7;1733;105.0;-0.1;0.7
7539;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2003;1733;105.0;;1.6;1733;105.0;;1.6
7540;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 januari;1733;105.0;0.2;0.1;1733;105.0;0.2;0.1
7541;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 februari;1733;105.0;0.0;-0.3;1733;105.0;0.0;-0.3
7542;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 maart;1733;105.0;0.0;0.1;1733;105.0;0.0;0.1
7543;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 april;1733;106.0;0.3;0.2;1733;106.0;0.3;0.2
7544;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 mei;1733;106.0;0.0;-0.2;1733;106.0;0.0;-0.2
7545;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 juni;1733;106.0;0.3;0.7;1733;106.0;0.3;0.7
7546;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 juli;1733;106.0;0.5;0.9;1733;106.0;0.5;0.9
7547;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 augustus;1733;106.0;-0.2;1.3;1733;106.0;-0.2;1.3
7548;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 september;1733;106.0;0.0;0.7;1733;106.0;0.0;0.7
7549;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 oktober;1733;106.0;0.0;0.9;1733;106.0;0.0;0.9
7550;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 november;1733;106.0;-0.3;0.6;1733;106.0;-0.3;0.6
7551;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004 december;1733;106.0;0.5;1.1;1733;106.0;0.5;1.1
7552;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2004;1733;106.0;;0.5;1733;106.0;;0.5
7553;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 januari;1733;107.0;0.5;1.5;1733;107.0;0.5;1.5
7554;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 februari;1733;107.0;0.1;1.7;1733;107.0;0.1;1.7
7555;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 maart;1733;107.0;0.1;1.8;1733;107.0;0.1;1.8
7556;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 april;1733;107.0;0.0;1.4;1733;107.0;0.0;1.4
7557;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 mei;1733;107.0;0.1;1.6;1733;107.0;0.1;1.6
7558;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 juni;1733;107.0;0.2;1.5;1733;107.0;0.2;1.5
7559;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 juli;1733;107.0;0.0;1.0;1733;107.0;0.0;1.0
7560;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 augustus;1733;107.0;-0.2;1.0;1733;107.0;-0.2;1.0
7561;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 september;1733;107.0;0.2;1.2;1733;107.0;0.2;1.2
7562;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 oktober;1733;108.0;0.2;1.4;1733;108.0;0.2;1.4
7563;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 november;1733;108.0;0.0;1.7;1733;108.0;0.0;1.7
7564;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005 december;1733;107.0;-0.2;1.1;1733;107.0;-0.2;1.1
7565;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2005;1733;107.0;;1.4;1733;107.0;;1.4
7566;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 januari;1733;108.0;0.7;1.2;1733;108.0;0.7;1.2
7567;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 februari;1733;108.0;0.1;1.2;1733;108.0;0.1;1.2
7568;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 maart;1733;109.0;0.2;1.4;1733;109.0;0.2;1.4
7569;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 april;1733;109.0;0.3;1.7;1733;109.0;0.3;1.7
7570;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 mei;1733;109.0;0.0;1.6;1733;109.0;0.0;1.6
7571;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 juni;1733;109.0;-0.2;1.3;1733;109.0;-0.2;1.3
7572;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 juli;1733;109.0;0.0;1.3;1733;109.0;0.0;1.3
7573;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 augustus;1733;110.0;0.8;2.2;1733;110.0;0.8;2.2
7574;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 september;1733;109.0;-0.4;1.6;1733;109.0;-0.4;1.6
7575;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 oktober;1733;110.0;0.5;1.9;1733;110.0;0.5;1.9
7576;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 november;1733;110.0;-0.1;1.8;1733;110.0;-0.1;1.8
7577;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006 december;1733;110.0;0.2;2.2;1733;110.0;0.2;2.2
7578;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2006;1733;109.0;;1.6;1733;109.0;;1.6
7579;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 januari;1733;111.0;0.9;2.4;1733;111.0;0.9;2.4
7580;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 februari;1733;111.0;0.1;2.4;1733;111.0;0.1;2.4
7581;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 maart;1733;111.0;0.1;2.2;1733;111.0;0.1;2.2
7582;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 april;1733;111.0;0.2;2.1;1733;111.0;0.2;2.1
7583;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 mei;1733;111.0;0.0;2.1;1733;111.0;0.0;2.1
7584;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 juni;1733;111.0;0.0;2.3;1733;111.0;0.0;2.3
7585;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 juli;1733;112.0;0.5;2.8;1733;112.0;0.5;2.8
7586;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 augustus;1733;112.0;0.2;2.2;1733;112.0;0.2;2.2
7587;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 september;1733;112.0;0.0;2.7;1733;112.0;0.0;2.7
7588;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 oktober;1733;112.0;0.3;2.5;1733;112.0;0.3;2.5
7589;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 november;1733;113.0;0.1;2.7;1733;113.0;0.1;2.7
7590;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007 december;1733;113.0;0.1;2.6;1733;113.0;0.1;2.6
7591;Afzet binnenland (totaal);34 Auto-, aanhangwagen-, opleggerindustr;2007;1733;112.0;;2.4;1733;112.0;;2.4
