ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
8251;Totaal mannen en vrouwen;15 tot 75 jaar;Venelaankwartier - Buurt 11 02;1540;1100;71.0;85.0;59.0;26.0;15.0;2.0;13.0
8252;Totaal mannen en vrouwen;15 tot 75 jaar;Venelaankwartier - Buurt 11 03;260;170;67.0;74.0;49.0;25.0;26.0;5.0;21.0
8253;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 12 Hoorn-Noord;4150;2870;69.0;83.0;55.0;28.0;17.0;13.0;4.0
8254;Totaal mannen en vrouwen;15 tot 75 jaar;Hoorn Noord - Buurt 12 00;1200;840;69.0;83.0;57.0;26.0;17.0;4.0;13.0
8255;Totaal mannen en vrouwen;15 tot 75 jaar;Hoorn Noord - Buurt 12 01;1280;890;69.0;82.0;50.0;33.0;18.0;4.0;14.0
8256;Totaal mannen en vrouwen;15 tot 75 jaar;Hoorn Noord - Buurt 12 02;1240;870;70.0;82.0;56.0;26.0;18.0;4.0;14.0
8257;Totaal mannen en vrouwen;15 tot 75 jaar;Hoorn Noord - Buurt 12 03;410;270;67.0;86.0;66.0;20.0;14.0;3.0;11.0
8258;Totaal mannen en vrouwen;15 tot 75 jaar;Hoorn Noord - Buurt 12 04;10;0;;;;;;;
8259;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 13 Grote Waal;5930;3820;64.0;84.0;52.0;32.0;16.0;14.0;2.0
8260;Totaal mannen en vrouwen;15 tot 75 jaar;Grote Waal - Buurt 13 00;620;350;56.0;80.0;45.0;35.0;20.0;3.0;17.0
8261;Totaal mannen en vrouwen;15 tot 75 jaar;Grote Waal - Buurt 13 01;1470;840;57.0;83.0;45.0;38.0;17.0;2.0;15.0
8262;Totaal mannen en vrouwen;15 tot 75 jaar;Grote Waal - Buurt 13 02;0;0;;;;;;;
8263;Totaal mannen en vrouwen;15 tot 75 jaar;Grote Waal - Buurt 13 03;530;410;77.0;88.0;57.0;31.0;12.0;1.0;11.0
8264;Totaal mannen en vrouwen;15 tot 75 jaar;Grote Waal - Buurt 13 04;350;230;67.0;87.0;61.0;26.0;13.0;1.0;12.0
8265;Totaal mannen en vrouwen;15 tot 75 jaar;Grote Waal - Buurt 13 05;730;530;73.0;85.0;61.0;24.0;15.0;3.0;12.0
8266;Totaal mannen en vrouwen;15 tot 75 jaar;Grote Waal - Buurt 13 06;360;240;68.0;82.0;56.0;26.0;18.0;2.0;16.0
8267;Totaal mannen en vrouwen;15 tot 75 jaar;Grote Waal - Buurt 13 07;1830;1190;65.0;86.0;51.0;34.0;14.0;1.0;13.0
8268;Totaal mannen en vrouwen;15 tot 75 jaar;Grote Waal - Buurt 13 08;50;30;;;;;;;
8269;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 20 Risdam-Zuid;6030;4040;67.0;84.0;56.0;28.0;16.0;14.0;2.0
8270;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Zuid - Buurt 20 00;420;240;57.0;81.0;58.0;23.0;19.0;3.0;16.0
8271;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Zuid - Buurt 20 01;80;60;;;;;;;
8272;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Zuid - Buurt 20 02;310;230;75.0;82.0;60.0;22.0;18.0;2.0;16.0
8273;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Zuid - Buurt 20 03;270;140;50.0;;;;;;
8274;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Zuid - Buurt 20 04;900;590;65.0;84.0;57.0;26.0;16.0;2.0;14.0
8275;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Zuid - Buurt 20 05;460;350;76.0;82.0;52.0;30.0;18.0;3.0;15.0
8276;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Zuid - Buurt 20 06;1410;980;69.0;86.0;55.0;30.0;14.0;1.0;13.0
8277;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Zuid - Buurt 20 07;1510;980;65.0;87.0;54.0;33.0;13.0;1.0;12.0
8278;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Zuid - Buurt 20 08;660;480;72.0;80.0;55.0;25.0;20.0;4.0;16.0
8279;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 21 Risdam-Noord;6080;4180;69.0;87.0;57.0;30.0;13.0;11.0;2.0
8280;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Noord - Buurt 21 00;1750;1170;67.0;87.0;57.0;30.0;13.0;2.0;11.0
8281;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Noord - Buurt 21 01;650;440;68.0;85.0;57.0;29.0;15.0;4.0;11.0
8282;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Noord - Buurt 21 02;120;80;;;;;;;
8283;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Noord - Buurt 21 03;1410;970;69.0;89.0;58.0;31.0;11.0;1.0;10.0
8284;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Noord - Buurt 21 04;1640;1160;70.0;87.0;56.0;31.0;13.0;2.0;11.0
8285;Totaal mannen en vrouwen;15 tot 75 jaar;Risdam-Noord - Buurt 21 05;510;370;73.0;85.0;55.0;30.0;15.0;2.0;13.0
8286;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 22 Nieuwe Steen;1020;700;69.0;85.0;62.0;23.0;15.0;13.0;2.0
8287;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Steen - Buurt 22 00;870;590;68.0;83.0;62.0;22.0;17.0;3.0;14.0
8288;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Steen - Buurt 22 01;150;110;73.0;;;;;;
8289;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 30 Zwaag;2240;1630;73.0;82.0;55.0;27.0;18.0;14.0;4.0
8290;Totaal mannen en vrouwen;15 tot 75 jaar;Zwaag - Buurt 30 00;10;10;;;;;;;
8291;Totaal mannen en vrouwen;15 tot 75 jaar;Zwaag - Buurt 30 01;1330;940;71.0;82.0;56.0;26.0;18.0;3.0;15.0
8292;Totaal mannen en vrouwen;15 tot 75 jaar;Zwaag - Buurt 30 02;740;560;76.0;85.0;57.0;28.0;15.0;4.0;11.0
8293;Totaal mannen en vrouwen;15 tot 75 jaar;Zwaag - Buurt 30 04;70;40;;;;;;;
8294;Totaal mannen en vrouwen;15 tot 75 jaar;Zwaag - Buurt 30 05;30;30;;;;;;;
8295;Totaal mannen en vrouwen;15 tot 75 jaar;Zwaag - Buurt 30 06;60;40;;;;;;;
8296;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 31 Blokker;2670;1710;64.0;82.0;58.0;24.0;18.0;15.0;3.0
8297;Totaal mannen en vrouwen;15 tot 75 jaar;Blokker - Buurt 31 00;70;50;;;;;;;
8298;Totaal mannen en vrouwen;15 tot 75 jaar;Blokker - Buurt 31 01;230;100;45.0;;;;;;
8299;Totaal mannen en vrouwen;15 tot 75 jaar;Blokker - Buurt 31 02;210;130;61.0;;;;;;
8300;Totaal mannen en vrouwen;15 tot 75 jaar;Blokker - Buurt 31 03;700;430;62.0;82.0;59.0;23.0;18.0;4.0;14.0
8301;Totaal mannen en vrouwen;15 tot 75 jaar;Blokker - Buurt 31 04;1470;1000;68.0;83.0;58.0;25.0;17.0;3.0;14.0
8302;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 32 Kersenboogerd-Noord;3040;2010;66.0;88.0;53.0;35.0;12.0;10.0;2.0
8303;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Noord - Buurt 32 00;590;400;67.0;89.0;52.0;38.0;11.0;3.0;8.0
8304;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Noord - Buurt 32 01;1300;890;68.0;87.0;52.0;36.0;13.0;2.0;11.0
8305;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Noord - Buurt 32 02;520;320;62.0;89.0;50.0;38.0;11.0;0.0;11.0
8306;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Noord - Buurt 32 03;630;400;64.0;88.0;58.0;29.0;12.0;2.0;10.0
8307;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 33 Kersenboogerd-Zuid;12960;9480;73.0;87.0;58.0;28.0;13.0;11.0;2.0
8308;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Zuid - Buurt 33 00;1330;840;63.0;87.0;55.0;33.0;13.0;2.0;11.0
8309;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Zuid - Buurt 33 01;730;320;44.0;90.0;59.0;31.0;10.0;1.0;9.0
8310;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Zuid - Buurt 33 02;590;370;64.0;90.0;53.0;36.0;10.0;2.0;8.0
8311;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Zuid - Buurt 33 03;1480;1050;71.0;87.0;60.0;26.0;13.0;2.0;11.0
8312;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Zuid - Buurt 33 04;1320;970;73.0;86.0;54.0;32.0;14.0;3.0;11.0
8313;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Zuid - Buurt 33 05;1620;1210;75.0;87.0;62.0;25.0;13.0;2.0;11.0
8314;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Zuid - Buurt 33 06;3420;2780;81.0;85.0;58.0;28.0;15.0;3.0;12.0
8315;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Zuid - Buurt 33 07;1530;1220;80.0;87.0;61.0;26.0;13.0;3.0;10.0
8316;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Zuid - Buurt 33 08;940;720;77.0;87.0;62.0;25.0;13.0;2.0;11.0
8317;Totaal mannen en vrouwen;15 tot 75 jaar;Kersenboogerd-Zuid - Buurt 33 09;0;0;;;;;;;
8318;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 34 Hoorn 80;10;10;;;;;;;
8319;Totaal mannen en vrouwen;15 tot 75 jaar;Hoorn 80 - Buurt 34 00;0;0;;;;;;;
8320;Totaal mannen en vrouwen;15 tot 75 jaar;Hoorn 80 - Buurt 34 01;10;10;;;;;;;
8321;Totaal mannen en vrouwen;15 tot 75 jaar;Hoorn 80 - Buurt 34 02;0;0;;;;;;;
8322;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 35 Bangert en Oosterpolder;5270;4450;84.0;84.0;62.0;23.0;16.0;12.0;4.0
8323;Totaal mannen en vrouwen;15 tot 75 jaar;Bangert en Oosterpolder - Buurt 35 01;1230;1020;83.0;85.0;62.0;23.0;15.0;3.0;12.0
8324;Totaal mannen en vrouwen;15 tot 75 jaar;Bangert en Oosterpolder - Buurt 35 02;1300;1120;86.0;85.0;60.0;26.0;15.0;3.0;12.0
8325;Totaal mannen en vrouwen;15 tot 75 jaar;Bangert en Oosterpolder - Buurt 35 03;1210;1060;88.0;85.0;65.0;20.0;15.0;4.0;11.0
8326;Totaal mannen en vrouwen;15 tot 75 jaar;Bangert en Oosterpolder - Buurt 35 04;820;640;77.0;80.0;60.0;20.0;20.0;4.0;16.0
8327;Totaal mannen en vrouwen;15 tot 75 jaar;Bangert en Oosterpolder - Buurt 35 05;350;310;88.0;84.0;63.0;21.0;16.0;3.0;13.0
8328;Totaal mannen en vrouwen;15 tot 75 jaar;Bangert en Oosterpolder - Buurt 35 06;350;300;85.0;87.0;60.0;27.0;13.0;2.0;11.0
8329;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 36 Noord;0;0;;;;;;;
8330;Totaal mannen en vrouwen;15 tot 75 jaar;Zevenhuis - Buurt 36 00;0;0;;;;;;;
8331;Totaal mannen en vrouwen;15 tot 75 jaar;Horst aan de Maas;32940;25440;77.0;85.0;58.0;28.0;15.0;11.0;4.0
8332;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Griendtsveen;410;300;74.0;83.0;56.0;27.0;17.0;13.0;4.0
8333;Totaal mannen en vrouwen;15 tot 75 jaar;Griendtsveen;370;270;75.0;83.0;56.0;27.0;17.0;4.0;13.0
8334;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Griendtsveen;40;30;;;;;;;
8335;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 America;1800;1380;76.0;85.0;56.0;29.0;15.0;10.0;5.0
8336;Totaal mannen en vrouwen;15 tot 75 jaar;America;860;630;73.0;93.0;69.0;24.0;7.0;2.0;5.0
8337;Totaal mannen en vrouwen;15 tot 75 jaar;Meerdal;0;0;;;;;;;
8338;Totaal mannen en vrouwen;15 tot 75 jaar;Loohorst;0;0;;;;;;;
8339;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen America;940;740;79.0;78.0;46.0;33.0;22.0;8.0;14.0
8340;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Meterik;1350;1100;81.0;83.0;57.0;26.0;17.0;12.0;5.0
8341;Totaal mannen en vrouwen;15 tot 75 jaar;Meterik;580;450;78.0;89.0;61.0;28.0;11.0;3.0;8.0
8342;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Meterik;770;640;84.0;79.0;55.0;24.0;21.0;6.0;15.0
8343;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Hegelsom;1600;1270;79.0;87.0;62.0;25.0;13.0;9.0;4.0
8344;Totaal mannen en vrouwen;15 tot 75 jaar;Hegelsom;920;690;75.0;92.0;69.0;23.0;8.0;3.0;5.0
8345;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Hegelsom;690;580;85.0;80.0;53.0;28.0;20.0;6.0;14.0
8346;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Horst;9860;7450;76.0;88.0;60.0;27.0;12.0;9.0;3.0
8347;Totaal mannen en vrouwen;15 tot 75 jaar;Horst-Centrum;1150;830;72.0;86.0;59.0;27.0;14.0;3.0;11.0
8348;Totaal mannen en vrouwen;15 tot 75 jaar;Molenveld;1910;1440;75.0;89.0;58.0;31.0;11.0;3.0;8.0
8349;Totaal mannen en vrouwen;15 tot 75 jaar;De Riet;400;260;64.0;91.0;64.0;27.0;9.0;1.0;8.0
8350;Totaal mannen en vrouwen;15 tot 75 jaar;Weisterbeek;500;340;66.0;88.0;58.0;31.0;12.0;3.0;9.0
8351;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwstraat;560;420;75.0;90.0;64.0;26.0;10.0;1.0;9.0
8352;Totaal mannen en vrouwen;15 tot 75 jaar;Kappellerhof;240;160;65.0;81.0;56.0;25.0;19.0;4.0;15.0
8353;Totaal mannen en vrouwen;15 tot 75 jaar;Berkelsbroek;510;370;72.0;90.0;66.0;24.0;10.0;3.0;7.0
8354;Totaal mannen en vrouwen;15 tot 75 jaar;Stuksbeemden;1280;970;76.0;92.0;69.0;22.0;8.0;1.0;7.0
8355;Totaal mannen en vrouwen;15 tot 75 jaar;De Risselt;940;750;80.0;89.0;61.0;28.0;11.0;4.0;7.0
8356;Totaal mannen en vrouwen;15 tot 75 jaar;De Afhang;1430;1180;82.0;87.0;62.0;25.0;13.0;4.0;9.0
8357;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogveld;30;20;;;;;;;
8358;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Horst;890;720;80.0;77.0;45.0;32.0;23.0;7.0;16.0
8359;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Melderslo;1740;1430;82.0;84.0;57.0;27.0;16.0;11.0;5.0
8360;Totaal mannen en vrouwen;15 tot 75 jaar;Melderslo;940;760;81.0;89.0;63.0;26.0;11.0;2.0;9.0
8361;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Melderslo;800;670;83.0;79.0;50.0;28.0;21.0;7.0;14.0
8362;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Broekhuizen;900;660;74.0;86.0;58.0;29.0;14.0;11.0;3.0
8363;Totaal mannen en vrouwen;15 tot 75 jaar;Broekhuizenvorst;700;510;73.0;89.0;63.0;25.0;11.0;1.0;10.0
8364;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Broekhuizenvorst;200;150;77.0;79.0;38.0;40.0;21.0;8.0;13.0
8365;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Lottum;1490;1180;79.0;78.0;56.0;22.0;22.0;16.0;6.0
8366;Totaal mannen en vrouwen;15 tot 75 jaar;Lottum;880;690;78.0;86.0;63.0;23.0;14.0;4.0;10.0
8367;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Lottum;610;490;81.0;67.0;46.0;21.0;33.0;9.0;24.0
8368;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Grubbenvorst;3490;2630;75.0;86.0;57.0;29.0;14.0;10.0;4.0
8369;Totaal mannen en vrouwen;15 tot 75 jaar;Grubbenvorst-Centrum;670;480;72.0;81.0;53.0;28.0;19.0;5.0;14.0
8370;Totaal mannen en vrouwen;15 tot 75 jaar;De Comert;390;310;79.0;86.0;57.0;29.0;14.0;6.0;8.0
8371;Totaal mannen en vrouwen;15 tot 75 jaar;Reuvelt;510;390;77.0;88.0;57.0;31.0;12.0;4.0;8.0
8372;Totaal mannen en vrouwen;15 tot 75 jaar;Middelreuvelt;890;660;74.0;89.0;60.0;30.0;11.0;3.0;8.0
8373;Totaal mannen en vrouwen;15 tot 75 jaar;Tuinhaversveld;680;520;76.0;91.0;61.0;30.0;9.0;1.0;8.0
8374;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Grubbenvorst;350;270;78.0;73.0;47.0;26.0;27.0;9.0;18.0
8375;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Broekhuizen;630;470;75.0;83.0;58.0;25.0;17.0;13.0;4.0
8376;Totaal mannen en vrouwen;15 tot 75 jaar;Broekhuizen;470;360;75.0;85.0;61.0;25.0;15.0;3.0;12.0
8377;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Broekhuizen;150;110;75.0;;;;;;
8378;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Sevenum;5160;4070;79.0;86.0;55.0;31.0;14.0;10.0;4.0
8379;Totaal mannen en vrouwen;15 tot 75 jaar;Sevenum;3660;2820;77.0;89.0;61.0;28.0;11.0;3.0;8.0
8380;Totaal mannen en vrouwen;15 tot 75 jaar;De Schatberg;10;0;;;;;;;
8381;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Sevenum;1500;1240;83.0;79.0;42.0;36.0;21.0;6.0;15.0
8382;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11 Kronenberg;890;700;79.0;84.0;61.0;23.0;16.0;12.0;4.0
8383;Totaal mannen en vrouwen;15 tot 75 jaar;Kronenberg;500;380;77.0;89.0;68.0;21.0;11.0;4.0;7.0
8384;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Kronenberg;390;310;81.0;78.0;52.0;26.0;22.0;5.0;17.0
8385;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 12 Evertsoord;170;150;84.0;54.0;31.0;23.0;46.0;34.0;12.0
8386;Totaal mannen en vrouwen;15 tot 75 jaar;Evertsoord;10;10;;;;;;;
8387;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Evertsoord;160;140;84.0;;;;;;
8388;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 13 Meerlo;1420;1090;77.0;85.0;57.0;28.0;15.0;12.0;3.0
8389;Totaal mannen en vrouwen;15 tot 75 jaar;Meerlo;1180;890;76.0;89.0;60.0;28.0;11.0;2.0;9.0
8390;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Meerlo;230;190;81.0;69.0;42.0;26.0;31.0;10.0;21.0
8391;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 14 Tienray;1030;790;77.0;87.0;57.0;30.0;13.0;9.0;4.0
8392;Totaal mannen en vrouwen;15 tot 75 jaar;Tienray;850;640;75.0;89.0;63.0;25.0;11.0;3.0;8.0
8393;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Tienray;180;150;83.0;78.0;31.0;47.0;22.0;5.0;17.0
8394;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 15 Swolgen;1010;780;77.0;78.0;52.0;25.0;22.0;17.0;5.0
8395;Totaal mannen en vrouwen;15 tot 75 jaar;Swolgen;680;510;75.0;82.0;56.0;26.0;18.0;5.0;13.0
8396;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Swolgen;330;270;80.0;69.0;45.0;24.0;31.0;8.0;23.0
8397;Totaal mannen en vrouwen;15 tot 75 jaar;Houten;38350;28770;75.0;85.0;60.0;25.0;15.0;13.0;2.0
8398;Totaal mannen en vrouwen;15 tot 75 jaar;Houten Noord-West;10500;7410;71.0;84.0;59.0;24.0;16.0;14.0;2.0
8399;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Dorp;1490;1080;72.0;80.0;57.0;23.0;20.0;4.0;16.0
8400;Totaal mannen en vrouwen;15 tot 75 jaar;Oorden;670;460;68.0;80.0;59.0;21.0;20.0;2.0;18.0
8401;Totaal mannen en vrouwen;15 tot 75 jaar;Hoven;680;460;67.0;85.0;59.0;26.0;15.0;2.0;13.0
8402;Totaal mannen en vrouwen;15 tot 75 jaar;Gaarden;1080;740;69.0;82.0;58.0;24.0;18.0;2.0;16.0
8403;Totaal mannen en vrouwen;15 tot 75 jaar;Hoeven;1420;980;69.0;85.0;59.0;26.0;15.0;3.0;12.0
8404;Totaal mannen en vrouwen;15 tot 75 jaar;Erven;820;580;70.0;78.0;54.0;24.0;22.0;4.0;18.0
8405;Totaal mannen en vrouwen;15 tot 75 jaar;Poorten;940;680;72.0;87.0;60.0;27.0;13.0;2.0;11.0
8406;Totaal mannen en vrouwen;15 tot 75 jaar;Slagen;1320;940;72.0;87.0;63.0;24.0;13.0;2.0;11.0
8407;Totaal mannen en vrouwen;15 tot 75 jaar;Borchen;730;510;70.0;81.0;59.0;22.0;19.0;2.0;17.0
8408;Totaal mannen en vrouwen;15 tot 75 jaar;Campen;1360;990;73.0;87.0;64.0;23.0;13.0;1.0;12.0
8409;Totaal mannen en vrouwen;15 tot 75 jaar;Rondweg Noord-West;0;0;;;;;;;
8410;Totaal mannen en vrouwen;15 tot 75 jaar;Houten Noord-Oost;8040;5490;68.0;87.0;61.0;27.0;13.0;11.0;2.0
8411;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum West;150;100;67.0;;;;;;
8412;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Oost;1010;600;59.0;91.0;55.0;36.0;9.0;1.0;8.0
8413;Totaal mannen en vrouwen;15 tot 75 jaar;Molens;370;290;80.0;92.0;57.0;35.0;8.0;1.0;7.0
8414;Totaal mannen en vrouwen;15 tot 75 jaar;Hagen;780;530;68.0;88.0;62.0;26.0;12.0;1.0;11.0
8415;Totaal mannen en vrouwen;15 tot 75 jaar;Weiden;1310;920;70.0;87.0;60.0;27.0;13.0;1.0;12.0
8416;Totaal mannen en vrouwen;15 tot 75 jaar;Gilden;1410;980;69.0;83.0;58.0;25.0;17.0;3.0;14.0
8417;Totaal mannen en vrouwen;15 tot 75 jaar;Velden;1060;750;71.0;90.0;62.0;27.0;10.0;0.0;10.0
8418;Totaal mannen en vrouwen;15 tot 75 jaar;Sloten;790;520;66.0;91.0;67.0;24.0;9.0;2.0;7.0
8419;Totaal mannen en vrouwen;15 tot 75 jaar;Bermen;420;300;71.0;82.0;66.0;16.0;18.0;3.0;15.0
8420;Totaal mannen en vrouwen;15 tot 75 jaar;Akkers;750;510;69.0;85.0;60.0;24.0;15.0;1.0;14.0
8421;Totaal mannen en vrouwen;15 tot 75 jaar;Rondweg Noord-Oost;0;0;;;;;;;
8422;Totaal mannen en vrouwen;15 tot 75 jaar;Houten Zuid-West;8730;7000;80.0;86.0;61.0;25.0;14.0;12.0;2.0
8423;Totaal mannen en vrouwen;15 tot 75 jaar;Bouwen;850;690;81.0;88.0;61.0;27.0;12.0;3.0;9.0
8424;Totaal mannen en vrouwen;15 tot 75 jaar;Houten;1200;930;78.0;81.0;58.0;23.0;19.0;4.0;15.0
8425;Totaal mannen en vrouwen;15 tot 75 jaar;Waters;1600;1310;82.0;87.0;63.0;24.0;13.0;2.0;11.0
8426;Totaal mannen en vrouwen;15 tot 75 jaar;Polders;880;730;83.0;86.0;62.0;24.0;14.0;2.0;12.0
8427;Totaal mannen en vrouwen;15 tot 75 jaar;Stenen;1090;860;79.0;85.0;61.0;25.0;15.0;3.0;12.0
8428;Totaal mannen en vrouwen;15 tot 75 jaar;Muren;1560;1310;84.0;87.0;60.0;26.0;13.0;2.0;11.0
8429;Totaal mannen en vrouwen;15 tot 75 jaar;Castellum West;650;500;77.0;89.0;64.0;24.0;11.0;2.0;9.0
8430;Totaal mannen en vrouwen;15 tot 75 jaar;Castellum Oost;730;570;78.0;87.0;65.0;22.0;13.0;2.0;11.0
8431;Totaal mannen en vrouwen;15 tot 75 jaar;Schaften;160;90;58.0;;;;;;
8432;Totaal mannen en vrouwen;15 tot 75 jaar;Rondweg Zuid-West;0;0;;;;;;;
8433;Totaal mannen en vrouwen;15 tot 75 jaar;Houten Zuid-Oost;7980;6440;81.0;86.0;61.0;25.0;14.0;11.0;3.0
8434;Totaal mannen en vrouwen;15 tot 75 jaar;Landen;920;710;77.0;86.0;62.0;24.0;14.0;3.0;11.0
8435;Totaal mannen en vrouwen;15 tot 75 jaar;Tuinen;1260;1050;83.0;85.0;61.0;24.0;15.0;2.0;13.0
8436;Totaal mannen en vrouwen;15 tot 75 jaar;Sporen;1060;890;84.0;87.0;61.0;26.0;13.0;2.0;11.0
8437;Totaal mannen en vrouwen;15 tot 75 jaar;Meren;1520;1190;78.0;85.0;61.0;24.0;15.0;3.0;12.0
8438;Totaal mannen en vrouwen;15 tot 75 jaar;Mossen;1850;1460;79.0;85.0;58.0;27.0;15.0;2.0;13.0
8439;Totaal mannen en vrouwen;15 tot 75 jaar;Grassen;1360;1140;84.0;89.0;65.0;24.0;11.0;2.0;9.0
8440;Totaal mannen en vrouwen;15 tot 75 jaar;Rondweg Zuid-Oost;0;0;;;;;;;
8441;Totaal mannen en vrouwen;15 tot 75 jaar;Houten Buitengebied;340;250;75.0;61.0;38.0;23.0;39.0;27.0;12.0
8442;Totaal mannen en vrouwen;15 tot 75 jaar;De Staart;0;0;;;;;;;
8443;Totaal mannen en vrouwen;15 tot 75 jaar;Kaden;10;10;;;;;;;
8444;Totaal mannen en vrouwen;15 tot 75 jaar;Vesten;0;0;;;;;;;
8445;Totaal mannen en vrouwen;15 tot 75 jaar;Schepen;0;0;;;;;;;
8446;Totaal mannen en vrouwen;15 tot 75 jaar;Boten;0;0;;;;;;;
8447;Totaal mannen en vrouwen;15 tot 75 jaar;Honen;0;0;;;;;;;
8448;Totaal mannen en vrouwen;15 tot 75 jaar;Hof van Wulven;0;0;;;;;;;
8449;Totaal mannen en vrouwen;15 tot 75 jaar;Bruggen;70;50;;;;;;;
8450;Totaal mannen en vrouwen;15 tot 75 jaar;Bogen;10;10;;;;;;;
8451;Totaal mannen en vrouwen;15 tot 75 jaar;De Poel;20;10;;;;;;;
8452;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Houten West;190;130;72.0;;;;;;
