ID;Soortwoning;RegioS;Perioden;VoorraadPer1Januari_1;Nieuwbouw_2;AankoopTotaal_3;ToegelatenInstellingen_4;Gemeenten_5;OverigeInstellingen_6;VerkoopTotaal_7;ZittendeHuurders_8;ToegelatenInstellingen_9;OverigeParticulieren_10;Beleggers_11;Anderen_12;Sloop_13;VoorraadPer31december_14
3791;Betaalbare woningen;Weerselo;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3792;Betaalbare woningen;Weert;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3793;Betaalbare woningen;Weert;2001;4225;47;0;0;0;0;58;54;4;0;0;0;0;3651
3794;Betaalbare woningen;Weesp;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3795;Betaalbare woningen;Weesp;2001;1569;0;0;0;0;0;28;28;0;0;0;0;0;1749
3796;Betaalbare woningen;Wehl;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3797;Betaalbare woningen;Wehl;2001;191;20;0;0;0;0;0;0;0;0;0;0;0;211
3798;Betaalbare woningen;Werkendam;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3799;Betaalbare woningen;Werkendam;2001;1988;54;0;0;0;0;0;0;0;0;0;0;0;2045
3800;Betaalbare woningen;Wervershoof;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3801;Betaalbare woningen;Wervershoof;2001;701;0;0;0;0;0;0;0;0;0;0;0;0;771
3802;Betaalbare woningen;West Maas en Waal;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3803;Betaalbare woningen;West Maas en Waal;2001;1013;0;0;0;0;0;4;4;0;0;0;0;0;1101
3804;Betaalbare woningen;Wester-Koggenland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3805;Betaalbare woningen;Wester-Koggenland;2001;546;8;0;0;0;0;7;7;0;0;0;0;0;547
3806;Betaalbare woningen;Westerveld;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3807;Betaalbare woningen;Westerveld;2001;1064;0;0;0;0;0;42;42;0;0;0;0;0;1011
3808;Betaalbare woningen;Westervoort;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3809;Betaalbare woningen;Westervoort;2001;1813;0;0;0;0;0;0;0;0;0;0;0;0;1849
3810;Betaalbare woningen;Weststellingwerf;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3811;Betaalbare woningen;Weststellingwerf;2001;1539;0;0;0;0;0;17;5;12;0;0;0;0;1527
3812;Betaalbare woningen;Westvoorne;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3813;Betaalbare woningen;Westvoorne;2001;467;72;0;0;0;0;0;0;0;0;0;0;0;539
3814;Betaalbare woningen;Wierden;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3815;Betaalbare woningen;Wierden;2001;1163;0;0;0;0;0;1;0;1;0;0;0;0;1162
3816;Betaalbare woningen;Wieringen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3817;Betaalbare woningen;Wieringen;2001;913;0;0;0;0;0;1;1;0;0;0;0;0;912
3818;Betaalbare woningen;Wieringermeer;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3819;Betaalbare woningen;Wieringermeer;2001;848;0;0;0;0;0;0;0;0;0;0;0;0;919
3820;Betaalbare woningen;Wijchen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3821;Betaalbare woningen;Wijchen;2001;3526;0;0;0;0;0;1;1;0;0;0;0;0;3401
3822;Betaalbare woningen;Wijdemeren;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3823;Betaalbare woningen;Wijdemeren;2001;988;26;0;0;0;0;3;0;3;0;0;0;0;1234
3824;Betaalbare woningen;Wijhe;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3825;Betaalbare woningen;Wijhe;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3826;Betaalbare woningen;Wijk bij Duurstede;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3827;Betaalbare woningen;Wijk bij Duurstede;2001;1177;0;0;0;0;0;0;0;0;0;0;0;0;1183
3828;Betaalbare woningen;Winschoten;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3829;Betaalbare woningen;Winschoten;2001;1935;0;0;0;0;0;20;20;0;0;0;0;44;1842
3830;Betaalbare woningen;Winsum;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3831;Betaalbare woningen;Winsum;2001;909;0;0;0;0;0;10;4;6;0;0;0;0;899
3832;Betaalbare woningen;Winterswijk;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3833;Betaalbare woningen;Winterswijk;2001;1859;0;0;0;0;0;83;83;0;0;0;0;0;1707
3834;Betaalbare woningen;Wisch;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3835;Betaalbare woningen;Wisch;2001;1865;0;0;0;0;0;35;35;0;0;0;0;0;1822
3836;Betaalbare woningen;Woensdrecht;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3837;Betaalbare woningen;Woensdrecht;2001;1171;0;0;0;0;0;2;2;0;0;0;0;0;1184
3838;Betaalbare woningen;Woerden;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3839;Betaalbare woningen;Woerden;2001;3272;0;0;0;0;0;3;0;3;0;0;0;0;2936
3840;Betaalbare woningen;Wognum;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3841;Betaalbare woningen;Wognum;2001;410;0;0;0;0;0;0;0;0;0;0;0;0;413
3842;Betaalbare woningen;De Wolden;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3843;Betaalbare woningen;De Wolden;2001;1091;0;1;0;0;1;18;18;0;0;0;0;0;1145
3844;Betaalbare woningen;Wormerland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3845;Betaalbare woningen;Wormerland;2001;896;0;0;0;0;0;0;0;0;0;0;0;0;1046
3846;Betaalbare woningen;Woudenberg;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3847;Betaalbare woningen;Woudenberg;2001;896;22;0;0;0;0;0;0;0;0;0;0;0;918
3848;Betaalbare woningen;Woudrichem;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3849;Betaalbare woningen;Woudrichem;2001;803;0;0;0;0;0;2;2;0;0;0;0;0;909
3850;Betaalbare woningen;Wymbritseradiel;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3851;Betaalbare woningen;Wymbritseradiel;2001;559;16;78;0;0;78;5;3;2;0;0;0;0;721
3852;Betaalbare woningen;Wûnseradiel;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3853;Betaalbare woningen;Wûnseradiel;2001;307;0;0;0;0;0;6;1;5;0;0;0;0;367
3854;Betaalbare woningen;Zaanstad;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3855;Betaalbare woningen;Zaanstad;2001;12718;140;30;23;0;7;67;0;31;36;0;0;0;15010
3856;Betaalbare woningen;Zaltbommel;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3857;Betaalbare woningen;Zaltbommel;2001;1383;16;3;0;0;3;16;14;2;0;0;0;0;1398
3858;Betaalbare woningen;Zandvoort;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3859;Betaalbare woningen;Zandvoort;2001;1857;0;0;0;0;0;0;0;0;0;0;0;0;1907
3860;Betaalbare woningen;Zederik;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3861;Betaalbare woningen;Zederik;2001;770;0;0;0;0;0;6;6;0;0;0;0;0;752
3862;Betaalbare woningen;Zeevang;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3863;Betaalbare woningen;Zeevang;2001;340;0;0;0;0;0;0;0;0;0;0;0;0;351
3864;Betaalbare woningen;Zeewolde;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3865;Betaalbare woningen;Zeewolde;2001;1555;18;0;0;0;0;8;3;5;0;0;0;0;1565
3866;Betaalbare woningen;Zeist;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3867;Betaalbare woningen;Zeist;2001;4191;8;0;0;0;0;2;0;2;0;0;0;0;5656
3868;Betaalbare woningen;Zelhem;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3869;Betaalbare woningen;Zelhem;2001;673;0;0;0;0;0;4;4;0;0;0;0;0;595
3870;Betaalbare woningen;Zevenaar;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3871;Betaalbare woningen;Zevenaar;2001;3024;0;0;0;0;0;16;16;0;0;0;0;0;2926
3872;Betaalbare woningen;Zevenhuizen-Moerkapelle;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3873;Betaalbare woningen;Zevenhuizen-Moerkapelle;2001;771;0;0;0;0;0;0;0;0;0;0;0;0;770
3874;Betaalbare woningen;Zijpe;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3875;Betaalbare woningen;Zijpe;2001;662;0;0;0;0;0;0;0;0;0;0;0;0;708
3876;Betaalbare woningen;Zoetermeer;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3877;Betaalbare woningen;Zoetermeer;2001;11423;0;0;0;0;0;29;0;29;0;0;0;24;11447
3878;Betaalbare woningen;Zoeterwoude;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3879;Betaalbare woningen;Zoeterwoude;2001;436;1;0;0;0;0;2;0;2;0;0;0;6;441
3880;Betaalbare woningen;Zuidhorn;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3881;Betaalbare woningen;Zuidhorn;2001;749;0;0;0;0;0;16;10;6;0;0;0;0;739
3882;Betaalbare woningen;Zundert;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3883;Betaalbare woningen;Zundert;2001;833;0;17;17;0;0;48;31;0;17;0;0;0;735
3884;Betaalbare woningen;Zutphen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3885;Betaalbare woningen;Zutphen;2001;2752;0;0;0;0;0;17;3;14;0;0;0;0;3212
3886;Betaalbare woningen;Zwartewaterland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3887;Betaalbare woningen;Zwartewaterland;2001;982;0;0;0;0;0;1;0;1;0;0;0;0;1147
3888;Betaalbare woningen;Zwartsluis;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3889;Betaalbare woningen;Zwartsluis;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3890;Betaalbare woningen;Zwijndrecht;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3891;Betaalbare woningen;Zwijndrecht;2001;4808;20;0;0;0;0;17;11;6;0;0;0;0;5848
3892;Betaalbare woningen;Zwolle;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3893;Betaalbare woningen;Zwolle;2001;8173;140;88;87;0;1;124;19;16;89;0;0;0;8480
3894;Dure woningen;Nederland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3895;Dure woningen;Nederland;2001;240005;2410;708;220;8;480;2402;1202;786;285;125;4;154;137160
3896;Dure woningen;Noord-Nederland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3897;Dure woningen;Noord-Nederland;2001;9659;120;24;21;0;3;250;160;89;1;0;0;41;4921
3898;Dure woningen;Oost-Nederland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3899;Dure woningen;Oost-Nederland;2001;47023;544;363;109;0;254;475;172;138;143;22;0;96;20600
3900;Dure woningen;West-Nederland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3901;Dure woningen;West-Nederland;2001;154794;1268;212;90;8;114;1470;775;475;141;75;4;17;95542
3902;Dure woningen;Zuid-Nederland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3903;Dure woningen;Zuid-Nederland;2001;28529;478;109;0;0;109;207;95;84;0;28;0;0;16097
3904;Dure woningen;Groningen (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3905;Dure woningen;Groningen (PV);2001;2546;7;0;0;0;0;66;63;3;0;0;0;41;1613
3906;Dure woningen;Friesland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3907;Dure woningen;Friesland (PV);2001;4814;97;21;21;0;0;162;88;73;1;0;0;0;2456
3908;Dure woningen;Drenthe (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3909;Dure woningen;Drenthe (PV);2001;2299;16;3;0;0;3;22;9;13;0;0;0;0;852
3910;Dure woningen;Overijssel (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3911;Dure woningen;Overijssel (PV);2001;17164;127;189;33;0;156;103;9;31;41;22;0;0;6188
3912;Dure woningen;Flevoland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3913;Dure woningen;Flevoland (PV);2001;10096;165;0;0;0;0;146;49;77;20;0;0;0;4045
3914;Dure woningen;Gelderland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3915;Dure woningen;Gelderland (PV);2001;19763;252;174;76;0;98;226;114;30;82;0;0;96;10367
3916;Dure woningen;Utrecht (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3917;Dure woningen;Utrecht (PV);2001;21256;68;11;0;0;11;359;183;176;0;0;0;14;15613
3918;Dure woningen;Noord-Holland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3919;Dure woningen;Noord-Holland (PV);2001;43830;54;103;88;0;15;435;283;86;64;0;2;1;23436
3920;Dure woningen;Zuid-Holland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3921;Dure woningen;Zuid-Holland (PV);2001;88757;1128;95;2;8;85;656;307;208;77;62;2;2;55386
3922;Dure woningen;Zeeland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3923;Dure woningen;Zeeland (PV);2001;951;18;3;0;0;3;20;2;5;0;13;0;0;1107
3924;Dure woningen;Noord-Brabant (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3925;Dure woningen;Noord-Brabant (PV);2001;21319;341;108;0;0;108;151;75;57;0;19;0;0;11699
3926;Dure woningen;Limburg (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3927;Dure woningen;Limburg (PV);2001;7210;137;1;0;0;1;56;20;27;0;9;0;0;4398
3928;Dure woningen;Oost-Groningen (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3929;Dure woningen;Oost-Groningen (CR);2001;803;7;0;0;0;0;1;0;1;0;0;0;5;141
3930;Dure woningen;Delfzijl en omgeving (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3931;Dure woningen;Delfzijl en omgeving (CR);2001;109;0;0;0;0;0;0;0;0;0;0;0;0;88
3932;Dure woningen;Overig Groningen (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3933;Dure woningen;Overig Groningen (CR);2001;1634;0;0;0;0;0;65;63;2;0;0;0;36;1384
3934;Dure woningen;Noord-Friesland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3935;Dure woningen;Noord-Friesland (CR);2001;3088;19;21;21;0;0;119;84;34;1;0;0;0;1284
3936;Dure woningen;Zuidwest-Friesland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3937;Dure woningen;Zuidwest-Friesland (CR);2001;592;6;0;0;0;0;0;0;0;0;0;0;0;241
3938;Dure woningen;Zuidoost-Friesland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3939;Dure woningen;Zuidoost-Friesland (CR);2001;1134;72;0;0;0;0;43;4;39;0;0;0;0;931
3940;Dure woningen;Noord-Drenthe (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3941;Dure woningen;Noord-Drenthe (CR);2001;1028;12;0;0;0;0;17;4;13;0;0;0;0;328
3942;Dure woningen;Zuidoost-Drenthe (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3943;Dure woningen;Zuidoost-Drenthe (CR);2001;324;4;1;0;0;1;5;5;0;0;0;0;0;217
3944;Dure woningen;Zuidwest-Drenthe (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3945;Dure woningen;Zuidwest-Drenthe (CR);2001;947;0;2;0;0;2;0;0;0;0;0;0;0;307
3946;Dure woningen;Noord-Overijssel (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3947;Dure woningen;Noord-Overijssel (CR);2001;4922;20;24;6;0;18;31;3;26;2;0;0;0;2843
3948;Dure woningen;Zuidwest-Overijssel (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3949;Dure woningen;Zuidwest-Overijssel (CR);2001;2717;19;29;0;0;29;0;0;0;0;0;0;0;781
3950;Dure woningen;Twente (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3951;Dure woningen;Twente (CR);2001;9525;88;136;27;0;109;72;6;5;39;22;0;0;2564
3952;Dure woningen;Veluwe (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3953;Dure woningen;Veluwe (CR);2001;7420;92;78;76;0;2;100;6;12;82;0;0;86;3071
3954;Dure woningen;Achterhoek (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3955;Dure woningen;Achterhoek (CR);2001;4297;95;2;0;0;2;32;31;1;0;0;0;10;1422
3956;Dure woningen;Arnhem/Nijmegen (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3957;Dure woningen;Arnhem/Nijmegen (CR);2001;5381;32;94;0;0;94;87;70;17;0;0;0;0;3710
3958;Dure woningen;Zuidwest-Gelderland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3959;Dure woningen;Zuidwest-Gelderland (CR);2001;2665;33;0;0;0;0;7;7;0;0;0;0;0;2164
3960;Dure woningen;Utrecht (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3961;Dure woningen;Utrecht (CR);2001;21256;68;11;0;0;11;359;183;176;0;0;0;14;15613
3962;Dure woningen;Kop van Noord-Holland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3963;Dure woningen;Kop van Noord-Holland (CR);2001;1281;0;6;0;0;6;10;3;7;0;0;0;0;1304
3964;Dure woningen;Alkmaar en omgeving (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3965;Dure woningen;Alkmaar en omgeving (CR);2001;6034;1;0;0;0;0;110;71;39;0;0;0;0;2267
3966;Dure woningen;IJmond (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3967;Dure woningen;IJmond (CR);2001;1038;15;0;0;0;0;4;2;2;0;0;0;0;960
3968;Dure woningen;Agglomeratie Haarlem (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3969;Dure woningen;Agglomeratie Haarlem (CR);2001;2873;0;0;0;0;0;1;0;1;0;0;0;0;2042
3970;Dure woningen;Zaanstreek (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3971;Dure woningen;Zaanstreek (CR);2001;5260;0;5;0;0;5;5;0;5;0;0;0;0;1583
3972;Dure woningen;Groot-Amsterdam (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3973;Dure woningen;Groot-Amsterdam (CR);2001;21352;27;92;88;0;4;296;207;32;56;0;1;1;12765
3974;Dure woningen;Het Gooi en Vechtstreek (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3975;Dure woningen;Het Gooi en Vechtstreek (CR);2001;5992;11;0;0;0;0;9;0;0;8;0;1;0;2515
3976;Dure woningen;Agglom. Leiden en Bollenstreek (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3977;Dure woningen;Agglom. Leiden en Bollenstreek (CR);2001;4081;19;1;0;0;1;55;52;3;0;0;0;0;4054
3978;Dure woningen;Agglomeratie 's-Gravenhage (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3979;Dure woningen;Agglomeratie 's-Gravenhage (CR);2001;24183;427;80;0;0;80;109;66;43;0;0;0;0;14393
3980;Dure woningen;Delft en Westland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3981;Dure woningen;Delft en Westland (CR);2001;6565;81;8;0;7;1;25;8;16;0;0;1;0;5148
3982;Dure woningen;Oost-Zuid-Holland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3983;Dure woningen;Oost-Zuid-Holland (CR);2001;8618;36;0;0;0;0;48;13;35;0;0;0;0;3422
3984;Dure woningen;Groot-Rijnmond (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3985;Dure woningen;Groot-Rijnmond (CR);2001;35624;507;3;2;1;0;390;151;99;77;62;1;2;25998
3986;Dure woningen;Zuidoost-Zuid-Holland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3987;Dure woningen;Zuidoost-Zuid-Holland (CR);2001;9686;58;3;0;0;3;29;17;12;0;0;0;0;2371
3988;Dure woningen;Zeeuwsch-Vlaanderen (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3989;Dure woningen;Zeeuwsch-Vlaanderen (CR);2001;203;12;2;0;0;2;1;1;0;0;0;0;0;216
3990;Dure woningen;Overig Zeeland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3991;Dure woningen;Overig Zeeland (CR);2001;748;6;1;0;0;1;19;1;5;0;13;0;0;891
3992;Dure woningen;West-Noord-Brabant (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3993;Dure woningen;West-Noord-Brabant (CR);2001;3196;79;34;0;0;34;51;16;16;0;19;0;0;2404
3994;Dure woningen;Midden-Noord-Brabant (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3995;Dure woningen;Midden-Noord-Brabant (CR);2001;4378;6;73;0;0;73;47;40;7;0;0;0;0;1799
3996;Dure woningen;Noordoost-Noord-Brabant (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3997;Dure woningen;Noordoost-Noord-Brabant (CR);2001;6334;15;0;0;0;0;11;4;7;0;0;0;0;4024
3998;Dure woningen;Zuidoost-Noord-Brabant (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3999;Dure woningen;Zuidoost-Noord-Brabant (CR);2001;7411;241;1;0;0;1;42;15;27;0;0;0;0;3472
4000;Dure woningen;Noord-Limburg (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4001;Dure woningen;Noord-Limburg (CR);2001;1962;25;0;0;0;0;7;0;4;0;3;0;0;755
4002;Dure woningen;Midden-Limburg (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4003;Dure woningen;Midden-Limburg (CR);2001;313;32;0;0;0;0;3;0;3;0;0;0;0;540
4004;Dure woningen;Zuid-Limburg (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4005;Dure woningen;Zuid-Limburg (CR);2001;4935;80;1;0;0;1;46;20;20;0;6;0;0;3103
4006;Dure woningen;Flevoland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4007;Dure woningen;Flevoland (CR);2001;10096;165;0;0;0;0;146;49;77;20;0;0;0;4045
4008;Dure woningen;Groningen (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4009;Dure woningen;Groningen (SA);2001;1105;0;0;0;0;0;55;55;0;0;0;0;36;857
4010;Dure woningen;Leeuwarden (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4011;Dure woningen;Leeuwarden (SA);2001;2044;0;0;0;0;0;94;75;19;0;0;0;0;805
4012;Dure woningen;Zwolle (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4013;Dure woningen;Zwolle (SA);2001;3475;20;7;6;0;1;28;2;24;2;0;0;0;2619
4014;Dure woningen;Enschede (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4015;Dure woningen;Enschede (SA);2001;4222;7;0;0;0;0;0;0;0;0;0;0;0;745
4016;Dure woningen;Apeldoorn (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4017;Dure woningen;Apeldoorn (SA);2001;2356;4;75;73;0;2;95;3;10;82;0;0;0;712
4018;Dure woningen;Arnhem (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4019;Dure woningen;Arnhem (SA);2001;2684;32;1;0;0;1;20;12;8;0;0;0;0;1465
4020;Dure woningen;Nijmegen (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4021;Dure woningen;Nijmegen (SA);2001;642;0;0;0;0;0;40;31;9;0;0;0;0;742
4022;Dure woningen;Amersfoort (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4023;Dure woningen;Amersfoort (SA);2001;3917;9;3;0;0;3;58;58;0;0;0;0;0;1778
4024;Dure woningen;Utrecht (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4025;Dure woningen;Utrecht (SA);2001;7446;29;2;0;0;2;163;69;94;0;0;0;0;5868
4026;Dure woningen;Amsterdam (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4027;Dure woningen;Amsterdam (SA);2001;21515;9;87;78;0;9;195;119;19;56;0;1;1;10800
4028;Dure woningen;Haarlem (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4029;Dure woningen;Haarlem (SA);2001;2360;0;0;0;0;0;1;0;1;0;0;0;0;1769
4030;Dure woningen;Leiden (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4031;Dure woningen;Leiden (SA);2001;2533;0;1;0;0;1;50;47;3;0;0;0;0;2422
4032;Dure woningen;'s-Gravenhage (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4033;Dure woningen;'s-Gravenhage (SA);2001;19119;492;80;0;0;80;69;41;28;0;0;0;0;9464
4034;Dure woningen;Rotterdam (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4035;Dure woningen;Rotterdam (SA);2001;29691;483;2;2;0;0;381;142;99;77;62;1;1;21938
4036;Dure woningen;Dordrecht (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4037;Dure woningen;Dordrecht (SA);2001;7546;21;3;0;0;3;18;17;1;0;0;0;0;1879
4038;Dure woningen;Breda (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4039;Dure woningen;Breda (SA);2001;911;45;0;0;0;0;7;2;5;0;0;0;0;1423
4040;Dure woningen;Tilburg (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4041;Dure woningen;Tilburg (SA);2001;2819;0;71;0;0;71;46;40;6;0;0;0;0;1066
4042;Dure woningen;'s-Hertogenbosch (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4043;Dure woningen;'s-Hertogenbosch (SA);2001;2562;0;0;0;0;0;4;2;2;0;0;0;0;2942
4044;Dure woningen;Eindhoven (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4045;Dure woningen;Eindhoven (SA);2001;5553;191;1;0;0;1;39;15;24;0;0;0;0;2536
4046;Dure woningen;Geleen/Sittard (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4047;Dure woningen;Geleen/Sittard (SA);2001;784;32;0;0;0;0;1;0;1;0;0;0;0;573
4048;Dure woningen;Heerlen (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4049;Dure woningen;Heerlen (SA);2001;2186;30;1;0;0;1;30;12;12;0;6;0;0;1180
4050;Dure woningen;Maastricht (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4051;Dure woningen;Maastricht (SA);2001;1552;5;0;0;0;0;6;0;6;0;0;0;0;907
