ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalWWBUitkeringen_1;Alleenstaande_2;AlleenstaandeOuder_3;EchtPaar_4;DuurKorterDanEenJaar_5;DuurVanEenJaarOfLanger_6
8117;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 juni;1340.0;760.0;380.0;180.0;320.0;1020.0
8118;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 juli;1340.0;770.0;380.0;190.0;320.0;1020.0
8119;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 augustus;1350.0;780.0;380.0;190.0;330.0;1030.0
8120;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 september;1340.0;770.0;370.0;180.0;310.0;1020.0
8121;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 oktober;1340.0;780.0;370.0;190.0;320.0;1030.0
8122;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 november;1370.0;790.0;380.0;190.0;330.0;1030.0
8123;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 december;1390.0;810.0;380.0;190.0;370.0;1030.0
8124;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 januari;1410.0;820.0;380.0;200.0;390.0;1030.0
8125;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 februari;1410.0;830.0;380.0;200.0;390.0;1030.0
8126;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 maart;1440.0;850.0;380.0;200.0;410.0;1030.0
8127;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 april;1440.0;850.0;390.0;190.0;410.0;1040.0
8128;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 mei;1450.0;850.0;390.0;200.0;400.0;1040.0
8129;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 juni;1440.0;850.0;390.0;190.0;400.0;1040.0
8130;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 juli;1450.0;860.0;390.0;190.0;410.0;1040.0
8131;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 augustus;1450.0;860.0;390.0;200.0;400.0;1050.0
8132;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 september;1500.0;900.0;390.0;200.0;450.0;1050.0
8133;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 oktober;1510.0;900.0;400.0;200.0;470.0;1050.0
8134;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 november;1520.0;910.0;400.0;200.0;460.0;1060.0
8135;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2003 december;1530.0;920.0;400.0;200.0;470.0;1060.0
8136;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 januari;1520.0;910.0;410.0;200.0;470.0;1050.0
8137;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 februari;1540.0;920.0;410.0;200.0;480.0;1070.0
8138;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 maart;1540.0;930.0;410.0;200.0;470.0;1080.0
8139;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 april;1570.0;930.0;420.0;200.0;470.0;1090.0
8140;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 mei;1570.0;930.0;430.0;210.0;480.0;1100.0
8141;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 juni;1560.0;910.0;440.0;210.0;460.0;1110.0
8142;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 juli;1580.0;920.0;440.0;210.0;460.0;1120.0
8143;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 augustus;1580.0;910.0;450.0;220.0;450.0;1130.0
8144;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 september;1600.0;920.0;450.0;220.0;450.0;1150.0
8145;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 oktober;1580.0;910.0;440.0;230.0;430.0;1150.0
8146;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 november;1580.0;910.0;440.0;230.0;430.0;1160.0
8147;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2004 december;1620.0;940.0;440.0;230.0;460.0;1160.0
8148;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 januari;1610.0;940.0;440.0;230.0;460.0;1160.0
8149;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 februari;1620.0;950.0;440.0;230.0;460.0;1160.0
8150;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 maart;1630.0;950.0;440.0;230.0;460.0;1160.0
8151;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 april;1650.0;960.0;440.0;230.0;480.0;1170.0
8152;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 mei;1630.0;940.0;440.0;230.0;470.0;1160.0
8153;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 juni;1640.0;950.0;440.0;230.0;470.0;1180.0
8154;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 juli;1620.0;940.0;440.0;230.0;450.0;1180.0
8155;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 augustus;1620.0;940.0;440.0;230.0;440.0;1180.0
8156;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 september;1590.0;920.0;430.0;230.0;410.0;1180.0
8157;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 oktober;1570.0;910.0;410.0;220.0;420.0;1150.0
8158;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 november;1570.0;910.0;420.0;220.0;420.0;1140.0
8159;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2005 december;1580.0;920.0;420.0;220.0;410.0;1170.0
8160;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 januari;1580.0;920.0;420.0;220.0;440.0;1140.0
8161;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 februari;1590.0;930.0;420.0;220.0;450.0;1150.0
8162;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 maart;1610.0;950.0;420.0;220.0;470.0;1150.0
8163;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 april;1610.0;950.0;420.0;220.0;450.0;1160.0
8164;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 mei;1600.0;940.0;410.0;230.0;430.0;1170.0
8165;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 juni;1600.0;950.0;410.0;230.0;440.0;1170.0
8166;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 juli;1580.0;930.0;410.0;230.0;420.0;1160.0
8167;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 augustus;1550.0;910.0;410.0;230.0;390.0;1160.0
8168;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 september;1540.0;900.0;410.0;220.0;390.0;1150.0
8169;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 oktober;1500.0;870.0;400.0;220.0;370.0;1130.0
8170;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 november;1480.0;850.0;400.0;210.0;360.0;1120.0
8171;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2006 december;1470.0;840.0;400.0;210.0;330.0;1130.0
8172;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 januari;1520.0;880.0;400.0;220.0;370.0;1150.0
8173;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 februari;1490.0;880.0;380.0;220.0;360.0;1130.0
8174;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 maart;1470.0;860.0;380.0;210.0;360.0;1110.0
8175;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 april;1450.0;850.0;380.0;210.0;360.0;1100.0
8176;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 mei;1430.0;840.0;380.0;200.0;350.0;1080.0
8177;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 juni;1430.0;840.0;380.0;200.0;350.0;1080.0
8178;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 juli;1420.0;830.0;380.0;200.0;350.0;1070.0
8179;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 augustus;1390.0;810.0;370.0;200.0;340.0;1050.0
8180;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 september;1380.0;810.0;370.0;200.0;350.0;1030.0
8181;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 oktober;1370.0;800.0;360.0;200.0;340.0;1020.0
8182;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 november;1390.0;810.0;360.0;210.0;390.0;1000.0
8183;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2007 december;1370.0;800.0;350.0;220.0;370.0;1000.0
8184;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 januari;1370.0;810.0;350.0;210.0;370.0;1000.0
8185;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 februari;1370.0;810.0;350.0;200.0;380.0;990.0
8186;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 maart;1370.0;810.0;350.0;210.0;380.0;990.0
8187;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 april;1360.0;800.0;340.0;210.0;370.0;980.0
8188;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 mei;1360.0;800.0;340.0;210.0;370.0;990.0
8189;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 juni;1370.0;810.0;340.0;210.0;390.0;980.0
8190;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 juli;1370.0;820.0;340.0;210.0;390.0;990.0
8191;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 augustus;1360.0;810.0;340.0;210.0;370.0;990.0
8192;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 september;1360.0;800.0;330.0;210.0;360.0;1000.0
8193;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 oktober;1340.0;800.0;330.0;210.0;350.0;990.0
8194;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 november;1350.0;810.0;330.0;200.0;350.0;990.0
8195;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2008 december;1380.0;830.0;340.0;200.0;380.0;1000.0
8196;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 januari;1390.0;840.0;340.0;210.0;370.0;1020.0
8197;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 februari;1410.0;850.0;350.0;210.0;390.0;1030.0
8198;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 maart;1450.0;880.0;350.0;210.0;420.0;1040.0
8199;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 april;1480.0;900.0;360.0;210.0;430.0;1050.0
8200;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 mei;1470.0;900.0;360.0;210.0;430.0;1030.0
8201;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 juni;1480.0;900.0;360.0;220.0;440.0;1040.0
8202;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 juli;1510.0;930.0;360.0;220.0;470.0;1040.0
8203;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 augustus;1510.0;940.0;350.0;220.0;470.0;1050.0
8204;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 september;1530.0;960.0;350.0;220.0;490.0;1040.0
8205;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 oktober;1510.0;940.0;350.0;220.0;460.0;1050.0
8206;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 november;1510.0;950.0;350.0;220.0;440.0;1080.0
8207;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2009 december;1510.0;930.0;350.0;220.0;420.0;1090.0
8208;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 januari;1500.0;930.0;350.0;220.0;420.0;1080.0
8209;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 februari;1500.0;920.0;350.0;220.0;400.0;1100.0
8210;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 maart;1530.0;950.0;360.0;220.0;390.0;1140.0
8211;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 april;1520.0;940.0;350.0;220.0;380.0;1140.0
8212;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 mei;1510.0;940.0;360.0;220.0;370.0;1150.0
8213;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 juni;1490.0;920.0;350.0;220.0;350.0;1140.0
8214;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 juli;1400.0;870.0;320.0;210.0;330.0;1070.0
8215;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 augustus;1400.0;870.0;320.0;210.0;320.0;1080.0
8216;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 september;1410.0;870.0;330.0;210.0;320.0;1090.0
8217;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 oktober;1420.0;880.0;330.0;210.0;320.0;1100.0
8218;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 november;1420.0;890.0;330.0;200.0;320.0;1100.0
8219;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2010 december;1440.0;890.0;340.0;200.0;340.0;1110.0
8220;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 januari;1450.0;900.0;340.0;200.0;360.0;1090.0
8221;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 februari;1460.0;910.0;340.0;200.0;360.0;1100.0
8222;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 maart;1480.0;920.0;350.0;200.0;370.0;1110.0
8223;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 april;1470.0;920.0;350.0;200.0;370.0;1100.0
8224;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 mei;1460.0;910.0;350.0;200.0;360.0;1100.0
8225;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 juni;1450.0;900.0;340.0;200.0;340.0;1110.0
8226;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 juli;1440.0;900.0;340.0;200.0;320.0;1120.0
8227;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 augustus;1430.0;890.0;330.0;200.0;310.0;1120.0
8228;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 september;1440.0;900.0;340.0;200.0;320.0;1120.0
8229;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 oktober;1450.0;910.0;330.0;200.0;320.0;1130.0
8230;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 november;1470.0;920.0;340.0;200.0;330.0;1140.0
8231;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2011 december;1480.0;940.0;330.0;200.0;330.0;1150.0
8232;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 januari;130.0;60.0;30.0;30.0;30.0;100.0
8233;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 februari;130.0;60.0;30.0;30.0;20.0;110.0
8234;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 maart;130.0;60.0;30.0;30.0;30.0;100.0
8235;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 april;120.0;60.0;30.0;30.0;20.0;100.0
8236;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 mei;120.0;60.0;30.0;30.0;20.0;100.0
8237;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 juni;120.0;60.0;30.0;30.0;20.0;100.0
8238;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 juli;120.0;60.0;30.0;30.0;20.0;100.0
8239;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 augustus;120.0;60.0;30.0;30.0;20.0;100.0
8240;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 september;110.0;60.0;30.0;30.0;20.0;90.0
8241;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 oktober;110.0;60.0;30.0;30.0;20.0;90.0
8242;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 november;110.0;50.0;30.0;30.0;20.0;90.0
8243;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1998 december;110.0;50.0;30.0;30.0;20.0;90.0
8244;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 januari;110.0;50.0;30.0;30.0;20.0;90.0
8245;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 februari;110.0;50.0;30.0;30.0;20.0;90.0
8246;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 maart;110.0;60.0;30.0;30.0;20.0;90.0
8247;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 april;110.0;60.0;30.0;30.0;20.0;90.0
8248;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 mei;100.0;50.0;20.0;30.0;20.0;90.0
8249;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 juni;110.0;50.0;30.0;30.0;20.0;90.0
8250;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 juli;100.0;50.0;30.0;30.0;20.0;90.0
8251;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 augustus;100.0;50.0;30.0;30.0;20.0;80.0
8252;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 september;100.0;50.0;30.0;30.0;20.0;80.0
8253;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 oktober;100.0;50.0;30.0;30.0;20.0;80.0
8254;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 november;100.0;60.0;20.0;20.0;20.0;80.0
8255;Totaal mannen en vrouwen;Totaal leeftijd;Asten;1999 december;100.0;60.0;30.0;20.0;20.0;80.0
8256;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 januari;110.0;60.0;30.0;20.0;20.0;80.0
8257;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 februari;110.0;60.0;30.0;20.0;20.0;80.0
8258;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 maart;110.0;60.0;30.0;20.0;20.0;90.0
8259;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 april;110.0;60.0;30.0;20.0;30.0;90.0
8260;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 mei;110.0;60.0;30.0;20.0;30.0;90.0
8261;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 juni;110.0;60.0;30.0;20.0;20.0;90.0
8262;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 juli;110.0;60.0;30.0;20.0;30.0;90.0
8263;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 augustus;120.0;60.0;30.0;20.0;30.0;90.0
8264;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 september;110.0;60.0;30.0;20.0;30.0;90.0
8265;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 oktober;110.0;60.0;30.0;20.0;30.0;90.0
8266;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 november;110.0;60.0;20.0;20.0;30.0;80.0
8267;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2000 december;110.0;60.0;20.0;20.0;30.0;80.0
8268;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 januari;100.0;60.0;20.0;20.0;50.0;50.0
8269;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 februari;100.0;60.0;20.0;20.0;50.0;60.0
8270;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 maart;100.0;60.0;20.0;20.0;40.0;60.0
8271;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 april;100.0;60.0;20.0;20.0;40.0;60.0
8272;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 mei;100.0;50.0;20.0;20.0;40.0;60.0
8273;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 juni;100.0;50.0;20.0;30.0;40.0;60.0
8274;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 juli;100.0;60.0;20.0;30.0;40.0;60.0
8275;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 augustus;100.0;60.0;20.0;30.0;40.0;60.0
8276;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 september;100.0;60.0;20.0;30.0;40.0;60.0
8277;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 oktober;100.0;60.0;20.0;20.0;40.0;60.0
8278;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 november;100.0;60.0;20.0;20.0;40.0;60.0
8279;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2001 december;100.0;60.0;20.0;20.0;20.0;80.0
8280;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 januari;100.0;60.0;20.0;20.0;20.0;80.0
8281;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 februari;100.0;60.0;20.0;30.0;20.0;80.0
8282;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 maart;100.0;60.0;20.0;30.0;20.0;80.0
8283;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 april;100.0;60.0;20.0;30.0;20.0;80.0
8284;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 mei;100.0;60.0;20.0;20.0;20.0;80.0
8285;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 juni;110.0;60.0;20.0;30.0;20.0;80.0
8286;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 juli;110.0;60.0;20.0;30.0;20.0;80.0
8287;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 augustus;110.0;60.0;20.0;30.0;20.0;80.0
8288;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 september;100.0;60.0;20.0;30.0;20.0;80.0
8289;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 oktober;110.0;60.0;20.0;30.0;30.0;80.0
8290;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 november;110.0;60.0;20.0;30.0;30.0;80.0
8291;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2002 december;110.0;60.0;20.0;30.0;30.0;80.0
8292;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 januari;110.0;60.0;20.0;30.0;30.0;80.0
8293;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 februari;110.0;60.0;20.0;30.0;30.0;80.0
8294;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 maart;110.0;60.0;20.0;30.0;30.0;80.0
8295;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 april;110.0;60.0;20.0;30.0;30.0;80.0
8296;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 mei;110.0;60.0;20.0;30.0;30.0;80.0
8297;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 juni;120.0;60.0;20.0;30.0;30.0;90.0
8298;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 juli;120.0;60.0;30.0;30.0;30.0;90.0
8299;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 augustus;120.0;60.0;30.0;30.0;30.0;90.0
8300;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 september;120.0;60.0;30.0;30.0;30.0;90.0
8301;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 oktober;130.0;70.0;30.0;30.0;40.0;90.0
8302;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 november;120.0;70.0;30.0;30.0;40.0;90.0
8303;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2003 december;120.0;70.0;30.0;30.0;40.0;90.0
8304;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 januari;130.0;70.0;30.0;30.0;40.0;90.0
8305;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 februari;130.0;70.0;30.0;30.0;40.0;90.0
8306;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 maart;130.0;70.0;30.0;30.0;40.0;90.0
8307;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 april;130.0;70.0;30.0;30.0;40.0;90.0
8308;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 mei;130.0;70.0;30.0;30.0;40.0;90.0
8309;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 juni;130.0;70.0;30.0;30.0;40.0;90.0
8310;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 juli;120.0;70.0;30.0;30.0;40.0;90.0
8311;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 augustus;130.0;70.0;30.0;30.0;40.0;90.0
8312;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 september;130.0;70.0;30.0;30.0;40.0;90.0
8313;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 oktober;130.0;70.0;30.0;30.0;40.0;90.0
8314;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 november;130.0;70.0;30.0;30.0;40.0;90.0
8315;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2004 december;130.0;70.0;30.0;30.0;40.0;100.0
8316;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 januari;120.0;70.0;30.0;30.0;30.0;100.0
8317;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 februari;130.0;70.0;40.0;30.0;40.0;100.0
8318;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 maart;130.0;70.0;30.0;30.0;30.0;100.0
8319;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 april;130.0;70.0;30.0;30.0;30.0;100.0
8320;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 mei;140.0;80.0;30.0;30.0;30.0;100.0
8321;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 juni;140.0;80.0;40.0;30.0;30.0;100.0
8322;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 juli;140.0;80.0;40.0;30.0;30.0;100.0
8323;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 augustus;140.0;80.0;30.0;30.0;30.0;100.0
8324;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 september;130.0;70.0;30.0;30.0;30.0;100.0
8325;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 oktober;130.0;80.0;30.0;30.0;40.0;100.0
8326;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 november;130.0;70.0;30.0;20.0;30.0;100.0
8327;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2005 december;130.0;70.0;30.0;20.0;30.0;90.0
8328;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 januari;130.0;70.0;30.0;20.0;30.0;100.0
8329;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 februari;120.0;70.0;30.0;20.0;30.0;100.0
8330;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 maart;120.0;70.0;30.0;20.0;30.0;100.0
8331;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 april;120.0;70.0;30.0;20.0;30.0;100.0
8332;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 mei;120.0;70.0;30.0;20.0;30.0;90.0
8333;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 juni;120.0;60.0;30.0;20.0;20.0;100.0
8334;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 juli;120.0;70.0;30.0;20.0;30.0;100.0
8335;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 augustus;120.0;60.0;30.0;20.0;20.0;90.0
8336;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 september;120.0;60.0;30.0;20.0;20.0;90.0
8337;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 oktober;120.0;70.0;30.0;20.0;30.0;90.0
8338;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 november;130.0;70.0;30.0;30.0;30.0;100.0
8339;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2006 december;130.0;70.0;30.0;30.0;30.0;100.0
8340;Totaal mannen en vrouwen;Totaal leeftijd;Asten;2007 januari;130.0;70.0;30.0;30.0;30.0;100.0
