ID;KenmerkenVanHuishoudens;Vermogensklassen;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
8379;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2015;41.5;0.3;7.3;7.1
8380;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2016;42.9;0.3;7.3;7.1
8381;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2017;45.5;0.3;7.3;7.2
8382;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2018;45.5;0.3;7.3;7.1
8383;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2019;45.3;0.3;7.3;7.1
8384;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2020;46.2;0.3;7.2;7.1
8385;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2021;;;;
8386;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2022;;;;
8387;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2023;;;;
8388;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2006;45.0;0.7;14.5;14.3
8389;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2007;45.1;0.7;14.5;14.3
8390;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2008;46.1;0.7;14.5;14.3
8391;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2009;47.1;0.7;14.5;14.3
8392;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2010;46.8;0.7;14.5;14.2
8393;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2011;43.6;0.6;14.6;14.4
8394;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2012;42.9;0.6;14.5;14.3
8395;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2013;38.9;0.6;14.5;14.3
8396;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2014;39.5;0.6;14.5;14.3
8397;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2015;45.5;0.7;14.6;14.3
8398;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2016;48.6;0.7;14.6;14.4
8399;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2017;52.3;0.8;14.5;14.3
8400;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2018;53.2;0.8;14.6;14.3
8401;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2019;51.6;0.8;14.5;14.3
8402;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2020;50.9;0.7;14.5;14.2
8403;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2021;;;;
8404;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2022;;;;
8405;Hoofdkostwinner: westers;Vermogen: 10 000 tot 20 000 euro;2023;;;;
8406;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2006;68.0;2.1;30.3;26.9
8407;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2007;65.9;2.1;31.9;30.1
8408;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2008;67.0;2.1;31.9;30.0
8409;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2009;67.0;2.1;31.9;30.0
8410;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2010;67.8;2.2;32.0;30.0
8411;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2011;66.7;2.2;32.4;30.8
8412;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2012;66.1;2.2;32.6;31.1
8413;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2013;61.4;2.0;32.9;31.4
8414;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2014;61.8;2.0;32.8;31.4
8415;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2015;66.8;2.2;32.4;30.9
8416;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2016;69.4;2.3;32.5;30.8
8417;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2017;74.8;2.4;32.4;30.6
8418;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2018;79.7;2.6;32.8;32.0
8419;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2019;80.4;2.7;33.1;32.3
8420;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2020;79.0;2.6;33.1;32.2
8421;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2021;;;;
8422;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2022;;;;
8423;Hoofdkostwinner: westers;Vermogen: 20 000 tot 50 000 euro;2023;;;;
8424;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2006;50.1;3.7;74.1;73.7
8425;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2007;50.6;3.7;73.7;73.0
8426;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2008;50.3;3.7;73.6;73.0
8427;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2009;50.7;3.7;73.5;72.8
8428;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2010;50.9;3.7;73.6;72.8
8429;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2011;51.8;3.8;73.3;72.6
8430;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2012;52.2;3.8;73.4;72.7
8431;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2013;52.3;3.8;73.5;72.7
8432;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2014;52.6;3.9;73.5;72.7
8433;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2015;55.5;4.0;72.9;72.1
8434;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2016;57.7;4.2;72.8;71.7
8435;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2017;61.5;4.5;72.8;71.7
8436;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2018;65.0;4.7;72.9;72.1
8437;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2019;69.9;5.1;73.1;72.4
8438;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2020;72.0;5.3;73.3;72.6
8439;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2021;;;;
8440;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2022;;;;
8441;Hoofdkostwinner: westers;Vermogen: 50 000 tot 100 000 euro;2023;;;;
8442;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2006;78.5;11.6;147.2;145.8
8443;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2007;78.1;11.5;147.6;146.3
8444;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2008;78.8;11.7;147.9;147.0
8445;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2009;77.5;11.5;148.0;147.1
8446;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2010;76.5;11.3;147.5;146.3
8447;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2011;77.8;11.5;147.8;146.8
8448;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2012;75.6;11.1;147.2;145.8
8449;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2013;72.8;10.6;146.2;144.5
8450;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2014;73.6;10.7;146.0;144.4
8451;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2015;75.7;11.1;146.5;144.9
8452;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2016;77.4;11.3;146.6;144.9
8453;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2017;81.2;11.9;146.8;145.4
8454;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2018;84.9;12.5;146.8;145.4
8455;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2019;89.5;13.2;146.9;145.3
8456;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2020;94.2;13.8;146.7;145.0
8457;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2021;;;;
8458;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2022;;;;
8459;Hoofdkostwinner: westers;Vermogen: 100 000 tot 200 000 euro;2023;;;;
8460;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2006;85.8;26.4;307.4;289.4
8461;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2007;92.5;28.6;309.3;292.0
8462;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2008;99.5;30.8;309.7;292.3
8463;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2009;97.7;30.3;310.2;293.2
8464;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2010;91.0;28.2;309.5;292.2
8465;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2011;90.7;27.9;308.0;290.2
8466;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2012;83.7;25.8;308.0;290.1
8467;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2013;73.9;22.7;307.6;289.1
8468;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2014;75.1;23.1;307.4;288.9
8469;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2015;80.2;24.7;307.8;289.7
8470;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2016;84.7;26.2;308.8;290.5
8471;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2017;92.7;28.7;310.0;292.4
8472;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2018;104.1;32.5;311.7;295.4
8473;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2019;116.7;36.6;314.0;298.2
8474;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2020;129.0;40.7;315.7;301.0
8475;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2021;;;;
8476;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2022;;;;
8477;Hoofdkostwinner: westers;Vermogen: 200 000 tot 500 000 euro;2023;;;;
8478;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2006;23.6;16.0;677.5;645.8
8479;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2007;26.4;17.9;677.9;646.2
8480;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2008;29.3;19.9;679.1;647.9
8481;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2009;29.0;19.7;680.6;650.1
8482;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2010;27.5;18.8;681.8;652.1
8483;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2011;26.5;18.1;682.5;652.6
8484;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2012;24.9;17.0;683.9;654.3
8485;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2013;22.5;15.4;683.9;655.4
8486;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2014;23.1;15.8;684.6;656.0
8487;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2015;24.5;16.7;683.5;654.0
8488;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2016;26.2;17.9;683.5;653.9
8489;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2017;29.5;20.2;684.0;654.7
8490;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2018;34.2;23.4;684.6;655.9
8491;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2019;39.6;27.1;683.7;655.4
8492;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2020;45.0;30.8;684.2;654.8
8493;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2021;;;;
8494;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2022;;;;
8495;Hoofdkostwinner: westers;Vermogen: 500 000 tot 1 miljoen euro;2023;;;;
8496;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2006;11.9;31.3;2636.9;1560.6
8497;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2007;13.0;33.6;2595.3;1541.0
8498;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2008;14.3;36.2;2532.7;1544.9
8499;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2009;13.6;34.4;2532.0;1523.2
8500;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2010;14.1;37.3;2645.6;1549.5
8501;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2011;14.3;38.5;2691.0;1578.5
8502;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2012;13.8;38.2;2762.9;1595.8
8503;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2013;13.8;40.1;2909.4;1636.2
8504;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2014;14.0;41.5;2959.9;1632.4
8505;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2015;15.2;46.8;3077.6;1649.6
8506;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2016;16.2;48.4;2993.6;1618.5
8507;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2017;18.1;65.5;3612.3;1611.3
8508;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2018;20.7;68.5;3303.1;1609.1
8509;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2019;23.0;67.0;2917.8;1598.2
8510;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2020;26.2;78.2;2983.5;1604.0
8511;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2021;;;;
8512;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2022;;;;
8513;Hoofdkostwinner: westers;Vermogen: 1 miljoen euro of meer;2023;;;;
8514;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2006;74.0;-2.1;-28.2;-1.5
8515;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2007;75.1;-2.1;-27.4;0.0
8516;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2008;75.1;-2.2;-28.7;0.0
8517;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2009;75.9;-2.7;-35.4;-7.1
8518;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2010;73.7;-3.5;-47.2;-22.2
8519;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2011;76.0;-4.6;-60.5;-32.3
8520;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2012;76.5;-5.6;-73.8;-42.1
8521;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2013;74.9;-6.7;-89.4;-59.2
8522;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2014;74.9;-6.6;-88.3;-58.1
8523;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2015;75.9;-6.4;-84.1;-51.4
8524;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2016;77.0;-5.9;-76.1;-44.4
8525;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2017;78.9;-5.3;-67.4;-34.5
8526;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2018;81.7;-4.9;-59.8;-27.1
8527;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2019;84.9;-4.7;-55.4;-23.1
8528;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2020;89.2;-4.4;-49.8;-20.1
8529;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2021;;;;
8530;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2022;;;;
8531;Hoofdkostwinner: westers;Vermogen: 1e 10%-groep;2023;;;;
8532;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2006;89.2;0.0;0.2;0.0
8533;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2007;92.7;0.0;0.3;0.0
8534;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2008;96.5;0.0;0.4;0.0
8535;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2009;102.7;0.0;0.3;0.0
8536;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2010;102.2;0.0;0.1;0.0
8537;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2011;84.3;-0.3;-4.0;-2.7
8538;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2012;79.9;-0.6;-8.0;-6.8
8539;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2013;75.7;-1.2;-16.3;-15.2
8540;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2014;77.2;-1.2;-16.0;-14.8
8541;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2015;81.1;-1.0;-11.9;-10.6
8542;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2016;86.7;-0.7;-8.6;-7.5
8543;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2017;97.1;-0.5;-4.6;-3.5
8544;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2018;126.6;-0.3;-2.0;-0.8
8545;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2019;141.8;-0.1;-1.0;0.0
8546;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2020;152.0;-0.1;-0.5;0.0
8547;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2021;;;;
8548;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2022;;;;
8549;Hoofdkostwinner: westers;Vermogen: 2e 10%-groep;2023;;;;
8550;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2006;79.0;0.2;2.4;2.2
8551;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2007;79.5;0.2;2.6;2.4
8552;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2008;81.3;0.3;3.1;2.9
8553;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2009;85.8;0.2;2.6;2.4
8554;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2010;90.3;0.2;1.8;1.7
8555;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2011;110.7;0.1;0.7;0.5
8556;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2012;115.3;0.0;0.1;0.1
8557;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2013;109.2;-0.1;-0.9;-0.3
8558;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2014;111.8;-0.1;-1.2;-0.5
8559;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2015;124.5;-0.1;-0.4;0.0
8560;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2016;128.7;0.0;0.0;0.0
8561;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2017;130.7;0.1;0.7;0.5
8562;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2018;116.8;0.2;1.4;1.2
8563;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2019;117.0;0.3;2.2;1.9
8564;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2020;118.8;0.4;3.0;2.6
8565;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2021;;;;
8566;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2022;;;;
8567;Hoofdkostwinner: westers;Vermogen: 3e 10%-groep;2023;;;;
8568;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2006;70.3;0.6;8.8;8.3
8569;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2007;70.9;0.7;9.6;9.2
8570;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2008;72.8;0.8;10.8;10.3
8571;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2009;75.4;0.7;9.4;8.9
8572;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2010;79.1;0.6;7.3;6.9
8573;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2011;84.1;0.5;5.7;5.3
8574;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2012;90.7;0.3;3.7;3.4
8575;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2013;101.2;0.2;1.6;1.3
8576;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2014;103.0;0.2;1.5;1.3
8577;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2015;100.4;0.3;2.6;2.3
8578;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2016;100.4;0.3;3.5;3.1
8579;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2017;98.2;0.5;5.6;5.1
8580;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2018;97.3;0.8;8.2;7.7
8581;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2019;97.1;1.1;11.4;10.7
8582;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2020;98.1;1.4;14.3;13.5
8583;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2021;;;;
8584;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2022;;;;
8585;Hoofdkostwinner: westers;Vermogen: 4e 10%-groep;2023;;;;
8586;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2006;66.3;1.5;22.4;22.9
8587;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2007;65.4;1.7;25.7;23.5
8588;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2008;67.2;1.9;28.7;26.5
8589;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2009;68.2;1.7;25.5;23.7
8590;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2010;70.4;1.5;21.2;21.1
8591;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2011;72.1;1.5;20.2;19.8
8592;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2012;76.3;1.2;15.6;14.9
8593;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2013;81.0;0.7;9.0;8.3
8594;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2014;82.7;0.7;9.0;8.2
8595;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2015;81.3;1.0;12.1;11.4
8596;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2016;80.6;1.1;14.2;13.6
8597;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2017;80.8;1.5;19.0;18.4
8598;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2018;82.3;2.1;25.8;24.7
8599;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2019;82.9;2.8;34.3;33.5
8600;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2020;84.6;3.6;42.7;41.0
8601;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2021;;;;
8602;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2022;;;;
8603;Hoofdkostwinner: westers;Vermogen: 5e 10%-groep;2023;;;;
8604;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2006;61.1;3.6;58.1;57.0
8605;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2007;61.8;4.0;65.0;63.8
8606;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2008;62.1;4.5;72.5;71.5
8607;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2009;63.8;4.2;65.6;64.2
8608;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2010;64.8;3.6;55.0;53.0
8609;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2011;64.9;3.4;52.9;50.8
8610;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2012;67.0;2.9;43.2;41.8
8611;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2013;71.3;2.2;31.3;29.4
8612;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2014;72.1;2.3;31.4;29.5
8613;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2015;73.1;2.6;35.6;34.2
8614;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2016;74.7;3.0;39.8;38.4
8615;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2017;74.1;3.6;48.7;47.4
8616;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2018;72.5;4.5;61.4;60.3
8617;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2019;72.9;5.6;77.4;76.6
8618;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2020;74.5;6.9;93.1;91.9
8619;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2021;;;;
8620;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2022;;;;
8621;Hoofdkostwinner: westers;Vermogen: 6e 10%-groep;2023;;;;
8622;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2006;57.7;6.9;119.9;119.5
8623;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2007;58.3;7.6;129.9;129.3
8624;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2008;59.4;8.4;140.9;140.6
8625;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2009;59.8;8.0;133.4;132.7
8626;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2010;60.9;7.2;118.9;118.4
8627;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2011;61.5;7.1;115.1;114.6
8628;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2012;62.3;6.2;100.0;99.1
8629;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2013;63.6;5.1;80.4;79.4
8630;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2014;64.1;5.2;80.8;79.9
8631;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2015;64.8;5.6;87.1;86.2
8632;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2016;65.7;6.1;93.6;92.7
8633;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2017;66.8;7.1;106.0;105.1
8634;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2018;67.8;8.3;122.6;121.8
8635;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2019;68.4;9.8;142.7;141.8
8636;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2020;69.4;11.3;162.6;161.8
8637;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2021;;;;
8638;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2022;;;;
8639;Hoofdkostwinner: westers;Vermogen: 7e 10%-groep;2023;;;;
8640;Hoofdkostwinner: westers;Vermogen: 8e 10%-groep;2006;53.1;10.2;192.3;190.8
