ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
4639;Goyergracht;Eemnes                                  ;Buurt     ;BU03170215;1;9.0;36.0
4640;Heidehoek;Eemnes                                  ;Buurt     ;BU03170216;1;6.0;30.0
4641;Noordbuurt;Eemnes                                  ;Buurt     ;BU03170217;1;602.0;1717.0
4642;Wakkerendijk-Meentweg;Eemnes                                  ;Buurt     ;BU03170218;1;54.0;321.0
4643;Zuidbuurt;Eemnes                                  ;Buurt     ;BU03170219;1;682.0;2210.0
4644;Eemsdelta;Eemsdelta                               ;Gemeente  ;GM1979    ;.;7140.0;26864.0
4645;Delfzijl-Centrum;Eemsdelta                               ;Wijk      ;WK197901  ;2;39.0;157.0
4646;Centrum-Delfzijl;Eemsdelta                               ;Buurt     ;BU19790101;2;39.0;157.0
4647;West;Eemsdelta                               ;Wijk      ;WK197902  ;2;469.0;1510.0
4648;Over de Gracht;Eemsdelta                               ;Buurt     ;BU19790202;2;143.0;419.0
4649;Scheepvaartbuurt;Eemsdelta                               ;Buurt     ;BU19790203;2;104.0;350.0
4650;Steenbakkersbuurt;Eemsdelta                               ;Buurt     ;BU19790204;2;187.0;576.0
4651;Tuikwerderrak;Eemsdelta                               ;Buurt     ;BU19790205;2;35.0;165.0
4652;Bosplan Tuikwerderrak;Eemsdelta                               ;Buurt     ;BU19790221;2;0.0;0.0
4653;Farmsum;Eemsdelta                               ;Wijk      ;WK197903  ;2;363.0;1279.0
4654;Doklanden;Eemsdelta                               ;Buurt     ;BU19790306;2;156.0;631.0
4655;Farmsum;Eemsdelta                               ;Buurt     ;BU19790307;2;129.0;383.0
4656;Oosterveld;Eemsdelta                               ;Buurt     ;BU19790308;2;66.0;222.0
4657;Koveltemp;Eemsdelta                               ;Buurt     ;BU19790309;2;12.0;43.0
4658;Tuikwerd;Eemsdelta                               ;Wijk      ;WK197904  ;3;334.0;1137.0
4659;Vliethoven;Eemsdelta                               ;Buurt     ;BU19790410;2;;
4660;Vogelbuurt;Eemsdelta                               ;Buurt     ;BU19790411;2;123.0;361.0
4661;Tuikwerd;Eemsdelta                               ;Buurt     ;BU19790412;2;;
4662;Oogstbuurt;Eemsdelta                               ;Buurt     ;BU19790413;2;77.0;240.0
4663;Rietkampen;Eemsdelta                               ;Buurt     ;BU19790414;2;74.0;252.0
4664;Kruidenoever;Eemsdelta                               ;Buurt     ;BU19790415;2;39.0;208.0
4665;Fivelzigt;Eemsdelta                               ;Wijk      ;WK197905  ;3;332.0;1102.0
4666;Fivelmonde;Eemsdelta                               ;Buurt     ;BU19790518;3;153.0;469.0
4667;Fivelzigt;Eemsdelta                               ;Buurt     ;BU19790519;2;95.0;340.0
4668;Dethmerseiland;Eemsdelta                               ;Buurt     ;BU19790520;2;84.0;292.0
4669;Noord;Eemsdelta                               ;Wijk      ;WK197906  ;2;576.0;2038.0
4670;Kwelderland;Eemsdelta                               ;Buurt     ;BU19790622;2;107.0;429.0
4671;Vestingbuurt;Eemsdelta                               ;Buurt     ;BU19790623;2;11.0;36.0
4672;Landenbuurt;Eemsdelta                               ;Buurt     ;BU19790624;2;18.0;59.0
4673;Zandplatenbuurt;Eemsdelta                               ;Buurt     ;BU19790625;2;129.0;429.0
4674;Bornholm;Eemsdelta                               ;Buurt     ;BU19790626;2;184.0;606.0
4675;Polarisbuurt;Eemsdelta                               ;Buurt     ;BU19790646;2;69.0;241.0
4676;Schrijversbuurt;Eemsdelta                               ;Buurt     ;BU19790647;2;58.0;238.0
4677;Buitengebied Noord-Bierum;Eemsdelta                               ;Wijk      ;WK197907  ;3;682.0;2590.0
4678;Uitwierde;Eemsdelta                               ;Buurt     ;BU19790727;2;16.0;52.0
4679;Biessum;Eemsdelta                               ;Buurt     ;BU19790728;2;9.0;29.0
4680;Nansum;Eemsdelta                               ;Buurt     ;BU19790730;2;9.0;39.0
4681;Holwierde;Eemsdelta                               ;Buurt     ;BU19790733;2;184.0;625.0
4682;Krewerd;Eemsdelta                               ;Buurt     ;BU19790734;2;18.0;63.0
4683;Godlinze;Eemsdelta                               ;Buurt     ;BU19790735;2;47.0;319.0
4684;Losdorp;Eemsdelta                               ;Buurt     ;BU19790736;2;28.0;91.0
4685;Bierum;Eemsdelta                               ;Buurt     ;BU19790737;2;86.0;319.0
4686;Spijk;Eemsdelta                               ;Buurt     ;BU19790738;2;223.0;804.0
4687;Buitengebied Noord-Bierum;Eemsdelta                               ;Buurt     ;BU19790739;3;62.0;249.0
4688;Oosterhorn;Eemsdelta                               ;Wijk      ;WK197908  ;2;0.0;0.0
4689;Weiwerd;Eemsdelta                               ;Buurt     ;BU19790829;2;0.0;0.0
4690;Oosterhorn;Eemsdelta                               ;Buurt     ;BU19790831;2;0.0;0.0
4691;Buitengebied Zuid-Termunten;Eemsdelta                               ;Wijk      ;WK197909  ;2;728.0;3105.0
4692;Meedhuizen;Eemsdelta                               ;Buurt     ;BU19790932;2;88.0;356.0
4693;Borgsweer;Eemsdelta                               ;Buurt     ;BU19790940;2;;
4694;Termunterzijl;Eemsdelta                               ;Buurt     ;BU19790941;2;46.0;153.0
4695;Termunten;Eemsdelta                               ;Buurt     ;BU19790942;2;43.0;164.0
4696;Woldendorp;Eemsdelta                               ;Buurt     ;BU19790943;2;152.0;591.0
4697;Wagenborgen;Eemsdelta                               ;Buurt     ;BU19790944;2;317.0;1086.0
4698;Buitengebied Zuid-Termunten;Eemsdelta                               ;Buurt     ;BU19790945;2;56.0;647.0
4699;Baamsum;Eemsdelta                               ;Buurt     ;BU19790948;2;;
4700;Tussengebied;Eemsdelta                               ;Wijk      ;WK197910  ;3;0.0;0.0
4701;Eelwerd;Eemsdelta                               ;Buurt     ;BU19791016;3;0.0;0.0
4702;Sikkel;Eemsdelta                               ;Buurt     ;BU19791017;3;0.0;0.0
4703;Appingedam-Centrum;Eemsdelta                               ;Wijk      ;WK197911  ;3;290.0;1004.0
4704;Centrum-Appingedam;Eemsdelta                               ;Buurt     ;BU19791149;3;83.0;362.0
4705;De Wierde;Eemsdelta                               ;Buurt     ;BU19791150;3;119.0;314.0
4706;Oranjebuurt;Eemsdelta                               ;Buurt     ;BU19791151;3;88.0;328.0
4707;Appingedam-Oost;Eemsdelta                               ;Wijk      ;WK197912  ;3;748.0;2830.0
4708;Woldweg;Eemsdelta                               ;Buurt     ;BU19791252;3;13.0;45.0
4709;Opwierde;Eemsdelta                               ;Buurt     ;BU19791253;3;18.0;67.0
4710;Eendrachtbuurt;Eemsdelta                               ;Buurt     ;BU19791254;3;20.0;57.0
4711;Opwierde Zuid;Eemsdelta                               ;Buurt     ;BU19791255;3;254.0;1181.0
4712;Opwierde Noord;Eemsdelta                               ;Buurt     ;BU19791256;3;384.0;1291.0
4713;Farmsumerweg;Eemsdelta                               ;Buurt     ;BU19791257;3;44.0;132.0
4714;Solwerd;Eemsdelta                               ;Buurt     ;BU19791258;3;15.0;57.0
4715;Appingedam-West;Eemsdelta                               ;Wijk      ;WK197913  ;3;690.0;2470.0
4716;Vrijheidsbuurt;Eemsdelta                               ;Buurt     ;BU19791359;3;105.0;480.0
4717;Hoflanden;Eemsdelta                               ;Buurt     ;BU19791360;3;50.0;186.0
4718;Westerdraai;Eemsdelta                               ;Buurt     ;BU19791361;3;70.0;201.0
4719;Tjamsweer;Eemsdelta                               ;Buurt     ;BU19791362;3;114.0;453.0
4720;Oling;Eemsdelta                               ;Buurt     ;BU19791363;3;215.0;676.0
4721;Olingermeeden;Eemsdelta                               ;Buurt     ;BU19791364;3;136.0;474.0
4722;Buitengebied Noord-Appingedam;Eemsdelta                               ;Wijk      ;WK197914  ;3;29.0;128.0
4723;Jukwerd;Eemsdelta                               ;Buurt     ;BU19791465;3;4.0;24.0
4724;Garreweer;Eemsdelta                               ;Buurt     ;BU19791466;3;;
4725;Marsum;Eemsdelta                               ;Buurt     ;BU19791467;3;3.0;13.0
4726;Ekenstein;Eemsdelta                               ;Buurt     ;BU19791468;3;;
4727;Buitengebied Noord-Appingedam;Eemsdelta                               ;Buurt     ;BU19791469;3;20.0;80.0
4728;Buitengebied Zuid-Appingedam;Eemsdelta                               ;Wijk      ;WK197915  ;3;14.0;67.0
4729;Laskwerd;Eemsdelta                               ;Buurt     ;BU19791570;3;11.0;47.0
4730;Fivelpoort;Eemsdelta                               ;Buurt     ;BU19791571;3;0.0;0.0
4731;Buitengebied Zuid-Appingedam;Eemsdelta                               ;Buurt     ;BU19791572;3;3.0;20.0
4732;Buitengebied Noord-Loppersum;Eemsdelta                               ;Wijk      ;WK197916  ;2;762.0;3080.0
4733;Loppersum;Eemsdelta                               ;Buurt     ;BU19791673;3;513.0;2056.0
4734;Garrelsweer;Eemsdelta                               ;Buurt     ;BU19791674;3;100.0;427.0
4735;Wirdum;Eemsdelta                               ;Buurt     ;BU19791675;3;82.0;300.0
4736;Buitengebied Noord-Loppersum;Eemsdelta                               ;Buurt     ;BU19791676;3;67.0;297.0
4737;Buitengebied Noord-Stedum;Eemsdelta                               ;Wijk      ;WK197917  ;2;276.0;875.0
4738;Stedum;Eemsdelta                               ;Buurt     ;BU19791777;3;146.0;454.0
4739;Westeremden;Eemsdelta                               ;Buurt     ;BU19791778;3;58.0;192.0
4740;Garsthuizen;Eemsdelta                               ;Buurt     ;BU19791779;3;42.0;128.0
4741;Buitengebied Noord-Stedum;Eemsdelta                               ;Buurt     ;BU19791780;3;30.0;101.0
4742;Buitengebied Noord-Middelstum;Eemsdelta                               ;Wijk      ;WK197918  ;2;450.0;2039.0
4743;Middelstum;Eemsdelta                               ;Buurt     ;BU19791881;3;384.0;1759.0
4744;Westerwijtwerd;Eemsdelta                               ;Buurt     ;BU19791882;3;19.0;66.0
4745;Huizinge;Eemsdelta                               ;Buurt     ;BU19791883;3;9.0;36.0
4746;Toornwerd;Eemsdelta                               ;Buurt     ;BU19791884;3;12.0;45.0
4747;Buitengebied Noord-Middelstum;Eemsdelta                               ;Buurt     ;BU19791885;3;26.0;133.0
4748;Buitengebied Noord-'t Zandt;Eemsdelta                               ;Wijk      ;WK197919  ;2;358.0;1454.0
4749;'t Zandt;Eemsdelta                               ;Buurt     ;BU19791986;3;130.0;532.0
4750;Zeerijp;Eemsdelta                               ;Buurt     ;BU19791987;3;68.0;257.0
4751;Zijldijk;Eemsdelta                               ;Buurt     ;BU19791988;3;29.0;123.0
4752;Leermens;Eemsdelta                               ;Buurt     ;BU19791989;3;34.0;122.0
4753;Oosterwijtwerd;Eemsdelta                               ;Buurt     ;BU19791990;3;28.0;99.0
4754;Eenum;Eemsdelta                               ;Buurt     ;BU19791991;3;21.0;78.0
4755;Buitengebied Noord-'t Zandt;Eemsdelta                               ;Buurt     ;BU19791992;3;48.0;243.0
4756;Eersel;Eersel                                  ;Gemeente  ;GM0770    ;.;2422.0;11519.0
4757;Eersel;Eersel                                  ;Wijk      ;WK077000  ;1;1287.0;5925.0
4758;Eersel-kom en Lindeakkers;Eersel                                  ;Buurt     ;BU07700000;1;360.0;1515.0
4759;Molenakkers;Eersel                                  ;Buurt     ;BU07700001;1;142.0;741.0
4760;Eersel-Zuid;Eersel                                  ;Buurt     ;BU07700002;1;201.0;732.0
4761;De Dijken;Eersel                                  ;Buurt     ;BU07700003;1;185.0;814.0
4762;Kortkruis;Eersel                                  ;Buurt     ;BU07700004;1;99.0;457.0
4763;Bedrijventerrein Eersel;Eersel                                  ;Buurt     ;BU07700005;1;;
4764;Molenveld en Schadewijk;Eersel                                  ;Buurt     ;BU07700006;1;;
4765;Stokkelen en Hoogstraat;Eersel                                  ;Buurt     ;BU07700007;1;44.0;379.0
4766;De Hees en Genderweg;Eersel                                  ;Buurt     ;BU07700008;1;14.0;181.0
4767;Verspreide huizen Eersel;Eersel                                  ;Buurt     ;BU07700009;1;37.0;277.0
4768;Kerkebogten;Eersel                                  ;Buurt     ;BU07700010;1;194.0;751.0
4769;Duizel;Eersel                                  ;Wijk      ;WK077001  ;1;236.0;1171.0
4770;Duizel;Eersel                                  ;Buurt     ;BU07700100;1;216.0;1043.0
4771;De Donksbergen;Eersel                                  ;Buurt     ;BU07700101;1;0.0;0.0
4772;Bedrijventerrein Duizel;Eersel                                  ;Buurt     ;BU07700102;1;;
4773;Verspreide huizen Duizel;Eersel                                  ;Buurt     ;BU07700109;1;;
4774;Steensel;Eersel                                  ;Wijk      ;WK077002  ;1;187.0;832.0
4775;Steensel;Eersel                                  ;Buurt     ;BU07700200;1;175.0;751.0
4776;Verspreide huizen Steensel;Eersel                                  ;Buurt     ;BU07700209;1;12.0;82.0
4777;Vessem;Eersel                                  ;Wijk      ;WK077003  ;1;218.0;1230.0
4778;Vessem-kom;Eersel                                  ;Buurt     ;BU07700300;1;188.0;1001.0
4779;Verspreide huizen Vessem;Eersel                                  ;Buurt     ;BU07700309;1;30.0;229.0
4780;Wintelre;Eersel                                  ;Wijk      ;WK077004  ;1;277.0;1371.0
4781;Wintelre-kom;Eersel                                  ;Buurt     ;BU07700400;1;212.0;941.0
4782;Verspreide huizen Wintelre;Eersel                                  ;Buurt     ;BU07700409;1;65.0;430.0
4783;Knegsel;Eersel                                  ;Wijk      ;WK077005  ;1;217.0;990.0
4784;Knegsel-kom;Eersel                                  ;Buurt     ;BU07700500;1;160.0;591.0
4785;Knegsel-Oeyenbos;Eersel                                  ;Buurt     ;BU07700501;1;33.0;241.0
4786;Verspreide huizen Knegsel;Eersel                                  ;Buurt     ;BU07700509;1;24.0;158.0
4787;Eijsden-Margraten;Eijsden-Margraten                       ;Gemeente  ;GM1903    ;.;3713.0;16269.0
4788;Wijk 00 Eijsden;Eijsden-Margraten                       ;Wijk      ;WK190300  ;1;1487.0;6212.0
4789;Eijsden-Breust;Eijsden-Margraten                       ;Buurt     ;BU19030000;1;646.0;2697.0
4790;Mariadorp-Beezepool;Eijsden-Margraten                       ;Buurt     ;BU19030001;1;469.0;1869.0
4791;Withuis-Stationsstraat;Eijsden-Margraten                       ;Buurt     ;BU19030002;1;27.0;105.0
4792;Mesch;Eijsden-Margraten                       ;Buurt     ;BU19030003;1;41.0;196.0
4793;Oost;Eijsden-Margraten                       ;Buurt     ;BU19030004;1;85.0;407.0
4794;Maarland;Eijsden-Margraten                       ;Buurt     ;BU19030005;1;20.0;96.0
4795;Verspreide huizen;Eijsden-Margraten                       ;Buurt     ;BU19030009;1;199.0;841.0
4796;Wijk 01 Gronsveld;Eijsden-Margraten                       ;Wijk      ;WK190301  ;1;410.0;1791.0
4797;Gronsveld;Eijsden-Margraten                       ;Buurt     ;BU19030100;1;326.0;1398.0
4798;Rijckholt;Eijsden-Margraten                       ;Buurt     ;BU19030101;1;84.0;393.0
4799;Wijk 02 Margraten;Eijsden-Margraten                       ;Wijk      ;WK190302  ;1;600.0;2644.0
4800;Margraten;Eijsden-Margraten                       ;Buurt     ;BU19030200;1;482.0;2058.0
4801;Termaar;Eijsden-Margraten                       ;Buurt     ;BU19030201;1;14.0;84.0
4802;Groot- en Klein-Welsden;Eijsden-Margraten                       ;Buurt     ;BU19030202;1;33.0;159.0
4803;'t Rooth;Eijsden-Margraten                       ;Buurt     ;BU19030203;1;5.0;30.0
