ID;SITC;Landengroepen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2;Handelsbalans_3;JaarmutatieInvoerwaarde_4;JaarmutatieUitvoerwaarde_5;Invoerwaarde_6;Uitvoerwaarde_7;Handelsbalans_8;JaarmutatieInvoerwaarde_9;JaarmutatieUitvoerwaarde_10
2902;0 Voeding en levende dieren;Niet-Eurozone;2016 november;1564.0;2158.0;594.0;-0.1;6.2;;;;;
2903;0 Voeding en levende dieren;Niet-Eurozone;2016 december;1537.0;2039.0;503.0;-3.0;0.6;;;;;
2904;0 Voeding en levende dieren;Niet-Eurozone;2016;18168.0;24059.0;5891.0;1.6;2.6;;;;;
2905;0 Voeding en levende dieren;Niet-Eurozone;2017 januari;1694.0;1945.0;252.0;19.4;9.0;;;;;
2906;0 Voeding en levende dieren;Niet-Eurozone;2017 februari;1453.0;1856.0;403.0;1.5;2.0;;;;;
2907;0 Voeding en levende dieren;Niet-Eurozone;2017 maart;1777.0;2285.0;508.0;18.7;12.2;;;;;
2908;0 Voeding en levende dieren;Niet-Eurozone;2017 april;1533.0;1966.0;433.0;3.0;-2.3;;;;;
2909;0 Voeding en levende dieren;Niet-Eurozone;2017 mei;1725.0;2216.0;491.0;5.8;7.1;;;;;
2910;0 Voeding en levende dieren;Niet-Eurozone;2017 juni;1605.0;2150.0;545.0;-4.7;4.1;;;;;
2911;0 Voeding en levende dieren;Niet-Eurozone;2017 juli;1529.0;1997.0;468.0;5.7;5.1;;;;;
2912;0 Voeding en levende dieren;Niet-Eurozone;2017 augustus;1619.0;2196.0;577.0;11.7;7.8;;;;;
2913;0 Voeding en levende dieren;Niet-Eurozone;2017 september;1405.0;2116.0;711.0;-8.3;3.9;;;;;
2914;0 Voeding en levende dieren;Niet-Eurozone;2017 oktober;1600.0;2230.0;630.0;7.6;6.4;;;;;
2915;0 Voeding en levende dieren;Niet-Eurozone;2017 november;1592.0;2286.0;694.0;1.8;5.9;;;;;
2916;0 Voeding en levende dieren;Niet-Eurozone;2017 december;1437.0;1960.0;522.0;-6.5;-3.9;;;;;
2917;0 Voeding en levende dieren;Niet-Eurozone;2017;18969.0;25203.0;6234.0;4.4;4.8;;;;;
2918;0 Voeding en levende dieren;Niet-Eurozone;2018 januari;1823.0;2069.0;246.0;7.6;6.4;;;;;
2919;0 Voeding en levende dieren;Niet-Eurozone;2018 februari;1525.0;1920.0;395.0;5.0;3.4;;;;;
2920;0 Voeding en levende dieren;Niet-Eurozone;2018 maart;1727.0;2188.0;462.0;-2.8;-4.2;;;;;
2921;0 Voeding en levende dieren;Niet-Eurozone;2018 april;1699.0;2052.0;354.0;10.8;4.4;;;;;
2922;0 Voeding en levende dieren;Niet-Eurozone;2018 mei;1754.0;2216.0;462.0;1.7;0.0;;;;;
2923;0 Voeding en levende dieren;Niet-Eurozone;2018 juni;1631.0;2068.0;437.0;1.6;-3.8;;;;;
2924;0 Voeding en levende dieren;Niet-Eurozone;2018 juli;1585.0;2099.0;514.0;3.7;5.1;;;;;
2925;0 Voeding en levende dieren;Niet-Eurozone;2018 augustus;1552.0;2178.0;626.0;-4.1;-0.8;;;;;
2926;0 Voeding en levende dieren;Niet-Eurozone;2018 september;1518.0;2089.0;571.0;8.0;-1.3;;;;;
2927;0 Voeding en levende dieren;Niet-Eurozone;2018 oktober;1849.0;2406.0;558.0;15.5;7.9;;;;;
2928;0 Voeding en levende dieren;Niet-Eurozone;2018 november;1663.0;2333.0;671.0;4.5;2.1;;;;;
2929;0 Voeding en levende dieren;Niet-Eurozone;2018 december;1672.0;1981.0;309.0;16.3;1.1;;;;;
2930;0 Voeding en levende dieren;Niet-Eurozone;2018;19996.0;25601.0;5604.0;5.4;1.6;;;;;
2931;0 Voeding en levende dieren;Niet-Eurozone;2019 januari;1989.0;2178.0;189.0;9.1;5.2;;;;;
2932;0 Voeding en levende dieren;Niet-Eurozone;2019 februari;1732.0;2091.0;358.0;13.6;8.9;;;;;
2933;0 Voeding en levende dieren;Niet-Eurozone;2019 maart;1751.0;2272.0;521.0;1.4;3.8;;;;;
2934;0 Voeding en levende dieren;Niet-Eurozone;2019 april;1867.0;2283.0;417.0;9.9;11.3;;;;;
2935;0 Voeding en levende dieren;Niet-Eurozone;2019 mei;1890.0;2355.0;465.0;7.7;6.3;;;;;
2936;0 Voeding en levende dieren;Niet-Eurozone;2019 juni;1587.0;2100.0;514.0;-2.7;1.5;;;;;
2937;0 Voeding en levende dieren;Niet-Eurozone;2019 juli;1775.0;2301.0;526.0;12.0;9.6;;;;;
2938;0 Voeding en levende dieren;Niet-Eurozone;2019 augustus;1608.0;2187.0;579.0;3.6;0.4;;;;;
2939;0 Voeding en levende dieren;Niet-Eurozone;2019 september;1691.0;2201.0;510.0;11.5;5.4;;;;;
2940;0 Voeding en levende dieren;Niet-Eurozone;2019 oktober;1826.0;2591.0;765.0;-1.2;7.7;;;;;
2941;0 Voeding en levende dieren;Niet-Eurozone;2019 november;1708.0;2396.0;687.0;2.7;2.7;;;;;
2942;0 Voeding en levende dieren;Niet-Eurozone;2019 december;1682.0;2231.0;549.0;0.6;12.6;;;;;
2943;0 Voeding en levende dieren;Niet-Eurozone;2019;21106.0;27186.0;6079.0;5.6;6.2;;;;;
2944;0 Voeding en levende dieren;Niet-Eurozone;2020 januari;1925.0;2395.0;470.0;-3.2;10.0;;;;;
2945;0 Voeding en levende dieren;Niet-Eurozone;2020 februari;1710.0;2209.0;499.0;-1.3;5.6;;;;;
2946;0 Voeding en levende dieren;Niet-Eurozone;2020 maart;1917.0;2469.0;552.0;9.5;8.7;;;;;
2947;0 Voeding en levende dieren;Niet-Eurozone;2020 april;1811.0;2290.0;479.0;-3.0;0.3;;;;;
2948;0 Voeding en levende dieren;Niet-Eurozone;2020 mei;1655.0;2228.0;573.0;-12.4;-5.4;;;;;
2949;0 Voeding en levende dieren;Niet-Eurozone;2020 juni;1704.0;2179.0;475.0;7.4;3.8;;;;;
2950;0 Voeding en levende dieren;Niet-Eurozone;2020 juli;1649.0;2281.0;632.0;-7.1;-0.9;;;;;
2951;0 Voeding en levende dieren;Niet-Eurozone;2020 augustus;1426.0;2051.0;624.0;-11.3;-6.2;;;;;
2952;0 Voeding en levende dieren;Niet-Eurozone;2020 september;1684.0;2385.0;701.0;-0.4;8.3;;;;;
2953;0 Voeding en levende dieren;Niet-Eurozone;2020 oktober;1673.0;2459.0;786.0;-8.4;-5.1;;;;;
2954;0 Voeding en levende dieren;Niet-Eurozone;2020 november;1649.0;2344.0;696.0;-3.5;-2.1;;;;;
2955;0 Voeding en levende dieren;Niet-Eurozone;2020 december;1703.0;2311.0;608.0;1.2;3.6;;;;;
2956;0 Voeding en levende dieren;Niet-Eurozone;2020;20506.0;27600.0;7095.0;-2.8;1.5;;;;;
2957;0 Voeding en levende dieren;Niet-Eurozone;2021 januari;1669.0;2030.0;361.0;-13.3;-15.2;;;;;
2958;0 Voeding en levende dieren;Niet-Eurozone;2021 februari;1602.0;2080.0;479.0;-6.3;-5.8;;;;;
2959;0 Voeding en levende dieren;Niet-Eurozone;2021 maart;1919.0;2526.0;607.0;0.1;2.3;;;;;
2960;0 Voeding en levende dieren;Niet-Eurozone;2021 april;1893.0;2405.0;512.0;4.6;5.0;;;;;
2961;0 Voeding en levende dieren;Niet-Eurozone;2021 mei;1755.0;2294.0;538.0;6.1;2.9;;;;;
2962;0 Voeding en levende dieren;Niet-Eurozone;2021 juni;1766.0;2410.0;645.0;3.6;10.6;;;;;
2963;0 Voeding en levende dieren;Niet-Eurozone;2021 juli;1814.0;2347.0;534.0;10.0;2.9;;;;;
2964;0 Voeding en levende dieren;Niet-Eurozone;2021 augustus;1742.0;2299.0;557.0;22.1;12.1;;;;;
2965;0 Voeding en levende dieren;Niet-Eurozone;2021 september;1788.0;2517.0;730.0;6.2;5.6;;;;;
2966;0 Voeding en levende dieren;Niet-Eurozone;2021 oktober;1683.0;2293.0;610.0;0.6;-6.7;;;;;
2967;0 Voeding en levende dieren;Niet-Eurozone;2021 november;1866.0;2608.0;742.0;13.2;11.3;;;;;
2968;0 Voeding en levende dieren;Niet-Eurozone;2021 december;1960.0;2399.0;438.0;15.1;3.8;;;;;
2969;0 Voeding en levende dieren;Niet-Eurozone;2021;21456.0;28208.0;6753.0;4.6;2.2;;;;;
2970;0 Voeding en levende dieren;Niet-Eurozone;2022 januari;1949.0;2235.0;287.0;;;;;;;
2971;0 Voeding en levende dieren;Niet-Eurozone;2022 februari ;1745.0;2327.0;582.0;;;;;;;
2972;0 Voeding en levende dieren;Niet-Eurozone;2022 maart;2241.0;2744.0;503.0;;;;;;;
2973;0 Voeding en levende dieren;Niet-Eurozone;2022 april;2071.0;2640.0;569.0;;;;;;;
2974;0 Voeding en levende dieren;Niet-Eurozone;2022 mei;2164.0;2787.0;623.0;;;;;;;
2975;0 Voeding en levende dieren;Niet-Eurozone;2022 juni;2115.0;2781.0;666.0;;;;;;;
2976;0 Voeding en levende dieren;Niet-Eurozone;2022 juli;2100.0;2724.0;625.0;;;;;;;
2977;0 Voeding en levende dieren;Niet-Eurozone;2022 augustus;2192.0;2936.0;744.0;;;;;;;
2978;0 Voeding en levende dieren;Niet-Eurozone;2022 september;2239.0;3035.0;796.0;;;;;;;
2979;0 Voeding en levende dieren;Niet-Eurozone;2022 oktober;2284.0;3025.0;741.0;;;;;;;
2980;0 Voeding en levende dieren;Niet-Eurozone;2022 januari-oktober;21100.0;27234.0;6134.0;;;;;;;
2981;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 januari;;;;;;94.0;360.0;266.0;-11.0;-0.7
2982;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 februari;;;;;;92.0;339.0;247.0;-11.9;-10.2
2983;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 maart;;;;;;98.0;402.0;305.0;-5.0;-1.3
2984;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 april;;;;;;96.0;428.0;332.0;-18.7;5.9
2985;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 mei;;;;;;99.0;445.0;346.0;-17.2;0.3
2986;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 juni;;;;;;101.0;407.0;306.0;-7.0;2.3
2987;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 juli;;;;;;96.0;425.0;329.0;2.3;9.4
2988;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 augustus;;;;;;98.0;404.0;306.0;2.2;3.1
2989;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 september;;;;;;122.0;413.0;291.0;19.8;10.2
2990;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 oktober;;;;;;118.0;431.0;313.0;18.0;7.2
2991;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 november;;;;;;116.0;393.0;278.0;13.2;-2.8
2992;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002 december;;;;;;111.0;345.0;235.0;8.4;2.6
2993;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2002;;;;;;1239.0;4792.0;3553.0;-1.2;2.1
2994;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 januari;;;;;;99.0;387.0;289.0;5.0;7.5
2995;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 februari;;;;;;104.0;383.0;279.0;13.4;12.9
2996;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 maart;;;;;;103.0;434.0;331.0;5.9;7.8
2997;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 april;;;;;;110.0;461.0;350.0;15.5;7.7
2998;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 mei;;;;;;107.0;438.0;331.0;7.2;-1.7
2999;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 juni;;;;;;113.0;433.0;320.0;12.1;6.5
3000;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 juli;;;;;;103.0;431.0;328.0;6.9;1.5
3001;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 augustus;;;;;;94.0;428.0;334.0;-4.3;5.9
3002;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 september;;;;;;109.0;454.0;345.0;-10.7;9.9
3003;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 oktober;;;;;;106.0;466.0;361.0;-10.3;8.2
3004;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 november;;;;;;99.0;402.0;303.0;-14.2;2.1
3005;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003 december;;;;;;114.0;402.0;288.0;2.8;16.3
3006;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2003;;;;;;1260.0;5118.0;3858.0;1.7;6.8
3007;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 januari;;;;;;86.0;375.0;289.0;;
3008;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 februari;;;;;;86.0;371.0;285.0;;
3009;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 maart;;;;;;109.0;463.0;354.0;;
3010;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 april;;;;;;103.0;464.0;361.0;;
3011;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 mei;;;;;;138.0;505.0;367.0;;
3012;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 juni;;;;;;172.0;553.0;381.0;;
3013;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 juli;;;;;;143.0;537.0;394.0;;
3014;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 augustus;;;;;;130.0;491.0;361.0;;
3015;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 september;;;;;;145.0;518.0;373.0;;
3016;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 oktober;;;;;;146.0;547.0;401.0;;
3017;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 november;;;;;;151.0;507.0;357.0;;
3018;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004 december;;;;;;154.0;502.0;349.0;;
3019;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2004;;;;;;1626.0;5996.0;4370.0;;
3020;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 januari;;;;;;120.0;460.0;340.0;;
3021;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 februari;;;;;;120.0;477.0;357.0;;
3022;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 maart;;;;;;151.0;546.0;396.0;;
3023;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 april;;;;;;147.0;585.0;438.0;;
3024;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 mei;;;;;;149.0;572.0;423.0;7.7;13.3
3025;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 juni;;;;;;171.0;602.0;431.0;-0.3;8.9
3026;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 juli;;;;;;143.0;544.0;401.0;0.0;1.3
3027;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 augustus;;;;;;147.0;553.0;406.0;13.1;12.5
3028;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 september;;;;;;160.0;560.0;401.0;10.2;8.2
3029;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 oktober;;;;;;158.0;563.0;404.0;8.1;2.8
3030;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 november;;;;;;160.0;566.0;405.0;6.4;11.4
3031;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005 december;;;;;;162.0;537.0;375.0;5.6;7.0
3032;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2005;;;;;;1790.0;6566.0;4776.0;;
3033;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 januari;;;;;;147.0;500.0;353.0;21.8;8.6
3034;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 februari;;;;;;149.0;510.0;362.0;23.8;6.9
3035;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 maart;;;;;;191.0;612.0;420.0;26.9;11.9
3036;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 april;;;;;;150.0;577.0;427.0;1.7;-1.4
3037;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 mei;;;;;;169.0;652.0;483.0;13.6;14.0
3038;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 juni;;;;;;180.0;651.0;471.0;5.0;8.1
3039;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 juli;;;;;;182.0;584.0;403.0;26.7;7.3
3040;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 augustus;;;;;;161.0;605.0;444.0;9.4;9.4
3041;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 september;;;;;;186.0;610.0;423.0;16.7;8.8
3042;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 oktober;;;;;;178.0;632.0;454.0;12.5;12.3
3043;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 november;;;;;;184.0;628.0;444.0;15.0;11.1
3044;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006 december;;;;;;170.0;568.0;398.0;4.8;5.7
3045;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2006;;;;;;2047.0;7129.0;5082.0;14.4;8.6
3046;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 januari;161.0;602.0;441.0;;;157.0;598.0;441.0;;
3047;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 februari;167.0;575.0;408.0;;;161.0;565.0;404.0;;
3048;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 maart;189.0;689.0;500.0;;;184.0;678.0;494.0;;
3049;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 april;174.0;668.0;494.0;;;169.0;657.0;488.0;;
3050;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 mei;193.0;716.0;523.0;;;188.0;701.0;514.0;;
3051;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 juni;201.0;723.0;522.0;;;194.0;704.0;509.0;;
3052;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 juli;200.0;703.0;503.0;;;195.0;687.0;492.0;;
3053;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 augustus;187.0;728.0;541.0;;;182.0;710.0;527.0;;
3054;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 september;193.0;702.0;509.0;;;188.0;689.0;501.0;;
3055;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 oktober;214.0;784.0;570.0;;;208.0;760.0;553.0;;
3056;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 november;201.0;765.0;564.0;;;196.0;740.0;544.0;;
3057;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007 december;179.0;639.0;460.0;;;174.0;616.0;442.0;;
3058;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2007;2261.0;8296.0;6035.0;;;2197.0;8106.0;5910.0;;
3059;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 januari;183.0;687.0;504.0;;;;;;;
3060;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 februari;204.0;656.0;453.0;;;;;;;
3061;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 maart;198.0;718.0;520.0;;;;;;;
3062;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 april;206.0;795.0;589.0;;;;;;;
3063;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 mei;213.0;820.0;607.0;;;;;;;
3064;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 juni;221.0;792.0;571.0;;;;;;;
3065;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 juli;217.0;799.0;582.0;;;;;;;
3066;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 augustus;197.0;741.0;544.0;;;;;;;
3067;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 september;210.0;754.0;544.0;;;;;;;
3068;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 oktober;234.0;784.0;550.0;;;;;;;
3069;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 november;212.0;706.0;495.0;;;;;;;
3070;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008 december;217.0;675.0;458.0;;;;;;;
3071;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2008;2512.0;8928.0;6415.0;;;;;;;
3072;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 januari;200.0;611.0;411.0;;;;;;;
3073;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 februari;215.0;586.0;371.0;;;;;;;
3074;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 maart;217.0;701.0;484.0;;;;;;;
3075;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 april;223.0;731.0;508.0;;;;;;;
3076;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 mei;215.0;733.0;519.0;;;;;;;
3077;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 juni;218.0;737.0;519.0;;;;;;;
3078;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 juli;219.0;710.0;491.0;;;;;;;
3079;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 augustus;194.0;631.0;437.0;;;;;;;
3080;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 september;199.0;684.0;485.0;;;;;;;
3081;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 oktober;204.0;703.0;499.0;;;;;;;
3082;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 november;189.0;619.0;430.0;;;;;;;
3083;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009 december;199.0;640.0;440.0;;;;;;;
3084;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2009;2491.0;8086.0;5595.0;;;;;;;
3085;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 januari;193.0;597.0;404.0;-3.5;-2.4;;;;;
3086;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 februari;186.0;617.0;431.0;-13.3;5.3;;;;;
3087;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 maart;214.0;783.0;569.0;-1.2;11.7;;;;;
3088;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 april;205.0;762.0;557.0;-8.1;4.2;;;;;
3089;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 mei;213.0;763.0;550.0;-0.9;4.0;;;;;
3090;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 juni;231.0;824.0;593.0;5.7;11.8;;;;;
3091;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 juli;229.0;770.0;541.0;4.4;8.4;;;;;
3092;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 augustus;225.0;726.0;501.0;16.0;15.0;;;;;
3093;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 september;244.0;769.0;525.0;22.7;12.5;;;;;
3094;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 oktober;229.0;775.0;546.0;12.6;10.2;;;;;
3095;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 november;243.0;781.0;538.0;28.9;26.2;;;;;
3096;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010 december;251.0;709.0;457.0;26.1;10.8;;;;;
3097;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2010;2663.0;8875.0;6212.0;6.9;9.8;;;;;
3098;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 januari;229.0;701.0;472.0;;;;;;;
3099;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 februari;242.0;708.0;466.0;;;;;;;
3100;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 maart;276.0;839.0;563.0;;;;;;;
3101;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 april;242.0;843.0;601.0;;;;;;;
3102;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 mei;263.0;877.0;614.0;;;;;;;
3103;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 juni;284.0;799.0;515.0;;;;;;;
3104;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 juli;283.0;765.0;482.0;;;;;;;
3105;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 augustus;274.0;796.0;522.0;;;;;;;
3106;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 september;286.0;792.0;506.0;;;;;;;
3107;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 oktober;286.0;785.0;499.0;;;;;;;
3108;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 november;283.0;776.0;494.0;;;;;;;
3109;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011 december;285.0;741.0;456.0;;;;;;;
3110;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2011;3232.0;9421.0;6189.0;;;;;;;
3111;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 januari;264.0;691.0;427.0;15.1;-1.4;;;;;
3112;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 februari;278.0;723.0;445.0;14.9;2.2;;;;;
3113;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 maart;291.0;812.0;522.0;5.4;-3.1;;;;;
3114;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 april;269.0;769.0;500.0;11.1;-8.7;;;;;
3115;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 mei;322.0;895.0;573.0;22.4;2.0;;;;;
3116;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 juni;306.0;834.0;527.0;7.9;4.3;;;;;
3117;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 juli;307.0;851.0;544.0;8.6;11.3;;;;;
3118;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 augustus;302.0;834.0;532.0;10.0;4.8;;;;;
3119;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 september;292.0;789.0;496.0;2.2;-0.5;;;;;
3120;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 oktober;319.0;907.0;588.0;11.4;15.6;;;;;
3121;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 november;335.0;889.0;554.0;18.5;14.5;;;;;
3122;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012 december;295.0;747.0;452.0;3.8;0.9;;;;;
3123;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2012;3580.0;9741.0;6161.0;10.8;3.4;;;;;
3124;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2013 januari;329.0;828.0;499.0;24.6;19.8;;;;;
3125;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2013 februari;288.0;741.0;453.0;3.6;2.6;;;;;
3126;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2013 maart;300.0;868.0;568.0;3.1;6.8;;;;;
3127;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2013 april;315.0;925.0;610.0;17.2;20.3;;;;;
3128;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2013 mei;331.0;1065.0;734.0;2.9;19.0;;;;;
3129;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2013 juni;317.0;891.0;574.0;3.6;6.9;;;;;
3130;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2013 juli;334.0;926.0;592.0;;;;;;;
3131;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2013 augustus;292.0;845.0;552.0;;;;;;;
3132;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2013 september;297.0;852.0;554.0;;;;;;;
3133;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2013 oktober;305.0;927.0;622.0;;;;;;;
3134;0 Voeding en levende dieren;Niet-Eurozone binnen EU;2013 november;301.0;853.0;552.0;;;;;;;
