ID;Geslacht;Gebieden;TotaleBevolking_1;Oppervlakte_2;Bevolkingsdichtheid_3;Pagina_4;BewoondeHuizenSchepenEnz_5;Pagina_6;BewoondeHuizen_7;OnbewoondeWoonhuizen_8;WoonhuizenInAanbouw_9;OverigeOnbewoondeGebouwen_10;PermanentAanwezig_11;TijdelijkAanwezig_12;PermanentAanwezig_13;TijdelijkAanwezig_14;Pagina_15;Huishoudens_16;Totaal_17;Hoofden_18;Kinderen_19;PersonenInDienstbetrekking_20;OverigeLeden_21;AfzonderlijkLevendePersonen_22;AantalGestichtenEnInstellingen_23;Totaal_24;MetGezinnen_25;GestichtsbevolkingInDezeGezinnen_26;AfzonderlijkLevende_27;GestichtsbevolkingOnderDezePersonen_28;Gestichtsbevolking_29;TijdelijkAanwezigen_30;k_09Jaar_31;k_1019Jaar_32;k_2029Jaar_33;k_3039Jaar_34;k_4049Jaar_35;k_5059Jaar_36;k_6069Jaar_37;k_7079Jaar_38;k_80JaarEnOuder_39;OnbekendeLeeftijd_40;Pagina_41;DeHuidigeWoongemeente_42;EenAndereGemeenteBinnenDeProvincie_43;EenAndereProvincieBinnenHetRijk_44;EenDerNederlandscheKolonien_45;InHetBuitenland_46;OpZee_47;GeboortegemeenteOnbekend_48;Pagina_49;Nederland_50;TotaalAantalVreemdelingen_51;Duitschland_52;AngloDuitsch_53;Belgie_54;GrootBritannieEnIerland_55;Frankrijk_56;OostenrijkHongarije_57;Italie_58;EenAnderLand_59;OnbekendeNationaliteit_60;GeenNationaliteit_61;NederduitschHervormden_62;WaalschHervormden_63;Remonstranten_64;ChristelijkGereformeerdenAfgesch_65;Doopsgezinden_66;EvangelischLutherschen_67;HersteldLutherschen_68;BehoorendeTotDeGereformeerdeKerken_69;RoomschKatholieken_70;OudRoomschen_71;NederlandscheIsraelieten_72;PortugeescheIsraelieten_73;Totaal_74;EngelsePresbyterianen_75;AnglicaanscheEpiscopalen_76;SchotscheGemeente_77;DuitschEvangelischen_78;Apostolischen_79;Evangelischen_80;VrijeEvangelischen_81;VrijeProtestanten_82;Darbisten_83;Baptisten_84;Methodisten_85;HernhuttersEvangOfMoravBroederg_86;Unitarissen_87;Grieken_88;Mormonen_89;Mahomedanen_90;LedenDerVrijeGemeente_91;VrijeGereformeerdenOnderHetKruis_92;OudGereformeerdenOnderHetKruis_93;OudGereformeerden_94;ChristelijkEvangelischen_95;LedenDerVrijeZendingGemeente_96;VrijeEvangelischeZendingGemeente_97;GereformeerdenOnderHetKruis_98;Calvinisten_99;GereformeerdeGemeente_100;LegerDesHeils_101;EngelschHervormden_102;ZwitscherschProtestanten_103;NedHervZendingGemeente_104;EgliseNationaleSuisse_105;ReligionProtestante_106;VrijeGereformeerden_107;Puriteinen_108;ZevendeDagAdventisten_109;Congregationalisten_110;Sabbathisten_111;ChristelijkAfgescheidenen_112;AfgescheidenIsraelieten_113;Boeddhisten_114;HersteldApostolischen_115;Wesleyaanen_116;ZevendeDagBaptisten_117;OudProtestanten_118;EgliseIndependante_119;VrijeGereformeerdeGemeente_120;VrijeHervormden_121;Wederdoopers_122;DortschGereformeerden_123;Dissidenten_124;GeloofsverInDeVolheidVanChristus_125;EngelschKatholieken_126;IerscheKerk_127;Adventisten_128;EgliseLibreSuisse_129;NonReformisten_130;ChristelijkOrthodoxen_131;EgliseEvangeliqueDeBruxelles_132;Zwinglianen_133;IerschProtestanten_134;WurtembergscheKerk_135;NieuweJeruzalemscheKerk_136;ChristianismePrimitif_137;RussischOrthodoxen_138;EpiscopaleZionskapel_139;NoorscheStaatsreligion_140;PlymouthBrothers_141;ApostolischeZendingGemeente_142;GeloofsverVanDeGoddelijkeGenezing_143;Quakers_144;HersteldApostolischeZendingGemeente_145;Waldenzen_146;Protestantenbond_147;CongregationalChurch_148;VrijeEngelscheGemeente_149;VereenigdDoopsgezinden_150;Theosophen_151;EgliseLibre_152;VereenigdLuthers_153;EgliseReformeeSuisse_154;Pagina_155;GeenKerkelijkeGezindte_156;KerkelijkeGezindteOnbekend_157;Gemeentecode_158;ProvincieWaarinDeGemeenteIsGelegen_159;Provinciecode_160;Grootteklasse_161
3047;Vrouwen;Laren (Noordholland);1158;;;NH  2;;NH 78;;;;;;;;;NH 38;;1129;69;590;41;429;18;;12;0;0;1;0;11;43;273;225;157;150;113;120;77;37;6;0;NH246;956;93;106;0;3;0;0;NH 88;1156;2;1;0;0;1;0;0;0;0;0;0;96;0;1;0;3;12;0;0;1032;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH290;12;0;;           ·;0;0
3048;Vrouwen;Laurens (St.);279;;;ZE  2;;ZE 52;;;;;;;;;ZE 27;;274;9;113;33;119;3;;2;0;0;0;0;2;2;56;59;46;39;26;30;13;10;0;0;ZE146;128;149;2;0;0;0;0;ZE 60;279;0;0;0;0;0;0;0;0;0;0;0;132;0;0;18;0;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3049;Vrouwen;Leek;2498;;;GR  2;;GR 50;;;;;;;;;GR 20;;2435;125;1151;156;1003;40;;24;1;0;0;0;23;57;635;473;378;298;219;184;195;84;32;0;GR158;1607;583;306;0;2;0;0;GR 56;2497;1;1;0;0;0;0;0;0;0;0;0;1566;0;1;0;3;0;2;841;1;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;25;0;;           ·;0;0
3050;Vrouwen;Leende;609;;;NB  3;;NB104;;;;;;;;;NB 51;;588;42;263;42;241;9;;19;0;0;7;0;12;25;147;97;93;80;67;47;42;31;5;0;NB294;467;114;17;0;11;0;0;NB116;604;5;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3051;Vrouwen;Leens;1962;;;GR  2;;GR 50;;;;;;;;;GR 21;;1907;108;849;203;747;55;;0;0;0;0;0;0;35;412;391;301;280;187;158;140;71;21;1;GR158;1128;738;94;0;1;0;1;GR 56;1961;1;1;0;0;0;0;0;0;0;0;0;997;0;0;1;37;0;2;632;215;0;20;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GR180;54;0;;           ·;0;0
3052;Vrouwen;Leerbroek;393;;;ZH  2;;ZH 96;;;;;;;;;ZH 43;;387;18;194;24;151;6;;0;0;0;0;0;0;13;100;77;48;49;46;34;20;13;6;0;ZH302;233;142;18;0;0;0;0;ZH108;393;0;0;0;0;0;0;0;0;0;0;0;367;0;0;0;0;1;0;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;;           ·;0;0
3053;Vrouwen;Leerdam;2468;;;ZH  2;;ZH 96;;;;;;;;;ZH 44;;2418;98;1259;110;951;48;;4;2;0;0;0;2;66;716;485;389;309;241;130;113;75;10;0;ZH302;1425;591;430;4;18;0;0;ZH108;2456;12;11;0;1;0;0;0;0;0;0;0;1967;0;1;18;4;15;0;293;115;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;28;0;;           ·;0;0
3054;Vrouwen;Leersum;649;;;UT  2;;UT 34;;;;;;;;;UT 14;;642;35;311;42;254;7;;0;0;0;0;0;0;46;169;136;80;79;62;54;42;22;5;0;UT120;390;180;77;0;2;0;0;UT 42;648;1;1;0;0;0;0;0;0;0;0;0;597;1;0;3;0;1;1;32;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UT148;0;0;;           ·;0;0
3055;Vrouwen;Leeuwarden;17099;;;FR  2;;FR 58;;;;;;;;;FR 27;;16235;958;7394;1483;6400;485;;619;88;43;45;0;529;803;3469;3260;2863;2194;1718;1546;1164;678;207;0;FR238;9173;6143;1645;19;119;0;0;FR 64;17046;53;47;0;1;0;2;1;0;2;0;0;10678;8;29;320;733;211;54;1113;2734;1;470;1;99;0;0;0;0;43;0;30;0;0;12;0;0;0;0;0;0;2;0;0;0;0;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR254;646;2;;           ·;0;0
3056;Vrouwen;Leeuwarderadeel;5237;;;FR  2;;FR 58;;;;;;;;;FR 29;;5063;241;2252;403;2167;142;;36;4;0;0;0;32;138;1133;974;886;673;535;459;317;187;73;0;FR238;2803;2272;158;0;4;0;0;FR 64;5234;3;1;0;0;0;0;0;0;2;0;0;3378;1;3;77;179;0;8;790;387;0;0;0;51;0;0;0;0;12;0;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR254;363;0;;           ·;0;0
3057;Vrouwen;Leiden;28366;;;ZH  3;;ZH 98;;;;;;;;;ZH 45;;26905;1591;13518;1673;10123;1045;;722;127;60;141;0;514;911;6445;5646;4658;3465;2728;2279;1829;1033;280;3;ZH304;19784;4716;3526;165;174;0;1;ZH110;28265;101;65;0;14;2;4;4;3;7;2;0;16592;258;460;343;270;582;137;1556;7427;30;201;0;26;0;5;0;2;4;2;1;0;0;0;0;2;0;0;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH364;483;1;;           ·;0;0
3058;Vrouwen;Leiderdorp;973;;;ZH  3;;ZH 98;;;;;;;;;ZH 45;;960;32;502;65;361;13;;0;0;0;0;0;0;60;267;190;161;116;92;71;49;24;3;0;ZH304;496;351;123;0;3;0;0;ZH110;973;0;0;0;0;0;0;0;0;0;0;0;283;0;2;9;3;1;0;501;157;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH364;16;0;;           ·;0;0
3059;Vrouwen;Leimuiden;777;;;ZH  3;;ZH 98;;;;;;;;;ZH 46;;760;34;386;58;282;17;;0;0;0;0;0;0;26;184;166;126;92;73;63;37;32;4;0;ZH304;396;244;135;2;0;0;0;ZH110;777;0;0;0;0;0;0;0;0;0;0;0;179;0;14;0;3;0;1;194;374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;12;0;;           ·;0;0
3060;Vrouwen;Lekkerkerk;1776;;;ZH  3;;ZH 98;;;;;;;;;ZH 46;;1751;75;941;84;651;25;;0;0;0;0;0;0;54;454;401;300;203;161;107;85;54;11;0;ZH304;1409;329;37;0;1;0;0;ZH110;1776;0;0;0;0;0;0;0;0;0;0;0;1706;0;6;56;0;0;0;0;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3061;Vrouwen;Lekkerkerk (Nieuw);1450;;;ZH  3;;ZH 98;;;;;;;;;ZH 46;;1423;74;764;60;525;18;;11;2;0;0;0;9;48;322;307;241;177;136;118;78;52;19;0;ZH306;953;434;60;0;3;0;0;ZH110;1450;0;0;0;0;0;0;0;0;0;0;0;1061;0;0;13;1;3;0;319;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;46;0;;           ·;0;0
3062;Vrouwen;Lemsterland;3069;;;FR  2;;FR 58;;;;;;;;;FR 29;;2991;137;1507;188;1159;67;;12;1;0;0;0;11;125;782;635;439;375;277;235;195;100;31;0;FR238;1995;862;211;0;1;0;0;FR 64;3068;1;1;0;0;0;0;0;0;0;0;0;1815;0;0;73;18;0;1;662;235;0;29;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR254;234;0;;           ·;0;0
3063;Vrouwen;Leusden;980;;;UT  2;;UT 34;;;;;;;;;UT 14;;966;48;474;73;371;10;;10;6;0;0;0;4;26;253;185;158;107;89;75;71;33;9;0;UT122;553;248;167;1;11;0;0;UT 42;969;11;7;0;3;0;1;0;0;0;0;0;539;2;1;3;0;1;0;33;401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3064;Vrouwen;Lexmond;857;;;ZH  3;;ZH 98;;;;;;;;;ZH 47;;844;37;469;40;298;13;;0;0;0;0;0;0;18;216;187;138;89;85;66;48;19;9;0;ZH306;594;211;51;0;1;0;0;ZH110;856;1;0;0;1;0;0;0;0;0;0;0;767;0;0;0;0;0;1;73;2;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3065;Vrouwen;Lichtenvoorde;2047;;;GE  2;;GE 70;;;;;;;;;GE 41;;2014;84;834;185;911;29;;18;14;0;0;0;4;17;460;382;321;245;251;184;122;72;10;0;GE284;1517;455;58;0;17;0;0;GE 80;2043;4;4;0;0;0;0;0;0;0;0;0;232;0;2;8;0;0;0;1;1799;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3066;Vrouwen;Liempde;690;;;NB  3;;NB104;;;;;;;;;NB 51;;681;47;297;60;277;9;;0;0;0;0;0;0;2;136;121;115;102;69;64;54;21;8;0;NB294;467;216;5;0;2;0;0;NB116;688;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3067;Vrouwen;Lienden;1981;;;GE  2;;GE 70;;;;;;;;;GE 41;;1972;95;976;65;836;9;;0;0;0;0;0;0;40;500;408;280;214;195;173;130;63;18;0;GE286;1588;301;90;0;2;0;0;GE 80;1978;3;3;0;0;0;0;0;0;0;0;0;1928;0;0;2;2;3;1;13;14;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;5;0;;           ·;0;0
3068;Vrouwen;Lier (de);613;;;ZH  3;;ZH 98;;;;;;;;;ZH 47;;600;17;307;36;240;13;;0;0;0;0;0;0;33;154;140;79;55;64;51;38;24;8;0;ZH306;343;258;12;0;0;0;0;ZH110;613;0;0;0;0;0;0;0;0;0;0;0;317;0;0;0;0;0;0;238;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;3;0;;           ·;0;0
3069;Vrouwen;Lierop;423;;;NB  3;;NB104;;;;;;;;;NB 52;;416;25;162;62;167;7;;0;0;0;0;0;0;9;88;68;75;49;40;56;29;15;3;0;NB294;223;197;2;0;1;0;0;NB116;423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3070;Vrouwen;Lieshout;616;;;NB  3;;NB104;;;;;;;;;NB 52;;598;38;269;44;247;6;;14;1;0;0;0;13;8;122;124;96;90;56;64;37;25;2;0;NB294;410;199;7;0;0;0;0;NB116;616;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3071;Vrouwen;Limbricht;617;;;LI  3;;LI 68;;;;;;;;;LI 28;;608;48;270;48;242;9;;0;0;0;0;0;0;2;131;115;94;69;63;62;56;23;4;0;LI198;478;122;0;0;17;0;0;LI 78;615;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3072;Vrouwen;Limmen;608;;;NH  2;;NH 78;;;;;;;;;NH 39;;597;28;292;37;240;11;;0;0;0;0;0;0;15;148;136;100;59;56;59;30;19;1;0;NH248;336;262;10;0;0;0;0;NH 88;608;0;0;0;0;0;0;0;0;0;0;0;112;0;0;1;8;0;0;0;486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;;           ·;0;0
3073;Vrouwen;Linden;239;;;NB  3;;NB104;;;;;;;;;NB 53;;236;10;108;29;89;3;;0;0;0;0;0;0;2;53;48;46;22;16;25;24;4;1;0;NB296;134;79;25;0;1;0;0;NB116;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3074;Vrouwen;Linne;518;;;LI  3;;LI 68;;;;;;;;;LI 29;;512;27;278;26;181;6;;0;0;0;0;0;0;5;136;112;68;72;46;33;32;16;3;0;LI198;380;113;5;0;20;0;0;LI 78;512;6;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3075;Vrouwen;Linschoten;716;;;UT  2;;UT 34;;;;;;;;;UT 15;;702;23;328;68;283;14;;0;0;0;0;0;0;29;173;131;117;89;61;49;59;31;6;0;UT122;360;218;138;0;0;0;0;UT 42;716;0;0;0;0;0;0;0;0;0;0;0;426;0;0;9;0;3;0;61;213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;4;0;;           ·;0;0
3076;Vrouwen;Lisse;1910;;;ZH  3;;ZH 98;;;;;;;;;ZH 48;;1883;59;991;129;704;27;;0;0;0;0;0;0;64;563;402;288;247;158;110;92;46;4;0;ZH306;1064;511;334;0;1;0;0;ZH110;1909;1;0;0;0;0;0;0;0;1;0;0;463;3;3;121;4;2;0;69;1131;0;3;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH364;4;0;;           ·;0;0
3077;Vrouwen;Lith;663;;;NB  3;;NB104;;;;;;;;;NB 53;;636;47;295;36;258;22;;15;0;0;10;0;5;11;143;119;102;59;64;79;54;34;9;0;NB296;427;135;96;0;5;0;0;NB116;663;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;606;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3078;Vrouwen;Lithoijen;310;;;NB  3;;NB104;;;;;;;;;NB 54;;287;21;130;14;122;2;;22;1;0;0;0;21;1;43;69;45;37;36;31;30;16;3;0;NB296;191;83;31;0;5;0;0;NB116;305;5;3;0;2;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3079;Vrouwen;Lochem;2090;;;GE  2;;GE 70;;;;;;;;;GE 42;;2060;134;868;187;871;30;;3;3;0;0;0;0;93;473;408;313;288;250;161;122;63;12;0;GE286;1131;523;393;12;31;0;0;GE 80;2075;15;10;0;2;3;0;0;0;0;0;0;1699;3;159;17;18;22;4;6;69;0;64;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE314;28;0;;           ·;0;0
3080;Vrouwen;Loenen;704;;;UT  2;;UT 34;;;;;;;;;UT 15;;689;24;310;77;278;15;;0;0;0;0;0;0;51;163;116;125;102;75;44;52;24;3;0;UT122;254;254;192;0;4;0;0;UT 42;701;3;0;0;2;0;1;0;0;0;0;0;502;1;2;3;4;3;2;29;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;8;0;;           ·;0;0
