ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
4387;29 jaar;Mannen;2022;77940;34892;18252;16640;6584;10055;23150;11742
4388;29 jaar;Mannen;2023;77134;34810;18167;16643;6814;9829;22899;11911
4389;29 jaar;Mannen;2024;77276;35385;18202;17183;6841;10342;23414;11971
4390;29 jaar;Mannen;2025;74985;35409;18235;17174;6876;10298;23312;12097
4391;29 jaar;Mannen;2026;74856;36049;18450;17599;6959;10640;23804;12245
4392;29 jaar;Mannen;2027;74409;36702;18494;18208;7189;11019;24436;12266
4393;29 jaar;Mannen;2028;77116;37527;18458;19069;7575;11494;25018;12509
4394;29 jaar;Mannen;2029;77497;38280;18528;19752;7856;11897;25427;12853
4395;29 jaar;Mannen;2030;78435;39327;18630;20697;8265;12432;26224;13103
4396;29 jaar;Mannen;2031;76812;39499;18568;20931;8702;12229;26284;13215
4397;29 jaar;Mannen;2032;75671;39737;18618;21119;8371;12748;26312;13425
4398;29 jaar;Mannen;2033;74770;40085;18665;21420;8488;12932;26509;13577
4399;29 jaar;Mannen;2034;73106;40270;18727;21543;8537;13006;26591;13679
4400;29 jaar;Mannen;2035;71474;40399;18800;21599;8570;13030;26624;13775
4401;29 jaar;Mannen;2036;69953;40483;18866;21616;8601;13016;26598;13884
4402;29 jaar;Mannen;2037;68559;40561;18927;21635;8654;12981;26541;14020
4403;29 jaar;Mannen;2038;67418;40671;18986;21685;8740;12945;26473;14198
4404;29 jaar;Mannen;2039;66460;40798;19033;21765;8872;12893;26392;14406
4405;29 jaar;Mannen;2040;65796;40937;19071;21866;9014;12851;26294;14642
4406;29 jaar;Mannen;2041;65373;41105;19108;21997;9168;12829;26208;14896
4407;29 jaar;Mannen;2042;65162;41282;19137;22145;9341;12804;26119;15163
4408;29 jaar;Mannen;2043;65186;41444;19164;22280;9509;12772;26032;15412
4409;29 jaar;Mannen;2044;65333;41602;19191;22411;9672;12739;25955;15647
4410;29 jaar;Mannen;2045;65639;41728;19213;22515;9818;12697;25863;15865
4411;29 jaar;Mannen;2046;66030;41850;19235;22616;9952;12664;25779;16072
4412;29 jaar;Mannen;2047;66503;41961;19254;22707;10091;12616;25703;16258
4413;29 jaar;Mannen;2048;67040;42056;19266;22790;10218;12572;25617;16439
4414;29 jaar;Mannen;2049;67627;42129;19282;22847;10324;12523;25526;16603
4415;29 jaar;Mannen;2050;68138;42197;19291;22907;10426;12480;25444;16753
4416;29 jaar;Vrouwen;2003;83162;27065;19497;7568;5159;2409;15844;11221
4417;29 jaar;Vrouwen;2004;78773;27143;19476;7668;5090;2577;16037;11107
4418;29 jaar;Vrouwen;2005;74858;26464;18549;7915;4841;3074;15703;10761
4419;29 jaar;Vrouwen;2006;73650;26193;17841;8353;4820;3533;15464;10730
4420;29 jaar;Vrouwen;2007;71709;27457;18579;8878;4827;4050;16757;10700
4421;29 jaar;Vrouwen;2008;72149;28136;18476;9660;5049;4611;17199;10937
4422;29 jaar;Vrouwen;2009;71467;28575;18477;10097;5056;5041;17569;11006
4423;29 jaar;Vrouwen;2010;73202;29853;18408;11444;5395;6050;18395;11458
4424;29 jaar;Vrouwen;2011;71885;30518;18652;11866;5368;6498;19019;11499
4425;29 jaar;Vrouwen;2012;68980;30777;19148;11629;5256;6373;19209;11568
4426;29 jaar;Vrouwen;2013;67993;31255;19328;11927;5242;6685;19463;11792
4427;29 jaar;Vrouwen;2014;69547;31907;19811;12096;5398;6698;19877;12029
4428;29 jaar;Vrouwen;2015;71439;32245;19979;12266;5319;6947;19958;12288
4429;29 jaar;Vrouwen;2016;73977;32768;19872;12895;5681;7215;20100;12667
4430;29 jaar;Vrouwen;2017;73701;33379;20049;13330;5663;7667;20622;12757
4431;29 jaar;Vrouwen;2018;73075;34322;20269;14053;5880;8173;21205;13117
4432;29 jaar;Vrouwen;2019;74131;34770;20389;14381;5853;8529;21672;13097
4433;29 jaar;Vrouwen;2020;76456;35889;20444;15445;6248;9197;22527;13362
4434;29 jaar;Vrouwen;2021;76696;36134;20512;15623;6365;9258;22687;13448
4435;29 jaar;Vrouwen;2022;75161;36505;20535;15970;6475;9495;23012;13493
4436;29 jaar;Vrouwen;2023;74826;36534;20476;16058;6441;9617;23168;13366
4437;29 jaar;Vrouwen;2024;74704;37083;20553;16529;6569;9960;23538;13544
4438;29 jaar;Vrouwen;2025;72653;37090;20607;16483;6637;9847;23527;13562
4439;29 jaar;Vrouwen;2026;71732;37432;20777;16656;6624;10031;23894;13539
4440;29 jaar;Vrouwen;2027;72697;38292;20889;17403;6868;10535;24660;13632
4441;29 jaar;Vrouwen;2028;74694;39087;20888;18200;7265;10934;25263;13825
4442;29 jaar;Vrouwen;2029;74680;39837;21051;18786;7489;11297;25790;14047
4443;29 jaar;Vrouwen;2030;76139;40987;21146;19841;7868;11974;26599;14388
4444;29 jaar;Vrouwen;2031;74511;40712;20963;19749;8218;11531;26248;14464
4445;29 jaar;Vrouwen;2032;73228;41098;20956;20141;8028;12114;26414;14684
4446;29 jaar;Vrouwen;2033;72371;41403;20985;20418;8137;12281;26590;14813
4447;29 jaar;Vrouwen;2034;70781;41552;21029;20524;8178;12346;26668;14884
4448;29 jaar;Vrouwen;2035;69216;41650;21078;20572;8208;12364;26691;14959
4449;29 jaar;Vrouwen;2036;67742;41718;21124;20594;8250;12344;26666;15052
4450;29 jaar;Vrouwen;2037;66399;41777;21165;20612;8302;12309;26608;15169
4451;29 jaar;Vrouwen;2038;65309;41856;21201;20654;8391;12264;26536;15320
4452;29 jaar;Vrouwen;2039;64391;41956;21230;20726;8502;12224;26447;15509
4453;29 jaar;Vrouwen;2040;63744;42090;21256;20834;8649;12185;26358;15732
4454;29 jaar;Vrouwen;2041;63329;42243;21278;20965;8804;12161;26274;15969
4455;29 jaar;Vrouwen;2042;63130;42401;21297;21104;8965;12139;26192;16208
4456;29 jaar;Vrouwen;2043;63147;42554;21313;21241;9140;12101;26115;16439
4457;29 jaar;Vrouwen;2044;63301;42685;21328;21356;9279;12077;26027;16657
4458;29 jaar;Vrouwen;2045;63577;42812;21341;21471;9425;12047;25950;16863
4459;29 jaar;Vrouwen;2046;63941;42935;21353;21583;9567;12016;25877;17058
4460;29 jaar;Vrouwen;2047;64380;43046;21362;21684;9702;11981;25806;17240
4461;29 jaar;Vrouwen;2048;64890;43139;21371;21769;9831;11938;25733;17406
4462;29 jaar;Vrouwen;2049;65427;43230;21379;21852;9948;11904;25671;17559
4463;29 jaar;Vrouwen;2050;65914;43299;21385;21914;10044;11871;25602;17697
4464;30 jaar;Totaal mannen en vrouwen;2003;185626;55968;39527;16441;11706;4735;32945;23023
4465;30 jaar;Totaal mannen en vrouwen;2004;168789;53661;38456;15206;10334;4871;32098;21563
4466;30 jaar;Totaal mannen en vrouwen;2005;160431;53608;38137;15471;10143;5328;32436;21173
4467;30 jaar;Totaal mannen en vrouwen;2006;152189;52476;36411;16065;9844;6221;31743;20733
4468;30 jaar;Totaal mannen en vrouwen;2007;150379;52241;35194;17047;9839;7209;31420;20822
4469;30 jaar;Totaal mannen en vrouwen;2008;146021;54086;36174;17913;9793;8120;33414;20673
4470;30 jaar;Totaal mannen en vrouwen;2009;146781;55567;36112;19455;10206;9248;34298;21269
4471;30 jaar;Totaal mannen en vrouwen;2010;144955;56608;36029;20579;10269;10309;35121;21487
4472;30 jaar;Totaal mannen en vrouwen;2011;148912;58991;35969;23021;10894;12128;36576;22415
4473;30 jaar;Totaal mannen en vrouwen;2012;145271;60705;36670;24035;10875;13160;38065;22639
4474;30 jaar;Totaal mannen en vrouwen;2013;140142;61464;37903;23561;10590;12971;38781;22683
4475;30 jaar;Totaal mannen en vrouwen;2014;138255;62270;38354;23917;10521;13395;39292;22978
4476;30 jaar;Totaal mannen en vrouwen;2015;141673;63833;39325;24507;10904;13603;40394;23438
4477;30 jaar;Totaal mannen en vrouwen;2016;144826;64365;39519;24847;10916;13930;40502;23863
4478;30 jaar;Totaal mannen en vrouwen;2017;149430;65395;39377;26017;11486;14531;40922;24472
4479;30 jaar;Totaal mannen en vrouwen;2018;150396;66403;39531;26872;11457;15415;41739;24664
4480;30 jaar;Totaal mannen en vrouwen;2019;148472;68185;39808;28376;11761;16615;43131;25054
4481;30 jaar;Totaal mannen en vrouwen;2020;149825;69247;39997;29249;11857;17393;44083;25164
4482;30 jaar;Totaal mannen en vrouwen;2021;155940;71071;39957;31114;12585;18529;45501;25570
4483;30 jaar;Totaal mannen en vrouwen;2022;155638;71675;39895;31780;12909;18871;45840;25835
4484;30 jaar;Totaal mannen en vrouwen;2023;152956;72470;40022;32448;12989;19459;46727;25744
4485;30 jaar;Totaal mannen en vrouwen;2024;151812;72435;39889;32546;13188;19359;46648;25788
4486;30 jaar;Totaal mannen en vrouwen;2025;151829;73562;40008;33553;13345;20209;47535;26026
4487;30 jaar;Totaal mannen en vrouwen;2026;147500;73608;40099;33509;13456;20053;47437;26171
4488;30 jaar;Totaal mannen en vrouwen;2027;146448;74592;40482;34111;13532;20578;48301;26292
4489;30 jaar;Totaal mannen en vrouwen;2028;146959;76104;40640;35464;14005;21459;49699;26406
4490;30 jaar;Totaal mannen en vrouwen;2029;151629;77725;40610;37115;14787;22328;50887;26838
4491;30 jaar;Totaal mannen en vrouwen;2030;151991;79222;40843;38380;15287;23092;51821;27401
4492;30 jaar;Totaal mannen en vrouwen;2031;154368;81413;41039;40374;16076;24298;53424;27989
4493;30 jaar;Totaal mannen en vrouwen;2032;151129;81326;40806;40521;16859;23661;53151;28175
4494;30 jaar;Totaal mannen en vrouwen;2033;148708;81961;40855;41106;16346;24760;53353;28608
4495;30 jaar;Totaal mannen en vrouwen;2034;146953;82621;40932;41689;16576;25113;53733;28888
4496;30 jaar;Totaal mannen en vrouwen;2035;143711;82962;41040;41922;16667;25256;53902;29060
4497;30 jaar;Totaal mannen en vrouwen;2036;140523;83196;41161;42035;16735;25300;53964;29233
4498;30 jaar;Totaal mannen en vrouwen;2037;137532;83362;41277;42085;16813;25272;53925;29436
4499;30 jaar;Totaal mannen en vrouwen;2038;134805;83505;41378;42126;16920;25206;53818;29686
4500;30 jaar;Totaal mannen en vrouwen;2039;132580;83702;41475;42227;17098;25129;53686;30016
4501;30 jaar;Totaal mannen en vrouwen;2040;130703;83939;41552;42387;17344;25043;53527;30413
4502;30 jaar;Totaal mannen en vrouwen;2041;129396;84216;41618;42598;17630;24968;53346;30871
4503;30 jaar;Totaal mannen en vrouwen;2042;128556;84541;41677;42864;17940;24924;53182;31359
4504;30 jaar;Totaal mannen en vrouwen;2043;128141;84882;41726;43156;18278;24878;53018;31864
4505;30 jaar;Totaal mannen en vrouwen;2044;128177;85204;41771;43433;18621;24812;52860;32343
4506;30 jaar;Totaal mannen en vrouwen;2045;128471;85496;41814;43682;18924;24758;52701;32795
4507;30 jaar;Totaal mannen en vrouwen;2046;129044;85755;41850;43905;19215;24690;52537;33218
4508;30 jaar;Totaal mannen en vrouwen;2047;129791;86002;41883;44119;19489;24631;52383;33619
4509;30 jaar;Totaal mannen en vrouwen;2048;130693;86227;41913;44314;19765;24550;52242;33985
4510;30 jaar;Totaal mannen en vrouwen;2049;131729;86421;41934;44487;20022;24465;52088;34333
4511;30 jaar;Totaal mannen en vrouwen;2050;132842;86589;41959;44630;20244;24386;51940;34649
4512;30 jaar;Mannen;2003;93997;27613;19236;8377;5981;2396;16538;11075
4513;30 jaar;Mannen;2004;85726;26192;18522;7671;5201;2470;15962;10230
4514;30 jaar;Mannen;2005;81737;26115;18280;7835;5075;2759;16140;9974
4515;30 jaar;Mannen;2006;77392;25648;17469;8180;5021;3159;15798;9851
4516;30 jaar;Mannen;2007;76782;25644;16918;8727;5037;3690;15716;9928
4517;30 jaar;Mannen;2008;74350;26186;17114;9072;4987;4085;16428;9758
4518;30 jaar;Mannen;2009;74669;26932;17097;9835;5179;4656;16871;10061
4519;30 jaar;Mannen;2010;73521;27484;16962;10523;5235;5288;17322;10162
4520;30 jaar;Mannen;2011;75746;28559;16932;11627;5522;6105;17956;10603
4521;30 jaar;Mannen;2012;73414;29592;17373;12219;5530;6689;18823;10770
4522;30 jaar;Mannen;2013;71172;30098;18116;11981;5357;6625;19352;10746
4523;30 jaar;Mannen;2014;70269;30431;18394;12037;5300;6737;19601;10830
4524;30 jaar;Mannen;2015;72135;31365;18904;12461;5530;6931;20289;11076
4525;30 jaar;Mannen;2016;73405;31567;18938;12629;5618;7011;20307;11260
4526;30 jaar;Mannen;2017;75479;32081;18905;13176;5833;7343;20577;11505
4527;30 jaar;Mannen;2018;76721;32483;18889;13594;5818;7776;20866;11617
4528;30 jaar;Mannen;2019;75418;33334;18955;14379;5905;8474;21675;11660
4529;30 jaar;Mannen;2020;75723;33955;19033;14922;6026;8897;22159;11797
4530;30 jaar;Mannen;2021;79521;34673;18940;15732;6362;9370;22727;11946
4531;30 jaar;Mannen;2022;78986;35027;18811;16216;6568;9649;22903;12124
4532;30 jaar;Mannen;2023;77831;35453;18915;16538;6537;10001;23464;11990
4533;30 jaar;Mannen;2024;77024;35384;18838;16547;6770;9777;23225;12159
4534;30 jaar;Mannen;2025;77164;35963;18879;17084;6798;10287;23743;12220
4535;30 jaar;Mannen;2026;74881;35997;18916;17081;6837;10244;23651;12346
4536;30 jaar;Mannen;2027;74748;36638;19130;17507;6924;10584;24146;12492
4537;30 jaar;Mannen;2028;74300;37293;19176;18116;7153;10963;24779;12513
4538;30 jaar;Mannen;2029;76988;38118;19146;18972;7537;11435;25364;12754
4539;30 jaar;Mannen;2030;77363;38871;19218;19653;7817;11836;25774;13097
4540;30 jaar;Mannen;2031;78290;39918;19321;20597;8228;12369;26572;13346
4541;30 jaar;Mannen;2032;76675;40096;19265;20831;8661;12170;26639;13457
4542;30 jaar;Mannen;2033;75534;40343;19318;21024;8337;12687;26673;13669
4543;30 jaar;Mannen;2034;74635;40695;19367;21328;8455;12872;26874;13821
4544;30 jaar;Mannen;2035;72978;40885;19431;21454;8505;12948;26962;13923
4545;30 jaar;Mannen;2036;71351;41018;19504;21514;8540;12974;26999;14019
4546;30 jaar;Mannen;2037;69834;41110;19574;21537;8573;12963;26980;14130
4547;30 jaar;Mannen;2038;68445;41193;19635;21559;8629;12930;26928;14266
4548;30 jaar;Mannen;2039;67307;41309;19696;21613;8717;12897;26864;14445
4549;30 jaar;Mannen;2040;66350;41442;19744;21698;8850;12848;26789;14652
4550;30 jaar;Mannen;2041;65687;41584;19784;21800;8990;12809;26696;14888
4551;30 jaar;Mannen;2042;65263;41755;19821;21934;9146;12788;26614;15141
4552;30 jaar;Mannen;2043;65052;41933;19851;22082;9318;12764;26528;15406
4553;30 jaar;Mannen;2044;65072;42101;19880;22221;9487;12734;26445;15656
4554;30 jaar;Mannen;2045;65215;42262;19908;22354;9651;12703;26372;15890
4555;30 jaar;Mannen;2046;65516;42390;19931;22459;9797;12662;26283;16107
4556;30 jaar;Mannen;2047;65903;42513;19953;22561;9929;12632;26200;16314
4557;30 jaar;Mannen;2048;66370;42627;19973;22654;10070;12584;26128;16499
4558;30 jaar;Mannen;2049;66901;42725;19985;22739;10197;12542;26044;16681
4559;30 jaar;Mannen;2050;67482;42801;20003;22798;10302;12496;25957;16844
4560;30 jaar;Vrouwen;2003;91629;28355;20291;8064;5725;2339;16407;11948
4561;30 jaar;Vrouwen;2004;83063;27469;19934;7535;5134;2401;16136;11333
4562;30 jaar;Vrouwen;2005;78694;27494;19857;7637;5068;2569;16295;11198
4563;30 jaar;Vrouwen;2006;74797;26828;18942;7885;4823;3063;15945;10882
4564;30 jaar;Vrouwen;2007;73597;26597;18276;8321;4802;3519;15704;10893
4565;30 jaar;Vrouwen;2008;71671;27901;19059;8841;4806;4035;16986;10914
4566;30 jaar;Vrouwen;2009;72112;28635;19016;9620;5028;4592;17427;11208
4567;30 jaar;Vrouwen;2010;71434;29123;19067;10056;5035;5021;17799;11325
4568;30 jaar;Vrouwen;2011;73166;30432;19038;11394;5372;6023;18620;11812
4569;30 jaar;Vrouwen;2012;71857;31112;19297;11815;5344;6471;19243;11870
4570;30 jaar;Vrouwen;2013;68971;31366;19787;11580;5233;6346;19430;11937
4571;30 jaar;Vrouwen;2014;67987;31840;19960;11880;5222;6658;19692;12148
4572;30 jaar;Vrouwen;2015;69538;32468;20421;12047;5375;6672;20106;12362
4573;30 jaar;Vrouwen;2016;71422;32799;20581;12218;5298;6920;20195;12603
4574;30 jaar;Vrouwen;2017;73951;33314;20472;12842;5653;7188;20346;12968
4575;30 jaar;Vrouwen;2018;73675;33920;20642;13278;5639;7639;20872;13048
4576;30 jaar;Vrouwen;2019;73054;34851;20853;13997;5856;8141;21456;13394
4577;30 jaar;Vrouwen;2020;74102;35291;20964;14327;5831;8496;21924;13367
4578;30 jaar;Vrouwen;2021;76419;36398;21017;15382;6223;9159;22774;13625
4579;30 jaar;Vrouwen;2022;76652;36647;21084;15564;6342;9222;22937;13711
4580;30 jaar;Vrouwen;2023;75124;37017;21107;15910;6452;9459;23263;13754
4581;30 jaar;Vrouwen;2024;74788;37051;21051;15999;6417;9582;23422;13629
4582;30 jaar;Vrouwen;2025;74665;37599;21129;16469;6547;9922;23793;13806
4583;30 jaar;Vrouwen;2026;72619;37612;21184;16428;6619;9809;23787;13825
4584;30 jaar;Vrouwen;2027;71700;37955;21352;16603;6608;9995;24155;13800
4585;30 jaar;Vrouwen;2028;72658;38812;21464;17348;6852;10496;24919;13892
4586;30 jaar;Vrouwen;2029;74642;39607;21464;18143;7250;10893;25523;14084
4587;30 jaar;Vrouwen;2030;74627;40351;21625;18727;7471;11256;26047;14304
4588;30 jaar;Vrouwen;2031;76078;41495;21718;19777;7847;11929;26853;14643
4589;30 jaar;Vrouwen;2032;74453;41231;21541;19690;8198;11492;26512;14718
4590;30 jaar;Vrouwen;2033;73174;41619;21537;20082;8009;12073;26680;14939
4591;30 jaar;Vrouwen;2034;72318;41926;21565;20361;8120;12241;26859;15067
4592;30 jaar;Vrouwen;2035;70733;42077;21609;20468;8161;12307;26940;15137
4593;30 jaar;Vrouwen;2036;69172;42178;21657;20521;8195;12326;26965;15213
4594;30 jaar;Vrouwen;2037;67699;42251;21703;20548;8240;12309;26945;15306
4595;30 jaar;Vrouwen;2038;66361;42311;21744;20567;8291;12277;26891;15421
4596;30 jaar;Vrouwen;2039;65273;42393;21780;20613;8381;12232;26822;15571
4597;30 jaar;Vrouwen;2040;64353;42498;21809;20689;8494;12195;26737;15760
4598;30 jaar;Vrouwen;2041;63709;42633;21835;20798;8640;12158;26650;15983
4599;30 jaar;Vrouwen;2042;63293;42786;21856;20930;8795;12136;26568;16218
4600;30 jaar;Vrouwen;2043;63090;42949;21875;21074;8960;12114;26491;16458
4601;30 jaar;Vrouwen;2044;63105;43103;21891;21212;9135;12077;26415;16688
4602;30 jaar;Vrouwen;2045;63256;43234;21906;21328;9274;12055;26329;16905
4603;30 jaar;Vrouwen;2046;63528;43365;21919;21447;9419;12028;26254;17111
4604;30 jaar;Vrouwen;2047;63888;43489;21930;21559;9560;11999;26183;17305
4605;30 jaar;Vrouwen;2048;64323;43600;21940;21660;9695;11965;26114;17486
4606;30 jaar;Vrouwen;2049;64828;43696;21948;21748;9825;11924;26044;17652
4607;30 jaar;Vrouwen;2050;65360;43788;21956;21832;9942;11890;25984;17804
4608;31 jaar;Totaal mannen en vrouwen;2003;197237;56972;40349;16624;12262;4361;32826;24146
4609;31 jaar;Totaal mannen en vrouwen;2004;185300;56613;40262;16351;11632;4718;33468;23145
4610;31 jaar;Totaal mannen en vrouwen;2005;168543;54265;39129;15136;10282;4854;32586;21679
4611;31 jaar;Totaal mannen en vrouwen;2006;160235;54184;38784;15400;10093;5307;32864;21320
4612;31 jaar;Totaal mannen en vrouwen;2007;152037;53115;37120;15995;9799;6196;32147;20969
4613;31 jaar;Totaal mannen en vrouwen;2008;150240;52995;36022;16973;9794;7179;31839;21156
4614;31 jaar;Totaal mannen en vrouwen;2009;145912;54951;37117;17834;9747;8087;33829;21122
4615;31 jaar;Totaal mannen en vrouwen;2010;146681;56514;37153;19362;10153;9209;34712;21802
4616;31 jaar;Totaal mannen en vrouwen;2011;144873;57640;37161;20479;10218;10261;35545;22095
4617;31 jaar;Totaal mannen en vrouwen;2012;148815;60043;37135;22908;10838;12070;36996;23047
4618;31 jaar;Totaal mannen en vrouwen;2013;145198;61737;37819;23918;10823;13096;38475;23262
4619;31 jaar;Totaal mannen en vrouwen;2014;140103;62453;39005;23448;10538;12910;39174;23279
4620;31 jaar;Totaal mannen en vrouwen;2015;138229;63241;39435;23806;10471;13335;39697;23544
4621;31 jaar;Totaal mannen en vrouwen;2016;141635;64767;40376;24391;10848;13543;40798;23969
4622;31 jaar;Totaal mannen en vrouwen;2017;144769;65302;40565;24736;10865;13871;40934;24368
4623;31 jaar;Totaal mannen en vrouwen;2018;149356;66322;40424;25898;11428;14469;41373;24949
4624;31 jaar;Totaal mannen en vrouwen;2019;150314;67325;40575;26750;11402;15348;42203;25122
4625;31 jaar;Totaal mannen en vrouwen;2020;148401;69093;40844;28250;11705;16545;43597;25497
4626;31 jaar;Totaal mannen en vrouwen;2021;149741;70152;41029;29123;11806;17317;44554;25598
4627;31 jaar;Totaal mannen en vrouwen;2022;155826;71963;40990;30974;12526;18448;45972;25991
4628;31 jaar;Totaal mannen en vrouwen;2023;155520;72577;40937;31640;12850;18790;46325;26252
4629;31 jaar;Totaal mannen en vrouwen;2024;152847;73377;41068;32309;12932;19377;47211;26166
4630;31 jaar;Totaal mannen en vrouwen;2025;151702;73359;40945;32415;13132;19283;47150;26210
4631;31 jaar;Totaal mannen en vrouwen;2026;151715;74489;41070;33419;13293;20126;48040;26449
4632;31 jaar;Totaal mannen en vrouwen;2027;147401;74549;41167;33382;13410;19972;47956;26594
4633;31 jaar;Totaal mannen en vrouwen;2028;146349;75531;41546;33985;13490;20495;48822;26709
4634;31 jaar;Totaal mannen en vrouwen;2029;146850;77047;41709;35338;13965;21373;50223;26824
4635;31 jaar;Totaal mannen en vrouwen;2030;151487;78669;41683;36986;14745;22242;51414;27255
4636;31 jaar;Totaal mannen en vrouwen;2031;151843;80164;41917;38247;15244;23003;52350;27814
4637;31 jaar;Totaal mannen en vrouwen;2032;154203;82345;42111;40234;16028;24205;53948;28397
4638;31 jaar;Totaal mannen en vrouwen;2033;150974;82277;41890;40386;16810;23576;53693;28584
4639;31 jaar;Totaal mannen en vrouwen;2034;148559;82920;41945;40975;16303;24673;53902;29018
4640;31 jaar;Totaal mannen en vrouwen;2035;146806;83584;42023;41561;16534;25027;54288;29297
4641;31 jaar;Totaal mannen en vrouwen;2036;143573;83935;42133;41802;16631;25171;54465;29470
4642;31 jaar;Totaal mannen en vrouwen;2037;140394;84175;42254;41921;16702;25219;54533;29642
4643;31 jaar;Totaal mannen en vrouwen;2038;137410;84352;42370;41982;16784;25198;54506;29845
4644;31 jaar;Totaal mannen en vrouwen;2039;134689;84502;42472;42030;16893;25137;54406;30096
4645;31 jaar;Totaal mannen en vrouwen;2040;132469;84706;42570;42136;17072;25064;54281;30425
4646;31 jaar;Totaal mannen en vrouwen;2041;130596;84950;42648;42302;17320;24981;54130;30820
4647;31 jaar;Totaal mannen en vrouwen;2042;129288;85234;42716;42518;17608;24910;53956;31278
4648;31 jaar;Totaal mannen en vrouwen;2043;128449;85562;42775;42787;17918;24869;53797;31765
4649;31 jaar;Totaal mannen en vrouwen;2044;128029;85910;42826;43084;18257;24827;53642;32268
