ID;Bedrijfsomvang;BedrijfstakBranchesSBI93;Perioden;IndexcijfersOmzet_1;Omzetontwikkeling_2
2723;2;4525a Bouw, geen B&U en GWW;2007 1e kwartaal;112;13.1
2724;2;4525a Bouw, geen B&U en GWW;2007 april;118;10.7
2725;2;4525a Bouw, geen B&U en GWW;2007 mei;124;7.1
2726;2;4525a Bouw, geen B&U en GWW;2007 juni;140;12.9
2727;2;4525a Bouw, geen B&U en GWW;2007 2e kwartaal;128;10.3
2728;2;4525a Bouw, geen B&U en GWW;2007 juli;121;10.7
2729;2;4525a Bouw, geen B&U en GWW;2007 augustus;97;12.1
2730;2;4525a Bouw, geen B&U en GWW;2007 september;131;7.2
2731;2;4525a Bouw, geen B&U en GWW;2007 3e kwartaal;116;9.7
2732;2;4525a Bouw, geen B&U en GWW;2007 oktober;144;14.2
2733;2;4525a Bouw, geen B&U en GWW;2007 november;150;13.8
2734;2;4525a Bouw, geen B&U en GWW;2007 december;149;3.6
2735;2;4525a Bouw, geen B&U en GWW;2007 4e kwartaal;148;10.3
2736;2;4525a Bouw, geen B&U en GWW;2007;126;10.8
2737;2;4525a Bouw, geen B&U en GWW;2008 januari;101;15.9
2738;2;4525a Bouw, geen B&U en GWW;2008 februari;128;17.8
2739;2;4525a Bouw, geen B&U en GWW;2008 maart;134;-3.8
2740;2;4525a Bouw, geen B&U en GWW;2008 1e kwartaal;121;8.3
2741;2;4525a Bouw, geen B&U en GWW;2008 april;143;21.1
2742;2;4525a Bouw, geen B&U en GWW;2008 mei;134;7.7
2743;2;4525a Bouw, geen B&U en GWW;2008 juni;153;9.0
2744;2;4525a Bouw, geen B&U en GWW;2008 2e kwartaal;143;12.3
2745;2;4525a Bouw, geen B&U en GWW;2008 juli;133;9.8
2746;2;4525a Bouw, geen B&U en GWW;2008 augustus;101;4.5
2747;2;4525a Bouw, geen B&U en GWW;2008 september;154;18.1
2748;2;4525a Bouw, geen B&U en GWW;2008 3e kwartaal;129;11.4
2749;2;4525a Bouw, geen B&U en GWW;2008 oktober;157;8.5
2750;2;4525a Bouw, geen B&U en GWW;2008 november;147;-1.6
2751;2;4525a Bouw, geen B&U en GWW;2008 december;159;6.4
2752;2;4525a Bouw, geen B&U en GWW;2008 4e kwartaal;154;4.4
2753;2;4525a Bouw, geen B&U en GWW;2008;137;8.9
