ID;RegioS;Ecosysteemtypen;Perioden;VoorzieningVoedselEnSierteeltgewassen_1;VoorzieningVeevoedergewassen_2;Houtvoorziening_3;Waterzuivering_4;Luchtfiltratie_5;Koolstofvastlegging_6;Koolstofopslag_7;Bestuiving_8;Regenwaterregulatie_9;Kustbescherming_10;VerminderingStedelijkeHitteEilanden_11;NatuurrecreatieWandelen_12;NatuurrecreatieOverig_13;Natuurtoerisme_14;TotaalEcosysteemdiensten_15;VoorzieningVoedselEnSierteeltgewassen_16;VoorzieningVeevoedergewassen_17;Houtvoorziening_18;Waterzuivering_19;Luchtfiltratie_20;Koolstofvastlegging_21;Koolstofopslag_22;Bestuiving_23;Regenwaterregulatie_24;Kustbescherming_25;VerminderingStedelijkeHitteEilanden_26;NatuurrecreatieWandelen_27;NatuurrecreatieOverig_28;Natuurtoerisme_29;GroeneLeefomgeving_30
4073;Zuid-Holland (PV);Totaal stedelijk groen en recreatie;2016;;;;;124.0;6.0;;1.0;40.0;;1.9;4.0;;;;;;;;13.0;1.0;;1.0;;;;5.0;72.0;;
4074;Zuid-Holland (PV);Totaal stedelijk groen en recreatie;2017;;;;;125.0;6.0;;1.0;40.0;;2.1;7.0;;;;;;;;13.0;1.0;;1.0;;;;9.0;76.0;;
4075;Zuid-Holland (PV);Totaal stedelijk groen en recreatie;2018;;;;;134.0;6.0;;1.0;40.0;;2.1;8.0;;;187.0;;;;;14.0;1.0;;1.0;;;;11.0;80.0;;81.0
4076;Zuid-Holland (PV);Totaal stedelijk groen en recreatie;2019;;;;;115.0;6.0;;1.0;40.0;;2.3;9.0;;;;;;;;12.0;1.0;;1.0;;;;12.0;78.0;;
4077;Zuid-Holland (PV);Totaal stedelijk groen en recreatie;2020;;;;;100.0;6.0;;1.0;42.0;;2.2;14.0;;;206.0;;;;;11.0;1.0;;1.0;;;;19.0;67.0;;106.0
4078;Zuid-Holland (PV);Totaal stedelijk groen en recreatie;2021;;;;;105.0;6.0;;1.0;42.0;;2.1;18.0;;;242.0;;;;;12.0;1.0;;1.0;;;;28.0;83.0;;117.0
4079;Zuid-Holland (PV);Totaal stedelijk groen en recreatie;2022;;;;;100.0;6.0;;;21.0;;2.3;;;;;;;;;13.0;1.0;;;;;;;84.0;;129.0
4080;Zuid-Holland (PV);Stedelijk groen;2013;;;;;128.0;5.0;;;19.0;;2.3;7.0;;;;;;;;13.0;1.0;;;;;;6.0;;;76.0
4081;Zuid-Holland (PV);Stedelijk groen;2014;;;;;142.0;5.0;;;19.0;;2.0;7.0;;;;;;;;14.0;1.0;;;;;;7.0;;;
4082;Zuid-Holland (PV);Stedelijk groen;2015;;;;;100.0;5.0;;1.0;19.0;;2.0;6.0;;;134.0;;;;;11.0;1.0;;0.0;;;;6.0;;;72.0
4083;Zuid-Holland (PV);Stedelijk groen;2016;;;;;101.0;5.0;;1.0;20.0;;2.1;3.0;;;;;;;;11.0;1.0;;0.0;;;;4.0;;;
4084;Zuid-Holland (PV);Stedelijk groen;2017;;;;;102.0;5.0;;0.0;20.0;;2.3;6.0;;;;;;;;12.0;1.0;;0.0;;;;7.0;;;
4085;Zuid-Holland (PV);Stedelijk groen;2018;;;;;110.0;5.0;;0.0;20.0;;2.3;6.0;;;156.0;;;;;13.0;1.0;;0.0;;;;9.0;;;80.0
4086;Zuid-Holland (PV);Stedelijk groen;2019;;;;;96.0;5.0;;1.0;20.0;;2.5;7.0;;;;;;;;11.0;1.0;;0.0;;;;10.0;;;
4087;Zuid-Holland (PV);Stedelijk groen;2020;;;;;83.0;5.0;;0.0;20.0;;2.4;11.0;;;178.0;;;;;10.0;1.0;;0.0;;;;15.0;;;106.0
4088;Zuid-Holland (PV);Stedelijk groen;2021;;;;;88.0;5.0;;0.0;20.0;;2.3;15.0;;;209.0;;;;;11.0;1.0;;0.0;;;;23.0;;;116.0
4089;Zuid-Holland (PV);Stedelijk groen;2022;;;;;83.0;5.0;;;21.0;;2.5;;;;;;;;;12.0;1.0;;;;;;;;;128.0
4090;Zuid-Holland (PV);Recreatie en (semi-)openbaar groen;2013;;;;;30.0;1.0;;;20.0;;1.5;1.0;;;;;;;;2.0;0.0;;;;;;1.0;;;0.0
4091;Zuid-Holland (PV);Recreatie en (semi-)openbaar groen;2014;;;;;29.0;1.0;;;20.0;;1.3;1.0;;;;;;;;2.0;0.0;;;;;;1.0;;;
4092;Zuid-Holland (PV);Recreatie en (semi-)openbaar groen;2015;;;;;24.0;1.0;;0.0;20.0;;1.3;1.0;;;28.0;;;;;1.0;0.0;;0.0;;;;1.0;;;0.0
4093;Zuid-Holland (PV);Recreatie en (semi-)openbaar groen;2016;;;;;23.0;1.0;;0.0;20.0;;1.3;1.0;;;;;;;;1.0;0.0;;0.0;;;;1.0;;;
4094;Zuid-Holland (PV);Recreatie en (semi-)openbaar groen;2017;;;;;22.0;1.0;;0.0;20.0;;1.4;1.0;;;;;;;;1.0;0.0;;0.0;;;;2.0;;;
4095;Zuid-Holland (PV);Recreatie en (semi-)openbaar groen;2018;;;;;24.0;1.0;;0.0;20.0;;1.5;1.0;;;31.0;;;;;1.0;0.0;;0.0;;;;2.0;;;0.0
4096;Zuid-Holland (PV);Recreatie en (semi-)openbaar groen;2019;;;;;20.0;1.0;;0.0;20.0;;1.6;2.0;;;;;;;;1.0;0.0;;0.0;;;;2.0;;;
4097;Zuid-Holland (PV);Recreatie en (semi-)openbaar groen;2020;;;;;17.0;1.0;;0.0;22.0;;1.5;2.0;;;27.0;;;;;1.0;0.0;;0.0;;;;3.0;;;0.0
4098;Zuid-Holland (PV);Recreatie en (semi-)openbaar groen;2021;;;;;17.0;1.0;;0.0;22.0;;1.5;3.0;;;34.0;;;;;1.0;0.0;;0.0;;;;5.0;;;0.0
4099;Zuid-Holland (PV);Recreatie en (semi-)openbaar groen;2022;;;;;17.0;1.0;;;22.0;;1.8;;;;;;;;;1.0;0.0;;;;;;;;;0.0
4100;Zuid-Holland (PV);Totaal akker- en tuinbouwgebieden;2013;1315.0;86.0;;;138.0;3.0;;;70.0;;0.6;6.0;;4.0;;23.0;4.0;;;1.0;1.0;;;;;;6.0;32.0;0.0;1.0
4101;Zuid-Holland (PV);Totaal akker- en tuinbouwgebieden;2014;1450.0;104.0;;;131.0;3.0;;;69.0;;0.6;7.0;;3.0;;28.0;5.0;;;1.0;1.0;;;;;;6.0;34.0;0.0;
4102;Zuid-Holland (PV);Totaal akker- en tuinbouwgebieden;2015;1225.0;91.0;;;107.0;4.0;;1.0;67.0;;0.7;6.0;;3.0;79.0;32.0;7.0;;;1.0;1.0;;1.0;;;;5.0;31.0;0.0;1.0
4103;Zuid-Holland (PV);Totaal akker- en tuinbouwgebieden;2016;1227.0;93.0;;;101.0;3.0;;1.0;68.0;;0.7;7.0;;3.0;;33.0;7.0;;;1.0;1.0;;1.0;;;;7.0;32.0;0.0;
4104;Zuid-Holland (PV);Totaal akker- en tuinbouwgebieden;2017;1481.0;110.0;;;103.0;3.0;;1.0;69.0;;0.8;5.0;;5.0;;27.0;6.0;;;1.0;1.0;;1.0;;;;6.0;33.0;0.0;
4105;Zuid-Holland (PV);Totaal akker- en tuinbouwgebieden;2018;1189.0;92.0;;;112.0;3.0;;1.0;70.0;;0.8;6.0;;6.0;80.0;27.0;5.0;;;1.0;1.0;;1.0;;;;7.0;35.0;0.0;2.0
4106;Zuid-Holland (PV);Totaal akker- en tuinbouwgebieden;2019;1328.0;102.0;;;94.0;3.0;;1.0;73.0;;0.9;6.0;;5.0;;29.0;4.0;;;1.0;1.0;;1.0;;;;8.0;34.0;0.0;
4107;Zuid-Holland (PV);Totaal akker- en tuinbouwgebieden;2020;1337.0;94.0;;;79.0;3.0;;1.0;69.0;;0.9;9.0;;2.0;85.0;32.0;4.0;;;1.0;1.0;;1.0;;;;13.0;32.0;0.0;1.0
4108;Zuid-Holland (PV);Totaal akker- en tuinbouwgebieden;2021;1297.0;98.0;;;81.0;3.0;;1.0;68.0;;0.8;13.0;;4.0;105.0;38.0;5.0;;;1.0;1.0;;1.0;;;;19.0;39.0;0.0;1.0
4109;Zuid-Holland (PV);Totaal akker- en tuinbouwgebieden;2022;1387.0;88.0;;;82.0;3.0;;;15.0;;0.3;;;5.0;;39.0;4.0;;;1.0;1.0;;;;;;;38.0;0.0;1.0
4110;Zuid-Holland (PV);Eenjarig akker- en tuinbouwgebied;2013;1293.0;39.0;;;117.0;;;;18.0;;0.6;5.0;;;;23.0;2.0;;;1.0;;;;;;;5.0;;;1.0
4111;Zuid-Holland (PV);Eenjarig akker- en tuinbouwgebied;2014;1426.0;50.0;;;111.0;;;;18.0;;0.5;6.0;;;;28.0;2.0;;;1.0;;;;;;;5.0;;;
4112;Zuid-Holland (PV);Eenjarig akker- en tuinbouwgebied;2015;1202.0;35.0;;;89.0;;;0.0;20.0;;0.6;5.0;;;67.0;32.0;3.0;;;1.0;;;0.0;;;;4.0;;;1.0
4113;Zuid-Holland (PV);Eenjarig akker- en tuinbouwgebied;2016;1206.0;34.0;;;84.0;;;0.0;18.0;;0.7;6.0;;;;32.0;3.0;;;1.0;;;0.0;;;;6.0;;;
4114;Zuid-Holland (PV);Eenjarig akker- en tuinbouwgebied;2017;1463.0;50.0;;;85.0;;;0.0;20.0;;0.8;4.0;;;;27.0;3.0;;;1.0;;;0.0;;;;5.0;;;
4115;Zuid-Holland (PV);Eenjarig akker- en tuinbouwgebied;2018;1168.0;45.0;;;93.0;;;0.0;18.0;;0.8;5.0;;;67.0;27.0;2.0;;;1.0;;;0.0;;;;6.0;;;1.0
4116;Zuid-Holland (PV);Eenjarig akker- en tuinbouwgebied;2019;1309.0;45.0;;;77.0;;;0.0;20.0;;0.8;5.0;;;;27.0;2.0;;;1.0;;;0.0;;;;7.0;;;
4117;Zuid-Holland (PV);Eenjarig akker- en tuinbouwgebied;2020;1320.0;49.0;;;66.0;;;0.0;17.0;;0.8;8.0;;;73.0;31.0;2.0;;;1.0;;;0.0;;;;11.0;;;1.0
4118;Zuid-Holland (PV);Eenjarig akker- en tuinbouwgebied;2021;1282.0;48.0;;;68.0;;;0.0;16.0;;0.8;11.0;;;90.0;37.0;2.0;;;1.0;;;0.0;;;;16.0;;;1.0
4119;Zuid-Holland (PV);Eenjarig akker- en tuinbouwgebied;2022;1372.0;43.0;;;68.0;;;;17.0;;0.2;;;;;37.0;2.0;;;1.0;;;;;;;;;;1.0
4120;Zuid-Holland (PV);Tijdelijk grasland;2013;;46.0;;;14.0;1.0;;;15.0;;0.9;1.0;;;;;2.0;;;0.0;0.0;;;;;;1.0;;;0.0
4121;Zuid-Holland (PV);Tijdelijk grasland;2014;;53.0;;;14.0;1.0;;;15.0;;0.9;1.0;;;;;3.0;;;0.0;0.0;;;;;;1.0;;;
4122;Zuid-Holland (PV);Tijdelijk grasland;2015;;55.0;;;13.0;1.0;;1.0;16.0;;0.9;1.0;;;9.0;;4.0;;;0.0;0.0;;1.0;;;;0.0;;;1.0
4123;Zuid-Holland (PV);Tijdelijk grasland;2016;;59.0;;;12.0;1.0;;1.0;17.0;;1.0;1.0;;;;;4.0;;;0.0;0.0;;1.0;;;;1.0;;;
4124;Zuid-Holland (PV);Tijdelijk grasland;2017;;60.0;;;13.0;1.0;;1.0;15.0;;1.0;1.0;;;;;3.0;;;0.0;0.0;;1.0;;;;1.0;;;
4125;Zuid-Holland (PV);Tijdelijk grasland;2018;;48.0;;;13.0;1.0;;1.0;15.0;;1.0;1.0;;;9.0;;3.0;;;0.0;0.0;;1.0;;;;1.0;;;1.0
4126;Zuid-Holland (PV);Tijdelijk grasland;2019;;57.0;;;12.0;1.0;;1.0;15.0;;1.2;1.0;;;;;2.0;;;0.0;0.0;;1.0;;;;1.0;;;
4127;Zuid-Holland (PV);Tijdelijk grasland;2020;;45.0;;;9.0;1.0;;1.0;15.0;;1.0;1.0;;;8.0;;2.0;;;0.0;0.0;;1.0;;;;1.0;;;0.0
4128;Zuid-Holland (PV);Tijdelijk grasland;2021;;51.0;;;10.0;1.0;;1.0;14.0;;0.9;1.0;;;10.0;;2.0;;;0.0;0.0;;1.0;;;;2.0;;;0.0
4129;Zuid-Holland (PV);Tijdelijk grasland;2022;;45.0;;;10.0;1.0;;;10.0;;0.3;;;;;;2.0;;;0.0;0.0;;;;;;;;;0.0
4130;Zuid-Holland (PV);Meerjarig akker- en tuinbouwgebied;2013;22.0;0.0;;;6.0;2.0;;;16.0;;0.8;0.0;;;;0.0;0.0;;;0.0;0.0;;;;;;0.0;;;0.0
4131;Zuid-Holland (PV);Meerjarig akker- en tuinbouwgebied;2014;24.0;0.0;;;6.0;2.0;;;16.0;;0.7;0.0;;;;0.0;0.0;;;0.0;0.0;;;;;;0.0;;;
4132;Zuid-Holland (PV);Meerjarig akker- en tuinbouwgebied;2015;23.0;0.0;;;5.0;2.0;;0.0;16.0;;0.8;0.0;;;3.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;0.0
4133;Zuid-Holland (PV);Meerjarig akker- en tuinbouwgebied;2016;21.0;0.0;;;5.0;2.0;;0.0;16.0;;0.9;0.0;;;;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;
4134;Zuid-Holland (PV);Meerjarig akker- en tuinbouwgebied;2017;18.0;0.0;;;5.0;2.0;;0.0;16.0;;1.0;0.0;;;;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;
4135;Zuid-Holland (PV);Meerjarig akker- en tuinbouwgebied;2018;21.0;0.0;;;5.0;2.0;;0.0;16.0;;0.9;0.0;;;3.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;0.0
4136;Zuid-Holland (PV);Meerjarig akker- en tuinbouwgebied;2019;19.0;0.0;;;4.0;2.0;;0.0;16.0;;1.0;0.0;;;;1.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;
4137;Zuid-Holland (PV);Meerjarig akker- en tuinbouwgebied;2020;17.0;0.0;;;4.0;2.0;;0.0;16.0;;1.0;0.0;;;4.0;1.0;0.0;;;0.0;0.0;;0.0;;;;1.0;;;0.0
4138;Zuid-Holland (PV);Meerjarig akker- en tuinbouwgebied;2021;15.0;0.0;;;4.0;2.0;;0.0;16.0;;0.9;1.0;;;5.0;2.0;0.0;;;0.0;0.0;;0.0;;;;1.0;;;0.0
4139;Zuid-Holland (PV);Meerjarig akker- en tuinbouwgebied;2022;16.0;0.0;;;4.0;2.0;;;15.0;;0.9;;;;;2.0;0.0;;;0.0;0.0;;;;;;;;;0.0
4140;Zuid-Holland (PV);Natuurlijk akker- en tuinbouwgebied;2013;0.0;0.0;;;0.0;0.0;;;20.0;;0.2;;;;;0.0;0.0;;;0.0;0.0;;;;;;;;;0.0
4141;Zuid-Holland (PV);Natuurlijk akker- en tuinbouwgebied;2014;0.0;0.0;;;0.0;0.0;;;20.0;;0.2;;;;;0.0;0.0;;;0.0;0.0;;;;;;;;;
4142;Zuid-Holland (PV);Natuurlijk akker- en tuinbouwgebied;2015;0.0;0.0;;;0.0;0.0;;0.0;15.0;;0.2;;;;0.0;0.0;0.0;;;0.0;0.0;;0.0;;;;;;;0.0
4143;Zuid-Holland (PV);Natuurlijk akker- en tuinbouwgebied;2016;0.0;0.0;;;0.0;0.0;;0.0;17.0;;0.2;;;;;0.0;0.0;;;0.0;0.0;;0.0;;;;;;;
4144;Zuid-Holland (PV);Natuurlijk akker- en tuinbouwgebied;2017;0.0;0.0;;;0.0;0.0;;0.0;18.0;;0.3;0.0;;;;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;
4145;Zuid-Holland (PV);Natuurlijk akker- en tuinbouwgebied;2018;0.0;0.0;;;0.0;0.0;;0.0;20.0;;0.5;0.0;;;0.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;0.0
4146;Zuid-Holland (PV);Natuurlijk akker- en tuinbouwgebied;2019;0.0;0.0;;;0.0;0.0;;0.0;22.0;;0.3;0.0;;;;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;
4147;Zuid-Holland (PV);Natuurlijk akker- en tuinbouwgebied;2020;0.0;0.0;;;0.0;0.0;;0.0;21.0;;0.3;0.0;;;0.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;0.0
4148;Zuid-Holland (PV);Natuurlijk akker- en tuinbouwgebied;2021;0.0;0.0;;;0.0;0.0;;0.0;21.0;;0.4;0.0;;;0.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;0.0
4149;Zuid-Holland (PV);Natuurlijk akker- en tuinbouwgebied;2022;0.0;0.0;;;0.0;0.0;;;17.0;;0.3;;;;;0.0;0.0;;;0.0;0.0;;;;;;;;;0.0
4150;Zuid-Holland (PV);Totaal graslanden;2013;;634.0;;;206.0;15.0;;;33.0;;1.1;11.0;;1764.0;;;34.0;;;3.0;2.0;;;;;;10.0;48.0;41.0;23.0
4151;Zuid-Holland (PV);Totaal graslanden;2014;;667.0;;;196.0;14.0;;;33.0;;1.0;11.0;;1239.0;;;36.0;;;2.0;2.0;;;;;;10.0;51.0;39.0;
4152;Zuid-Holland (PV);Totaal graslanden;2015;;609.0;;;167.0;15.0;;7.0;36.0;;1.0;10.0;;1399.0;176.0;;41.0;;;2.0;3.0;;5.0;;;;9.0;47.0;46.0;23.0
4153;Zuid-Holland (PV);Totaal graslanden;2016;;664.0;;;162.0;15.0;;7.0;36.0;;1.0;10.0;;1423.0;;;49.0;;;2.0;3.0;;5.0;;;;10.0;48.0;46.0;
4154;Zuid-Holland (PV);Totaal graslanden;2017;;647.0;;;162.0;15.0;;6.0;35.0;;1.1;10.0;;1891.0;;;42.0;;;2.0;3.0;;6.0;;;;12.0;50.0;52.0;
4155;Zuid-Holland (PV);Totaal graslanden;2018;;513.0;;;173.0;15.0;;6.0;40.0;;1.1;11.0;;1983.0;195.0;;33.0;;;2.0;3.0;;5.0;;;;15.0;53.0;56.0;28.0
4156;Zuid-Holland (PV);Totaal graslanden;2019;;619.0;;;147.0;15.0;;6.0;41.0;;1.2;12.0;;2344.0;;;33.0;;;2.0;3.0;;4.0;;;;17.0;51.0;65.0;
4157;Zuid-Holland (PV);Totaal graslanden;2020;;570.0;;;125.0;15.0;;6.0;39.0;;1.2;19.0;;1469.0;195.0;;30.0;;;2.0;3.0;;5.0;;;;26.0;48.0;48.0;33.0
4158;Zuid-Holland (PV);Totaal graslanden;2021;;576.0;;;130.0;15.0;;5.0;39.0;;1.0;26.0;;1777.0;279.0;;28.0;;;2.0;3.0;;5.0;;;;39.0;59.0;107.0;36.0
4159;Zuid-Holland (PV);Totaal graslanden;2022;;480.0;;;127.0;14.0;;;18.0;;0.9;;;1556.0;;;28.0;;;2.0;3.0;;;;;;;57.0;63.0;40.0
4160;Zuid-Holland (PV);Agrarisch grasland;2013;;599.0;;;162.0;11.0;;;17.0;;1.1;8.0;;;;;33.0;;;2.0;2.0;;;;;;7.0;;;15.0
4161;Zuid-Holland (PV);Agrarisch grasland;2014;;638.0;;;158.0;11.0;;;16.0;;1.0;8.0;;;;;34.0;;;2.0;2.0;;;;;;8.0;;;
4162;Zuid-Holland (PV);Agrarisch grasland;2015;;590.0;;;133.0;12.0;;3.0;17.0;;1.0;7.0;;;105.0;;40.0;;;2.0;2.0;;2.0;;;;6.0;;;16.0
4163;Zuid-Holland (PV);Agrarisch grasland;2016;;646.0;;;130.0;12.0;;3.0;17.0;;1.0;7.0;;;;;47.0;;;2.0;2.0;;2.0;;;;8.0;;;
4164;Zuid-Holland (PV);Agrarisch grasland;2017;;633.0;;;130.0;12.0;;2.0;17.0;;1.1;7.0;;;;;41.0;;;2.0;2.0;;2.0;;;;8.0;;;
4165;Zuid-Holland (PV);Agrarisch grasland;2018;;502.0;;;138.0;12.0;;3.0;17.0;;1.1;7.0;;;110.0;;32.0;;;2.0;2.0;;2.0;;;;10.0;;;20.0
4166;Zuid-Holland (PV);Agrarisch grasland;2019;;606.0;;;118.0;12.0;;3.0;17.0;;1.2;8.0;;;;;32.0;;;2.0;2.0;;2.0;;;;11.0;;;
4167;Zuid-Holland (PV);Agrarisch grasland;2020;;559.0;;;101.0;12.0;;3.0;16.0;;1.2;13.0;;;115.0;;30.0;;;1.0;2.0;;2.0;;;;18.0;;;23.0
4168;Zuid-Holland (PV);Agrarisch grasland;2021;;563.0;;;103.0;12.0;;2.0;16.0;;1.0;18.0;;;131.0;;27.0;;;1.0;2.0;;2.0;;;;26.0;;;25.0
4169;Zuid-Holland (PV);Agrarisch grasland;2022;;472.0;;;107.0;12.0;;;13.0;;0.6;;;;;;28.0;;;2.0;3.0;;;;;;;;;29.0
4170;Zuid-Holland (PV);Natuurlijk en semi-natuurlijk grasland;2013;;35.0;;;44.0;3.0;;;16.0;;1.1;3.0;;;;;2.0;;;1.0;1.0;;;;;;3.0;;;8.0
4171;Zuid-Holland (PV);Natuurlijk en semi-natuurlijk grasland;2014;;29.0;;;38.0;3.0;;;17.0;;1.0;3.0;;;;;2.0;;;1.0;1.0;;;;;;3.0;;;
4172;Zuid-Holland (PV);Natuurlijk en semi-natuurlijk grasland;2015;;19.0;;;34.0;3.0;;4.0;19.0;;1.0;3.0;;;71.0;;1.0;;;1.0;1.0;;3.0;;;;3.0;;;8.0
4173;Zuid-Holland (PV);Natuurlijk en semi-natuurlijk grasland;2016;;18.0;;;32.0;3.0;;5.0;19.0;;1.0;3.0;;;;;1.0;;;1.0;1.0;;3.0;;;;3.0;;;
4174;Zuid-Holland (PV);Natuurlijk en semi-natuurlijk grasland;2017;;14.0;;;33.0;3.0;;4.0;19.0;;1.1;3.0;;;;;1.0;;;1.0;1.0;;3.0;;;;3.0;;;
4175;Zuid-Holland (PV);Natuurlijk en semi-natuurlijk grasland;2018;;11.0;;;34.0;3.0;;4.0;24.0;;1.2;3.0;;;85.0;;1.0;;;1.0;1.0;;3.0;;;;5.0;;;9.0
4176;Zuid-Holland (PV);Natuurlijk en semi-natuurlijk grasland;2019;;12.0;;;29.0;3.0;;3.0;24.0;;1.2;4.0;;;;;1.0;;;1.0;1.0;;3.0;;;;5.0;;;
4177;Zuid-Holland (PV);Natuurlijk en semi-natuurlijk grasland;2020;;11.0;;;25.0;3.0;;3.0;23.0;;1.2;6.0;;;80.0;;1.0;;;0.0;1.0;;3.0;;;;8.0;;;10.0
4178;Zuid-Holland (PV);Natuurlijk en semi-natuurlijk grasland;2021;;13.0;;;26.0;3.0;;3.0;23.0;;1.1;8.0;;;147.0;;1.0;;;1.0;1.0;;3.0;;;;12.0;;;11.0
4179;Zuid-Holland (PV);Natuurlijk en semi-natuurlijk grasland;2022;;8.0;;;19.0;2.0;;;21.0;;1.3;;;;;;0.0;;;0.0;1.0;;;;;;;;;11.0
4180;Zuid-Holland (PV);Totaal bosgebieden;2013;;;46.0;;380.0;9.0;;;111.0;;1.5;16.0;;775.0;;;;2.0;;6.0;2.0;;;;;;15.0;33.0;18.0;34.0
4181;Zuid-Holland (PV);Totaal bosgebieden;2014;;;43.0;;352.0;9.0;;;111.0;;1.4;17.0;;612.0;;;;2.0;;5.0;2.0;;;;;;16.0;36.0;19.0;
4182;Zuid-Holland (PV);Totaal bosgebieden;2015;;;46.0;;283.0;9.0;;2.0;111.0;;1.3;15.0;;572.0;104.0;;;2.0;;5.0;2.0;;1.0;;;;13.0;33.0;19.0;30.0
4183;Zuid-Holland (PV);Totaal bosgebieden;2016;;;44.0;;270.0;9.0;;2.0;111.0;;1.4;8.0;;590.0;;;;2.0;;5.0;2.0;;1.0;;;;9.0;33.0;19.0;
4184;Zuid-Holland (PV);Totaal bosgebieden;2017;;;45.0;;276.0;9.0;;1.0;113.0;;1.5;13.0;;794.0;;;;2.0;;5.0;2.0;;1.0;;;;16.0;35.0;22.0;
4185;Zuid-Holland (PV);Totaal bosgebieden;2018;;;45.0;;301.0;9.0;;1.0;111.0;;1.5;14.0;;870.0;125.0;;;2.0;;5.0;2.0;;1.0;;;;19.0;36.0;25.0;34.0
4186;Zuid-Holland (PV);Totaal bosgebieden;2019;;;45.0;;253.0;9.0;;1.0;111.0;;1.7;16.0;;1052.0;;;;1.0;;4.0;2.0;;1.0;;;;22.0;35.0;29.0;
4187;Zuid-Holland (PV);Totaal bosgebieden;2020;;;44.0;;222.0;9.0;;1.0;104.0;;1.6;25.0;;672.0;139.0;;;2.0;;4.0;2.0;;1.0;;;;34.0;32.0;22.0;42.0
4188;Zuid-Holland (PV);Totaal bosgebieden;2021;;;44.0;;223.0;9.0;;1.0;104.0;;1.6;34.0;;796.0;197.0;;;2.0;;5.0;2.0;;1.0;;;;51.0;40.0;48.0;49.0
4189;Zuid-Holland (PV);Totaal bosgebieden;2022;;;44.0;;229.0;9.0;;;35.0;;1.7;;;917.0;;;;2.0;;5.0;2.0;;;;;;;39.0;37.0;53.0
4190;Zuid-Holland (PV);Natuurbos en houtsingels;2013;;;;;253.0;6.0;;;37.0;;1.6;11.0;;;;;;;;3.0;1.0;;;;;;11.0;;;18.0
4191;Zuid-Holland (PV);Natuurbos en houtsingels;2014;;;;;243.0;6.0;;;37.0;;1.5;13.0;;;;;;;;3.0;1.0;;;;;;12.0;;;
4192;Zuid-Holland (PV);Natuurbos en houtsingels;2015;;;;;181.0;5.0;;1.0;38.0;;1.3;10.0;;;69.0;;;;;3.0;1.0;;1.0;;;;9.0;;;18.0
4193;Zuid-Holland (PV);Natuurbos en houtsingels;2016;;;;;175.0;5.0;;1.0;38.0;;1.4;6.0;;;;;;;;3.0;1.0;;0.0;;;;6.0;;;
4194;Zuid-Holland (PV);Natuurbos en houtsingels;2017;;;;;181.0;5.0;;1.0;38.0;;1.5;9.0;;;;;;;;3.0;1.0;;1.0;;;;11.0;;;
4195;Zuid-Holland (PV);Natuurbos en houtsingels;2018;;;;;200.0;6.0;;1.0;38.0;;1.5;10.0;;;87.0;;;;;3.0;1.0;;1.0;;;;14.0;;;21.0
4196;Zuid-Holland (PV);Natuurbos en houtsingels;2019;;;;;168.0;6.0;;1.0;38.0;;1.7;11.0;;;;;;;;3.0;1.0;;1.0;;;;16.0;;;
4197;Zuid-Holland (PV);Natuurbos en houtsingels;2020;;;;;152.0;6.0;;1.0;38.0;;1.6;19.0;;;103.0;;;;;3.0;1.0;;1.0;;;;26.0;;;30.0
4198;Zuid-Holland (PV);Natuurbos en houtsingels;2021;;;;;152.0;6.0;;1.0;38.0;;1.7;25.0;;;149.0;;;;;3.0;1.0;;1.0;;;;38.0;;;33.0
4199;Zuid-Holland (PV);Natuurbos en houtsingels;2022;;;;;159.0;6.0;;;38.0;;1.7;;;;;;;;;3.0;1.0;;;;;;;;;36.0
4200;Zuid-Holland (PV);Productiebos;2013;;;;;18.0;1.0;;;45.0;;0.6;1.0;;;;;;;;0.0;0.0;;;;;;1.0;;;1.0
4201;Zuid-Holland (PV);Productiebos;2014;;;;;18.0;1.0;;;45.0;;0.9;1.0;;;;;;;;0.0;0.0;;;;;;1.0;;;
4202;Zuid-Holland (PV);Productiebos;2015;;;;;15.0;1.0;;0.0;44.0;;0.9;1.0;;;5.0;;;;;0.0;0.0;;0.0;;;;1.0;;;1.0
4203;Zuid-Holland (PV);Productiebos;2016;;;;;13.0;1.0;;0.0;45.0;;0.6;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
4204;Zuid-Holland (PV);Productiebos;2017;;;;;13.0;0.0;;0.0;46.0;;0.7;1.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
4205;Zuid-Holland (PV);Productiebos;2018;;;;;13.0;0.0;;0.0;46.0;;1.2;1.0;;;6.0;;;;;0.0;0.0;;0.0;;;;1.0;;;1.0
4206;Zuid-Holland (PV);Productiebos;2019;;;;;11.0;0.0;;0.0;45.0;;1.3;1.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
