ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
2358;Mannen en Vrouwen;48 jaar;2029;2444;2203;241
2359;Mannen en Vrouwen;48 jaar;2030;2435;2260;175
2360;Mannen en Vrouwen;48 jaar;2031;2433;2287;146
2361;Mannen en Vrouwen;48 jaar;2032;2438;2324;114
2362;Mannen en Vrouwen;48 jaar;2033;2437;2347;90
2363;Mannen en Vrouwen;48 jaar;2034;2437;2370;67
2364;Mannen en Vrouwen;48 jaar;2035;2439;2382;57
2365;Mannen en Vrouwen;48 jaar;2036;2442;2434;8
2366;Mannen en Vrouwen;48 jaar;2037;2444;2471;-27
2367;Mannen en Vrouwen;48 jaar;2038;2467;2516;-49
2368;Mannen en Vrouwen;48 jaar;2039;2467;2533;-66
2369;Mannen en Vrouwen;48 jaar;2040;2468;2552;-84
2370;Mannen en Vrouwen;48 jaar;2041;2466;2566;-100
2371;Mannen en Vrouwen;48 jaar;2042;2472;2585;-113
2372;Mannen en Vrouwen;48 jaar;2043;2463;2586;-123
2373;Mannen en Vrouwen;48 jaar;2044;2462;2607;-145
2374;Mannen en Vrouwen;48 jaar;2045;2466;2623;-157
2375;Mannen en Vrouwen;48 jaar;2046;2482;2651;-169
2376;Mannen en Vrouwen;48 jaar;2047;2485;2668;-183
2377;Mannen en Vrouwen;48 jaar;2048;2496;2685;-189
2378;Mannen en Vrouwen;48 jaar;2049;2495;2681;-186
2379;Mannen en Vrouwen;48 jaar;2050;2493;2690;-197
2380;Mannen en Vrouwen;48 jaar;2051;2488;2694;-206
2381;Mannen en Vrouwen;48 jaar;2052;2479;2679;-200
2382;Mannen en Vrouwen;48 jaar;2053;2467;2671;-204
2383;Mannen en Vrouwen;48 jaar;2054;2460;2669;-209
2384;Mannen en Vrouwen;48 jaar;2055;2457;2668;-211
2385;Mannen en Vrouwen;48 jaar;2056;2460;2680;-220
2386;Mannen en Vrouwen;48 jaar;2057;2460;2684;-224
2387;Mannen en Vrouwen;48 jaar;2058;2459;2688;-229
2388;Mannen en Vrouwen;48 jaar;2059;2455;2684;-229
2389;Mannen en Vrouwen;48 jaar;2060;2446;2684;-238
2390;Mannen en Vrouwen;48 jaar;2061;2437;2678;-241
2391;Mannen en Vrouwen;48 jaar;2062;2442;2688;-246
2392;Mannen en Vrouwen;48 jaar;2063;2436;2685;-249
2393;Mannen en Vrouwen;48 jaar;2064;2444;2688;-244
2394;Mannen en Vrouwen;48 jaar;2065;2438;2687;-249
2395;Mannen en Vrouwen;48 jaar;2066;2437;2689;-252
2396;Mannen en Vrouwen;48 jaar;2067;2439;2693;-254
2397;Mannen en Vrouwen;48 jaar;2068;2435;2693;-258
2398;Mannen en Vrouwen;48 jaar;2069;2453;2715;-262
2399;Mannen en Vrouwen;48 jaar;2070;2432;2691;-259
2400;Mannen en Vrouwen;49 jaar;2023;2774;1727;1047
2401;Mannen en Vrouwen;49 jaar;2024;2566;1757;809
2402;Mannen en Vrouwen;49 jaar;2025;2424;1820;604
2403;Mannen en Vrouwen;49 jaar;2026;2274;1861;413
2404;Mannen en Vrouwen;49 jaar;2027;2270;1955;315
2405;Mannen en Vrouwen;49 jaar;2028;2263;2052;211
2406;Mannen en Vrouwen;49 jaar;2029;2283;2112;171
2407;Mannen en Vrouwen;49 jaar;2030;2280;2118;162
2408;Mannen en Vrouwen;49 jaar;2031;2270;2169;101
2409;Mannen en Vrouwen;49 jaar;2032;2262;2192;70
2410;Mannen en Vrouwen;49 jaar;2033;2261;2221;40
2411;Mannen en Vrouwen;49 jaar;2034;2258;2254;4
2412;Mannen en Vrouwen;49 jaar;2035;2272;2277;-5
2413;Mannen en Vrouwen;49 jaar;2036;2274;2290;-16
2414;Mannen en Vrouwen;49 jaar;2037;2273;2342;-69
2415;Mannen en Vrouwen;49 jaar;2038;2279;2377;-98
2416;Mannen en Vrouwen;49 jaar;2039;2300;2418;-118
2417;Mannen en Vrouwen;49 jaar;2040;2298;2435;-137
2418;Mannen en Vrouwen;49 jaar;2041;2300;2452;-152
2419;Mannen en Vrouwen;49 jaar;2042;2298;2466;-168
2420;Mannen en Vrouwen;49 jaar;2043;2305;2486;-181
2421;Mannen en Vrouwen;49 jaar;2044;2297;2484;-187
2422;Mannen en Vrouwen;49 jaar;2045;2297;2505;-208
2423;Mannen en Vrouwen;49 jaar;2046;2299;2521;-222
2424;Mannen en Vrouwen;49 jaar;2047;2317;2546;-229
2425;Mannen en Vrouwen;49 jaar;2048;2319;2562;-243
2426;Mannen en Vrouwen;49 jaar;2049;2327;2581;-254
2427;Mannen en Vrouwen;49 jaar;2050;2327;2577;-250
2428;Mannen en Vrouwen;49 jaar;2051;2324;2586;-262
2429;Mannen en Vrouwen;49 jaar;2052;2320;2589;-269
2430;Mannen en Vrouwen;49 jaar;2053;2310;2576;-266
2431;Mannen en Vrouwen;49 jaar;2054;2302;2569;-267
2432;Mannen en Vrouwen;49 jaar;2055;2297;2568;-271
2433;Mannen en Vrouwen;49 jaar;2056;2292;2566;-274
2434;Mannen en Vrouwen;49 jaar;2057;2296;2579;-283
2435;Mannen en Vrouwen;49 jaar;2058;2294;2583;-289
2436;Mannen en Vrouwen;49 jaar;2059;2295;2588;-293
2437;Mannen en Vrouwen;49 jaar;2060;2290;2586;-296
2438;Mannen en Vrouwen;49 jaar;2061;2280;2584;-304
2439;Mannen en Vrouwen;49 jaar;2062;2274;2579;-305
2440;Mannen en Vrouwen;49 jaar;2063;2277;2590;-313
2441;Mannen en Vrouwen;49 jaar;2064;2271;2587;-316
2442;Mannen en Vrouwen;49 jaar;2065;2278;2591;-313
2443;Mannen en Vrouwen;49 jaar;2066;2276;2590;-314
2444;Mannen en Vrouwen;49 jaar;2067;2274;2593;-319
2445;Mannen en Vrouwen;49 jaar;2068;2276;2598;-322
2446;Mannen en Vrouwen;49 jaar;2069;2270;2597;-327
2447;Mannen en Vrouwen;49 jaar;2070;2284;2621;-337
2448;Mannen en Vrouwen;50 jaar;2023;2600;1626;974
2449;Mannen en Vrouwen;50 jaar;2024;2394;1711;683
2450;Mannen en Vrouwen;50 jaar;2025;2245;1724;521
2451;Mannen en Vrouwen;50 jaar;2026;2097;1775;322
2452;Mannen en Vrouwen;50 jaar;2027;2090;1848;242
2453;Mannen en Vrouwen;50 jaar;2028;2086;1944;142
2454;Mannen en Vrouwen;50 jaar;2029;2095;1979;116
2455;Mannen en Vrouwen;50 jaar;2030;2108;2031;77
2456;Mannen en Vrouwen;50 jaar;2031;2104;2033;71
2457;Mannen en Vrouwen;50 jaar;2032;2097;2075;22
2458;Mannen en Vrouwen;50 jaar;2033;2087;2092;-5
2459;Mannen en Vrouwen;50 jaar;2034;2086;2131;-45
2460;Mannen en Vrouwen;50 jaar;2035;2092;2164;-72
2461;Mannen en Vrouwen;50 jaar;2036;2104;2190;-86
2462;Mannen en Vrouwen;50 jaar;2037;2106;2203;-97
2463;Mannen en Vrouwen;50 jaar;2038;2102;2251;-149
2464;Mannen en Vrouwen;50 jaar;2039;2108;2284;-176
2465;Mannen en Vrouwen;50 jaar;2040;2126;2323;-197
2466;Mannen en Vrouwen;50 jaar;2041;2129;2340;-211
2467;Mannen en Vrouwen;50 jaar;2042;2125;2356;-231
2468;Mannen en Vrouwen;50 jaar;2043;2129;2370;-241
2469;Mannen en Vrouwen;50 jaar;2044;2134;2390;-256
2470;Mannen en Vrouwen;50 jaar;2045;2126;2388;-262
2471;Mannen en Vrouwen;50 jaar;2046;2125;2407;-282
2472;Mannen en Vrouwen;50 jaar;2047;2129;2423;-294
2473;Mannen en Vrouwen;50 jaar;2048;2138;2448;-310
2474;Mannen en Vrouwen;50 jaar;2049;2146;2462;-316
2475;Mannen en Vrouwen;50 jaar;2050;2156;2479;-323
2476;Mannen en Vrouwen;50 jaar;2051;2151;2477;-326
2477;Mannen en Vrouwen;50 jaar;2052;2150;2486;-336
2478;Mannen en Vrouwen;50 jaar;2053;2144;2489;-345
2479;Mannen en Vrouwen;50 jaar;2054;2134;2477;-343
2480;Mannen en Vrouwen;50 jaar;2055;2126;2469;-343
2481;Mannen en Vrouwen;50 jaar;2056;2123;2468;-345
2482;Mannen en Vrouwen;50 jaar;2057;2117;2468;-351
2483;Mannen en Vrouwen;50 jaar;2058;2124;2480;-356
2484;Mannen en Vrouwen;50 jaar;2059;2126;2485;-359
2485;Mannen en Vrouwen;50 jaar;2060;2123;2489;-366
2486;Mannen en Vrouwen;50 jaar;2061;2114;2487;-373
2487;Mannen en Vrouwen;50 jaar;2062;2111;2486;-375
2488;Mannen en Vrouwen;50 jaar;2063;2104;2480;-376
2489;Mannen en Vrouwen;50 jaar;2064;2108;2493;-385
2490;Mannen en Vrouwen;50 jaar;2065;2101;2488;-387
2491;Mannen en Vrouwen;50 jaar;2066;2107;2494;-387
2492;Mannen en Vrouwen;50 jaar;2067;2103;2493;-390
2493;Mannen en Vrouwen;50 jaar;2068;2101;2496;-395
2494;Mannen en Vrouwen;50 jaar;2069;2103;2500;-397
2495;Mannen en Vrouwen;50 jaar;2070;2100;2500;-400
2496;Mannen en Vrouwen;51 jaar;2023;2454;1616;838
2497;Mannen en Vrouwen;51 jaar;2024;2239;1631;608
2498;Mannen en Vrouwen;51 jaar;2025;2089;1693;396
2499;Mannen en Vrouwen;51 jaar;2026;1931;1697;234
2500;Mannen en Vrouwen;51 jaar;2027;1921;1773;148
2501;Mannen en Vrouwen;51 jaar;2028;1914;1850;64
2502;Mannen en Vrouwen;51 jaar;2029;1924;1890;34
2503;Mannen en Vrouwen;51 jaar;2030;1928;1918;10
2504;Mannen en Vrouwen;51 jaar;2031;1937;1966;-29
2505;Mannen en Vrouwen;51 jaar;2032;1933;1966;-33
2506;Mannen en Vrouwen;51 jaar;2033;1922;2000;-78
2507;Mannen en Vrouwen;51 jaar;2034;1908;2029;-121
2508;Mannen en Vrouwen;51 jaar;2035;1920;2068;-148
2509;Mannen en Vrouwen;51 jaar;2036;1925;2103;-178
2510;Mannen en Vrouwen;51 jaar;2037;1935;2130;-195
2511;Mannen en Vrouwen;51 jaar;2038;1939;2143;-204
2512;Mannen en Vrouwen;51 jaar;2039;1935;2189;-254
2513;Mannen en Vrouwen;51 jaar;2040;1939;2222;-283
2514;Mannen en Vrouwen;51 jaar;2041;1957;2261;-304
2515;Mannen en Vrouwen;51 jaar;2042;1957;2278;-321
2516;Mannen en Vrouwen;51 jaar;2043;1957;2294;-337
2517;Mannen en Vrouwen;51 jaar;2044;1958;2307;-349
2518;Mannen en Vrouwen;51 jaar;2045;1964;2327;-363
2519;Mannen en Vrouwen;51 jaar;2046;1954;2325;-371
2520;Mannen en Vrouwen;51 jaar;2047;1955;2343;-388
2521;Mannen en Vrouwen;51 jaar;2048;1959;2358;-399
2522;Mannen en Vrouwen;51 jaar;2049;1969;2384;-415
2523;Mannen en Vrouwen;51 jaar;2050;1973;2399;-426
2524;Mannen en Vrouwen;51 jaar;2051;1984;2416;-432
2525;Mannen en Vrouwen;51 jaar;2052;1983;2413;-430
2526;Mannen en Vrouwen;51 jaar;2053;1979;2420;-441
2527;Mannen en Vrouwen;51 jaar;2054;1973;2423;-450
2528;Mannen en Vrouwen;51 jaar;2055;1963;2411;-448
2529;Mannen en Vrouwen;51 jaar;2056;1956;2403;-447
2530;Mannen en Vrouwen;51 jaar;2057;1950;2403;-453
2531;Mannen en Vrouwen;51 jaar;2058;1944;2402;-458
2532;Mannen en Vrouwen;51 jaar;2059;1954;2415;-461
2533;Mannen en Vrouwen;51 jaar;2060;1953;2420;-467
2534;Mannen en Vrouwen;51 jaar;2061;1955;2425;-470
2535;Mannen en Vrouwen;51 jaar;2062;1945;2422;-477
2536;Mannen en Vrouwen;51 jaar;2063;1940;2422;-482
2537;Mannen en Vrouwen;51 jaar;2064;1935;2417;-482
2538;Mannen en Vrouwen;51 jaar;2065;1939;2429;-490
2539;Mannen en Vrouwen;51 jaar;2066;1933;2425;-492
2540;Mannen en Vrouwen;51 jaar;2067;1938;2429;-491
2541;Mannen en Vrouwen;51 jaar;2068;1935;2429;-494
2542;Mannen en Vrouwen;51 jaar;2069;1931;2431;-500
2543;Mannen en Vrouwen;51 jaar;2070;1935;2435;-500
2544;Mannen en Vrouwen;52 jaar;2023;2244;1586;658
2545;Mannen en Vrouwen;52 jaar;2024;2068;1626;442
2546;Mannen en Vrouwen;52 jaar;2025;1928;1631;297
2547;Mannen en Vrouwen;52 jaar;2026;1797;1686;111
2548;Mannen en Vrouwen;52 jaar;2027;1780;1715;65
2549;Mannen en Vrouwen;52 jaar;2028;1773;1789;-16
2550;Mannen en Vrouwen;52 jaar;2029;1777;1815;-38
2551;Mannen en Vrouwen;52 jaar;2030;1779;1851;-72
2552;Mannen en Vrouwen;52 jaar;2031;1781;1874;-93
2553;Mannen en Vrouwen;52 jaar;2032;1793;1917;-124
2554;Mannen en Vrouwen;52 jaar;2033;1783;1911;-128
2555;Mannen en Vrouwen;52 jaar;2034;1769;1954;-185
2556;Mannen en Vrouwen;52 jaar;2035;1767;1983;-216
2557;Mannen en Vrouwen;52 jaar;2036;1776;2026;-250
2558;Mannen en Vrouwen;52 jaar;2037;1781;2060;-279
2559;Mannen en Vrouwen;52 jaar;2038;1786;2086;-300
2560;Mannen en Vrouwen;52 jaar;2039;1790;2100;-310
2561;Mannen en Vrouwen;52 jaar;2040;1791;2142;-351
2562;Mannen en Vrouwen;52 jaar;2041;1794;2175;-381
2563;Mannen en Vrouwen;52 jaar;2042;1808;2213;-405
2564;Mannen en Vrouwen;52 jaar;2043;1810;2229;-419
2565;Mannen en Vrouwen;52 jaar;2044;1811;2246;-435
2566;Mannen en Vrouwen;52 jaar;2045;1808;2258;-450
2567;Mannen en Vrouwen;52 jaar;2046;1813;2278;-465
2568;Mannen en Vrouwen;52 jaar;2047;1806;2277;-471
2569;Mannen en Vrouwen;52 jaar;2048;1806;2293;-487
2570;Mannen en Vrouwen;52 jaar;2049;1812;2307;-495
2571;Mannen en Vrouwen;52 jaar;2050;1823;2333;-510
2572;Mannen en Vrouwen;52 jaar;2051;1827;2348;-521
2573;Mannen en Vrouwen;52 jaar;2052;1832;2365;-533
2574;Mannen en Vrouwen;52 jaar;2053;1831;2363;-532
2575;Mannen en Vrouwen;52 jaar;2054;1826;2370;-544
2576;Mannen en Vrouwen;52 jaar;2055;1827;2372;-545
2577;Mannen en Vrouwen;52 jaar;2056;1816;2360;-544
2578;Mannen en Vrouwen;52 jaar;2057;1804;2354;-550
2579;Mannen en Vrouwen;52 jaar;2058;1799;2353;-554
2580;Mannen en Vrouwen;52 jaar;2059;1798;2353;-555
2581;Mannen en Vrouwen;52 jaar;2060;1806;2366;-560
2582;Mannen en Vrouwen;52 jaar;2061;1803;2371;-568
2583;Mannen en Vrouwen;52 jaar;2062;1805;2377;-572
2584;Mannen en Vrouwen;52 jaar;2063;1799;2372;-573
2585;Mannen en Vrouwen;52 jaar;2064;1794;2373;-579
2586;Mannen en Vrouwen;52 jaar;2065;1784;2369;-585
2587;Mannen en Vrouwen;52 jaar;2066;1794;2380;-586
2588;Mannen en Vrouwen;52 jaar;2067;1787;2377;-590
2589;Mannen en Vrouwen;52 jaar;2068;1789;2383;-594
2590;Mannen en Vrouwen;52 jaar;2069;1788;2382;-594
2591;Mannen en Vrouwen;52 jaar;2070;1788;2382;-594
2592;Mannen en Vrouwen;53 jaar;2023;2111;1543;568
2593;Mannen en Vrouwen;53 jaar;2024;1947;1593;354
2594;Mannen en Vrouwen;53 jaar;2025;1820;1620;200
2595;Mannen en Vrouwen;53 jaar;2026;1684;1623;61
2596;Mannen en Vrouwen;53 jaar;2027;1665;1698;-33
2597;Mannen en Vrouwen;53 jaar;2028;1654;1728;-74
2598;Mannen en Vrouwen;53 jaar;2029;1658;1750;-92
2599;Mannen en Vrouwen;53 jaar;2030;1654;1770;-116
2600;Mannen en Vrouwen;53 jaar;2031;1660;1801;-141
2601;Mannen en Vrouwen;53 jaar;2032;1658;1819;-161
2602;Mannen en Vrouwen;53 jaar;2033;1664;1857;-193
2603;Mannen en Vrouwen;53 jaar;2034;1655;1861;-206
2604;Mannen en Vrouwen;53 jaar;2035;1648;1904;-256
2605;Mannen en Vrouwen;53 jaar;2036;1646;1934;-288
2606;Mannen en Vrouwen;53 jaar;2037;1654;1976;-322
2607;Mannen en Vrouwen;53 jaar;2038;1659;2011;-352
2608;Mannen en Vrouwen;53 jaar;2039;1666;2037;-371
2609;Mannen en Vrouwen;53 jaar;2040;1668;2050;-382
2610;Mannen en Vrouwen;53 jaar;2041;1671;2091;-420
2611;Mannen en Vrouwen;53 jaar;2042;1673;2123;-450
2612;Mannen en Vrouwen;53 jaar;2043;1686;2160;-474
2613;Mannen en Vrouwen;53 jaar;2044;1690;2177;-487
2614;Mannen en Vrouwen;53 jaar;2045;1687;2192;-505
2615;Mannen en Vrouwen;53 jaar;2046;1686;2205;-519
2616;Mannen en Vrouwen;53 jaar;2047;1692;2223;-531
2617;Mannen en Vrouwen;53 jaar;2048;1684;2222;-538
2618;Mannen en Vrouwen;53 jaar;2049;1684;2238;-554
2619;Mannen en Vrouwen;53 jaar;2050;1690;2252;-562
2620;Mannen en Vrouwen;53 jaar;2051;1700;2278;-578
2621;Mannen en Vrouwen;53 jaar;2052;1706;2291;-585
2622;Mannen en Vrouwen;53 jaar;2053;1711;2308;-597
2623;Mannen en Vrouwen;53 jaar;2054;1705;2305;-600
2624;Mannen en Vrouwen;53 jaar;2055;1705;2312;-607
2625;Mannen en Vrouwen;53 jaar;2056;1703;2316;-613
2626;Mannen en Vrouwen;53 jaar;2057;1695;2304;-609
2627;Mannen en Vrouwen;53 jaar;2058;1683;2297;-614
2628;Mannen en Vrouwen;53 jaar;2059;1679;2298;-619
2629;Mannen en Vrouwen;53 jaar;2060;1675;2297;-622
2630;Mannen en Vrouwen;53 jaar;2061;1681;2310;-629
2631;Mannen en Vrouwen;53 jaar;2062;1681;2316;-635
2632;Mannen en Vrouwen;53 jaar;2063;1683;2321;-638
2633;Mannen en Vrouwen;53 jaar;2064;1678;2318;-640
2634;Mannen en Vrouwen;53 jaar;2065;1670;2318;-648
2635;Mannen en Vrouwen;53 jaar;2066;1666;2314;-648
2636;Mannen en Vrouwen;53 jaar;2067;1676;2327;-651
2637;Mannen en Vrouwen;53 jaar;2068;1668;2323;-655
2638;Mannen en Vrouwen;53 jaar;2069;1672;2329;-657
2639;Mannen en Vrouwen;53 jaar;2070;1668;2326;-658
2640;Mannen en Vrouwen;54 jaar;2023;1937;1488;449
2641;Mannen en Vrouwen;54 jaar;2024;1797;1527;270
2642;Mannen en Vrouwen;54 jaar;2025;1680;1559;121
2643;Mannen en Vrouwen;54 jaar;2026;1555;1580;-25
2644;Mannen en Vrouwen;54 jaar;2027;1531;1605;-74
2645;Mannen en Vrouwen;54 jaar;2028;1514;1677;-163
2646;Mannen en Vrouwen;54 jaar;2029;1514;1655;-141
2647;Mannen en Vrouwen;54 jaar;2030;1511;1671;-160
2648;Mannen en Vrouwen;54 jaar;2031;1509;1689;-180
2649;Mannen en Vrouwen;54 jaar;2032;1511;1711;-200
2650;Mannen en Vrouwen;54 jaar;2033;1506;1725;-219
2651;Mannen en Vrouwen;54 jaar;2034;1509;1769;-260
2652;Mannen en Vrouwen;54 jaar;2035;1507;1776;-269
2653;Mannen en Vrouwen;54 jaar;2036;1497;1815;-318
2654;Mannen en Vrouwen;54 jaar;2037;1497;1844;-347
2655;Mannen en Vrouwen;54 jaar;2038;1504;1884;-380
2656;Mannen en Vrouwen;54 jaar;2039;1509;1918;-409
2657;Mannen en Vrouwen;54 jaar;2040;1518;1943;-425
2658;Mannen en Vrouwen;54 jaar;2041;1520;1958;-438
2659;Mannen en Vrouwen;54 jaar;2042;1522;1995;-473
2660;Mannen en Vrouwen;54 jaar;2043;1526;2025;-499
2661;Mannen en Vrouwen;54 jaar;2044;1537;2060;-523
2662;Mannen en Vrouwen;54 jaar;2045;1540;2076;-536
2663;Mannen en Vrouwen;54 jaar;2046;1535;2090;-555
2664;Mannen en Vrouwen;54 jaar;2047;1538;2102;-564
2665;Mannen en Vrouwen;54 jaar;2048;1544;2118;-574
2666;Mannen en Vrouwen;54 jaar;2049;1536;2118;-582
2667;Mannen en Vrouwen;54 jaar;2050;1535;2132;-597
2668;Mannen en Vrouwen;54 jaar;2051;1541;2147;-606
2669;Mannen en Vrouwen;54 jaar;2052;1547;2170;-623
2670;Mannen en Vrouwen;54 jaar;2053;1554;2182;-628
2671;Mannen en Vrouwen;54 jaar;2054;1562;2200;-638
2672;Mannen en Vrouwen;54 jaar;2055;1559;2198;-639
2673;Mannen en Vrouwen;54 jaar;2056;1555;2204;-649
2674;Mannen en Vrouwen;54 jaar;2057;1554;2208;-654
2675;Mannen en Vrouwen;54 jaar;2058;1544;2197;-653
2676;Mannen en Vrouwen;54 jaar;2059;1535;2191;-656
2677;Mannen en Vrouwen;54 jaar;2060;1533;2191;-658
2678;Mannen en Vrouwen;54 jaar;2061;1528;2191;-663
2679;Mannen en Vrouwen;54 jaar;2062;1535;2204;-669
2680;Mannen en Vrouwen;54 jaar;2063;1533;2209;-676
2681;Mannen en Vrouwen;54 jaar;2064;1536;2215;-679
2682;Mannen en Vrouwen;54 jaar;2065;1530;2213;-683
2683;Mannen en Vrouwen;54 jaar;2066;1523;2213;-690
2684;Mannen en Vrouwen;54 jaar;2067;1519;2209;-690
2685;Mannen en Vrouwen;54 jaar;2068;1524;2221;-697
2686;Mannen en Vrouwen;54 jaar;2069;1518;2219;-701
2687;Mannen en Vrouwen;54 jaar;2070;1522;2224;-702
2688;Mannen en Vrouwen;55 jaar;2023;1706;1353;353
2689;Mannen en Vrouwen;55 jaar;2024;1609;1425;184
2690;Mannen en Vrouwen;55 jaar;2025;1513;1460;53
2691;Mannen en Vrouwen;55 jaar;2026;1409;1482;-73
2692;Mannen en Vrouwen;55 jaar;2027;1392;1527;-135
2693;Mannen en Vrouwen;55 jaar;2028;1368;1553;-185
2694;Mannen en Vrouwen;55 jaar;2029;1365;1577;-212
2695;Mannen en Vrouwen;55 jaar;2030;1351;1553;-202
2696;Mannen en Vrouwen;55 jaar;2031;1348;1563;-215
2697;Mannen en Vrouwen;55 jaar;2032;1348;1577;-229
2698;Mannen en Vrouwen;55 jaar;2033;1349;1597;-248
2699;Mannen en Vrouwen;55 jaar;2034;1347;1619;-272
2700;Mannen en Vrouwen;55 jaar;2035;1357;1663;-306
2701;Mannen en Vrouwen;55 jaar;2036;1353;1672;-319
2702;Mannen en Vrouwen;55 jaar;2037;1343;1713;-370
2703;Mannen en Vrouwen;55 jaar;2038;1342;1740;-398
2704;Mannen en Vrouwen;55 jaar;2039;1349;1779;-430
2705;Mannen en Vrouwen;55 jaar;2040;1351;1812;-461
2706;Mannen en Vrouwen;55 jaar;2041;1364;1836;-472
2707;Mannen en Vrouwen;55 jaar;2042;1370;1849;-479
2708;Mannen en Vrouwen;55 jaar;2043;1366;1886;-520
2709;Mannen en Vrouwen;55 jaar;2044;1374;1914;-540
2710;Mannen en Vrouwen;55 jaar;2045;1383;1949;-566
2711;Mannen en Vrouwen;55 jaar;2046;1386;1963;-577
2712;Mannen en Vrouwen;55 jaar;2047;1383;1978;-595
2713;Mannen en Vrouwen;55 jaar;2048;1384;1989;-605
2714;Mannen en Vrouwen;55 jaar;2049;1387;2005;-618
2715;Mannen en Vrouwen;55 jaar;2050;1382;2003;-621
2716;Mannen en Vrouwen;55 jaar;2051;1382;2020;-638
2717;Mannen en Vrouwen;55 jaar;2052;1386;2033;-647
2718;Mannen en Vrouwen;55 jaar;2053;1394;2055;-661
2719;Mannen en Vrouwen;55 jaar;2054;1397;2067;-670
2720;Mannen en Vrouwen;55 jaar;2055;1404;2083;-679
2721;Mannen en Vrouwen;55 jaar;2056;1402;2082;-680
2722;Mannen en Vrouwen;55 jaar;2057;1400;2089;-689
2723;Mannen en Vrouwen;55 jaar;2058;1396;2094;-698
2724;Mannen en Vrouwen;55 jaar;2059;1390;2083;-693
2725;Mannen en Vrouwen;55 jaar;2060;1383;2078;-695
2726;Mannen en Vrouwen;55 jaar;2061;1381;2080;-699
2727;Mannen en Vrouwen;55 jaar;2062;1378;2079;-701
2728;Mannen en Vrouwen;55 jaar;2063;1381;2094;-713
2729;Mannen en Vrouwen;55 jaar;2064;1381;2099;-718
2730;Mannen en Vrouwen;55 jaar;2065;1381;2103;-722
2731;Mannen en Vrouwen;55 jaar;2066;1376;2102;-726
2732;Mannen en Vrouwen;55 jaar;2067;1370;2102;-732
2733;Mannen en Vrouwen;55 jaar;2068;1367;2100;-733
2734;Mannen en Vrouwen;55 jaar;2069;1370;2112;-742
2735;Mannen en Vrouwen;55 jaar;2070;1367;2110;-743
2736;Mannen en Vrouwen;56 jaar;2023;1527;1193;334
2737;Mannen en Vrouwen;56 jaar;2024;1426;1280;146
2738;Mannen en Vrouwen;56 jaar;2025;1356;1342;14
2739;Mannen en Vrouwen;56 jaar;2026;1257;1375;-118
2740;Mannen en Vrouwen;56 jaar;2027;1244;1409;-165
2741;Mannen en Vrouwen;56 jaar;2028;1229;1453;-224
2742;Mannen en Vrouwen;56 jaar;2029;1214;1433;-219
2743;Mannen en Vrouwen;56 jaar;2030;1203;1449;-246
2744;Mannen en Vrouwen;56 jaar;2031;1196;1424;-228
2745;Mannen en Vrouwen;56 jaar;2032;1192;1430;-238
2746;Mannen en Vrouwen;56 jaar;2033;1189;1441;-252
2747;Mannen en Vrouwen;56 jaar;2034;1191;1468;-277
2748;Mannen en Vrouwen;56 jaar;2035;1190;1489;-299
2749;Mannen en Vrouwen;56 jaar;2036;1198;1532;-334
2750;Mannen en Vrouwen;56 jaar;2037;1198;1544;-346
2751;Mannen en Vrouwen;56 jaar;2038;1189;1580;-391
2752;Mannen en Vrouwen;56 jaar;2039;1187;1605;-418
2753;Mannen en Vrouwen;56 jaar;2040;1194;1642;-448
2754;Mannen en Vrouwen;56 jaar;2041;1196;1672;-476
2755;Mannen en Vrouwen;56 jaar;2042;1208;1698;-490
2756;Mannen en Vrouwen;56 jaar;2043;1213;1711;-498
2757;Mannen en Vrouwen;56 jaar;2044;1211;1744;-533
2758;Mannen en Vrouwen;56 jaar;2045;1215;1772;-557
2759;Mannen en Vrouwen;56 jaar;2046;1226;1804;-578
2760;Mannen en Vrouwen;56 jaar;2047;1227;1819;-592
2761;Mannen en Vrouwen;56 jaar;2048;1226;1832;-606
2762;Mannen en Vrouwen;56 jaar;2049;1228;1842;-614
2763;Mannen en Vrouwen;56 jaar;2050;1231;1859;-628
2764;Mannen en Vrouwen;56 jaar;2051;1227;1859;-632
2765;Mannen en Vrouwen;56 jaar;2052;1227;1873;-646
2766;Mannen en Vrouwen;56 jaar;2053;1230;1884;-654
2767;Mannen en Vrouwen;56 jaar;2054;1238;1905;-667
2768;Mannen en Vrouwen;56 jaar;2055;1240;1917;-677
2769;Mannen en Vrouwen;56 jaar;2056;1247;1933;-686
2770;Mannen en Vrouwen;56 jaar;2057;1246;1932;-686
2771;Mannen en Vrouwen;56 jaar;2058;1243;1939;-696
2772;Mannen en Vrouwen;56 jaar;2059;1241;1942;-701
2773;Mannen en Vrouwen;56 jaar;2060;1235;1934;-699
2774;Mannen en Vrouwen;56 jaar;2061;1226;1930;-704
2775;Mannen en Vrouwen;56 jaar;2062;1225;1931;-706
2776;Mannen en Vrouwen;56 jaar;2063;1222;1931;-709
2777;Mannen en Vrouwen;56 jaar;2064;1226;1944;-718
2778;Mannen en Vrouwen;56 jaar;2065;1225;1949;-724
2779;Mannen en Vrouwen;56 jaar;2066;1224;1954;-730
2780;Mannen en Vrouwen;56 jaar;2067;1218;1954;-736
