ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
445;Mannen en Vrouwen;7 jaar;2057;2335;1570;765
446;Mannen en Vrouwen;7 jaar;2058;2335;1568;767
447;Mannen en Vrouwen;7 jaar;2059;2335;1568;767
448;Mannen en Vrouwen;7 jaar;2060;2335;1569;766
449;Mannen en Vrouwen;7 jaar;2061;2338;1570;768
450;Mannen en Vrouwen;7 jaar;2062;2339;1573;766
451;Mannen en Vrouwen;7 jaar;2063;2344;1575;769
452;Mannen en Vrouwen;7 jaar;2064;2348;1579;769
453;Mannen en Vrouwen;7 jaar;2065;2352;1582;770
454;Mannen en Vrouwen;7 jaar;2066;2352;1585;767
455;Mannen en Vrouwen;7 jaar;2067;2356;1588;768
456;Mannen en Vrouwen;7 jaar;2068;2356;1591;765
457;Mannen en Vrouwen;7 jaar;2069;2360;1594;766
458;Mannen en Vrouwen;7 jaar;2070;2360;1598;762
459;Mannen en Vrouwen;8 jaar;2020;1608;922;686
460;Mannen en Vrouwen;8 jaar;2021;1819;1072;747
461;Mannen en Vrouwen;8 jaar;2022;2077;1118;959
462;Mannen en Vrouwen;8 jaar;2023;2122;1177;945
463;Mannen en Vrouwen;8 jaar;2024;2134;1235;899
464;Mannen en Vrouwen;8 jaar;2025;2150;1278;872
465;Mannen en Vrouwen;8 jaar;2026;2164;1315;849
466;Mannen en Vrouwen;8 jaar;2027;2182;1325;857
467;Mannen en Vrouwen;8 jaar;2028;2188;1332;856
468;Mannen en Vrouwen;8 jaar;2029;2181;1352;829
469;Mannen en Vrouwen;8 jaar;2030;2197;1392;805
470;Mannen en Vrouwen;8 jaar;2031;2209;1424;785
471;Mannen en Vrouwen;8 jaar;2032;2225;1449;776
472;Mannen en Vrouwen;8 jaar;2033;2236;1464;772
473;Mannen en Vrouwen;8 jaar;2034;2246;1470;776
474;Mannen en Vrouwen;8 jaar;2035;2258;1480;778
475;Mannen en Vrouwen;8 jaar;2036;2267;1488;779
476;Mannen en Vrouwen;8 jaar;2037;2273;1494;779
477;Mannen en Vrouwen;8 jaar;2038;2276;1496;780
478;Mannen en Vrouwen;8 jaar;2039;2277;1496;781
479;Mannen en Vrouwen;8 jaar;2040;2276;1494;782
480;Mannen en Vrouwen;8 jaar;2041;2273;1490;783
481;Mannen en Vrouwen;8 jaar;2042;2274;1488;786
482;Mannen en Vrouwen;8 jaar;2043;2273;1484;789
483;Mannen en Vrouwen;8 jaar;2044;2271;1480;791
484;Mannen en Vrouwen;8 jaar;2045;2270;1475;795
485;Mannen en Vrouwen;8 jaar;2046;2266;1469;797
486;Mannen en Vrouwen;8 jaar;2047;2262;1463;799
487;Mannen en Vrouwen;8 jaar;2048;2259;1457;802
488;Mannen en Vrouwen;8 jaar;2049;2257;1452;805
489;Mannen en Vrouwen;8 jaar;2050;2255;1446;809
490;Mannen en Vrouwen;8 jaar;2051;2255;1441;814
491;Mannen en Vrouwen;8 jaar;2052;2254;1437;817
492;Mannen en Vrouwen;8 jaar;2053;2253;1432;821
493;Mannen en Vrouwen;8 jaar;2054;2252;1428;824
494;Mannen en Vrouwen;8 jaar;2055;2249;1426;823
495;Mannen en Vrouwen;8 jaar;2056;2247;1422;825
496;Mannen en Vrouwen;8 jaar;2057;2246;1419;827
497;Mannen en Vrouwen;8 jaar;2058;2247;1418;829
498;Mannen en Vrouwen;8 jaar;2059;2248;1416;832
499;Mannen en Vrouwen;8 jaar;2060;2250;1416;834
500;Mannen en Vrouwen;8 jaar;2061;2252;1417;835
501;Mannen en Vrouwen;8 jaar;2062;2252;1418;834
502;Mannen en Vrouwen;8 jaar;2063;2255;1420;835
503;Mannen en Vrouwen;8 jaar;2064;2257;1422;835
504;Mannen en Vrouwen;8 jaar;2065;2260;1426;834
505;Mannen en Vrouwen;8 jaar;2066;2263;1428;835
506;Mannen en Vrouwen;8 jaar;2067;2267;1432;835
507;Mannen en Vrouwen;8 jaar;2068;2269;1435;834
508;Mannen en Vrouwen;8 jaar;2069;2273;1438;835
509;Mannen en Vrouwen;8 jaar;2070;2274;1442;832
510;Mannen en Vrouwen;9 jaar;2020;1567;827;740
511;Mannen en Vrouwen;9 jaar;2021;1778;988;790
512;Mannen en Vrouwen;9 jaar;2022;2006;992;1014
513;Mannen en Vrouwen;9 jaar;2023;2070;1076;994
514;Mannen en Vrouwen;9 jaar;2024;2064;1125;939
515;Mannen en Vrouwen;9 jaar;2025;2099;1173;926
516;Mannen en Vrouwen;9 jaar;2026;2103;1202;901
517;Mannen en Vrouwen;9 jaar;2027;2109;1234;875
518;Mannen en Vrouwen;9 jaar;2028;2136;1238;898
519;Mannen en Vrouwen;9 jaar;2029;2124;1243;881
520;Mannen en Vrouwen;9 jaar;2030;2120;1259;861
521;Mannen en Vrouwen;9 jaar;2031;2137;1284;853
522;Mannen en Vrouwen;9 jaar;2032;2150;1311;839
523;Mannen en Vrouwen;9 jaar;2033;2162;1330;832
524;Mannen en Vrouwen;9 jaar;2034;2175;1342;833
525;Mannen en Vrouwen;9 jaar;2035;2185;1348;837
526;Mannen en Vrouwen;9 jaar;2036;2194;1358;836
527;Mannen en Vrouwen;9 jaar;2037;2200;1364;836
528;Mannen en Vrouwen;9 jaar;2038;2207;1370;837
529;Mannen en Vrouwen;9 jaar;2039;2207;1372;835
530;Mannen en Vrouwen;9 jaar;2040;2213;1373;840
531;Mannen en Vrouwen;9 jaar;2041;2211;1370;841
532;Mannen en Vrouwen;9 jaar;2042;2210;1368;842
533;Mannen en Vrouwen;9 jaar;2043;2208;1366;842
534;Mannen en Vrouwen;9 jaar;2044;2205;1361;844
535;Mannen en Vrouwen;9 jaar;2045;2202;1359;843
536;Mannen en Vrouwen;9 jaar;2046;2201;1355;846
537;Mannen en Vrouwen;9 jaar;2047;2198;1349;849
538;Mannen en Vrouwen;9 jaar;2048;2196;1343;853
539;Mannen en Vrouwen;9 jaar;2049;2194;1338;856
540;Mannen en Vrouwen;9 jaar;2050;2192;1333;859
541;Mannen en Vrouwen;9 jaar;2051;2188;1329;859
542;Mannen en Vrouwen;9 jaar;2052;2188;1325;863
543;Mannen en Vrouwen;9 jaar;2053;2185;1321;864
544;Mannen en Vrouwen;9 jaar;2054;2184;1316;868
545;Mannen en Vrouwen;9 jaar;2055;2183;1313;870
546;Mannen en Vrouwen;9 jaar;2056;2182;1309;873
547;Mannen en Vrouwen;9 jaar;2057;2180;1307;873
548;Mannen en Vrouwen;9 jaar;2058;2178;1304;874
549;Mannen en Vrouwen;9 jaar;2059;2182;1304;878
550;Mannen en Vrouwen;9 jaar;2060;2184;1302;882
551;Mannen en Vrouwen;9 jaar;2061;2185;1302;883
552;Mannen en Vrouwen;9 jaar;2062;2185;1303;882
553;Mannen en Vrouwen;9 jaar;2063;2190;1304;886
554;Mannen en Vrouwen;9 jaar;2064;2192;1306;886
555;Mannen en Vrouwen;9 jaar;2065;2195;1307;888
556;Mannen en Vrouwen;9 jaar;2066;2198;1309;889
557;Mannen en Vrouwen;9 jaar;2067;2202;1313;889
558;Mannen en Vrouwen;9 jaar;2068;2204;1315;889
559;Mannen en Vrouwen;9 jaar;2069;2206;1318;888
560;Mannen en Vrouwen;9 jaar;2070;2206;1324;882
561;Mannen en Vrouwen;10 jaar;2020;1510;770;740
562;Mannen en Vrouwen;10 jaar;2021;1713;900;813
563;Mannen en Vrouwen;10 jaar;2022;1934;922;1012
564;Mannen en Vrouwen;10 jaar;2023;1974;968;1006
565;Mannen en Vrouwen;10 jaar;2024;1976;1042;934
566;Mannen en Vrouwen;10 jaar;2025;2000;1086;914
567;Mannen en Vrouwen;10 jaar;2026;2011;1119;892
568;Mannen en Vrouwen;10 jaar;2027;2019;1142;877
569;Mannen en Vrouwen;10 jaar;2028;2033;1166;867
570;Mannen en Vrouwen;10 jaar;2029;2036;1169;867
571;Mannen en Vrouwen;10 jaar;2030;2025;1172;853
572;Mannen en Vrouwen;10 jaar;2031;2026;1177;849
573;Mannen en Vrouwen;10 jaar;2032;2037;1198;839
574;Mannen en Vrouwen;10 jaar;2033;2050;1220;830
575;Mannen en Vrouwen;10 jaar;2034;2065;1236;829
576;Mannen en Vrouwen;10 jaar;2035;2078;1247;831
577;Mannen en Vrouwen;10 jaar;2036;2085;1252;833
578;Mannen en Vrouwen;10 jaar;2037;2094;1259;835
579;Mannen en Vrouwen;10 jaar;2038;2099;1266;833
580;Mannen en Vrouwen;10 jaar;2039;2101;1270;831
581;Mannen en Vrouwen;10 jaar;2040;2102;1272;830
582;Mannen en Vrouwen;10 jaar;2041;2107;1273;834
583;Mannen en Vrouwen;10 jaar;2042;2104;1271;833
584;Mannen en Vrouwen;10 jaar;2043;2104;1267;837
585;Mannen en Vrouwen;10 jaar;2044;2104;1266;838
586;Mannen en Vrouwen;10 jaar;2045;2102;1263;839
587;Mannen en Vrouwen;10 jaar;2046;2101;1258;843
588;Mannen en Vrouwen;10 jaar;2047;2099;1255;844
589;Mannen en Vrouwen;10 jaar;2048;2097;1251;846
590;Mannen en Vrouwen;10 jaar;2049;2091;1245;846
591;Mannen en Vrouwen;10 jaar;2050;2085;1240;845
592;Mannen en Vrouwen;10 jaar;2051;2084;1236;848
593;Mannen en Vrouwen;10 jaar;2052;2083;1232;851
594;Mannen en Vrouwen;10 jaar;2053;2082;1229;853
595;Mannen en Vrouwen;10 jaar;2054;2084;1224;860
596;Mannen en Vrouwen;10 jaar;2055;2085;1221;864
597;Mannen en Vrouwen;10 jaar;2056;2083;1217;866
598;Mannen en Vrouwen;10 jaar;2057;2078;1215;863
599;Mannen en Vrouwen;10 jaar;2058;2077;1212;865
600;Mannen en Vrouwen;10 jaar;2059;2077;1210;867
601;Mannen en Vrouwen;10 jaar;2060;2080;1209;871
602;Mannen en Vrouwen;10 jaar;2061;2080;1208;872
603;Mannen en Vrouwen;10 jaar;2062;2082;1208;874
604;Mannen en Vrouwen;10 jaar;2063;2082;1209;873
605;Mannen en Vrouwen;10 jaar;2064;2087;1209;878
606;Mannen en Vrouwen;10 jaar;2065;2089;1211;878
607;Mannen en Vrouwen;10 jaar;2066;2093;1212;881
608;Mannen en Vrouwen;10 jaar;2067;2095;1215;880
609;Mannen en Vrouwen;10 jaar;2068;2101;1218;883
610;Mannen en Vrouwen;10 jaar;2069;2103;1219;884
611;Mannen en Vrouwen;10 jaar;2070;2103;1224;879
612;Mannen en Vrouwen;11 jaar;2020;1437;697;740
613;Mannen en Vrouwen;11 jaar;2021;1641;838;803
614;Mannen en Vrouwen;11 jaar;2022;1853;842;1011
615;Mannen en Vrouwen;11 jaar;2023;1888;900;988
616;Mannen en Vrouwen;11 jaar;2024;1868;940;928
617;Mannen en Vrouwen;11 jaar;2025;1901;1002;899
618;Mannen en Vrouwen;11 jaar;2026;1910;1033;877
619;Mannen en Vrouwen;11 jaar;2027;1922;1058;864
620;Mannen en Vrouwen;11 jaar;2028;1929;1075;854
621;Mannen en Vrouwen;11 jaar;2029;1928;1096;832
622;Mannen en Vrouwen;11 jaar;2030;1934;1098;836
623;Mannen en Vrouwen;11 jaar;2031;1932;1092;840
624;Mannen en Vrouwen;11 jaar;2032;1925;1096;829
625;Mannen en Vrouwen;11 jaar;2033;1932;1112;820
626;Mannen en Vrouwen;11 jaar;2034;1949;1130;819
627;Mannen en Vrouwen;11 jaar;2035;1961;1143;818
628;Mannen en Vrouwen;11 jaar;2036;1972;1154;818
629;Mannen en Vrouwen;11 jaar;2037;1981;1157;824
630;Mannen en Vrouwen;11 jaar;2038;1991;1164;827
631;Mannen en Vrouwen;11 jaar;2039;1995;1169;826
632;Mannen en Vrouwen;11 jaar;2040;1999;1173;826
633;Mannen en Vrouwen;11 jaar;2041;2001;1174;827
634;Mannen en Vrouwen;11 jaar;2042;2003;1175;828
635;Mannen en Vrouwen;11 jaar;2043;2001;1173;828
636;Mannen en Vrouwen;11 jaar;2044;2000;1171;829
637;Mannen en Vrouwen;11 jaar;2045;1999;1168;831
638;Mannen en Vrouwen;11 jaar;2046;2000;1166;834
639;Mannen en Vrouwen;11 jaar;2047;1995;1163;832
640;Mannen en Vrouwen;11 jaar;2048;1992;1158;834
641;Mannen en Vrouwen;11 jaar;2049;1990;1154;836
642;Mannen en Vrouwen;11 jaar;2050;1989;1151;838
643;Mannen en Vrouwen;11 jaar;2051;1986;1146;840
644;Mannen en Vrouwen;11 jaar;2052;1983;1142;841
645;Mannen en Vrouwen;11 jaar;2053;1983;1138;845
646;Mannen en Vrouwen;11 jaar;2054;1982;1135;847
647;Mannen en Vrouwen;11 jaar;2055;1980;1131;849
648;Mannen en Vrouwen;11 jaar;2056;1981;1128;853
649;Mannen en Vrouwen;11 jaar;2057;1977;1126;851
650;Mannen en Vrouwen;11 jaar;2058;1978;1123;855
651;Mannen en Vrouwen;11 jaar;2059;1975;1121;854
652;Mannen en Vrouwen;11 jaar;2060;1974;1119;855
653;Mannen en Vrouwen;11 jaar;2061;1975;1117;858
654;Mannen en Vrouwen;11 jaar;2062;1977;1116;861
655;Mannen en Vrouwen;11 jaar;2063;1978;1115;863
656;Mannen en Vrouwen;11 jaar;2064;1979;1115;864
657;Mannen en Vrouwen;11 jaar;2065;1983;1117;866
658;Mannen en Vrouwen;11 jaar;2066;1985;1117;868
659;Mannen en Vrouwen;11 jaar;2067;1986;1119;867
660;Mannen en Vrouwen;11 jaar;2068;1987;1122;865
661;Mannen en Vrouwen;11 jaar;2069;1991;1124;867
662;Mannen en Vrouwen;11 jaar;2070;1991;1128;863
663;Mannen en Vrouwen;12 jaar;2020;1374;657;717
664;Mannen en Vrouwen;12 jaar;2021;1575;775;800
665;Mannen en Vrouwen;12 jaar;2022;1780;799;981
666;Mannen en Vrouwen;12 jaar;2023;1807;836;971
667;Mannen en Vrouwen;12 jaar;2024;1806;889;917
668;Mannen en Vrouwen;12 jaar;2025;1806;922;884
669;Mannen en Vrouwen;12 jaar;2026;1824;973;851
670;Mannen en Vrouwen;12 jaar;2027;1830;998;832
671;Mannen en Vrouwen;12 jaar;2028;1852;1018;834
672;Mannen en Vrouwen;12 jaar;2029;1842;1031;811
673;Mannen en Vrouwen;12 jaar;2030;1842;1050;792
674;Mannen en Vrouwen;12 jaar;2031;1847;1044;803
675;Mannen en Vrouwen;12 jaar;2032;1843;1038;805
676;Mannen en Vrouwen;12 jaar;2033;1836;1040;796
677;Mannen en Vrouwen;12 jaar;2034;1848;1052;796
678;Mannen en Vrouwen;12 jaar;2035;1862;1068;794
679;Mannen en Vrouwen;12 jaar;2036;1874;1082;792
680;Mannen en Vrouwen;12 jaar;2037;1879;1090;789
681;Mannen en Vrouwen;12 jaar;2038;1887;1094;793
682;Mannen en Vrouwen;12 jaar;2039;1899;1100;799
683;Mannen en Vrouwen;12 jaar;2040;1904;1105;799
684;Mannen en Vrouwen;12 jaar;2041;1906;1108;798
685;Mannen en Vrouwen;12 jaar;2042;1907;1110;797
686;Mannen en Vrouwen;12 jaar;2043;1909;1109;800
687;Mannen en Vrouwen;12 jaar;2044;1906;1108;798
688;Mannen en Vrouwen;12 jaar;2045;1905;1107;798
689;Mannen en Vrouwen;12 jaar;2046;1905;1104;801
690;Mannen en Vrouwen;12 jaar;2047;1905;1101;804
691;Mannen en Vrouwen;12 jaar;2048;1904;1099;805
692;Mannen en Vrouwen;12 jaar;2049;1902;1094;808
693;Mannen en Vrouwen;12 jaar;2050;1899;1091;808
694;Mannen en Vrouwen;12 jaar;2051;1896;1087;809
695;Mannen en Vrouwen;12 jaar;2052;1894;1083;811
696;Mannen en Vrouwen;12 jaar;2053;1894;1080;814
697;Mannen en Vrouwen;12 jaar;2054;1892;1075;817
698;Mannen en Vrouwen;12 jaar;2055;1892;1072;820
699;Mannen en Vrouwen;12 jaar;2056;1891;1070;821
700;Mannen en Vrouwen;12 jaar;2057;1890;1066;824
701;Mannen en Vrouwen;12 jaar;2058;1888;1064;824
702;Mannen en Vrouwen;12 jaar;2059;1888;1062;826
703;Mannen en Vrouwen;12 jaar;2060;1887;1059;828
704;Mannen en Vrouwen;12 jaar;2061;1886;1058;828
705;Mannen en Vrouwen;12 jaar;2062;1887;1056;831
706;Mannen en Vrouwen;12 jaar;2063;1889;1056;833
707;Mannen en Vrouwen;12 jaar;2064;1890;1056;834
708;Mannen en Vrouwen;12 jaar;2065;1892;1055;837
709;Mannen en Vrouwen;12 jaar;2066;1895;1057;838
710;Mannen en Vrouwen;12 jaar;2067;1898;1058;840
711;Mannen en Vrouwen;12 jaar;2068;1897;1060;837
712;Mannen en Vrouwen;12 jaar;2069;1899;1060;839
713;Mannen en Vrouwen;12 jaar;2070;1899;1064;835
714;Mannen en Vrouwen;13 jaar;2020;1318;618;700
715;Mannen en Vrouwen;13 jaar;2021;1518;751;767
716;Mannen en Vrouwen;13 jaar;2022;1710;759;951
717;Mannen en Vrouwen;13 jaar;2023;1750;814;936
718;Mannen en Vrouwen;13 jaar;2024;1743;848;895
719;Mannen en Vrouwen;13 jaar;2025;1754;897;857
720;Mannen en Vrouwen;13 jaar;2026;1753;922;831
721;Mannen en Vrouwen;13 jaar;2027;1769;968;801
722;Mannen en Vrouwen;13 jaar;2028;1779;988;791
723;Mannen en Vrouwen;13 jaar;2029;1780;1005;775
724;Mannen en Vrouwen;13 jaar;2030;1774;1017;757
725;Mannen en Vrouwen;13 jaar;2031;1778;1027;751
726;Mannen en Vrouwen;13 jaar;2032;1779;1021;758
727;Mannen en Vrouwen;13 jaar;2033;1775;1013;762
728;Mannen en Vrouwen;13 jaar;2034;1770;1013;757
729;Mannen en Vrouwen;13 jaar;2035;1778;1026;752
730;Mannen en Vrouwen;13 jaar;2036;1794;1041;753
731;Mannen en Vrouwen;13 jaar;2037;1806;1052;754
732;Mannen en Vrouwen;13 jaar;2038;1811;1060;751
733;Mannen en Vrouwen;13 jaar;2039;1817;1063;754
734;Mannen en Vrouwen;13 jaar;2040;1829;1069;760
735;Mannen en Vrouwen;13 jaar;2041;1833;1073;760
736;Mannen en Vrouwen;13 jaar;2042;1835;1076;759
737;Mannen en Vrouwen;13 jaar;2043;1838;1076;762
738;Mannen en Vrouwen;13 jaar;2044;1839;1077;762
739;Mannen en Vrouwen;13 jaar;2045;1836;1076;760
740;Mannen en Vrouwen;13 jaar;2046;1835;1074;761
741;Mannen en Vrouwen;13 jaar;2047;1835;1070;765
742;Mannen en Vrouwen;13 jaar;2048;1833;1069;764
743;Mannen en Vrouwen;13 jaar;2049;1833;1066;767
744;Mannen en Vrouwen;13 jaar;2050;1830;1062;768
745;Mannen en Vrouwen;13 jaar;2051;1828;1058;770
746;Mannen en Vrouwen;13 jaar;2052;1827;1056;771
747;Mannen en Vrouwen;13 jaar;2053;1824;1051;773
748;Mannen en Vrouwen;13 jaar;2054;1823;1048;775
749;Mannen en Vrouwen;13 jaar;2055;1825;1045;780
750;Mannen en Vrouwen;13 jaar;2056;1822;1041;781
751;Mannen en Vrouwen;13 jaar;2057;1821;1039;782
752;Mannen en Vrouwen;13 jaar;2058;1819;1035;784
753;Mannen en Vrouwen;13 jaar;2059;1819;1035;784
754;Mannen en Vrouwen;13 jaar;2060;1818;1031;787
755;Mannen en Vrouwen;13 jaar;2061;1818;1030;788
756;Mannen en Vrouwen;13 jaar;2062;1816;1028;788
757;Mannen en Vrouwen;13 jaar;2063;1818;1027;791
758;Mannen en Vrouwen;13 jaar;2064;1820;1026;794
759;Mannen en Vrouwen;13 jaar;2065;1820;1026;794
760;Mannen en Vrouwen;13 jaar;2066;1820;1026;794
761;Mannen en Vrouwen;13 jaar;2067;1823;1026;797
762;Mannen en Vrouwen;13 jaar;2068;1826;1026;800
763;Mannen en Vrouwen;13 jaar;2069;1826;1028;798
764;Mannen en Vrouwen;13 jaar;2070;1826;1031;795
765;Mannen en Vrouwen;14 jaar;2020;1295;583;712
766;Mannen en Vrouwen;14 jaar;2021;1476;707;769
767;Mannen en Vrouwen;14 jaar;2022;1678;735;943
768;Mannen en Vrouwen;14 jaar;2023;1721;773;948
769;Mannen en Vrouwen;14 jaar;2024;1719;825;894
770;Mannen en Vrouwen;14 jaar;2025;1731;855;876
771;Mannen en Vrouwen;14 jaar;2026;1737;893;844
772;Mannen en Vrouwen;14 jaar;2027;1737;913;824
773;Mannen en Vrouwen;14 jaar;2028;1756;953;803
774;Mannen en Vrouwen;14 jaar;2029;1751;970;781
775;Mannen en Vrouwen;14 jaar;2030;1754;983;771
776;Mannen en Vrouwen;14 jaar;2031;1751;987;764
777;Mannen en Vrouwen;14 jaar;2032;1754;996;758
778;Mannen en Vrouwen;14 jaar;2033;1756;989;767
779;Mannen en Vrouwen;14 jaar;2034;1753;980;773
780;Mannen en Vrouwen;14 jaar;2035;1749;982;767
781;Mannen en Vrouwen;14 jaar;2036;1757;994;763
782;Mannen en Vrouwen;14 jaar;2037;1768;1007;761
783;Mannen en Vrouwen;14 jaar;2038;1781;1017;764
784;Mannen en Vrouwen;14 jaar;2039;1786;1024;762
785;Mannen en Vrouwen;14 jaar;2040;1789;1027;762
786;Mannen en Vrouwen;14 jaar;2041;1799;1031;768
787;Mannen en Vrouwen;14 jaar;2042;1805;1036;769
788;Mannen en Vrouwen;14 jaar;2043;1806;1037;769
789;Mannen en Vrouwen;14 jaar;2044;1809;1038;771
790;Mannen en Vrouwen;14 jaar;2045;1810;1039;771
791;Mannen en Vrouwen;14 jaar;2046;1810;1036;774
792;Mannen en Vrouwen;14 jaar;2047;1809;1035;774
793;Mannen en Vrouwen;14 jaar;2048;1809;1034;775
794;Mannen en Vrouwen;14 jaar;2049;1809;1030;779
795;Mannen en Vrouwen;14 jaar;2050;1807;1027;780
796;Mannen en Vrouwen;14 jaar;2051;1806;1024;782
797;Mannen en Vrouwen;14 jaar;2052;1804;1021;783
798;Mannen en Vrouwen;14 jaar;2053;1802;1019;783
799;Mannen en Vrouwen;14 jaar;2054;1802;1015;787
800;Mannen en Vrouwen;14 jaar;2055;1800;1012;788
801;Mannen en Vrouwen;14 jaar;2056;1800;1009;791
802;Mannen en Vrouwen;14 jaar;2057;1798;1005;793
803;Mannen en Vrouwen;14 jaar;2058;1797;1004;793
804;Mannen en Vrouwen;14 jaar;2059;1795;1000;795
805;Mannen en Vrouwen;14 jaar;2060;1794;999;795
806;Mannen en Vrouwen;14 jaar;2061;1794;996;798
807;Mannen en Vrouwen;14 jaar;2062;1794;994;800
808;Mannen en Vrouwen;14 jaar;2063;1793;992;801
809;Mannen en Vrouwen;14 jaar;2064;1794;991;803
810;Mannen en Vrouwen;14 jaar;2065;1794;991;803
811;Mannen en Vrouwen;14 jaar;2066;1798;991;807
812;Mannen en Vrouwen;14 jaar;2067;1797;990;807
813;Mannen en Vrouwen;14 jaar;2068;1800;991;809
814;Mannen en Vrouwen;14 jaar;2069;1801;991;810
815;Mannen en Vrouwen;14 jaar;2070;1801;995;806
816;Mannen en Vrouwen;15 jaar;2020;1310;555;755
817;Mannen en Vrouwen;15 jaar;2021;1492;673;819
818;Mannen en Vrouwen;15 jaar;2022;1691;696;995
819;Mannen en Vrouwen;15 jaar;2023;1738;754;984
820;Mannen en Vrouwen;15 jaar;2024;1730;787;943
821;Mannen en Vrouwen;15 jaar;2025;1754;835;919
822;Mannen en Vrouwen;15 jaar;2026;1759;856;903
823;Mannen en Vrouwen;15 jaar;2027;1759;888;871
824;Mannen en Vrouwen;15 jaar;2028;1770;903;867
825;Mannen en Vrouwen;15 jaar;2029;1776;937;839
826;Mannen en Vrouwen;15 jaar;2030;1767;952;815
827;Mannen en Vrouwen;15 jaar;2031;1776;957;819
828;Mannen en Vrouwen;15 jaar;2032;1774;958;816
829;Mannen en Vrouwen;15 jaar;2033;1775;964;811
830;Mannen en Vrouwen;15 jaar;2034;1783;958;825
831;Mannen en Vrouwen;15 jaar;2035;1776;951;825
832;Mannen en Vrouwen;15 jaar;2036;1770;951;819
833;Mannen en Vrouwen;15 jaar;2037;1780;963;817
834;Mannen en Vrouwen;15 jaar;2038;1788;975;813
835;Mannen en Vrouwen;15 jaar;2039;1802;984;818
836;Mannen en Vrouwen;15 jaar;2040;1806;990;816
837;Mannen en Vrouwen;15 jaar;2041;1813;993;820
838;Mannen en Vrouwen;15 jaar;2042;1820;998;822
839;Mannen en Vrouwen;15 jaar;2043;1823;1000;823
840;Mannen en Vrouwen;15 jaar;2044;1828;1003;825
841;Mannen en Vrouwen;15 jaar;2045;1829;1003;826
842;Mannen en Vrouwen;15 jaar;2046;1830;1003;827
843;Mannen en Vrouwen;15 jaar;2047;1828;1002;826
844;Mannen en Vrouwen;15 jaar;2048;1827;1001;826
845;Mannen en Vrouwen;15 jaar;2049;1826;998;828
846;Mannen en Vrouwen;15 jaar;2050;1827;995;832
847;Mannen en Vrouwen;15 jaar;2051;1826;993;833
848;Mannen en Vrouwen;15 jaar;2052;1824;991;833
849;Mannen en Vrouwen;15 jaar;2053;1823;987;836
850;Mannen en Vrouwen;15 jaar;2054;1823;984;839
851;Mannen en Vrouwen;15 jaar;2055;1822;981;841
852;Mannen en Vrouwen;15 jaar;2056;1819;978;841
853;Mannen en Vrouwen;15 jaar;2057;1817;976;841
854;Mannen en Vrouwen;15 jaar;2058;1819;972;847
855;Mannen en Vrouwen;15 jaar;2059;1819;970;849
856;Mannen en Vrouwen;15 jaar;2060;1819;967;852
857;Mannen en Vrouwen;15 jaar;2061;1818;966;852
858;Mannen en Vrouwen;15 jaar;2062;1818;964;854
859;Mannen en Vrouwen;15 jaar;2063;1819;962;857
860;Mannen en Vrouwen;15 jaar;2064;1816;961;855
861;Mannen en Vrouwen;15 jaar;2065;1816;959;857
862;Mannen en Vrouwen;15 jaar;2066;1818;958;860
863;Mannen en Vrouwen;15 jaar;2067;1820;958;862
864;Mannen en Vrouwen;15 jaar;2068;1819;959;860
865;Mannen en Vrouwen;15 jaar;2069;1822;958;864
866;Mannen en Vrouwen;15 jaar;2070;1822;961;861
867;Mannen en Vrouwen;16 jaar;2020;1386;527;859
868;Mannen en Vrouwen;16 jaar;2021;1587;646;941
869;Mannen en Vrouwen;16 jaar;2022;1800;667;1133
870;Mannen en Vrouwen;16 jaar;2023;1840;720;1120
871;Mannen en Vrouwen;16 jaar;2024;1841;771;1070
872;Mannen en Vrouwen;16 jaar;2025;1856;804;1052
873;Mannen en Vrouwen;16 jaar;2026;1870;843;1027
874;Mannen en Vrouwen;16 jaar;2027;1874;859;1015
875;Mannen en Vrouwen;16 jaar;2028;1887;889;998
876;Mannen en Vrouwen;16 jaar;2029;1878;901;977
877;Mannen en Vrouwen;16 jaar;2030;1887;933;954
878;Mannen en Vrouwen;16 jaar;2031;1881;938;943
879;Mannen en Vrouwen;16 jaar;2032;1891;941;950
880;Mannen en Vrouwen;16 jaar;2033;1892;941;951
881;Mannen en Vrouwen;16 jaar;2034;1893;946;947
882;Mannen en Vrouwen;16 jaar;2035;1898;940;958
883;Mannen en Vrouwen;16 jaar;2036;1887;932;955
884;Mannen en Vrouwen;16 jaar;2037;1879;934;945
885;Mannen en Vrouwen;16 jaar;2038;1890;944;946
886;Mannen en Vrouwen;16 jaar;2039;1901;955;946
887;Mannen en Vrouwen;16 jaar;2040;1912;964;948
888;Mannen en Vrouwen;16 jaar;2041;1922;970;952
889;Mannen en Vrouwen;16 jaar;2042;1926;972;954
890;Mannen en Vrouwen;16 jaar;2043;1930;977;953
891;Mannen en Vrouwen;16 jaar;2044;1937;979;958
892;Mannen en Vrouwen;16 jaar;2045;1940;982;958
893;Mannen en Vrouwen;16 jaar;2046;1942;982;960
894;Mannen en Vrouwen;16 jaar;2047;1943;981;962
895;Mannen en Vrouwen;16 jaar;2048;1944;980;964
896;Mannen en Vrouwen;16 jaar;2049;1942;978;964
897;Mannen en Vrouwen;16 jaar;2050;1942;975;967
