ID;Geslacht;KenmerkenVanPersonen;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
8085;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;1e halfjaar 2019;2385.0;51.0
8086;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;2e halfjaar 2019;2525.0;54.0
8087;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;2019;2705.0;58.0
8088;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;1e halfjaar 2020;2630.0;56.0
8089;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;2e halfjaar 2020;2720.0;58.0
8090;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;2020;2925.0;63.0
8091;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;1e halfjaar 2021;2710.0;58.0
8092;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;2e halfjaar 2021;2750.0;59.0
8093;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;2021;2985.0;64.0
8094;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;1e halfjaar 2022;2785.0;59.0
8095;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;2e halfjaar 2022;2805.0;60.0
8096;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;2022;3065.0;65.0
8097;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;1e halfjaar 2023;2880.0;61.0
8098;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;2e halfjaar 2023;2935.0;62.0
8099;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lingewaard;2023;3165.0;67.0
8100;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;1e halfjaar 2019;1220.0;54.0
8101;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;2e halfjaar 2019;1245.0;55.0
8102;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;2019;1380.0;61.0
8103;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;1e halfjaar 2020;1255.0;55.0
8104;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;2e halfjaar 2020;1295.0;56.0
8105;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;2020;1390.0;61.0
8106;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;1e halfjaar 2021;1320.0;57.0
8107;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;2e halfjaar 2021;1360.0;59.0
8108;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;2021;1470.0;64.0
8109;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;1e halfjaar 2022;1360.0;59.0
8110;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;2e halfjaar 2022;1375.0;60.0
8111;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;2022;1485.0;65.0
8112;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;1e halfjaar 2023;1335.0;57.0
8113;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;2e halfjaar 2023;1345.0;57.0
8114;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lisse;2023;1455.0;62.0
8115;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;1e halfjaar 2019;1965.0;58.0
8116;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;2e halfjaar 2019;2125.0;63.0
8117;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;2019;2180.0;65.0
8118;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;1e halfjaar 2020;2245.0;67.0
8119;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;2e halfjaar 2020;2385.0;71.0
8120;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;2020;2455.0;73.0
8121;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;1e halfjaar 2021;2010.0;59.0
8122;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;2e halfjaar 2021;2080.0;61.0
8123;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;2021;2230.0;66.0
8124;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;1e halfjaar 2022;2080.0;61.0
8125;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;2e halfjaar 2022;2115.0;62.0
8126;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;2022;2295.0;67.0
8127;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;1e halfjaar 2023;2150.0;63.0
8128;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;2e halfjaar 2023;2200.0;64.0
8129;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lochem;2023;2375.0;69.0
8130;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;1e halfjaar 2019;1660.0;71.0
8131;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;2e halfjaar 2019;1725.0;74.0
8132;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;2019;1835.0;79.0
8133;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;1e halfjaar 2020;1745.0;75.0
8134;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;2e halfjaar 2020;1765.0;75.0
8135;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;2020;1890.0;81.0
8136;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;1e halfjaar 2021;1785.0;76.0
8137;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;2e halfjaar 2021;1820.0;77.0
8138;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;2021;1940.0;83.0
8139;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;1e halfjaar 2022;1855.0;78.0
8140;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;2e halfjaar 2022;1890.0;79.0
8141;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;2022;2035.0;86.0
8142;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;1e halfjaar 2023;1865.0;78.0
8143;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;2e halfjaar 2023;1865.0;78.0
8144;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loon op Zand;2023;2015.0;85.0
8145;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;1e halfjaar 2019;450.0;31.0
8146;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;2e halfjaar 2019;460.0;32.0
8147;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;2019;495.0;34.0
8148;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;1e halfjaar 2020;435.0;30.0
8149;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;2e halfjaar 2020;435.0;30.0
8150;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;2020;475.0;33.0
8151;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;1e halfjaar 2021;425.0;29.0
8152;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;2e halfjaar 2021;440.0;30.0
8153;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;2021;480.0;33.0
8154;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;1e halfjaar 2022;445.0;31.0
8155;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;2e halfjaar 2022;450.0;31.0
8156;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;2022;490.0;34.0
8157;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;1e halfjaar 2023;445.0;30.0
8158;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;2e halfjaar 2023;455.0;31.0
8159;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lopik;2023;490.0;33.0
8160;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;1e halfjaar 2019;175.0;18.0
8161;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;2e halfjaar 2019;215.0;22.0
8162;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;2019;225.0;23.0
8163;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;1e halfjaar 2020;435.0;46.0
8164;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;2e halfjaar 2020;;
8165;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;2020;;
8166;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;1e halfjaar 2021;;
8167;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;2e halfjaar 2021;;
8168;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;2021;;
8169;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;1e halfjaar 2022;;
8170;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;2e halfjaar 2022;;
8171;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;2022;;
8172;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;1e halfjaar 2023;;
8173;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;2e halfjaar 2023;;
8174;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Loppersum;2023;;
8175;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;1e halfjaar 2019;1630.0;72.0
8176;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;2e halfjaar 2019;1660.0;73.0
8177;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;2019;1755.0;78.0
8178;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;1e halfjaar 2020;1635.0;72.0
8179;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;2e halfjaar 2020;1650.0;73.0
8180;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;2020;1765.0;78.0
8181;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;1e halfjaar 2021;1635.0;71.0
8182;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;2e halfjaar 2021;1635.0;71.0
8183;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;2021;1760.0;77.0
8184;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;1e halfjaar 2022;1665.0;72.0
8185;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;2e halfjaar 2022;1700.0;74.0
8186;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;2022;1815.0;79.0
8187;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;1e halfjaar 2023;1510.0;65.0
8188;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;2e halfjaar 2023;1550.0;66.0
8189;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Losser;2023;1670.0;71.0
8190;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;1e halfjaar 2019;1145.0;46.0
8191;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;2e halfjaar 2019;1200.0;49.0
8192;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;2019;1275.0;52.0
8193;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;1e halfjaar 2020;1230.0;49.0
8194;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;2e halfjaar 2020;1265.0;51.0
8195;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;2020;1345.0;54.0
8196;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;1e halfjaar 2021;1295.0;51.0
8197;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;2e halfjaar 2021;1350.0;53.0
8198;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;2021;1450.0;57.0
8199;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;1e halfjaar 2022;1405.0;55.0
8200;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;2e halfjaar 2022;1460.0;57.0
8201;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;2022;1555.0;61.0
8202;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;1e halfjaar 2023;1520.0;58.0
8203;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;2e halfjaar 2023;1545.0;59.0
8204;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasdriel;2023;1660.0;64.0
8205;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;1e halfjaar 2019;755.0;32.0
8206;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;2e halfjaar 2019;820.0;35.0
8207;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;2019;905.0;38.0
8208;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;1e halfjaar 2020;1805.0;75.0
8209;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;2e halfjaar 2020;1850.0;77.0
8210;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;2020;1995.0;83.0
8211;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;1e halfjaar 2021;1845.0;77.0
8212;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;2e halfjaar 2021;1875.0;78.0
8213;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;2021;2040.0;85.0
8214;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;1e halfjaar 2022;1920.0;80.0
8215;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;2e halfjaar 2022;1925.0;80.0
8216;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;2022;2080.0;87.0
8217;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;1e halfjaar 2023;1925.0;79.0
8218;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;2e halfjaar 2023;1955.0;80.0
8219;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maasgouw;2023;2090.0;86.0
8220;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;1e halfjaar 2019;;
8221;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;2e halfjaar 2019;;
8222;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;2019;;
8223;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;1e halfjaar 2020;;
8224;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;2e halfjaar 2020;;
8225;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;2020;;
8226;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;1e halfjaar 2021;;
8227;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;2e halfjaar 2021;;
8228;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;2021;;
8229;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;1e halfjaar 2022;3315.0;57.0
8230;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;2e halfjaar 2022;3405.0;58.0
8231;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;2022;3665.0;63.0
8232;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;1e halfjaar 2023;3475.0;59.0
8233;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;2e halfjaar 2023;3600.0;61.0
8234;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maashorst;2023;3865.0;66.0
8235;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;1e halfjaar 2019;2355.0;72.0
8236;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;2e halfjaar 2019;2430.0;74.0
8237;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;2019;2550.0;78.0
8238;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;1e halfjaar 2020;2395.0;72.0
8239;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;2e halfjaar 2020;2315.0;70.0
8240;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;2020;2530.0;76.0
8241;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;1e halfjaar 2021;2290.0;68.0
8242;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;2e halfjaar 2021;2305.0;69.0
8243;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;2021;2470.0;74.0
8244;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;1e halfjaar 2022;2465.0;72.0
8245;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;2e halfjaar 2022;2485.0;73.0
8246;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;2022;2640.0;77.0
8247;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;1e halfjaar 2023;2575.0;73.0
8248;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;2e halfjaar 2023;2550.0;72.0
8249;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maassluis;2023;2695.0;76.0
8250;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maastricht;1e halfjaar 2019;10340.0;85.0
8251;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maastricht;2e halfjaar 2019;10600.0;87.0
8252;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maastricht;2019;11240.0;93.0
8253;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maastricht;1e halfjaar 2020;10680.0;88.0
8254;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maastricht;2e halfjaar 2020;10800.0;89.0
8255;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maastricht;2020;11505.0;95.0
8256;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maastricht;1e halfjaar 2021;10575.0;88.0
8257;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Maastricht;2e halfjaar 2021;10675.0;89.0
