ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
4445;Totaal mannen en vrouwen;15 tot 75 jaar;Ede-West;11360;7960;70.0;86.0;55.0;32.0;14.0
4446;Totaal mannen en vrouwen;15 tot 75 jaar;Zeeheldenbuurt;2100;1520;72.0;84.0;56.0;28.0;16.0
4447;Totaal mannen en vrouwen;15 tot 75 jaar;Indische buurt;1750;1180;67.0;86.0;54.0;32.0;14.0
4448;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelbuurt;2370;1620;68.0;88.0;56.0;32.0;12.0
4449;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt;2090;1430;68.0;88.0;55.0;33.0;12.0
4450;Totaal mannen en vrouwen;15 tot 75 jaar;Beatrixpark;1500;1130;75.0;85.0;54.0;31.0;15.0
4451;Totaal mannen en vrouwen;15 tot 75 jaar;Klaphek;1560;1080;70.0;85.0;50.0;35.0;15.0
4452;Totaal mannen en vrouwen;15 tot 75 jaar;Ede-Veldhuizen;10350;6850;66.0;90.0;55.0;35.0;10.0
4453;Totaal mannen en vrouwen;15 tot 75 jaar;De Horsten;1760;1210;69.0;90.0;51.0;38.0;10.0
4454;Totaal mannen en vrouwen;15 tot 75 jaar;De Burgen;1650;1110;67.0;91.0;51.0;40.0;9.0
4455;Totaal mannen en vrouwen;15 tot 75 jaar;De Steinen;1840;1300;71.0;90.0;58.0;33.0;10.0
4456;Totaal mannen en vrouwen;15 tot 75 jaar;De Dalen;1490;870;58.0;90.0;53.0;36.0;10.0
4457;Totaal mannen en vrouwen;15 tot 75 jaar;De Velden en Beken;1800;1110;61.0;89.0;55.0;34.0;11.0
4458;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoven;1790;1260;70.0;88.0;57.0;31.0;12.0
4459;Totaal mannen en vrouwen;15 tot 75 jaar;Kernhem;3980;3260;82.0;89.0;60.0;29.0;11.0
4460;Totaal mannen en vrouwen;15 tot 75 jaar;De Bergen;830;660;79.0;87.0;56.0;31.0;13.0
4461;Totaal mannen en vrouwen;15 tot 75 jaar;De Bossen;1870;1490;80.0;89.0;60.0;29.0;11.0
4462;Totaal mannen en vrouwen;15 tot 75 jaar;De Venen en Zanden;1270;1110;87.0;89.0;61.0;28.0;11.0
4463;Totaal mannen en vrouwen;15 tot 75 jaar;Veluwse Poort;930;700;76.0;86.0;61.0;25.0;14.0
4464;Totaal mannen en vrouwen;15 tot 75 jaar;Veluwse Poort;930;700;76.0;86.0;61.0;25.0;14.0
4465;Totaal mannen en vrouwen;15 tot 75 jaar;Ede-Zuid;8410;5870;70.0;89.0;53.0;36.0;11.0
4466;Totaal mannen en vrouwen;15 tot 75 jaar;Uitvindersbuurt;1910;1310;69.0;89.0;55.0;35.0;11.0
4467;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogbouw-Zuid;1810;990;55.0;91.0;40.0;50.0;9.0
4468;Totaal mannen en vrouwen;15 tot 75 jaar;Reehorst;3180;2270;71.0;87.0;53.0;34.0;13.0
4469;Totaal mannen en vrouwen;15 tot 75 jaar;Enka;1510;1300;86.0;90.0;63.0;28.0;10.0
4470;Totaal mannen en vrouwen;15 tot 75 jaar;Maandereng;5460;3900;71.0;91.0;60.0;31.0;9.0
4471;Totaal mannen en vrouwen;15 tot 75 jaar;Elskamp;2610;1800;69.0;91.0;59.0;32.0;9.0
4472;Totaal mannen en vrouwen;15 tot 75 jaar;Maandereng-Oost;1450;1050;72.0;90.0;61.0;30.0;10.0
4473;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef;1400;1060;76.0;92.0;61.0;30.0;8.0
4474;Totaal mannen en vrouwen;15 tot 75 jaar;Rietkampen;6070;4550;75.0;90.0;62.0;28.0;10.0
4475;Totaal mannen en vrouwen;15 tot 75 jaar;De Parken;810;570;70.0;87.0;59.0;27.0;13.0
4476;Totaal mannen en vrouwen;15 tot 75 jaar;De Dreven;1670;1250;75.0;92.0;63.0;28.0;8.0
4477;Totaal mannen en vrouwen;15 tot 75 jaar;De Singels;1700;1290;76.0;92.0;64.0;28.0;8.0
4478;Totaal mannen en vrouwen;15 tot 75 jaar;De States;1890;1450;77.0;90.0;61.0;29.0;10.0
4479;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein;220;170;79.0;59.0;33.0;26.0;41.0
4480;Totaal mannen en vrouwen;15 tot 75 jaar;Frankeneng;40;30;;;;;
4481;Totaal mannen en vrouwen;15 tot 75 jaar;Heestereng;60;40;;;;;
4482;Totaal mannen en vrouwen;15 tot 75 jaar;De Vallei;10;0;;;;;
4483;Totaal mannen en vrouwen;15 tot 75 jaar;Schuttersveld-Zuid;20;20;;;;;
4484;Totaal mannen en vrouwen;15 tot 75 jaar;Schuttersveld-Noord;70;50;;;;;
4485;Totaal mannen en vrouwen;15 tot 75 jaar;Kievitsmeent;30;30;;;;;
4486;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Ede-Stad;1760;1310;75.0;65.0;42.0;23.0;35.0
4487;Totaal mannen en vrouwen;15 tot 75 jaar;Maanderbroek;320;240;76.0;69.0;46.0;22.0;31.0
4488;Totaal mannen en vrouwen;15 tot 75 jaar;Doesburg;780;610;78.0;60.0;38.0;22.0;40.0
4489;Totaal mannen en vrouwen;15 tot 75 jaar;Driesprong/Ginkel;660;460;69.0;69.0;46.0;23.0;31.0
4490;Totaal mannen en vrouwen;15 tot 75 jaar;Bennekom;10850;7500;69.0;81.0;56.0;26.0;19.0
4491;Totaal mannen en vrouwen;15 tot 75 jaar;De Laar;2710;1930;71.0;84.0;57.0;27.0;16.0
4492;Totaal mannen en vrouwen;15 tot 75 jaar;Bennekom-Zuidoost;1780;1200;67.0;78.0;55.0;23.0;22.0
4493;Totaal mannen en vrouwen;15 tot 75 jaar;Boekelo;2180;1500;69.0;83.0;57.0;26.0;17.0
4494;Totaal mannen en vrouwen;15 tot 75 jaar;Halderbrink;3270;2220;68.0;85.0;58.0;26.0;15.0
4495;Totaal mannen en vrouwen;15 tot 75 jaar;De Kraats/Nergena;650;500;76.0;63.0;38.0;25.0;37.0
4496;Totaal mannen en vrouwen;15 tot 75 jaar;Dikkenberg;270;160;59.0;54.0;39.0;15.0;46.0
4497;Totaal mannen en vrouwen;15 tot 75 jaar;Lunteren;9520;7240;76.0;71.0;45.0;26.0;29.0
4498;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Lunteren;2880;2190;76.0;82.0;53.0;28.0;18.0
4499;Totaal mannen en vrouwen;15 tot 75 jaar;Wormshoef;1870;1390;74.0;83.0;55.0;28.0;17.0
4500;Totaal mannen en vrouwen;15 tot 75 jaar;Lunteren-Oost;870;570;65.0;73.0;49.0;24.0;27.0
4501;Totaal mannen en vrouwen;15 tot 75 jaar;Nederwoud;1060;860;81.0;55.0;33.0;22.0;45.0
4502;Totaal mannen en vrouwen;15 tot 75 jaar;De Veenen;350;280;82.0;57.0;34.0;24.0;43.0
4503;Totaal mannen en vrouwen;15 tot 75 jaar;Lunterse Veld;970;750;78.0;61.0;35.0;25.0;39.0
4504;Totaal mannen en vrouwen;15 tot 75 jaar;Meulunteren/De Valk;1250;1020;82.0;59.0;35.0;24.0;41.0
4505;Totaal mannen en vrouwen;15 tot 75 jaar;Lunterse Buurtbos;270;180;65.0;68.0;45.0;23.0;32.0
4506;Totaal mannen en vrouwen;15 tot 75 jaar;Ederveen;2580;2000;78.0;70.0;44.0;26.0;30.0
4507;Totaal mannen en vrouwen;15 tot 75 jaar;Ederveen dorp;1580;1220;77.0;76.0;49.0;27.0;24.0
4508;Totaal mannen en vrouwen;15 tot 75 jaar;Ederveen buitengebied;990;780;79.0;61.0;36.0;25.0;39.0
4509;Totaal mannen en vrouwen;15 tot 75 jaar;De Klomp;370;290;79.0;75.0;45.0;30.0;25.0
4510;Totaal mannen en vrouwen;15 tot 75 jaar;De Klomp dorp;160;130;81.0;;;;
4511;Totaal mannen en vrouwen;15 tot 75 jaar;De Klomp buitengebied;200;160;78.0;73.0;41.0;32.0;27.0
4512;Totaal mannen en vrouwen;15 tot 75 jaar;Harskamp;2530;2000;79.0;70.0;42.0;28.0;30.0
4513;Totaal mannen en vrouwen;15 tot 75 jaar;Harskamp dorp;1500;1140;76.0;77.0;48.0;29.0;23.0
4514;Totaal mannen en vrouwen;15 tot 75 jaar;Legerplaats Harskamp;140;110;;;;;
4515;Totaal mannen en vrouwen;15 tot 75 jaar;Westeneng;890;760;85.0;60.0;34.0;26.0;40.0
4516;Totaal mannen en vrouwen;15 tot 75 jaar;Harskampse Zand;0;0;;;;;
4517;Totaal mannen en vrouwen;15 tot 75 jaar;Wekerom;1690;1320;78.0;69.0;42.0;28.0;31.0
4518;Totaal mannen en vrouwen;15 tot 75 jaar;Wekerom dorp;950;760;79.0;75.0;47.0;28.0;25.0
4519;Totaal mannen en vrouwen;15 tot 75 jaar;Wekeromse Meent;650;500;77.0;61.0;34.0;27.0;39.0
4520;Totaal mannen en vrouwen;15 tot 75 jaar;Wekeromse Zand;90;60;;;;;
4521;Totaal mannen en vrouwen;15 tot 75 jaar;Otterlo;1820;1340;74.0;71.0;46.0;25.0;29.0
4522;Totaal mannen en vrouwen;15 tot 75 jaar;Otterlo dorp;1150;850;73.0;78.0;52.0;26.0;22.0
4523;Totaal mannen en vrouwen;15 tot 75 jaar;Eschoter Veld;530;420;80.0;57.0;33.0;24.0;43.0
4524;Totaal mannen en vrouwen;15 tot 75 jaar;Reemst;40;30;;;;;
4525;Totaal mannen en vrouwen;15 tot 75 jaar;Hoog Baarlo;40;30;;;;;
4526;Totaal mannen en vrouwen;15 tot 75 jaar;Deelen;60;20;;;;;
4527;Totaal mannen en vrouwen;15 tot 75 jaar;Eemnes;6910;5010;73.0;78.0;51.0;27.0;22.0
4528;Totaal mannen en vrouwen;15 tot 75 jaar;Eemnes;6910;5010;73.0;78.0;51.0;27.0;22.0
4529;Totaal mannen en vrouwen;15 tot 75 jaar;Eembrugge;30;20;;;;;
4530;Totaal mannen en vrouwen;15 tot 75 jaar;Eemmeer-Eemnes;0;0;;;;;
4531;Totaal mannen en vrouwen;15 tot 75 jaar;Eemnes-Dorp;360;220;62.0;74.0;51.0;24.0;26.0
4532;Totaal mannen en vrouwen;15 tot 75 jaar;Eempolder;100;80;;;;;
4533;Totaal mannen en vrouwen;15 tot 75 jaar;Polder te Veen;10;10;;;;;
4534;Totaal mannen en vrouwen;15 tot 75 jaar;Goyergracht;120;80;;;;;
4535;Totaal mannen en vrouwen;15 tot 75 jaar;Heidehoek;60;40;;;;;
4536;Totaal mannen en vrouwen;15 tot 75 jaar;Noordbuurt;2980;2110;71.0;82.0;53.0;29.0;18.0
4537;Totaal mannen en vrouwen;15 tot 75 jaar;Wakkerendijk-Meentweg;550;400;72.0;57.0;34.0;23.0;43.0
4538;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidbuurt;2710;2040;76.0;83.0;54.0;29.0;17.0
4539;Totaal mannen en vrouwen;15 tot 75 jaar;Eersel;14020;10430;74.0;81.0;56.0;24.0;19.0
4540;Totaal mannen en vrouwen;15 tot 75 jaar;Eersel;7420;5360;72.0;82.0;57.0;25.0;18.0
4541;Totaal mannen en vrouwen;15 tot 75 jaar;Eersel-kom en Lindeakkers;2050;1430;70.0;79.0;56.0;23.0;21.0
4542;Totaal mannen en vrouwen;15 tot 75 jaar;Molenakkers;580;380;66.0;81.0;57.0;23.0;19.0
4543;Totaal mannen en vrouwen;15 tot 75 jaar;Eersel-Zuid;1450;1030;71.0;89.0;58.0;31.0;11.0
4544;Totaal mannen en vrouwen;15 tot 75 jaar;De Dijken;1280;930;72.0;87.0;62.0;25.0;13.0
4545;Totaal mannen en vrouwen;15 tot 75 jaar;Kortkruis;680;520;77.0;86.0;63.0;23.0;14.0
4546;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Eersel;50;50;;;;;
4547;Totaal mannen en vrouwen;15 tot 75 jaar;Molenveld en Schadewijk;110;80;;;;;
4548;Totaal mannen en vrouwen;15 tot 75 jaar;Stokkelen en Hoogstraat;260;210;80.0;70.0;50.0;20.0;30.0
4549;Totaal mannen en vrouwen;15 tot 75 jaar;De Hees en Genderweg;110;80;;;;;
4550;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Eersel;300;240;78.0;57.0;35.0;22.0;43.0
4551;Totaal mannen en vrouwen;15 tot 75 jaar;Kerkebogten;550;430;78.0;88.0;62.0;26.0;12.0
4552;Totaal mannen en vrouwen;15 tot 75 jaar;Duizel;1370;1030;75.0;82.0;56.0;26.0;18.0
4553;Totaal mannen en vrouwen;15 tot 75 jaar;Duizel;1180;890;75.0;84.0;58.0;26.0;16.0
4554;Totaal mannen en vrouwen;15 tot 75 jaar;De Donksbergen;10;0;;;;;
4555;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Duizel;30;20;;;;;
4556;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Duizel;150;120;78.0;;;;
4557;Totaal mannen en vrouwen;15 tot 75 jaar;Steensel;1090;820;76.0;83.0;61.0;21.0;17.0
4558;Totaal mannen en vrouwen;15 tot 75 jaar;Steensel;980;750;76.0;85.0;63.0;21.0;15.0
4559;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Steensel;100;80;;;;;
4560;Totaal mannen en vrouwen;15 tot 75 jaar;Vessem;1550;1180;76.0;75.0;52.0;23.0;25.0
4561;Totaal mannen en vrouwen;15 tot 75 jaar;Vessem-kom;1250;940;75.0;80.0;56.0;24.0;20.0
4562;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Vessem;310;250;80.0;58.0;36.0;22.0;42.0
4563;Totaal mannen en vrouwen;15 tot 75 jaar;Wintelre;1530;1210;79.0;81.0;55.0;25.0;19.0
4564;Totaal mannen en vrouwen;15 tot 75 jaar;Wintelre-kom;1050;810;77.0;87.0;61.0;26.0;13.0
4565;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Wintelre;480;400;84.0;67.0;43.0;24.0;33.0
4566;Totaal mannen en vrouwen;15 tot 75 jaar;Knegsel;1070;830;77.0;80.0;56.0;24.0;20.0
4567;Totaal mannen en vrouwen;15 tot 75 jaar;Knegsel-kom;680;540;80.0;85.0;61.0;24.0;15.0
4568;Totaal mannen en vrouwen;15 tot 75 jaar;Knegsel-Oeyenbos;150;120;77.0;;;;
4569;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Knegsel;240;170;71.0;64.0;42.0;22.0;36.0
4570;Totaal mannen en vrouwen;15 tot 75 jaar;Eijsden-Margraten;19210;13560;71.0;82.0;56.0;26.0;18.0
4571;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Eijsden;7150;5100;71.0;86.0;60.0;26.0;14.0
4572;Totaal mannen en vrouwen;15 tot 75 jaar;Eijsden-Breust;3200;2140;67.0;84.0;58.0;26.0;16.0
4573;Totaal mannen en vrouwen;15 tot 75 jaar;Mariadorp-Beezepool;2200;1650;75.0;91.0;64.0;27.0;9.0
4574;Totaal mannen en vrouwen;15 tot 75 jaar;Withuis-Stationsstraat;170;120;75.0;;;;
4575;Totaal mannen en vrouwen;15 tot 75 jaar;Mesch;240;170;71.0;71.0;50.0;22.0;29.0
4576;Totaal mannen en vrouwen;15 tot 75 jaar;Oost;570;370;65.0;83.0;52.0;31.0;17.0
4577;Totaal mannen en vrouwen;15 tot 75 jaar;Maarland;160;130;81.0;;;;
4578;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen;620;520;84.0;88.0;66.0;23.0;12.0
4579;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Gronsveld;2240;1570;70.0;82.0;55.0;28.0;18.0
4580;Totaal mannen en vrouwen;15 tot 75 jaar;Gronsveld;1780;1250;70.0;82.0;54.0;29.0;18.0
4581;Totaal mannen en vrouwen;15 tot 75 jaar;Rijckholt;460;320;70.0;82.0;58.0;24.0;18.0
4582;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Margraten;3060;2180;71.0;83.0;56.0;27.0;17.0
4583;Totaal mannen en vrouwen;15 tot 75 jaar;Margraten;2460;1770;72.0;84.0;58.0;27.0;16.0
4584;Totaal mannen en vrouwen;15 tot 75 jaar;Termaar;70;50;;;;;
4585;Totaal mannen en vrouwen;15 tot 75 jaar;Groot- en Klein-Welsden;150;110;73.0;;;;
4586;Totaal mannen en vrouwen;15 tot 75 jaar;'t Rooth;30;20;;;;;
4587;Totaal mannen en vrouwen;15 tot 75 jaar;Scheulder;250;170;66.0;85.0;57.0;28.0;15.0
4588;Totaal mannen en vrouwen;15 tot 75 jaar;Gasthuis-Wolfshuis;90;70;;;;;
4589;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Cadier en Keer;2910;1970;68.0;80.0;55.0;25.0;20.0
4590;Totaal mannen en vrouwen;15 tot 75 jaar;Cadier;2330;1590;68.0;82.0;55.0;26.0;18.0
4591;Totaal mannen en vrouwen;15 tot 75 jaar;Sint Antoniusbank;80;60;;;;;
4592;Totaal mannen en vrouwen;15 tot 75 jaar;Berg;30;30;;;;;
4593;Totaal mannen en vrouwen;15 tot 75 jaar;Bemelen;290;190;67.0;73.0;54.0;19.0;27.0
4594;Totaal mannen en vrouwen;15 tot 75 jaar;Honthem;80;60;;;;;
4595;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen;90;40;;;;;
4596;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Sint Geertruid;1560;1170;75.0;78.0;52.0;26.0;22.0
4597;Totaal mannen en vrouwen;15 tot 75 jaar;Sint Geertruid;740;550;74.0;81.0;53.0;28.0;19.0
4598;Totaal mannen en vrouwen;15 tot 75 jaar;Eckelrade;450;330;73.0;78.0;55.0;24.0;22.0
4599;Totaal mannen en vrouwen;15 tot 75 jaar;Herkenrade;140;100;;;;;
4600;Totaal mannen en vrouwen;15 tot 75 jaar;Moerslag-Libeek;80;70;;;;;
4601;Totaal mannen en vrouwen;15 tot 75 jaar;Bruisterbosch;40;30;;;;;
4602;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen;110;100;;;;;
4603;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Mheer - Noorbeek;2290;1560;68.0;77.0;54.0;23.0;23.0
4604;Totaal mannen en vrouwen;15 tot 75 jaar;Mheer;680;450;67.0;78.0;55.0;23.0;22.0
4605;Totaal mannen en vrouwen;15 tot 75 jaar;Banholt;750;500;66.0;81.0;56.0;24.0;19.0
4606;Totaal mannen en vrouwen;15 tot 75 jaar;Noorbeek;580;400;69.0;82.0;58.0;24.0;18.0
4607;Totaal mannen en vrouwen;15 tot 75 jaar;Terlinden;90;70;;;;;
4608;Totaal mannen en vrouwen;15 tot 75 jaar;Bergenhuizen en Schey;90;70;;;;;
4609;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogcruts;60;40;;;;;
4610;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen;50;40;;;;;
4611;Totaal mannen en vrouwen;15 tot 75 jaar;Eindhoven;180140;123330;68.0;87.0;52.0;35.0;13.0
4612;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;8560;6080;71.0;87.0;43.0;44.0;13.0
4613;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;3280;2330;71.0;87.0;44.0;44.0;13.0
4614;Totaal mannen en vrouwen;15 tot 75 jaar;Bergen;2430;1840;76.0;84.0;45.0;39.0;16.0
4615;Totaal mannen en vrouwen;15 tot 75 jaar;Witte Dame;1910;1430;75.0;88.0;48.0;41.0;12.0
4616;Totaal mannen en vrouwen;15 tot 75 jaar;Fellenoord;170;100;62.0;;;;
4617;Totaal mannen en vrouwen;15 tot 75 jaar;TU-terrein;780;390;50.0;95.0;15.0;80.0;5.0
4618;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Stratum;9270;6820;74.0;85.0;48.0;37.0;15.0
4619;Totaal mannen en vrouwen;15 tot 75 jaar;Irisbuurt;1930;1460;76.0;86.0;53.0;33.0;14.0
4620;Totaal mannen en vrouwen;15 tot 75 jaar;Rochusbuurt;1610;1160;72.0;86.0;42.0;44.0;14.0
4621;Totaal mannen en vrouwen;15 tot 75 jaar;Elzent-Noord;860;580;68.0;76.0;46.0;30.0;24.0
4622;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp;2080;1560;75.0;86.0;53.0;34.0;14.0
4623;Totaal mannen en vrouwen;15 tot 75 jaar;Joriskwartier;1050;810;76.0;86.0;47.0;39.0;14.0
4624;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenplein;1010;700;69.0;88.0;45.0;42.0;12.0
4625;Totaal mannen en vrouwen;15 tot 75 jaar;Looiakkers;510;410;80.0;84.0;45.0;40.0;16.0
4626;Totaal mannen en vrouwen;15 tot 75 jaar;Elzent-Zuid;230;150;66.0;58.0;38.0;19.0;42.0
4627;Totaal mannen en vrouwen;15 tot 75 jaar;Kortonjo;6630;4710;71.0;81.0;51.0;30.0;19.0
4628;Totaal mannen en vrouwen;15 tot 75 jaar;Kerstroosplein;1540;1060;69.0;84.0;45.0;40.0;16.0
4629;Totaal mannen en vrouwen;15 tot 75 jaar;Gerardusplein;2640;1970;74.0;85.0;55.0;30.0;15.0
4630;Totaal mannen en vrouwen;15 tot 75 jaar;Genneperzijde;800;530;66.0;79.0;49.0;30.0;21.0
4631;Totaal mannen en vrouwen;15 tot 75 jaar;Roosten;500;350;70.0;68.0;51.0;17.0;32.0
4632;Totaal mannen en vrouwen;15 tot 75 jaar;Eikenburg;1130;800;71.0;75.0;51.0;25.0;25.0
4633;Totaal mannen en vrouwen;15 tot 75 jaar;Sportpark Aalsterweg;10;10;;;;;
4634;Totaal mannen en vrouwen;15 tot 75 jaar;Putten;11000;7490;68.0;86.0;54.0;33.0;14.0
4635;Totaal mannen en vrouwen;15 tot 75 jaar;Puttense Dreef;960;720;75.0;81.0;57.0;24.0;19.0
4636;Totaal mannen en vrouwen;15 tot 75 jaar;Poeijers;0;0;;;;;
4637;Totaal mannen en vrouwen;15 tot 75 jaar;Burghplan;2380;1620;68.0;89.0;52.0;37.0;11.0
4638;Totaal mannen en vrouwen;15 tot 75 jaar;Sintenbuurt;1340;950;71.0;87.0;56.0;31.0;13.0
4639;Totaal mannen en vrouwen;15 tot 75 jaar;Tivoli;1090;590;54.0;88.0;51.0;37.0;12.0
4640;Totaal mannen en vrouwen;15 tot 75 jaar;Gijzenrooi;1450;1000;69.0;84.0;60.0;24.0;16.0
4641;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Erven;930;600;64.0;89.0;46.0;43.0;11.0
4642;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenbuurt;2350;1680;71.0;87.0;51.0;36.0;13.0
4643;Totaal mannen en vrouwen;15 tot 75 jaar;Schuttersbosch;400;260;66.0;77.0;58.0;18.0;23.0
4644;Totaal mannen en vrouwen;15 tot 75 jaar;Leenderheide;0;0;;;;;
4645;Totaal mannen en vrouwen;15 tot 75 jaar;Riel;100;70;;;;;
4646;Totaal mannen en vrouwen;15 tot 75 jaar;De Laak;4270;2960;69.0;84.0;49.0;35.0;16.0
4647;Totaal mannen en vrouwen;15 tot 75 jaar;Villapark;1610;1160;72.0;78.0;52.0;26.0;22.0
4648;Totaal mannen en vrouwen;15 tot 75 jaar;Lakerlopen;2660;1800;68.0;88.0;47.0;41.0;12.0
4649;Totaal mannen en vrouwen;15 tot 75 jaar;Doornakkers;5900;3840;65.0;88.0;50.0;38.0;12.0
4650;Totaal mannen en vrouwen;15 tot 75 jaar;Doornakkers-West;2820;1810;64.0;88.0;47.0;41.0;12.0
4651;Totaal mannen en vrouwen;15 tot 75 jaar;Doornakkers-Oost;2180;1320;61.0;89.0;48.0;41.0;11.0
4652;Totaal mannen en vrouwen;15 tot 75 jaar;Tongelresche Akkers;910;710;77.0;87.0;62.0;26.0;13.0
4653;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Tongelre;6620;4140;62.0;86.0;52.0;34.0;14.0
4654;Totaal mannen en vrouwen;15 tot 75 jaar;Muschberg, Geestenberg;3150;2040;65.0;88.0;52.0;36.0;12.0
4655;Totaal mannen en vrouwen;15 tot 75 jaar;Urkhoven;120;70;;;;;
4656;Totaal mannen en vrouwen;15 tot 75 jaar;'t Hofke;2670;1600;60.0;88.0;53.0;35.0;12.0
4657;Totaal mannen en vrouwen;15 tot 75 jaar;Karpen;310;200;65.0;64.0;45.0;19.0;36.0
4658;Totaal mannen en vrouwen;15 tot 75 jaar;Koudenhoven;360;230;65.0;73.0;55.0;18.0;27.0
4659;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Woensel;8970;5680;63.0;90.0;43.0;46.0;10.0
4660;Totaal mannen en vrouwen;15 tot 75 jaar;Limbeek-Zuid;1200;750;62.0;91.0;50.0;40.0;9.0
4661;Totaal mannen en vrouwen;15 tot 75 jaar;Limbeek-Noord;2190;1350;62.0;89.0;39.0;50.0;11.0
4662;Totaal mannen en vrouwen;15 tot 75 jaar;Hemelrijken;3200;1960;61.0;89.0;38.0;51.0;11.0
4663;Totaal mannen en vrouwen;15 tot 75 jaar;Gildebuurt;1380;870;63.0;89.0;41.0;48.0;11.0
4664;Totaal mannen en vrouwen;15 tot 75 jaar;Woenselse Watermolen;1000;750;75.0;92.0;60.0;32.0;8.0
4665;Totaal mannen en vrouwen;15 tot 75 jaar;Erp;12220;7950;65.0;89.0;48.0;41.0;11.0
4666;Totaal mannen en vrouwen;15 tot 75 jaar;Woensel-West;3160;2150;68.0;86.0;43.0;43.0;14.0
4667;Totaal mannen en vrouwen;15 tot 75 jaar;Kronehoef;2820;1850;66.0;90.0;50.0;39.0;10.0
4668;Totaal mannen en vrouwen;15 tot 75 jaar;Barrier;1620;1120;69.0;89.0;55.0;34.0;11.0
4669;Totaal mannen en vrouwen;15 tot 75 jaar;Mensfort;2440;1550;63.0;90.0;52.0;38.0;10.0
4670;Totaal mannen en vrouwen;15 tot 75 jaar;Rapenland;1960;1260;64.0;91.0;45.0;45.0;9.0
4671;Totaal mannen en vrouwen;15 tot 75 jaar;Vredeoord;230;20;10.0;;;;
4672;Totaal mannen en vrouwen;15 tot 75 jaar;Begijnenbroek;8320;5490;66.0;89.0;55.0;34.0;11.0
4673;Totaal mannen en vrouwen;15 tot 75 jaar;Generalenbuurt;4010;2710;68.0;91.0;55.0;36.0;9.0
4674;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Toren;1190;630;53.0;87.0;50.0;38.0;13.0
4675;Totaal mannen en vrouwen;15 tot 75 jaar;Hondsheuvels;60;40;;;;;
4676;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Gracht-West;2120;1430;67.0;89.0;55.0;34.0;11.0
4677;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Gracht-Oost;950;690;73.0;82.0;58.0;24.0;18.0
4678;Totaal mannen en vrouwen;15 tot 75 jaar;Eckartdal;0;0;;;;;
4679;Totaal mannen en vrouwen;15 tot 75 jaar;Ontginning;11370;7180;63.0;90.0;54.0;36.0;10.0
4680;Totaal mannen en vrouwen;15 tot 75 jaar;Driehoeksbos;730;480;66.0;85.0;63.0;22.0;15.0
4681;Totaal mannen en vrouwen;15 tot 75 jaar;Prinsejagt;3410;2280;67.0;88.0;54.0;34.0;12.0
4682;Totaal mannen en vrouwen;15 tot 75 jaar;Jagershoef;2570;1540;60.0;92.0;54.0;38.0;8.0
