ID;Nationaliteit;Perioden;TotaalAsielverzoekenEnNareizigers_1;EersteAsielverzoekenPersonen_2;VolgendeAsielverzoeken_3;NareizigersPersonen_4
4213;Wit-Russisch ;1988;;;;
4214;Wit-Russisch ;1989;;;;
4215;Wit-Russisch ;1990;;;;
4216;Wit-Russisch ;1991;;;;
4217;Wit-Russisch ;1992;15.0;15.0;;
4218;Wit-Russisch ;1993;10.0;10.0;;
4219;Wit-Russisch ;1994;40.0;40.0;;
4220;Wit-Russisch ;1995;5.0;5.0;;
4221;Wit-Russisch ;1996;5.0;5.0;;
4222;Wit-Russisch ;1997;30.0;30.0;;
4223;Wit-Russisch ;1998;25.0;25.0;;
4224;Wit-Russisch ;1999;40.0;40.0;;
4225;Wit-Russisch ;2000;110.0;110.0;;
4226;Wit-Russisch ;2001;115.0;115.0;;
4227;Wit-Russisch ;2002;130.0;130.0;;
4228;Wit-Russisch ;2003;55.0;55.0;;
4229;Wit-Russisch ;2004;25.0;25.0;;
4230;Wit-Russisch ;2005;30.0;30.0;;
4231;Wit-Russisch ;2006;45.0;45.0;;
4232;Wit-Russisch ;2007;15.0;5.0;10.0;
4233;Wit-Russisch ;2008;5.0;5.0;0.0;
4234;Wit-Russisch ;2009;40.0;30.0;5.0;
4235;Wit-Russisch ;2010;65.0;65.0;5.0;
4236;Wit-Russisch ;2011;275.0;260.0;15.0;
4237;Wit-Russisch ;2012;65.0;55.0;10.0;
4238;Wit-Russisch ;2013;70.0;50.0;20.0;
4239;Wit-Russisch ;2014;50.0;45.0;5.0;0.0
4240;Wit-Russisch ;2015;50.0;45.0;5.0;0.0
4241;Wit-Russisch ;2016;25.0;20.0;5.0;
4242;Wit-Russisch ;2017;115.0;105.0;15.0;
4243;Wit-Russisch ;2018;260.0;250.0;5.0;
4244;Wit-Russisch ;2019;180.0;165.0;10.0;5.0
4245;Wit-Russisch ;2020;90.0;85.0;5.0;0.0
4246;Wit-Russisch ;2021;95.0;85.0;10.0;
4247;Wit-Russisch ;2022;105.0;95.0;10.0;0.0
4248;Wit-Russisch ;2023;85.0;80.0;0.0;0.0
4249;Wit-Russisch ;2024;60.0;50.0;5.0;0.0
4250;Zuid-Afrikaans ;1975;;;;
4251;Zuid-Afrikaans ;1976;;;;
4252;Zuid-Afrikaans ;1977;;;;
4253;Zuid-Afrikaans ;1978;;;;
4254;Zuid-Afrikaans ;1979;;;;
4255;Zuid-Afrikaans ;1980;;;;
4256;Zuid-Afrikaans ;1981;15.0;15.0;;
4257;Zuid-Afrikaans ;1982;10.0;10.0;;
4258;Zuid-Afrikaans ;1983;;;;
4259;Zuid-Afrikaans ;1984;10.0;10.0;;
4260;Zuid-Afrikaans ;1985;35.0;35.0;;
4261;Zuid-Afrikaans ;1986;45.0;45.0;;
4262;Zuid-Afrikaans ;1987;55.0;55.0;;
4263;Zuid-Afrikaans ;1988;50.0;50.0;;
4264;Zuid-Afrikaans ;1989;35.0;35.0;;
4265;Zuid-Afrikaans ;1990;35.0;35.0;;
4266;Zuid-Afrikaans ;1991;20.0;20.0;;
4267;Zuid-Afrikaans ;1992;20.0;20.0;;
4268;Zuid-Afrikaans ;1993;35.0;35.0;;
4269;Zuid-Afrikaans ;1994;25.0;25.0;;
4270;Zuid-Afrikaans ;1995;10.0;10.0;;
4271;Zuid-Afrikaans ;1996;5.0;5.0;;
4272;Zuid-Afrikaans ;1997;5.0;5.0;;
4273;Zuid-Afrikaans ;1998;5.0;5.0;;
4274;Zuid-Afrikaans ;1999;15.0;15.0;;
4275;Zuid-Afrikaans ;2000;5.0;5.0;;
4276;Zuid-Afrikaans ;2001;5.0;5.0;;
4277;Zuid-Afrikaans ;2002;5.0;5.0;;
4278;Zuid-Afrikaans ;2003;0.0;0.0;;
4279;Zuid-Afrikaans ;2004;5.0;5.0;;
4280;Zuid-Afrikaans ;2005;0.0;0.0;;
4281;Zuid-Afrikaans ;2006;5.0;5.0;;
4282;Zuid-Afrikaans ;2007;5.0;5.0;0.0;
4283;Zuid-Afrikaans ;2008;5.0;5.0;0.0;
4284;Zuid-Afrikaans ;2009;10.0;10.0;5.0;
4285;Zuid-Afrikaans ;2010;0.0;;0.0;
4286;Zuid-Afrikaans ;2011;0.0;0.0;0.0;
4287;Zuid-Afrikaans ;2012;5.0;5.0;0.0;
4288;Zuid-Afrikaans ;2013;0.0;0.0;;
4289;Zuid-Afrikaans ;2014;5.0;5.0;0.0;
4290;Zuid-Afrikaans ;2015;15.0;15.0;;
4291;Zuid-Afrikaans ;2016;10.0;10.0;;
4292;Zuid-Afrikaans ;2017;10.0;10.0;;
4293;Zuid-Afrikaans ;2018;10.0;5.0;5.0;
4294;Zuid-Afrikaans ;2019;10.0;10.0;0.0;
4295;Zuid-Afrikaans ;2020;5.0;5.0;0.0;
4296;Zuid-Afrikaans ;2021;10.0;5.0;0.0;
4297;Zuid-Afrikaans ;2022;20.0;15.0;5.0;0.0
4298;Zuid-Afrikaans ;2023;20.0;20.0;0.0;0.0
4299;Zuid-Afrikaans ;2024;20.0;15.0;5.0;0.0
4300;Onbekend;1975;;;;
4301;Onbekend;1976;;;;
4302;Onbekend;1977;;;;
4303;Onbekend;1978;;;;
4304;Onbekend;1979;;;;
4305;Onbekend;1980;;;;
4306;Onbekend;1981;;;;
4307;Onbekend;1982;;;;
4308;Onbekend;1983;;;;
4309;Onbekend;1984;;;;
4310;Onbekend;1985;;;;
4311;Onbekend;1986;;;;
4312;Onbekend;1987;;;;
4313;Onbekend;1988;50.0;50.0;;
4314;Onbekend;1989;400.0;400.0;;
4315;Onbekend;1990;425.0;425.0;;
4316;Onbekend;1991;225.0;225.0;;
4317;Onbekend;1992;160.0;160.0;;
4318;Onbekend;1993;685.0;685.0;;
4319;Onbekend;1994;825.0;825.0;;
4320;Onbekend;1995;740.0;740.0;;
4321;Onbekend;1996;350.0;350.0;;
4322;Onbekend;1997;475.0;475.0;;
4323;Onbekend;1998;825.0;825.0;;
4324;Onbekend;1999;925.0;925.0;;
4325;Onbekend;2000;1210.0;1210.0;;
4326;Onbekend;2001;1125.0;1125.0;;
4327;Onbekend;2002;530.0;530.0;;
4328;Onbekend;2003;770.0;770.0;;
4329;Onbekend;2004;1065.0;1065.0;;
4330;Onbekend;2005;1365.0;1365.0;;
4331;Onbekend;2006;1260.0;1260.0;;
4332;Onbekend;2007;600.0;385.0;215.0;
4333;Onbekend;2008;560.0;380.0;185.0;
4334;Onbekend;2009;750.0;640.0;110.0;
4335;Onbekend;2010;800.0;655.0;140.0;
4336;Onbekend;2011;835.0;630.0;205.0;
4337;Onbekend;2012;680.0;415.0;265.0;
4338;Onbekend;2013;450.0;325.0;105.0;25.0
4339;Onbekend;2014;845.0;425.0;205.0;220.0
4340;Onbekend;2015;740.0;510.0;125.0;105.0
4341;Onbekend;2016;690.0;525.0;60.0;110.0
4342;Onbekend;2017;1015.0;640.0;65.0;305.0
4343;Onbekend;2018;955.0;760.0;65.0;135.0
4344;Onbekend;2019;970.0;910.0;35.0;20.0
4345;Onbekend;2020;665.0;600.0;25.0;40.0
4346;Onbekend;2021;975.0;845.0;30.0;100.0
4347;Onbekend;2022;1315.0;1145.0;25.0;145.0
4348;Onbekend;2023;1400.0;1260.0;20.0;120.0
4349;Onbekend;2024;1790.0;1455.0;30.0;300.0
4350;Staatloos;1975;;;;
4351;Staatloos;1976;;;;
4352;Staatloos;1977;;;;
4353;Staatloos;1978;;;;
4354;Staatloos;1979;;;;
4355;Staatloos;1980;;;;
4356;Staatloos;1981;;;;
4357;Staatloos;1982;;;;
4358;Staatloos;1983;;;;
4359;Staatloos;1984;;;;
4360;Staatloos;1985;;;;
4361;Staatloos;1986;;;;
4362;Staatloos;1987;;;;
4363;Staatloos;1988;;;;
4364;Staatloos;1989;;;;
4365;Staatloos;1990;;;;
4366;Staatloos;1991;;;;
4367;Staatloos;1992;;;;
4368;Staatloos;1993;;;;
4369;Staatloos;1994;;;;
4370;Staatloos;1995;;;;
4371;Staatloos;1996;;;;
4372;Staatloos;1997;;;;
4373;Staatloos;1998;;;;
4374;Staatloos;1999;;;;
4375;Staatloos;2000;;;;
4376;Staatloos;2001;;;;
4377;Staatloos;2002;;;;
4378;Staatloos;2003;;;;
4379;Staatloos;2004;;;;
4380;Staatloos;2005;;;;
4381;Staatloos;2006;;;;
4382;Staatloos;2007;;;;
4383;Staatloos;2008;;;;
4384;Staatloos;2009;;;;
4385;Staatloos;2010;;;;
4386;Staatloos;2011;;;;
4387;Staatloos;2012;;;;
4388;Staatloos;2013;310.0;275.0;15.0;20.0
4389;Staatloos;2014;3045.0;2705.0;15.0;325.0
4390;Staatloos;2015;4940.0;2400.0;35.0;2505.0
4391;Staatloos;2016;1480.0;320.0;20.0;1140.0
4392;Staatloos;2017;1630.0;140.0;35.0;1460.0
4393;Staatloos;2018;350.0;50.0;65.0;240.0
4394;Staatloos;2019;205.0;40.0;25.0;140.0
4395;Staatloos;2020;200.0;35.0;35.0;130.0
4396;Staatloos;2021;410.0;45.0;25.0;340.0
4397;Staatloos;2022;425.0;40.0;20.0;370.0
4398;Staatloos;2023;190.0;60.0;10.0;120.0
4399;Staatloos;2024;120.0;30.0;10.0;75.0
