ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
4398;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2001/'02;6;
4399;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2002/'03;9;
4400;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2003/'04;9;
4401;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2004/'05;8;
4402;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2005/'06;15;
4403;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2006/'07;7;
4404;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2007/'08;18;
4405;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2008/'09;11;
4406;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2009/'10;22;
4407;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2010/'11;26;
4408;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2011/'12;35;
4409;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2012/'13;16;
4410;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;1995/'96;2;
4411;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;1996/'97;0;0.0
4412;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;1997/'98;3;
4413;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;1998/'99;3;
4414;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;1999/'00;2;
4415;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2000/'01;5;
4416;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2001/'02;4;
4417;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2002/'03;3;
4418;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2003/'04;0;0.0
4419;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2004/'05;1;
4420;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2005/'06;5;
4421;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2006/'07;5;
4422;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2007/'08;6;
4423;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2008/'09;2;
4424;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2009/'10;0;0.0
4425;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2010/'11;4;
4426;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2011/'12;5;
4427;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Deeltijd;2012/'13;9;
4428;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;1995/'96;1;
4429;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;1996/'97;3;
4430;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;1997/'98;2;
4431;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;1998/'99;0;0.0
4432;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;1999/'00;1;
4433;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2000/'01;2;
4434;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2001/'02;4;
4435;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2002/'03;3;
4436;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2003/'04;1;
4437;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2004/'05;0;0.0
4438;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2005/'06;2;
4439;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2006/'07;0;0.0
4440;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2007/'08;3;
4441;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2008/'09;1;
4442;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2009/'10;3;
4443;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2010/'11;4;
4444;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2011/'12;7;
4445;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Totaal opleidingsvorm;2012/'13;4;
4446;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;1995/'96;1;
4447;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;1996/'97;3;
4448;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;1997/'98;2;
4449;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;1998/'99;0;0.0
4450;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;1999/'00;1;
4451;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2000/'01;2;
4452;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2001/'02;4;
4453;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2002/'03;3;
4454;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2003/'04;1;
4455;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2004/'05;0;0.0
4456;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2005/'06;1;
4457;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2006/'07;0;0.0
4458;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2007/'08;1;
4459;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2008/'09;1;
4460;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2009/'10;3;
4461;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2010/'11;4;
4462;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2011/'12;6;
4463;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Voltijd;2012/'13;2;
4464;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;1995/'96;0;0.0
4465;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;1996/'97;0;0.0
4466;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;1997/'98;0;0.0
4467;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;1998/'99;0;0.0
4468;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;1999/'00;0;0.0
4469;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2000/'01;0;0.0
4470;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2001/'02;0;0.0
4471;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2002/'03;0;0.0
4472;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2003/'04;0;0.0
4473;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2004/'05;0;0.0
4474;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2005/'06;1;
4475;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2006/'07;0;0.0
4476;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2007/'08;2;
4477;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2008/'09;0;0.0
4478;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2009/'10;0;0.0
4479;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2010/'11;0;0.0
4480;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2011/'12;1;
4481;Totaal mannen en vrouwen;Master;2;HBO;Marokko;Deeltijd;2012/'13;2;
4482;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;1995/'96;3;
4483;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;1996/'97;0;0.0
4484;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;1997/'98;4;
4485;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;1998/'99;2;
4486;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;1999/'00;0;0.0
4487;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2000/'01;2;
4488;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2001/'02;1;
4489;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2002/'03;1;
4490;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2003/'04;2;
4491;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2004/'05;1;
4492;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2005/'06;3;
4493;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2006/'07;1;
4494;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2007/'08;3;
4495;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2008/'09;2;
4496;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2009/'10;1;
4497;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2010/'11;4;
4498;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2011/'12;3;
4499;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Totaal opleidingsvorm;2012/'13;1;
4500;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;1995/'96;3;
4501;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;1996/'97;0;0.0
4502;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;1997/'98;3;
4503;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;1998/'99;1;
4504;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;1999/'00;0;0.0
4505;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2000/'01;0;0.0
4506;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2001/'02;1;
4507;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2002/'03;0;0.0
4508;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2003/'04;2;
4509;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2004/'05;0;0.0
4510;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2005/'06;1;
4511;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2006/'07;1;
4512;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2007/'08;2;
4513;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2008/'09;1;
4514;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2009/'10;1;
4515;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2010/'11;4;
4516;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2011/'12;3;
4517;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Voltijd;2012/'13;1;
4518;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;1995/'96;0;0.0
4519;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;1996/'97;0;0.0
4520;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;1997/'98;1;
4521;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;1998/'99;1;
4522;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;1999/'00;0;0.0
4523;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2000/'01;2;
4524;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2001/'02;0;0.0
4525;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2002/'03;1;
4526;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2003/'04;0;0.0
4527;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2004/'05;1;
4528;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2005/'06;2;
4529;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2006/'07;0;0.0
4530;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2007/'08;1;
4531;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2008/'09;1;
4532;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2009/'10;0;0.0
4533;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2010/'11;0;0.0
4534;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2011/'12;0;0.0
4535;Totaal mannen en vrouwen;Master;2;HBO;Turkije;Deeltijd;2012/'13;0;0.0
4536;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;1995/'96;6;
4537;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;1996/'97;1;
4538;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;1997/'98;4;
4539;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;1998/'99;2;
4540;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;1999/'00;0;0.0
4541;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2000/'01;1;
4542;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2001/'02;3;
4543;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2002/'03;3;
4544;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2003/'04;1;
4545;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2004/'05;2;
4546;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2005/'06;8;
4547;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2006/'07;5;
4548;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2007/'08;5;
4549;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2008/'09;2;
4550;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2009/'10;7;
4551;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2010/'11;8;
4552;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2011/'12;5;
4553;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Totaal opleidingsvorm;2012/'13;6;
4554;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;1995/'96;5;
4555;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;1996/'97;1;
4556;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;1997/'98;3;
4557;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;1998/'99;2;
4558;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;1999/'00;0;0.0
4559;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2000/'01;1;
4560;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2001/'02;0;0.0
4561;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2002/'03;2;
4562;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2003/'04;1;
4563;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2004/'05;2;
4564;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2005/'06;7;
4565;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2006/'07;2;
4566;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2007/'08;3;
4567;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2008/'09;1;
4568;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2009/'10;7;
4569;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2010/'11;7;
4570;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2011/'12;3;
4571;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Voltijd;2012/'13;3;
4572;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;1995/'96;1;
4573;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;1996/'97;0;0.0
4574;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;1997/'98;1;
4575;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;1998/'99;0;0.0
4576;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;1999/'00;0;0.0
4577;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2000/'01;0;0.0
4578;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2001/'02;3;
4579;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2002/'03;1;
4580;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2003/'04;0;0.0
4581;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2004/'05;0;0.0
4582;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2005/'06;1;
4583;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2006/'07;3;
4584;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2007/'08;2;
4585;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2008/'09;1;
4586;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2009/'10;0;0.0
4587;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2010/'11;1;
4588;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2011/'12;2;
4589;Totaal mannen en vrouwen;Master;2;HBO;Suriname;Deeltijd;2012/'13;3;
4590;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1995/'96;5;
4591;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1996/'97;1;
4592;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1997/'98;3;
4593;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1998/'99;3;
4594;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1999/'00;1;
4595;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2000/'01;1;
4596;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2001/'02;2;
4597;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2002/'03;3;
4598;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2003/'04;0;0.0
4599;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2004/'05;1;
4600;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2005/'06;2;
4601;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2006/'07;3;
4602;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2007/'08;4;
4603;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2008/'09;1;
4604;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2009/'10;2;
4605;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2010/'11;3;
4606;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2011/'12;6;
4607;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2012/'13;3;
4608;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1995/'96;4;
4609;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1996/'97;1;
4610;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1997/'98;2;
4611;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1998/'99;2;
4612;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1999/'00;1;
4613;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2000/'01;0;0.0
4614;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2001/'02;1;
4615;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2002/'03;2;
4616;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2003/'04;0;0.0
4617;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2004/'05;1;
4618;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2005/'06;2;
4619;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2006/'07;2;
4620;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2007/'08;4;
4621;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2008/'09;1;
4622;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2009/'10;2;
4623;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2010/'11;1;
4624;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2011/'12;5;
4625;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2012/'13;1;
4626;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1995/'96;1;
4627;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1996/'97;0;0.0
4628;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1997/'98;1;
4629;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1998/'99;1;
4630;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1999/'00;0;0.0
4631;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2000/'01;1;
4632;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2001/'02;1;
4633;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2002/'03;1;
4634;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2003/'04;0;0.0
4635;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2004/'05;0;0.0
4636;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2005/'06;0;0.0
4637;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2006/'07;1;
4638;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2007/'08;0;0.0
4639;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2008/'09;0;0.0
4640;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2009/'10;0;0.0
4641;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2010/'11;2;
4642;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2011/'12;1;
4643;Totaal mannen en vrouwen;Master;2;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2012/'13;2;
4644;Totaal mannen en vrouwen;Master;2;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1995/'96;1;
4645;Totaal mannen en vrouwen;Master;2;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1996/'97;2;
4646;Totaal mannen en vrouwen;Master;2;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1997/'98;1;
4647;Totaal mannen en vrouwen;Master;2;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1998/'99;2;
4648;Totaal mannen en vrouwen;Master;2;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1999/'00;4;
4649;Totaal mannen en vrouwen;Master;2;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2000/'01;4;
4650;Totaal mannen en vrouwen;Master;2;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2001/'02;0;0.0
4651;Totaal mannen en vrouwen;Master;2;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2002/'03;2;
4652;Totaal mannen en vrouwen;Master;2;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2003/'04;5;
4653;Totaal mannen en vrouwen;Master;2;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2004/'05;5;
