ID;RegioS;Perioden;TotaalInstallaties_1;MechanischeInstallaties_2;Oxidatiebedden_3;Aeratietanks_4;Oxidatietanks_5;Oxidatiesloten_6;Carrousels_7;DiscontinueSystemen_8;ParallelleInstallaties_9;Tweetrapsinstallaties_10;Compactinstallaties_11;Membraanbioreactors_12;NeredaKorrelslibReactor_13;HybrideNeredaActiefSlibSysteem_14;TotaalCapaciteitVervuilingseenheden_15;MechanischeInstallaties_16;Oxidatiebedden_17;Aeratietanks_18;Oxidatietanks_19;Oxidatiesloten_20;Carrousels_21;DiscontinueSystemen_22;ParallelleInstallaties_23;Tweetrapsinstallaties_24;Compactinstallaties_25;Membraanbioreactors_26;NeredaKorrelslibReactor_27;HybrideNeredaActiefSlibSysteem_28;TotaalCapaciteit_29;MechanischeInstallaties_30;Oxidatiebedden_31;Aeratietanks_32;Oxidatietanks_33;Oxidatiesloten_34;Carrousels_35;DiscontinueSystemen_36;ParallelleInstallaties_37;Tweetrapsinstallaties_38;Compactinstallaties_39;Membraanbioreactors_40;NeredaKorrelslibReactor_41;HybrideNeredaActiefSlibSysteem_42;VolumeAfvalwater_43;Vervuilingseenheden_44;ChemischZuurstofVerbruik_45;BiochemischZuurstofVerbruik_46;StikstofverbindingenAlsN_47;FosforverbindingenAlsP_48;Koper_49;Chroom_50;Zink_51;Lood_52;Cadmium_53;Nikkel_54;Kwik_55;Arseen_56;ChemischZuurstofVerbruik_57;BiochemischZuurstofVerbruik_58;StikstofverbindingenAlsN_59;FosforverbindingenAlsP_60;ZwevendStof_61;VolumeAfvalwater_62;Vervuilingseenheden_63;ChemischZuurstofVerbruik_64;BiochemischZuurstofVerbruik_65;StikstofverbindingenAlsN_66;FosforverbindingenAlsP_67;Koper_68;Chroom_69;Zink_70;Lood_71;Cadmium_72;Nikkel_73;Kwik_74;Arseen_75;ChemischZuurstofVerbruik_76;BiochemischZuurstofVerbruik_77;StikstofverbindingenAlsN_78;FosforverbindingenAlsP_79;ZwevendStof_80;TotaalNatSlib_81;Landbouw_82;NatteOxidatie_83;Composteren_84;Storten_85;Verbranden_86;Cementindustrie_87;Elektriciteitscentrale_88;OverigeBestemmingen_89;TotaalDrogeStof_90;Landbouw_91;NatteOxidatie_92;Composteren_93;Storten_94;Verbranden_95;Cementindustrie_96;Elektriciteitscentrale_97;OverigeBestemmingen_98;AsGloeirest_99;StikstofverbindingenAlsN_100;FosforverbindingenAlsP_101;Koper_102;Chroom_103;Zink_104;Lood_105;Cadmium_106;Nikkel_107;Kwik_108;Arseen_109
141;West-Nederland (LD);2021;121.0;0.0;0.0;20.0;28.0;6.0;54.0;1.0;5.0;5.0;0.0;0.0;2.0;0.0;13382.0;0.0;0.0;4396.0;2118.0;98.0;4739.0;51.0;585.0;927.0;0.0;0.0;468.0;0.0;10663.0;0.0;0.0;3491.0;1638.0;77.0;3818.0;45.0;429.0;773.0;0.0;0.0;392.0;0.0;881936.0;11562.0;442838.0;192745.0;41727.0;5531.0;;;;;;;;;505.0;218.0;48.0;6.0;247.0;881936.0;854.0;30522.0;3549.0;6415.0;722.0;;;;;;;;;35.0;4.0;6.0;1.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;West-Nederland (LD);2022;121.0;0.0;0.0;25.0;21.0;6.0;56.0;1.0;5.0;5.0;0.0;0.0;2.0;0.0;13382.0;0.0;0.0;4582.0;1860.0;98.0;4811.0;51.0;585.0;927.0;0.0;0.0;468.0;0.0;10374.0;0.0;0.0;3572.0;1421.0;77.0;3690.0;40.0;410.0;779.0;0.0;0.0;386.0;0.0;821170.0;11461.0;437711.0;181388.0;41594.0;5572.0;53428.0;5317.0;168671.0;12118.0;143.0;5916.0;60.0;3166.0;528.0;219.0;50.0;7.0;258.0;821170.0;794.0;28568.0;3108.0;6019.0;710.0;4030.0;746.0;25853.0;644.0;32.0;2638.0;9.0;1346.0;36.0;4.0;6.0;1.0;7.0;535501.0;0.0;0.0;0.0;1229.0;494583.0;0.0;22218.0;17471.0;129250.0;0.0;0.0;0.0;257.0;120161.0;0.0;5190.0;3641.0;34216.0;7706.0;4735.0;48515.0;3829.0;122985.0;10578.0;105.0;2706.0;56.0;1639.0
143;West-Nederland (LD);2023;121.0;0.0;0.0;25.0;21.0;6.0;56.0;1.0;5.0;5.0;0.0;0.0;2.0;0.0;13382.0;0.0;0.0;4582.0;1860.0;98.0;4811.0;51.0;585.0;927.0;0.0;0.0;468.0;0.0;10344.0;0.0;0.0;3548.0;1421.0;77.0;3683.0;40.0;410.0;779.0;0.0;0.0;386.0;0.0;984537.0;11363.0;430439.0;183371.0;42037.0;5425.0;;;;;;;;;438.0;183.0;43.0;6.0;230.0;984537.0;910.0;32267.0;3792.0;6839.0;723.0;;;;;;;;;34.0;4.0;6.0;1.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;Zuid-Nederland (LD);1981;64.0;5.0;5.0;12.0;2.0;19.0;12.0;1.0;0.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;4948.0;19.0;117.0;2405.0;15.0;261.0;1355.0;3.0;0.0;774.0;0.0;0.0;;;313204.0;;161266.0;73022.0;13747.0;3786.0;40340.0;34446.0;147490.0;40287.0;1018.0;25746.0;213.0;667.0;594.0;268.0;56.0;16.0;160.0;313204.0;;23160.0;4999.0;6833.0;2051.0;12102.0;13778.0;44247.0;16115.0;407.0;18022.0;64.0;333.0;119.0;39.0;25.0;10.0;27.0;497084.0;216960.0;0.0;174199.0;93165.0;12140.0;0.0;0.0;620.0;52300.0;10309.0;0.0;18992.0;20778.0;2137.0;0.0;0.0;84.0;23944.0;2288.0;1188.0;25726.0;18714.0;94836.0;22156.0;498.0;6949.0;126.0;334.0
145;Zuid-Nederland (LD);1985;68.0;0.0;4.0;14.0;4.0;22.0;12.0;1.0;0.0;11.0;0.0;0.0;;;;;;;;;;;;;;;;;5878.0;0.0;73.0;3076.0;134.0;297.0;1355.0;3.0;0.0;940.0;0.0;0.0;;;370136.0;;218893.0;85671.0;17896.0;4802.0;49065.0;29680.0;148304.0;47832.0;642.0;18505.0;199.0;776.0;634.0;246.0;56.0;16.0;206.0;370136.0;;27587.0;3926.0;9274.0;2569.0;14720.0;11872.0;44491.0;19133.0;257.0;12953.0;60.0;388.0;97.0;18.0;26.0;9.0;46.0;585250.0;268008.0;0.0;202968.0;93591.0;20257.0;0.0;0.0;426.0;69978.0;12166.0;0.0;25412.0;28832.0;3545.0;0.0;0.0;23.0;34059.0;3678.0;1432.0;30403.0;18856.0;95480.0;27723.0;371.0;5665.0;137.0;350.0
146;Zuid-Nederland (LD);1990;72.0;0.0;3.0;16.0;4.0;25.0;12.0;2.0;0.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;;6170.0;0.0;46.0;3296.0;134.0;384.0;1355.0;11.0;0.0;945.0;0.0;0.0;;;395466.0;;236600.0;92858.0;18485.0;3676.0;51357.0;17164.0;139216.0;25077.0;415.0;14271.0;228.0;1012.0;624.0;241.0;51.0;9.0;209.0;395466.0;;26800.0;3920.0;8123.0;1374.0;10580.0;5819.0;39259.0;6545.0;166.0;8506.0;68.0;506.0;82.0;14.0;22.0;4.0;32.0;710170.0;268162.0;0.0;163719.0;256739.0;20835.0;0.0;0.0;715.0;106843.0;12111.0;0.0;19930.0;71003.0;3771.0;0.0;0.0;27.0;44050.0;4837.0;2086.0;43215.0;12125.0;105108.0;19506.0;263.0;5990.0;170.0;544.0
147;Zuid-Nederland (LD);1991;71.0;0.0;2.0;15.0;4.0;25.0;12.0;2.0;0.0;11.0;0.0;0.0;;;;;;;;;;;;;;;;;6316.0;0.0;42.0;3046.0;134.0;384.0;1355.0;11.0;0.0;1345.0;0.0;0.0;;;400563.0;;246381.0;99424.0;20461.0;3553.0;51377.0;17183.0;132046.0;23332.0;410.0;12401.0;237.0;1116.0;628.0;244.0;53.0;9.0;214.0;400563.0;;29302.0;4582.0;9501.0;1359.0;9608.0;5619.0;36709.0;5436.0;164.0;7131.0;71.0;558.0;69.0;11.0;23.0;4.0;21.0;643016.0;190315.0;0.0;186243.0;245243.0;21215.0;0.0;0.0;0.0;105622.0;8599.0;0.0;23416.0;69767.0;3840.0;0.0;0.0;0.0;48275.0;5030.0;2245.0;41872.0;12321.0;95342.0;18345.0;245.0;5230.0;161.0;557.0
148;Zuid-Nederland (LD);1992;70.0;0.0;2.0;15.0;4.0;24.0;12.0;2.0;0.0;11.0;0.0;0.0;;;;;;;;;;;;;;;;;6315.0;0.0;42.0;3046.0;134.0;382.0;1355.0;11.0;0.0;1345.0;0.0;0.0;;;438682.0;;243317.0;94728.0;19799.0;3574.0;51807.0;13277.0;138489.0;22329.0;444.0;11610.0;209.0;1021.0;604.0;225.0;51.0;8.0;240.0;438682.0;;26752.0;3490.0;8844.0;1287.0;8704.0;4169.0;37946.0;4600.0;178.0;6444.0;63.0;511.0;63.0;9.0;20.0;3.0;22.0;552994.0;85544.0;0.0;181636.0;258034.0;27500.0;0.0;0.0;280.0;102083.0;3377.0;0.0;23677.0;70017.0;5005.0;0.0;0.0;7.0;46738.0;4223.0;1768.0;41756.0;9014.0;97278.0;17167.0;256.0;5109.0;139.0;513.0
149;Zuid-Nederland (LD);1993;65.0;0.0;1.0;15.0;4.0;21.0;12.0;1.0;0.0;11.0;0.0;0.0;;;;;;;;;;;;;;;;;6326.0;0.0;30.0;3046.0;134.0;376.0;1388.0;8.0;0.0;1345.0;0.0;0.0;;;439543.0;;246510.0;92294.0;20212.0;3651.0;45450.0;8384.0;118024.0;16804.0;537.0;14474.0;145.0;1037.0;603.0;225.0;50.0;8.0;225.0;439543.0;;26001.0;3145.0;8750.0;1172.0;7640.0;2208.0;28279.0;3062.0;193.0;9294.0;46.0;508.0;58.0;8.0;19.0;3.0;15.0;550069.0;110641.0;0.0;198488.0;210388.0;30374.0;0.0;0.0;178.0;99466.0;4213.0;0.0;31911.0;56880.0;6457.0;0.0;0.0;5.0;46098.0;4231.0;1333.0;38281.0;9768.0;91565.0;16070.0;221.0;4882.0;113.0;507.0
150;Zuid-Nederland (LD);1994;63.0;0.0;1.0;14.0;5.0;20.0;12.0;0.0;0.0;11.0;0.0;0.0;;;;;;;;;;;;;;;;;6318.0;0.0;30.0;2946.0;234.0;375.0;1388.0;0.0;0.0;1345.0;0.0;0.0;;;488685.0;;250168.0;93144.0;20121.0;3449.0;47346.0;8969.0;141425.0;16203.0;288.0;12363.0;164.0;1118.0;543.0;201.0;45.0;7.0;355.0;488685.0;;28424.0;3535.0;9177.0;1090.0;7658.0;2326.0;36835.0;3302.0;111.0;6219.0;49.0;582.0;55.0;8.0;18.0;2.0;16.0;579257.0;38971.0;0.0;276556.0;226295.0;36787.0;0.0;0.0;648.0;110228.0;1529.0;0.0;39629.0;61056.0;7996.0;0.0;0.0;18.0;54637.0;4466.0;2423.0;42104.0;9003.0;110482.0;19497.0;232.0;5683.0;135.0;576.0
151;Zuid-Nederland (LD);1995;63.0;0.0;1.0;15.0;5.0;20.0;12.0;0.0;0.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;;6213.0;0.0;30.0;3291.0;234.0;375.0;1388.0;0.0;0.0;895.0;0.0;0.0;;;468713.0;;240594.0;87158.0;20110.0;3588.0;52040.0;9545.0;124460.0;14658.0;255.0;11538.0;142.0;987.0;530.0;196.0;45.0;8.0;270.0;468713.0;;25797.0;2917.0;8599.0;889.0;9185.0;2146.0;31371.0;3131.0;81.0;5763.0;39.0;472.0;53.0;7.0;18.0;2.0;14.0;537662.0;0.0;0.0;265172.0;234754.0;35640.0;0.0;0.0;2096.0;110465.0;0.0;0.0;33340.0;69284.0;7755.0;0.0;0.0;86.0;52912.0;4514.0;2891.0;39057.0;9235.0;92977.0;15094.0;207.0;4368.0;110.0;565.0
152;Zuid-Nederland (LD);1996;61.0;0.0;0.0;15.0;5.0;19.0;12.0;0.0;0.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;;6181.0;0.0;0.0;3291.0;234.0;373.0;1388.0;0.0;0.0;895.0;0.0;0.0;;;398426.0;;225291.0;85888.0;18982.0;3365.0;47205.0;7951.0;106744.0;12779.0;180.0;10213.0;142.0;813.0;596.0;233.0;52.0;8.0;297.0;398426.0;;24827.0;2721.0;7737.0;885.0;7144.0;1782.0;28111.0;1534.0;55.0;5401.0;41.0;375.0;58.0;7.0;20.0;2.0;14.0;487433.0;0.0;5187.0;178831.0;259929.0;42801.0;0.0;0.0;685.0;97595.0;0.0;866.0;23090.0;64034.0;9366.0;0.0;0.0;238.0;43313.0;4256.0;2218.0;37014.0;8212.0;81092.0;12731.0;148.0;4716.0;94.0;516.0
153;Zuid-Nederland (LD);1997;58.0;0.0;0.0;15.0;5.0;17.0;13.0;0.0;0.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;6337.0;0.0;0.0;3362.0;234.0;371.0;1570.0;0.0;0.0;800.0;0.0;0.0;;;420297.0;;224942.0;88513.0;18493.0;3105.0;49378.0;5127.0;105535.0;10092.0;231.0;11857.0;159.0;936.0;560.0;221.0;47.0;7.0;377.0;420297.0;;21615.0;2684.0;6968.0;824.0;10397.0;1675.0;24789.0;3166.0;78.0;5937.0;46.0;447.0;47.0;6.0;16.0;2.0;17.0;364255.0;0.0;14638.0;54749.0;174737.0;109107.0;0.0;0.0;11024.0;95173.0;0.0;2708.0;14990.0;46533.0;25154.0;0.0;0.0;5788.0;40087.0;4256.0;1862.0;37674.0;7237.0;83209.0;12355.0;215.0;5316.0;135.0;604.0
154;Zuid-Nederland (LD);1998;58.0;0.0;0.0;14.0;6.0;17.0;13.0;0.0;0.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;6307.0;0.0;0.0;3151.0;445.0;371.0;1540.0;0.0;0.0;800.0;0.0;0.0;;;518615.0;;230243.0;83739.0;19194.0;3308.0;39043.0;7035.0;123451.0;13286.0;339.0;10586.0;121.0;1200.0;461.0;173.0;38.0;6.0;225.0;518615.0;;24728.0;2842.0;7701.0;826.0;4073.0;1446.0;28541.0;1434.0;134.0;4863.0;34.0;593.0;43.0;5.0;14.0;2.0;10.0;367452.0;0.0;0.0;4169.0;6490.0;343873.0;0.0;0.0;12920.0;96634.0;0.0;0.0;3936.0;3241.0;79954.0;0.0;0.0;9503.0;41028.0;4354.0;1975.0;37826.0;7513.0;92234.0;13070.0;219.0;5414.0;99.0;740.0
155;Zuid-Nederland (LD);1999;58.0;0.0;0.0;14.0;6.0;17.0;13.0;0.0;0.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;6307.0;0.0;0.0;3151.0;445.0;371.0;1540.0;0.0;0.0;800.0;0.0;0.0;;;501314.0;;229293.0;81772.0;19314.0;3240.0;53685.0;8246.0;127308.0;15249.0;291.0;14558.0;171.0;1349.0;506.0;185.0;44.0;7.0;255.0;501314.0;;24011.0;2902.0;7574.0;789.0;8724.0;1846.0;28165.0;2075.0;109.0;7205.0;51.0;623.0;47.0;5.0;15.0;2.0;11.0;359971.0;0.0;0.0;0.0;8927.0;333462.0;0.0;0.0;17582.0;100828.0;0.0;0.0;0.0;5633.0;79324.0;0.0;0.0;15871.0;47006.0;4766.0;1512.0;41150.0;8456.0;96609.0;13780.0;142.0;6067.0;98.0;902.0
156;Zuid-Nederland (LD);2000;58.0;0.0;0.0;15.0;6.0;17.0;14.0;0.0;0.0;6.0;0.0;0.0;;;;;;;;;;;;;;;;;6366.0;0.0;0.0;3326.0;448.0;371.0;1587.0;0.0;0.0;635.0;0.0;0.0;;;491837.0;;222861.0;87525.0;19167.0;3209.0;49551.0;6664.0;109626.0;12473.0;336.0;9270.0;152.0;1279.0;468.0;184.0;40.0;6.0;228.0;491837.0;;22440.0;2689.0;6655.0;726.0;8037.0;1627.0;25893.0;2520.0;192.0;4734.0;43.0;656.0;41.0;5.0;12.0;2.0;10.0;319545.0;0.0;0.0;0.0;254.0;300820.0;0.0;0.0;18471.0;88737.0;0.0;0.0;0.0;189.0;71469.0;0.0;0.0;17079.0;33557.0;4341.0;1843.0;33442.0;6285.0;77433.0;11037.0;142.0;4208.0;82.0;672.0
157;Zuid-Nederland (LD);2001;58.0;0.0;0.0;16.0;6.0;17.0;14.0;0.0;0.0;5.0;0.0;0.0;;;;;;;;;;;;;;;;;6356.0;0.0;0.0;3406.0;448.0;371.0;1587.0;0.0;0.0;545.0;0.0;0.0;;;517614.0;;222143.0;83939.0;19254.0;3313.0;54055.0;7370.0;126947.0;16568.0;422.0;9870.0;149.0;1261.0;452.0;176.0;40.0;6.0;218.0;517614.0;;21625.0;2472.0;6497.0;706.0;8153.0;1825.0;29688.0;3457.0;214.0;4997.0;41.0;615.0;39.0;4.0;12.0;2.0;9.0;357661.0;0.0;0.0;0.0;687.0;329224.0;0.0;0.0;27751.0;95214.0;0.0;0.0;0.0;171.0;78259.0;0.0;0.0;16783.0;35912.0;4847.0;1623.0;38405.0;6126.0;88779.0;12625.0;175.0;3998.0;81.0;782.0
158;Zuid-Nederland (LD);2002;58.0;0.0;0.0;16.0;6.0;17.0;14.0;0.0;0.0;5.0;0.0;0.0;;;;;;;;;;;;;;;;;6356.0;0.0;0.0;3406.0;448.0;371.0;1587.0;0.0;0.0;545.0;0.0;0.0;;;522732.0;;221743.0;79832.0;19215.0;3347.0;41424.0;6667.0;130679.0;11129.0;319.0;7742.0;166.0;1409.0;466.0;167.0;40.0;7.0;220.0;522732.0;;21291.0;2114.0;5766.0;728.0;5999.0;1402.0;30851.0;1446.0;120.0;3317.0;47.0;685.0;38.0;4.0;10.0;2.0;10.0;332303.0;0.0;0.0;0.0;2234.0;307131.0;0.0;0.0;22938.0;93808.0;0.0;0.0;0.0;459.0;74307.0;0.0;0.0;19043.0;38505.0;4892.0;2580.0;36353.0;5751.0;88306.0;11533.0;135.0;3399.0;92.0;692.0
159;Zuid-Nederland (LD);2003;58.0;0.0;0.0;15.0;7.0;17.0;14.0;0.0;0.0;5.0;0.0;0.0;;;;;;;;;;;;;;;;;6180.0;0.0;0.0;3070.0;623.0;371.0;1572.0;0.0;0.0;545.0;0.0;0.0;;;444398.0;;231752.0;85449.0;18989.0;3427.0;40658.0;6922.0;106078.0;13091.0;335.0;6801.0;117.0;1012.0;577.0;223.0;48.0;8.0;266.0;444398.0;;20713.0;2074.0;5108.0;777.0;5752.0;1426.0;22006.0;2477.0;147.0;3360.0;43.0;454.0;42.0;4.0;11.0;2.0;10.0;287407.0;0.0;0.0;4096.0;3658.0;253126.0;0.0;0.0;26527.0;88307.0;0.0;0.0;895.0;1473.0;61645.0;0.0;0.0;24295.0;34610.0;3715.0;2200.0;35379.0;5184.0;81283.0;11220.0;109.0;3235.0;73.0;548.0
160;Zuid-Nederland (LD);2004;58.0;0.0;0.0;15.0;7.0;17.0;14.0;0.0;0.0;5.0;0.0;0.0;;;;;;;;;;;;;;;;;6206.0;0.0;0.0;3070.0;623.0;397.0;1572.0;0.0;0.0;545.0;0.0;0.0;;;467822.0;;241880.0;90915.0;19010.0;3483.0;43683.0;5425.0;121995.0;10949.0;407.0;7634.0;110.0;992.0;547.0;211.0;45.0;8.0;246.0;467822.0;;20417.0;2150.0;5057.0;732.0;3502.0;689.0;23022.0;1018.0;72.0;3305.0;28.0;456.0;45.0;5.0;11.0;2.0;11.0;280556.0;0.0;0.0;3023.0;61.0;248130.0;0.0;0.0;29342.0;89411.0;0.0;0.0;619.0;22.0;61377.0;0.0;0.0;27394.0;32144.0;3909.0;2237.0;36150.0;5630.0;90693.0;13225.0;119.0;3599.0;89.0;622.0
161;Zuid-Nederland (LD);2005;56.0;0.0;0.0;15.0;6.0;21.0;10.0;0.0;0.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;5709.0;0.0;0.0;2795.0;448.0;640.0;1307.0;0.0;0.0;519.0;0.0;0.0;;;448408.0;;232779.0;88214.0;18971.0;3504.0;47962.0;6596.0;124341.0;10264.0;774.0;8971.0;110.0;780.0;542.0;209.0;45.0;8.0;237.0;448408.0;;20410.0;1952.0;4691.0;727.0;4253.0;1067.0;25984.0;1182.0;41.0;3861.0;26.0;351.0;42.0;4.0;10.0;2.0;10.0;277827.0;0.0;0.0;59.0;7.0;247676.0;29047.0;0.0;1038.0;89409.0;0.0;0.0;10.0;2.0;61125.0;27325.0;0.0;947.0;33669.0;4617.0;2176.0;35161.0;5424.0;82170.0;8654.0;110.0;2855.0;81.0;550.0
162;Zuid-Nederland (LD);2006;55.0;0.0;0.0;15.0;6.0;20.0;10.0;0.0;0.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;5660.0;0.0;0.0;2747.0;448.0;639.0;1307.0;0.0;0.0;519.0;0.0;0.0;;;454847.0;;229720.0;85612.0;18737.0;3491.0;43695.0;6997.0;121978.0;8461.0;366.0;7719.0;84.0;1063.0;516.0;203.0;43.0;7.0;238.0;454847.0;;18356.0;1821.0;4003.0;717.0;3085.0;1048.0;23282.0;810.0;37.0;3338.0;20.0;443.0;39.0;4.0;9.0;2.0;10.0;279793.0;0.0;0.0;0.0;0.0;248755.0;29191.0;36.0;1811.0;90750.0;0.0;0.0;0.0;0.0;62154.0;27477.0;34.0;1086.0;30998.0;4766.0;2167.0;37152.0;4658.0;87953.0;11089.0;165.0;3234.0;72.0;597.0
163;Zuid-Nederland (LD);2007;55.0;0.0;0.0;15.0;6.0;20.0;10.0;0.0;0.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;5660.0;0.0;0.0;2747.0;448.0;639.0;1307.0;0.0;0.0;519.0;0.0;0.0;;;510044.0;;220591.0;84017.0;19529.0;3634.0;44581.0;7229.0;125379.0;8725.0;193.0;9064.0;66.0;1153.0;467.0;185.0;41.0;7.0;215.0;510044.0;;18088.0;2130.0;4202.0;690.0;3163.0;1133.0;26259.0;847.0;50.0;3892.0;16.0;483.0;35.0;4.0;9.0;2.0;8.0;286407.0;0.0;0.0;0.0;0.0;255606.0;30130.0;321.0;350.0;91084.0;0.0;0.0;0.0;0.0;62703.0;28072.0;295.0;14.0;30997.0;4460.0;2135.0;38419.0;5184.0;88856.0;13157.0;165.0;4352.0;61.0;612.0
164;Zuid-Nederland (LD);2008;54.0;0.0;0.0;15.0;6.0;19.0;10.0;0.0;0.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;5704.0;0.0;0.0;2795.0;448.0;635.0;1307.0;0.0;0.0;519.0;0.0;0.0;;;463570.0;;225851.0;86221.0;19580.0;3557.0;47974.0;5099.0;126630.0;8809.0;133.0;8019.0;80.0;1002.0;492.0;192.0;43.0;7.0;223.0;463570.0;;18131.0;1758.0;4152.0;657.0;3174.0;727.0;24263.0;810.0;41.0;3535.0;21.0;452.0;37.0;4.0;9.0;2.0;8.0;291818.0;0.0;0.0;0.0;0.0;261631.0;29517.0;0.0;670.0;90284.0;0.0;0.0;0.0;0.0;62734.0;27529.0;0.0;22.0;28438.0;4385.0;2718.0;39620.0;4689.0;89345.0;11407.0;148.0;3603.0;70.0;643.0
165;Zuid-Nederland (LD);2009;54.0;0.0;0.0;15.0;6.0;19.0;10.0;0.0;0.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;5712.0;0.0;0.0;2803.0;448.0;635.0;1307.0;0.0;0.0;519.0;0.0;0.0;;;444898.0;;225818.0;85039.0;19252.0;3456.0;44849.0;5427.0;114656.0;9024.0;136.0;7362.0;75.0;1026.0;521.0;209.0;45.0;8.0;228.0;444898.0;;17829.0;1696.0;3746.0;584.0;2687.0;652.0;22740.0;681.0;35.0;3268.0;19.0;455.0;39.0;4.0;9.0;2.0;8.0;295538.0;0.0;0.0;0.0;0.0;263438.0;30246.0;1331.0;523.0;88491.0;0.0;0.0;0.0;0.0;63531.0;24604.0;335.0;22.0;29133.0;4052.0;2065.0;36867.0;4656.0;84130.0;10831.0;149.0;2827.0;66.0;540.0
166;Zuid-Nederland (LD);2010;54.0;0.0;0.0;15.0;6.0;19.0;10.0;0.0;0.0;4.0;0.0;0.0;;;6583.0;0.0;0.0;3172.0;577.0;780.0;1473.0;0.0;0.0;583.0;0.0;0.0;;;5717.0;0.0;0.0;2807.0;448.0;635.0;1307.0;0.0;0.0;519.0;0.0;0.0;;;467199.0;5903.0;234191.0;90440.0;19519.0;3384.0;42465.0;6220.0;122137.0;8509.0;290.0;7694.0;75.0;961.0;530.0;210.0;44.0;7.0;211.0;467199.0;499.0;19048.0;2047.0;4075.0;571.0;2937.0;1023.0;26751.0;835.0;46.0;3535.0;19.0;457.0;39.0;4.0;10.0;1.0;9.0;301141.0;0.0;0.0;0.0;0.0;264514.0;21152.0;15474.0;0.0;85882.0;0.0;0.0;0.0;0.0;62827.0;19361.0;3694.0;0.0;27723.0;4721.0;2726.0;36567.0;4321.0;90664.0;11730.0;192.0;3180.0;63.0;446.0
167;Zuid-Nederland (LD);2011;54.0;0.0;0.0;16.0;6.0;19.0;10.0;0.0;0.0;3.0;0.0;0.0;;;6578.0;0.0;0.0;3262.0;577.0;727.0;1473.0;0.0;0.0;539.0;0.0;0.0;;;5717.0;0.0;0.0;2882.0;448.0;596.0;1307.0;0.0;0.0;483.0;0.0;0.0;;;467263.0;6069.0;239722.0;93160.0;20277.0;3481.0;44534.0;5369.0;127879.0;11631.0;179.0;7701.0;71.0;875.0;535.0;211.0;45.0;7.0;237.0;467263.0;507.0;19228.0;2103.0;3925.0;563.0;2596.0;892.0;25775.0;783.0;26.0;3625.0;14.0;412.0;39.0;4.0;9.0;1.0;12.0;308743.0;0.0;0.0;0.0;0.0;261723.0;26799.0;20221.0;0.0;88453.0;0.0;0.0;0.0;0.0;61579.0;22208.0;4666.0;0.0;25952.0;4854.0;2817.0;38552.0;4066.0;87464.0;11551.0;145.0;3033.0;58.0;493.0
168;Zuid-Nederland (LD);2012;54.0;0.0;0.0;16.0;6.0;19.0;10.0;0.0;0.0;3.0;0.0;0.0;;;6578.0;0.0;0.0;3262.0;577.0;727.0;1473.0;0.0;0.0;539.0;0.0;0.0;;;5717.0;0.0;0.0;2882.0;448.0;596.0;1307.0;0.0;0.0;483.0;0.0;0.0;;;483055.0;6023.0;237545.0;90697.0;20197.0;3359.0;39527.0;5539.0;146063.0;9657.0;169.0;6762.0;59.0;924.0;508.0;202.0;44.0;7.0;212.0;483055.0;478.0;18080.0;2146.0;3875.0;544.0;2557.0;746.0;31496.0;735.0;41.0;2934.0;10.0;439.0;37.0;4.0;8.0;1.0;9.0;324763.0;0.0;0.0;0.0;0.0;253308.0;15530.0;55925.0;0.0;86511.0;0.0;0.0;0.0;0.0;59994.0;14386.0;12131.0;0.0;26167.0;4958.0;2904.0;37487.0;4578.0;97063.0;11107.0;137.0;2820.0;57.0;468.0
169;Zuid-Nederland (LD);2013;54.0;0.0;0.0;16.0;6.0;19.0;10.0;0.0;0.0;3.0;0.0;0.0;;;6578.0;0.0;0.0;3262.0;577.0;727.0;1473.0;0.0;0.0;539.0;0.0;0.0;;;5717.0;0.0;0.0;2882.0;448.0;596.0;1307.0;0.0;0.0;483.0;0.0;0.0;;;447789.0;5754.0;224366.0;92494.0;19862.0;3319.0;41180.0;6286.0;106669.0;8701.0;241.0;7677.0;68.0;1216.0;517.0;218.0;46.0;7.0;243.0;447789.0;442.0;16317.0;1607.0;3751.0;540.0;2944.0;885.0;24548.0;682.0;52.0;3761.0;7.0;562.0;36.0;4.0;9.0;1.0;8.0;314033.0;0.0;0.0;0.0;0.0;299841.0;14192.0;0.0;0.0;83490.0;0.0;0.0;0.0;0.0;70291.0;13199.0;0.0;0.0;25752.0;4654.0;2819.0;34415.0;4479.0;76239.0;8343.0;113.0;2817.0;54.0;529.0
