ID;SIC93;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
4137;5242a Clothing;2000 June;96.0;100.0;96.0;;;
4138;5242a Clothing;2000 2nd quarter;106.0;104.0;102.0;;;
4139;5242a Clothing;2000 July;91.0;89.0;102.0;;;
4140;5242a Clothing;2000 August;83.0;94.0;89.0;;;
4141;5242a Clothing;2000 September;118.0;107.0;110.0;;;
4142;5242a Clothing;2000 3rd quarter;97.0;96.0;101.0;;;
4143;5242a Clothing;2000 October;123.0;108.0;114.0;;;
4144;5242a Clothing;2000 November;101.0;106.0;95.0;;;
4145;5242a Clothing;2000 December;117.0;99.0;119.0;;;
4146;5242a Clothing;2000 4th quarter;114.0;104.0;109.0;;;
4147;5242a Clothing;2000;100.0;100.0;100.0;;;
4148;5242a Clothing;2001 January;88.0;87.0;101.0;7.4;-0.8;
4149;5242a Clothing;2001 February;73.0;95.0;77.0;3.5;0.3;
4150;5242a Clothing;2001 March;105.0;105.0;99.0;8.4;0.3;
4151;5242a Clothing;2001 1st quarter;89.0;96.0;92.0;6.7;0.0;
4152;5242a Clothing;2001 April;108.0;105.0;102.0;-2.1;-0.2;
4153;5242a Clothing;2001 May;120.0;105.0;115.0;7.7;0.2;
4154;5242a Clothing;2001 June;106.0;101.0;104.0;9.5;0.9;
4155;5242a Clothing;2001 2nd quarter;111.0;104.0;107.0;4.9;0.3;
4156;5242a Clothing;2001 July;89.0;89.0;100.0;-1.5;0.7;
4157;5242a Clothing;2001 August;88.0;93.0;95.0;6.1;-0.9;
4158;5242a Clothing;2001 September;133.0;107.0;124.0;13.2;0.2;
4159;5242a Clothing;2001 3rd quarter;104.0;96.0;107.0;6.6;0.0;
4160;5242a Clothing;2001 October;119.0;109.0;109.0;-3.0;1.0;
4161;5242a Clothing;2001 November;105.0;108.0;97.0;4.0;1.9;
4162;5242a Clothing;2001 December;123.0;103.0;119.0;4.3;4.3;
4163;5242a Clothing;2001 4th quarter;116.0;107.0;108.0;1.6;2.4;
4164;5242a Clothing;2001;105.0;101.0;104.0;4.7;0.7;
4165;5242a Clothing;2002 January;85.0;94.0;90.0;-3.8;7.1;
4166;5242a Clothing;2002 February;77.0;99.0;78.0;4.8;4.1;
4167;5242a Clothing;2002 March;113.0;109.0;103.0;8.0;4.0;
4168;5242a Clothing;2002 1st quarter;91.0;101.0;91.0;3.2;5.0;
4169;5242a Clothing;2002 April;114.0;110.0;104.0;6.1;4.2;
4170;5242a Clothing;2002 May;113.0;109.0;104.0;-6.3;3.4;
4171;5242a Clothing;2002 June;112.0;104.0;108.0;6.4;3.0;
4172;5242a Clothing;2002 2nd quarter;113.0;107.0;105.0;1.7;3.5;
4173;5242a Clothing;2002 July;94.0;92.0;102.0;4.6;2.8;
4174;5242a Clothing;2002 August;93.0;97.0;96.0;5.6;4.4;
4175;5242a Clothing;2002 September;123.0;109.0;112.0;-7.9;1.7;
4176;5242a Clothing;2002 3rd quarter;103.0;99.0;104.0;-0.5;2.9;
4177;5242a Clothing;2002 October;134.0;109.0;123.0;12.4;0.1;
4178;5242a Clothing;2002 November;104.0;107.0;97.0;-1.2;-0.8;
4179;5242a Clothing;2002 December;124.0;100.0;123.0;0.9;-2.6;
4180;5242a Clothing;2002 4th quarter;120.0;106.0;114.0;4.2;-1.1;
4181;5242a Clothing;2002;107.0;103.0;104.0;2.2;2.5;
4182;5242a Clothing;2003 January;86.0;89.0;97.0;1.4;-5.2;6.9
4183;5242a Clothing;2003 February;78.0;93.0;83.0;1.5;-5.4;7.2
4184;5242a Clothing;2003 March;104.0;107.0;97.0;-8.2;-2.4;-5.9
4185;5242a Clothing;2003 1st quarter;89.0;96.0;92.0;-2.5;-4.2;1.8
4186;5242a Clothing;2003 April;111.0;107.0;104.0;-3.0;-2.5;-0.5
4187;5242a Clothing;2003 May;108.0;107.0;101.0;-4.5;-1.7;-2.8
4188;5242a Clothing;2003 June;99.0;99.0;100.0;-12.4;-5.1;-7.6
4189;5242a Clothing;2003 2nd quarter;106.0;104.0;102.0;-6.6;-3.1;-3.6
4190;5242a Clothing;2003 July;85.0;89.0;95.0;-9.6;-3.4;-6.5
4191;5242a Clothing;2003 August;82.0;91.0;89.0;-12.1;-5.5;-7.0
4192;5242a Clothing;2003 September;110.0;106.0;104.0;-10.6;-3.2;-7.7
4193;5242a Clothing;2003 3rd quarter;92.0;95.0;96.0;-10.8;-4.0;-7.1
4194;5242a Clothing;2003 October;128.0;104.0;123.0;-4.0;-4.2;0.2
4195;5242a Clothing;2003 November;93.0;105.0;89.0;-10.1;-2.1;-8.2
4196;5242a Clothing;2003 December;112.0;99.0;113.0;-9.3;-1.4;-8.0
4197;5242a Clothing;2003 4th quarter;111.0;103.0;108.0;-7.6;-2.6;-5.1
4198;5242a Clothing;2003;100.0;100.0;100.0;-7.0;-3.5;-3.7
4199;5242a Clothing;2004 January;82.0;86.0;96.0;-3.9;-3.1;-0.8
4200;5242a Clothing;2004 February;70.0;93.0;75.0;-10.3;-0.1;-10.3
4201;5242a Clothing;2004 March;94.0;105.0;90.0;-8.9;-1.9;-7.1
4202;5242a Clothing;2004 1st quarter;82.0;95.0;87.0;-7.7;-1.7;-6.1
4203;5242a Clothing;2004 April;111.0;105.0;106.0;0.5;-2.0;2.6
4204;5242a Clothing;2004 May;104.0;104.0;100.0;-3.3;-2.2;-1.1
4205;5242a Clothing;2004 June;98.0;97.0;102.0;-0.2;-2.3;2.1
4206;5242a Clothing;2004 2nd quarter;105.0;102.0;103.0;-1.0;-2.2;1.2
4207;5242a Clothing;2004 July;87.0;86.0;101.0;2.6;-3.6;6.3
4208;5242a Clothing;2004 August;80.0;92.0;87.0;-2.0;0.4;-2.4
4209;5242a Clothing;2004 September;110.0;105.0;105.0;0.3;-0.6;0.9
4210;5242a Clothing;2004 3rd quarter;92.0;94.0;98.0;0.3;-1.2;1.5
4211;5242a Clothing;2004 October;120.0;105.0;114.0;-6.9;1.1;-7.9
4212;5242a Clothing;2004 November;88.0;105.0;84.0;-5.4;-0.3;-5.1
4213;5242a Clothing;2004 December;113.0;95.0;119.0;0.5;-4.3;5.0
4214;5242a Clothing;2004 4th quarter;107.0;102.0;105.0;-4.0;-1.2;-2.9
4215;5242a Clothing;2004;96.0;98.0;98.0;-3.0;-1.6;-1.5
4216;5242a Clothing;2005 January;77.0;83.0;93.0;-6.1;-3.7;-2.5
4217;5242a Clothing;2005 February;66.0;90.0;73.0;-5.6;-3.1;-2.5
4218;5242a Clothing;2005 March;99.0;102.0;97.0;5.3;-2.5;8.0
4219;5242a Clothing;2005 1st quarter;81.0;92.0;88.0;-1.6;-3.1;1.5
4220;5242a Clothing;2005 April;106.0;103.0;103.0;-4.9;-2.0;-3.0
4221;5242a Clothing;2005 May;98.0;102.0;96.0;-6.3;-2.0;-4.4
4222;5242a Clothing;2005 June;103.0;94.0;110.0;4.9;-2.8;7.9
4223;5242a Clothing;2005 2nd quarter;102.0;100.0;103.0;-2.3;-2.3;0.0
4224;5242a Clothing;2005 July;87.0;84.0;104.0;0.7;-2.3;3.1
4225;5242a Clothing;2005 August;86.0;86.0;100.0;7.6;-6.0;14.5
4226;5242a Clothing;2005 September;108.0;102.0;106.0;-1.6;-2.8;1.2
4227;5242a Clothing;2005 3rd quarter;94.0;91.0;104.0;1.8;-3.7;5.7
4228;5242a Clothing;2005 October;124.0;102.0;122.0;4.1;-3.1;7.4
4229;5242a Clothing;2005 November;100.0;101.0;98.0;12.8;-3.2;16.6
4230;5242a Clothing;2005 December;125.0;93.0;134.0;11.3;-1.3;12.8
4231;5242a Clothing;2005 4th quarter;117.0;99.0;118.0;9.0;-2.6;12.0
4232;5242a Clothing;2005;98.0;95.0;103.0;2.0;-2.9;5.0
4233;5242a Clothing;2006 January;84.0;82.0;102.0;8.5;-0.5;9.1
4234;5242a Clothing;2006 February;71.0;88.0;81.0;7.6;-2.7;10.6
4235;5242a Clothing;2006 March;99.0;100.0;99.0;-0.3;-2.1;1.9
4236;5242a Clothing;2006 1st quarter;85.0;90.0;94.0;4.7;-1.8;6.6
4237;5242a Clothing;2006 April;113.0;101.0;111.0;6.2;-1.4;7.7
4238;5242a Clothing;2006 May;116.0;102.0;114.0;18.5;-0.7;19.3
4239;5242a Clothing;2006 June;108.0;94.0;114.0;4.7;0.5;4.2
4240;5242a Clothing;2006 2nd quarter;112.0;99.0;113.0;9.6;-0.5;10.2
4241;5242a Clothing;2006 July;91.0;84.0;109.0;4.0;0.1;3.9
4242;5242a Clothing;2006 August;103.0;90.0;114.0;19.8;4.7;14.4
4243;5242a Clothing;2006 September;112.0;103.0;109.0;3.8;0.8;2.9
4244;5242a Clothing;2006 3rd quarter;102.0;92.0;111.0;8.7;1.8;6.8
4245;5242a Clothing;2006 October;127.0;104.0;123.0;2.1;1.6;0.5
4246;5242a Clothing;2006 November;109.0;102.0;107.0;9.7;1.1;8.5
4247;5242a Clothing;2006 December;131.0;95.0;138.0;4.1;1.4;2.7
4248;5242a Clothing;2006 4th quarter;122.0;100.0;122.0;5.0;1.4;3.6
4249;5242a Clothing;2006;105.0;95.0;110.0;7.0;0.2;6.8
4250;5242a Clothing;2007 January;88.0;83.0;107.0;5.3;0.2;5.1
4251;5242a Clothing;2007 February;78.0;88.0;89.0;10.7;-0.2;10.9
4252;5242a Clothing;2007 March;117.0;106.0;111.0;18.3;5.8;11.8
4253;5242a Clothing;2007 1st quarter;95.0;92.0;103.0;11.9;2.1;9.5
4254;5242a Clothing;2007 April;128.0;107.0;120.0;13.7;5.7;7.6
4255;5242a Clothing;2007 May;111.0;106.0;104.0;-4.4;4.7;-8.7
4256;5242a Clothing;2007 June;119.0;98.0;121.0;10.3;4.2;5.8
4257;5242a Clothing;2007 2nd quarter;119.0;104.0;115.0;6.4;4.9;1.4
4258;5242a Clothing;2007 July;101.0;88.0;115.0;11.2;4.8;6.2
4259;5242a Clothing;2007 August;102.0;92.0;110.0;-1.3;1.9;-3.2
4260;5242a Clothing;2007 September;133.0;102.0;131.0;18.4;-1.2;19.8
4261;5242a Clothing;2007 3rd quarter;112.0;94.0;119.0;9.6;1.6;7.9
4262;5242a Clothing;2007 October;133.0;103.0;130.0;4.7;-0.9;5.7
4263;5242a Clothing;2007 November;108.0;101.0;106.0;-1.6;-1.1;-0.5
4264;5242a Clothing;2007 December;132.0;93.0;141.0;1.0;-1.4;2.4
4265;5242a Clothing;2007 4th quarter;124.0;99.0;125.0;1.5;-1.1;2.7
4266;5242a Clothing;2007;113.0;97.0;116.0;6.9;1.9;4.9
4267;5242a Clothing;2008 January;91.0;85.0;108.0;3.2;2.6;0.6
4268;5242a Clothing;2008 February;88.0;92.0;96.0;11.9;4.3;7.2
4269;5242a Clothing;2008 March;107.0;106.0;101.0;-9.1;0.3;-9.4
4270;5242a Clothing;2008 1st quarter;95.0;94.0;101.0;0.5;2.3;-1.7
4271;5242a Clothing;2008 April;120.0;107.0;112.0;-6.4;-0.1;-6.3
4272;5242a Clothing;2008 May;128.0;106.0;121.0;15.4;-0.6;16.1
4273;5242a Clothing;2008 June;110.0;98.0;112.0;-7.8;-0.7;-7.2
4274;5242a Clothing;2008 2nd quarter;119.0;103.0;115.0;-0.1;-0.5;0.3
4275;5242a Clothing;2008 July;102.0;86.0;119.0;1.0;-1.8;2.9
4276;5242a Clothing;2008 August;104.0;92.0;113.0;1.8;-0.2;2.0
4277;5242a Clothing;2008 September;129.0;102.0;127.0;-2.9;-0.1;-2.8
4278;5242a Clothing;2008 3rd quarter;112.0;93.0;120.0;-0.3;-0.7;0.4
4279;5242a Clothing;2008 October;135.0;102.0;132.0;1.3;-0.5;1.7
4280;5242a Clothing;2008 November;106.0;101.0;105.0;-1.3;-0.2;-1.1
4281;5242a Clothing;2008 December;125.0;93.0;134.0;-5.5;-0.4;-5.2
4282;5242a Clothing;2008 4th quarter;122.0;99.0;123.0;-1.9;-0.3;-1.6
4283;5242a Clothing;2008;112.0;97.0;115.0;-0.5;0.2;-0.7
4284;5243 Footwear and leather products;2000 January;74.0;;;;;
4285;5243 Footwear and leather products;2000 February;61.0;;;;;
4286;5243 Footwear and leather products;2000 March;83.0;;;;;
4287;5243 Footwear and leather products;2000 1st quarter;73.0;;;;;
4288;5243 Footwear and leather products;2000 April;111.0;;;;;
4289;5243 Footwear and leather products;2000 May;127.0;;;;;
4290;5243 Footwear and leather products;2000 June;105.0;;;;;
4291;5243 Footwear and leather products;2000 2nd quarter;114.0;;;;;
4292;5243 Footwear and leather products;2000 July;102.0;;;;;
4293;5243 Footwear and leather products;2000 August;95.0;;;;;
4294;5243 Footwear and leather products;2000 September;119.0;;;;;
4295;5243 Footwear and leather products;2000 3rd quarter;105.0;;;;;
4296;5243 Footwear and leather products;2000 October;118.0;;;;;
4297;5243 Footwear and leather products;2000 November;95.0;;;;;
4298;5243 Footwear and leather products;2000 December;110.0;;;;;
4299;5243 Footwear and leather products;2000 4th quarter;108.0;;;;;
4300;5243 Footwear and leather products;2000;100.0;;;;;
4301;5243 Footwear and leather products;2001 January;78.0;;;4.9;;
4302;5243 Footwear and leather products;2001 February;63.0;;;3.2;;
4303;5243 Footwear and leather products;2001 March;89.0;;;7.1;;
4304;5243 Footwear and leather products;2001 1st quarter;77.0;;;5.3;;
4305;5243 Footwear and leather products;2001 April;110.0;;;-1.1;;
4306;5243 Footwear and leather products;2001 May;138.0;;;8.5;;
4307;5243 Footwear and leather products;2001 June;118.0;;;12.8;;
4308;5243 Footwear and leather products;2001 2nd quarter;122.0;;;6.7;;
4309;5243 Footwear and leather products;2001 July;100.0;;;-2.0;;
4310;5243 Footwear and leather products;2001 August;96.0;;;1.7;;
4311;5243 Footwear and leather products;2001 September;136.0;;;14.4;;
4312;5243 Footwear and leather products;2001 3rd quarter;111.0;;;5.3;;
4313;5243 Footwear and leather products;2001 October;118.0;;;0.2;;
4314;5243 Footwear and leather products;2001 November;98.0;;;3.1;;
4315;5243 Footwear and leather products;2001 December;115.0;;;5.0;;
4316;5243 Footwear and leather products;2001 4th quarter;111.0;;;2.7;;
4317;5243 Footwear and leather products;2001;105.0;;;5.0;;
4318;5243 Footwear and leather products;2002 January;79.0;;;1.9;;
4319;5243 Footwear and leather products;2002 February;66.0;;;3.7;;
4320;5243 Footwear and leather products;2002 March;97.0;;;8.3;;
4321;5243 Footwear and leather products;2002 1st quarter;80.0;;;4.9;;
4322;5243 Footwear and leather products;2002 April;121.0;;;10.2;;
4323;5243 Footwear and leather products;2002 May;123.0;;;-10.9;;
4324;5243 Footwear and leather products;2002 June;122.0;;;3.1;;
4325;5243 Footwear and leather products;2002 2nd quarter;122.0;;;0.0;;
4326;5243 Footwear and leather products;2002 July;103.0;;;3.2;;
4327;5243 Footwear and leather products;2002 August;98.0;;;1.2;;
4328;5243 Footwear and leather products;2002 September;127.0;;;-6.3;;
4329;5243 Footwear and leather products;2002 3rd quarter;109.0;;;-1.3;;
4330;5243 Footwear and leather products;2002 October;127.0;;;7.4;;
4331;5243 Footwear and leather products;2002 November;95.0;;;-3.4;;
4332;5243 Footwear and leather products;2002 December;115.0;;;-0.5;;
4333;5243 Footwear and leather products;2002 4th quarter;112.0;;;1.5;;
4334;5243 Footwear and leather products;2002;106.0;;;0.9;;
4335;5243 Footwear and leather products;2003 January;82.0;;;4.1;;
4336;5243 Footwear and leather products;2003 February;67.0;;;2.6;;
4337;5243 Footwear and leather products;2003 March;99.0;;;2.6;;
4338;5243 Footwear and leather products;2003 1st quarter;83.0;;;3.1;;
4339;5243 Footwear and leather products;2003 April;125.0;;;3.3;;
4340;5243 Footwear and leather products;2003 May;121.0;;;-1.6;;
4341;5243 Footwear and leather products;2003 June;112.0;;;-7.9;;
4342;5243 Footwear and leather products;2003 2nd quarter;119.0;;;-2.1;;
4343;5243 Footwear and leather products;2003 July;98.0;;;-4.6;;
4344;5243 Footwear and leather products;2003 August;98.0;;;0.4;;
4345;5243 Footwear and leather products;2003 September;116.0;;;-8.5;;
4346;5243 Footwear and leather products;2003 3rd quarter;104.0;;;-4.7;;
4347;5243 Footwear and leather products;2003 October;122.0;;;-3.4;;
4348;5243 Footwear and leather products;2003 November;90.0;;;-5.0;;
4349;5243 Footwear and leather products;2003 December;101.0;;;-11.9;;
4350;5243 Footwear and leather products;2003 4th quarter;105.0;;;-6.7;;
4351;5243 Footwear and leather products;2003;103.0;;;-3.0;;
4352;5243 Footwear and leather products;2004 January;81.0;;;-1.6;;
4353;5243 Footwear and leather products;2004 February;62.0;;;-7.3;;
4354;5243 Footwear and leather products;2004 March;87.0;;;-12.0;;
4355;5243 Footwear and leather products;2004 1st quarter;77.0;;;-7.3;;
4356;5243 Footwear and leather products;2004 April;119.0;;;-4.7;;
4357;5243 Footwear and leather products;2004 May;116.0;;;-4.2;;
4358;5243 Footwear and leather products;2004 June;108.0;;;-4.1;;
4359;5243 Footwear and leather products;2004 2nd quarter;114.0;;;-4.3;;
4360;5243 Footwear and leather products;2004 July;96.0;;;-2.7;;
4361;5243 Footwear and leather products;2004 August;92.0;;;-6.0;;
4362;5243 Footwear and leather products;2004 September;112.0;;;-4.0;;
4363;5243 Footwear and leather products;2004 3rd quarter;100.0;;;-4.2;;
4364;5243 Footwear and leather products;2004 October;111.0;;;-8.9;;
4365;5243 Footwear and leather products;2004 November;80.0;;;-11.0;;
4366;5243 Footwear and leather products;2004 December;102.0;;;0.3;;
4367;5243 Footwear and leather products;2004 4th quarter;98.0;;;-6.5;;
4368;5243 Footwear and leather products;2004;97.0;;;-5.5;;
4369;5243 Footwear and leather products;2005 January;69.0;;;-14.4;;
4370;5243 Footwear and leather products;2005 February;57.0;;;-9.2;;
4371;5243 Footwear and leather products;2005 March;90.0;;;3.0;;
4372;5243 Footwear and leather products;2005 1st quarter;72.0;;;-6.4;;
4373;5243 Footwear and leather products;2005 April;109.0;;;-8.6;;
4374;5243 Footwear and leather products;2005 May;104.0;;;-9.9;;
4375;5243 Footwear and leather products;2005 June;111.0;;;3.3;;
4376;5243 Footwear and leather products;2005 2nd quarter;108.0;;;-5.3;;
4377;5243 Footwear and leather products;2005 July;95.0;;;-0.9;;
4378;5243 Footwear and leather products;2005 August;96.0;;;4.9;;
4379;5243 Footwear and leather products;2005 September;123.0;;;9.7;;
4380;5243 Footwear and leather products;2005 3rd quarter;105.0;;;4.8;;
4381;5243 Footwear and leather products;2005 October;121.0;;;8.6;;
4382;5243 Footwear and leather products;2005 November;95.0;;;17.8;;
4383;5243 Footwear and leather products;2005 December;111.0;;;9.8;;
4384;5243 Footwear and leather products;2005 4th quarter;109.0;;;11.5;;
4385;5243 Footwear and leather products;2005;98.0;;;1.3;;
4386;5243 Footwear and leather products;2006 January;74.0;;;7.2;;
4387;5243 Footwear and leather products;2006 February;60.0;;;5.4;;
4388;5243 Footwear and leather products;2006 March;89.0;;;-1.4;;
4389;5243 Footwear and leather products;2006 1st quarter;74.0;;;3.2;;
4390;5243 Footwear and leather products;2006 April;117.0;;;7.6;;
4391;5243 Footwear and leather products;2006 May;130.0;;;25.3;;
4392;5243 Footwear and leather products;2006 June;115.0;;;3.3;;
4393;5243 Footwear and leather products;2006 2nd quarter;121.0;;;11.8;;
4394;5243 Footwear and leather products;2006 July;90.0;;;-5.1;;
4395;5243 Footwear and leather products;2006 August;117.0;;;20.9;;
4396;5243 Footwear and leather products;2006 September;123.0;;;0.5;;
4397;5243 Footwear and leather products;2006 3rd quarter;110.0;;;5.1;;
4398;5243 Footwear and leather products;2006 October;127.0;;;4.7;;
4399;5243 Footwear and leather products;2006 November;101.0;;;7.1;;
4400;5243 Footwear and leather products;2006 December;115.0;;;3.4;;
4401;5243 Footwear and leather products;2006 4th quarter;114.0;;;4.9;;
4402;5243 Footwear and leather products;2006;105.0;;;6.5;;
4403;5243 Footwear and leather products;2007 January;74.0;;;-1.1;;
4404;5243 Footwear and leather products;2007 February;64.0;;;7.9;;
4405;5243 Footwear and leather products;2007 March;103.0;;;16.2;;
4406;5243 Footwear and leather products;2007 1st quarter;80.0;;;8.2;;
4407;5243 Footwear and leather products;2007 April;136.0;;;15.6;;
4408;5243 Footwear and leather products;2007 May;107.0;;;-18.2;;
4409;5243 Footwear and leather products;2007 June;115.0;;;-0.2;;
4410;5243 Footwear and leather products;2007 2nd quarter;119.0;;;-1.5;;
4411;5243 Footwear and leather products;2007 July;93.0;;;3.7;;
4412;5243 Footwear and leather products;2007 August;103.0;;;-12.0;;
4413;5243 Footwear and leather products;2007 September;138.0;;;11.9;;
4414;5243 Footwear and leather products;2007 3rd quarter;111.0;;;1.2;;
4415;5243 Footwear and leather products;2007 October;120.0;;;-5.7;;
4416;5243 Footwear and leather products;2007 November;93.0;;;-7.9;;
4417;5243 Footwear and leather products;2007 December;112.0;;;-2.6;;
4418;5243 Footwear and leather products;2007 4th quarter;108.0;;;-5.3;;
4419;5243 Footwear and leather products;2007;105.0;;;-0.1;;
4420;5243 Footwear and leather products;2008 January;75.0;;;1.4;;
4421;5243 Footwear and leather products;2008 February;69.0;;;7.3;;
4422;5243 Footwear and leather products;2008 March;86.0;;;-16.3;;
4423;5243 Footwear and leather products;2008 1st quarter;77.0;;;-4.6;;
4424;5243 Footwear and leather products;2008 April;113.0;;;-16.3;;
4425;5243 Footwear and leather products;2008 May;128.0;;;20.0;;
4426;5243 Footwear and leather products;2008 June;110.0;;;-4.0;;
4427;5243 Footwear and leather products;2008 2nd quarter;117.0;;;-1.5;;
4428;5243 Footwear and leather products;2008 July;94.0;;;0.8;;
4429;5243 Footwear and leather products;2008 August;105.0;;;2.4;;
4430;5243 Footwear and leather products;2008 September;137.0;;;-0.7;;
4431;5243 Footwear and leather products;2008 3rd quarter;112.0;;;0.7;;
4432;5243 Footwear and leather products;2008 October;122.0;;;2.3;;
4433;5243 Footwear and leather products;2008 November;92.0;;;-1.7;;
4434;5243 Footwear and leather products;2008 December;110.0;;;-2.1;;
4435;5243 Footwear and leather products;2008 4th quarter;108.0;;;-0.4;;
4436;5243 Footwear and leather products;2008;103.0;;;-1.2;;
4437;52431 Footwear;2000 January;73.0;91.0;80.0;;;
4438;52431 Footwear;2000 February;60.0;94.0;63.0;;;
4439;52431 Footwear;2000 March;83.0;103.0;81.0;;;
4440;52431 Footwear;2000 1st quarter;72.0;96.0;75.0;;;
4441;52431 Footwear;2000 April;113.0;104.0;109.0;;;
4442;52431 Footwear;2000 May;129.0;104.0;124.0;;;
4443;52431 Footwear;2000 June;105.0;102.0;102.0;;;
4444;52431 Footwear;2000 2nd quarter;116.0;104.0;112.0;;;
