ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
8698;21 jaar;Totaal burgerlijke staat;Paar;2047;5047
8699;21 jaar;Totaal burgerlijke staat;Paar;2048;5139
8700;21 jaar;Totaal burgerlijke staat;Paar;2049;5215
8701;21 jaar;Totaal burgerlijke staat;Paar;2050;5295
8702;21 jaar;Totaal burgerlijke staat;Paar;2051;5366
8703;21 jaar;Totaal burgerlijke staat;Paar;2052;5421
8704;21 jaar;Totaal burgerlijke staat;Paar;2053;5466
8705;21 jaar;Totaal burgerlijke staat;Paar;2054;5489
8706;21 jaar;Totaal burgerlijke staat;Paar;2055;5506
8707;21 jaar;Totaal burgerlijke staat;Paar;2056;5513
8708;21 jaar;Totaal burgerlijke staat;Paar;2057;5507
8709;21 jaar;Totaal burgerlijke staat;Paar;2058;5489
8710;21 jaar;Totaal burgerlijke staat;Paar;2059;5459
8711;21 jaar;Totaal burgerlijke staat;Paar;2060;5426
8712;21 jaar;Totaal burgerlijke staat;Paar;2061;5395
8713;21 jaar;Totaal burgerlijke staat;Paar;2062;5360
8714;21 jaar;Totaal burgerlijke staat;Paar;2063;5324
8715;21 jaar;Totaal burgerlijke staat;Paar;2064;5289
8716;21 jaar;Totaal burgerlijke staat;Paar;2065;5257
8717;21 jaar;Totaal burgerlijke staat;Paar;2066;5229
8718;21 jaar;Totaal burgerlijke staat;Paar;2067;5202
8719;21 jaar;Totaal burgerlijke staat;Paar;2068;5181
8720;21 jaar;Totaal burgerlijke staat;Paar;2069;5163
8721;21 jaar;Totaal burgerlijke staat;Paar;2070;5151
8722;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2022;837
8723;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2023;783
8724;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2024;799
8725;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2025;806
8726;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2026;812
8727;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2027;807
8728;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2028;789
8729;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2029;783
8730;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2030;793
8731;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2031;795
8732;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2032;795
8733;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2033;778
8734;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2034;769
8735;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2035;754
8736;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2036;768
8737;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2037;753
8738;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2038;756
8739;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2039;749
8740;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2040;747
8741;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2041;751
8742;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2042;748
8743;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2043;764
8744;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2044;765
8745;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2045;781
8746;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2046;796
8747;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2047;808
8748;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2048;820
8749;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2049;828
8750;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2050;838
8751;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2051;846
8752;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2052;851
8753;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2053;856
8754;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2054;857
8755;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2055;858
8756;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2056;858
8757;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2057;857
8758;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2058;855
8759;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2059;851
8760;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2060;847
8761;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2061;844
8762;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2062;840
8763;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2063;837
8764;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2064;834
8765;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2065;831
8766;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2066;828
8767;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2067;826
8768;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2068;825
8769;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2069;824
8770;21 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2070;823
8771;21 jaar;Totaal burgerlijke staat;Overig huishouden;2022;832
8772;21 jaar;Totaal burgerlijke staat;Overig huishouden;2023;789
8773;21 jaar;Totaal burgerlijke staat;Overig huishouden;2024;769
8774;21 jaar;Totaal burgerlijke staat;Overig huishouden;2025;747
8775;21 jaar;Totaal burgerlijke staat;Overig huishouden;2026;727
8776;21 jaar;Totaal burgerlijke staat;Overig huishouden;2027;713
8777;21 jaar;Totaal burgerlijke staat;Overig huishouden;2028;709
8778;21 jaar;Totaal burgerlijke staat;Overig huishouden;2029;703
8779;21 jaar;Totaal burgerlijke staat;Overig huishouden;2030;716
8780;21 jaar;Totaal burgerlijke staat;Overig huishouden;2031;719
8781;21 jaar;Totaal burgerlijke staat;Overig huishouden;2032;719
8782;21 jaar;Totaal burgerlijke staat;Overig huishouden;2033;706
8783;21 jaar;Totaal burgerlijke staat;Overig huishouden;2034;694
8784;21 jaar;Totaal burgerlijke staat;Overig huishouden;2035;680
8785;21 jaar;Totaal burgerlijke staat;Overig huishouden;2036;691
8786;21 jaar;Totaal burgerlijke staat;Overig huishouden;2037;680
8787;21 jaar;Totaal burgerlijke staat;Overig huishouden;2038;686
8788;21 jaar;Totaal burgerlijke staat;Overig huishouden;2039;679
8789;21 jaar;Totaal burgerlijke staat;Overig huishouden;2040;674
8790;21 jaar;Totaal burgerlijke staat;Overig huishouden;2041;680
8791;21 jaar;Totaal burgerlijke staat;Overig huishouden;2042;678
8792;21 jaar;Totaal burgerlijke staat;Overig huishouden;2043;696
8793;21 jaar;Totaal burgerlijke staat;Overig huishouden;2044;697
8794;21 jaar;Totaal burgerlijke staat;Overig huishouden;2045;713
8795;21 jaar;Totaal burgerlijke staat;Overig huishouden;2046;730
8796;21 jaar;Totaal burgerlijke staat;Overig huishouden;2047;741
8797;21 jaar;Totaal burgerlijke staat;Overig huishouden;2048;752
8798;21 jaar;Totaal burgerlijke staat;Overig huishouden;2049;759
8799;21 jaar;Totaal burgerlijke staat;Overig huishouden;2050;767
8800;21 jaar;Totaal burgerlijke staat;Overig huishouden;2051;773
8801;21 jaar;Totaal burgerlijke staat;Overig huishouden;2052;777
8802;21 jaar;Totaal burgerlijke staat;Overig huishouden;2053;781
8803;21 jaar;Totaal burgerlijke staat;Overig huishouden;2054;781
8804;21 jaar;Totaal burgerlijke staat;Overig huishouden;2055;782
8805;21 jaar;Totaal burgerlijke staat;Overig huishouden;2056;781
8806;21 jaar;Totaal burgerlijke staat;Overig huishouden;2057;780
8807;21 jaar;Totaal burgerlijke staat;Overig huishouden;2058;777
8808;21 jaar;Totaal burgerlijke staat;Overig huishouden;2059;773
8809;21 jaar;Totaal burgerlijke staat;Overig huishouden;2060;769
8810;21 jaar;Totaal burgerlijke staat;Overig huishouden;2061;766
8811;21 jaar;Totaal burgerlijke staat;Overig huishouden;2062;762
8812;21 jaar;Totaal burgerlijke staat;Overig huishouden;2063;759
8813;21 jaar;Totaal burgerlijke staat;Overig huishouden;2064;756
8814;21 jaar;Totaal burgerlijke staat;Overig huishouden;2065;754
8815;21 jaar;Totaal burgerlijke staat;Overig huishouden;2066;752
8816;21 jaar;Totaal burgerlijke staat;Overig huishouden;2067;750
8817;21 jaar;Totaal burgerlijke staat;Overig huishouden;2068;749
8818;21 jaar;Totaal burgerlijke staat;Overig huishouden;2069;748
8819;21 jaar;Totaal burgerlijke staat;Overig huishouden;2070;748
8820;21 jaar;Ongehuwd;Particulier huishouden;2022;55888
8821;21 jaar;Ongehuwd;Particulier huishouden;2023;56615
8822;21 jaar;Ongehuwd;Particulier huishouden;2024;55344
8823;21 jaar;Ongehuwd;Particulier huishouden;2025;53683
8824;21 jaar;Ongehuwd;Particulier huishouden;2026;52332
8825;21 jaar;Ongehuwd;Particulier huishouden;2027;51264
8826;21 jaar;Ongehuwd;Particulier huishouden;2028;50920
8827;21 jaar;Ongehuwd;Particulier huishouden;2029;50322
8828;21 jaar;Ongehuwd;Particulier huishouden;2030;51058
8829;21 jaar;Ongehuwd;Particulier huishouden;2031;51090
8830;21 jaar;Ongehuwd;Particulier huishouden;2032;50992
8831;21 jaar;Ongehuwd;Particulier huishouden;2033;50113
8832;21 jaar;Ongehuwd;Particulier huishouden;2034;49396
8833;21 jaar;Ongehuwd;Particulier huishouden;2035;48514
8834;21 jaar;Ongehuwd;Particulier huishouden;2036;49227
8835;21 jaar;Ongehuwd;Particulier huishouden;2037;48394
8836;21 jaar;Ongehuwd;Particulier huishouden;2038;48716
8837;21 jaar;Ongehuwd;Particulier huishouden;2039;48204
8838;21 jaar;Ongehuwd;Particulier huishouden;2040;47971
8839;21 jaar;Ongehuwd;Particulier huishouden;2041;48287
8840;21 jaar;Ongehuwd;Particulier huishouden;2042;48166
8841;21 jaar;Ongehuwd;Particulier huishouden;2043;48969
8842;21 jaar;Ongehuwd;Particulier huishouden;2044;49127
8843;21 jaar;Ongehuwd;Particulier huishouden;2045;50222
8844;21 jaar;Ongehuwd;Particulier huishouden;2046;51316
8845;21 jaar;Ongehuwd;Particulier huishouden;2047;52074
8846;21 jaar;Ongehuwd;Particulier huishouden;2048;52817
8847;21 jaar;Ongehuwd;Particulier huishouden;2049;53425
8848;21 jaar;Ongehuwd;Particulier huishouden;2050;54042
8849;21 jaar;Ongehuwd;Particulier huishouden;2051;54555
8850;21 jaar;Ongehuwd;Particulier huishouden;2052;54920
8851;21 jaar;Ongehuwd;Particulier huishouden;2053;55217
8852;21 jaar;Ongehuwd;Particulier huishouden;2054;55325
8853;21 jaar;Ongehuwd;Particulier huishouden;2055;55413
8854;21 jaar;Ongehuwd;Particulier huishouden;2056;55429
8855;21 jaar;Ongehuwd;Particulier huishouden;2057;55366
8856;21 jaar;Ongehuwd;Particulier huishouden;2058;55221
8857;21 jaar;Ongehuwd;Particulier huishouden;2059;54995
8858;21 jaar;Ongehuwd;Particulier huishouden;2060;54766
8859;21 jaar;Ongehuwd;Particulier huishouden;2061;54558
8860;21 jaar;Ongehuwd;Particulier huishouden;2062;54338
8861;21 jaar;Ongehuwd;Particulier huishouden;2063;54120
8862;21 jaar;Ongehuwd;Particulier huishouden;2064;53918
8863;21 jaar;Ongehuwd;Particulier huishouden;2065;53744
8864;21 jaar;Ongehuwd;Particulier huishouden;2066;53601
8865;21 jaar;Ongehuwd;Particulier huishouden;2067;53477
8866;21 jaar;Ongehuwd;Particulier huishouden;2068;53383
8867;21 jaar;Ongehuwd;Particulier huishouden;2069;53318
8868;21 jaar;Ongehuwd;Particulier huishouden;2070;53294
8869;21 jaar;Ongehuwd;Eenpersoonshuishouden;2022;49201
8870;21 jaar;Ongehuwd;Eenpersoonshuishouden;2023;50153
8871;21 jaar;Ongehuwd;Eenpersoonshuishouden;2024;49035
8872;21 jaar;Ongehuwd;Eenpersoonshuishouden;2025;47547
8873;21 jaar;Ongehuwd;Eenpersoonshuishouden;2026;46374
8874;21 jaar;Ongehuwd;Eenpersoonshuishouden;2027;45428
8875;21 jaar;Ongehuwd;Eenpersoonshuishouden;2028;45146
8876;21 jaar;Ongehuwd;Eenpersoonshuishouden;2029;44658
8877;21 jaar;Ongehuwd;Eenpersoonshuishouden;2030;45295
8878;21 jaar;Ongehuwd;Eenpersoonshuishouden;2031;45343
8879;21 jaar;Ongehuwd;Eenpersoonshuishouden;2032;45288
8880;21 jaar;Ongehuwd;Eenpersoonshuishouden;2033;44527
8881;21 jaar;Ongehuwd;Eenpersoonshuishouden;2034;43921
8882;21 jaar;Ongehuwd;Eenpersoonshuishouden;2035;43164
8883;21 jaar;Ongehuwd;Eenpersoonshuishouden;2036;43820
8884;21 jaar;Ongehuwd;Eenpersoonshuishouden;2037;43096
8885;21 jaar;Ongehuwd;Eenpersoonshuishouden;2038;43392
8886;21 jaar;Ongehuwd;Eenpersoonshuishouden;2039;42959
8887;21 jaar;Ongehuwd;Eenpersoonshuishouden;2040;42778
8888;21 jaar;Ongehuwd;Eenpersoonshuishouden;2041;43058
8889;21 jaar;Ongehuwd;Eenpersoonshuishouden;2042;42959
8890;21 jaar;Ongehuwd;Eenpersoonshuishouden;2043;43637
8891;21 jaar;Ongehuwd;Eenpersoonshuishouden;2044;43785
8892;21 jaar;Ongehuwd;Eenpersoonshuishouden;2045;44745
8893;21 jaar;Ongehuwd;Eenpersoonshuishouden;2046;45700
8894;21 jaar;Ongehuwd;Eenpersoonshuishouden;2047;46356
8895;21 jaar;Ongehuwd;Eenpersoonshuishouden;2048;46991
8896;21 jaar;Ongehuwd;Eenpersoonshuishouden;2049;47514
8897;21 jaar;Ongehuwd;Eenpersoonshuishouden;2050;48039
8898;21 jaar;Ongehuwd;Eenpersoonshuishouden;2051;48473
8899;21 jaar;Ongehuwd;Eenpersoonshuishouden;2052;48777
8900;21 jaar;Ongehuwd;Eenpersoonshuishouden;2053;49025
8901;21 jaar;Ongehuwd;Eenpersoonshuishouden;2054;49110
8902;21 jaar;Ongehuwd;Eenpersoonshuishouden;2055;49180
8903;21 jaar;Ongehuwd;Eenpersoonshuishouden;2056;49190
8904;21 jaar;Ongehuwd;Eenpersoonshuishouden;2057;49135
8905;21 jaar;Ongehuwd;Eenpersoonshuishouden;2058;49011
8906;21 jaar;Ongehuwd;Eenpersoonshuishouden;2059;48820
8907;21 jaar;Ongehuwd;Eenpersoonshuishouden;2060;48628
8908;21 jaar;Ongehuwd;Eenpersoonshuishouden;2061;48456
8909;21 jaar;Ongehuwd;Eenpersoonshuishouden;2062;48276
8910;21 jaar;Ongehuwd;Eenpersoonshuishouden;2063;48097
8911;21 jaar;Ongehuwd;Eenpersoonshuishouden;2064;47935
8912;21 jaar;Ongehuwd;Eenpersoonshuishouden;2065;47795
8913;21 jaar;Ongehuwd;Eenpersoonshuishouden;2066;47682
8914;21 jaar;Ongehuwd;Eenpersoonshuishouden;2067;47588
8915;21 jaar;Ongehuwd;Eenpersoonshuishouden;2068;47516
8916;21 jaar;Ongehuwd;Eenpersoonshuishouden;2069;47471
8917;21 jaar;Ongehuwd;Eenpersoonshuishouden;2070;47459
8918;21 jaar;Ongehuwd;Paar;2022;5079
8919;21 jaar;Ongehuwd;Paar;2023;4968
8920;21 jaar;Ongehuwd;Paar;2024;4834
8921;21 jaar;Ongehuwd;Paar;2025;4690
8922;21 jaar;Ongehuwd;Paar;2026;4530
8923;21 jaar;Ongehuwd;Paar;2027;4428
8924;21 jaar;Ongehuwd;Paar;2028;4386
8925;21 jaar;Ongehuwd;Paar;2029;4287
8926;21 jaar;Ongehuwd;Paar;2030;4364
8927;21 jaar;Ongehuwd;Paar;2031;4343
8928;21 jaar;Ongehuwd;Paar;2032;4300
8929;21 jaar;Ongehuwd;Paar;2033;4211
8930;21 jaar;Ongehuwd;Paar;2034;4121
8931;21 jaar;Ongehuwd;Paar;2035;4023
8932;21 jaar;Ongehuwd;Paar;2036;4056
8933;21 jaar;Ongehuwd;Paar;2037;3972
8934;21 jaar;Ongehuwd;Paar;2038;3989
8935;21 jaar;Ongehuwd;Paar;2039;3923
8936;21 jaar;Ongehuwd;Paar;2040;3878
8937;21 jaar;Ongehuwd;Paar;2041;3905
8938;21 jaar;Ongehuwd;Paar;2042;3887
8939;21 jaar;Ongehuwd;Paar;2043;3979
8940;21 jaar;Ongehuwd;Paar;2044;3987
8941;21 jaar;Ongehuwd;Paar;2045;4092
8942;21 jaar;Ongehuwd;Paar;2046;4200
8943;21 jaar;Ongehuwd;Paar;2047;4281
8944;21 jaar;Ongehuwd;Paar;2048;4367
8945;21 jaar;Ongehuwd;Paar;2049;4438
8946;21 jaar;Ongehuwd;Paar;2050;4513
8947;21 jaar;Ongehuwd;Paar;2051;4579
8948;21 jaar;Ongehuwd;Paar;2052;4631
8949;21 jaar;Ongehuwd;Paar;2053;4673
8950;21 jaar;Ongehuwd;Paar;2054;4695
8951;21 jaar;Ongehuwd;Paar;2055;4711
8952;21 jaar;Ongehuwd;Paar;2056;4718
8953;21 jaar;Ongehuwd;Paar;2057;4712
8954;21 jaar;Ongehuwd;Paar;2058;4696
8955;21 jaar;Ongehuwd;Paar;2059;4668
8956;21 jaar;Ongehuwd;Paar;2060;4638
8957;21 jaar;Ongehuwd;Paar;2061;4608
8958;21 jaar;Ongehuwd;Paar;2062;4575
8959;21 jaar;Ongehuwd;Paar;2063;4542
8960;21 jaar;Ongehuwd;Paar;2064;4508
8961;21 jaar;Ongehuwd;Paar;2065;4478
8962;21 jaar;Ongehuwd;Paar;2066;4452
8963;21 jaar;Ongehuwd;Paar;2067;4426
8964;21 jaar;Ongehuwd;Paar;2068;4406
8965;21 jaar;Ongehuwd;Paar;2069;4388
8966;21 jaar;Ongehuwd;Paar;2070;4377
8967;21 jaar;Ongehuwd;Eenouderhuishouden;2022;782
8968;21 jaar;Ongehuwd;Eenouderhuishouden;2023;712
8969;21 jaar;Ongehuwd;Eenouderhuishouden;2024;714
8970;21 jaar;Ongehuwd;Eenouderhuishouden;2025;707
8971;21 jaar;Ongehuwd;Eenouderhuishouden;2026;709
8972;21 jaar;Ongehuwd;Eenouderhuishouden;2027;703
8973;21 jaar;Ongehuwd;Eenouderhuishouden;2028;687
8974;21 jaar;Ongehuwd;Eenouderhuishouden;2029;682
8975;21 jaar;Ongehuwd;Eenouderhuishouden;2030;691
8976;21 jaar;Ongehuwd;Eenouderhuishouden;2031;693
8977;21 jaar;Ongehuwd;Eenouderhuishouden;2032;693
8978;21 jaar;Ongehuwd;Eenouderhuishouden;2033;677
8979;21 jaar;Ongehuwd;Eenouderhuishouden;2034;668
8980;21 jaar;Ongehuwd;Eenouderhuishouden;2035;655
8981;21 jaar;Ongehuwd;Eenouderhuishouden;2036;668
8982;21 jaar;Ongehuwd;Eenouderhuishouden;2037;654
8983;21 jaar;Ongehuwd;Eenouderhuishouden;2038;657
8984;21 jaar;Ongehuwd;Eenouderhuishouden;2039;651
8985;21 jaar;Ongehuwd;Eenouderhuishouden;2040;649
8986;21 jaar;Ongehuwd;Eenouderhuishouden;2041;652
8987;21 jaar;Ongehuwd;Eenouderhuishouden;2042;650
8988;21 jaar;Ongehuwd;Eenouderhuishouden;2043;665
8989;21 jaar;Ongehuwd;Eenouderhuishouden;2044;666
8990;21 jaar;Ongehuwd;Eenouderhuishouden;2045;680
8991;21 jaar;Ongehuwd;Eenouderhuishouden;2046;694
8992;21 jaar;Ongehuwd;Eenouderhuishouden;2047;704
8993;21 jaar;Ongehuwd;Eenouderhuishouden;2048;715
8994;21 jaar;Ongehuwd;Eenouderhuishouden;2049;722
8995;21 jaar;Ongehuwd;Eenouderhuishouden;2050;731
8996;21 jaar;Ongehuwd;Eenouderhuishouden;2051;738
8997;21 jaar;Ongehuwd;Eenouderhuishouden;2052;743
8998;21 jaar;Ongehuwd;Eenouderhuishouden;2053;747
8999;21 jaar;Ongehuwd;Eenouderhuishouden;2054;748
9000;21 jaar;Ongehuwd;Eenouderhuishouden;2055;749
9001;21 jaar;Ongehuwd;Eenouderhuishouden;2056;749
9002;21 jaar;Ongehuwd;Eenouderhuishouden;2057;748
9003;21 jaar;Ongehuwd;Eenouderhuishouden;2058;746
9004;21 jaar;Ongehuwd;Eenouderhuishouden;2059;742
9005;21 jaar;Ongehuwd;Eenouderhuishouden;2060;739
9006;21 jaar;Ongehuwd;Eenouderhuishouden;2061;736
9007;21 jaar;Ongehuwd;Eenouderhuishouden;2062;733
9008;21 jaar;Ongehuwd;Eenouderhuishouden;2063;730
9009;21 jaar;Ongehuwd;Eenouderhuishouden;2064;727
9010;21 jaar;Ongehuwd;Eenouderhuishouden;2065;725
9011;21 jaar;Ongehuwd;Eenouderhuishouden;2066;723
9012;21 jaar;Ongehuwd;Eenouderhuishouden;2067;721
9013;21 jaar;Ongehuwd;Eenouderhuishouden;2068;720
9014;21 jaar;Ongehuwd;Eenouderhuishouden;2069;719
9015;21 jaar;Ongehuwd;Eenouderhuishouden;2070;718
9016;21 jaar;Ongehuwd;Overig huishouden;2022;826
9017;21 jaar;Ongehuwd;Overig huishouden;2023;782
9018;21 jaar;Ongehuwd;Overig huishouden;2024;761
9019;21 jaar;Ongehuwd;Overig huishouden;2025;739
9020;21 jaar;Ongehuwd;Overig huishouden;2026;719
9021;21 jaar;Ongehuwd;Overig huishouden;2027;705
9022;21 jaar;Ongehuwd;Overig huishouden;2028;701
9023;21 jaar;Ongehuwd;Overig huishouden;2029;695
9024;21 jaar;Ongehuwd;Overig huishouden;2030;708
9025;21 jaar;Ongehuwd;Overig huishouden;2031;711
9026;21 jaar;Ongehuwd;Overig huishouden;2032;711
9027;21 jaar;Ongehuwd;Overig huishouden;2033;698
9028;21 jaar;Ongehuwd;Overig huishouden;2034;686
9029;21 jaar;Ongehuwd;Overig huishouden;2035;672
9030;21 jaar;Ongehuwd;Overig huishouden;2036;683
9031;21 jaar;Ongehuwd;Overig huishouden;2037;672
9032;21 jaar;Ongehuwd;Overig huishouden;2038;678
9033;21 jaar;Ongehuwd;Overig huishouden;2039;671
9034;21 jaar;Ongehuwd;Overig huishouden;2040;666
9035;21 jaar;Ongehuwd;Overig huishouden;2041;672
9036;21 jaar;Ongehuwd;Overig huishouden;2042;670
9037;21 jaar;Ongehuwd;Overig huishouden;2043;688
9038;21 jaar;Ongehuwd;Overig huishouden;2044;689
9039;21 jaar;Ongehuwd;Overig huishouden;2045;705
9040;21 jaar;Ongehuwd;Overig huishouden;2046;722
9041;21 jaar;Ongehuwd;Overig huishouden;2047;733
9042;21 jaar;Ongehuwd;Overig huishouden;2048;744
9043;21 jaar;Ongehuwd;Overig huishouden;2049;751
9044;21 jaar;Ongehuwd;Overig huishouden;2050;759
9045;21 jaar;Ongehuwd;Overig huishouden;2051;765
9046;21 jaar;Ongehuwd;Overig huishouden;2052;769
9047;21 jaar;Ongehuwd;Overig huishouden;2053;772
9048;21 jaar;Ongehuwd;Overig huishouden;2054;772
9049;21 jaar;Ongehuwd;Overig huishouden;2055;773
9050;21 jaar;Ongehuwd;Overig huishouden;2056;772
9051;21 jaar;Ongehuwd;Overig huishouden;2057;771
9052;21 jaar;Ongehuwd;Overig huishouden;2058;768
9053;21 jaar;Ongehuwd;Overig huishouden;2059;765
9054;21 jaar;Ongehuwd;Overig huishouden;2060;761
9055;21 jaar;Ongehuwd;Overig huishouden;2061;758
9056;21 jaar;Ongehuwd;Overig huishouden;2062;754
9057;21 jaar;Ongehuwd;Overig huishouden;2063;751
9058;21 jaar;Ongehuwd;Overig huishouden;2064;748
9059;21 jaar;Ongehuwd;Overig huishouden;2065;746
9060;21 jaar;Ongehuwd;Overig huishouden;2066;744
9061;21 jaar;Ongehuwd;Overig huishouden;2067;742
9062;21 jaar;Ongehuwd;Overig huishouden;2068;741
9063;21 jaar;Ongehuwd;Overig huishouden;2069;740
9064;21 jaar;Ongehuwd;Overig huishouden;2070;740
9065;21 jaar;Gehuwd;Particulier huishouden;2022;641
9066;21 jaar;Gehuwd;Particulier huishouden;2023;829
9067;21 jaar;Gehuwd;Particulier huishouden;2024;942
9068;21 jaar;Gehuwd;Particulier huishouden;2025;999
9069;21 jaar;Gehuwd;Particulier huishouden;2026;1012
9070;21 jaar;Gehuwd;Particulier huishouden;2027;1013
9071;21 jaar;Gehuwd;Particulier huishouden;2028;1015
9072;21 jaar;Gehuwd;Particulier huishouden;2029;1009
9073;21 jaar;Gehuwd;Particulier huishouden;2030;1021
9074;21 jaar;Gehuwd;Particulier huishouden;2031;1021
9075;21 jaar;Gehuwd;Particulier huishouden;2032;1019
9076;21 jaar;Gehuwd;Particulier huishouden;2033;1009
9077;21 jaar;Gehuwd;Particulier huishouden;2034;1002
9078;21 jaar;Gehuwd;Particulier huishouden;2035;990
9079;21 jaar;Gehuwd;Particulier huishouden;2036;997
9080;21 jaar;Gehuwd;Particulier huishouden;2037;988
9081;21 jaar;Gehuwd;Particulier huishouden;2038;993
9082;21 jaar;Gehuwd;Particulier huishouden;2039;986
9083;21 jaar;Gehuwd;Particulier huishouden;2040;984
9084;21 jaar;Gehuwd;Particulier huishouden;2041;987
9085;21 jaar;Gehuwd;Particulier huishouden;2042;985
9086;21 jaar;Gehuwd;Particulier huishouden;2043;996
9087;21 jaar;Gehuwd;Particulier huishouden;2044;999
9088;21 jaar;Gehuwd;Particulier huishouden;2045;1012
9089;21 jaar;Gehuwd;Particulier huishouden;2046;1024
9090;21 jaar;Gehuwd;Particulier huishouden;2047;1033
9091;21 jaar;Gehuwd;Particulier huishouden;2048;1043
9092;21 jaar;Gehuwd;Particulier huishouden;2049;1050
9093;21 jaar;Gehuwd;Particulier huishouden;2050;1058
9094;21 jaar;Gehuwd;Particulier huishouden;2051;1064
9095;21 jaar;Gehuwd;Particulier huishouden;2052;1068
9096;21 jaar;Gehuwd;Particulier huishouden;2053;1074
9097;21 jaar;Gehuwd;Particulier huishouden;2054;1076
9098;21 jaar;Gehuwd;Particulier huishouden;2055;1077
