ID;SectorBranchSIC2008;Regions;AllPeriods;NaturalGasDelivered_1;ElectricityDelivered_2
8599;All enterprises (no finance or energy);Noord-Holland (PV);2013;2261068.0;
8600;All enterprises (no finance or energy);Noord-Holland (PV);2014;1979268.0;12192059.0
8601;All enterprises (no finance or energy);Noord-Holland (PV);2015;;
8602;All enterprises (no finance or energy);Noord-Holland (PV);2016;2042581.0;12044097.0
8603;All enterprises (no finance or energy);Noord-Holland (PV);2017;;13951509.0
8604;All enterprises (no finance or energy);Noord-Holland (PV);2018;2087972.0;
8605;All enterprises (no finance or energy);Noord-Holland (PV);2019;;14243386.0
8606;All enterprises (no finance or energy);Noord-Holland (PV);2020;;14084409.0
8607;All enterprises (no finance or energy);Noord-Holland (PV);2021;1981692.0;14386022.0
8608;All enterprises (no finance or energy);Noord-Holland (PV);2022;;
8609;All enterprises (no finance or energy);Noord-Holland (PV);2023;;14336536.0
8610;All enterprises (no finance or energy);Zuid-Holland (PV);2010;;14453899.0
8611;All enterprises (no finance or energy);Zuid-Holland (PV);2011;;14225958.0
8612;All enterprises (no finance or energy);Zuid-Holland (PV);2012;;14376185.0
8613;All enterprises (no finance or energy);Zuid-Holland (PV);2013;6240427.0;14388556.0
8614;All enterprises (no finance or energy);Zuid-Holland (PV);2014;;14558724.0
8615;All enterprises (no finance or energy);Zuid-Holland (PV);2015;6315936.0;14946303.0
8616;All enterprises (no finance or energy);Zuid-Holland (PV);2016;6172866.0;15530345.0
8617;All enterprises (no finance or energy);Zuid-Holland (PV);2017;;16372855.0
8618;All enterprises (no finance or energy);Zuid-Holland (PV);2018;;
8619;All enterprises (no finance or energy);Zuid-Holland (PV);2019;6527534.0;
8620;All enterprises (no finance or energy);Zuid-Holland (PV);2020;6294659.0;
8621;All enterprises (no finance or energy);Zuid-Holland (PV);2021;;
8622;All enterprises (no finance or energy);Zuid-Holland (PV);2022;4801085.0;
8623;All enterprises (no finance or energy);Zuid-Holland (PV);2023;4908682.0;
8624;All enterprises (no finance or energy);Zeeland (PV);2010;3259381.0;4870105.0
8625;All enterprises (no finance or energy);Zeeland (PV);2011;3381239.0;5897841.0
8626;All enterprises (no finance or energy);Zeeland (PV);2012;3512749.0;2800961.0
8627;All enterprises (no finance or energy);Zeeland (PV);2013;3472278.0;1903750.0
8628;All enterprises (no finance or energy);Zeeland (PV);2014;;
8629;All enterprises (no finance or energy);Zeeland (PV);2015;;2133979.0
8630;All enterprises (no finance or energy);Zeeland (PV);2016;2969844.0;2245302.0
8631;All enterprises (no finance or energy);Zeeland (PV);2017;;10914226.0
8632;All enterprises (no finance or energy);Zeeland (PV);2018;;2367137.0
8633;All enterprises (no finance or energy);Zeeland (PV);2019;;2321883.0
8634;All enterprises (no finance or energy);Zeeland (PV);2020;;2179326.0
8635;All enterprises (no finance or energy);Zeeland (PV);2021;;2341740.0
8636;All enterprises (no finance or energy);Zeeland (PV);2022;;2190700.0
8637;All enterprises (no finance or energy);Zeeland (PV);2023;;1951785.0
8638;All enterprises (no finance or energy);Noord-Brabant (PV);2010;2911812.0;10984229.0
8639;All enterprises (no finance or energy);Noord-Brabant (PV);2011;2633099.0;11206501.0
8640;All enterprises (no finance or energy);Noord-Brabant (PV);2012;2690405.0;11376146.0
8641;All enterprises (no finance or energy);Noord-Brabant (PV);2013;2775378.0;11801294.0
8642;All enterprises (no finance or energy);Noord-Brabant (PV);2014;2328555.0;11447040.0
8643;All enterprises (no finance or energy);Noord-Brabant (PV);2015;2390708.0;11753039.0
8644;All enterprises (no finance or energy);Noord-Brabant (PV);2016;2356380.0;
8645;All enterprises (no finance or energy);Noord-Brabant (PV);2017;;13209891.0
8646;All enterprises (no finance or energy);Noord-Brabant (PV);2018;2426931.0;12296256.0
8647;All enterprises (no finance or energy);Noord-Brabant (PV);2019;;11981553.0
8648;All enterprises (no finance or energy);Noord-Brabant (PV);2020;;11735597.0
8649;All enterprises (no finance or energy);Noord-Brabant (PV);2021;;11775294.0
8650;All enterprises (no finance or energy);Noord-Brabant (PV);2022;;
8651;All enterprises (no finance or energy);Noord-Brabant (PV);2023;;
8652;All enterprises (no finance or energy);Limburg (PV);2010;;5270706.0
8653;All enterprises (no finance or energy);Limburg (PV);2011;;5506133.0
8654;All enterprises (no finance or energy);Limburg (PV);2012;;5178966.0
8655;All enterprises (no finance or energy);Limburg (PV);2013;;
8656;All enterprises (no finance or energy);Limburg (PV);2014;2216614.0;6505479.0
8657;All enterprises (no finance or energy);Limburg (PV);2015;;
8658;All enterprises (no finance or energy);Limburg (PV);2016;;
8659;All enterprises (no finance or energy);Limburg (PV);2017;;
8660;All enterprises (no finance or energy);Limburg (PV);2018;;
8661;All enterprises (no finance or energy);Limburg (PV);2019;;
8662;All enterprises (no finance or energy);Limburg (PV);2020;;
8663;All enterprises (no finance or energy);Limburg (PV);2021;;
8664;All enterprises (no finance or energy);Limburg (PV);2022;;
8665;All enterprises (no finance or energy);Limburg (PV);2023;;
8666;All enterprises (no finance or energy);Unclassifiable (PV);2010;;71714.0
8667;All enterprises (no finance or energy);Unclassifiable (PV);2011;56486.0;169708.0
8668;All enterprises (no finance or energy);Unclassifiable (PV);2012;;63798.0
8669;All enterprises (no finance or energy);Unclassifiable (PV);2013;25735.0;53796.0
8670;All enterprises (no finance or energy);Unclassifiable (PV);2014;;79330.0
8671;All enterprises (no finance or energy);Unclassifiable (PV);2015;520.0;94612.0
8672;All enterprises (no finance or energy);Unclassifiable (PV);2016;101.0;44303.0
8673;All enterprises (no finance or energy);Unclassifiable (PV);2017;;
8674;All enterprises (no finance or energy);Unclassifiable (PV);2018;;
8675;All enterprises (no finance or energy);Unclassifiable (PV);2019;;
8676;All enterprises (no finance or energy);Unclassifiable (PV);2020;;
8677;All enterprises (no finance or energy);Unclassifiable (PV);2021;;
8678;All enterprises (no finance or energy);Unclassifiable (PV);2022;;
8679;All enterprises (no finance or energy);Unclassifiable (PV);2023;;
8680;All enterprises (no finance or energy);Oost-Groningen (CR);2010;;
8681;All enterprises (no finance or energy);Oost-Groningen (CR);2011;;
8682;All enterprises (no finance or energy);Oost-Groningen (CR);2012;;
8683;All enterprises (no finance or energy);Oost-Groningen (CR);2013;;
8684;All enterprises (no finance or energy);Oost-Groningen (CR);2014;;
8685;All enterprises (no finance or energy);Oost-Groningen (CR);2015;;
8686;All enterprises (no finance or energy);Oost-Groningen (CR);2016;;
8687;All enterprises (no finance or energy);Oost-Groningen (CR);2017;;9358987.0
8688;All enterprises (no finance or energy);Oost-Groningen (CR);2018;;
8689;All enterprises (no finance or energy);Oost-Groningen (CR);2019;;
8690;All enterprises (no finance or energy);Oost-Groningen (CR);2020;;
8691;All enterprises (no finance or energy);Oost-Groningen (CR);2021;;
8692;All enterprises (no finance or energy);Oost-Groningen (CR);2022;;
8693;All enterprises (no finance or energy);Oost-Groningen (CR);2023;;
8694;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2010;;
8695;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2011;;
8696;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2012;;
8697;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2013;;
8698;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2014;;
8699;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2015;;
8700;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2016;;
8701;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2017;;
8702;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2018;;
8703;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2019;;
8704;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2020;;
8705;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2021;;1259603.0
8706;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2022;;441611.0
8707;All enterprises (no finance or energy);Delfzijl en omgeving (CR);2023;;412619.0
8708;All enterprises (no finance or energy);Overig Groningen (CR);2010;;
8709;All enterprises (no finance or energy);Overig Groningen (CR);2011;;
8710;All enterprises (no finance or energy);Overig Groningen (CR);2012;;
8711;All enterprises (no finance or energy);Overig Groningen (CR);2013;;
8712;All enterprises (no finance or energy);Overig Groningen (CR);2014;;
8713;All enterprises (no finance or energy);Overig Groningen (CR);2015;;
8714;All enterprises (no finance or energy);Overig Groningen (CR);2016;;
8715;All enterprises (no finance or energy);Overig Groningen (CR);2017;;
8716;All enterprises (no finance or energy);Overig Groningen (CR);2018;;
8717;All enterprises (no finance or energy);Overig Groningen (CR);2019;;
8718;All enterprises (no finance or energy);Overig Groningen (CR);2020;;
8719;All enterprises (no finance or energy);Overig Groningen (CR);2021;;
8720;All enterprises (no finance or energy);Overig Groningen (CR);2022;;
8721;All enterprises (no finance or energy);Overig Groningen (CR);2023;;
8722;All enterprises (no finance or energy);Noord-Friesland (CR);2010;;
8723;All enterprises (no finance or energy);Noord-Friesland (CR);2011;;
8724;All enterprises (no finance or energy);Noord-Friesland (CR);2012;;984312.0
8725;All enterprises (no finance or energy);Noord-Friesland (CR);2013;;
8726;All enterprises (no finance or energy);Noord-Friesland (CR);2014;;
8727;All enterprises (no finance or energy);Noord-Friesland (CR);2015;;
8728;All enterprises (no finance or energy);Noord-Friesland (CR);2016;;
8729;All enterprises (no finance or energy);Noord-Friesland (CR);2017;;
8730;All enterprises (no finance or energy);Noord-Friesland (CR);2018;;
8731;All enterprises (no finance or energy);Noord-Friesland (CR);2019;;
8732;All enterprises (no finance or energy);Noord-Friesland (CR);2020;;
8733;All enterprises (no finance or energy);Noord-Friesland (CR);2021;;
8734;All enterprises (no finance or energy);Noord-Friesland (CR);2022;;
8735;All enterprises (no finance or energy);Noord-Friesland (CR);2023;;
8736;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2010;;
8737;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2011;;325521.0
8738;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2012;;329508.0
8739;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2013;;
8740;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2014;;455685.0
8741;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2015;;456648.0
8742;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2016;;
8743;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2017;;
8744;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2018;;
8745;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2019;;
8746;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2020;;
8747;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2021;;
8748;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2022;;452138.0
8749;All enterprises (no finance or energy);Zuidwest-Friesland (CR);2023;;435264.0
8750;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2010;;628049.0
8751;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2011;;638426.0
8752;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2012;;640056.0
8753;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2013;;
8754;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2014;;
8755;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2015;;
8756;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2016;;
8757;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2017;;580203.0
8758;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2018;;
8759;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2019;;
8760;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2020;;
8761;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2021;;
8762;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2022;;
8763;All enterprises (no finance or energy);Zuidoost-Friesland (CR);2023;;
8764;All enterprises (no finance or energy);Noord-Drenthe (CR);2010;;415742.0
8765;All enterprises (no finance or energy);Noord-Drenthe (CR);2011;;432352.0
8766;All enterprises (no finance or energy);Noord-Drenthe (CR);2012;;
8767;All enterprises (no finance or energy);Noord-Drenthe (CR);2013;;
8768;All enterprises (no finance or energy);Noord-Drenthe (CR);2014;;
8769;All enterprises (no finance or energy);Noord-Drenthe (CR);2015;;
8770;All enterprises (no finance or energy);Noord-Drenthe (CR);2016;;
8771;All enterprises (no finance or energy);Noord-Drenthe (CR);2017;;
8772;All enterprises (no finance or energy);Noord-Drenthe (CR);2018;;
8773;All enterprises (no finance or energy);Noord-Drenthe (CR);2019;;
8774;All enterprises (no finance or energy);Noord-Drenthe (CR);2020;;
8775;All enterprises (no finance or energy);Noord-Drenthe (CR);2021;;
8776;All enterprises (no finance or energy);Noord-Drenthe (CR);2022;;
8777;All enterprises (no finance or energy);Noord-Drenthe (CR);2023;;
8778;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2010;;548627.0
8779;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2011;;603349.0
8780;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2012;;573761.0
8781;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2013;;
8782;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2014;;592962.0
8783;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2015;;
8784;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2016;;
8785;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2017;;
8786;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2018;;
8787;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2019;;
8788;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2020;;
8789;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2021;;
8790;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2022;;
8791;All enterprises (no finance or energy);Zuidoost-Drenthe (CR);2023;;
8792;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2010;;
8793;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2011;;
8794;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2012;;446440.0
8795;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2013;;
8796;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2014;;
8797;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2015;;
8798;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2016;;
8799;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2017;;
8800;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2018;;
8801;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2019;;
8802;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2020;;
8803;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2021;;
8804;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2022;;
8805;All enterprises (no finance or energy);Zuidwest-Drenthe (CR);2023;;
