ID;KenmerkenVanHuishoudens;EenEnTweeverdieners;Perioden;AantalHuishoudens_1;PercentageVanCategorie_2;PercentageVanEenEnTweeverdieners_3;PercentageVanTotaal_4;InkomenMeestverdienendePartner_5;InkomenMinstverdienendePartner_6;InkomenEchtPaar_7;InkomenHuishouden_8;GestandaardiseerdInkomen_9
3601;Utrecht (provincie);Overig huishouden;1994;143.0;39.0;;3.0;12.0;;;13.0;12.0
3602;Utrecht (provincie);Overig huishouden;1995;147.0;40.0;;3.0;12.0;;;13.0;12.0
3603;Utrecht (provincie);Overig huishouden;1996;144.0;39.0;;3.0;13.0;;;14.0;12.0
3604;Utrecht (provincie);Overig huishouden;1997;148.0;39.0;;3.0;13.0;;;14.0;13.0
3605;Utrecht (provincie);Overig huishouden;1998;157.0;41.0;;3.0;14.0;;;15.0;14.0
3606;Utrecht (provincie);Overig huishouden;1999;160.0;41.0;;3.0;15.0;;;16.0;14.0
3607;Utrecht (provincie);Overig huishouden;2000;163.0;41.0;;3.0;16.0;;;16.0;15.0
3608;Noord-Holland;Totaal huishoudens;1990;836.0;100.0;;17.0;15.0;;;19.0;13.0
3609;Noord-Holland;Totaal huishoudens;1991;859.0;100.0;;17.0;15.0;;;20.0;14.0
3610;Noord-Holland;Totaal huishoudens;1992;868.0;100.0;;17.0;16.0;;;20.0;14.0
3611;Noord-Holland;Totaal huishoudens;1993;877.0;100.0;;17.0;16.0;;;20.0;14.0
3612;Noord-Holland;Totaal huishoudens;1994;878.0;100.0;;17.0;16.0;;;21.0;15.0
3613;Noord-Holland;Totaal huishoudens;1995;888.0;100.0;;17.0;17.0;;;22.0;15.0
3614;Noord-Holland;Totaal huishoudens;1996;897.0;100.0;;17.0;17.0;;;22.0;15.0
3615;Noord-Holland;Totaal huishoudens;1997;903.0;100.0;;17.0;18.0;;;23.0;16.0
3616;Noord-Holland;Totaal huishoudens;1998;914.0;100.0;;17.0;18.0;;;24.0;17.0
3617;Noord-Holland;Totaal huishoudens;1999;927.0;100.0;;17.0;19.0;;;25.0;17.0
3618;Noord-Holland;Totaal huishoudens;2000;938.0;100.0;;17.0;20.0;;;26.0;18.0
3619;Noord-Holland;Eenverdiener;1990;180.0;22.0;38.0;4.0;20.0;;20.0;22.0;13.0
3620;Noord-Holland;Eenverdiener;1991;168.0;20.0;35.0;3.0;20.0;;20.0;23.0;13.0
3621;Noord-Holland;Eenverdiener;1992;158.0;18.0;33.0;3.0;21.0;;21.0;23.0;13.0
3622;Noord-Holland;Eenverdiener;1993;153.0;17.0;32.0;3.0;21.0;;21.0;23.0;13.0
3623;Noord-Holland;Eenverdiener;1994;149.0;17.0;31.0;3.0;21.0;;21.0;24.0;14.0
3624;Noord-Holland;Eenverdiener;1995;145.0;16.0;30.0;3.0;22.0;;22.0;24.0;14.0
3625;Noord-Holland;Eenverdiener;1996;135.0;15.0;27.0;3.0;22.0;;23.0;25.0;15.0
3626;Noord-Holland;Eenverdiener;1997;130.0;14.0;27.0;2.0;23.0;;23.0;25.0;15.0
3627;Noord-Holland;Eenverdiener;1998;124.0;14.0;25.0;2.0;23.0;;23.0;26.0;15.0
3628;Noord-Holland;Eenverdiener;1999;115.0;12.0;23.0;2.0;25.0;;25.0;28.0;17.0
3629;Noord-Holland;Eenverdiener;2000;107.0;11.0;21.0;2.0;26.0;;26.0;29.0;17.0
3630;Noord-Holland;Tweeverdiener;1990;291.0;35.0;62.0;6.0;17.0;7.0;25.0;26.0;16.0
3631;Noord-Holland;Tweeverdiener;1991;311.0;36.0;65.0;6.0;18.0;8.0;25.0;27.0;17.0
3632;Noord-Holland;Tweeverdiener;1992;321.0;37.0;67.0;6.0;18.0;8.0;26.0;27.0;17.0
3633;Noord-Holland;Tweeverdiener;1993;328.0;37.0;68.0;6.0;19.0;8.0;27.0;28.0;18.0
3634;Noord-Holland;Tweeverdiener;1994;335.0;38.0;69.0;7.0;19.0;9.0;28.0;29.0;18.0
3635;Noord-Holland;Tweeverdiener;1995;343.0;39.0;70.0;7.0;20.0;9.0;29.0;30.0;19.0
3636;Noord-Holland;Tweeverdiener;1996;357.0;40.0;73.0;7.0;20.0;9.0;30.0;31.0;19.0
3637;Noord-Holland;Tweeverdiener;1997;362.0;40.0;73.0;7.0;21.0;10.0;31.0;32.0;20.0
3638;Noord-Holland;Tweeverdiener;1998;375.0;41.0;75.0;7.0;22.0;10.0;31.0;33.0;20.0
3639;Noord-Holland;Tweeverdiener;1999;383.0;41.0;77.0;7.0;22.0;10.0;33.0;34.0;21.0
3640;Noord-Holland;Tweeverdiener;2000;399.0;43.0;79.0;7.0;24.0;11.0;34.0;36.0;22.0
3641;Noord-Holland;Overig huishouden;1990;365.0;44.0;;7.0;11.0;;;12.0;11.0
3642;Noord-Holland;Overig huishouden;1991;380.0;44.0;;8.0;11.0;;;12.0;11.0
3643;Noord-Holland;Overig huishouden;1992;388.0;45.0;;8.0;12.0;;;13.0;12.0
3644;Noord-Holland;Overig huishouden;1993;395.0;45.0;;8.0;12.0;;;13.0;12.0
3645;Noord-Holland;Overig huishouden;1994;394.0;45.0;;8.0;12.0;;;13.0;12.0
3646;Noord-Holland;Overig huishouden;1995;400.0;45.0;;8.0;12.0;;;13.0;12.0
3647;Noord-Holland;Overig huishouden;1996;405.0;45.0;;8.0;13.0;;;14.0;12.0
3648;Noord-Holland;Overig huishouden;1997;411.0;46.0;;8.0;13.0;;;14.0;13.0
3649;Noord-Holland;Overig huishouden;1998;415.0;45.0;;8.0;14.0;;;15.0;14.0
3650;Noord-Holland;Overig huishouden;1999;429.0;46.0;;8.0;15.0;;;16.0;14.0
3651;Noord-Holland;Overig huishouden;2000;431.0;46.0;;8.0;16.0;;;17.0;15.0
3652;Zuid-Holland;Totaal huishoudens;1990;1068.0;100.0;;22.0;15.0;;;19.0;13.0
3653;Zuid-Holland;Totaal huishoudens;1991;1081.0;100.0;;22.0;16.0;;;20.0;14.0
3654;Zuid-Holland;Totaal huishoudens;1992;1100.0;100.0;;22.0;16.0;;;21.0;14.0
3655;Zuid-Holland;Totaal huishoudens;1993;1116.0;100.0;;22.0;16.0;;;21.0;14.0
3656;Zuid-Holland;Totaal huishoudens;1994;1116.0;100.0;;22.0;17.0;;;21.0;14.0
3657;Zuid-Holland;Totaal huishoudens;1995;1128.0;100.0;;22.0;17.0;;;22.0;15.0
3658;Zuid-Holland;Totaal huishoudens;1996;1141.0;100.0;;22.0;18.0;;;23.0;15.0
3659;Zuid-Holland;Totaal huishoudens;1997;1150.0;100.0;;22.0;18.0;;;23.0;16.0
3660;Zuid-Holland;Totaal huishoudens;1998;1164.0;100.0;;22.0;19.0;;;24.0;16.0
3661;Zuid-Holland;Totaal huishoudens;1999;1178.0;100.0;;22.0;19.0;;;25.0;17.0
3662;Zuid-Holland;Totaal huishoudens;2000;1193.0;100.0;;22.0;20.0;;;26.0;18.0
3663;Zuid-Holland;Eenverdiener;1990;281.0;26.0;43.0;6.0;20.0;;20.0;22.0;13.0
3664;Zuid-Holland;Eenverdiener;1991;265.0;25.0;40.0;5.0;20.0;;20.0;23.0;13.0
3665;Zuid-Holland;Eenverdiener;1992;253.0;23.0;38.0;5.0;20.0;;20.0;23.0;13.0
3666;Zuid-Holland;Eenverdiener;1993;245.0;22.0;36.0;5.0;21.0;;21.0;23.0;13.0
3667;Zuid-Holland;Eenverdiener;1994;239.0;21.0;35.0;5.0;21.0;;21.0;23.0;13.0
3668;Zuid-Holland;Eenverdiener;1995;231.0;21.0;34.0;4.0;22.0;;22.0;24.0;14.0
3669;Zuid-Holland;Eenverdiener;1996;214.0;19.0;31.0;4.0;22.0;;22.0;25.0;14.0
3670;Zuid-Holland;Eenverdiener;1997;203.0;18.0;30.0;4.0;23.0;;23.0;26.0;15.0
3671;Zuid-Holland;Eenverdiener;1998;196.0;17.0;29.0;4.0;23.0;;23.0;26.0;15.0
3672;Zuid-Holland;Eenverdiener;1999;185.0;16.0;27.0;3.0;23.0;;24.0;27.0;15.0
3673;Zuid-Holland;Eenverdiener;2000;172.0;14.0;25.0;3.0;24.0;;24.0;27.0;16.0
3674;Zuid-Holland;Tweeverdiener;1990;375.0;35.0;57.0;8.0;17.0;7.0;25.0;26.0;16.0
3675;Zuid-Holland;Tweeverdiener;1991;404.0;37.0;60.0;8.0;18.0;8.0;25.0;27.0;17.0
3676;Zuid-Holland;Tweeverdiener;1992;415.0;38.0;62.0;8.0;18.0;8.0;26.0;28.0;17.0
3677;Zuid-Holland;Tweeverdiener;1993;429.0;38.0;64.0;8.0;19.0;8.0;27.0;28.0;17.0
3678;Zuid-Holland;Tweeverdiener;1994;442.0;40.0;65.0;9.0;19.0;8.0;27.0;29.0;18.0
3679;Zuid-Holland;Tweeverdiener;1995;448.0;40.0;66.0;9.0;20.0;9.0;28.0;30.0;18.0
3680;Zuid-Holland;Tweeverdiener;1996;471.0;41.0;69.0;9.0;20.0;9.0;29.0;30.0;19.0
3681;Zuid-Holland;Tweeverdiener;1997;485.0;42.0;70.0;9.0;21.0;9.0;30.0;31.0;19.0
3682;Zuid-Holland;Tweeverdiener;1998;489.0;42.0;71.0;9.0;21.0;9.0;31.0;32.0;20.0
3683;Zuid-Holland;Tweeverdiener;1999;500.0;42.0;73.0;9.0;22.0;10.0;32.0;34.0;21.0
3684;Zuid-Holland;Tweeverdiener;2000;525.0;44.0;75.0;10.0;23.0;10.0;33.0;35.0;22.0
3685;Zuid-Holland;Overig huishouden;1990;413.0;39.0;;8.0;11.0;;;12.0;10.0
3686;Zuid-Holland;Overig huishouden;1991;411.0;38.0;;8.0;11.0;;;12.0;11.0
3687;Zuid-Holland;Overig huishouden;1992;432.0;39.0;;9.0;12.0;;;13.0;11.0
3688;Zuid-Holland;Overig huishouden;1993;442.0;40.0;;9.0;12.0;;;13.0;11.0
3689;Zuid-Holland;Overig huishouden;1994;435.0;39.0;;9.0;12.0;;;13.0;12.0
3690;Zuid-Holland;Overig huishouden;1995;449.0;40.0;;9.0;12.0;;;13.0;12.0
3691;Zuid-Holland;Overig huishouden;1996;456.0;40.0;;9.0;13.0;;;14.0;12.0
3692;Zuid-Holland;Overig huishouden;1997;461.0;40.0;;9.0;13.0;;;14.0;13.0
3693;Zuid-Holland;Overig huishouden;1998;479.0;41.0;;9.0;14.0;;;15.0;13.0
3694;Zuid-Holland;Overig huishouden;1999;493.0;42.0;;9.0;14.0;;;15.0;14.0
3695;Zuid-Holland;Overig huishouden;2000;496.0;42.0;;9.0;15.0;;;16.0;14.0
3696;Zeeland;Totaal huishoudens;1990;106.0;100.0;;2.0;16.0;;;20.0;13.0
3697;Zeeland;Totaal huishoudens;1991;107.0;100.0;;2.0;17.0;;;21.0;13.0
3698;Zeeland;Totaal huishoudens;1992;108.0;100.0;;2.0;17.0;;;21.0;14.0
3699;Zeeland;Totaal huishoudens;1993;109.0;100.0;;2.0;17.0;;;22.0;14.0
3700;Zeeland;Totaal huishoudens;1994;110.0;100.0;;2.0;17.0;;;22.0;15.0
3701;Zeeland;Totaal huishoudens;1995;112.0;100.0;;2.0;18.0;;;23.0;15.0
3702;Zeeland;Totaal huishoudens;1996;113.0;100.0;;2.0;18.0;;;23.0;15.0
3703;Zeeland;Totaal huishoudens;1997;114.0;100.0;;2.0;19.0;;;24.0;16.0
3704;Zeeland;Totaal huishoudens;1998;115.0;100.0;;2.0;19.0;;;25.0;17.0
3705;Zeeland;Totaal huishoudens;1999;116.0;100.0;;2.0;19.0;;;25.0;17.0
3706;Zeeland;Totaal huishoudens;2000;118.0;100.0;;2.0;20.0;;;26.0;17.0
3707;Zeeland;Eenverdiener;1990;36.0;34.0;48.0;1.0;20.0;;20.0;22.0;13.0
3708;Zeeland;Eenverdiener;1991;35.0;33.0;45.0;1.0;20.0;;20.0;22.0;13.0
3709;Zeeland;Eenverdiener;1992;32.0;30.0;41.0;1.0;20.0;;20.0;22.0;13.0
3710;Zeeland;Eenverdiener;1993;33.0;30.0;41.0;1.0;20.0;;20.0;23.0;13.0
3711;Zeeland;Eenverdiener;1994;31.0;28.0;39.0;1.0;21.0;;21.0;23.0;13.0
3712;Zeeland;Eenverdiener;1995;30.0;26.0;38.0;1.0;22.0;;22.0;25.0;14.0
3713;Zeeland;Eenverdiener;1996;27.0;24.0;34.0;1.0;23.0;;23.0;26.0;15.0
3714;Zeeland;Eenverdiener;1997;25.0;22.0;31.0;0.0;24.0;;24.0;27.0;16.0
3715;Zeeland;Eenverdiener;1998;25.0;22.0;31.0;0.0;24.0;;25.0;27.0;16.0
3716;Zeeland;Eenverdiener;1999;24.0;21.0;30.0;0.0;24.0;;24.0;27.0;16.0
3717;Zeeland;Eenverdiener;2000;22.0;18.0;27.0;0.0;25.0;;25.0;28.0;17.0
3718;Zeeland;Tweeverdiener;1990;39.0;37.0;52.0;1.0;17.0;6.0;23.0;25.0;15.0
3719;Zeeland;Tweeverdiener;1991;43.0;41.0;55.0;1.0;18.0;6.0;24.0;26.0;16.0
3720;Zeeland;Tweeverdiener;1992;46.0;42.0;59.0;1.0;18.0;7.0;24.0;26.0;16.0
3721;Zeeland;Tweeverdiener;1993;46.0;42.0;59.0;1.0;18.0;7.0;25.0;26.0;16.0
3722;Zeeland;Tweeverdiener;1994;48.0;44.0;61.0;1.0;18.0;7.0;26.0;27.0;17.0
3723;Zeeland;Tweeverdiener;1995;49.0;44.0;62.0;1.0;19.0;8.0;26.0;28.0;17.0
3724;Zeeland;Tweeverdiener;1996;52.0;46.0;66.0;1.0;19.0;8.0;27.0;28.0;17.0
3725;Zeeland;Tweeverdiener;1997;55.0;48.0;69.0;1.0;20.0;8.0;28.0;29.0;18.0
3726;Zeeland;Tweeverdiener;1998;56.0;48.0;69.0;1.0;20.0;8.0;29.0;30.0;19.0
3727;Zeeland;Tweeverdiener;1999;56.0;48.0;70.0;1.0;21.0;9.0;29.0;31.0;19.0
3728;Zeeland;Tweeverdiener;2000;59.0;50.0;73.0;1.0;22.0;9.0;31.0;32.0;20.0
3729;Zeeland;Overig huishouden;1990;31.0;30.0;;1.0;11.0;;;12.0;11.0
3730;Zeeland;Overig huishouden;1991;29.0;27.0;;1.0;11.0;;;12.0;11.0
3731;Zeeland;Overig huishouden;1992;30.0;28.0;;1.0;12.0;;;13.0;12.0
3732;Zeeland;Overig huishouden;1993;30.0;28.0;;1.0;12.0;;;14.0;12.0
3733;Zeeland;Overig huishouden;1994;31.0;28.0;;1.0;13.0;;;14.0;12.0
3734;Zeeland;Overig huishouden;1995;33.0;30.0;;1.0;13.0;;;14.0;13.0
3735;Zeeland;Overig huishouden;1996;34.0;30.0;;1.0;13.0;;;14.0;13.0
3736;Zeeland;Overig huishouden;1997;34.0;30.0;;1.0;13.0;;;14.0;13.0
3737;Zeeland;Overig huishouden;1998;34.0;30.0;;1.0;14.0;;;15.0;14.0
3738;Zeeland;Overig huishouden;1999;36.0;31.0;;1.0;14.0;;;15.0;14.0
3739;Zeeland;Overig huishouden;2000;37.0;31.0;;1.0;15.0;;;15.0;14.0
3740;Noord-Brabant;Totaal huishoudens;1990;706.0;100.0;;15.0;16.0;;;20.0;13.0
3741;Noord-Brabant;Totaal huishoudens;1991;714.0;100.0;;14.0;16.0;;;21.0;13.0
3742;Noord-Brabant;Totaal huishoudens;1992;724.0;100.0;;14.0;16.0;;;21.0;14.0
3743;Noord-Brabant;Totaal huishoudens;1993;732.0;100.0;;14.0;16.0;;;21.0;14.0
3744;Noord-Brabant;Totaal huishoudens;1994;737.0;100.0;;14.0;17.0;;;22.0;14.0
3745;Noord-Brabant;Totaal huishoudens;1995;749.0;100.0;;14.0;17.0;;;23.0;15.0
3746;Noord-Brabant;Totaal huishoudens;1996;757.0;100.0;;14.0;18.0;;;23.0;15.0
3747;Noord-Brabant;Totaal huishoudens;1997;767.0;100.0;;15.0;18.0;;;24.0;16.0
3748;Noord-Brabant;Totaal huishoudens;1998;772.0;100.0;;14.0;19.0;;;25.0;16.0
3749;Noord-Brabant;Totaal huishoudens;1999;784.0;100.0;;15.0;19.0;;;25.0;17.0
3750;Noord-Brabant;Totaal huishoudens;2000;790.0;100.0;;14.0;20.0;;;27.0;18.0
3751;Noord-Brabant;Eenverdiener;1990;221.0;31.0;45.0;5.0;19.0;;19.0;22.0;12.0
3752;Noord-Brabant;Eenverdiener;1991;208.0;29.0;41.0;4.0;19.0;;19.0;22.0;13.0
3753;Noord-Brabant;Eenverdiener;1992;199.0;28.0;39.0;4.0;20.0;;20.0;23.0;13.0
3754;Noord-Brabant;Eenverdiener;1993;192.0;26.0;38.0;4.0;20.0;;20.0;23.0;13.0
3755;Noord-Brabant;Eenverdiener;1994;181.0;25.0;35.0;4.0;21.0;;21.0;23.0;13.0
3756;Noord-Brabant;Eenverdiener;1995;177.0;24.0;34.0;3.0;21.0;;21.0;24.0;14.0
3757;Noord-Brabant;Eenverdiener;1996;168.0;22.0;32.0;3.0;22.0;;22.0;25.0;14.0
3758;Noord-Brabant;Eenverdiener;1997;159.0;21.0;30.0;3.0;23.0;;23.0;26.0;15.0
3759;Noord-Brabant;Eenverdiener;1998;155.0;20.0;29.0;3.0;23.0;;23.0;26.0;15.0
3760;Noord-Brabant;Eenverdiener;1999;148.0;19.0;28.0;3.0;23.0;;24.0;26.0;16.0
3761;Noord-Brabant;Eenverdiener;2000;133.0;17.0;25.0;2.0;26.0;;26.0;29.0;17.0
3762;Noord-Brabant;Tweeverdiener;1990;274.0;39.0;55.0;6.0;16.0;7.0;23.0;25.0;15.0
3763;Noord-Brabant;Tweeverdiener;1991;295.0;41.0;59.0;6.0;17.0;7.0;24.0;25.0;16.0
3764;Noord-Brabant;Tweeverdiener;1992;308.0;43.0;61.0;6.0;17.0;7.0;24.0;26.0;16.0
3765;Noord-Brabant;Tweeverdiener;1993;317.0;43.0;62.0;6.0;18.0;7.0;25.0;26.0;16.0
3766;Noord-Brabant;Tweeverdiener;1994;334.0;45.0;65.0;7.0;18.0;8.0;26.0;27.0;17.0
3767;Noord-Brabant;Tweeverdiener;1995;340.0;45.0;66.0;7.0;19.0;8.0;27.0;28.0;17.0
3768;Noord-Brabant;Tweeverdiener;1996;356.0;47.0;68.0;7.0;19.0;8.0;28.0;29.0;18.0
3769;Noord-Brabant;Tweeverdiener;1997;366.0;48.0;70.0;7.0;20.0;8.0;28.0;30.0;18.0
3770;Noord-Brabant;Tweeverdiener;1998;373.0;48.0;71.0;7.0;20.0;9.0;29.0;31.0;19.0
3771;Noord-Brabant;Tweeverdiener;1999;379.0;48.0;72.0;7.0;21.0;9.0;30.0;32.0;20.0
3772;Noord-Brabant;Tweeverdiener;2000;397.0;50.0;75.0;7.0;22.0;9.0;31.0;33.0;20.0
3773;Noord-Brabant;Overig huishouden;1990;211.0;30.0;;4.0;11.0;;;12.0;11.0
3774;Noord-Brabant;Overig huishouden;1991;211.0;30.0;;4.0;11.0;;;13.0;11.0
3775;Noord-Brabant;Overig huishouden;1992;217.0;30.0;;4.0;11.0;;;13.0;11.0
3776;Noord-Brabant;Overig huishouden;1993;222.0;30.0;;4.0;11.0;;;13.0;11.0
3777;Noord-Brabant;Overig huishouden;1994;222.0;30.0;;4.0;12.0;;;13.0;11.0
3778;Noord-Brabant;Overig huishouden;1995;232.0;31.0;;4.0;12.0;;;13.0;12.0
3779;Noord-Brabant;Overig huishouden;1996;233.0;31.0;;4.0;12.0;;;14.0;12.0
3780;Noord-Brabant;Overig huishouden;1997;241.0;31.0;;5.0;13.0;;;14.0;13.0
3781;Noord-Brabant;Overig huishouden;1998;244.0;32.0;;5.0;14.0;;;15.0;13.0
3782;Noord-Brabant;Overig huishouden;1999;257.0;33.0;;5.0;14.0;;;15.0;13.0
3783;Noord-Brabant;Overig huishouden;2000;260.0;33.0;;5.0;15.0;;;16.0;14.0
3784;Limburg;Totaal huishoudens;1990;351.0;100.0;;7.0;15.0;;;19.0;12.0
3785;Limburg;Totaal huishoudens;1991;354.0;100.0;;7.0;15.0;;;20.0;13.0
3786;Limburg;Totaal huishoudens;1992;355.0;100.0;;7.0;16.0;;;21.0;13.0
3787;Limburg;Totaal huishoudens;1993;359.0;100.0;;7.0;16.0;;;21.0;13.0
3788;Limburg;Totaal huishoudens;1994;363.0;100.0;;7.0;16.0;;;21.0;14.0
3789;Limburg;Totaal huishoudens;1995;366.0;100.0;;7.0;17.0;;;22.0;15.0
3790;Limburg;Totaal huishoudens;1996;369.0;100.0;;7.0;17.0;;;22.0;15.0
3791;Limburg;Totaal huishoudens;1997;374.0;100.0;;7.0;17.0;;;23.0;15.0
3792;Limburg;Totaal huishoudens;1998;377.0;100.0;;7.0;18.0;;;23.0;16.0
3793;Limburg;Totaal huishoudens;1999;379.0;100.0;;7.0;18.0;;;24.0;16.0
3794;Limburg;Totaal huishoudens;2000;379.0;100.0;;7.0;19.0;;;25.0;17.0
3795;Limburg;Eenverdiener;1990;110.0;31.0;44.0;2.0;18.0;;18.0;21.0;12.0
3796;Limburg;Eenverdiener;1991;102.0;29.0;41.0;2.0;19.0;;19.0;21.0;12.0
3797;Limburg;Eenverdiener;1992;100.0;28.0;39.0;2.0;19.0;;19.0;21.0;12.0
3798;Limburg;Eenverdiener;1993;97.0;27.0;38.0;2.0;19.0;;19.0;22.0;13.0
3799;Limburg;Eenverdiener;1994;88.0;24.0;34.0;2.0;20.0;;20.0;23.0;13.0
3800;Limburg;Eenverdiener;1995;87.0;24.0;34.0;2.0;20.0;;21.0;23.0;14.0
3801;Limburg;Eenverdiener;1996;82.0;22.0;32.0;2.0;21.0;;21.0;23.0;14.0
3802;Limburg;Eenverdiener;1997;76.0;20.0;30.0;1.0;21.0;;22.0;24.0;14.0
3803;Limburg;Eenverdiener;1998;72.0;19.0;28.0;1.0;22.0;;22.0;25.0;15.0
3804;Limburg;Eenverdiener;1999;68.0;18.0;27.0;1.0;22.0;;22.0;24.0;15.0
3805;Limburg;Eenverdiener;2000;61.0;16.0;24.0;1.0;23.0;;23.0;26.0;15.0
3806;Limburg;Tweeverdiener;1990;140.0;40.0;56.0;3.0;16.0;6.0;22.0;24.0;15.0
3807;Limburg;Tweeverdiener;1991;150.0;42.0;59.0;3.0;16.0;7.0;23.0;25.0;15.0
3808;Limburg;Tweeverdiener;1992;155.0;44.0;61.0;3.0;17.0;7.0;24.0;25.0;15.0
3809;Limburg;Tweeverdiener;1993;158.0;44.0;62.0;3.0;17.0;7.0;24.0;26.0;16.0
3810;Limburg;Tweeverdiener;1994;168.0;46.0;66.0;3.0;17.0;7.0;25.0;26.0;16.0
3811;Limburg;Tweeverdiener;1995;171.0;47.0;66.0;3.0;18.0;8.0;26.0;27.0;17.0
3812;Limburg;Tweeverdiener;1996;177.0;48.0;68.0;3.0;19.0;8.0;26.0;28.0;17.0
3813;Limburg;Tweeverdiener;1997;181.0;48.0;70.0;3.0;19.0;8.0;27.0;29.0;18.0
3814;Limburg;Tweeverdiener;1998;183.0;49.0;72.0;3.0;19.0;8.0;28.0;29.0;18.0
3815;Limburg;Tweeverdiener;1999;188.0;50.0;73.0;3.0;20.0;9.0;29.0;31.0;19.0
3816;Limburg;Tweeverdiener;2000;195.0;51.0;76.0;4.0;21.0;9.0;30.0;32.0;20.0
3817;Limburg;Overig huishouden;1990;102.0;29.0;;2.0;10.0;;;12.0;10.0
3818;Limburg;Overig huishouden;1991;101.0;29.0;;2.0;10.0;;;12.0;10.0
3819;Limburg;Overig huishouden;1992;100.0;28.0;;2.0;11.0;;;12.0;11.0
3820;Limburg;Overig huishouden;1993;105.0;29.0;;2.0;11.0;;;12.0;11.0
3821;Limburg;Overig huishouden;1994;106.0;29.0;;2.0;11.0;;;12.0;11.0
3822;Limburg;Overig huishouden;1995;108.0;29.0;;2.0;12.0;;;13.0;12.0
3823;Limburg;Overig huishouden;1996;110.0;30.0;;2.0;12.0;;;13.0;11.0
3824;Limburg;Overig huishouden;1997;117.0;31.0;;2.0;12.0;;;13.0;11.0
3825;Limburg;Overig huishouden;1998;121.0;32.0;;2.0;12.0;;;13.0;12.0
3826;Limburg;Overig huishouden;1999;124.0;33.0;;2.0;13.0;;;14.0;13.0
3827;Limburg;Overig huishouden;2000;124.0;33.0;;2.0;14.0;;;15.0;13.0
3828;Amsterdam;Totaal huishoudens;1990;286.0;100.0;;6.0;12.0;;;15.0;11.0
3829;Amsterdam;Totaal huishoudens;1991;299.0;100.0;;6.0;12.0;;;15.0;11.0
3830;Amsterdam;Totaal huishoudens;1992;304.0;100.0;;6.0;13.0;;;15.0;12.0
3831;Amsterdam;Totaal huishoudens;1993;308.0;100.0;;6.0;13.0;;;16.0;12.0
3832;Amsterdam;Totaal huishoudens;1994;308.0;100.0;;6.0;13.0;;;16.0;12.0
3833;Amsterdam;Totaal huishoudens;1995;311.0;100.0;;6.0;14.0;;;17.0;13.0
3834;Amsterdam;Totaal huishoudens;1996;316.0;100.0;;6.0;14.0;;;17.0;13.0
3835;Amsterdam;Totaal huishoudens;1997;315.0;100.0;;6.0;15.0;;;18.0;14.0
3836;Amsterdam;Totaal huishoudens;1998;321.0;100.0;;6.0;15.0;;;19.0;15.0
3837;Amsterdam;Totaal huishoudens;1999;330.0;100.0;;6.0;16.0;;;20.0;16.0
3838;Amsterdam;Totaal huishoudens;2000;334.0;100.0;;6.0;17.0;;;21.0;17.0
3839;Amsterdam;Eenverdiener;1990;33.0;11.0;33.0;1.0;16.0;;16.0;17.0;10.0
3840;Amsterdam;Eenverdiener;1991;34.0;11.0;32.0;1.0;16.0;;16.0;18.0;11.0
3841;Amsterdam;Eenverdiener;1992;31.0;10.0;30.0;1.0;16.0;;16.0;18.0;11.0
3842;Amsterdam;Eenverdiener;1993;31.0;10.0;30.0;1.0;16.0;;16.0;18.0;11.0
3843;Amsterdam;Eenverdiener;1994;30.0;10.0;29.0;1.0;17.0;;17.0;18.0;11.0
3844;Amsterdam;Eenverdiener;1995;30.0;10.0;29.0;1.0;17.0;;17.0;19.0;11.0
3845;Amsterdam;Eenverdiener;1996;28.0;9.0;27.0;1.0;18.0;;18.0;19.0;11.0
3846;Amsterdam;Eenverdiener;1997;26.0;8.0;25.0;0.0;18.0;;18.0;19.0;11.0
3847;Amsterdam;Eenverdiener;1998;26.0;8.0;24.0;0.0;18.0;;19.0;20.0;12.0
3848;Amsterdam;Eenverdiener;1999;24.0;7.0;22.0;0.0;20.0;;20.0;22.0;13.0
3849;Amsterdam;Eenverdiener;2000;24.0;7.0;21.0;0.0;20.0;;20.0;22.0;13.0
3850;Amsterdam;Tweeverdiener;1990;67.0;23.0;67.0;1.0;15.0;7.0;23.0;24.0;15.0
3851;Amsterdam;Tweeverdiener;1991;71.0;24.0;68.0;1.0;15.0;8.0;23.0;24.0;15.0
3852;Amsterdam;Tweeverdiener;1992;71.0;23.0;70.0;1.0;15.0;8.0;23.0;24.0;15.0
3853;Amsterdam;Tweeverdiener;1993;72.0;24.0;70.0;1.0;16.0;8.0;24.0;25.0;16.0
3854;Amsterdam;Tweeverdiener;1994;72.0;24.0;71.0;1.0;17.0;9.0;25.0;26.0;17.0
3855;Amsterdam;Tweeverdiener;1995;74.0;24.0;71.0;1.0;18.0;9.0;27.0;28.0;18.0
3856;Amsterdam;Tweeverdiener;1996;76.0;24.0;73.0;1.0;18.0;10.0;28.0;29.0;19.0
3857;Amsterdam;Tweeverdiener;1997;78.0;25.0;75.0;1.0;19.0;10.0;29.0;30.0;19.0
3858;Amsterdam;Tweeverdiener;1998;84.0;26.0;76.0;2.0;19.0;10.0;30.0;31.0;20.0
3859;Amsterdam;Tweeverdiener;1999;85.0;26.0;78.0;2.0;20.0;11.0;31.0;32.0;21.0
3860;Amsterdam;Tweeverdiener;2000;90.0;27.0;79.0;2.0;22.0;11.0;33.0;34.0;22.0
