ID;BedrijfstakkenSBI2008EnSectoren;TypeKapitaalgoed;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2005100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
7556;24 Basismetaalindustrie;In cultuur gebrachte activa;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7557;24 Basismetaalindustrie;In cultuur gebrachte activa;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7558;24 Basismetaalindustrie;In cultuur gebrachte activa;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7559;24 Basismetaalindustrie;In cultuur gebrachte activa;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7560;24 Basismetaalindustrie;In cultuur gebrachte activa;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7561;24 Basismetaalindustrie;In cultuur gebrachte activa;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7562;24 Basismetaalindustrie;In cultuur gebrachte activa;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7563;24 Basismetaalindustrie;In cultuur gebrachte activa;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7564;24 Basismetaalindustrie;In cultuur gebrachte activa;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7565;24 Basismetaalindustrie;In cultuur gebrachte activa;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7566;24 Basismetaalindustrie;In cultuur gebrachte activa;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7567;24 Basismetaalindustrie;In cultuur gebrachte activa;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7568;24 Basismetaalindustrie;In cultuur gebrachte activa;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7569;24 Basismetaalindustrie;In cultuur gebrachte activa;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7570;24 Basismetaalindustrie;In cultuur gebrachte activa;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7571;24 Basismetaalindustrie;In cultuur gebrachte activa;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
7572;24 Basismetaalindustrie;In cultuur gebrachte activa;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
7573;24 Basismetaalindustrie;In cultuur gebrachte activa;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
7574;24 Basismetaalindustrie;In cultuur gebrachte activa;2012;0;;0;;;;;;0
7575;24 Basismetaalindustrie;Overdrachtskosten op grond;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7576;24 Basismetaalindustrie;Overdrachtskosten op grond;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7577;24 Basismetaalindustrie;Overdrachtskosten op grond;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7578;24 Basismetaalindustrie;Overdrachtskosten op grond;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7579;24 Basismetaalindustrie;Overdrachtskosten op grond;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7580;24 Basismetaalindustrie;Overdrachtskosten op grond;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7581;24 Basismetaalindustrie;Overdrachtskosten op grond;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7582;24 Basismetaalindustrie;Overdrachtskosten op grond;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7583;24 Basismetaalindustrie;Overdrachtskosten op grond;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7584;24 Basismetaalindustrie;Overdrachtskosten op grond;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7585;24 Basismetaalindustrie;Overdrachtskosten op grond;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7586;24 Basismetaalindustrie;Overdrachtskosten op grond;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7587;24 Basismetaalindustrie;Overdrachtskosten op grond;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7588;24 Basismetaalindustrie;Overdrachtskosten op grond;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7589;24 Basismetaalindustrie;Overdrachtskosten op grond;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7590;24 Basismetaalindustrie;Overdrachtskosten op grond;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7591;24 Basismetaalindustrie;Overdrachtskosten op grond;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7592;24 Basismetaalindustrie;Overdrachtskosten op grond;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7593;24 Basismetaalindustrie;Overdrachtskosten op grond;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7594;24 Basismetaalindustrie;Overdrachtskosten op grond;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7595;24 Basismetaalindustrie;Overdrachtskosten op grond;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7596;24 Basismetaalindustrie;Overdrachtskosten op grond;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
7597;24 Basismetaalindustrie;Overdrachtskosten op grond;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
7598;24 Basismetaalindustrie;Overdrachtskosten op grond;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
7599;24 Basismetaalindustrie;Overdrachtskosten op grond;2012;0;;0;;;;;;0
7600;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1988;4005;77.0;3825;60.0;357.0;258.0;0.0;21.0;4005
7601;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1989;4247;80.6;4005;80.0;459.0;275.0;0.0;-21.0;4247
7602;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1990;4564;84.0;4247;95.0;519.0;298.0;0.0;1.0;4564
7603;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1991;4796;86.2;4564;99.0;454.0;317.0;0.0;-4.0;4796
7604;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1992;4994;87.6;4796;100.0;430.0;328.0;0.0;-4.0;4994
7605;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1993;5038;87.6;4994;48.0;342.0;331.0;0.0;-14.0;5038
7606;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1994;5053;86.8;5038;32.0;311.0;329.0;0.0;1.0;5053
7607;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1995;5211;87.4;5053;72.0;386.0;332.0;0.0;32.0;5211
7608;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1996;5345;89.2;5211;68.0;430.0;339.0;0.0;-25.0;5345
7609;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1997;5553;90.9;5345;59.0;488.0;350.0;0.0;11.0;5553
7610;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1998;5861;94.0;5553;84.0;583.0;370.0;0.0;11.0;5861
7611;25 Metaalproductenindustrie;Totaal kapitaalgoederen;1999;6154;97.0;5861;81.0;599.0;396.0;0.0;9.0;6154
7612;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2000;6492;99.2;6154;134.0;605.0;430.0;0.0;29.0;6492
7613;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2001;6832;100.7;6492;211.0;510.0;452.0;0.0;71.0;6832
7614;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2002;6949;101.6;6832;122.0;462.0;468.0;0.0;1.0;6949
7615;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2003;6919;100.9;6949;16.0;419.0;467.0;0.0;2.0;6919
7616;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2004;6935;100.4;6919;40.0;433.0;467.0;0.0;10.0;6935
7617;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2005;7001;100.0;6935;80.0;433.0;471.0;0.0;24.0;7001
7618;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2006;7151;101.1;7001;97.0;534.0;481.0;0.0;0.0;7151
7619;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2007;7415;103.4;7151;130.0;669.0;504.0;0.0;-30.0;7415
7620;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2008;7928;105.8;7415;211.0;739.0;532.0;0.0;95.0;7928
7621;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2009;7705;102.0;7557;152.0;527.0;532.0;0.0;0.0;7705
7622;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2010;7600;99.2;7570;102.0;453.0;526.0;0.0;0.0;7600
7623;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2011;7690;100.6;7772;-6.0;454.0;530.0;0.0;0.0;7690
7624;25 Metaalproductenindustrie;Totaal kapitaalgoederen;2012;7623;99.2;7690;;;;;;7623
7625;25 Metaalproductenindustrie;Woningen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7626;25 Metaalproductenindustrie;Woningen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7627;25 Metaalproductenindustrie;Woningen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7628;25 Metaalproductenindustrie;Woningen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7629;25 Metaalproductenindustrie;Woningen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7630;25 Metaalproductenindustrie;Woningen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7631;25 Metaalproductenindustrie;Woningen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7632;25 Metaalproductenindustrie;Woningen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7633;25 Metaalproductenindustrie;Woningen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7634;25 Metaalproductenindustrie;Woningen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7635;25 Metaalproductenindustrie;Woningen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7636;25 Metaalproductenindustrie;Woningen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7637;25 Metaalproductenindustrie;Woningen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7638;25 Metaalproductenindustrie;Woningen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7639;25 Metaalproductenindustrie;Woningen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7640;25 Metaalproductenindustrie;Woningen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7641;25 Metaalproductenindustrie;Woningen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7642;25 Metaalproductenindustrie;Woningen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7643;25 Metaalproductenindustrie;Woningen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7644;25 Metaalproductenindustrie;Woningen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7645;25 Metaalproductenindustrie;Woningen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7646;25 Metaalproductenindustrie;Woningen;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
7647;25 Metaalproductenindustrie;Woningen;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
7648;25 Metaalproductenindustrie;Woningen;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
7649;25 Metaalproductenindustrie;Woningen;2012;0;;0;;;;;;0
7650;25 Metaalproductenindustrie;Bedrijfsgebouwen;1988;1535;103.1;1463;39.0;77.0;63.0;0.0;19.0;1535
7651;25 Metaalproductenindustrie;Bedrijfsgebouwen;1989;1576;106.0;1535;30.0;92.0;66.0;0.0;-15.0;1576
7652;25 Metaalproductenindustrie;Bedrijfsgebouwen;1990;1653;107.2;1576;43.0;103.0;69.0;0.0;0.0;1653
7653;25 Metaalproductenindustrie;Bedrijfsgebouwen;1991;1711;108.3;1653;44.0;88.0;72.0;0.0;-2.0;1711
7654;25 Metaalproductenindustrie;Bedrijfsgebouwen;1992;1768;108.2;1711;59.0;75.0;74.0;0.0;-3.0;1768
7655;25 Metaalproductenindustrie;Bedrijfsgebouwen;1993;1785;107.8;1768;36.0;71.0;76.0;0.0;-14.0;1785
7656;25 Metaalproductenindustrie;Bedrijfsgebouwen;1994;1786;104.8;1785;31.0;41.0;75.0;0.0;5.0;1786
7657;25 Metaalproductenindustrie;Bedrijfsgebouwen;1995;1847;103.8;1786;51.0;52.0;76.0;0.0;34.0;1847
7658;25 Metaalproductenindustrie;Bedrijfsgebouwen;1996;1872;105.0;1847;59.0;66.0;79.0;0.0;-21.0;1872
7659;25 Metaalproductenindustrie;Bedrijfsgebouwen;1997;1918;104.1;1872;37.0;84.0;80.0;0.0;5.0;1918
7660;25 Metaalproductenindustrie;Bedrijfsgebouwen;1998;1993;105.3;1918;50.0;98.0;82.0;0.0;9.0;1993
7661;25 Metaalproductenindustrie;Bedrijfsgebouwen;1999;1804;106.4;1993;62.0;99.0;86.0;0.0;-264.0;1804
7662;25 Metaalproductenindustrie;Bedrijfsgebouwen;2000;2172;92.3;1804;80.0;68.0;78.0;0.0;298.0;2172
7663;25 Metaalproductenindustrie;Bedrijfsgebouwen;2001;2277;106.0;2172;109.0;74.0;95.0;0.0;16.0;2277
7664;25 Metaalproductenindustrie;Bedrijfsgebouwen;2002;2335;105.1;2277;96.0;62.0;98.0;0.0;-2.0;2335
7665;25 Metaalproductenindustrie;Bedrijfsgebouwen;2003;2355;103.8;2335;48.0;69.0;98.0;0.0;1.0;2355
7666;25 Metaalproductenindustrie;Bedrijfsgebouwen;2004;2355;102.1;2355;33.0;58.0;98.0;0.0;7.0;2355
7667;25 Metaalproductenindustrie;Bedrijfsgebouwen;2005;2352;100.0;2355;51.0;42.0;98.0;0.0;1.0;2352
7668;25 Metaalproductenindustrie;Bedrijfsgebouwen;2006;2405;99.5;2352;67.0;87.0;100.0;0.0;-2.0;2405
7669;25 Metaalproductenindustrie;Bedrijfsgebouwen;2007;2452;99.5;2405;52.0;102.0;102.0;0.0;-5.0;2452
7670;25 Metaalproductenindustrie;Bedrijfsgebouwen;2008;2635;101.6;2452;85.0;166.0;106.0;0.0;38.0;2635
7671;25 Metaalproductenindustrie;Bedrijfsgebouwen;2009;2695;101.6;2598;98.0;111.0;112.0;0.0;0.0;2695
7672;25 Metaalproductenindustrie;Bedrijfsgebouwen;2010;2739;101.5;2735;49.0;70.0;115.0;0.0;0.0;2739
7673;25 Metaalproductenindustrie;Bedrijfsgebouwen;2011;2652;98.8;2714;-17.0;65.0;111.0;0.0;0.0;2652
7674;25 Metaalproductenindustrie;Bedrijfsgebouwen;2012;2575;96.3;2652;;;;;;2575
7675;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1988;104;116.0;105;1.0;1.0;3.0;0.0;0.0;104
7676;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1989;107;114.8;104;4.0;2.0;3.0;0.0;0.0;107
7677;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1990;110;113.8;107;4.0;2.0;3.0;0.0;0.0;110
7678;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1991;113;112.7;110;4.0;2.0;3.0;0.0;0.0;113
7679;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1992;113;110.9;113;2.0;1.0;3.0;0.0;0.0;113
7680;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1993;115;110.2;113;3.0;2.0;3.0;0.0;0.0;115
7681;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1994;115;108.0;115;2.0;1.0;3.0;0.0;0.0;115
7682;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1995;117;107.5;115;2.0;3.0;3.0;0.0;0.0;117
7683;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1996;116;105.8;117;2.0;1.0;3.0;0.0;0.0;116
7684;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1997;116;104.0;116;2.0;1.0;3.0;0.0;0.0;116
7685;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1998;117;102.3;116;3.0;1.0;3.0;0.0;0.0;117
7686;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;1999;119;101.1;117;3.0;2.0;3.0;0.0;0.0;119
7687;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2000;124;101.4;119;5.0;4.0;3.0;0.0;0.0;124
7688;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2001;132;100.1;124;6.0;2.0;4.0;0.0;3.0;132
7689;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2002;138;102.3;132;5.0;4.0;4.0;0.0;1.0;138
7690;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2003;142;101.9;138;6.0;3.0;4.0;0.0;-1.0;142
7691;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2004;141;100.1;142;1.0;2.0;4.0;0.0;0.0;141
7692;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2005;142;100.0;141;1.0;4.0;4.0;0.0;0.0;142
7693;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2006;148;101.2;142;4.0;6.0;4.0;0.0;0.0;148
7694;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2007;156;104.8;148;6.0;10.0;4.0;0.0;-4.0;156
7695;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2008;171;103.4;156;8.0;6.0;5.0;0.0;5.0;171
7696;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2009;167;106.3;170;-3.0;5.0;5.0;0.0;0.0;167
7697;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2010;180;110.2;168;7.0;11.0;5.0;0.0;0.0;180
7698;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2011;194;114.0;181;7.0;11.0;5.0;0.0;0.0;194
7699;25 Metaalproductenindustrie;Grond-, weg- en waterbouwkundige werken;2012;200;115.3;194;;;;;;200
7700;25 Metaalproductenindustrie;Totaal vervoermiddelen;1988;57;68.3;59;1.0;18.0;21.0;0.0;0.0;57
7701;25 Metaalproductenindustrie;Totaal vervoermiddelen;1989;64;74.3;57;1.0;27.0;22.0;0.0;0.0;64
7702;25 Metaalproductenindustrie;Totaal vervoermiddelen;1990;67;77.1;64;1.0;26.0;23.0;0.0;0.0;67
7703;25 Metaalproductenindustrie;Totaal vervoermiddelen;1991;70;78.8;67;1.0;26.0;25.0;0.0;0.0;70
7704;25 Metaalproductenindustrie;Totaal vervoermiddelen;1992;73;80.4;70;2.0;28.0;26.0;0.0;0.0;73
7705;25 Metaalproductenindustrie;Totaal vervoermiddelen;1993;70;76.4;73;1.0;22.0;26.0;0.0;0.0;70
7706;25 Metaalproductenindustrie;Totaal vervoermiddelen;1994;67;73.7;70;-1.0;22.0;25.0;0.0;0.0;67
7707;25 Metaalproductenindustrie;Totaal vervoermiddelen;1995;71;77.1;67;0.0;28.0;25.0;0.0;0.0;71
7708;25 Metaalproductenindustrie;Totaal vervoermiddelen;1996;76;82.4;71;0.0;31.0;26.0;0.0;0.0;76
7709;25 Metaalproductenindustrie;Totaal vervoermiddelen;1997;86;93.9;76;0.0;39.0;29.0;0.0;0.0;86
7710;25 Metaalproductenindustrie;Totaal vervoermiddelen;1998;94;102.3;86;1.0;39.0;32.0;0.0;0.0;94
7711;25 Metaalproductenindustrie;Totaal vervoermiddelen;1999;99;107.9;94;0.0;39.0;34.0;0.0;0.0;99
7712;25 Metaalproductenindustrie;Totaal vervoermiddelen;2000;108;114.2;99;3.0;43.0;37.0;0.0;0.0;108
7713;25 Metaalproductenindustrie;Totaal vervoermiddelen;2001;108;112.0;108;2.0;37.0;39.0;0.0;0.0;108
7714;25 Metaalproductenindustrie;Totaal vervoermiddelen;2002;103;105.9;108;1.0;32.0;38.0;0.0;0.0;103
7715;25 Metaalproductenindustrie;Totaal vervoermiddelen;2003;95;97.9;103;0.0;28.0;36.0;0.0;0.0;95
7716;25 Metaalproductenindustrie;Totaal vervoermiddelen;2004;97;98.9;95;1.0;36.0;35.0;0.0;0.0;97
7717;25 Metaalproductenindustrie;Totaal vervoermiddelen;2005;99;100.0;97;1.0;37.0;35.0;0.0;0.0;99
7718;25 Metaalproductenindustrie;Totaal vervoermiddelen;2006;103;103.0;99;1.0;40.0;36.0;0.0;0.0;103
7719;25 Metaalproductenindustrie;Totaal vervoermiddelen;2007;123;121.1;103;1.0;59.0;40.0;0.0;0.0;123
7720;25 Metaalproductenindustrie;Totaal vervoermiddelen;2008;133;132.4;123;-2.0;56.0;45.0;0.0;1.0;133
7721;25 Metaalproductenindustrie;Totaal vervoermiddelen;2009;127;127.3;132;0.0;41.0;46.0;0.0;0.0;127
7722;25 Metaalproductenindustrie;Totaal vervoermiddelen;2010;116;115.8;126;1.0;33.0;43.0;0.0;0.0;116
7723;25 Metaalproductenindustrie;Totaal vervoermiddelen;2011;117;118.4;116;-1.0;44.0;42.0;0.0;0.0;117
7724;25 Metaalproductenindustrie;Totaal vervoermiddelen;2012;113;115.5;117;;;;;;113
7725;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1988;57;68.3;59;1.0;18.0;21.0;0.0;0.0;57
7726;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1989;64;74.3;57;1.0;27.0;22.0;0.0;0.0;64
7727;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1990;67;77.1;64;1.0;26.0;23.0;0.0;0.0;67
7728;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1991;70;78.8;67;1.0;26.0;25.0;0.0;0.0;70
7729;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1992;73;80.4;70;2.0;28.0;26.0;0.0;0.0;73
7730;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1993;70;76.4;73;1.0;22.0;26.0;0.0;0.0;70
7731;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1994;67;73.7;70;-1.0;22.0;25.0;0.0;0.0;67
7732;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1995;71;77.1;67;0.0;28.0;25.0;0.0;0.0;71
7733;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1996;76;82.4;71;0.0;31.0;26.0;0.0;0.0;76
7734;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1997;86;93.9;76;0.0;39.0;29.0;0.0;0.0;86
7735;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1998;94;102.3;86;1.0;39.0;32.0;0.0;0.0;94
7736;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;1999;99;107.9;94;0.0;39.0;34.0;0.0;0.0;99
7737;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2000;108;114.2;99;3.0;43.0;37.0;0.0;0.0;108
7738;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2001;108;112.0;108;2.0;37.0;39.0;0.0;0.0;108
7739;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2002;103;105.9;108;1.0;32.0;38.0;0.0;0.0;103
7740;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2003;95;97.9;103;0.0;28.0;36.0;0.0;0.0;95
7741;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2004;97;98.9;95;1.0;36.0;35.0;0.0;0.0;97
7742;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2005;99;100.0;97;1.0;37.0;35.0;0.0;0.0;99
7743;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2006;103;103.0;99;1.0;40.0;36.0;0.0;0.0;103
7744;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2007;123;121.1;103;1.0;59.0;40.0;0.0;0.0;123
7745;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2008;133;132.4;123;-2.0;56.0;45.0;0.0;1.0;133
7746;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2009;127;127.3;132;0.0;41.0;46.0;0.0;0.0;127
7747;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2010;116;115.8;126;1.0;33.0;43.0;0.0;0.0;116
7748;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2011;117;118.4;116;-1.0;44.0;42.0;0.0;0.0;117
7749;25 Metaalproductenindustrie;Personenauto's en overige wegvervoermid.;2012;113;115.5;117;;;;;;113
7750;25 Metaalproductenindustrie;Treinen en trams;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7751;25 Metaalproductenindustrie;Treinen en trams;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7752;25 Metaalproductenindustrie;Treinen en trams;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7753;25 Metaalproductenindustrie;Treinen en trams;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7754;25 Metaalproductenindustrie;Treinen en trams;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7755;25 Metaalproductenindustrie;Treinen en trams;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7756;25 Metaalproductenindustrie;Treinen en trams;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7757;25 Metaalproductenindustrie;Treinen en trams;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7758;25 Metaalproductenindustrie;Treinen en trams;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7759;25 Metaalproductenindustrie;Treinen en trams;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7760;25 Metaalproductenindustrie;Treinen en trams;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7761;25 Metaalproductenindustrie;Treinen en trams;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7762;25 Metaalproductenindustrie;Treinen en trams;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7763;25 Metaalproductenindustrie;Treinen en trams;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7764;25 Metaalproductenindustrie;Treinen en trams;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7765;25 Metaalproductenindustrie;Treinen en trams;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7766;25 Metaalproductenindustrie;Treinen en trams;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7767;25 Metaalproductenindustrie;Treinen en trams;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7768;25 Metaalproductenindustrie;Treinen en trams;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7769;25 Metaalproductenindustrie;Treinen en trams;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7770;25 Metaalproductenindustrie;Treinen en trams;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7771;25 Metaalproductenindustrie;Treinen en trams;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
7772;25 Metaalproductenindustrie;Treinen en trams;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
7773;25 Metaalproductenindustrie;Treinen en trams;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
7774;25 Metaalproductenindustrie;Treinen en trams;2012;0;;0;;;;;;0
7775;25 Metaalproductenindustrie;Schepen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7776;25 Metaalproductenindustrie;Schepen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7777;25 Metaalproductenindustrie;Schepen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7778;25 Metaalproductenindustrie;Schepen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7779;25 Metaalproductenindustrie;Schepen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
