ID;BeroepsEnEigenVervoer;Vervoerstromen;LandVanLadenLossen;Landen;Perioden;VervoerdGewicht_1
4116;Eigen vervoer;4;2;Zwitserland;2001;18.0
4117;Eigen vervoer;4;2;Zwitserland;2002;16.0
4118;Eigen vervoer;4;2;Zwitserland;2003;30.0
4119;Eigen vervoer;4;2;Zwitserland;2004;30.0
4120;Eigen vervoer;4;2;Zwitserland;2005;24.0
4121;Eigen vervoer;4;2;Zwitserland;2006;26.0
4122;Eigen vervoer;4;2;Zwitserland;2007;102.0
4123;Eigen vervoer;4;2;Zwitserland;2008;47.0
4124;Eigen vervoer;4;2;Zwitserland;2009;24.0
4125;Eigen vervoer;4;2;Zwitserland;2010;7.0
4126;Eigen vervoer;4;2;Zwitserland;2011;44.0
4127;Eigen vervoer;4;2;Zwitserland;2012;26.0
4128;Eigen vervoer;4;2;Centraal of Oost-Europa;1997;62.0
4129;Eigen vervoer;4;2;Centraal of Oost-Europa;1998;52.0
4130;Eigen vervoer;4;2;Centraal of Oost-Europa;1999;51.0
4131;Eigen vervoer;4;2;Centraal of Oost-Europa;2000;14.0
4132;Eigen vervoer;4;2;Centraal of Oost-Europa;2001;11.0
4133;Eigen vervoer;4;2;Centraal of Oost-Europa;2002;13.0
4134;Eigen vervoer;4;2;Centraal of Oost-Europa;2003;11.0
4135;Eigen vervoer;4;2;Centraal of Oost-Europa;2004;49.0
4136;Eigen vervoer;4;2;Centraal of Oost-Europa;2005;35.0
4137;Eigen vervoer;4;2;Centraal of Oost-Europa;2006;48.0
4138;Eigen vervoer;4;2;Centraal of Oost-Europa;2007;81.0
4139;Eigen vervoer;4;2;Centraal of Oost-Europa;2008;56.0
4140;Eigen vervoer;4;2;Centraal of Oost-Europa;2009;50.0
4141;Eigen vervoer;4;2;Centraal of Oost-Europa;2010;37.0
4142;Eigen vervoer;4;2;Centraal of Oost-Europa;2011;46.0
4143;Eigen vervoer;4;2;Centraal of Oost-Europa;2012;51.0
4144;Eigen vervoer;4;2;Overige landen;1997;0.0
4145;Eigen vervoer;4;2;Overige landen;1998;1.0
4146;Eigen vervoer;4;2;Overige landen;1999;11.0
4147;Eigen vervoer;4;2;Overige landen;2000;7.0
4148;Eigen vervoer;4;2;Overige landen;2001;6.0
4149;Eigen vervoer;4;2;Overige landen;2002;5.0
4150;Eigen vervoer;4;2;Overige landen;2003;20.0
4151;Eigen vervoer;4;2;Overige landen;2004;5.0
4152;Eigen vervoer;4;2;Overige landen;2005;8.0
4153;Eigen vervoer;4;2;Overige landen;2006;14.0
4154;Eigen vervoer;4;2;Overige landen;2007;19.0
4155;Eigen vervoer;4;2;Overige landen;2008;17.0
4156;Eigen vervoer;4;2;Overige landen;2009;25.0
4157;Eigen vervoer;4;2;Overige landen;2010;6.0
4158;Eigen vervoer;4;2;Overige landen;2011;6.0
4159;Eigen vervoer;4;2;Overige landen;2012;22.0
4160;Eigen vervoer;5;1;0;1997;461.0
4161;Eigen vervoer;5;1;0;1998;345.0
4162;Eigen vervoer;5;1;0;1999;608.0
4163;Eigen vervoer;5;1;0;2000;647.0
4164;Eigen vervoer;5;1;0;2001;465.0
4165;Eigen vervoer;5;1;0;2002;438.0
4166;Eigen vervoer;5;1;0;2003;503.0
4167;Eigen vervoer;5;1;0;2004;829.0
4168;Eigen vervoer;5;1;0;2005;1609.0
4169;Eigen vervoer;5;1;0;2006;1583.0
4170;Eigen vervoer;5;1;0;2007;1384.0
4171;Eigen vervoer;5;1;0;2008;1692.0
4172;Eigen vervoer;5;1;0;2009;803.0
4173;Eigen vervoer;5;1;0;2010;744.0
4174;Eigen vervoer;5;1;0;2011;830.0
4175;Eigen vervoer;5;1;0;2012;1213.0
4176;Eigen vervoer;5;1;1;1997;269.0
4177;Eigen vervoer;5;1;1;1998;122.0
4178;Eigen vervoer;5;1;1;1999;148.0
4179;Eigen vervoer;5;1;1;2000;220.0
4180;Eigen vervoer;5;1;1;2001;197.0
4181;Eigen vervoer;5;1;1;2002;92.0
4182;Eigen vervoer;5;1;1;2003;188.0
4183;Eigen vervoer;5;1;1;2004;348.0
4184;Eigen vervoer;5;1;1;2005;379.0
4185;Eigen vervoer;5;1;1;2006;441.0
4186;Eigen vervoer;5;1;1;2007;279.0
4187;Eigen vervoer;5;1;1;2008;459.0
4188;Eigen vervoer;5;1;1;2009;267.0
4189;Eigen vervoer;5;1;1;2010;231.0
4190;Eigen vervoer;5;1;1;2011;120.0
4191;Eigen vervoer;5;1;1;2012;317.0
4192;Eigen vervoer;5;1;2;1997;0.0
4193;Eigen vervoer;5;1;2;1998;14.0
4194;Eigen vervoer;5;1;2;1999;27.0
4195;Eigen vervoer;5;1;2;2000;17.0
4196;Eigen vervoer;5;1;2;2001;11.0
4197;Eigen vervoer;5;1;2;2002;32.0
4198;Eigen vervoer;5;1;2;2003;5.0
4199;Eigen vervoer;5;1;2;2004;102.0
4200;Eigen vervoer;5;1;2;2005;66.0
4201;Eigen vervoer;5;1;2;2006;90.0
4202;Eigen vervoer;5;1;2;2007;57.0
4203;Eigen vervoer;5;1;2;2008;206.0
4204;Eigen vervoer;5;1;2;2009;121.0
4205;Eigen vervoer;5;1;2;2010;25.0
4206;Eigen vervoer;5;1;2;2011;55.0
4207;Eigen vervoer;5;1;2;2012;32.0
4208;Eigen vervoer;5;1;3;1997;183.0
4209;Eigen vervoer;5;1;3;1998;196.0
4210;Eigen vervoer;5;1;3;1999;404.0
4211;Eigen vervoer;5;1;3;2000;264.0
4212;Eigen vervoer;5;1;3;2001;238.0
4213;Eigen vervoer;5;1;3;2002;295.0
4214;Eigen vervoer;5;1;3;2003;270.0
4215;Eigen vervoer;5;1;3;2004;343.0
4216;Eigen vervoer;5;1;3;2005;1074.0
4217;Eigen vervoer;5;1;3;2006;1004.0
4218;Eigen vervoer;5;1;3;2007;918.0
4219;Eigen vervoer;5;1;3;2008;628.0
4220;Eigen vervoer;5;1;3;2009;337.0
4221;Eigen vervoer;5;1;3;2010;458.0
4222;Eigen vervoer;5;1;3;2011;541.0
4223;Eigen vervoer;5;1;3;2012;729.0
4224;Eigen vervoer;5;1;4;1997;0.0
4225;Eigen vervoer;5;1;4;1998;4.0
4226;Eigen vervoer;5;1;4;1999;1.0
4227;Eigen vervoer;5;1;4;2000;9.0
4228;Eigen vervoer;5;1;4;2001;5.0
4229;Eigen vervoer;5;1;4;2002;0.0
4230;Eigen vervoer;5;1;4;2003;0.0
4231;Eigen vervoer;5;1;4;2004;0.0
4232;Eigen vervoer;5;1;4;2005;0.0
4233;Eigen vervoer;5;1;4;2006;2.0
4234;Eigen vervoer;5;1;4;2007;25.0
4235;Eigen vervoer;5;1;4;2008;16.0
4236;Eigen vervoer;5;1;4;2009;0.0
4237;Eigen vervoer;5;1;4;2010;1.0
4238;Eigen vervoer;5;1;4;2011;1.0
4239;Eigen vervoer;5;1;4;2012;58.0
4240;Eigen vervoer;5;1;5;1997;4.0
4241;Eigen vervoer;5;1;5;1998;0.0
4242;Eigen vervoer;5;1;5;1999;15.0
4243;Eigen vervoer;5;1;5;2000;127.0
4244;Eigen vervoer;5;1;5;2001;10.0
4245;Eigen vervoer;5;1;5;2002;16.0
4246;Eigen vervoer;5;1;5;2003;28.0
4247;Eigen vervoer;5;1;5;2004;33.0
4248;Eigen vervoer;5;1;5;2005;85.0
4249;Eigen vervoer;5;1;5;2006;38.0
4250;Eigen vervoer;5;1;5;2007;85.0
4251;Eigen vervoer;5;1;5;2008;328.0
4252;Eigen vervoer;5;1;5;2009;56.0
4253;Eigen vervoer;5;1;5;2010;12.0
4254;Eigen vervoer;5;1;5;2011;51.0
4255;Eigen vervoer;5;1;5;2012;11.0
4256;Eigen vervoer;5;1;6;1997;0.0
4257;Eigen vervoer;5;1;6;1998;3.0
4258;Eigen vervoer;5;1;6;1999;0.0
4259;Eigen vervoer;5;1;6;2000;0.0
4260;Eigen vervoer;5;1;6;2001;0.0
4261;Eigen vervoer;5;1;6;2002;0.0
4262;Eigen vervoer;5;1;6;2003;0.0
4263;Eigen vervoer;5;1;6;2004;0.0
4264;Eigen vervoer;5;1;6;2005;1.0
4265;Eigen vervoer;5;1;6;2006;0.0
4266;Eigen vervoer;5;1;6;2007;0.0
4267;Eigen vervoer;5;1;6;2008;1.0
4268;Eigen vervoer;5;1;6;2009;0.0
4269;Eigen vervoer;5;1;6;2010;0.0
4270;Eigen vervoer;5;1;6;2011;
4271;Eigen vervoer;5;1;6;2012;0.0
4272;Eigen vervoer;5;1;7;1997;0.0
4273;Eigen vervoer;5;1;7;1998;0.0
4274;Eigen vervoer;5;1;7;1999;3.0
4275;Eigen vervoer;5;1;7;2000;0.0
4276;Eigen vervoer;5;1;7;2001;0.0
4277;Eigen vervoer;5;1;7;2002;0.0
4278;Eigen vervoer;5;1;7;2003;0.0
4279;Eigen vervoer;5;1;7;2004;0.0
4280;Eigen vervoer;5;1;7;2005;0.0
4281;Eigen vervoer;5;1;7;2006;0.0
4282;Eigen vervoer;5;1;7;2007;1.0
4283;Eigen vervoer;5;1;7;2008;2.0
4284;Eigen vervoer;5;1;7;2009;6.0
4285;Eigen vervoer;5;1;7;2010;0.0
4286;Eigen vervoer;5;1;7;2011;2.0
4287;Eigen vervoer;5;1;7;2012;5.0
4288;Eigen vervoer;5;1;8;1997;0.0
4289;Eigen vervoer;5;1;8;1998;0.0
4290;Eigen vervoer;5;1;8;1999;0.0
4291;Eigen vervoer;5;1;8;2000;0.0
4292;Eigen vervoer;5;1;8;2001;0.0
4293;Eigen vervoer;5;1;8;2002;0.0
4294;Eigen vervoer;5;1;8;2003;0.0
4295;Eigen vervoer;5;1;8;2004;0.0
4296;Eigen vervoer;5;1;8;2005;0.0
4297;Eigen vervoer;5;1;8;2006;2.0
4298;Eigen vervoer;5;1;8;2007;3.0
4299;Eigen vervoer;5;1;8;2008;2.0
4300;Eigen vervoer;5;1;8;2009;0.0
4301;Eigen vervoer;5;1;8;2010;9.0
4302;Eigen vervoer;5;1;8;2011;5.0
4303;Eigen vervoer;5;1;8;2012;2.0
4304;Eigen vervoer;5;1;9;1997;0.0
4305;Eigen vervoer;5;1;9;1998;3.0
4306;Eigen vervoer;5;1;9;1999;4.0
4307;Eigen vervoer;5;1;9;2000;0.0
4308;Eigen vervoer;5;1;9;2001;0.0
4309;Eigen vervoer;5;1;9;2002;0.0
4310;Eigen vervoer;5;1;9;2003;12.0
4311;Eigen vervoer;5;1;9;2004;0.0
4312;Eigen vervoer;5;1;9;2005;4.0
4313;Eigen vervoer;5;1;9;2006;0.0
4314;Eigen vervoer;5;1;9;2007;6.0
4315;Eigen vervoer;5;1;9;2008;1.0
4316;Eigen vervoer;5;1;9;2009;6.0
4317;Eigen vervoer;5;1;9;2010;2.0
4318;Eigen vervoer;5;1;9;2011;0.0
4319;Eigen vervoer;5;1;9;2012;13.0
4320;Eigen vervoer;5;1;Zwitserland;1997;0.0
4321;Eigen vervoer;5;1;Zwitserland;1998;0.0
4322;Eigen vervoer;5;1;Zwitserland;1999;0.0
4323;Eigen vervoer;5;1;Zwitserland;2000;0.0
4324;Eigen vervoer;5;1;Zwitserland;2001;0.0
4325;Eigen vervoer;5;1;Zwitserland;2002;0.0
4326;Eigen vervoer;5;1;Zwitserland;2003;0.0
4327;Eigen vervoer;5;1;Zwitserland;2004;0.0
4328;Eigen vervoer;5;1;Zwitserland;2005;0.0
4329;Eigen vervoer;5;1;Zwitserland;2006;5.0
4330;Eigen vervoer;5;1;Zwitserland;2007;0.0
4331;Eigen vervoer;5;1;Zwitserland;2008;2.0
4332;Eigen vervoer;5;1;Zwitserland;2009;0.0
4333;Eigen vervoer;5;1;Zwitserland;2010;6.0
4334;Eigen vervoer;5;1;Zwitserland;2011;0.0
4335;Eigen vervoer;5;1;Zwitserland;2012;22.0
4336;Eigen vervoer;5;1;Centraal of Oost-Europa;1997;5.0
4337;Eigen vervoer;5;1;Centraal of Oost-Europa;1998;3.0
4338;Eigen vervoer;5;1;Centraal of Oost-Europa;1999;5.0
4339;Eigen vervoer;5;1;Centraal of Oost-Europa;2000;10.0
4340;Eigen vervoer;5;1;Centraal of Oost-Europa;2001;4.0
4341;Eigen vervoer;5;1;Centraal of Oost-Europa;2002;2.0
4342;Eigen vervoer;5;1;Centraal of Oost-Europa;2003;0.0
4343;Eigen vervoer;5;1;Centraal of Oost-Europa;2004;2.0
4344;Eigen vervoer;5;1;Centraal of Oost-Europa;2005;0.0
4345;Eigen vervoer;5;1;Centraal of Oost-Europa;2006;1.0
4346;Eigen vervoer;5;1;Centraal of Oost-Europa;2007;2.0
4347;Eigen vervoer;5;1;Centraal of Oost-Europa;2008;41.0
4348;Eigen vervoer;5;1;Centraal of Oost-Europa;2009;0.0
4349;Eigen vervoer;5;1;Centraal of Oost-Europa;2010;0.0
4350;Eigen vervoer;5;1;Centraal of Oost-Europa;2011;43.0
4351;Eigen vervoer;5;1;Centraal of Oost-Europa;2012;23.0
4352;Eigen vervoer;5;1;Overige landen;1997;0.0
4353;Eigen vervoer;5;1;Overige landen;1998;0.0
4354;Eigen vervoer;5;1;Overige landen;1999;1.0
4355;Eigen vervoer;5;1;Overige landen;2000;0.0
4356;Eigen vervoer;5;1;Overige landen;2001;0.0
4357;Eigen vervoer;5;1;Overige landen;2002;1.0
4358;Eigen vervoer;5;1;Overige landen;2003;0.0
4359;Eigen vervoer;5;1;Overige landen;2004;1.0
4360;Eigen vervoer;5;1;Overige landen;2005;0.0
4361;Eigen vervoer;5;1;Overige landen;2006;0.0
4362;Eigen vervoer;5;1;Overige landen;2007;8.0
4363;Eigen vervoer;5;1;Overige landen;2008;6.0
4364;Eigen vervoer;5;1;Overige landen;2009;10.0
4365;Eigen vervoer;5;1;Overige landen;2010;0.0
4366;Eigen vervoer;5;1;Overige landen;2011;12.0
4367;Eigen vervoer;5;1;Overige landen;2012;0.0
4368;Eigen vervoer;5;2;0;1997;461.0
4369;Eigen vervoer;5;2;0;1998;345.0
4370;Eigen vervoer;5;2;0;1999;608.0
4371;Eigen vervoer;5;2;0;2000;647.0
4372;Eigen vervoer;5;2;0;2001;465.0
4373;Eigen vervoer;5;2;0;2002;438.0
4374;Eigen vervoer;5;2;0;2003;503.0
4375;Eigen vervoer;5;2;0;2004;829.0
4376;Eigen vervoer;5;2;0;2005;1609.0
4377;Eigen vervoer;5;2;0;2006;1583.0
4378;Eigen vervoer;5;2;0;2007;1384.0
4379;Eigen vervoer;5;2;0;2008;1692.0
4380;Eigen vervoer;5;2;0;2009;803.0
4381;Eigen vervoer;5;2;0;2010;744.0
4382;Eigen vervoer;5;2;0;2011;830.0
4383;Eigen vervoer;5;2;0;2012;1213.0
4384;Eigen vervoer;5;2;1;1997;269.0
4385;Eigen vervoer;5;2;1;1998;122.0
4386;Eigen vervoer;5;2;1;1999;148.0
4387;Eigen vervoer;5;2;1;2000;220.0
4388;Eigen vervoer;5;2;1;2001;197.0
4389;Eigen vervoer;5;2;1;2002;92.0
4390;Eigen vervoer;5;2;1;2003;188.0
4391;Eigen vervoer;5;2;1;2004;348.0
4392;Eigen vervoer;5;2;1;2005;379.0
4393;Eigen vervoer;5;2;1;2006;441.0
4394;Eigen vervoer;5;2;1;2007;279.0
4395;Eigen vervoer;5;2;1;2008;459.0
4396;Eigen vervoer;5;2;1;2009;267.0
4397;Eigen vervoer;5;2;1;2010;231.0
4398;Eigen vervoer;5;2;1;2011;120.0
4399;Eigen vervoer;5;2;1;2012;317.0
4400;Eigen vervoer;5;2;2;1997;0.0
4401;Eigen vervoer;5;2;2;1998;14.0
4402;Eigen vervoer;5;2;2;1999;27.0
4403;Eigen vervoer;5;2;2;2000;17.0
4404;Eigen vervoer;5;2;2;2001;11.0
4405;Eigen vervoer;5;2;2;2002;32.0
4406;Eigen vervoer;5;2;2;2003;5.0
4407;Eigen vervoer;5;2;2;2004;102.0
4408;Eigen vervoer;5;2;2;2005;66.0
4409;Eigen vervoer;5;2;2;2006;90.0
4410;Eigen vervoer;5;2;2;2007;57.0
4411;Eigen vervoer;5;2;2;2008;206.0
4412;Eigen vervoer;5;2;2;2009;121.0
4413;Eigen vervoer;5;2;2;2010;25.0
4414;Eigen vervoer;5;2;2;2011;55.0
4415;Eigen vervoer;5;2;2;2012;32.0
4416;Eigen vervoer;5;2;3;1997;183.0
4417;Eigen vervoer;5;2;3;1998;196.0
4418;Eigen vervoer;5;2;3;1999;404.0
4419;Eigen vervoer;5;2;3;2000;264.0
4420;Eigen vervoer;5;2;3;2001;238.0
4421;Eigen vervoer;5;2;3;2002;295.0
4422;Eigen vervoer;5;2;3;2003;270.0
4423;Eigen vervoer;5;2;3;2004;343.0
4424;Eigen vervoer;5;2;3;2005;1074.0
4425;Eigen vervoer;5;2;3;2006;1004.0
4426;Eigen vervoer;5;2;3;2007;918.0
4427;Eigen vervoer;5;2;3;2008;628.0
4428;Eigen vervoer;5;2;3;2009;337.0
4429;Eigen vervoer;5;2;3;2010;458.0
4430;Eigen vervoer;5;2;3;2011;541.0
4431;Eigen vervoer;5;2;3;2012;729.0
4432;Eigen vervoer;5;2;4;1997;0.0
4433;Eigen vervoer;5;2;4;1998;4.0
4434;Eigen vervoer;5;2;4;1999;1.0
4435;Eigen vervoer;5;2;4;2000;9.0
4436;Eigen vervoer;5;2;4;2001;5.0
4437;Eigen vervoer;5;2;4;2002;0.0
4438;Eigen vervoer;5;2;4;2003;0.0
4439;Eigen vervoer;5;2;4;2004;0.0
4440;Eigen vervoer;5;2;4;2005;0.0
4441;Eigen vervoer;5;2;4;2006;2.0
4442;Eigen vervoer;5;2;4;2007;25.0
4443;Eigen vervoer;5;2;4;2008;16.0
4444;Eigen vervoer;5;2;4;2009;0.0
4445;Eigen vervoer;5;2;4;2010;1.0
4446;Eigen vervoer;5;2;4;2011;1.0
4447;Eigen vervoer;5;2;4;2012;58.0
4448;Eigen vervoer;5;2;5;1997;4.0
4449;Eigen vervoer;5;2;5;1998;0.0
4450;Eigen vervoer;5;2;5;1999;15.0
4451;Eigen vervoer;5;2;5;2000;127.0
4452;Eigen vervoer;5;2;5;2001;10.0
4453;Eigen vervoer;5;2;5;2002;16.0
4454;Eigen vervoer;5;2;5;2003;28.0
4455;Eigen vervoer;5;2;5;2004;33.0
4456;Eigen vervoer;5;2;5;2005;85.0
4457;Eigen vervoer;5;2;5;2006;38.0
4458;Eigen vervoer;5;2;5;2007;85.0
4459;Eigen vervoer;5;2;5;2008;328.0
4460;Eigen vervoer;5;2;5;2009;56.0
4461;Eigen vervoer;5;2;5;2010;12.0
4462;Eigen vervoer;5;2;5;2011;51.0
4463;Eigen vervoer;5;2;5;2012;11.0
4464;Eigen vervoer;5;2;6;1997;0.0
4465;Eigen vervoer;5;2;6;1998;3.0
4466;Eigen vervoer;5;2;6;1999;0.0
4467;Eigen vervoer;5;2;6;2000;0.0
4468;Eigen vervoer;5;2;6;2001;0.0
4469;Eigen vervoer;5;2;6;2002;0.0
4470;Eigen vervoer;5;2;6;2003;0.0
4471;Eigen vervoer;5;2;6;2004;0.0
4472;Eigen vervoer;5;2;6;2005;1.0
4473;Eigen vervoer;5;2;6;2006;0.0
4474;Eigen vervoer;5;2;6;2007;0.0
4475;Eigen vervoer;5;2;6;2008;1.0
4476;Eigen vervoer;5;2;6;2009;0.0
4477;Eigen vervoer;5;2;6;2010;0.0
4478;Eigen vervoer;5;2;6;2011;0.0
4479;Eigen vervoer;5;2;6;2012;0.0
4480;Eigen vervoer;5;2;7;1997;0.0
4481;Eigen vervoer;5;2;7;1998;0.0
4482;Eigen vervoer;5;2;7;1999;3.0
4483;Eigen vervoer;5;2;7;2000;0.0
4484;Eigen vervoer;5;2;7;2001;0.0
4485;Eigen vervoer;5;2;7;2002;0.0
4486;Eigen vervoer;5;2;7;2003;0.0
4487;Eigen vervoer;5;2;7;2004;0.0
4488;Eigen vervoer;5;2;7;2005;0.0
4489;Eigen vervoer;5;2;7;2006;0.0
4490;Eigen vervoer;5;2;7;2007;1.0
4491;Eigen vervoer;5;2;7;2008;2.0
4492;Eigen vervoer;5;2;7;2009;6.0
4493;Eigen vervoer;5;2;7;2010;0.0
4494;Eigen vervoer;5;2;7;2011;2.0
4495;Eigen vervoer;5;2;7;2012;5.0
4496;Eigen vervoer;5;2;8;1997;0.0
4497;Eigen vervoer;5;2;8;1998;0.0
4498;Eigen vervoer;5;2;8;1999;0.0
4499;Eigen vervoer;5;2;8;2000;0.0
4500;Eigen vervoer;5;2;8;2001;0.0
4501;Eigen vervoer;5;2;8;2002;0.0
4502;Eigen vervoer;5;2;8;2003;0.0
4503;Eigen vervoer;5;2;8;2004;0.0
4504;Eigen vervoer;5;2;8;2005;0.0
4505;Eigen vervoer;5;2;8;2006;2.0
4506;Eigen vervoer;5;2;8;2007;3.0
4507;Eigen vervoer;5;2;8;2008;2.0
4508;Eigen vervoer;5;2;8;2009;0.0
4509;Eigen vervoer;5;2;8;2010;9.0
4510;Eigen vervoer;5;2;8;2011;5.0
4511;Eigen vervoer;5;2;8;2012;2.0
4512;Eigen vervoer;5;2;9;1997;0.0
4513;Eigen vervoer;5;2;9;1998;3.0
4514;Eigen vervoer;5;2;9;1999;4.0
4515;Eigen vervoer;5;2;9;2000;0.0
4516;Eigen vervoer;5;2;9;2001;0.0
4517;Eigen vervoer;5;2;9;2002;0.0
4518;Eigen vervoer;5;2;9;2003;12.0
4519;Eigen vervoer;5;2;9;2004;0.0
4520;Eigen vervoer;5;2;9;2005;4.0
4521;Eigen vervoer;5;2;9;2006;0.0
4522;Eigen vervoer;5;2;9;2007;6.0
4523;Eigen vervoer;5;2;9;2008;1.0
4524;Eigen vervoer;5;2;9;2009;6.0
4525;Eigen vervoer;5;2;9;2010;2.0
4526;Eigen vervoer;5;2;9;2011;0.0
4527;Eigen vervoer;5;2;9;2012;13.0
4528;Eigen vervoer;5;2;Zwitserland;1997;0.0
4529;Eigen vervoer;5;2;Zwitserland;1998;0.0
4530;Eigen vervoer;5;2;Zwitserland;1999;0.0
4531;Eigen vervoer;5;2;Zwitserland;2000;0.0
4532;Eigen vervoer;5;2;Zwitserland;2001;0.0
4533;Eigen vervoer;5;2;Zwitserland;2002;0.0
4534;Eigen vervoer;5;2;Zwitserland;2003;0.0
4535;Eigen vervoer;5;2;Zwitserland;2004;0.0
4536;Eigen vervoer;5;2;Zwitserland;2005;0.0
4537;Eigen vervoer;5;2;Zwitserland;2006;5.0
4538;Eigen vervoer;5;2;Zwitserland;2007;0.0
4539;Eigen vervoer;5;2;Zwitserland;2008;2.0
4540;Eigen vervoer;5;2;Zwitserland;2009;0.0
4541;Eigen vervoer;5;2;Zwitserland;2010;6.0
4542;Eigen vervoer;5;2;Zwitserland;2011;0.0
4543;Eigen vervoer;5;2;Zwitserland;2012;22.0
4544;Eigen vervoer;5;2;Centraal of Oost-Europa;1997;5.0
4545;Eigen vervoer;5;2;Centraal of Oost-Europa;1998;3.0
4546;Eigen vervoer;5;2;Centraal of Oost-Europa;1999;5.0
4547;Eigen vervoer;5;2;Centraal of Oost-Europa;2000;10.0
4548;Eigen vervoer;5;2;Centraal of Oost-Europa;2001;4.0
4549;Eigen vervoer;5;2;Centraal of Oost-Europa;2002;2.0
4550;Eigen vervoer;5;2;Centraal of Oost-Europa;2003;0.0
4551;Eigen vervoer;5;2;Centraal of Oost-Europa;2004;2.0
4552;Eigen vervoer;5;2;Centraal of Oost-Europa;2005;0.0
4553;Eigen vervoer;5;2;Centraal of Oost-Europa;2006;1.0
4554;Eigen vervoer;5;2;Centraal of Oost-Europa;2007;2.0
4555;Eigen vervoer;5;2;Centraal of Oost-Europa;2008;41.0
4556;Eigen vervoer;5;2;Centraal of Oost-Europa;2009;0.0
4557;Eigen vervoer;5;2;Centraal of Oost-Europa;2010;0.0
4558;Eigen vervoer;5;2;Centraal of Oost-Europa;2011;43.0
4559;Eigen vervoer;5;2;Centraal of Oost-Europa;2012;23.0
4560;Eigen vervoer;5;2;Overige landen;1997;0.0
4561;Eigen vervoer;5;2;Overige landen;1998;0.0
4562;Eigen vervoer;5;2;Overige landen;1999;1.0
4563;Eigen vervoer;5;2;Overige landen;2000;0.0
4564;Eigen vervoer;5;2;Overige landen;2001;0.0
4565;Eigen vervoer;5;2;Overige landen;2002;1.0
4566;Eigen vervoer;5;2;Overige landen;2003;0.0
4567;Eigen vervoer;5;2;Overige landen;2004;1.0
4568;Eigen vervoer;5;2;Overige landen;2005;0.0
4569;Eigen vervoer;5;2;Overige landen;2006;0.0
4570;Eigen vervoer;5;2;Overige landen;2007;8.0
4571;Eigen vervoer;5;2;Overige landen;2008;6.0
4572;Eigen vervoer;5;2;Overige landen;2009;10.0
4573;Eigen vervoer;5;2;Overige landen;2010;0.0
4574;Eigen vervoer;5;2;Overige landen;2011;12.0
4575;Eigen vervoer;5;2;Overige landen;2012;0.0
4576;Eigen vervoer;6;1;0;1997;78.0
4577;Eigen vervoer;6;1;0;1998;59.0
4578;Eigen vervoer;6;1;0;1999;149.0
4579;Eigen vervoer;6;1;0;2000;153.0
4580;Eigen vervoer;6;1;0;2001;128.0
4581;Eigen vervoer;6;1;0;2002;70.0
4582;Eigen vervoer;6;1;0;2003;138.0
4583;Eigen vervoer;6;1;0;2004;416.0
4584;Eigen vervoer;6;1;0;2005;524.0
4585;Eigen vervoer;6;1;0;2006;622.0
4586;Eigen vervoer;6;1;0;2007;1042.0
4587;Eigen vervoer;6;1;0;2008;982.0
4588;Eigen vervoer;6;1;0;2009;457.0
4589;Eigen vervoer;6;1;0;2010;127.0
4590;Eigen vervoer;6;1;0;2011;359.0
4591;Eigen vervoer;6;1;0;2012;434.0
4592;Eigen vervoer;6;1;1;1997;29.0
4593;Eigen vervoer;6;1;1;1998;39.0
4594;Eigen vervoer;6;1;1;1999;72.0
4595;Eigen vervoer;6;1;1;2000;62.0
4596;Eigen vervoer;6;1;1;2001;29.0
4597;Eigen vervoer;6;1;1;2002;20.0
4598;Eigen vervoer;6;1;1;2003;16.0
4599;Eigen vervoer;6;1;1;2004;98.0
4600;Eigen vervoer;6;1;1;2005;193.0
4601;Eigen vervoer;6;1;1;2006;149.0
4602;Eigen vervoer;6;1;1;2007;324.0
4603;Eigen vervoer;6;1;1;2008;277.0
4604;Eigen vervoer;6;1;1;2009;149.0
4605;Eigen vervoer;6;1;1;2010;35.0
4606;Eigen vervoer;6;1;1;2011;64.0
4607;Eigen vervoer;6;1;1;2012;170.0
4608;Eigen vervoer;6;1;2;1997;3.0
4609;Eigen vervoer;6;1;2;1998;1.0
4610;Eigen vervoer;6;1;2;1999;20.0
4611;Eigen vervoer;6;1;2;2000;12.0
4612;Eigen vervoer;6;1;2;2001;12.0
4613;Eigen vervoer;6;1;2;2002;4.0
4614;Eigen vervoer;6;1;2;2003;3.0
4615;Eigen vervoer;6;1;2;2004;28.0
4616;Eigen vervoer;6;1;2;2005;99.0
4617;Eigen vervoer;6;1;2;2006;42.0
4618;Eigen vervoer;6;1;2;2007;151.0
4619;Eigen vervoer;6;1;2;2008;189.0
4620;Eigen vervoer;6;1;2;2009;73.0
4621;Eigen vervoer;6;1;2;2010;7.0
4622;Eigen vervoer;6;1;2;2011;45.0
4623;Eigen vervoer;6;1;2;2012;40.0
4624;Eigen vervoer;6;1;3;1997;38.0
4625;Eigen vervoer;6;1;3;1998;18.0
4626;Eigen vervoer;6;1;3;1999;37.0
4627;Eigen vervoer;6;1;3;2000;30.0
4628;Eigen vervoer;6;1;3;2001;77.0
4629;Eigen vervoer;6;1;3;2002;36.0
4630;Eigen vervoer;6;1;3;2003;109.0
4631;Eigen vervoer;6;1;3;2004;225.0
4632;Eigen vervoer;6;1;3;2005;168.0
4633;Eigen vervoer;6;1;3;2006;337.0
4634;Eigen vervoer;6;1;3;2007;402.0
