ID;GemeentelijkeTaakvelden;Regiokenmerken;Perioden;Baten_1;Lasten_2;Saldo_3;Baten_4;Lasten_5;Saldo_6
2341;Belastingen;Nederland;2018;5011;346;4665;292;20;271
2342;Belastingen;Nederland;2019;5255;353;4903;304;20;284
2343;Belastingen;Nederland;2020;5537;363;5174;318;21;297
2344;Belastingen;Nederland;2021;5820;371;5449;333;21;312
2345;Belastingen;Nederland;2022;5839;385;5454;332;22;310
2346;Belastingen;Nederland;2023;6265;436;5830;352;24;327
2347;Belastingen;Nederland;2024;6757;468;6289;376;26;350
2348;Belastingen;Nederland;2025;7371;511;6860;408;28;380
2349;Belastingen;Noord-Nederland (LD);2017;452;31;421;262;18;244
2350;Belastingen;Noord-Nederland (LD);2018;462;33;429;268;19;249
2351;Belastingen;Noord-Nederland (LD);2019;480;37;443;278;22;257
2352;Belastingen;Noord-Nederland (LD);2020;510;40;470;295;23;272
2353;Belastingen;Noord-Nederland (LD);2021;546;40;506;315;23;292
2354;Belastingen;Noord-Nederland (LD);2022;542;41;500;311;24;287
2355;Belastingen;Noord-Nederland (LD);2023;567;42;524;322;24;298
2356;Belastingen;Noord-Nederland (LD);2024;603;47;556;341;27;314
2357;Belastingen;Noord-Nederland (LD);2025;631;50;582;356;28;328
2358;Belastingen;Oost-Nederland (LD);2017;978;49;929;271;14;258
2359;Belastingen;Oost-Nederland (LD);2018;1021;57;964;282;16;266
2360;Belastingen;Oost-Nederland (LD);2019;1049;58;991;288;16;272
2361;Belastingen;Oost-Nederland (LD);2020;1094;59;1036;298;16;282
2362;Belastingen;Oost-Nederland (LD);2021;1150;61;1089;311;17;295
2363;Belastingen;Oost-Nederland (LD);2022;1126;63;1063;303;17;286
2364;Belastingen;Oost-Nederland (LD);2023;1170;70;1099;311;19;292
2365;Belastingen;Oost-Nederland (LD);2024;1254;75;1179;331;20;311
2366;Belastingen;Oost-Nederland (LD);2025;1356;81;1275;356;21;334
2367;Belastingen;West-Nederland (LD);2017;2530;310;2220;311;38;273
2368;Belastingen;West-Nederland (LD);2018;2577;203;2374;315;25;290
2369;Belastingen;West-Nederland (LD);2019;2733;206;2527;331;25;306
2370;Belastingen;West-Nederland (LD);2020;2894;215;2679;348;26;322
2371;Belastingen;West-Nederland (LD);2021;3036;221;2815;363;26;337
2372;Belastingen;West-Nederland (LD);2022;3042;224;2817;361;27;335
2373;Belastingen;West-Nederland (LD);2023;3358;257;3102;393;30;363
2374;Belastingen;West-Nederland (LD);2024;3659;278;3381;425;32;393
2375;Belastingen;West-Nederland (LD);2025;4055;312;3743;468;36;432
2376;Belastingen;Zuid-Nederland (LD);2017;931;50;881;256;14;243
2377;Belastingen;Zuid-Nederland (LD);2018;951;53;898;261;15;246
2378;Belastingen;Zuid-Nederland (LD);2019;994;52;942;271;14;257
2379;Belastingen;Zuid-Nederland (LD);2020;1039;50;989;282;14;269
2380;Belastingen;Zuid-Nederland (LD);2021;1089;49;1039;295;13;282
2381;Belastingen;Zuid-Nederland (LD);2022;1129;56;1073;304;15;289
2382;Belastingen;Zuid-Nederland (LD);2023;1170;66;1104;312;18;294
2383;Belastingen;Zuid-Nederland (LD);2024;1241;68;1173;328;18;310
2384;Belastingen;Zuid-Nederland (LD);2025;1329;69;1260;350;18;332
2385;Belastingen;Groningen (PV);2017;174;12;162;298;20;278
2386;Belastingen;Groningen (PV);2018;180;14;166;309;24;284
2387;Belastingen;Groningen (PV);2019;191;16;175;326;27;299
2388;Belastingen;Groningen (PV);2020;207;16;191;354;28;326
2389;Belastingen;Groningen (PV);2021;224;20;204;382;34;348
2390;Belastingen;Groningen (PV);2022;236;21;215;399;36;364
2391;Belastingen;Groningen (PV);2023;250;21;229;420;35;385
2392;Belastingen;Groningen (PV);2024;269;24;245;447;39;408
2393;Belastingen;Groningen (PV);2025;281;25;257;466;41;426
2394;Belastingen;Fryslân (PV);2017;164;13;151;253;20;233
2395;Belastingen;Fryslân (PV);2018;167;13;154;258;20;238
2396;Belastingen;Fryslân (PV);2019;170;13;157;263;20;242
2397;Belastingen;Fryslân (PV);2020;181;15;166;278;23;255
2398;Belastingen;Fryslân (PV);2021;188;11;178;289;16;273
2399;Belastingen;Fryslân (PV);2022;171;11;160;261;17;244
2400;Belastingen;Fryslân (PV);2023;177;11;166;268;17;251
2401;Belastingen;Fryslân (PV);2024;189;13;176;285;19;265
2402;Belastingen;Fryslân (PV);2025;199;14;185;300;21;279
2403;Belastingen;Drenthe (PV);2017;114;6;108;232;12;220
2404;Belastingen;Drenthe (PV);2018;115;6;109;233;13;221
2405;Belastingen;Drenthe (PV);2019;119;8;111;242;17;225
2406;Belastingen;Drenthe (PV);2020;122;9;113;247;18;229
2407;Belastingen;Drenthe (PV);2021;133;9;124;270;19;251
2408;Belastingen;Drenthe (PV);2022;136;9;126;272;19;253
2409;Belastingen;Drenthe (PV);2023;139;10;129;278;20;258
2410;Belastingen;Drenthe (PV);2024;146;11;135;290;22;268
2411;Belastingen;Drenthe (PV);2025;151;11;140;298;22;276
2412;Belastingen;Overijssel (PV);2017;286;15;271;249;13;236
2413;Belastingen;Overijssel (PV);2018;296;16;280;257;14;243
2414;Belastingen;Overijssel (PV);2019;309;17;292;267;14;253
2415;Belastingen;Overijssel (PV);2020;329;17;312;283;14;269
2416;Belastingen;Overijssel (PV);2021;345;16;329;296;14;282
2417;Belastingen;Overijssel (PV);2022;355;17;338;303;15;289
2418;Belastingen;Overijssel (PV);2023;365;17;347;308;15;293
2419;Belastingen;Overijssel (PV);2024;389;19;371;327;16;312
2420;Belastingen;Overijssel (PV);2025;420;21;400;351;17;334
2421;Belastingen;Flevoland (PV);2017;106;5;100;259;13;246
2422;Belastingen;Flevoland (PV);2018;108;6;102;262;15;248
2423;Belastingen;Flevoland (PV);2019;109;5;104;262;13;249
2424;Belastingen;Flevoland (PV);2020;112;6;107;266;13;253
2425;Belastingen;Flevoland (PV);2021;120;6;114;279;14;266
2426;Belastingen;Flevoland (PV);2022;125;7;118;288;15;272
2427;Belastingen;Flevoland (PV);2023;135;7;128;304;16;288
2428;Belastingen;Flevoland (PV);2024;148;8;140;328;18;310
2429;Belastingen;Flevoland (PV);2025;169;9;160;370;19;351
2430;Belastingen;Gelderland (PV);2017;586;28;558;286;14;272
2431;Belastingen;Gelderland (PV);2018;617;35;582;300;17;283
2432;Belastingen;Gelderland (PV);2019;631;36;595;304;17;287
2433;Belastingen;Gelderland (PV);2020;653;36;616;313;17;296
2434;Belastingen;Gelderland (PV);2021;685;39;646;327;19;308
2435;Belastingen;Gelderland (PV);2022;645;39;606;306;18;287
2436;Belastingen;Gelderland (PV);2023;670;46;624;314;22;292
2437;Belastingen;Gelderland (PV);2024;717;48;668;333;22;311
2438;Belastingen;Gelderland (PV);2025;767;52;715;355;24;331
2439;Belastingen;Utrecht (PV);2017;356;30;326;277;23;254
2440;Belastingen;Utrecht (PV);2018;366;35;330;282;27;255
2441;Belastingen;Utrecht (PV);2019;394;32;361;293;24;269
2442;Belastingen;Utrecht (PV);2020;411;34;377;304;25;279
2443;Belastingen;Utrecht (PV);2021;431;34;397;317;25;292
2444;Belastingen;Utrecht (PV);2022;453;32;422;331;23;308
2445;Belastingen;Utrecht (PV);2023;505;33;472;364;24;340
2446;Belastingen;Utrecht (PV);2024;553;41;512;395;29;366
2447;Belastingen;Utrecht (PV);2025;613;43;569;435;31;404
2448;Belastingen;Noord-Holland (PV);2017;904;186;718;321;66;255
2449;Belastingen;Noord-Holland (PV);2018;908;68;840;320;24;297
2450;Belastingen;Noord-Holland (PV);2019;988;85;903;346;30;316
2451;Belastingen;Noord-Holland (PV);2020;1062;94;969;369;33;336
2452;Belastingen;Noord-Holland (PV);2021;1107;89;1018;383;31;352
2453;Belastingen;Noord-Holland (PV);2022;1117;90;1027;384;31;353
2454;Belastingen;Noord-Holland (PV);2023;1237;99;1137;418;34;385
2455;Belastingen;Noord-Holland (PV);2024;1337;109;1228;448;37;412
2456;Belastingen;Noord-Holland (PV);2025;1522;127;1395;508;43;466
2457;Belastingen;Zuid-Holland (PV);2017;1150;87;1063;315;24;291
2458;Belastingen;Zuid-Holland (PV);2018;1179;93;1086;320;25;295
2459;Belastingen;Zuid-Holland (PV);2019;1221;78;1143;332;21;311
2460;Belastingen;Zuid-Holland (PV);2020;1284;76;1207;346;21;326
2461;Belastingen;Zuid-Holland (PV);2021;1354;86;1268;363;23;340
2462;Belastingen;Zuid-Holland (PV);2022;1328;93;1235;354;25;329
2463;Belastingen;Zuid-Holland (PV);2023;1466;114;1353;385;30;355
2464;Belastingen;Zuid-Holland (PV);2024;1612;115;1498;420;30;390
2465;Belastingen;Zuid-Holland (PV);2025;1754;128;1626;454;33;421
2466;Belastingen;Zeeland (PV);2017;119;7;112;312;19;293
2467;Belastingen;Zeeland (PV);2018;125;7;118;328;19;309
2468;Belastingen;Zeeland (PV);2019;130;10;120;339;27;312
2469;Belastingen;Zeeland (PV);2020;136;11;125;356;29;327
2470;Belastingen;Zeeland (PV);2021;145;12;132;375;32;344
2471;Belastingen;Zeeland (PV);2022;143;10;133;370;25;344
2472;Belastingen;Zeeland (PV);2023;150;11;139;385;28;356
2473;Belastingen;Zeeland (PV);2024;156;13;144;399;32;367
2474;Belastingen;Zeeland (PV);2025;166;13;153;423;33;389
2475;Belastingen;Noord-Brabant (PV);2017;610;31;579;243;12;230
2476;Belastingen;Noord-Brabant (PV);2018;629;37;592;249;15;234
2477;Belastingen;Noord-Brabant (PV);2019;663;36;627;260;14;246
2478;Belastingen;Noord-Brabant (PV);2020;697;37;660;272;14;258
2479;Belastingen;Noord-Brabant (PV);2021;727;38;690;283;15;268
2480;Belastingen;Noord-Brabant (PV);2022;758;43;715;292;17;276
2481;Belastingen;Noord-Brabant (PV);2023;787;50;737;300;19;281
2482;Belastingen;Noord-Brabant (PV);2024;843;50;793;319;19;300
2483;Belastingen;Noord-Brabant (PV);2025;912;52;860;342;20;323
2484;Belastingen;Limburg (PV);2017;321;18;303;287;17;271
2485;Belastingen;Limburg (PV);2018;323;16;307;289;14;274
2486;Belastingen;Limburg (PV);2019;331;16;315;297;14;283
2487;Belastingen;Limburg (PV);2020;342;13;329;306;12;294
2488;Belastingen;Limburg (PV);2021;361;12;350;324;10;313
2489;Belastingen;Limburg (PV);2022;371;13;358;332;12;320
2490;Belastingen;Limburg (PV);2023;383;16;367;340;14;326
2491;Belastingen;Limburg (PV);2024;397;18;379;351;16;335
2492;Belastingen;Limburg (PV);2025;417;17;400;368;15;353
2493;Belastingen;Oost-Groningen (CR);2017;37;4;33;250;28;222
2494;Belastingen;Oost-Groningen (CR);2018;34;3;32;256;19;237
2495;Belastingen;Oost-Groningen (CR);2019;35;3;33;262;19;243
2496;Belastingen;Oost-Groningen (CR);2020;37;3;35;275;19;257
2497;Belastingen;Oost-Groningen (CR);2021;39;2;37;290;17;273
2498;Belastingen;Oost-Groningen (CR);2022;40;2;38;296;15;281
2499;Belastingen;Oost-Groningen (CR);2023;42;2;40;305;16;289
2500;Belastingen;Oost-Groningen (CR);2024;43;3;41;314;20;294
2501;Belastingen;Oost-Groningen (CR);2025;44;3;41;317;23;294
2502;Belastingen;Delfzijl en omgeving (CR);2017;16;1;15;349;23;326
2503;Belastingen;Delfzijl en omgeving (CR);2018;16;1;15;355;26;329
2504;Belastingen;Delfzijl en omgeving (CR);2019;17;1;16;364;27;337
2505;Belastingen;Delfzijl en omgeving (CR);2020;17;1;16;373;27;346
2506;Belastingen;Delfzijl en omgeving (CR);2021;18;1;16;389;29;360
2507;Belastingen;Delfzijl en omgeving (CR);2022;18;2;16;390;39;351
2508;Belastingen;Delfzijl en omgeving (CR);2023;20;2;18;432;39;394
2509;Belastingen;Delfzijl en omgeving (CR);2024;20;2;18;445;40;405
2510;Belastingen;Delfzijl en omgeving (CR);2025;22;2;20;488;35;453
2511;Belastingen;Overig Groningen (CR);2017;121;7;114;310;17;293
2512;Belastingen;Overig Groningen (CR);2018;129;10;119;321;26;295
2513;Belastingen;Overig Groningen (CR);2019;138;12;126;343;30;313
2514;Belastingen;Overig Groningen (CR);2020;153;12;141;378;31;347
2515;Belastingen;Overig Groningen (CR);2021;167;16;151;412;40;372
2516;Belastingen;Overig Groningen (CR);2022;177;17;160;435;42;392
2517;Belastingen;Overig Groningen (CR);2023;189;17;172;457;41;415
2518;Belastingen;Overig Groningen (CR);2024;205;19;186;491;46;445
2519;Belastingen;Overig Groningen (CR);2025;215;20;195;514;47;466
2520;Belastingen;Noord-Friesland (CR);2017;80;5;76;248;15;233
2521;Belastingen;Noord-Friesland (CR);2018;82;5;77;258;16;242
2522;Belastingen;Noord-Friesland (CR);2019;83;5;79;261;15;246
2523;Belastingen;Noord-Friesland (CR);2020;87;5;82;271;16;255
2524;Belastingen;Noord-Friesland (CR);2021;92;6;87;287;18;269
2525;Belastingen;Noord-Friesland (CR);2022;87;6;81;269;19;251
2526;Belastingen;Noord-Friesland (CR);2023;90;6;84;276;19;258
2527;Belastingen;Noord-Friesland (CR);2024;97;7;90;295;21;273
2528;Belastingen;Noord-Friesland (CR);2025;102;8;95;309;23;287
2529;Belastingen;Zuidwest-Friesland (CR);2017;33;2;31;243;16;227
2530;Belastingen;Zuidwest-Friesland (CR);2018;35;2;34;248;11;237
2531;Belastingen;Zuidwest-Friesland (CR);2019;36;2;34;252;11;241
2532;Belastingen;Zuidwest-Friesland (CR);2020;41;2;39;287;11;276
2533;Belastingen;Zuidwest-Friesland (CR);2021;41;2;39;290;11;278
2534;Belastingen;Zuidwest-Friesland (CR);2022;36;2;35;257;11;246
2535;Belastingen;Zuidwest-Friesland (CR);2023;38;2;37;267;11;256
2536;Belastingen;Zuidwest-Friesland (CR);2024;40;2;38;283;13;269
2537;Belastingen;Zuidwest-Friesland (CR);2025;44;2;42;308;15;292
2538;Belastingen;Zuidoost-Friesland (CR);2017;50;6;44;268;32;236
2539;Belastingen;Zuidoost-Friesland (CR);2018;50;6;44;265;32;233
2540;Belastingen;Zuidoost-Friesland (CR);2019;51;7;44;273;36;237
2541;Belastingen;Zuidoost-Friesland (CR);2020;53;8;45;283;43;241
2542;Belastingen;Zuidoost-Friesland (CR);2021;55;3;52;292;18;274
2543;Belastingen;Zuidoost-Friesland (CR);2022;47;3;44;250;18;232
2544;Belastingen;Zuidoost-Friesland (CR);2023;48;3;45;255;18;236
2545;Belastingen;Zuidoost-Friesland (CR);2024;51;4;47;270;21;249
2546;Belastingen;Zuidoost-Friesland (CR);2025;53;4;49;278;22;256
2547;Belastingen;Noord-Drenthe (CR);2017;39;2;37;205;11;194
2548;Belastingen;Noord-Drenthe (CR);2018;40;3;37;208;14;195
2549;Belastingen;Noord-Drenthe (CR);2019;43;4;38;223;23;199
2550;Belastingen;Noord-Drenthe (CR);2020;44;5;39;227;25;203
2551;Belastingen;Noord-Drenthe (CR);2021;46;5;42;241;25;216
2552;Belastingen;Noord-Drenthe (CR);2022;48;5;43;248;24;224
2553;Belastingen;Noord-Drenthe (CR);2023;51;5;46;259;26;233
2554;Belastingen;Noord-Drenthe (CR);2024;54;6;49;277;28;248
2555;Belastingen;Noord-Drenthe (CR);2025;57;6;51;290;32;258
2556;Belastingen;Zuidoost-Drenthe (CR);2017;44;2;42;264;12;252
2557;Belastingen;Zuidoost-Drenthe (CR);2018;44;2;42;262;13;249
2558;Belastingen;Zuidoost-Drenthe (CR);2019;45;2;43;267;13;254
2559;Belastingen;Zuidoost-Drenthe (CR);2020;45;2;43;268;14;254
2560;Belastingen;Zuidoost-Drenthe (CR);2021;48;2;46;286;15;272
2561;Belastingen;Zuidoost-Drenthe (CR);2022;49;3;46;287;16;272
2562;Belastingen;Zuidoost-Drenthe (CR);2023;49;3;46;286;17;269
2563;Belastingen;Zuidoost-Drenthe (CR);2024;50;3;46;290;20;270
2564;Belastingen;Zuidoost-Drenthe (CR);2025;52;3;49;301;16;285
2565;Belastingen;Zuidwest-Drenthe (CR);2017;30;2;28;230;14;216
2566;Belastingen;Zuidwest-Drenthe (CR);2018;31;2;29;234;12;222
2567;Belastingen;Zuidwest-Drenthe (CR);2019;32;2;30;239;12;227
2568;Belastingen;Zuidwest-Drenthe (CR);2020;33;2;32;250;14;237
2569;Belastingen;Zuidwest-Drenthe (CR);2021;39;2;37;290;15;275
2570;Belastingen;Zuidwest-Drenthe (CR);2022;39;2;37;288;15;273
2571;Belastingen;Zuidwest-Drenthe (CR);2023;40;2;38;294;15;279
2572;Belastingen;Zuidwest-Drenthe (CR);2024;42;2;40;308;16;292
2573;Belastingen;Zuidwest-Drenthe (CR);2025;42;2;40;304;16;289
2574;Belastingen;Noord-Overijssel (CR);2017;88;4;84;242;11;230
2575;Belastingen;Noord-Overijssel (CR);2018;92;5;87;249;13;236
2576;Belastingen;Noord-Overijssel (CR);2019;96;5;91;258;14;244
2577;Belastingen;Noord-Overijssel (CR);2020;104;5;99;276;13;263
2578;Belastingen;Noord-Overijssel (CR);2021;110;5;105;292;13;279
2579;Belastingen;Noord-Overijssel (CR);2022;114;5;109;301;14;287
2580;Belastingen;Noord-Overijssel (CR);2023;118;5;113;306;14;292
2581;Belastingen;Noord-Overijssel (CR);2024;128;5;123;330;14;316
2582;Belastingen;Noord-Overijssel (CR);2025;139;6;133;356;17;340
2583;Belastingen;Zuidwest-Overijssel (CR);2017;41;3;38;268;19;249
2584;Belastingen;Zuidwest-Overijssel (CR);2018;42;2;39;270;15;255
2585;Belastingen;Zuidwest-Overijssel (CR);2019;43;3;40;275;16;259
2586;Belastingen;Zuidwest-Overijssel (CR);2020;44;3;41;280;18;261
2587;Belastingen;Zuidwest-Overijssel (CR);2021;45;2;43;286;14;272
2588;Belastingen;Zuidwest-Overijssel (CR);2022;47;2;45;297;15;282
2589;Belastingen;Zuidwest-Overijssel (CR);2023;49;2;46;306;16;290
2590;Belastingen;Zuidwest-Overijssel (CR);2024;51;3;48;315;17;299
2591;Belastingen;Zuidwest-Overijssel (CR);2025;54;3;51;334;18;317
2592;Belastingen;Twente (CR);2017;156;8;148;249;13;236
2593;Belastingen;Twente (CR);2018;162;9;153;258;14;244
2594;Belastingen;Twente (CR);2019;170;9;161;271;14;256
2595;Belastingen;Twente (CR);2020;182;9;173;288;14;274
2596;Belastingen;Twente (CR);2021;190;9;181;300;14;286
2597;Belastingen;Twente (CR);2022;194;9;185;307;15;292
2598;Belastingen;Twente (CR);2023;198;9;188;309;14;295
2599;Belastingen;Twente (CR);2024;211;10;200;329;16;312
2600;Belastingen;Twente (CR);2025;227;11;216;352;17;335
2601;Belastingen;Veluwe (CR);2017;187;8;179;277;12;264
2602;Belastingen;Veluwe (CR);2018;203;10;194;298;14;284
2603;Belastingen;Veluwe (CR);2019;209;11;198;303;16;288
2604;Belastingen;Veluwe (CR);2020;219;11;208;315;16;299
2605;Belastingen;Veluwe (CR);2021;224;11;213;320;15;304
2606;Belastingen;Veluwe (CR);2022;204;11;192;288;16;272
2607;Belastingen;Veluwe (CR);2023;209;17;192;292;23;268
2608;Belastingen;Veluwe (CR);2024;222;12;210;308;17;291
2609;Belastingen;Veluwe (CR);2025;235;14;221;324;19;304
2610;Belastingen;Achterhoek (CR);2017;83;6;77;207;15;192
2611;Belastingen;Achterhoek (CR);2018;85;6;79;211;14;197
2612;Belastingen;Achterhoek (CR);2019;86;6;81;215;14;201
2613;Belastingen;Achterhoek (CR);2020;93;6;86;231;16;215
2614;Belastingen;Achterhoek (CR);2021;103;9;94;255;23;233
2615;Belastingen;Achterhoek (CR);2022;102;8;94;252;20;232
2616;Belastingen;Achterhoek (CR);2023;102;7;95;252;17;234
2617;Belastingen;Achterhoek (CR);2024;108;7;101;265;17;248
2618;Belastingen;Achterhoek (CR);2025;113;7;106;278;18;259
2619;Belastingen;Arnhem/Nijmegen (CR);2017;249;11;239;341;15;327
2620;Belastingen;Arnhem/Nijmegen (CR);2018;260;16;243;353;22;331
2621;Belastingen;Arnhem/Nijmegen (CR);2019;264;16;248;357;21;336
2622;Belastingen;Arnhem/Nijmegen (CR);2020;264;15;249;355;20;335
2623;Belastingen;Arnhem/Nijmegen (CR);2021;277;16;261;371;21;350
2624;Belastingen;Arnhem/Nijmegen (CR);2022;273;16;257;364;21;343
2625;Belastingen;Arnhem/Nijmegen (CR);2023;288;18;270;380;24;357
2626;Belastingen;Arnhem/Nijmegen (CR);2024;312;24;288;409;31;377
2627;Belastingen;Arnhem/Nijmegen (CR);2025;338;25;313;439;32;407
2628;Belastingen;Zuidwest-Gelderland (CR);2017;67;3;63;277;13;264
2629;Belastingen;Zuidwest-Gelderland (CR);2018;69;3;66;287;14;273
2630;Belastingen;Zuidwest-Gelderland (CR);2019;72;4;68;293;15;278
2631;Belastingen;Zuidwest-Gelderland (CR);2020;77;4;74;313;15;299
2632;Belastingen;Zuidwest-Gelderland (CR);2021;82;4;78;331;16;315
2633;Belastingen;Zuidwest-Gelderland (CR);2022;67;4;63;269;16;253
2634;Belastingen;Zuidwest-Gelderland (CR);2023;71;4;67;278;17;261
2635;Belastingen;Zuidwest-Gelderland (CR);2024;74;5;69;290;20;270
2636;Belastingen;Zuidwest-Gelderland (CR);2025;81;5;75;313;21;292
2637;Belastingen;Utrecht (CR);2017;356;30;326;277;23;254
2638;Belastingen;Utrecht (CR);2018;366;35;330;282;27;255
2639;Belastingen;Utrecht (CR);2019;394;32;361;293;24;269
2640;Belastingen;Utrecht (CR);2020;411;34;377;304;25;279
2641;Belastingen;Utrecht (CR);2021;431;34;397;317;25;292
2642;Belastingen;Utrecht (CR);2022;453;32;422;331;23;308
2643;Belastingen;Utrecht (CR);2023;505;33;472;364;24;340
2644;Belastingen;Utrecht (CR);2024;553;41;512;395;29;366
2645;Belastingen;Utrecht (CR);2025;613;43;569;435;31;404
2646;Belastingen;Kop van Noord-Holland (CR);2017;77;4;72;205;11;194
2647;Belastingen;Kop van Noord-Holland (CR);2018;76;4;72;204;11;192
2648;Belastingen;Kop van Noord-Holland (CR);2019;80;5;75;214;13;201
2649;Belastingen;Kop van Noord-Holland (CR);2020;83;5;78;219;14;205
2650;Belastingen;Kop van Noord-Holland (CR);2021;87;6;81;231;16;215
2651;Belastingen;Kop van Noord-Holland (CR);2022;93;6;87;244;16;228
2652;Belastingen;Kop van Noord-Holland (CR);2023;107;7;100;277;17;260
2653;Belastingen;Kop van Noord-Holland (CR);2024;113;6;107;293;16;276
2654;Belastingen;Kop van Noord-Holland (CR);2025;118;8;110;304;22;283
2655;Belastingen;Alkmaar en omgeving (CR);2017;68;4;64;279;16;263
2656;Belastingen;Alkmaar en omgeving (CR);2018;71;4;67;291;18;273
2657;Belastingen;Alkmaar en omgeving (CR);2019;74;4;70;300;17;283
2658;Belastingen;Alkmaar en omgeving (CR);2020;78;4;73;312;18;294
2659;Belastingen;Alkmaar en omgeving (CR);2021;80;4;76;319;17;302
2660;Belastingen;Alkmaar en omgeving (CR);2022;75;3;72;298;12;286
2661;Belastingen;Alkmaar en omgeving (CR);2023;79;3;76;310;13;297
2662;Belastingen;Alkmaar en omgeving (CR);2024;84;3;81;327;13;314
2663;Belastingen;Alkmaar en omgeving (CR);2025;94;4;90;364;14;351
2664;Belastingen;IJmond (CR);2017;45;3;42;230;14;216
2665;Belastingen;IJmond (CR);2018;46;3;43;232;13;218
2666;Belastingen;IJmond (CR);2019;47;3;45;240;14;226
2667;Belastingen;IJmond (CR);2020;50;3;47;249;14;235
2668;Belastingen;IJmond (CR);2021;51;3;47;253;16;238
2669;Belastingen;IJmond (CR);2022;47;3;44;233;14;219
2670;Belastingen;IJmond (CR);2023;49;3;46;244;14;230
2671;Belastingen;IJmond (CR);2024;52;3;49;257;15;242
2672;Belastingen;IJmond (CR);2025;56;5;51;277;24;253
2673;Belastingen;Agglomeratie Haarlem (CR);2017;93;5;88;402;21;381
2674;Belastingen;Agglomeratie Haarlem (CR);2018;77;5;72;329;20;308
2675;Belastingen;Agglomeratie Haarlem (CR);2019;73;5;68;319;22;297
2676;Belastingen;Agglomeratie Haarlem (CR);2020;76;5;71;330;23;307
2677;Belastingen;Agglomeratie Haarlem (CR);2021;80;6;74;347;25;322
2678;Belastingen;Agglomeratie Haarlem (CR);2022;75;6;69;324;24;300
2679;Belastingen;Agglomeratie Haarlem (CR);2023;80;6;74;342;26;317
2680;Belastingen;Agglomeratie Haarlem (CR);2024;85;7;79;361;29;332
2681;Belastingen;Agglomeratie Haarlem (CR);2025;90;8;82;379;33;346
2682;Belastingen;Zaanstreek (CR);2017;41;3;38;243;20;223
2683;Belastingen;Zaanstreek (CR);2018;44;3;40;256;20;236
2684;Belastingen;Zaanstreek (CR);2019;45;3;42;260;19;241
2685;Belastingen;Zaanstreek (CR);2020;47;3;44;269;17;252
2686;Belastingen;Zaanstreek (CR);2021;49;4;45;283;24;260
2687;Belastingen;Zaanstreek (CR);2022;50;4;46;287;21;266
2688;Belastingen;Zaanstreek (CR);2023;51;5;46;287;26;261
2689;Belastingen;Zaanstreek (CR);2024;54;5;49;301;28;273
2690;Belastingen;Zaanstreek (CR);2025;56;5;51;315;30;285
2691;Belastingen;Groot-Amsterdam (CR);2017;515;162;353;382;120;262
2692;Belastingen;Groot-Amsterdam (CR);2018;528;43;485;389;32;357
2693;Belastingen;Groot-Amsterdam (CR);2019;601;60;540;436;44;392
2694;Belastingen;Groot-Amsterdam (CR);2020;660;68;593;474;48;425
2695;Belastingen;Groot-Amsterdam (CR);2021;686;61;625;492;43;448
2696;Belastingen;Groot-Amsterdam (CR);2022;708;62;645;501;44;457
2697;Belastingen;Groot-Amsterdam (CR);2023;801;69;732;549;48;501
2698;Belastingen;Groot-Amsterdam (CR);2024;874;78;796;592;53;539
