ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
7238;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2000/'01;;;;;;;;;;
7239;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2001/'02;;;;;;;;;;
7240;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2002/'03;;;;;;;;;;
7241;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2003/'04;;;;;;;;;;
7242;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2004/'05;;;;;;;;;;
7243;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2005/'06;;;;;;;;;;
7244;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2006/'07;;;;;;;;;;
7245;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2007/'08;;;;;;;;;;
7246;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2008/'09;;;;;;;;;;
7247;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2009/'10;;;;;;;;;;
7248;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2010/'11;;;;;;;;;;
7249;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2011/'12;;;;;;;;;;
7250;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2012/'13;;;;;;;;;;
7251;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2013/'14;;;;;;;;;;
7252;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2014/'15;545.0;57.0;178.0;172.0;138.0;0.0;0.0;0.0;0.0;0.0
7253;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);2015/'16;490.0;64.0;147.0;125.0;154.0;;;;;
7254;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);1990/'91;;;;;;;;;;
7255;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);1991/'92;;;;;;;;;;
7256;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);1992/'93;;;;;;;;;;
7257;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);1993/'94;;;;;;;;;;
7258;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);1994/'95;;;;;;;;;;
7259;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);1995/'96;;;;;;;;;;
7260;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);1996/'97;;;;;;;;;;
7261;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);1997/'98;;;;;;;;;;
7262;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);1998/'99;;;;;;;;;;
7263;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);1999/'00;;;;;;;;;;
7264;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2000/'01;;;;;;;;;;
7265;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2001/'02;;;;;;;;;;
7266;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2002/'03;;;;;;;;;;
7267;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2003/'04;;;;;;;;;;
7268;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2004/'05;;;;;;;;;;
7269;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2005/'06;;;;;;;;;;
7270;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2006/'07;;;;;;;;;;
7271;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2007/'08;;;;;;;;;;
7272;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2008/'09;;;;;;;;;;
7273;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2009/'10;;;;;;;;;;
7274;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2010/'11;;;;;;;;;;
7275;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2011/'12;;;;;;;;;;
7276;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2012/'13;;;;;;;;;;
7277;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2013/'14;;;;;;;;;;
7278;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2014/'15;988.0;104.0;284.0;285.0;306.0;9.0;0.0;0.0;0.0;0.0
7279;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Limburg (AM);2015/'16;877.0;90.0;278.0;240.0;269.0;;;;;
7280;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);1990/'91;;;;;;;;;;
7281;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);1991/'92;;;;;;;;;;
7282;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);1992/'93;;;;;;;;;;
7283;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);1993/'94;;;;;;;;;;
7284;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);1994/'95;;;;;;;;;;
7285;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);1995/'96;;;;;;;;;;
7286;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);1996/'97;;;;;;;;;;
7287;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);1997/'98;;;;;;;;;;
7288;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);1998/'99;;;;;;;;;;
7289;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);1999/'00;;;;;;;;;;
7290;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2000/'01;;;;;;;;;;
7291;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2001/'02;;;;;;;;;;
7292;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2002/'03;;;;;;;;;;
7293;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2003/'04;;;;;;;;;;
7294;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2004/'05;;;;;;;;;;
7295;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2005/'06;;;;;;;;;;
7296;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2006/'07;;;;;;;;;;
7297;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2007/'08;;;;;;;;;;
7298;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2008/'09;;;;;;;;;;
7299;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2009/'10;;;;;;;;;;
7300;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2010/'11;;;;;;;;;;
7301;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2011/'12;;;;;;;;;;
7302;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2012/'13;;;;;;;;;;
7303;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2013/'14;;;;;;;;;;
7304;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2014/'15;477.0;52.0;141.0;108.0;176.0;0.0;0.0;0.0;0.0;0.0
7305;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Food Valley (AM);2015/'16;438.0;44.0;136.0;115.0;143.0;;;;;
7306;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);1990/'91;;;;;;;;;;
7307;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);1991/'92;;;;;;;;;;
7308;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);1992/'93;;;;;;;;;;
7309;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);1993/'94;;;;;;;;;;
7310;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);1994/'95;;;;;;;;;;
7311;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);1995/'96;;;;;;;;;;
7312;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);1996/'97;;;;;;;;;;
7313;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);1997/'98;;;;;;;;;;
7314;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);1998/'99;;;;;;;;;;
7315;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);1999/'00;;;;;;;;;;
7316;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2000/'01;;;;;;;;;;
7317;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2001/'02;;;;;;;;;;
7318;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2002/'03;;;;;;;;;;
7319;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2003/'04;;;;;;;;;;
7320;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2004/'05;;;;;;;;;;
7321;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2005/'06;;;;;;;;;;
7322;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2006/'07;;;;;;;;;;
7323;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2007/'08;;;;;;;;;;
7324;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2008/'09;;;;;;;;;;
7325;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2009/'10;;;;;;;;;;
7326;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2010/'11;;;;;;;;;;
7327;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2011/'12;;;;;;;;;;
7328;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2012/'13;;;;;;;;;;
7329;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2013/'14;;;;;;;;;;
7330;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2014/'15;458.0;51.0;154.0;84.0;169.0;0.0;0.0;0.0;0.0;0.0
7331;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Helmond-De Peel (AM);2015/'16;391.0;61.0;112.0;95.0;123.0;;;;;
7332;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);1990/'91;;;;;;;;;;
7333;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);1991/'92;;;;;;;;;;
7334;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);1992/'93;;;;;;;;;;
7335;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);1993/'94;;;;;;;;;;
7336;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);1994/'95;;;;;;;;;;
7337;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);1995/'96;;;;;;;;;;
7338;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);1996/'97;;;;;;;;;;
7339;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);1997/'98;;;;;;;;;;
7340;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);1998/'99;;;;;;;;;;
7341;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);1999/'00;;;;;;;;;;
7342;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2000/'01;;;;;;;;;;
7343;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2001/'02;;;;;;;;;;
7344;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2002/'03;;;;;;;;;;
7345;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2003/'04;;;;;;;;;;
7346;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2004/'05;;;;;;;;;;
7347;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2005/'06;;;;;;;;;;
7348;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2006/'07;;;;;;;;;;
7349;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2007/'08;;;;;;;;;;
7350;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2008/'09;;;;;;;;;;
7351;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2009/'10;;;;;;;;;;
7352;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2010/'11;;;;;;;;;;
7353;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2011/'12;;;;;;;;;;
7354;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2012/'13;;;;;;;;;;
7355;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2013/'14;;;;;;;;;;
7356;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2014/'15;451.0;44.0;119.0;136.0;149.0;3.0;0.0;0.0;0.0;0.0
7357;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Limburg (AM);2015/'16;354.0;28.0;109.0;91.0;126.0;;;;;
7358;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);1990/'91;;;;;;;;;;
7359;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);1991/'92;;;;;;;;;;
7360;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);1992/'93;;;;;;;;;;
7361;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);1993/'94;;;;;;;;;;
7362;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);1994/'95;;;;;;;;;;
7363;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);1995/'96;;;;;;;;;;
7364;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);1996/'97;;;;;;;;;;
7365;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);1997/'98;;;;;;;;;;
7366;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);1998/'99;;;;;;;;;;
7367;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);1999/'00;;;;;;;;;;
7368;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);2000/'01;;;;;;;;;;
7369;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);2001/'02;;;;;;;;;;
7370;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);2002/'03;;;;;;;;;;
7371;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);2003/'04;;;;;;;;;;
7372;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);2004/'05;;;;;;;;;;
7373;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);2005/'06;;;;;;;;;;
7374;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);2006/'07;;;;;;;;;;
7375;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);2007/'08;;;;;;;;;;
7376;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);2008/'09;;;;;;;;;;
7377;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland Centraal (AM);2009/'10;;;;;;;;;;
