ID;ProductenPRODCOM;Perioden;Verkoopwaarde_1;Hoeveelheid_2;EenheidVerkochtProduct_3
9831;1412 Werk- en bedrijfskleding;2011;45.0;;                                nvt
9832;1412 Werk- en bedrijfskleding;2012;39.0;;                                nvt
9833;1412 Werk- en bedrijfskleding;2013;35.0;;                                nvt
9834;1412 Werk- en bedrijfskleding;2014;;;                                nvt
9835;1412 Werk- en bedrijfskleding;2015;;;                                nvt
9836;1412 Werk- en bedrijfskleding;2016;45.0;;                                nvt
9837;1412 Werk- en bedrijfskleding;2017;48.0;;                                nvt
9838;1412 Werk- en bedrijfskleding;2018;52.0;;                                nvt
9839;1412 Werk- en bedrijfskleding;2019;51.0;;                                nvt
9840;1412 Werk- en bedrijfskleding;2020;;;                                nvt
9841;14121120 Ensembles voor heren of jong...;2008;;;                         mln. stuks
9842;14121120 Ensembles voor heren of jong...;2009;;;                         mln. stuks
9843;14121120 Ensembles voor heren of jong...;2010;;;                         mln. stuks
9844;14121120 Ensembles voor heren of jong...;2011;;;                         mln. stuks
9845;14121120 Ensembles voor heren of jong...;2012;;;                         mln. stuks
9846;14121120 Ensembles voor heren of jong...;2013;;;                         mln. stuks
9847;14121120 Ensembles voor heren of jong...;2014;;;                         mln. stuks
9848;14121120 Ensembles voor heren of jong...;2015;;;                         mln. stuks
9849;14121120 Ensembles voor heren of jong...;2016;;;                         mln. stuks
9850;14121120 Ensembles voor heren of jong...;2017;;;                         mln. stuks
9851;14121120 Ensembles voor heren of jong...;2018;;;                         mln. stuks
9852;14121120 Ensembles voor heren of jong...;2019;;;                         mln. stuks
9853;14121120 Ensembles voor heren of jong...;2020;0.0;0.0;                         mln. stuks
9854;14121130 Jasjes en blazers voor heren...;2008;;;                         mln. stuks
9855;14121130 Jasjes en blazers voor heren...;2009;;;                         mln. stuks
9856;14121130 Jasjes en blazers voor heren...;2010;;;                         mln. stuks
9857;14121130 Jasjes en blazers voor heren...;2011;;;                         mln. stuks
9858;14121130 Jasjes en blazers voor heren...;2012;;;                         mln. stuks
9859;14121130 Jasjes en blazers voor heren...;2013;;;                         mln. stuks
9860;14121130 Jasjes en blazers voor heren...;2014;;;                         mln. stuks
9861;14121130 Jasjes en blazers voor heren...;2015;0.0;0.0;                         mln. stuks
9862;14121130 Jasjes en blazers voor heren...;2016;;;                         mln. stuks
9863;14121130 Jasjes en blazers voor heren...;2017;;;                         mln. stuks
9864;14121130 Jasjes en blazers voor heren...;2018;;;                         mln. stuks
9865;14121130 Jasjes en blazers voor heren...;2019;;;                         mln. stuks
9866;14121130 Jasjes en blazers voor heren...;2020;;;                         mln. stuks
9867;14121240 Lange broeken en kniebroeken...;2008;1.0;0.0;                         mln. stuks
9868;14121240 Lange broeken en kniebroeken...;2009;;;                         mln. stuks
9869;14121240 Lange broeken en kniebroeken...;2010;1.0;;                         mln. stuks
9870;14121240 Lange broeken en kniebroeken...;2011;;;                         mln. stuks
9871;14121240 Lange broeken en kniebroeken...;2012;;;                         mln. stuks
9872;14121240 Lange broeken en kniebroeken...;2013;;;                         mln. stuks
9873;14121240 Lange broeken en kniebroeken...;2014;0.0;0.0;                         mln. stuks
9874;14121240 Lange broeken en kniebroeken...;2015;0.0;0.0;                         mln. stuks
9875;14121240 Lange broeken en kniebroeken...;2016;;;                         mln. stuks
9876;14121240 Lange broeken en kniebroeken...;2017;;;                         mln. stuks
9877;14121240 Lange broeken en kniebroeken...;2018;;;                         mln. stuks
9878;14121240 Lange broeken en kniebroeken...;2019;;;                         mln. stuks
9879;14121240 Lange broeken en kniebroeken...;2020;;;                         mln. stuks
9880;14121250 Amerikaanse overalls voor he...;2008;;;                         mln. stuks
9881;14121250 Amerikaanse overalls voor he...;2009;;;                         mln. stuks
9882;14121250 Amerikaanse overalls voor he...;2010;;;                         mln. stuks
9883;14121250 Amerikaanse overalls voor he...;2011;;;                         mln. stuks
9884;14121250 Amerikaanse overalls voor he...;2012;0.0;0.0;                         mln. stuks
9885;14121250 Amerikaanse overalls voor he...;2013;0.0;0.0;                         mln. stuks
9886;14121250 Amerikaanse overalls voor he...;2014;0.0;0.0;                         mln. stuks
9887;14121250 Amerikaanse overalls voor he...;2015;0.0;0.0;                         mln. stuks
9888;14121250 Amerikaanse overalls voor he...;2016;0.0;0.0;                         mln. stuks
9889;14121250 Amerikaanse overalls voor he...;2017;0.0;0.0;                         mln. stuks
9890;14121250 Amerikaanse overalls voor he...;2018;0.0;0.0;                         mln. stuks
9891;14121250 Amerikaanse overalls voor he...;2019;0.0;0.0;                         mln. stuks
9892;14121250 Amerikaanse overalls voor he...;2020;0.0;0.0;                         mln. stuks
9893;14122120 Ensembles voor dames of meis...;2008;;;                         mln. stuks
9894;14122120 Ensembles voor dames of meis...;2009;;;                         mln. stuks
9895;14122120 Ensembles voor dames of meis...;2010;;;                         mln. stuks
9896;14122120 Ensembles voor dames of meis...;2011;;;                         mln. stuks
9897;14122120 Ensembles voor dames of meis...;2012;0.0;0.0;                         mln. stuks
9898;14122120 Ensembles voor dames of meis...;2013;0.0;0.0;                         mln. stuks
9899;14122120 Ensembles voor dames of meis...;2014;0.0;0.0;                         mln. stuks
9900;14122120 Ensembles voor dames of meis...;2015;0.0;0.0;                         mln. stuks
9901;14122120 Ensembles voor dames of meis...;2016;0.0;0.0;                         mln. stuks
9902;14122120 Ensembles voor dames of meis...;2017;0.0;0.0;                         mln. stuks
9903;14122120 Ensembles voor dames of meis...;2018;0.0;0.0;                         mln. stuks
9904;14122120 Ensembles voor dames of meis...;2019;0.0;0.0;                         mln. stuks
9905;14122120 Ensembles voor dames of meis...;2020;0.0;0.0;                         mln. stuks
9906;14122130 Jasjes en blazers voor dames...;2008;1.0;0.0;                         mln. stuks
9907;14122130 Jasjes en blazers voor dames...;2009;;;                         mln. stuks
9908;14122130 Jasjes en blazers voor dames...;2010;;0.0;                         mln. stuks
9909;14122130 Jasjes en blazers voor dames...;2011;;;                         mln. stuks
9910;14122130 Jasjes en blazers voor dames...;2012;;;                         mln. stuks
9911;14122130 Jasjes en blazers voor dames...;2013;;;                         mln. stuks
9912;14122130 Jasjes en blazers voor dames...;2014;;;                         mln. stuks
9913;14122130 Jasjes en blazers voor dames...;2015;;;                         mln. stuks
9914;14122130 Jasjes en blazers voor dames...;2016;;;                         mln. stuks
9915;14122130 Jasjes en blazers voor dames...;2017;;;                         mln. stuks
9916;14122130 Jasjes en blazers voor dames...;2018;;;                         mln. stuks
9917;14122130 Jasjes en blazers voor dames...;2019;;;                         mln. stuks
9918;14122130 Jasjes en blazers voor dames...;2020;;;                         mln. stuks
9919;14122240 Lange broeken en kniebroeken...;2008;;;                         mln. stuks
9920;14122240 Lange broeken en kniebroeken...;2009;;;                         mln. stuks
9921;14122240 Lange broeken en kniebroeken...;2010;0.0;;                         mln. stuks
9922;14122240 Lange broeken en kniebroeken...;2011;;;                         mln. stuks
9923;14122240 Lange broeken en kniebroeken...;2012;;;                         mln. stuks
9924;14122240 Lange broeken en kniebroeken...;2013;;;                         mln. stuks
9925;14122240 Lange broeken en kniebroeken...;2014;0.0;0.0;                         mln. stuks
9926;14122240 Lange broeken en kniebroeken...;2015;0.0;0.0;                         mln. stuks
9927;14122240 Lange broeken en kniebroeken...;2016;;;                         mln. stuks
9928;14122240 Lange broeken en kniebroeken...;2017;;;                         mln. stuks
9929;14122240 Lange broeken en kniebroeken...;2018;;;                         mln. stuks
9930;14122240 Lange broeken en kniebroeken...;2019;;;                         mln. stuks
9931;14122240 Lange broeken en kniebroeken...;2020;;;                         mln. stuks
9932;14122250 Amerikaanse overalls voor da...;2008;0.0;0.0;                         mln. stuks
9933;14122250 Amerikaanse overalls voor da...;2009;0.0;0.0;                         mln. stuks
9934;14122250 Amerikaanse overalls voor da...;2010;0.0;0.0;                         mln. stuks
9935;14122250 Amerikaanse overalls voor da...;2011;0.0;0.0;                         mln. stuks
9936;14122250 Amerikaanse overalls voor da...;2012;0.0;0.0;                         mln. stuks
9937;14122250 Amerikaanse overalls voor da...;2013;0.0;0.0;                         mln. stuks
9938;14122250 Amerikaanse overalls voor da...;2014;0.0;0.0;                         mln. stuks
9939;14122250 Amerikaanse overalls voor da...;2015;0.0;0.0;                         mln. stuks
9940;14122250 Amerikaanse overalls voor da...;2016;0.0;0.0;                         mln. stuks
9941;14122250 Amerikaanse overalls voor da...;2017;0.0;0.0;                         mln. stuks
9942;14122250 Amerikaanse overalls voor da...;2018;0.0;0.0;                         mln. stuks
9943;14122250 Amerikaanse overalls voor da...;2019;0.0;0.0;                         mln. stuks
9944;14122250 Amerikaanse overalls voor da...;2020;0.0;0.0;                         mln. stuks
9945;14123013 Overige kleding van katoen o...;2008;;;                         mln. stuks
9946;14123013 Overige kleding van katoen o...;2009;;;                         mln. stuks
9947;14123013 Overige kleding van katoen o...;2010;;;                         mln. stuks
9948;14123013 Overige kleding van katoen o...;2011;;;                         mln. stuks
9949;14123013 Overige kleding van katoen o...;2012;;;                         mln. stuks
9950;14123013 Overige kleding van katoen o...;2013;;;                         mln. stuks
