ID;RegioS;Perioden;TotaalUitgesprokenSchuldsaneringen_1;DirectDefinitief_2;NaVoorafgaandeVoorlopigeToepassing_3;NatuurlijkePersonenTotaal_4;NatuurlijkePersonenMetBedrijf_5;NatuurlijkePersonenZonderBedrijf_6;TotaalUitgesprokenSchuldsaneringen_7;TotaalBeeindigd_8;BeeindigdDoorSchoneLei_9;BeeindigdDoorAkkoord_10;BeeindigdDoorFaillissement_11;OverigeBeeindigingen_12;NogNietBeeindigd_13;TotaalUitgesprokenSchuldsaneringen_14;JongerDan25Jaar_15;k_25Tot35Jaar_16;k_35Tot45Jaar_17;k_45Tot55Jaar_18;k_55Tot65Jaar_19;k_65JaarEnOuder_20;Onbekend_21
1037;Gelderland (PV);2016 3e kwartaal;254;254;;254;47;207;254;16;8;0;0;8;238;254;1;39;67;88;46;13;0
1038;Gelderland (PV);2016 4e kwartaal;252;252;;252;48;204;252;3;0;0;0;3;249;252;1;42;71;79;41;18;0
1039;Gelderland (PV);2016;1028;1028;;1028;188;840;1028;66;30;1;4;31;962;1028;7;184;293;339;166;39;0
1040;Gelderland (PV);2017 1e kwartaal;257;257;;257;60;197;257;5;0;1;0;4;252;257;6;42;74;82;42;11;0
1041;Gelderland (PV);2017 2e kwartaal;257;257;;257;45;212;257;0;0;0;0;0;257;257;0;41;71;84;49;12;0
1042;Gelderland (PV);2017 3e kwartaal;230;230;;230;32;198;230;1;0;0;0;1;229;230;1;37;77;62;47;6;0
1043;Gelderland (PV);2017 4e kwartaal;217;217;;217;32;185;217;0;0;0;0;0;217;217;1;38;56;68;45;9;0
1044;Gelderland (PV);2017;961;961;;961;169;792;961;6;0;1;0;5;955;961;8;158;278;296;183;38;0
1045;Utrecht (PV);1999 1e kwartaal;68;67;1.0;68;27;41;68;68;50;12;6;0;0;68;4;22;24;10;6;1;1
1046;Utrecht (PV);1999 2e kwartaal;103;102;1.0;103;30;73;103;103;73;9;11;10;0;103;8;35;35;19;5;1;0
1047;Utrecht (PV);1999 3e kwartaal;118;117;1.0;118;31;87;118;118;78;14;11;15;0;118;4;36;41;20;17;0;0
1048;Utrecht (PV);1999 4e kwartaal;112;107;5.0;112;25;87;112;112;74;15;12;11;0;112;9;35;35;24;7;2;0
1049;Utrecht (PV);1999;401;393;8.0;401;113;288;401;401;275;50;40;36;0;401;25;128;135;73;35;4;1
1050;Utrecht (PV);2000 1e kwartaal;119;119;0.0;119;37;82;119;119;88;6;16;9;0;119;5;53;37;22;1;1;0
1051;Utrecht (PV);2000 2e kwartaal;196;196;0.0;196;29;167;196;196;145;12;19;20;0;196;8;78;63;33;13;1;0
1052;Utrecht (PV);2000 3e kwartaal;209;206;3.0;209;26;183;209;209;168;5;19;17;0;209;14;74;65;41;14;1;0
1053;Utrecht (PV);2000 4e kwartaal;164;159;5.0;164;28;136;164;164;124;2;21;17;0;164;17;66;46;26;7;2;0
1054;Utrecht (PV);2000;688;680;8.0;688;120;568;688;688;525;25;75;63;0;688;44;271;211;122;35;5;0
1055;Utrecht (PV);2001 1e kwartaal;172;170;2.0;172;25;147;172;172;129;5;12;26;0;172;13;63;63;18;13;2;0
1056;Utrecht (PV);2001 2e kwartaal;168;162;6.0;168;24;144;168;168;133;1;19;15;0;168;9;65;45;31;12;6;0
1057;Utrecht (PV);2001 3e kwartaal;172;161;11.0;172;26;146;172;172;128;5;17;22;0;172;12;56;63;29;11;1;0
1058;Utrecht (PV);2001 4e kwartaal;130;119;11.0;130;23;107;130;130;98;2;11;19;0;130;8;54;44;16;7;1;0
1059;Utrecht (PV);2001;642;612;30.0;642;98;544;642;642;488;13;59;82;0;642;42;238;215;94;43;10;0
1060;Utrecht (PV);2002 1e kwartaal;128;120;8.0;128;12;116;128;128;91;1;20;16;0;128;11;44;43;23;5;2;0
1061;Utrecht (PV);2002 2e kwartaal;152;139;13.0;152;17;135;152;152;111;2;13;26;0;152;8;53;49;30;10;2;0
1062;Utrecht (PV);2002 3e kwartaal;222;212;10.0;222;38;184;222;222;163;4;30;25;0;222;17;79;61;41;18;6;0
1063;Utrecht (PV);2002 4e kwartaal;193;182;11.0;193;31;162;193;193;93;7;47;46;0;193;20;55;72;25;18;3;0
1064;Utrecht (PV);2002;695;653;42.0;695;98;597;695;695;458;14;110;113;0;695;56;231;225;119;51;13;0
1065;Utrecht (PV);2003 1e kwartaal;205;182;23.0;205;33;172;205;205;133;7;45;20;0;205;11;65;82;37;6;4;0
1066;Utrecht (PV);2003 2e kwartaal;214;190;24.0;214;35;179;214;214;136;5;52;21;0;214;25;85;56;36;10;2;0
1067;Utrecht (PV);2003 3e kwartaal;257;248;9.0;257;42;215;257;257;182;2;42;31;0;257;12;98;80;42;17;8;0
1068;Utrecht (PV);2003 4e kwartaal;233;210;23.0;233;39;194;233;233;148;2;62;21;0;233;22;79;77;37;15;3;0
1069;Utrecht (PV);2003;909;830;79.0;909;149;760;909;909;599;16;201;93;0;909;70;327;295;152;48;17;0
1070;Utrecht (PV);2004 1e kwartaal;306;256;50.0;306;44;262;306;306;195;0;70;41;0;306;25;108;95;53;21;4;0
1071;Utrecht (PV);2004 2e kwartaal;376;345;31.0;376;72;304;376;376;248;12;71;45;0;376;25;117;121;77;33;3;0
1072;Utrecht (PV);2004 3e kwartaal;264;249;15.0;264;55;209;264;264;165;6;55;38;0;264;22;79;88;42;26;7;0
1073;Utrecht (PV);2004 4e kwartaal;251;230;21.0;251;44;207;251;251;166;5;42;38;0;251;17;76;81;61;13;3;0
1074;Utrecht (PV);2004;1197;1080;117.0;1197;215;982;1197;1197;774;23;238;162;0;1197;89;380;385;233;93;17;0
1075;Utrecht (PV);2005 1e kwartaal;245;225;20.0;245;45;200;245;245;156;3;57;29;0;245;20;59;90;50;22;4;0
1076;Utrecht (PV);2005 2e kwartaal;266;228;38.0;266;27;239;266;266;174;0;54;38;0;266;10;78;78;69;24;7;0
1077;Utrecht (PV);2005 3e kwartaal;307;271;36.0;307;58;249;307;307;189;11;66;41;0;307;16;86;112;65;24;4;0
1078;Utrecht (PV);2005 4e kwartaal;278;244;34.0;278;36;242;278;278;171;10;58;39;0;278;14;74;102;55;27;6;0
1079;Utrecht (PV);2005;1096;968;128.0;1096;166;930;1096;1096;690;24;235;147;0;1096;60;297;382;239;97;21;0
1080;Utrecht (PV);2006 1e kwartaal;257;235;22.0;257;45;212;257;257;180;10;40;27;0;257;5;65;86;70;23;8;0
1081;Utrecht (PV);2006 2e kwartaal;226;201;25.0;226;38;188;226;226;145;5;36;40;0;226;16;57;83;54;11;5;0
1082;Utrecht (PV);2006 3e kwartaal;207;188;19.0;207;32;175;207;207;139;1;32;35;0;207;8;60;72;42;18;7;0
1083;Utrecht (PV);2006 4e kwartaal;239;209;30.0;239;39;200;239;239;141;4;42;52;0;239;11;74;89;48;11;6;0
1084;Utrecht (PV);2006;929;833;96.0;929;154;775;929;929;605;20;150;154;0;929;40;256;330;214;63;26;0
1085;Utrecht (PV);2007 1e kwartaal;255;223;32.0;255;42;213;255;255;139;8;40;68;0;255;10;61;89;65;26;4;0
1086;Utrecht (PV);2007 2e kwartaal;190;167;23.0;190;31;159;190;190;105;5;22;58;0;190;9;50;71;41;17;2;0
1087;Utrecht (PV);2007 3e kwartaal;287;257;30.0;287;33;254;287;287;171;7;30;79;0;287;13;74;109;59;25;7;0
1088;Utrecht (PV);2007 4e kwartaal;246;230;16.0;246;29;217;246;246;148;2;25;71;0;246;16;66;75;58;27;4;0
1089;Utrecht (PV);2007;978;877;101.0;978;135;843;978;978;563;22;117;276;0;978;48;251;344;223;95;17;0
1090;Utrecht (PV);2008 1e kwartaal;181;181;;181;29;152;181;181;111;4;18;48;0;181;8;40;64;41;23;5;0
1091;Utrecht (PV);2008 2e kwartaal;97;97;;97;13;84;97;97;67;1;12;17;0;97;5;23;31;24;11;3;0
1092;Utrecht (PV);2008 3e kwartaal;75;75;;75;6;69;75;75;51;3;12;9;0;75;1;24;29;18;1;2;0
1093;Utrecht (PV);2008 4e kwartaal;73;73;;73;11;62;73;73;51;1;6;15;0;73;1;21;24;16;9;2;0
1094;Utrecht (PV);2008;426;426;;426;59;367;426;426;280;9;48;89;0;426;15;108;148;99;44;12;0
1095;Utrecht (PV);2009 1e kwartaal;82;82;;82;7;75;82;82;70;0;1;11;0;82;1;20;31;20;8;2;0
1096;Utrecht (PV);2009 2e kwartaal;68;68;;68;9;59;68;68;44;2;5;17;0;68;2;16;28;13;7;2;0
1097;Utrecht (PV);2009 3e kwartaal;96;96;;96;15;81;96;96;70;0;6;20;0;96;6;19;37;18;12;4;0
1098;Utrecht (PV);2009 4e kwartaal;135;135;;135;24;111;135;134;94;1;15;24;1;135;7;35;40;33;15;5;0
1099;Utrecht (PV);2009;381;381;;381;55;326;381;380;278;3;27;72;1;381;16;90;136;84;42;13;0
1100;Utrecht (PV);2010 1e kwartaal;129;129;;129;20;109;129;129;87;3;16;23;0;129;5;32;50;31;11;0;0
1101;Utrecht (PV);2010 2e kwartaal;96;96;;96;24;72;96;96;63;5;3;25;0;96;4;22;35;24;11;0;0
1102;Utrecht (PV);2010 3e kwartaal;96;96;;96;25;71;96;96;68;7;5;16;0;96;3;28;32;20;13;0;0
1103;Utrecht (PV);2010 4e kwartaal;142;142;;142;27;115;142;142;112;5;3;22;0;142;6;29;45;43;17;2;0
1104;Utrecht (PV);2010;463;463;;463;96;367;463;463;330;20;27;86;0;463;18;111;162;118;52;2;0
1105;Utrecht (PV);2011 1e kwartaal;150;150;;150;33;117;150;150;115;2;7;26;0;150;5;43;46;40;11;5;0
1106;Utrecht (PV);2011 2e kwartaal;138;138;;138;26;112;138;138;102;1;9;26;0;138;3;38;45;34;16;2;0
1107;Utrecht (PV);2011 3e kwartaal;150;150;;150;26;124;150;150;112;3;9;26;0;150;6;35;56;32;18;3;0
1108;Utrecht (PV);2011 4e kwartaal;136;136;;136;29;107;136;135;96;2;11;26;1;136;1;28;52;35;19;1;0
1109;Utrecht (PV);2011;574;574;;574;114;460;574;573;425;8;36;104;1;574;15;144;199;141;64;11;0
1110;Utrecht (PV);2012 1e kwartaal;168;168;;168;33;135;168;165;128;1;6;30;3;168;3;45;56;37;23;4;0
1111;Utrecht (PV);2012 2e kwartaal;110;110;;110;26;84;110;106;80;3;6;17;4;110;1;24;34;27;21;3;0
1112;Utrecht (PV);2012 3e kwartaal;94;94;;94;17;77;94;94;70;0;4;20;0;94;3;26;22;28;13;2;0
1113;Utrecht (PV);2012 4e kwartaal;153;153;;153;23;130;153;152;121;0;8;23;1;153;1;35;53;40;21;3;0
1114;Utrecht (PV);2012;525;525;;525;99;426;525;517;399;4;24;90;8;525;8;130;165;132;78;12;0
1115;Utrecht (PV);2013 1e kwartaal;147;147;;147;25;122;147;138;110;3;5;20;9;147;4;24;51;45;19;4;0
1116;Utrecht (PV);2013 2e kwartaal;143;143;;143;30;113;143;131;108;0;5;18;12;143;0;34;50;39;13;7;0
1117;Utrecht (PV);2013 3e kwartaal;126;126;;126;29;97;126;117;94;2;7;14;9;126;1;30;36;39;14;6;0
1118;Utrecht (PV);2013 4e kwartaal;129;129;;129;24;105;129;120;99;0;5;16;9;129;1;25;40;41;20;2;0
1119;Utrecht (PV);2013;545;545;;545;108;437;545;506;411;5;22;68;39;545;6;113;177;164;66;19;0
1120;Utrecht (PV);2014 1e kwartaal;129;129;;129;31;98;129;111;96;1;2;12;18;129;2;18;41;41;19;8;0
1121;Utrecht (PV);2014 2e kwartaal;87;87;;87;24;63;87;67;59;0;0;8;20;87;0;19;21;28;15;4;0
1122;Utrecht (PV);2014 3e kwartaal;106;106;;106;28;78;106;76;64;1;2;9;30;106;3;16;31;34;17;5;0
1123;Utrecht (PV);2014 4e kwartaal;104;104;;104;14;90;104;64;53;3;0;8;40;104;2;32;29;22;16;3;0
1124;Utrecht (PV);2014;426;426;;426;97;329;426;318;272;5;4;37;108;426;7;85;122;125;67;20;0
1125;Utrecht (PV);2015 1e kwartaal;94;94;;94;20;74;94;16;3;0;7;6;78;94;1;16;26;38;9;4;0
1126;Utrecht (PV);2015 2e kwartaal;130;130;;130;22;108;130;18;2;2;2;12;112;130;1;19;46;46;17;1;0
1127;Utrecht (PV);2015 3e kwartaal;108;108;;108;11;97;108;10;5;1;0;4;98;108;2;19;32;36;14;5;0
1128;Utrecht (PV);2015 4e kwartaal;116;116;;116;24;92;116;16;4;0;3;9;100;116;2;21;30;43;14;6;0
1129;Utrecht (PV);2015;448;448;;448;77;371;448;60;14;3;12;31;388;448;6;75;134;163;54;16;0
1130;Utrecht (PV);2016 1e kwartaal;124;124;;124;24;100;124;14;10;1;2;1;110;124;1;24;42;35;15;7;0
1131;Utrecht (PV);2016 2e kwartaal;97;97;;97;15;82;97;4;1;0;0;3;93;97;0;21;37;19;14;6;0
1132;Utrecht (PV);2016 3e kwartaal;119;119;;119;26;93;119;3;0;0;1;2;116;119;2;25;33;39;19;1;0
1133;Utrecht (PV);2016 4e kwartaal;91;91;;91;10;81;91;2;0;0;0;2;89;91;0;18;26;28;16;3;0
1134;Utrecht (PV);2016;431;431;;431;75;356;431;23;11;1;3;8;408;431;3;88;138;121;64;17;0
1135;Utrecht (PV);2017 1e kwartaal;100;100;;100;16;84;100;1;0;0;0;1;99;100;1;13;26;32;20;8;0
1136;Utrecht (PV);2017 2e kwartaal;126;126;;126;22;104;126;1;0;0;0;1;125;126;1;21;34;42;28;0;0
1137;Utrecht (PV);2017 3e kwartaal;91;91;;91;29;62;91;0;0;0;0;0;91;91;1;12;26;37;11;4;0
1138;Utrecht (PV);2017 4e kwartaal;65;65;;65;14;51;65;0;0;0;0;0;65;65;0;12;14;20;18;1;0
1139;Utrecht (PV);2017;382;382;;382;81;301;382;2;0;0;0;2;380;382;3;58;100;131;77;13;0
1140;Noord-Holland (PV);1999 1e kwartaal;76;67;9.0;76;36;40;76;76;53;7;13;3;0;76;1;27;26;13;7;2;0
1141;Noord-Holland (PV);1999 2e kwartaal;143;140;3.0;143;48;95;143;143;93;14;22;14;0;143;5;40;47;39;10;2;0
1142;Noord-Holland (PV);1999 3e kwartaal;179;174;5.0;179;31;148;179;179;118;16;30;15;0;179;9;54;56;38;17;5;0
1143;Noord-Holland (PV);1999 4e kwartaal;262;246;16.0;262;30;232;262;262;187;16;36;23;0;262;10;85;96;54;16;1;0
1144;Noord-Holland (PV);1999;660;627;33.0;660;145;515;660;660;451;53;101;55;0;660;25;206;225;144;50;10;0
1145;Noord-Holland (PV);2000 1e kwartaal;343;327;16.0;343;35;308;343;343;256;14;36;37;0;343;10;104;128;77;20;4;0
1146;Noord-Holland (PV);2000 2e kwartaal;298;296;2.0;298;24;274;298;298;223;11;37;27;0;298;22;95;98;57;18;8;0
1147;Noord-Holland (PV);2000 3e kwartaal;270;269;1.0;270;34;236;270;270;198;13;35;24;0;270;9;81;96;54;25;5;0
1148;Noord-Holland (PV);2000 4e kwartaal;299;293;6.0;299;45;254;299;299;215;15;34;35;0;299;11;89;106;65;25;3;0
1149;Noord-Holland (PV);2000;1210;1185;25.0;1210;138;1072;1210;1210;892;53;142;123;0;1210;52;369;428;253;88;20;0
1150;Noord-Holland (PV);2001 1e kwartaal;258;256;2.0;258;52;206;258;258;173;8;42;35;0;258;13;97;82;47;15;4;0
1151;Noord-Holland (PV);2001 2e kwartaal;309;308;1.0;309;59;250;309;309;205;8;51;45;0;309;17;102;97;74;18;1;0
1152;Noord-Holland (PV);2001 3e kwartaal;282;281;1.0;282;46;236;282;282;192;8;42;40;0;282;15;79;90;69;26;3;0
1153;Noord-Holland (PV);2001 4e kwartaal;322;316;6.0;322;52;270;322;322;222;11;39;50;0;322;16;110;100;69;20;7;0
1154;Noord-Holland (PV);2001;1171;1161;10.0;1171;209;962;1171;1171;792;35;174;170;0;1171;61;388;369;259;79;15;0
1155;Noord-Holland (PV);2002 1e kwartaal;257;254;3.0;257;30;227;257;257;160;13;48;36;0;257;19;84;88;50;11;5;0
1156;Noord-Holland (PV);2002 2e kwartaal;355;350;5.0;355;58;297;355;355;237;9;52;57;0;355;20;107;129;63;31;5;0
1157;Noord-Holland (PV);2002 3e kwartaal;373;370;3.0;373;54;319;373;373;239;14;57;63;0;373;21;130;117;71;27;7;0
1158;Noord-Holland (PV);2002 4e kwartaal;359;358;1.0;359;49;310;359;359;243;8;58;50;0;359;14;107;140;69;26;3;0
1159;Noord-Holland (PV);2002;1344;1332;12.0;1344;191;1153;1344;1344;879;44;215;206;0;1344;74;428;474;253;95;20;0
1160;Noord-Holland (PV);2003 1e kwartaal;366;358;8.0;366;64;302;366;366;249;10;36;71;0;366;22;112;117;88;23;4;0
1161;Noord-Holland (PV);2003 2e kwartaal;378;371;7.0;378;80;298;378;378;252;8;56;62;0;378;23;114;135;79;20;7;0
1162;Noord-Holland (PV);2003 3e kwartaal;370;363;7.0;370;70;300;370;370;255;9;46;60;0;370;17;104;120;90;30;9;0
1163;Noord-Holland (PV);2003 4e kwartaal;377;375;2.0;377;75;302;377;377;257;7;45;68;0;377;13;114;139;79;27;5;0
1164;Noord-Holland (PV);2003;1491;1467;24.0;1491;289;1202;1491;1491;1013;34;183;261;0;1491;75;444;511;336;100;25;0
1165;Noord-Holland (PV);2004 1e kwartaal;559;551;8.0;559;92;467;559;559;412;16;65;66;0;559;37;159;192;112;45;14;0
1166;Noord-Holland (PV);2004 2e kwartaal;632;623;9.0;632;121;511;632;632;424;14;98;96;0;632;39;171;217;144;52;9;0
1167;Noord-Holland (PV);2004 3e kwartaal;530;525;5.0;530;96;434;530;530;375;16;71;68;0;530;27;147;186;117;45;8;0
1168;Noord-Holland (PV);2004 4e kwartaal;713;707;6.0;713;122;591;713;713;533;11;92;77;0;713;31;185;244;170;69;14;0
1169;Noord-Holland (PV);2004;2434;2406;28.0;2434;431;2003;2434;2434;1744;57;326;307;0;2434;134;662;839;543;211;45;0
1170;Noord-Holland (PV);2005 1e kwartaal;633;633;0.0;633;99;534;633;633;474;20;81;58;0;633;35;172;211;135;66;14;0
1171;Noord-Holland (PV);2005 2e kwartaal;733;731;2.0;733;107;626;733;733;544;15;101;73;0;733;43;191;237;166;79;17;0
1172;Noord-Holland (PV);2005 3e kwartaal;680;674;6.0;680;89;591;680;680;530;15;85;50;0;680;30;193;220;155;66;16;0
1173;Noord-Holland (PV);2005 4e kwartaal;766;761;5.0;766;110;656;766;766;580;23;80;83;0;766;31;178;285;173;85;14;0
1174;Noord-Holland (PV);2005;2812;2799;13.0;2812;405;2407;2812;2812;2128;73;347;264;0;2812;139;734;953;629;296;61;0
1175;Noord-Holland (PV);2006 1e kwartaal;668;666;2.0;668;120;548;668;668;507;21;60;80;0;668;23;153;226;174;75;17;0
1176;Noord-Holland (PV);2006 2e kwartaal;704;703;1.0;704;107;597;704;704;523;18;74;89;0;704;26;178;234;175;77;14;0
1177;Noord-Holland (PV);2006 3e kwartaal;656;656;0.0;656;97;559;656;656;481;21;45;109;0;656;29;153;219;156;79;20;0
1178;Noord-Holland (PV);2006 4e kwartaal;659;658;1.0;659;88;571;659;659;507;11;37;104;0;659;26;151;210;159;87;26;0
1179;Noord-Holland (PV);2006;2687;2683;4.0;2687;412;2275;2687;2687;2018;71;216;382;0;2687;104;635;889;664;318;77;0
1180;Noord-Holland (PV);2007 1e kwartaal;778;778;0.0;778;98;680;778;778;583;17;38;140;0;778;27;184;263;199;86;19;0
1181;Noord-Holland (PV);2007 2e kwartaal;642;642;0.0;642;101;541;642;642;476;13;38;115;0;642;23;166;184;171;76;22;0
1182;Noord-Holland (PV);2007 3e kwartaal;652;649;3.0;652;82;570;652;652;490;11;30;121;0;652;19;147;211;170;78;27;0
1183;Noord-Holland (PV);2007 4e kwartaal;621;621;0.0;621;73;548;621;621;450;13;23;135;0;621;27;151;192;159;70;22;0
1184;Noord-Holland (PV);2007;2693;2690;3.0;2693;354;2339;2693;2693;1999;54;129;511;0;2693;96;648;850;699;310;90;0
1185;Noord-Holland (PV);2008 1e kwartaal;409;409;;409;77;332;409;409;330;10;23;46;0;409;8;99;141;106;39;16;0
1186;Noord-Holland (PV);2008 2e kwartaal;336;336;;336;64;272;336;336;250;4;10;72;0;336;14;71;111;83;42;15;0
1187;Noord-Holland (PV);2008 3e kwartaal;370;370;;370;53;317;370;370;292;8;19;51;0;370;12;85;115;95;51;12;0
1188;Noord-Holland (PV);2008 4e kwartaal;388;388;;388;54;334;388;388;299;13;17;59;0;388;13;85;140;95;46;9;0
1189;Noord-Holland (PV);2008;1503;1503;;1503;248;1255;1503;1503;1171;35;69;228;0;1503;47;340;507;379;178;52;0
1190;Noord-Holland (PV);2009 1e kwartaal;463;463;;463;73;390;463;463;371;5;23;64;0;463;16;98;164;116;53;15;1
1191;Noord-Holland (PV);2009 2e kwartaal;398;398;;398;68;330;398;398;313;5;12;68;0;398;10;85;129;99;56;19;0
1192;Noord-Holland (PV);2009 3e kwartaal;462;462;;462;90;372;462;462;364;7;10;81;0;462;13;99;143;125;63;19;0
1193;Noord-Holland (PV);2009 4e kwartaal;528;528;;528;103;425;528;528;410;1;29;88;0;528;7;120;174;140;69;18;0
1194;Noord-Holland (PV);2009;1851;1851;;1851;334;1517;1851;1851;1458;18;74;301;0;1851;46;402;610;480;241;71;1
1195;Noord-Holland (PV);2010 1e kwartaal;495;495;;495;80;415;495;495;379;8;32;76;0;495;12;118;150;137;68;10;0
1196;Noord-Holland (PV);2010 2e kwartaal;495;495;;495;94;401;495;495;398;4;20;73;0;495;13;108;151;148;59;16;0
1197;Noord-Holland (PV);2010 3e kwartaal;528;528;;528;87;441;528;528;408;5;24;91;0;528;18;136;165;137;55;17;0
1198;Noord-Holland (PV);2010 4e kwartaal;638;638;;638;132;506;638;638;490;11;33;104;0;638;17;159;210;166;73;13;0
1199;Noord-Holland (PV);2010;2156;2156;;2156;393;1763;2156;2156;1675;28;109;344;0;2156;60;521;676;588;255;56;0
1200;Noord-Holland (PV);2011 1e kwartaal;569;569;;569;116;453;569;569;460;9;21;79;0;569;17;115;197;161;67;12;0
1201;Noord-Holland (PV);2011 2e kwartaal;694;694;;694;123;571;694;694;530;10;43;111;0;694;22;144;248;175;93;12;0
1202;Noord-Holland (PV);2011 3e kwartaal;631;631;;631;129;502;631;631;497;6;26;102;0;631;20;155;201;164;71;20;0
1203;Noord-Holland (PV);2011 4e kwartaal;638;638;;638;112;526;638;638;521;4;21;92;0;638;11;134;209;175;88;21;0
1204;Noord-Holland (PV);2011;2532;2532;;2532;480;2052;2532;2532;2008;29;111;384;0;2532;70;548;855;675;319;65;0
1205;Noord-Holland (PV);2012 1e kwartaal;633;633;;633;131;502;633;633;526;6;14;87;0;633;10;154;193;175;80;21;0
1206;Noord-Holland (PV);2012 2e kwartaal;560;560;;560;104;456;560;547;451;8;12;76;13;560;11;120;176;161;82;10;0
1207;Noord-Holland (PV);2012 3e kwartaal;549;549;;549;108;441;549;548;433;6;20;89;1;549;14;115;175;156;72;17;0
1208;Noord-Holland (PV);2012 4e kwartaal;586;586;;586;123;463;586;576;471;7;10;88;10;586;11;130;182;163;80;20;0
1209;Noord-Holland (PV);2012;2328;2328;;2328;466;1862;2328;2304;1881;27;56;340;24;2328;46;519;726;655;314;68;0
1210;Noord-Holland (PV);2013 1e kwartaal;552;552;;552;114;438;552;541;426;5;15;95;11;552;8;129;168;147;81;19;0
1211;Noord-Holland (PV);2013 2e kwartaal;533;533;;533;107;426;533;523;435;6;13;69;10;533;16;109;177;142;74;15;0
1212;Noord-Holland (PV);2013 3e kwartaal;581;581;;581;137;444;581;554;463;6;14;71;27;581;9;127;173;165;89;18;0
1213;Noord-Holland (PV);2013 4e kwartaal;611;611;;611;137;474;611;586;491;6;12;77;25;611;13;144;169;175;90;20;0
1214;Noord-Holland (PV);2013;2277;2277;;2277;495;1782;2277;2204;1815;23;54;312;73;2277;46;509;687;629;334;72;0
1215;Noord-Holland (PV);2014 1e kwartaal;628;628;;628;116;512;628;597;500;4;10;83;31;628;10;132;206;156;99;25;0
1216;Noord-Holland (PV);2014 2e kwartaal;630;630;;630;124;506;630;574;479;9;8;78;56;630;16;156;178;174;83;23;0
1217;Noord-Holland (PV);2014 3e kwartaal;552;552;;552;99;453;552;474;395;2;2;75;78;552;18;137;150;156;70;21;0
1218;Noord-Holland (PV);2014 4e kwartaal;635;635;;635;124;511;635;388;309;9;7;63;247;635;19;128;163;184;110;31;0
1219;Noord-Holland (PV);2014;2445;2445;;2445;463;1982;2445;2033;1683;24;27;299;412;2445;63;553;697;670;362;100;0
1220;Noord-Holland (PV);2015 1e kwartaal;551;551;;551;119;432;551;158;96;2;10;50;393;551;8;107;153;160;86;37;0
1221;Noord-Holland (PV);2015 2e kwartaal;485;485;;485;94;391;485;113;69;3;6;35;372;485;10;101;123;137;96;18;0
1222;Noord-Holland (PV);2015 3e kwartaal;544;544;;544;127;417;544;116;60;1;7;48;428;544;11;126;179;147;60;21;0
1223;Noord-Holland (PV);2015 4e kwartaal;578;578;;578;112;466;578;95;57;6;1;31;483;578;4;117;187;174;77;19;0
1224;Noord-Holland (PV);2015;2158;2158;;2158;452;1706;2158;482;282;12;24;164;1676;2158;33;451;642;618;319;95;0
1225;Noord-Holland (PV);2016 1e kwartaal;492;492;;492;106;386;492;69;39;5;1;24;423;492;7;119;138;147;61;20;0
1226;Noord-Holland (PV);2016 2e kwartaal;371;371;;371;71;300;371;39;20;2;0;17;332;371;3;97;112;90;55;14;0
1227;Noord-Holland (PV);2016 3e kwartaal;381;381;;381;75;306;381;39;17;2;1;19;342;381;2;66;132;119;46;16;0
1228;Noord-Holland (PV);2016 4e kwartaal;435;435;;435;102;333;435;18;1;4;1;12;417;435;5;72;124;145;74;15;0
1229;Noord-Holland (PV);2016;1679;1679;;1679;354;1325;1679;165;77;13;3;72;1514;1679;17;354;506;501;236;65;0
1230;Noord-Holland (PV);2017 1e kwartaal;360;360;;360;70;290;360;5;0;1;0;4;355;360;4;74;110;106;52;14;0
1231;Noord-Holland (PV);2017 2e kwartaal;307;307;;307;66;241;307;5;0;0;0;5;302;307;5;57;92;92;49;12;0
1232;Noord-Holland (PV);2017 3e kwartaal;308;308;;308;58;250;308;2;0;0;0;2;306;308;2;46;107;95;47;11;0
1233;Noord-Holland (PV);2017 4e kwartaal;294;294;;294;60;234;294;0;0;0;0;0;294;294;2;69;80;79;49;15;0
1234;Noord-Holland (PV);2017;1269;1269;;1269;254;1015;1269;12;0;1;0;11;1257;1269;13;246;389;372;197;52;0
1235;Zuid-Holland (PV);1999 1e kwartaal;197;190;7.0;197;47;150;197;197;127;21;35;14;0;197;14;59;61;50;11;2;0
1236;Zuid-Holland (PV);1999 2e kwartaal;320;315;5.0;320;51;269;320;320;230;19;58;13;0;320;15;111;122;49;20;3;0
1237;Zuid-Holland (PV);1999 3e kwartaal;315;308;7.0;315;50;265;315;315;221;17;52;25;0;315;17;100;118;55;22;3;0
1238;Zuid-Holland (PV);1999 4e kwartaal;351;345;6.0;351;40;311;351;351;237;19;66;29;0;351;24;114;110;66;29;8;0
1239;Zuid-Holland (PV);1999;1183;1158;25.0;1183;188;995;1183;1183;815;76;211;81;0;1183;70;384;411;220;82;16;0
1240;Zuid-Holland (PV);2000 1e kwartaal;321;313;8.0;321;28;293;321;321;232;13;50;26;0;321;14;108;100;70;19;10;0
1241;Zuid-Holland (PV);2000 2e kwartaal;284;276;8.0;284;33;251;284;284;216;6;38;24;0;284;16;96;77;62;29;4;0
1242;Zuid-Holland (PV);2000 3e kwartaal;315;295;20.0;315;50;265;315;315;217;16;50;32;0;315;17;91;118;69;17;3;0
1243;Zuid-Holland (PV);2000 4e kwartaal;300;285;15.0;300;55;245;300;300;204;16;46;34;0;300;8;95;103;63;25;6;0
