ID;KenmerkenHuishouden;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
411;Totaal ;Paar: met 3 of meer kinderen;2010;400.0;276.0;23.0;227.0;222.0;5.0;124.0;120.0;4.0;66.0;66.0;1.0;37.0;36.0;1.0;25.0;16.0;6.0;5.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;108.0;95.0;12.0;91.0;87.0;3.0;17.0;8.0;9.0;11.0;6.0;5.0;3.0;1.0;2.0;2.0;1.0;1.0;17.0
412;Totaal ;Paar: met 3 of meer kinderen;2011 1e kwartaal;392.0;267.0;21.0;221.0;216.0;6.0;122.0;118.0;4.0;64.0;62.0;1.0;36.0;36.0;0.0;25.0;16.0;5.0;4.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;106.0;95.0;11.0;90.0;87.0;3.0;17.0;8.0;8.0;11.0;6.0;4.0;4.0;1.0;3.0;2.0;1.0;1.0;19.0
413;Totaal ;Paar: met 3 of meer kinderen;2011 2e kwartaal;402.0;270.0;24.0;222.0;217.0;5.0;121.0;117.0;4.0;66.0;65.0;1.0;35.0;35.0;1.0;23.0;15.0;5.0;4.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;114.0;103.0;11.0;98.0;95.0;3.0;16.0;9.0;8.0;11.0;6.0;5.0;3.0;1.0;2.0;2.0;1.0;1.0;18.0
414;Totaal ;Paar: met 3 of meer kinderen;2011 3e kwartaal;392.0;258.0;21.0;212.0;206.0;6.0;118.0;113.0;4.0;60.0;59.0;1.0;35.0;34.0;1.0;25.0;15.0;5.0;5.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;113.0;102.0;11.0;96.0;94.0;2.0;17.0;8.0;9.0;10.0;5.0;4.0;4.0;1.0;3.0;3.0;2.0;1.0;20.0
415;Totaal ;Paar: met 3 of meer kinderen;2011 4e kwartaal;400.0;271.0;21.0;226.0;221.0;5.0;126.0;122.0;4.0;63.0;62.0;1.0;37.0;37.0;0.0;24.0;16.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;109.0;97.0;12.0;92.0;89.0;3.0;18.0;9.0;9.0;11.0;6.0;5.0;3.0;1.0;2.0;3.0;2.0;1.0;19.0
416;Totaal ;Paar: met 3 of meer kinderen;2011;396.0;267.0;22.0;221.0;215.0;6.0;122.0;118.0;4.0;63.0;62.0;1.0;36.0;35.0;1.0;24.0;16.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;111.0;100.0;11.0;94.0;91.0;3.0;17.0;8.0;8.0;11.0;6.0;5.0;4.0;1.0;3.0;2.0;1.0;1.0;19.0
417;Totaal ;Paar: met 3 of meer kinderen;2012 1e kwartaal;395.0;264.0;23.0;215.0;208.0;7.0;122.0;117.0;5.0;57.0;56.0;1.0;36.0;35.0;1.0;26.0;17.0;6.0;6.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;110.0;96.0;14.0;89.0;87.0;2.0;21.0;9.0;11.0;13.0;7.0;7.0;4.0;1.0;3.0;3.0;2.0;1.0;21.0
418;Totaal ;Paar: met 3 of meer kinderen;2012 2e kwartaal;394.0;262.0;24.0;211.0;204.0;8.0;124.0;117.0;7.0;53.0;52.0;1.0;35.0;34.0;0.0;26.0;17.0;6.0;5.0;1.0;3.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;112.0;97.0;15.0;93.0;89.0;4.0;19.0;8.0;12.0;13.0;7.0;6.0;5.0;0.0;4.0;2.0;0.0;2.0;20.0
419;Totaal ;Paar: met 3 of meer kinderen;2012 3e kwartaal;398.0;270.0;25.0;219.0;211.0;8.0;123.0;117.0;6.0;60.0;59.0;1.0;36.0;35.0;1.0;26.0;17.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;109.0;94.0;16.0;89.0;85.0;3.0;20.0;8.0;12.0;13.0;6.0;7.0;4.0;1.0;3.0;3.0;1.0;2.0;19.0
420;Totaal ;Paar: met 3 of meer kinderen;2012 4e kwartaal;393.0;273.0;26.0;222.0;216.0;7.0;128.0;123.0;5.0;58.0;58.0;1.0;36.0;35.0;1.0;24.0;16.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;105.0;91.0;14.0;87.0;84.0;4.0;17.0;7.0;10.0;13.0;6.0;6.0;3.0;0.0;3.0;1.0;0.0;1.0;16.0
421;Totaal ;Paar: met 3 of meer kinderen;2012;395.0;267.0;24.0;217.0;210.0;7.0;124.0;119.0;6.0;57.0;56.0;1.0;35.0;35.0;1.0;26.0;17.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;109.0;94.0;15.0;89.0;86.0;3.0;19.0;8.0;11.0;13.0;7.0;7.0;4.0;1.0;3.0;2.0;1.0;1.0;19.0
422;Totaal ;Paar: met 3 of meer kinderen;2013 1e kwartaal;394.0;270.0;25.0;218.0;212.0;6.0;125.0;120.0;5.0;59.0;58.0;1.0;34.0;33.0;1.0;27.0;17.0;5.0;4.0;0.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;104.0;88.0;16.0;83.0;80.0;3.0;21.0;8.0;13.0;14.0;7.0;8.0;5.0;1.0;4.0;2.0;1.0;1.0;20.0
423;Totaal ;Paar: met 3 of meer kinderen;2013 2e kwartaal;392.0;265.0;25.0;217.0;211.0;5.0;127.0;123.0;4.0;55.0;55.0;1.0;34.0;33.0;1.0;24.0;16.0;3.0;3.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;106.0;91.0;15.0;86.0;83.0;3.0;20.0;8.0;12.0;13.0;6.0;7.0;3.0;1.0;3.0;3.0;1.0;2.0;20.0
424;Totaal ;Paar: met 3 of meer kinderen;2013 3e kwartaal;398.0;268.0;28.0;217.0;211.0;6.0;126.0;122.0;4.0;54.0;53.0;1.0;37.0;36.0;2.0;23.0;15.0;4.0;3.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;107.0;91.0;16.0;86.0;83.0;4.0;21.0;9.0;12.0;15.0;8.0;8.0;3.0;1.0;2.0;3.0;1.0;2.0;23.0
425;Totaal ;Paar: met 3 of meer kinderen;2013 4e kwartaal;390.0;264.0;27.0;212.0;206.0;6.0;125.0;121.0;4.0;54.0;54.0;1.0;32.0;31.0;1.0;25.0;16.0;4.0;3.0;1.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;106.0;90.0;16.0;85.0;82.0;3.0;21.0;9.0;13.0;16.0;7.0;9.0;3.0;1.0;2.0;3.0;1.0;2.0;20.0
426;Totaal ;Paar: met 3 of meer kinderen;2013;393.0;267.0;26.0;216.0;210.0;6.0;126.0;122.0;4.0;56.0;55.0;1.0;35.0;33.0;1.0;24.0;16.0;4.0;4.0;0.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;106.0;90.0;16.0;85.0;82.0;3.0;21.0;8.0;12.0;15.0;7.0;8.0;4.0;1.0;3.0;2.0;1.0;2.0;21.0
427;Totaal ;Paar: met 3 of meer kinderen;2014 1e kwartaal;387.0;257.0;29.0;206.0;200.0;6.0;120.0;116.0;4.0;53.0;52.0;1.0;33.0;32.0;1.0;22.0;14.0;4.0;3.0;0.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;107.0;89.0;19.0;86.0;82.0;4.0;21.0;7.0;14.0;15.0;5.0;10.0;3.0;1.0;2.0;3.0;1.0;3.0;22.0
428;Totaal ;Paar: met 3 of meer kinderen;2014 2e kwartaal;383.0;261.0;30.0;207.0;200.0;7.0;122.0;117.0;5.0;51.0;50.0;1.0;33.0;33.0;1.0;25.0;16.0;4.0;3.0;1.0;3.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;102.0;87.0;15.0;82.0;78.0;4.0;20.0;9.0;11.0;14.0;8.0;7.0;2.0;0.0;2.0;3.0;1.0;2.0;20.0
429;Totaal ;Paar: met 3 of meer kinderen;2014 3e kwartaal;395.0;266.0;36.0;207.0;200.0;7.0;127.0;121.0;6.0;49.0;48.0;1.0;31.0;31.0;0.0;23.0;13.0;4.0;4.0;1.0;4.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;108.0;93.0;16.0;87.0;84.0;4.0;21.0;9.0;12.0;14.0;7.0;8.0;3.0;1.0;2.0;4.0;1.0;2.0;21.0
430;Totaal ;Paar: met 3 of meer kinderen;2014 4e kwartaal;396.0;267.0;30.0;211.0;203.0;7.0;131.0;125.0;6.0;49.0;48.0;1.0;31.0;30.0;1.0;27.0;16.0;5.0;4.0;1.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;110.0;95.0;15.0;89.0;85.0;4.0;21.0;10.0;12.0;16.0;8.0;8.0;2.0;0.0;1.0;4.0;1.0;3.0;18.0
431;Totaal ;Paar: met 3 of meer kinderen;2014;390.0;263.0;31.0;208.0;201.0;7.0;125.0;120.0;5.0;50.0;50.0;1.0;32.0;31.0;1.0;24.0;15.0;4.0;4.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;107.0;91.0;16.0;86.0;82.0;4.0;21.0;9.0;12.0;15.0;7.0;8.0;2.0;1.0;2.0;4.0;1.0;2.0;20.0
432;Totaal ;Paar: met 3 of meer kinderen;2015 1e kwartaal;393.0;267.0;30.0;210.0;203.0;7.0;127.0;122.0;6.0;51.0;50.0;1.0;31.0;31.0;1.0;27.0;17.0;5.0;4.0;1.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;104.0;88.0;16.0;81.0;78.0;3.0;23.0;10.0;13.0;17.0;8.0;9.0;2.0;0.0;1.0;3.0;1.0;2.0;22.0
433;Totaal ;Paar: met 3 of meer kinderen;2015 2e kwartaal;392.0;263.0;29.0;209.0;202.0;7.0;124.0;119.0;5.0;51.0;51.0;1.0;33.0;32.0;1.0;26.0;17.0;5.0;4.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;106.0;94.0;12.0;85.0;82.0;3.0;21.0;12.0;9.0;16.0;10.0;6.0;2.0;1.0;2.0;3.0;1.0;2.0;23.0
434;Totaal ;Paar: met 3 of meer kinderen;2015 3e kwartaal;395.0;259.0;30.0;204.0;198.0;6.0;119.0;113.0;6.0;55.0;55.0;0.0;30.0;30.0;1.0;25.0;16.0;5.0;4.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;110.0;95.0;15.0;88.0;85.0;3.0;21.0;9.0;12.0;17.0;8.0;9.0;2.0;0.0;2.0;2.0;1.0;1.0;26.0
435;Totaal ;Paar: met 3 of meer kinderen;2015 4e kwartaal;392.0;265.0;27.0;211.0;205.0;6.0;124.0;119.0;5.0;57.0;57.0;1.0;30.0;29.0;0.0;27.0;17.0;6.0;5.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;102.0;89.0;13.0;84.0;81.0;3.0;19.0;8.0;10.0;13.0;7.0;6.0;3.0;1.0;3.0;2.0;1.0;1.0;25.0
436;Totaal ;Paar: met 3 of meer kinderen;2015;393.0;264.0;29.0;208.0;202.0;7.0;123.0;118.0;5.0;54.0;53.0;1.0;31.0;31.0;1.0;26.0;17.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;105.0;91.0;14.0;85.0;81.0;3.0;21.0;10.0;11.0;16.0;8.0;8.0;2.0;1.0;2.0;3.0;1.0;2.0;24.0
437;Totaal ;Paar: met 3 of meer kinderen;2016 1e kwartaal;380.0;259.0;28.0;207.0;202.0;4.0;124.0;121.0;3.0;53.0;52.0;1.0;30.0;29.0;1.0;25.0;15.0;5.0;5.0;1.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;98.0;86.0;12.0;79.0;77.0;2.0;19.0;9.0;10.0;14.0;8.0;6.0;2.0;0.0;1.0;3.0;1.0;2.0;23.0
438;Totaal ;Paar: met 3 of meer kinderen;2016 2e kwartaal;375.0;259.0;28.0;206.0;202.0;4.0;121.0;118.0;3.0;53.0;52.0;1.0;32.0;32.0;1.0;25.0;16.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;97.0;85.0;13.0;78.0;76.0;2.0;20.0;9.0;10.0;14.0;7.0;7.0;2.0;1.0;2.0;4.0;1.0;2.0;19.0
439;Totaal ;Paar: met 3 of meer kinderen;2016 3e kwartaal;373.0;260.0;28.0;207.0;201.0;6.0;126.0;121.0;5.0;49.0;48.0;0.0;32.0;32.0;0.0;25.0;18.0;3.0;3.0;0.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;98.0;82.0;16.0;79.0;74.0;4.0;20.0;8.0;12.0;14.0;6.0;8.0;3.0;1.0;2.0;3.0;1.0;2.0;15.0
440;Totaal ;Paar: met 3 of meer kinderen;2016 4e kwartaal;386.0;273.0;30.0;214.0;207.0;7.0;135.0;129.0;6.0;48.0;48.0;0.0;30.0;30.0;0.0;29.0;20.0;4.0;3.0;1.0;4.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;95.0;81.0;14.0;76.0;72.0;4.0;18.0;8.0;10.0;12.0;6.0;6.0;3.0;1.0;2.0;3.0;1.0;2.0;19.0
441;Totaal ;Paar: met 3 of meer kinderen;2016;379.0;263.0;28.0;208.0;203.0;5.0;127.0;122.0;4.0;50.0;50.0;0.0;31.0;31.0;0.0;26.0;17.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;97.0;84.0;14.0;78.0;75.0;3.0;19.0;9.0;10.0;13.0;7.0;7.0;2.0;1.0;2.0;3.0;1.0;2.0;19.0
442;Totaal ;Paar: met 3 of meer kinderen;2017 1e kwartaal;385.0;264.0;33.0;202.0;194.0;8.0;131.0;124.0;7.0;43.0;43.0;0.0;28.0;27.0;1.0;29.0;19.0;5.0;4.0;1.0;4.0;1.0;3.0;0.0;1.0;1.0;1.0;0.0;102.0;88.0;14.0;83.0;77.0;6.0;20.0;11.0;9.0;13.0;8.0;5.0;3.0;1.0;2.0;4.0;2.0;2.0;19.0
443;Totaal ;Paar: met 3 of meer kinderen;2017 2e kwartaal;382.0;267.0;35.0;207.0;198.0;8.0;136.0;129.0;8.0;44.0;43.0;0.0;27.0;27.0;0.0;26.0;19.0;4.0;3.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;96.0;83.0;14.0;77.0;72.0;5.0;19.0;11.0;8.0;15.0;9.0;6.0;2.0;1.0;1.0;3.0;1.0;2.0;19.0
444;Totaal ;Paar: met 3 of meer kinderen;2017 3e kwartaal;379.0;268.0;34.0;207.0;197.0;10.0;135.0;126.0;9.0;45.0;45.0;0.0;27.0;26.0;1.0;27.0;19.0;4.0;3.0;0.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;97.0;83.0;14.0;78.0;72.0;6.0;19.0;12.0;8.0;15.0;10.0;5.0;2.0;1.0;1.0;2.0;1.0;2.0;14.0
445;Totaal ;Paar: met 3 of meer kinderen;2017 4e kwartaal;384.0;272.0;35.0;210.0;200.0;10.0;141.0;133.0;8.0;40.0;39.0;1.0;29.0;28.0;1.0;26.0;18.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;93.0;83.0;11.0;75.0;72.0;4.0;18.0;11.0;7.0;14.0;9.0;4.0;2.0;1.0;1.0;2.0;1.0;1.0;19.0
446;Totaal ;Paar: met 3 of meer kinderen;2017;383.0;268.0;34.0;206.0;197.0;9.0;136.0;128.0;8.0;43.0;43.0;0.0;28.0;27.0;1.0;27.0;19.0;4.0;3.0;1.0;3.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;97.0;84.0;13.0;78.0;73.0;5.0;19.0;11.0;8.0;14.0;9.0;5.0;2.0;1.0;1.0;3.0;1.0;2.0;18.0
447;Totaal ;Paar: met 3 of meer kinderen;2018 1e kwartaal;387.0;273.0;34.0;210.0;203.0;7.0;140.0;134.0;6.0;43.0;42.0;1.0;27.0;27.0;0.0;28.0;18.0;6.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;95.0;85.0;10.0;80.0;76.0;4.0;16.0;9.0;6.0;11.0;7.0;3.0;2.0;1.0;2.0;2.0;1.0;1.0;18.0
448;Totaal ;Paar: met 3 of meer kinderen;2018 2e kwartaal;379.0;276.0;34.0;216.0;209.0;7.0;146.0;139.0;7.0;45.0;45.0;0.0;25.0;25.0;0.0;27.0;17.0;6.0;4.0;2.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;83.0;73.0;10.0;66.0;63.0;3.0;17.0;9.0;8.0;14.0;8.0;6.0;2.0;1.0;1.0;2.0;1.0;1.0;20.0
449;Totaal ;Paar: met 3 of meer kinderen;2018 3e kwartaal;380.0;277.0;36.0;216.0;207.0;9.0;144.0;137.0;7.0;47.0;46.0;1.0;25.0;25.0;1.0;25.0;18.0;4.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;85.0;76.0;9.0;69.0;67.0;2.0;17.0;9.0;8.0;12.0;7.0;5.0;3.0;1.0;1.0;2.0;1.0;1.0;17.0
450;Totaal ;Paar: met 3 of meer kinderen;2018 4e kwartaal;392.0;280.0;37.0;217.0;210.0;7.0;147.0;141.0;6.0;44.0;43.0;1.0;26.0;26.0;0.0;26.0;19.0;4.0;3.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;93.0;82.0;11.0;76.0;74.0;2.0;17.0;8.0;9.0;12.0;7.0;6.0;2.0;1.0;2.0;2.0;1.0;1.0;18.0
451;Totaal ;Paar: met 3 of meer kinderen;2018;384.0;277.0;35.0;215.0;207.0;8.0;144.0;138.0;6.0;45.0;44.0;1.0;26.0;25.0;1.0;26.0;18.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;89.0;79.0;10.0;73.0;70.0;3.0;16.0;9.0;8.0;12.0;7.0;5.0;2.0;1.0;1.0;2.0;1.0;1.0;18.0
452;Totaal ;Paar: met 3 of meer kinderen;2019 1e kwartaal;388.0;284.0;44.0;213.0;206.0;7.0;141.0;136.0;5.0;46.0;45.0;1.0;26.0;25.0;0.0;27.0;20.0;5.0;5.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;88.0;77.0;11.0;71.0;68.0;3.0;18.0;9.0;8.0;12.0;7.0;6.0;3.0;1.0;2.0;2.0;1.0;1.0;16.0
453;Totaal ;Paar: met 3 of meer kinderen;2019 2e kwartaal;387.0;284.0;42.0;216.0;208.0;8.0;146.0;139.0;6.0;45.0;44.0;1.0;25.0;25.0;1.0;26.0;19.0;5.0;4.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;87.0;75.0;11.0;67.0;64.0;3.0;19.0;11.0;8.0;13.0;8.0;5.0;3.0;2.0;2.0;3.0;1.0;2.0;16.0
454;Totaal ;Paar: met 3 of meer kinderen;2019 3e kwartaal;392.0;284.0;42.0;214.0;207.0;7.0;143.0;138.0;5.0;49.0;48.0;1.0;22.0;22.0;1.0;28.0;20.0;5.0;4.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;89.0;76.0;14.0;68.0;64.0;5.0;21.0;12.0;9.0;16.0;10.0;6.0;2.0;0.0;2.0;3.0;2.0;1.0;18.0
455;Totaal ;Paar: met 3 of meer kinderen;2019 4e kwartaal;395.0;288.0;41.0;219.0;211.0;8.0;151.0;143.0;7.0;45.0;44.0;1.0;23.0;23.0;0.0;29.0;20.0;5.0;5.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;89.0;74.0;15.0;68.0;64.0;4.0;21.0;10.0;11.0;17.0;9.0;8.0;1.0;0.0;1.0;3.0;1.0;1.0;18.0
456;Totaal ;Paar: met 3 of meer kinderen;2019;390.0;285.0;42.0;215.0;208.0;7.0;145.0;139.0;6.0;46.0;45.0;1.0;24.0;24.0;0.0;27.0;20.0;5.0;4.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;88.0;75.0;13.0;69.0;65.0;4.0;20.0;11.0;9.0;15.0;8.0;6.0;2.0;1.0;1.0;3.0;1.0;1.0;17.0
457;Totaal ;Paar: met 3 of meer kinderen;2020 1e kwartaal;391.0;280.0;42.0;209.0;200.0;9.0;139.0;131.0;8.0;47.0;47.0;0.0;23.0;22.0;1.0;29.0;22.0;4.0;4.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;91.0;75.0;16.0;69.0;65.0;5.0;21.0;10.0;11.0;18.0;9.0;8.0;2.0;0.0;1.0;2.0;0.0;1.0;21.0
458;Totaal ;Paar: met 3 of meer kinderen;2020 2e kwartaal;407.0;294.0;43.0;220.0;212.0;8.0;147.0;140.0;7.0;47.0;47.0;0.0;26.0;25.0;1.0;31.0;22.0;4.0;4.0;0.0;4.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;92.0;77.0;15.0;74.0;69.0;5.0;18.0;8.0;10.0;14.0;6.0;8.0;2.0;1.0;1.0;2.0;1.0;2.0;21.0
459;Totaal ;Paar: met 3 of meer kinderen;2020 3e kwartaal;410.0;301.0;47.0;225.0;216.0;9.0;154.0;146.0;8.0;48.0;48.0;0.0;23.0;22.0;1.0;30.0;22.0;4.0;4.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;91.0;79.0;11.0;74.0;71.0;3.0;17.0;9.0;8.0;12.0;7.0;5.0;2.0;1.0;1.0;2.0;1.0;2.0;18.0
460;Totaal ;Paar: met 3 of meer kinderen;2020 4e kwartaal;415.0;309.0;48.0;229.0;220.0;9.0;156.0;149.0;8.0;47.0;47.0;0.0;25.0;24.0;1.0;32.0;24.0;5.0;4.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;85.0;72.0;14.0;66.0;61.0;5.0;19.0;10.0;9.0;14.0;7.0;7.0;2.0;2.0;0.0;3.0;1.0;2.0;21.0
461;Totaal ;Paar: met 3 of meer kinderen;2020;406.0;296.0;45.0;221.0;212.0;9.0;149.0;142.0;7.0;47.0;47.0;0.0;24.0;23.0;1.0;30.0;22.0;4.0;4.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;90.0;76.0;14.0;71.0;66.0;4.0;19.0;9.0;10.0;15.0;7.0;7.0;2.0;1.0;1.0;2.0;1.0;2.0;20.0
462;Totaal ;Paar: met 3 of meer kinderen;2021 1e kwartaal;397.0;299.0;40.0;227.0;217.0;10.0;157.0;149.0;8.0;44.0;43.0;1.0;26.0;25.0;1.0;31.0;25.0;3.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;79.0;67.0;11.0;62.0;58.0;5.0;16.0;10.0;7.0;12.0;7.0;5.0;2.0;2.0;0.0;3.0;1.0;2.0;19.0
463;Totaal ;Paar: met 3 of meer kinderen;2021 2e kwartaal;395.0;301.0;42.0;225.0;216.0;9.0;158.0;151.0;7.0;45.0;44.0;1.0;22.0;21.0;0.0;34.0;25.0;5.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;74.0;63.0;12.0;59.0;55.0;4.0;15.0;8.0;7.0;11.0;5.0;6.0;2.0;2.0;0.0;2.0;1.0;1.0;20.0
464;Totaal ;Paar: met 3 of meer kinderen;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;Totaal ;Paar: zonder kind;2003 1e kwartaal;1814.0;788.0;299.0;413.0;379.0;34.0;299.0;276.0;23.0;64.0;59.0;5.0;50.0;44.0;6.0;76.0;38.0;13.0;9.0;4.0;12.0;8.0;5.0;1.0;5.0;2.0;3.0;7.0;441.0;322.0;119.0;266.0;238.0;28.0;174.0;84.0;90.0;83.0;38.0;45.0;35.0;15.0;20.0;57.0;32.0;25.0;586.0
466;Totaal ;Paar: zonder kind;2003 2e kwartaal;1814.0;782.0;295.0;416.0;380.0;36.0;305.0;276.0;29.0;63.0;60.0;2.0;49.0;44.0;5.0;71.0;35.0;13.0;9.0;4.0;11.0;7.0;4.0;0.0;5.0;2.0;2.0;7.0;443.0;320.0;123.0;264.0;232.0;32.0;179.0;88.0;91.0;88.0;42.0;46.0;35.0;13.0;21.0;56.0;33.0;23.0;588.0
467;Totaal ;Paar: zonder kind;2003 3e kwartaal;1809.0;778.0;287.0;412.0;373.0;39.0;302.0;272.0;30.0;58.0;55.0;3.0;52.0;46.0;6.0;79.0;40.0;14.0;9.0;5.0;13.0;9.0;3.0;1.0;5.0;2.0;3.0;7.0;449.0;317.0;132.0;269.0;233.0;36.0;181.0;84.0;97.0;94.0;43.0;51.0;35.0;12.0;23.0;51.0;28.0;23.0;582.0
468;Totaal ;Paar: zonder kind;2003 4e kwartaal;1812.0;785.0;286.0;419.0;381.0;38.0;305.0;276.0;29.0;61.0;57.0;3.0;53.0;48.0;5.0;80.0;42.0;13.0;8.0;4.0;15.0;8.0;6.0;1.0;5.0;2.0;3.0;5.0;448.0;316.0;132.0;267.0;232.0;35.0;180.0;83.0;97.0;92.0;43.0;49.0;33.0;12.0;22.0;55.0;29.0;26.0;579.0
469;Totaal ;Paar: zonder kind;2003;1812.0;783.0;292.0;415.0;378.0;37.0;303.0;275.0;28.0;61.0;58.0;4.0;51.0;45.0;5.0;77.0;39.0;13.0;9.0;4.0;13.0;8.0;5.0;1.0;5.0;2.0;3.0;6.0;445.0;319.0;126.0;267.0;234.0;33.0;179.0;85.0;94.0;89.0;41.0;48.0;34.0;13.0;22.0;55.0;30.0;24.0;584.0
