ID;Afzet;BedrijfstakkenBranchesSBI2008;Perioden;ProducentenprijsindexPPI_1;OntwikkelingTOV1JaarEerder_2;OntwikkelingTOV1MaandEerder_3;Wegingcoefficient_4
5174;Totaal;102 Visverwerkende industrie;2009 januari;99.7;0.3;-1.2;607
5175;Totaal;102 Visverwerkende industrie;2009 februari;99.7;-1.6;0.0;607
5176;Totaal;102 Visverwerkende industrie;2009 maart;98.6;-1.2;-1.1;607
5177;Totaal;102 Visverwerkende industrie;2009 april;97.0;-2.5;-1.6;607
5178;Totaal;102 Visverwerkende industrie;2009 mei;96.4;-2.0;-0.7;607
5179;Totaal;102 Visverwerkende industrie;2009 juni;97.2;-2.3;0.8;607
5180;Totaal;102 Visverwerkende industrie;2009 juli;97.2;-1.6;0.0;607
5181;Totaal;102 Visverwerkende industrie;2009 augustus;97.8;-1.5;0.5;607
5182;Totaal;102 Visverwerkende industrie;2009 september;97.5;-1.0;-0.2;607
5183;Totaal;102 Visverwerkende industrie;2009 oktober;97.1;-4.1;-0.4;607
5184;Totaal;102 Visverwerkende industrie;2009 november;97.4;-3.5;0.2;607
5185;Totaal;102 Visverwerkende industrie;2009 december;98.4;-2.5;1.1;607
5186;Totaal;102 Visverwerkende industrie;2009;97.8;-2.0;;607
5187;Totaal;102 Visverwerkende industrie;2010 januari;96.3;-3.5;-2.2;607
5188;Totaal;102 Visverwerkende industrie;2010 februari;97.5;-2.2;1.3;607
5189;Totaal;102 Visverwerkende industrie;2010 maart;98.3;-0.3;0.8;607
5190;Totaal;102 Visverwerkende industrie;2010 april;99.1;2.1;0.8;607
5191;Totaal;102 Visverwerkende industrie;2010 mei;100.7;4.5;1.6;607
5192;Totaal;102 Visverwerkende industrie;2010 juni;101.5;4.5;0.8;607
5193;Totaal;102 Visverwerkende industrie;2010 juli;101.0;3.9;-0.5;607
5194;Totaal;102 Visverwerkende industrie;2010 augustus;100.9;3.2;-0.1;607
5195;Totaal;102 Visverwerkende industrie;2010 september;100.1;2.7;-0.8;607
5196;Totaal;102 Visverwerkende industrie;2010 oktober;100.9;3.9;0.7;607
5197;Totaal;102 Visverwerkende industrie;2010 november;101.3;4.1;0.5;607
5198;Totaal;102 Visverwerkende industrie;2010 december;102.3;4.0;1.0;607
5199;Totaal;102 Visverwerkende industrie;2010;100.0;2.2;;607
5200;Totaal;102 Visverwerkende industrie;2011 januari;102.3;6.3;0.0;607
5201;Totaal;102 Visverwerkende industrie;2011 februari;102.9;5.5;0.5;607
5202;Totaal;102 Visverwerkende industrie;2011 maart;102.7;4.5;-0.2;607
5203;Totaal;102 Visverwerkende industrie;2011 april;103.2;4.2;0.5;607
5204;Totaal;102 Visverwerkende industrie;2011 mei;102.8;2.1;-0.4;607
5205;Totaal;102 Visverwerkende industrie;2011 juni;103.4;1.9;0.6;607
5206;Totaal;102 Visverwerkende industrie;2011 juli;104.1;3.1;0.7;607
5207;Totaal;102 Visverwerkende industrie;2011 augustus;104.2;3.2;0.1;607
5208;Totaal;102 Visverwerkende industrie;2011 september;104.1;4.0;-0.1;607
5209;Totaal;102 Visverwerkende industrie;2011 oktober;104.1;3.2;0.0;607
5210;Totaal;102 Visverwerkende industrie;2011 november;103.1;1.8;-0.9;607
5211;Totaal;102 Visverwerkende industrie;2011 december;104.4;2.0;1.2;607
5212;Totaal;102 Visverwerkende industrie;2011;103.5;3.5;;607
5213;Totaal;102 Visverwerkende industrie;2012 januari;103.0;0.7;-1.3;607
5214;Totaal;102 Visverwerkende industrie;2012 februari;102.8;-0.1;-0.2;607
5215;Totaal;102 Visverwerkende industrie;2012 maart;102.6;-0.1;-0.2;607
5216;Totaal;102 Visverwerkende industrie;2012 april;102.8;-0.4;0.2;607
5217;Totaal;102 Visverwerkende industrie;2012 mei;103.0;0.1;0.1;607
5218;Totaal;102 Visverwerkende industrie;2012 juni;102.2;-1.2;-0.8;607
5219;Totaal;102 Visverwerkende industrie;2012 juli;103.5;-0.6;1.3;607
5220;Totaal;102 Visverwerkende industrie;2012 augustus;103.9;-0.3;0.4;607
5221;Totaal;102 Visverwerkende industrie;2012 september;104.4;0.3;0.5;607
5222;Totaal;102 Visverwerkende industrie;2012 oktober;105.4;1.2;0.9;607
5223;Totaal;102 Visverwerkende industrie;2012 november;104.8;1.7;-0.5;607
5224;Totaal;102 Visverwerkende industrie;2012 december;;;;607
5225;Totaal;102 Visverwerkende industrie;2012;;;;607
5226;Totaal;102 Visverwerkende industrie;2013 januari;104.4;1.4;;607
5227;Totaal;102 Visverwerkende industrie;2013 februari;104.0;1.2;-0.4;607
5228;Totaal;102 Visverwerkende industrie;2013 maart;104.1;1.4;0.1;607
5229;Totaal;102 Visverwerkende industrie;2013 april;103.4;0.6;-0.7;607
5230;Totaal;102 Visverwerkende industrie;2013 mei;103.6;0.6;0.2;607
5231;Totaal;102 Visverwerkende industrie;2013 juni;103.5;1.4;-0.1;607
5232;Totaal;102 Visverwerkende industrie;2013 juli;105.1;1.5;1.5;607
5233;Totaal;102 Visverwerkende industrie;2013 augustus;105.8;1.8;0.7;607
5234;Totaal;102 Visverwerkende industrie;2013 september;105.1;0.6;-0.7;607
5235;Totaal;102 Visverwerkende industrie;2013 oktober;104.7;-0.6;-0.3;607
5236;Totaal;102 Visverwerkende industrie;2013 november;104.9;0.0;0.2;607
5237;Totaal;102 Visverwerkende industrie;2013 december;104.8;;-0.1;607
5238;Totaal;102 Visverwerkende industrie;2013;104.5;;;607
5239;Totaal;102 Visverwerkende industrie;2014 januari;105.7;1.2;0.8;607
5240;Totaal;102 Visverwerkende industrie;2014 februari;105.7;1.6;0.0;607
5241;Totaal;102 Visverwerkende industrie;2014 maart;104.6;0.5;-1.0;607
5242;Totaal;102 Visverwerkende industrie;2014 april;104.5;1.0;-0.2;607
5243;Totaal;102 Visverwerkende industrie;2014 mei;105.1;1.4;0.6;607
5244;Totaal;102 Visverwerkende industrie;2014 juni;106.3;2.6;1.1;607
5245;Totaal;102 Visverwerkende industrie;2014 juli;104.7;-0.3;-1.4;607
5246;Totaal;102 Visverwerkende industrie;2014 augustus;105.4;-0.4;0.6;607
5247;Totaal;102 Visverwerkende industrie;2014 september;105.5;0.4;0.1;607
5248;Totaal;102 Visverwerkende industrie;2014 oktober;105.9;1.1;0.4;607
5249;Totaal;102 Visverwerkende industrie;2014 november;106.0;1.1;0.1;607
5250;Totaal;102 Visverwerkende industrie;2014 december;107.6;2.6;1.5;607
5251;Totaal;102 Visverwerkende industrie;2014;105.6;1.1;;607
5252;Totaal;102 Visverwerkende industrie;2015 januari;106.7;1.0;-0.8;607
5253;Totaal;102 Visverwerkende industrie;2015 februari;106.1;0.4;-0.6;607
5254;Totaal;102 Visverwerkende industrie;2015 maart;106.6;1.9;0.5;607
5255;Totaal;102 Visverwerkende industrie;2015 april;108.1;3.5;1.4;607
5256;Totaal;102 Visverwerkende industrie;2015 mei;108.0;2.8;-0.1;607
5257;Totaal;102 Visverwerkende industrie;2015 juni;108.3;2.0;0.3;607
5258;Totaal;102 Visverwerkende industrie;2015 juli;106.9;2.1;-1.3;607
5259;Totaal;102 Visverwerkende industrie;2015 augustus;108.5;3.0;1.5;607
5260;Totaal;102 Visverwerkende industrie;2015 september;108.8;3.2;0.3;607
5261;Totaal;102 Visverwerkende industrie;2015 oktober;108.5;2.5;-0.3;607
5262;Totaal;102 Visverwerkende industrie;2015 november;110.0;3.7;1.3;607
5263;Totaal;102 Visverwerkende industrie;2015 december;110.4;2.6;0.4;607
5264;Totaal;102 Visverwerkende industrie;2015;108.1;2.4;;607
5265;Totaal;102 Visverwerkende industrie;2016 januari;110.0;3.1;-0.3;607
5266;Totaal;102 Visverwerkende industrie;2016 februari;110.6;4.2;0.5;607
5267;Totaal;102 Visverwerkende industrie;2016 maart;109.3;2.5;-1.2;607
5268;Totaal;102 Visverwerkende industrie;2016 april;108.8;0.7;-0.4;607
5269;Totaal;102 Visverwerkende industrie;2016 mei;109.7;1.6;0.8;607
5270;Totaal;102 Visverwerkende industrie;2016 juni;108.6;0.3;-1.0;607
5271;Totaal;102 Visverwerkende industrie;2016 juli;108.5;1.5;-0.1;607
5272;Totaal;102 Visverwerkende industrie;2016 augustus;111.0;2.2;2.2;607
5273;Totaal;102 Visverwerkende industrie;2016 september;111.4;2.3;0.4;607
5274;Totaal;102 Visverwerkende industrie;2016 oktober;112.5;3.7;1.1;607
5275;Totaal;102 Visverwerkende industrie;2016 november;112.4;2.2;-0.1;607
5276;Totaal;102 Visverwerkende industrie;2016 december;113.4;2.7;0.8;607
5277;Totaal;102 Visverwerkende industrie;2016;110.5;2.3;;607
5278;Totaal;102 Visverwerkende industrie;2017 januari;114.5;4.1;1.0;607
5279;Totaal;102 Visverwerkende industrie;2017 februari;115.1;4.1;0.5;607
5280;Totaal;102 Visverwerkende industrie;2017 maart;114.9;5.1;-0.1;607
5281;Totaal;102 Visverwerkende industrie;2017 april;115.4;6.0;0.4;607
5282;Totaal;102 Visverwerkende industrie;2017 mei;113.7;3.6;-1.5;607
5283;Totaal;102 Visverwerkende industrie;2017 juni;112.2;3.2;-1.3;607
5284;Totaal;102 Visverwerkende industrie;2017 juli;112.3;3.5;0.1;607
5285;Totaal;102 Visverwerkende industrie;2017 augustus;114.0;2.7;1.5;607
5286;Totaal;102 Visverwerkende industrie;2017 september;113.9;2.3;-0.1;607
5287;Totaal;102 Visverwerkende industrie;2017 oktober;113.7;1.0;-0.2;607
5288;Totaal;102 Visverwerkende industrie;2017 november;114.2;1.6;0.4;607
5289;Totaal;102 Visverwerkende industrie;2017 december;115.2;1.6;0.8;607
5290;Totaal;102 Visverwerkende industrie;2017;114.1;3.2;;607
5291;Totaal;103 Groente-, fruitverwerkende industrie;1981 januari;;;;0
5292;Totaal;103 Groente-, fruitverwerkende industrie;1981 februari;;;;0
5293;Totaal;103 Groente-, fruitverwerkende industrie;1981 maart;;;;0
5294;Totaal;103 Groente-, fruitverwerkende industrie;1981 april;;;;0
5295;Totaal;103 Groente-, fruitverwerkende industrie;1981 mei;;;;0
5296;Totaal;103 Groente-, fruitverwerkende industrie;1981 juni;;;;0
5297;Totaal;103 Groente-, fruitverwerkende industrie;1981 juli;;;;0
5298;Totaal;103 Groente-, fruitverwerkende industrie;1981 augustus;;;;0
5299;Totaal;103 Groente-, fruitverwerkende industrie;1981 september;;;;0
5300;Totaal;103 Groente-, fruitverwerkende industrie;1981 oktober;;;;0
5301;Totaal;103 Groente-, fruitverwerkende industrie;1981 november;;;;0
5302;Totaal;103 Groente-, fruitverwerkende industrie;1981 december;;;;0
5303;Totaal;103 Groente-, fruitverwerkende industrie;1981;;;;0
5304;Totaal;103 Groente-, fruitverwerkende industrie;1982 januari;;;;0
5305;Totaal;103 Groente-, fruitverwerkende industrie;1982 februari;;;;0
5306;Totaal;103 Groente-, fruitverwerkende industrie;1982 maart;;;;0
5307;Totaal;103 Groente-, fruitverwerkende industrie;1982 april;;;;0
5308;Totaal;103 Groente-, fruitverwerkende industrie;1982 mei;;;;0
5309;Totaal;103 Groente-, fruitverwerkende industrie;1982 juni;;;;0
5310;Totaal;103 Groente-, fruitverwerkende industrie;1982 juli;;;;0
5311;Totaal;103 Groente-, fruitverwerkende industrie;1982 augustus;;;;0
5312;Totaal;103 Groente-, fruitverwerkende industrie;1982 september;;;;0
5313;Totaal;103 Groente-, fruitverwerkende industrie;1982 oktober;;;;0
5314;Totaal;103 Groente-, fruitverwerkende industrie;1982 november;;;;0
5315;Totaal;103 Groente-, fruitverwerkende industrie;1982 december;;;;0
5316;Totaal;103 Groente-, fruitverwerkende industrie;1982;;;;0
5317;Totaal;103 Groente-, fruitverwerkende industrie;1983 januari;;;;0
5318;Totaal;103 Groente-, fruitverwerkende industrie;1983 februari;;;;0
5319;Totaal;103 Groente-, fruitverwerkende industrie;1983 maart;;;;0
5320;Totaal;103 Groente-, fruitverwerkende industrie;1983 april;;;;0
5321;Totaal;103 Groente-, fruitverwerkende industrie;1983 mei;;;;0
5322;Totaal;103 Groente-, fruitverwerkende industrie;1983 juni;;;;0
5323;Totaal;103 Groente-, fruitverwerkende industrie;1983 juli;;;;0
5324;Totaal;103 Groente-, fruitverwerkende industrie;1983 augustus;;;;0
5325;Totaal;103 Groente-, fruitverwerkende industrie;1983 september;;;;0
5326;Totaal;103 Groente-, fruitverwerkende industrie;1983 oktober;;;;0
5327;Totaal;103 Groente-, fruitverwerkende industrie;1983 november;;;;0
5328;Totaal;103 Groente-, fruitverwerkende industrie;1983 december;;;;0
5329;Totaal;103 Groente-, fruitverwerkende industrie;1983;;;;0
5330;Totaal;103 Groente-, fruitverwerkende industrie;1984 januari;;;;0
5331;Totaal;103 Groente-, fruitverwerkende industrie;1984 februari;;;;0
5332;Totaal;103 Groente-, fruitverwerkende industrie;1984 maart;;;;0
5333;Totaal;103 Groente-, fruitverwerkende industrie;1984 april;;;;0
5334;Totaal;103 Groente-, fruitverwerkende industrie;1984 mei;;;;0
5335;Totaal;103 Groente-, fruitverwerkende industrie;1984 juni;;;;0
5336;Totaal;103 Groente-, fruitverwerkende industrie;1984 juli;;;;0
5337;Totaal;103 Groente-, fruitverwerkende industrie;1984 augustus;;;;0
5338;Totaal;103 Groente-, fruitverwerkende industrie;1984 september;;;;0
5339;Totaal;103 Groente-, fruitverwerkende industrie;1984 oktober;;;;0
5340;Totaal;103 Groente-, fruitverwerkende industrie;1984 november;;;;0
5341;Totaal;103 Groente-, fruitverwerkende industrie;1984 december;;;;0
5342;Totaal;103 Groente-, fruitverwerkende industrie;1984;;;;0
5343;Totaal;103 Groente-, fruitverwerkende industrie;1985 januari;;;;0
5344;Totaal;103 Groente-, fruitverwerkende industrie;1985 februari;;;;0
5345;Totaal;103 Groente-, fruitverwerkende industrie;1985 maart;;;;0
5346;Totaal;103 Groente-, fruitverwerkende industrie;1985 april;;;;0
5347;Totaal;103 Groente-, fruitverwerkende industrie;1985 mei;;;;0
5348;Totaal;103 Groente-, fruitverwerkende industrie;1985 juni;;;;0
5349;Totaal;103 Groente-, fruitverwerkende industrie;1985 juli;;;;0
5350;Totaal;103 Groente-, fruitverwerkende industrie;1985 augustus;;;;0
5351;Totaal;103 Groente-, fruitverwerkende industrie;1985 september;;;;0
5352;Totaal;103 Groente-, fruitverwerkende industrie;1985 oktober;;;;0
5353;Totaal;103 Groente-, fruitverwerkende industrie;1985 november;;;;0
5354;Totaal;103 Groente-, fruitverwerkende industrie;1985 december;;;;0
5355;Totaal;103 Groente-, fruitverwerkende industrie;1985;;;;0
5356;Totaal;103 Groente-, fruitverwerkende industrie;1986 januari;;;;0
5357;Totaal;103 Groente-, fruitverwerkende industrie;1986 februari;;;;0
5358;Totaal;103 Groente-, fruitverwerkende industrie;1986 maart;;;;0
5359;Totaal;103 Groente-, fruitverwerkende industrie;1986 april;;;;0
5360;Totaal;103 Groente-, fruitverwerkende industrie;1986 mei;;;;0
5361;Totaal;103 Groente-, fruitverwerkende industrie;1986 juni;;;;0
5362;Totaal;103 Groente-, fruitverwerkende industrie;1986 juli;;;;0
5363;Totaal;103 Groente-, fruitverwerkende industrie;1986 augustus;;;;0
5364;Totaal;103 Groente-, fruitverwerkende industrie;1986 september;;;;0
5365;Totaal;103 Groente-, fruitverwerkende industrie;1986 oktober;;;;0
5366;Totaal;103 Groente-, fruitverwerkende industrie;1986 november;;;;0
5367;Totaal;103 Groente-, fruitverwerkende industrie;1986 december;;;;0
5368;Totaal;103 Groente-, fruitverwerkende industrie;1986;;;;0
5369;Totaal;103 Groente-, fruitverwerkende industrie;1987 januari;;;;0
5370;Totaal;103 Groente-, fruitverwerkende industrie;1987 februari;;;;0
5371;Totaal;103 Groente-, fruitverwerkende industrie;1987 maart;;;;0
5372;Totaal;103 Groente-, fruitverwerkende industrie;1987 april;;;;0
5373;Totaal;103 Groente-, fruitverwerkende industrie;1987 mei;;;;0
5374;Totaal;103 Groente-, fruitverwerkende industrie;1987 juni;;;;0
5375;Totaal;103 Groente-, fruitverwerkende industrie;1987 juli;;;;0
5376;Totaal;103 Groente-, fruitverwerkende industrie;1987 augustus;;;;0
5377;Totaal;103 Groente-, fruitverwerkende industrie;1987 september;;;;0
5378;Totaal;103 Groente-, fruitverwerkende industrie;1987 oktober;;;;0
5379;Totaal;103 Groente-, fruitverwerkende industrie;1987 november;;;;0
5380;Totaal;103 Groente-, fruitverwerkende industrie;1987 december;;;;0
5381;Totaal;103 Groente-, fruitverwerkende industrie;1987;;;;0
5382;Totaal;103 Groente-, fruitverwerkende industrie;1988 januari;;;;0
5383;Totaal;103 Groente-, fruitverwerkende industrie;1988 februari;;;;0
5384;Totaal;103 Groente-, fruitverwerkende industrie;1988 maart;;;;0
5385;Totaal;103 Groente-, fruitverwerkende industrie;1988 april;;;;0
5386;Totaal;103 Groente-, fruitverwerkende industrie;1988 mei;;;;0
5387;Totaal;103 Groente-, fruitverwerkende industrie;1988 juni;;;;0
5388;Totaal;103 Groente-, fruitverwerkende industrie;1988 juli;;;;0
5389;Totaal;103 Groente-, fruitverwerkende industrie;1988 augustus;;;;0
5390;Totaal;103 Groente-, fruitverwerkende industrie;1988 september;;;;0
5391;Totaal;103 Groente-, fruitverwerkende industrie;1988 oktober;;;;0
5392;Totaal;103 Groente-, fruitverwerkende industrie;1988 november;;;;0
5393;Totaal;103 Groente-, fruitverwerkende industrie;1988 december;;;;0
5394;Totaal;103 Groente-, fruitverwerkende industrie;1988;;;;0
5395;Totaal;103 Groente-, fruitverwerkende industrie;1989 januari;;;;0
5396;Totaal;103 Groente-, fruitverwerkende industrie;1989 februari;;;;0
5397;Totaal;103 Groente-, fruitverwerkende industrie;1989 maart;;;;0
5398;Totaal;103 Groente-, fruitverwerkende industrie;1989 april;;;;0
5399;Totaal;103 Groente-, fruitverwerkende industrie;1989 mei;;;;0
5400;Totaal;103 Groente-, fruitverwerkende industrie;1989 juni;;;;0
5401;Totaal;103 Groente-, fruitverwerkende industrie;1989 juli;;;;0
5402;Totaal;103 Groente-, fruitverwerkende industrie;1989 augustus;;;;0
5403;Totaal;103 Groente-, fruitverwerkende industrie;1989 september;;;;0
5404;Totaal;103 Groente-, fruitverwerkende industrie;1989 oktober;;;;0
5405;Totaal;103 Groente-, fruitverwerkende industrie;1989 november;;;;0
5406;Totaal;103 Groente-, fruitverwerkende industrie;1989 december;;;;0
5407;Totaal;103 Groente-, fruitverwerkende industrie;1989;;;;0
5408;Totaal;103 Groente-, fruitverwerkende industrie;1990 januari;;;;0
5409;Totaal;103 Groente-, fruitverwerkende industrie;1990 februari;;;;0
5410;Totaal;103 Groente-, fruitverwerkende industrie;1990 maart;;;;0
5411;Totaal;103 Groente-, fruitverwerkende industrie;1990 april;;;;0
5412;Totaal;103 Groente-, fruitverwerkende industrie;1990 mei;;;;0
5413;Totaal;103 Groente-, fruitverwerkende industrie;1990 juni;;;;0
5414;Totaal;103 Groente-, fruitverwerkende industrie;1990 juli;;;;0
5415;Totaal;103 Groente-, fruitverwerkende industrie;1990 augustus;;;;0
5416;Totaal;103 Groente-, fruitverwerkende industrie;1990 september;;;;0
5417;Totaal;103 Groente-, fruitverwerkende industrie;1990 oktober;;;;0
5418;Totaal;103 Groente-, fruitverwerkende industrie;1990 november;;;;0
5419;Totaal;103 Groente-, fruitverwerkende industrie;1990 december;;;;0
5420;Totaal;103 Groente-, fruitverwerkende industrie;1990;;;;0
5421;Totaal;103 Groente-, fruitverwerkende industrie;1991 januari;;;;0
5422;Totaal;103 Groente-, fruitverwerkende industrie;1991 februari;;;;0
5423;Totaal;103 Groente-, fruitverwerkende industrie;1991 maart;;;;0
5424;Totaal;103 Groente-, fruitverwerkende industrie;1991 april;;;;0
5425;Totaal;103 Groente-, fruitverwerkende industrie;1991 mei;;;;0
5426;Totaal;103 Groente-, fruitverwerkende industrie;1991 juni;;;;0
5427;Totaal;103 Groente-, fruitverwerkende industrie;1991 juli;;;;0
5428;Totaal;103 Groente-, fruitverwerkende industrie;1991 augustus;;;;0
5429;Totaal;103 Groente-, fruitverwerkende industrie;1991 september;;;;0
5430;Totaal;103 Groente-, fruitverwerkende industrie;1991 oktober;;;;0
5431;Totaal;103 Groente-, fruitverwerkende industrie;1991 november;;;;0
5432;Totaal;103 Groente-, fruitverwerkende industrie;1991 december;;;;0
5433;Totaal;103 Groente-, fruitverwerkende industrie;1991;;;;0
5434;Totaal;103 Groente-, fruitverwerkende industrie;1992 januari;;;;0
5435;Totaal;103 Groente-, fruitverwerkende industrie;1992 februari;;;;0
5436;Totaal;103 Groente-, fruitverwerkende industrie;1992 maart;;;;0
5437;Totaal;103 Groente-, fruitverwerkende industrie;1992 april;;;;0
5438;Totaal;103 Groente-, fruitverwerkende industrie;1992 mei;;;;0
5439;Totaal;103 Groente-, fruitverwerkende industrie;1992 juni;;;;0
5440;Totaal;103 Groente-, fruitverwerkende industrie;1992 juli;;;;0
5441;Totaal;103 Groente-, fruitverwerkende industrie;1992 augustus;;;;0
5442;Totaal;103 Groente-, fruitverwerkende industrie;1992 september;;;;0
5443;Totaal;103 Groente-, fruitverwerkende industrie;1992 oktober;;;;0
5444;Totaal;103 Groente-, fruitverwerkende industrie;1992 november;;;;0
5445;Totaal;103 Groente-, fruitverwerkende industrie;1992 december;;;;0
5446;Totaal;103 Groente-, fruitverwerkende industrie;1992;;;;0
5447;Totaal;103 Groente-, fruitverwerkende industrie;1993 januari;;;;0
5448;Totaal;103 Groente-, fruitverwerkende industrie;1993 februari;;;;0
5449;Totaal;103 Groente-, fruitverwerkende industrie;1993 maart;;;;0
5450;Totaal;103 Groente-, fruitverwerkende industrie;1993 april;;;;0
5451;Totaal;103 Groente-, fruitverwerkende industrie;1993 mei;;;;0
5452;Totaal;103 Groente-, fruitverwerkende industrie;1993 juni;;;;0
5453;Totaal;103 Groente-, fruitverwerkende industrie;1993 juli;;;;0
5454;Totaal;103 Groente-, fruitverwerkende industrie;1993 augustus;;;;0
5455;Totaal;103 Groente-, fruitverwerkende industrie;1993 september;;;;0
5456;Totaal;103 Groente-, fruitverwerkende industrie;1993 oktober;;;;0
5457;Totaal;103 Groente-, fruitverwerkende industrie;1993 november;;;;0
5458;Totaal;103 Groente-, fruitverwerkende industrie;1993 december;;;;0
5459;Totaal;103 Groente-, fruitverwerkende industrie;1993;;;;0
5460;Totaal;103 Groente-, fruitverwerkende industrie;1994 januari;;;;0
