ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersonenInInstitutioneleHuishoudens_12
2038;Totaal mannen en vrouwen;66 jaar;2023;212222;210044;253;48939.0;153235.0;13357.0;120323.0;1905.0;17650.0;4364.0;3253;2178
2039;Totaal mannen en vrouwen;66 jaar;2024;215820;213567;297;49932.0;155221.0;14400.0;120101.0;2043.0;18677.0;4807.0;3310;2253
2040;Totaal mannen en vrouwen;67 jaar;1995;122430;120849;114;26787.0;87923.0;3542.0;73255.0;169.0;10957.0;2911.0;3114;1581
2041;Totaal mannen en vrouwen;67 jaar;1996;126195;124577;121;27403.0;90983.0;3626.0;76078.0;183.0;11096.0;2902.0;3168;1618
2042;Totaal mannen en vrouwen;67 jaar;1997;125593;124118;122;27602.0;90588.0;3526.0;76471.0;157.0;10434.0;2775.0;3031;1475
2043;Totaal mannen en vrouwen;67 jaar;1998;130908;129337;126;28749.0;94633.0;3791.0;80053.0;184.0;10605.0;2661.0;3168;1571
2044;Totaal mannen en vrouwen;67 jaar;1999;128307;126883;137;27776.0;93428.0;3759.0;79768.0;145.0;9756.0;2610.0;2932;1424
2045;Totaal mannen en vrouwen;67 jaar;2000;130546;129166;116;28191.0;95252.0;3979.0;81509.0;205.0;9559.0;2542.0;3065;1380
2046;Totaal mannen en vrouwen;67 jaar;2001;127030;125766;116;27710.0;92784.0;3758.0;80036.0;206.0;8784.0;2307.0;2849;1264
2047;Totaal mannen en vrouwen;67 jaar;2002;129049;127781;98;27922.0;94605.0;3714.0;81790.0;204.0;8897.0;2225.0;2931;1268
2048;Totaal mannen en vrouwen;67 jaar;2003;129866;128577;94;28398.0;95028.0;3902.0;82459.0;214.0;8453.0;2114.0;2943;1289
2049;Totaal mannen en vrouwen;67 jaar;2004;132227;131017;107;28378.0;97442.0;4133.0;84642.0;231.0;8436.0;2125.0;2965;1210
2050;Totaal mannen en vrouwen;67 jaar;2005;132479;131349;111;28136.0;98346.0;4299.0;85569.0;243.0;8235.0;1964.0;2792;1130
2051;Totaal mannen en vrouwen;67 jaar;2006;140390;139179;103;29891.0;104237.0;4494.0;91013.0;283.0;8447.0;2024.0;2924;1211
2052;Totaal mannen en vrouwen;67 jaar;2007;142966;141791;96;30612.0;106447.0;4769.0;93074.0;232.0;8372.0;1963.0;2673;1175
2053;Totaal mannen en vrouwen;67 jaar;2008;148227;146974;92;31849.0;110113.0;4932.0;96498.0;292.0;8391.0;1986.0;2934;1253
2054;Totaal mannen en vrouwen;67 jaar;2009;143990;142851;105;30499.0;107732.0;4905.0;94546.0;283.0;7998.0;1868.0;2647;1139
2055;Totaal mannen en vrouwen;67 jaar;2010;150624;149454;75;31923.0;112720.0;5120.0;98883.0;325.0;8392.0;1975.0;2761;1170
2056;Totaal mannen en vrouwen;67 jaar;2011;162308;161023;151;33867.0;122099.0;5669.0;107382.0;427.0;8621.0;2224.0;2682;1285
2057;Totaal mannen en vrouwen;67 jaar;2012;170719;169317;169;35701.0;128536.0;6071.0;113418.0;416.0;8631.0;2303.0;2608;1402
2058;Totaal mannen en vrouwen;67 jaar;2013;162830;161501;160;33963.0;122645.0;6040.0;107608.0;476.0;8521.0;2235.0;2498;1329
2059;Totaal mannen en vrouwen;67 jaar;2014;226304;224217;212;47380.0;170596.0;8877.0;149481.0;659.0;11579.0;2882.0;3147;2087
2060;Totaal mannen en vrouwen;67 jaar;2015;218499;216473;219;46696.0;163711.0;9151.0;142386.0;696.0;11478.0;2877.0;2970;2026
2061;Totaal mannen en vrouwen;67 jaar;2016;206918;204850;180;44194.0;154724.0;8845.0;133843.0;732.0;11304.0;2840.0;2912;2068
2062;Totaal mannen en vrouwen;67 jaar;2017;200033;198114;184;43536.0;148645.0;9218.0;127263.0;882.0;11282.0;2848.0;2901;1919
2063;Totaal mannen en vrouwen;67 jaar;2018;196878;194935;176;43862.0;145029.0;9287.0;122918.0;949.0;11875.0;2979.0;2889;1943
2064;Totaal mannen en vrouwen;67 jaar;2019;194999;193037;186;43569.0;143511.0;9694.0;121038.0;1065.0;11714.0;2942.0;2829;1962
2065;Totaal mannen en vrouwen;67 jaar;2020;201498;199342;213;45362.0;147555.0;10648.0;123076.0;1130.0;12701.0;3335.0;2877;2156
2066;Totaal mannen en vrouwen;67 jaar;2021;200160;197960;216;45602.0;145852.0;11127.0;120489.0;1194.0;13042.0;3465.0;2825;2200
2067;Totaal mannen en vrouwen;67 jaar;2022;202404;200254;218;46906.0;146617.0;11646.0;120136.0;1292.0;13543.0;3580.0;2933;2150
2068;Totaal mannen en vrouwen;67 jaar;2023;205091;202894;208;48170.0;147576.0;12205.0;119714.0;1463.0;14194.0;3825.0;3115;2197
2069;Totaal mannen en vrouwen;67 jaar;2024;209653;207381;179;49390.0;150465.0;13181.0;120188.0;1686.0;15410.0;4151.0;3196;2272
2070;Totaal mannen en vrouwen;68 jaar;1995;120995;119212;100;28063.0;85035.0;3477.0;71817.0;140.0;9601.0;2849.0;3165;1783
2071;Totaal mannen en vrouwen;68 jaar;1996;119919;118246;84;27986.0;84442.0;3328.0;71658.0;163.0;9293.0;2778.0;2956;1673
2072;Totaal mannen en vrouwen;68 jaar;1997;123624;121969;99;28663.0;87384.0;3560.0;74384.0;150.0;9290.0;2760.0;3063;1655
2073;Totaal mannen en vrouwen;68 jaar;1998;123165;121603;94;28645.0;87315.0;3475.0;74915.0;131.0;8794.0;2619.0;2930;1562
2074;Totaal mannen en vrouwen;68 jaar;1999;128308;126662;96;29828.0;91050.0;3644.0;78362.0;162.0;8882.0;2560.0;3128;1646
2075;Totaal mannen en vrouwen;68 jaar;2000;125900;124439;99;28792.0;90176.0;3733.0;77906.0;165.0;8372.0;2425.0;2947;1461
2076;Totaal mannen en vrouwen;68 jaar;2001;128209;126766;90;29318.0;91906.0;3877.0;79619.0;191.0;8219.0;2447.0;3005;1443
2077;Totaal mannen en vrouwen;68 jaar;2002;124804;123466;85;28728.0;89676.0;3597.0;78231.0;190.0;7658.0;2174.0;2803;1338
2078;Totaal mannen en vrouwen;68 jaar;2003;126733;125427;81;28867.0;91532.0;3636.0;79998.0;192.0;7706.0;2133.0;2814;1306
2079;Totaal mannen en vrouwen;68 jaar;2004;127640;126295;67;29268.0;92002.0;3801.0;80624.0;193.0;7384.0;2085.0;2873;1345
2080;Totaal mannen en vrouwen;68 jaar;2005;130076;128833;81;29145.0;94718.0;4103.0;83068.0;213.0;7334.0;2025.0;2864;1243
2081;Totaal mannen en vrouwen;68 jaar;2006;130362;129185;89;29031.0;95515.0;4148.0;83976.0;203.0;7188.0;1871.0;2679;1177
2082;Totaal mannen en vrouwen;68 jaar;2007;138168;136879;78;30654.0;101443.0;4392.0;89409.0;248.0;7394.0;1920.0;2784;1289
2083;Totaal mannen en vrouwen;68 jaar;2008;140833;139594;72;31249.0;103730.0;4757.0;91486.0;225.0;7262.0;1904.0;2639;1239
2084;Totaal mannen en vrouwen;68 jaar;2009;146016;144708;68;32576.0;107359.0;4795.0;94959.0;254.0;7351.0;1891.0;2814;1308
2085;Totaal mannen en vrouwen;68 jaar;2010;141994;140775;73;31468.0;104937.0;4736.0;92985.0;249.0;6967.0;1767.0;2530;1219
2086;Totaal mannen en vrouwen;68 jaar;2011;148601;147337;87;32468.0;110133.0;5188.0;97116.0;353.0;7476.0;2039.0;2610;1264
2087;Totaal mannen en vrouwen;68 jaar;2012;160202;158845;122;34669.0;119355.0;5630.0;105844.0;380.0;7501.0;2098.0;2601;1357
2088;Totaal mannen en vrouwen;68 jaar;2013;168372;166937;127;36660.0;125440.0;5901.0;111415.0;388.0;7736.0;2180.0;2530;1435
2089;Totaal mannen en vrouwen;68 jaar;2014;160611;159061;125;34678.0;119751.0;5897.0;105728.0;462.0;7664.0;2132.0;2375;1550
2090;Totaal mannen en vrouwen;68 jaar;2015;223372;221289;170;48452.0;166865.0;8714.0;147290.0;603.0;10258.0;2748.0;3054;2083
2091;Totaal mannen en vrouwen;68 jaar;2016;215655;213505;163;47743.0;160013.0;8916.0;140371.0;586.0;10140.0;2700.0;2886;2150
2092;Totaal mannen en vrouwen;68 jaar;2017;204246;202365;137;45250.0;151389.0;8707.0;131886.0;733.0;10063.0;2706.0;2883;1881
2093;Totaal mannen en vrouwen;68 jaar;2018;197672;195597;146;44284.0;145508.0;9041.0;125615.0;802.0;10050.0;2771.0;2888;2075
2094;Totaal mannen en vrouwen;68 jaar;2019;194511;192552;139;44743.0;141877.0;9135.0;121449.0;834.0;10459.0;2888.0;2905;1959
2095;Totaal mannen en vrouwen;68 jaar;2020;192697;190642;149;44228.0;140668.0;9526.0;119803.0;978.0;10361.0;2815.0;2782;2055
2096;Totaal mannen en vrouwen;68 jaar;2021;198911;196756;169;46067.0;144466.0;10487.0;121856.0;1045.0;11078.0;3224.0;2830;2155
2097;Totaal mannen en vrouwen;68 jaar;2022;197548;195355;170;46456.0;142707.0;10929.0;119546.0;1060.0;11172.0;3272.0;2750;2193
2098;Totaal mannen en vrouwen;68 jaar;2023;200221;197952;164;47899.0;143498.0;11286.0;119012.0;1170.0;12030.0;3440.0;2951;2269
2099;Totaal mannen en vrouwen;68 jaar;2024;202609;200310;155;48584.0;144747.0;12163.0;118840.0;1268.0;12476.0;3669.0;3155;2299
2100;Totaal mannen en vrouwen;69 jaar;1995;118211;116308;80;29451.0;80951.0;3360.0;69169.0;150.0;8272.0;2721.0;3105;1903
2101;Totaal mannen en vrouwen;69 jaar;1996;118316;116434;76;29168.0;81446.0;3320.0;69841.0;126.0;8159.0;2692.0;3052;1882
2102;Totaal mannen en vrouwen;69 jaar;1997;117280;115551;58;29259.0;80707.0;3245.0;69550.0;135.0;7777.0;2596.0;2931;1729
2103;Totaal mannen en vrouwen;69 jaar;1998;121048;119292;74;29844.0;83742.0;3462.0;72367.0;110.0;7803.0;2629.0;3003;1756
2104;Totaal mannen en vrouwen;69 jaar;1999;120607;118957;73;29764.0;83819.0;3344.0;72957.0;120.0;7398.0;2456.0;2845;1650
2105;Totaal mannen en vrouwen;69 jaar;2000;125614;123889;74;30716.0;87539.0;3571.0;76161.0;164.0;7643.0;2478.0;3082;1725
2106;Totaal mannen en vrouwen;69 jaar;2001;123469;121953;71;29882.0;86728.0;3568.0;75858.0;158.0;7144.0;2321.0;2951;1516
2107;Totaal mannen en vrouwen;69 jaar;2002;125700;124166;56;30496.0;88343.0;3658.0;77389.0;179.0;7117.0;2331.0;2940;1534
2108;Totaal mannen en vrouwen;69 jaar;2003;122369;120978;65;29745.0;86340.0;3421.0;76133.0;155.0;6631.0;2099.0;2729;1391
2109;Totaal mannen en vrouwen;69 jaar;2004;124321;122914;60;29672.0;88371.0;3546.0;77880.0;171.0;6774.0;2049.0;2762;1407
2110;Totaal mannen en vrouwen;69 jaar;2005;125308;123907;49;29982.0;89057.0;3734.0;78732.0;178.0;6413.0;2033.0;2786;1401
2111;Totaal mannen en vrouwen;69 jaar;2006;127840;126561;56;30092.0;91641.0;3932.0;81135.0;185.0;6389.0;1983.0;2789;1279
2112;Totaal mannen en vrouwen;69 jaar;2007;128144;126915;64;29920.0;92544.0;4022.0;82147.0;169.0;6206.0;1767.0;2620;1229
2113;Totaal mannen en vrouwen;69 jaar;2008;135892;134528;57;31529.0;98397.0;4291.0;87428.0;195.0;6483.0;1840.0;2705;1364
2114;Totaal mannen en vrouwen;69 jaar;2009;138653;137368;55;32157.0;100835.0;4585.0;89699.0;204.0;6347.0;1781.0;2540;1285
2115;Totaal mannen en vrouwen;69 jaar;2010;143797;142403;52;33266.0;104607.0;4743.0;93012.0;258.0;6594.0;1818.0;2660;1394
2116;Totaal mannen en vrouwen;69 jaar;2011;139816;138481;78;32007.0;102168.0;4757.0;90919.0;274.0;6218.0;1874.0;2354;1335
2117;Totaal mannen en vrouwen;69 jaar;2012;146436;145106;70;33274.0;107231.0;5043.0;95371.0;291.0;6526.0;2027.0;2504;1330
2118;Totaal mannen en vrouwen;69 jaar;2013;157842;156437;90;35548.0;116307.0;5519.0;103707.0;342.0;6739.0;2043.0;2449;1405
2119;Totaal mannen en vrouwen;69 jaar;2014;165891;164190;96;37129.0;122338.0;5839.0;109051.0;380.0;7068.0;2106.0;2521;1701
2120;Totaal mannen en vrouwen;69 jaar;2015;158287;156700;99;35562.0;116689.0;5784.0;103704.0;426.0;6775.0;2026.0;2324;1587
2121;Totaal mannen en vrouwen;69 jaar;2016;220292;218116;133;49637.0;162721.0;8568.0;144427.0;522.0;9204.0;2642.0;2983;2176
2122;Totaal mannen en vrouwen;69 jaar;2017;212678;210606;119;48837.0;156210.0;8720.0;137715.0;606.0;9169.0;2655.0;2785;2072
2123;Totaal mannen en vrouwen;69 jaar;2018;201570;199517;105;45864.0;148059.0;8566.0;129762.0;674.0;9057.0;2623.0;2866;2053
2124;Totaal mannen en vrouwen;69 jaar;2019;195091;192982;112;45254.0;142159.0;8904.0;123556.0;720.0;8979.0;2678.0;2779;2109
2125;Totaal mannen en vrouwen;69 jaar;2020;191999;189927;95;45362.0;138832.0;9029.0;119773.0;782.0;9248.0;2804.0;2834;2072
2126;Totaal mannen en vrouwen;69 jaar;2021;190079;187970;110;44909.0;137523.0;9387.0;118179.0;857.0;9100.0;2730.0;2698;2109
2127;Totaal mannen en vrouwen;69 jaar;2022;196060;193820;123;46837.0;140977.0;10259.0;120243.0;930.0;9545.0;3069.0;2814;2240
2128;Totaal mannen en vrouwen;69 jaar;2023;195142;192800;122;47394.0;139260.0;10591.0;117830.0;955.0;9884.0;3205.0;2819;2342
2129;Totaal mannen en vrouwen;69 jaar;2024;197391;195085;132;48327.0;140352.0;11176.0;117487.0;1018.0;10671.0;3341.0;2933;2306
2130;Totaal mannen en vrouwen;70 jaar;1995;117016;114940;66;31005.0;78006.0;3353.0;67194.0;137.0;7322.0;2739.0;3124;2076
2131;Totaal mannen en vrouwen;70 jaar;1996;115319;113236;57;30506.0;77033.0;3208.0;66732.0;104.0;6989.0;2634.0;3006;2083
2132;Totaal mannen en vrouwen;70 jaar;1997;115578;113632;50;30297.0;77730.0;3294.0;67431.0;101.0;6904.0;2597.0;2958;1946
2133;Totaal mannen en vrouwen;70 jaar;1998;114531;112706;42;30306.0;77081.0;3165.0;67272.0;111.0;6533.0;2500.0;2777;1825
2134;Totaal mannen en vrouwen;70 jaar;1999;118417;116574;51;30955.0;80126.0;3308.0;70092.0;105.0;6621.0;2536.0;2906;1843
2135;Totaal mannen en vrouwen;70 jaar;2000;117891;116170;55;30658.0;80255.0;3287.0;70506.0;128.0;6334.0;2370.0;2832;1721
2136;Totaal mannen en vrouwen;70 jaar;2001;122892;121099;58;31864.0;83784.0;3368.0;73544.0;159.0;6713.0;2396.0;2997;1793
2137;Totaal mannen en vrouwen;70 jaar;2002;120807;119174;52;31022.0;82978.0;3383.0;73212.0;136.0;6247.0;2260.0;2862;1633
2138;Totaal mannen en vrouwen;70 jaar;2003;122962;121371;39;31451.0;84796.0;3534.0;74914.0;157.0;6191.0;2252.0;2833;1591
2139;Totaal mannen en vrouwen;70 jaar;2004;119938;118448;48;30551.0;83166.0;3372.0;73851.0;140.0;5803.0;2054.0;2629;1490
2140;Totaal mannen en vrouwen;70 jaar;2005;121801;120321;42;30351.0;85217.0;3496.0;75576.0;170.0;5975.0;1974.0;2737;1480
2141;Totaal mannen en vrouwen;70 jaar;2006;122943;121472;34;30906.0;85935.0;3607.0;76501.0;147.0;5680.0;1933.0;2664;1471
2142;Totaal mannen en vrouwen;70 jaar;2007;125524;124178;44;30867.0;88680.0;3842.0;79085.0;168.0;5585.0;1883.0;2704;1346
2143;Totaal mannen en vrouwen;70 jaar;2008;125805;124459;41;30574.0;89577.0;3927.0;80060.0;147.0;5443.0;1696.0;2571;1346
2144;Totaal mannen en vrouwen;70 jaar;2009;133592;132170;44;32287.0;95484.0;4167.0;85412.0;184.0;5721.0;1804.0;2551;1422
2145;Totaal mannen en vrouwen;70 jaar;2010;136402;135039;35;33021.0;97822.0;4453.0;87496.0;168.0;5705.0;1736.0;2425;1363
2146;Totaal mannen en vrouwen;70 jaar;2011;141445;139920;54;33818.0;101584.0;4739.0;90737.0;239.0;5869.0;1955.0;2509;1525
2147;Totaal mannen en vrouwen;70 jaar;2012;137582;136140;64;32757.0;99283.0;4604.0;88943.0;251.0;5485.0;1774.0;2262;1442
2148;Totaal mannen en vrouwen;70 jaar;2013;144054;142692;58;34064.0;104233.0;4925.0;93188.0;251.0;5869.0;1959.0;2378;1362
2149;Totaal mannen en vrouwen;70 jaar;2014;155341;153631;60;36132.0;113098.0;5387.0;101246.0;325.0;6140.0;2016.0;2325;1710
2150;Totaal mannen en vrouwen;70 jaar;2015;163289;161528;67;38040.0;118878.0;5661.0;106617.0;339.0;6261.0;2075.0;2468;1761
2151;Totaal mannen en vrouwen;70 jaar;2016;155775;154065;78;36323.0;113424.0;5571.0;101442.0;378.0;6033.0;1963.0;2277;1710
2152;Totaal mannen en vrouwen;70 jaar;2017;217058;214969;97;50799.0;158535.0;8386.0;141375.0;513.0;8261.0;2596.0;2942;2089
2153;Totaal mannen en vrouwen;70 jaar;2018;209616;207409;93;49464.0;152389.0;8599.0;134980.0;550.0;8260.0;2621.0;2842;2207
2154;Totaal mannen en vrouwen;70 jaar;2019;198650;196522;78;46716.0;144370.0;8347.0;127343.0;611.0;8069.0;2524.0;2834;2128
2155;Totaal mannen en vrouwen;70 jaar;2020;192332;190073;86;45990.0;138601.0;8687.0;121289.0;646.0;7979.0;2633.0;2763;2259
2156;Totaal mannen en vrouwen;70 jaar;2021;189248;187080;65;46157.0;135376.0;8836.0;117574.0;714.0;8252.0;2722.0;2760;2168
2157;Totaal mannen en vrouwen;70 jaar;2022;187009;184781;84;45692.0;133754.0;9197.0;115888.0;735.0;7934.0;2634.0;2617;2228
2158;Totaal mannen en vrouwen;70 jaar;2023;193337;190969;89;47711.0;137308.0;10002.0;118008.0;875.0;8423.0;3024.0;2837;2368
2159;Totaal mannen en vrouwen;70 jaar;2024;192235;189771;87;47844.0;135879.0;10462.0;115708.0;856.0;8853.0;3121.0;2840;2464
2160;Totaal mannen en vrouwen;71 jaar;1995;116543;114110;37;32841.0;75200.0;3291.0;65259.0;110.0;6540.0;2747.0;3285;2433
2161;Totaal mannen en vrouwen;71 jaar;1996;114018;111737;51;32077.0;73888.0;3186.0;64375.0;110.0;6217.0;2670.0;3051;2281
2162;Totaal mannen en vrouwen;71 jaar;1997;112221;110014;42;31592.0;72965.0;3096.0;63843.0;95.0;5931.0;2504.0;2911;2207
2163;Totaal mannen en vrouwen;71 jaar;1998;112659;110523;35;31281.0;73858.0;3157.0;64746.0;86.0;5869.0;2493.0;2856;2136
2164;Totaal mannen en vrouwen;71 jaar;1999;111644;109749;28;31330.0;73288.0;3004.0;64611.0;96.0;5577.0;2361.0;2742;1895
2165;Totaal mannen en vrouwen;71 jaar;2000;115490;113554;35;31917.0;76346.0;3240.0;67319.0;109.0;5678.0;2445.0;2811;1936
2166;Totaal mannen en vrouwen;71 jaar;2001;115059;113203;38;31677.0;76467.0;3124.0;67776.0;135.0;5432.0;2285.0;2736;1856
2167;Totaal mannen en vrouwen;71 jaar;2002;119960;118025;36;32775.0;79941.0;3240.0;70729.0;142.0;5830.0;2335.0;2938;1935
2168;Totaal mannen en vrouwen;71 jaar;2003;117976;116227;37;31975.0;79253.0;3272.0;70375.0;125.0;5481.0;2202.0;2760;1749
2169;Totaal mannen en vrouwen;71 jaar;2004;120051;118362;25;32234.0;81170.0;3433.0;72192.0;136.0;5409.0;2176.0;2757;1689
2170;Totaal mannen en vrouwen;71 jaar;2005;117279;115662;31;31334.0;79733.0;3281.0;71238.0;122.0;5092.0;1975.0;2589;1617
2171;Totaal mannen en vrouwen;71 jaar;2006;119160;117592;28;31300.0;81738.0;3335.0;73041.0;136.0;5226.0;1897.0;2629;1568
2172;Totaal mannen en vrouwen;71 jaar;2007;120383;118790;26;31670.0;82701.0;3475.0;74171.0;132.0;4923.0;1838.0;2555;1593
2173;Totaal mannen en vrouwen;71 jaar;2008;123104;121607;30;31641.0;85576.0;3722.0;76725.0;153.0;4976.0;1829.0;2531;1497
2174;Totaal mannen en vrouwen;71 jaar;2009;123457;121999;32;31287.0;86645.0;3808.0;77878.0;144.0;4815.0;1601.0;2434;1458
2175;Totaal mannen en vrouwen;71 jaar;2010;131158;129628;31;33078.0;92278.0;4050.0;82916.0;168.0;5144.0;1749.0;2492;1530
2176;Totaal mannen en vrouwen;71 jaar;2011;134070;132527;39;33622.0;94750.0;4389.0;85095.0;203.0;5063.0;1861.0;2255;1543
2177;Totaal mannen en vrouwen;71 jaar;2012;139053;137420;45;34619.0;98396.0;4595.0;88423.0;214.0;5164.0;1897.0;2463;1633
2178;Totaal mannen en vrouwen;71 jaar;2013;135183;133681;47;33446.0;96307.0;4517.0;86638.0;225.0;4927.0;1724.0;2157;1502
2179;Totaal mannen en vrouwen;71 jaar;2014;141557;139905;42;34593.0;101024.0;4756.0;90688.0;236.0;5344.0;1955.0;2291;1652
2180;Totaal mannen en vrouwen;71 jaar;2015;152781;151005;49;36961.0;109790.0;5239.0;98725.0;306.0;5520.0;1946.0;2259;1776
2181;Totaal mannen en vrouwen;71 jaar;2016;160391;158484;51;38888.0;115194.0;5500.0;103692.0;307.0;5695.0;1998.0;2353;1907
2182;Totaal mannen en vrouwen;71 jaar;2017;153102;151391;58;37170.0;110068.0;5440.0;98771.0;387.0;5470.0;1935.0;2160;1711
2183;Totaal mannen en vrouwen;71 jaar;2018;213639;211305;69;51662.0;154117.0;8179.0;137988.0;456.0;7494.0;2542.0;2915;2334
2184;Totaal mannen en vrouwen;71 jaar;2019;206366;204027;58;50446.0;148229.0;8395.0;131937.0;492.0;7405.0;2512.0;2782;2339
2185;Totaal mannen en vrouwen;71 jaar;2020;195686;193373;62;47636.0;140462.0;8178.0;124444.0;532.0;7308.0;2472.0;2741;2313
2186;Totaal mannen en vrouwen;71 jaar;2021;189136;186762;66;46803.0;134703.0;8531.0;118414.0;625.0;7133.0;2534.0;2656;2374
2187;Totaal mannen en vrouwen;71 jaar;2022;185993;183705;42;46898.0;131401.0;8628.0;114883.0;645.0;7245.0;2658.0;2706;2288
2188;Totaal mannen en vrouwen;71 jaar;2023;184337;181966;61;46606.0;130016.0;8894.0;113323.0;680.0;7119.0;2597.0;2686;2371
2189;Totaal mannen en vrouwen;71 jaar;2024;190405;187880;59;48320.0;133852.0;9865.0;115603.0;747.0;7637.0;2867.0;2782;2525
2190;Totaal mannen en vrouwen;72 jaar;1995;110062;107409;25;32889.0;68802.0;3236.0;59971.0;117.0;5478.0;2622.0;3071;2653
2191;Totaal mannen en vrouwen;72 jaar;1996;113133;110477;26;33789.0;70838.0;3133.0;61984.0;84.0;5637.0;2690.0;3134;2656
2192;Totaal mannen en vrouwen;72 jaar;1997;110750;108319;40;33210.0;69565.0;3051.0;61149.0;79.0;5286.0;2586.0;2918;2431
2193;Totaal mannen en vrouwen;72 jaar;1998;109048;106656;30;32557.0;68873.0;2932.0;60818.0;81.0;5042.0;2380.0;2816;2392
2194;Totaal mannen en vrouwen;72 jaar;1999;109591;107315;25;32334.0;69777.0;2967.0;61700.0;59.0;5051.0;2416.0;2763;2276
2195;Totaal mannen en vrouwen;72 jaar;2000;108596;106583;17;32149.0;69488.0;2897.0;61694.0;99.0;4798.0;2248.0;2681;2013
2196;Totaal mannen en vrouwen;72 jaar;2001;112401;110326;29;32897.0;72311.0;3047.0;64190.0;105.0;4969.0;2359.0;2730;2075
2197;Totaal mannen en vrouwen;72 jaar;2002;112026;110006;26;32617.0;72528.0;2950.0;64787.0;108.0;4683.0;2207.0;2628;2020
2198;Totaal mannen en vrouwen;72 jaar;2003;116827;114758;24;33719.0;75907.0;3113.0;67597.0;106.0;5091.0;2249.0;2859;2069
2199;Totaal mannen en vrouwen;72 jaar;2004;114966;113051;23;32832.0;75388.0;3160.0;67325.0;112.0;4791.0;2122.0;2686;1915
2200;Totaal mannen en vrouwen;72 jaar;2005;117136;115282;17;33061.0;77443.0;3293.0;69233.0;131.0;4786.0;2132.0;2629;1854
2201;Totaal mannen en vrouwen;72 jaar;2006;114487;112755;21;32025.0;76352.0;3121.0;68630.0;103.0;4498.0;1892.0;2465;1732
2202;Totaal mannen en vrouwen;72 jaar;2007;116493;114786;16;32008.0;78413.0;3213.0;70532.0;115.0;4553.0;1818.0;2531;1707
2203;Totaal mannen en vrouwen;72 jaar;2008;117788;116080;19;32352.0;79419.0;3379.0;71601.0;107.0;4332.0;1801.0;2489;1708
2204;Totaal mannen en vrouwen;72 jaar;2009;120528;118896;18;32320.0;82319.0;3589.0;74222.0;141.0;4367.0;1799.0;2440;1632
2205;Totaal mannen en vrouwen;72 jaar;2010;121064;119446;19;32116.0;83402.0;3664.0;75288.0;145.0;4305.0;1584.0;2325;1618
2206;Totaal mannen en vrouwen;72 jaar;2011;128646;126964;34;33660.0;88947.0;4035.0;80189.0;183.0;4540.0;1943.0;2380;1682
2207;Totaal mannen en vrouwen;72 jaar;2012;131515;129880;33;34393.0;91514.0;4288.0;82558.0;178.0;4490.0;1807.0;2133;1635
2208;Totaal mannen en vrouwen;72 jaar;2013;136382;134627;33;35496.0;94928.0;4408.0;85659.0;194.0;4667.0;1855.0;2315;1755
2209;Totaal mannen en vrouwen;72 jaar;2014;132701;130918;32;34011.0;93109.0;4394.0;84012.0;220.0;4483.0;1699.0;2067;1783
2210;Totaal mannen en vrouwen;72 jaar;2015;138932;137227;34;35303.0;97788.0;4584.0;88167.0;232.0;4805.0;1907.0;2195;1705
2211;Totaal mannen en vrouwen;72 jaar;2016;149943;148063;29;37864.0;106122.0;5083.0;95786.0;270.0;4983.0;1862.0;2186;1880
2212;Totaal mannen en vrouwen;72 jaar;2017;157486;155581;30;39971.0;111355.0;5296.0;100621.0;310.0;5128.0;1971.0;2254;1905
2213;Totaal mannen en vrouwen;72 jaar;2018;150383;148500;42;37834.0;106516.0;5311.0;95923.0;322.0;4960.0;1927.0;2181;1883
2214;Totaal mannen en vrouwen;72 jaar;2019;209871;207427;55;52798.0;149316.0;7941.0;134132.0;439.0;6804.0;2451.0;2807;2444
2215;Totaal mannen en vrouwen;72 jaar;2020;202910;200373;44;51249.0;143886.0;8151.0;128583.0;454.0;6698.0;2443.0;2751;2537
2216;Totaal mannen en vrouwen;72 jaar;2021;192126;189691;47;48509.0;136079.0;7938.0;121117.0;514.0;6510.0;2384.0;2672;2435
2217;Totaal mannen en vrouwen;72 jaar;2022;185630;183090;51;47700.0;130333.0;8285.0;115132.0;558.0;6358.0;2439.0;2567;2540
