ID;WisselingBeroepsklasse;BeroepsklasseVoorgaandePeriode;Perioden;WerkzameBeroepsbevolking_1
3470;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2020 4e kwartaal;1.0
3471;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2020;8.0
3472;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2021 1e kwartaal;
3473;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2021 2e kwartaal;5.0
3474;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2021 3e kwartaal;4.0
3475;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2021 4e kwartaal;5.0
3476;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2022 1e kwartaal;4.0
3477;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2022 2e kwartaal;2.0
3478;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2003 2e kwartaal;1.0
3479;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2003 3e kwartaal;1.0
3480;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2003 4e kwartaal;1.0
3481;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2004 1e kwartaal;0.0
3482;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2004 2e kwartaal;1.0
3483;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2004 3e kwartaal;0.0
3484;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2004 4e kwartaal;0.0
3485;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2004;3.0
3486;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2005 1e kwartaal;1.0
3487;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2005 2e kwartaal;1.0
3488;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2005 3e kwartaal;0.0
3489;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2005 4e kwartaal;0.0
3490;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2005;2.0
3491;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2006 1e kwartaal;1.0
3492;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2006 2e kwartaal;1.0
3493;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2006 3e kwartaal;1.0
3494;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2006 4e kwartaal;1.0
3495;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2006;2.0
3496;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2007 1e kwartaal;0.0
3497;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2007 2e kwartaal;1.0
3498;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2007 3e kwartaal;0.0
3499;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2007 4e kwartaal;0.0
3500;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2007;2.0
3501;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2008 1e kwartaal;0.0
3502;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2008 2e kwartaal;1.0
3503;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2008 3e kwartaal;1.0
3504;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2008 4e kwartaal;1.0
3505;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2008;4.0
3506;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2009 1e kwartaal;1.0
3507;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2009 2e kwartaal;1.0
3508;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2009 3e kwartaal;0.0
3509;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2009 4e kwartaal;0.0
3510;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2009;2.0
3511;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2010 1e kwartaal;1.0
3512;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2010 2e kwartaal;1.0
3513;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2010 3e kwartaal;1.0
3514;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2010 4e kwartaal;1.0
3515;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2010;2.0
3516;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2011 1e kwartaal;1.0
3517;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2011 2e kwartaal;1.0
3518;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2011 3e kwartaal;1.0
3519;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2011 4e kwartaal;0.0
3520;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2011;2.0
3521;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2012 1e kwartaal;0.0
3522;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2012 2e kwartaal;1.0
3523;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2012 3e kwartaal;2.0
3524;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2012 4e kwartaal;1.0
3525;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2012;4.0
3526;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2013 1e kwartaal;0.0
3527;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2013 2e kwartaal;1.0
3528;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2013 3e kwartaal;2.0
3529;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2013 4e kwartaal;1.0
3530;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2013;3.0
3531;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2014 1e kwartaal;2.0
3532;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2014 2e kwartaal;0.0
3533;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2014 3e kwartaal;2.0
3534;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2014 4e kwartaal;1.0
3535;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2014;4.0
3536;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2015 1e kwartaal;1.0
3537;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2015 2e kwartaal;1.0
3538;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2015 3e kwartaal;1.0
3539;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2015 4e kwartaal;0.0
3540;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2015;3.0
3541;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2016 1e kwartaal;1.0
3542;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2016 2e kwartaal;0.0
3543;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2016 3e kwartaal;1.0
3544;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2016 4e kwartaal;1.0
3545;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2016;3.0
3546;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2017 1e kwartaal;0.0
3547;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2017 2e kwartaal;1.0
3548;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2017 3e kwartaal;1.0
3549;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2017 4e kwartaal;1.0
3550;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2017;3.0
3551;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2018 1e kwartaal;1.0
3552;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2018 2e kwartaal;1.0
3553;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2018 3e kwartaal;0.0
3554;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2018 4e kwartaal;1.0
3555;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2018;4.0
3556;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2019 1e kwartaal;0.0
3557;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2019 2e kwartaal;0.0
3558;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2019 3e kwartaal;1.0
3559;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2019 4e kwartaal;0.0
3560;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2019;1.0
3561;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2020 1e kwartaal;0.0
3562;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2020 2e kwartaal;1.0
3563;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2020 3e kwartaal;1.0
3564;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2020 4e kwartaal;0.0
3565;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2020;1.0
3566;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2021 1e kwartaal;
3567;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2021 2e kwartaal;3.0
3568;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2021 3e kwartaal;1.0
3569;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2021 4e kwartaal;1.0
3570;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2022 1e kwartaal;0.0
3571;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2022 2e kwartaal;0.0
3572;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2003 2e kwartaal;4.0
3573;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2003 3e kwartaal;6.0
3574;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2003 4e kwartaal;8.0
3575;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2004 1e kwartaal;7.0
3576;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2004 2e kwartaal;6.0
3577;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2004 3e kwartaal;8.0
3578;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2004 4e kwartaal;8.0
3579;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2004;23.0
3580;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2005 1e kwartaal;5.0
3581;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2005 2e kwartaal;7.0
3582;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2005 3e kwartaal;8.0
3583;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2005 4e kwartaal;5.0
3584;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2005;27.0
3585;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2006 1e kwartaal;8.0
3586;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2006 2e kwartaal;6.0
3587;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2006 3e kwartaal;6.0
3588;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2006 4e kwartaal;7.0
3589;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2006;23.0
3590;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2007 1e kwartaal;8.0
3591;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2007 2e kwartaal;9.0
3592;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2007 3e kwartaal;11.0
3593;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2007 4e kwartaal;10.0
3594;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2007;26.0
3595;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2008 1e kwartaal;11.0
3596;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2008 2e kwartaal;9.0
3597;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2008 3e kwartaal;8.0
3598;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2008 4e kwartaal;9.0
3599;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2008;34.0
3600;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2009 1e kwartaal;7.0
3601;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2009 2e kwartaal;7.0
3602;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2009 3e kwartaal;10.0
3603;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2009 4e kwartaal;7.0
3604;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2009;27.0
3605;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2010 1e kwartaal;9.0
3606;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2010 2e kwartaal;8.0
3607;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2010 3e kwartaal;12.0
3608;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2010 4e kwartaal;9.0
3609;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2010;28.0
3610;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2011 1e kwartaal;11.0
3611;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2011 2e kwartaal;8.0
3612;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2011 3e kwartaal;13.0
3613;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2011 4e kwartaal;11.0
3614;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2011;36.0
3615;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2012 1e kwartaal;9.0
3616;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2012 2e kwartaal;7.0
3617;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2012 3e kwartaal;11.0
3618;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2012 4e kwartaal;10.0
3619;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2012;36.0
3620;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2013 1e kwartaal;9.0
3621;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2013 2e kwartaal;4.0
3622;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2013 3e kwartaal;13.0
3623;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2013 4e kwartaal;10.0
3624;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2013;36.0
3625;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2014 1e kwartaal;9.0
3626;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2014 2e kwartaal;7.0
3627;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2014 3e kwartaal;8.0
3628;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2014 4e kwartaal;14.0
3629;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2014;32.0
3630;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2015 1e kwartaal;11.0
3631;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2015 2e kwartaal;11.0
3632;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2015 3e kwartaal;9.0
3633;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2015 4e kwartaal;15.0
3634;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2015;33.0
3635;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2016 1e kwartaal;12.0
3636;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2016 2e kwartaal;12.0
3637;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2016 3e kwartaal;14.0
3638;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2016 4e kwartaal;14.0
3639;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2016;35.0
3640;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2017 1e kwartaal;9.0
3641;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2017 2e kwartaal;12.0
3642;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2017 3e kwartaal;12.0
3643;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2017 4e kwartaal;11.0
3644;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2017;47.0
3645;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2018 1e kwartaal;15.0
3646;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2018 2e kwartaal;13.0
3647;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2018 3e kwartaal;10.0
3648;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2018 4e kwartaal;15.0
3649;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2018;46.0
3650;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2019 1e kwartaal;14.0
3651;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2019 2e kwartaal;20.0
3652;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2019 3e kwartaal;12.0
3653;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2019 4e kwartaal;14.0
3654;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2019;53.0
3655;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2020 1e kwartaal;17.0
3656;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2020 2e kwartaal;14.0
3657;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2020 3e kwartaal;10.0
3658;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2020 4e kwartaal;14.0
3659;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2020;50.0
3660;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2021 1e kwartaal;
3661;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2021 2e kwartaal;19.0
3662;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2021 3e kwartaal;22.0
3663;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2021 4e kwartaal;19.0
3664;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2022 1e kwartaal;23.0
3665;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2022 2e kwartaal;20.0
3666;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2003 2e kwartaal;5.0
3667;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2003 3e kwartaal;7.0
3668;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2003 4e kwartaal;5.0
3669;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2004 1e kwartaal;2.0
3670;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2004 2e kwartaal;4.0
3671;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2004 3e kwartaal;5.0
3672;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2004 4e kwartaal;4.0
3673;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2004;15.0
3674;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2005 1e kwartaal;3.0
3675;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2005 2e kwartaal;3.0
3676;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2005 3e kwartaal;7.0
3677;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2005 4e kwartaal;5.0
3678;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2005;15.0
3679;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2006 1e kwartaal;5.0
3680;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2006 2e kwartaal;3.0
3681;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2006 3e kwartaal;4.0
3682;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2006 4e kwartaal;5.0
3683;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2006;14.0
3684;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2007 1e kwartaal;5.0
3685;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2007 2e kwartaal;5.0
3686;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2007 3e kwartaal;7.0
3687;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2007 4e kwartaal;7.0
3688;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2007;20.0
3689;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2008 1e kwartaal;5.0
3690;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2008 2e kwartaal;6.0
3691;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2008 3e kwartaal;5.0
3692;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2008 4e kwartaal;5.0
3693;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2008;18.0
3694;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2009 1e kwartaal;6.0
3695;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2009 2e kwartaal;4.0
3696;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2009 3e kwartaal;7.0
3697;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2009 4e kwartaal;7.0
3698;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2009;15.0
3699;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2010 1e kwartaal;5.0
3700;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2010 2e kwartaal;6.0
3701;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2010 3e kwartaal;6.0
3702;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2010 4e kwartaal;8.0
3703;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2010;15.0
3704;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2011 1e kwartaal;3.0
3705;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2011 2e kwartaal;6.0
