ID;BalanceSheetItemsMunicipalities;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
9546;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2010;37.0;176.0
9547;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2011;45.0;217.0
9548;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2012;53.0;257.0
9549;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2013;73.0;354.0
9550;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2014;74.0;398.0
9551;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2015;30.0;160.0
9552;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2016;33.0;178.0
9553;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2017;31.0;166.0
9554;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2018;40.0;216.0
9555;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2019;27.0;146.0
9556;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2020;29.0;153.0
9557;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2021;31.0;164.0
9558;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2022;29.0;154.0
9559;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2023;30.0;157.0
9560;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2004;;
9561;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2005;;
9562;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2006;;
9563;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2007;28.0;150.0
9564;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2008;32.0;171.0
9565;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2009;35.0;183.0
9566;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2010;32.0;169.0
9567;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2011;32.0;169.0
9568;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2012;36.0;188.0
9569;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2013;30.0;159.0
9570;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2014;30.0;158.0
9571;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2015;41.0;216.0
9572;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2016;42.0;220.0
9573;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2017;41.0;214.0
9574;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2018;42.0;217.0
9575;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2019;41.0;213.0
9576;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2020;42.0;219.0
9577;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2021;44.0;226.0
9578;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2022;42.0;216.0
9579;A12a - Other tangible fixed assets;Noord-Drenthe (CR);2023;50.0;254.0
9580;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2004;;
9581;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2005;;
9582;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2006;;
9583;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2007;27.0;159.0
9584;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2008;40.0;236.0
9585;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2009;39.0;225.0
9586;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2010;40.0;233.0
9587;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2011;42.0;244.0
9588;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2012;44.0;261.0
9589;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2013;36.0;212.0
9590;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2014;42.0;250.0
9591;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2015;34.0;200.0
9592;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2016;40.0;239.0
9593;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2017;-3.0;-17.0
9594;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2018;36.0;216.0
9595;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2019;38.0;228.0
9596;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2020;38.0;228.0
9597;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2021;41.0;242.0
9598;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2022;39.0;229.0
9599;A12a - Other tangible fixed assets;Zuidoost-Drenthe (CR);2023;37.0;217.0
9600;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2004;;
9601;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2005;;
9602;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2006;;
9603;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2007;18.0;137.0
9604;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2008;22.0;167.0
9605;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2009;23.0;181.0
9606;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2010;23.0;180.0
9607;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2011;23.0;178.0
9608;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2012;23.0;177.0
9609;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2013;21.0;164.0
9610;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2014;21.0;161.0
9611;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2015;17.0;131.0
9612;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2016;16.0;124.0
9613;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2017;15.0;114.0
9614;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2018;17.0;127.0
9615;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2019;16.0;123.0
9616;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2020;17.0;127.0
9617;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2021;14.0;108.0
9618;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2022;14.0;103.0
9619;A12a - Other tangible fixed assets;Zuidwest-Drenthe (CR);2023;14.0;99.0
9620;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2004;;
9621;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2005;;
9622;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2006;;
9623;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2007;91.0;263.0
9624;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2008;102.0;293.0
9625;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2009;111.0;316.0
9626;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2010;110.0;311.0
9627;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2011;107.0;300.0
9628;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2012;118.0;328.0
9629;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2013;107.0;299.0
9630;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2014;92.0;254.0
9631;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2015;96.0;265.0
9632;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2016;102.0;280.0
9633;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2017;118.0;323.0
9634;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2018;133.0;359.0
9635;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2019;136.0;365.0
9636;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2020;133.0;355.0
9637;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2021;133.0;352.0
9638;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2022;130.0;341.0
9639;A12a - Other tangible fixed assets;Noord-Overijssel (CR);2023;134.0;347.0
9640;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2004;;
9641;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2005;;
9642;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2006;;
9643;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2007;34.0;225.0
9644;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2008;42.0;274.0
9645;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2009;40.0;260.0
9646;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2010;45.0;296.0
9647;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2011;46.0;299.0
9648;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2012;50.0;327.0
9649;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2013;54.0;354.0
9650;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2014;48.0;314.0
9651;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2015;42.0;274.0
9652;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2016;57.0;371.0
9653;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2017;59.0;383.0
9654;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2018;61.0;392.0
9655;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2019;59.0;379.0
9656;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2020;57.0;361.0
9657;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2021;60.0;380.0
9658;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2022;58.0;366.0
9659;A12a - Other tangible fixed assets;Zuidwest-Overijssel (CR);2023;55.0;342.0
9660;A12a - Other tangible fixed assets;Twente (CR);2004;;
9661;A12a - Other tangible fixed assets;Twente (CR);2005;;
9662;A12a - Other tangible fixed assets;Twente (CR);2006;;
9663;A12a - Other tangible fixed assets;Twente (CR);2007;137.0;222.0
9664;A12a - Other tangible fixed assets;Twente (CR);2008;179.0;288.0
9665;A12a - Other tangible fixed assets;Twente (CR);2009;160.0;258.0
9666;A12a - Other tangible fixed assets;Twente (CR);2010;167.0;268.0
9667;A12a - Other tangible fixed assets;Twente (CR);2011;168.0;269.0
9668;A12a - Other tangible fixed assets;Twente (CR);2012;167.0;266.0
9669;A12a - Other tangible fixed assets;Twente (CR);2013;142.0;226.0
9670;A12a - Other tangible fixed assets;Twente (CR);2014;135.0;215.0
9671;A12a - Other tangible fixed assets;Twente (CR);2015;127.0;203.0
9672;A12a - Other tangible fixed assets;Twente (CR);2016;118.0;189.0
9673;A12a - Other tangible fixed assets;Twente (CR);2017;114.0;181.0
9674;A12a - Other tangible fixed assets;Twente (CR);2018;116.0;184.0
9675;A12a - Other tangible fixed assets;Twente (CR);2019;125.0;198.0
9676;A12a - Other tangible fixed assets;Twente (CR);2020;125.0;199.0
9677;A12a - Other tangible fixed assets;Twente (CR);2021;123.0;194.0
9678;A12a - Other tangible fixed assets;Twente (CR);2022;127.0;200.0
9679;A12a - Other tangible fixed assets;Twente (CR);2023;141.0;221.0
9680;A12a - Other tangible fixed assets;Veluwe (CR);2004;;
9681;A12a - Other tangible fixed assets;Veluwe (CR);2005;;
9682;A12a - Other tangible fixed assets;Veluwe (CR);2006;;
9683;A12a - Other tangible fixed assets;Veluwe (CR);2007;115.0;177.0
9684;A12a - Other tangible fixed assets;Veluwe (CR);2008;134.0;206.0
9685;A12a - Other tangible fixed assets;Veluwe (CR);2009;135.0;208.0
9686;A12a - Other tangible fixed assets;Veluwe (CR);2010;147.0;225.0
9687;A12a - Other tangible fixed assets;Veluwe (CR);2011;159.0;242.0
9688;A12a - Other tangible fixed assets;Veluwe (CR);2012;163.0;247.0
9689;A12a - Other tangible fixed assets;Veluwe (CR);2013;142.0;215.0
9690;A12a - Other tangible fixed assets;Veluwe (CR);2014;144.0;217.0
9691;A12a - Other tangible fixed assets;Veluwe (CR);2015;143.0;214.0
9692;A12a - Other tangible fixed assets;Veluwe (CR);2016;145.0;216.0
9693;A12a - Other tangible fixed assets;Veluwe (CR);2017;140.0;207.0
9694;A12a - Other tangible fixed assets;Veluwe (CR);2018;157.0;230.0
9695;A12a - Other tangible fixed assets;Veluwe (CR);2019;179.0;260.0
9696;A12a - Other tangible fixed assets;Veluwe (CR);2020;189.0;272.0
9697;A12a - Other tangible fixed assets;Veluwe (CR);2021;202.0;289.0
9698;A12a - Other tangible fixed assets;Veluwe (CR);2022;225.0;319.0
9699;A12a - Other tangible fixed assets;Veluwe (CR);2023;236.0;330.0
9700;A12a - Other tangible fixed assets;Achterhoek (CR);2004;;
9701;A12a - Other tangible fixed assets;Achterhoek (CR);2005;;
9702;A12a - Other tangible fixed assets;Achterhoek (CR);2006;;
9703;A12a - Other tangible fixed assets;Achterhoek (CR);2007;69.0;172.0
9704;A12a - Other tangible fixed assets;Achterhoek (CR);2008;66.0;163.0
9705;A12a - Other tangible fixed assets;Achterhoek (CR);2009;70.0;174.0
9706;A12a - Other tangible fixed assets;Achterhoek (CR);2010;76.0;189.0
9707;A12a - Other tangible fixed assets;Achterhoek (CR);2011;77.0;192.0
9708;A12a - Other tangible fixed assets;Achterhoek (CR);2012;80.0;200.0
9709;A12a - Other tangible fixed assets;Achterhoek (CR);2013;72.0;180.0
9710;A12a - Other tangible fixed assets;Achterhoek (CR);2014;71.0;178.0
9711;A12a - Other tangible fixed assets;Achterhoek (CR);2015;73.0;182.0
9712;A12a - Other tangible fixed assets;Achterhoek (CR);2016;73.0;184.0
9713;A12a - Other tangible fixed assets;Achterhoek (CR);2017;70.0;175.0
9714;A12a - Other tangible fixed assets;Achterhoek (CR);2018;71.0;178.0
9715;A12a - Other tangible fixed assets;Achterhoek (CR);2019;71.0;176.0
9716;A12a - Other tangible fixed assets;Achterhoek (CR);2020;64.0;159.0
9717;A12a - Other tangible fixed assets;Achterhoek (CR);2021;61.0;153.0
9718;A12a - Other tangible fixed assets;Achterhoek (CR);2022;59.0;147.0
9719;A12a - Other tangible fixed assets;Achterhoek (CR);2023;57.0;140.0
9720;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2004;;
9721;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2005;;
9722;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2006;;
9723;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2007;207.0;297.0
9724;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2008;218.0;311.0
9725;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2009;212.0;301.0
9726;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2010;216.0;305.0
9727;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2011;195.0;274.0
9728;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2012;211.0;296.0
9729;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2013;179.0;249.0
9730;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2014;178.0;248.0
9731;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2015;172.0;238.0
9732;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2016;182.0;251.0
9733;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2017;166.0;227.0
9734;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2018;167.0;228.0
9735;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2019;155.0;210.0
9736;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2020;149.0;201.0
9737;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2021;165.0;222.0
9738;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2022;160.0;213.0
9739;A12a - Other tangible fixed assets;Arnhem/Nijmegen (CR);2023;155.0;205.0
9740;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2004;;
9741;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2005;;
9742;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2006;;
9743;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2007;41.0;176.0
9744;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2008;47.0;202.0
9745;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2009;58.0;248.0
9746;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2010;60.0;254.0
9747;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2011;60.0;255.0
9748;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2012;59.0;252.0
9749;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2013;53.0;224.0
9750;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2014;57.0;241.0
9751;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2015;55.0;230.0
9752;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2016;53.0;224.0
9753;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2017;51.0;214.0
9754;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2018;50.0;206.0
9755;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2019;44.0;182.0
9756;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2020;46.0;188.0
9757;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2021;46.0;184.0
9758;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2022;47.0;187.0
9759;A12a - Other tangible fixed assets;Zuidwest-Gelderland (CR);2023;58.0;227.0
9760;A12a - Other tangible fixed assets;Utrecht (CR);2004;;
9761;A12a - Other tangible fixed assets;Utrecht (CR);2005;;
9762;A12a - Other tangible fixed assets;Utrecht (CR);2006;;
9763;A12a - Other tangible fixed assets;Utrecht (CR);2007;301.0;252.0
9764;A12a - Other tangible fixed assets;Utrecht (CR);2008;326.0;272.0
9765;A12a - Other tangible fixed assets;Utrecht (CR);2009;368.0;304.0
9766;A12a - Other tangible fixed assets;Utrecht (CR);2010;367.0;300.0
9767;A12a - Other tangible fixed assets;Utrecht (CR);2011;387.0;315.0
9768;A12a - Other tangible fixed assets;Utrecht (CR);2012;591.0;478.0
9769;A12a - Other tangible fixed assets;Utrecht (CR);2013;685.0;550.0
9770;A12a - Other tangible fixed assets;Utrecht (CR);2014;367.0;293.0
9771;A12a - Other tangible fixed assets;Utrecht (CR);2015;367.0;290.0
9772;A12a - Other tangible fixed assets;Utrecht (CR);2016;385.0;303.0
9773;A12a - Other tangible fixed assets;Utrecht (CR);2017;411.0;320.0
9774;A12a - Other tangible fixed assets;Utrecht (CR);2018;411.0;317.0
9775;A12a - Other tangible fixed assets;Utrecht (CR);2019;445.0;331.0
9776;A12a - Other tangible fixed assets;Utrecht (CR);2020;430.0;317.0
9777;A12a - Other tangible fixed assets;Utrecht (CR);2021;479.0;352.0
9778;A12a - Other tangible fixed assets;Utrecht (CR);2022;495.0;362.0
9779;A12a - Other tangible fixed assets;Utrecht (CR);2023;525.0;378.0
9780;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2004;;
9781;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2005;;
9782;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2006;;
9783;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2007;117.0;320.0
9784;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2008;121.0;329.0
9785;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2009;123.0;335.0
9786;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2010;136.0;367.0
9787;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2011;133.0;359.0
9788;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2012;135.0;362.0
9789;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2013;125.0;337.0
9790;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2014;119.0;321.0
9791;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2015;121.0;326.0
9792;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2016;123.0;330.0
9793;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2017;115.0;309.0
9794;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2018;112.0;300.0
9795;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2019;119.0;316.0
9796;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2020;125.0;330.0
9797;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2021;127.0;335.0
9798;A12a - Other tangible fixed assets;Kop van Noord-Holland (CR);2022;126.0;331.0
