ID;Populatie;Geslacht;Persoonskenmerken;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
8694;6000050;1100;1020900;2030250;Nederland;2014;0.23;1.49;3.34
8695;6000050;1100;1020900;2030250;Noord-Nederland (LD);2010;0.26;3.11;5.03
8696;6000050;1100;1020900;2030250;Noord-Nederland (LD);2011;0.29;2.66;4.74
8697;6000050;1100;1020900;2030250;Noord-Nederland (LD);2012;0.23;3.34;4.07
8698;6000050;1100;1020900;2030250;Noord-Nederland (LD);2013;0.24;1.53;3.14
8699;6000050;1100;1020900;2030250;Noord-Nederland (LD);2014;0.24;1.57;3.2
8700;6000050;1100;1020900;2030250;Oost-Nederland (LD);2010;0.33;3.03;5.4
8701;6000050;1100;1020900;2030250;Oost-Nederland (LD);2011;0.3;2.58;4.08
8702;6000050;1100;1020900;2030250;Oost-Nederland (LD);2012;0.27;1.95;4.59
8703;6000050;1100;1020900;2030250;Oost-Nederland (LD);2013;0.3;2.65;4.13
8704;6000050;1100;1020900;2030250;Oost-Nederland (LD);2014;0.29;2.64;4.75
8705;6000050;1100;1020900;2030250;West-Nederland (LD);2010;0.24;2.16;4.18
8706;6000050;1100;1020900;2030250;West-Nederland (LD);2011;0.25;2.43;4.81
8707;6000050;1100;1020900;2030250;West-Nederland (LD);2012;0.29;1.81;4.28
8708;6000050;1100;1020900;2030250;West-Nederland (LD);2013;0.27;2.56;5.46
8709;6000050;1100;1020900;2030250;West-Nederland (LD);2014;0.19;1.01;2.4
8710;6000050;1100;1020900;2030250;Zuid-Nederland (LD);2010;0.23;1.95;3.35
8711;6000050;1100;1020900;2030250;Zuid-Nederland (LD);2011;0.22;2.26;2.94
8712;6000050;1100;1020900;2030250;Zuid-Nederland (LD);2012;0.24;2.94;4.33
8713;6000050;1100;1020900;2030250;Zuid-Nederland (LD);2013;0.26;2.53;4.31
8714;6000050;1100;1020900;2030250;Zuid-Nederland (LD);2014;0.23;1.23;3.82
8715;6000050;1100;1020900;2030250;Groningen (PV);2010;0.31;4.41;7.69
8716;6000050;1100;1020900;2030250;Groningen (PV);2011;0.26;2.62;4.83
8717;6000050;1100;1020900;2030250;Groningen (PV);2012;0.23;3.52;3.76
8718;6000050;1100;1020900;2030250;Groningen (PV);2013;0.2;1.17;2.46
8719;6000050;1100;1020900;2030250;Groningen (PV);2014;0.22;1.65;3.23
8720;6000050;1100;1020900;2030250;Friesland (PV);2010;0.23;2.23;3.58
8721;6000050;1100;1020900;2030250;Friesland (PV);2011;0.33;2.81;5.08
8722;6000050;1100;1020900;2030250;Friesland (PV);2012;0.16;3.26;3.9
8723;6000050;1100;1020900;2030250;Friesland (PV);2013;0.29;1.88;4.01
8724;6000050;1100;1020900;2030250;Friesland (PV);2014;0.34;1.76;4.43
8725;6000050;1100;1020900;2030250;Drenthe (PV);2010;0.26;3.04;4.37
8726;6000050;1100;1020900;2030250;Drenthe (PV);2011;0.26;2.5;4.22
8727;6000050;1100;1020900;2030250;Drenthe (PV);2012;0.31;3.24;4.63
8728;6000050;1100;1020900;2030250;Drenthe (PV);2013;0.23;1.43;2.66
8729;6000050;1100;1020900;2030250;Drenthe (PV);2014;;;
8730;6000050;1100;1020900;2030250;Overijssel (PV);2010;0.32;1.09;3.36
8731;6000050;1100;1020900;2030250;Overijssel (PV);2011;0.35;2.69;4.41
8732;6000050;1100;1020900;2030250;Overijssel (PV);2012;0.3;2.59;4.33
8733;6000050;1100;1020900;2030250;Overijssel (PV);2013;0.24;2.35;3.21
8734;6000050;1100;1020900;2030250;Overijssel (PV);2014;0.22;2.18;2.8
8735;6000050;1100;1020900;2030250;Flevoland (PV);2010;0.29;2.76;4.26
8736;6000050;1100;1020900;2030250;Flevoland (PV);2011;0.22;1.29;2.34
8737;6000050;1100;1020900;2030250;Flevoland (PV);2012;0.23;1.19;5.01
8738;6000050;1100;1020900;2030250;Flevoland (PV);2013;0.3;1.41;3.78
8739;6000050;1100;1020900;2030250;Flevoland (PV);2014;0.31;2.88;5.52
8740;6000050;1100;1020900;2030250;Gelderland (PV);2010;0.35;4.27;6.84
8741;6000050;1100;1020900;2030250;Gelderland (PV);2011;0.29;2.75;4.2
8742;6000050;1100;1020900;2030250;Gelderland (PV);2012;0.27;1.75;4.65
8743;6000050;1100;1020900;2030250;Gelderland (PV);2013;0.34;3.02;4.7
8744;6000050;1100;1020900;2030250;Gelderland (PV);2014;0.32;2.87;5.8
8745;6000050;1100;1020900;2030250;Utrecht (PV);2010;0.28;1.73;3.6
8746;6000050;1100;1020900;2030250;Utrecht (PV);2011;0.28;1.64;4.6
8747;6000050;1100;1020900;2030250;Utrecht (PV);2012;0.35;2.67;4.86
8748;6000050;1100;1020900;2030250;Utrecht (PV);2013;0.26;1.45;3.36
8749;6000050;1100;1020900;2030250;Utrecht (PV);2014;0.25;1.27;3.33
8750;6000050;1100;1020900;2030250;Noord-Holland (PV);2010;0.28;2.81;5.54
8751;6000050;1100;1020900;2030250;Noord-Holland (PV);2011;0.19;3.86;4.71
8752;6000050;1100;1020900;2030250;Noord-Holland (PV);2012;0.31;2.21;4.57
8753;6000050;1100;1020900;2030250;Noord-Holland (PV);2013;0.24;2.34;4.11
8754;6000050;1100;1020900;2030250;Noord-Holland (PV);2014;0.21;1.51;3.05
8755;6000050;1100;1020900;2030250;Zuid-Holland (PV);2010;0.2;1.71;3.43
8756;6000050;1100;1020900;2030250;Zuid-Holland (PV);2011;0.29;1.87;5.07
8757;6000050;1100;1020900;2030250;Zuid-Holland (PV);2012;0.26;1.08;4.0
8758;6000050;1100;1020900;2030250;Zuid-Holland (PV);2013;0.27;2.45;6.75
8759;6000050;1100;1020900;2030250;Zuid-Holland (PV);2014;0.16;0.61;1.71
8760;6000050;1100;1020900;2030250;Zeeland (PV);2010;0.2;2.74;3.13
8761;6000050;1100;1020900;2030250;Zeeland (PV);2011;0.22;1.3;3.86
8762;6000050;1100;1020900;2030250;Zeeland (PV);2012;0.27;2.78;2.89
8763;6000050;1100;1020900;2030250;Zeeland (PV);2013;0.39;7.97;8.73
8764;6000050;1100;1020900;2030250;Zeeland (PV);2014;0.17;0.67;1.89
8765;6000050;1100;1020900;2030250;Noord-Brabant (PV);2010;0.21;2.18;3.2
8766;6000050;1100;1020900;2030250;Noord-Brabant (PV);2011;0.22;2.08;3.3
8767;6000050;1100;1020900;2030250;Noord-Brabant (PV);2012;0.24;3.09;4.2
8768;6000050;1100;1020900;2030250;Noord-Brabant (PV);2013;0.3;3.13;4.95
8769;6000050;1100;1020900;2030250;Noord-Brabant (PV);2014;0.26;1.34;4.48
8770;6000050;1100;1020900;2030250;Limburg (PV);2010;0.27;1.5;3.64
8771;6000050;1100;1020900;2030250;Limburg (PV);2011;0.22;2.6;2.24
8772;6000050;1100;1020900;2030250;Limburg (PV);2012;0.24;2.63;4.61
8773;6000050;1100;1020900;2030250;Limburg (PV);2013;0.19;1.24;2.93
8774;6000050;1100;1020900;2030250;Limburg (PV);2014;0.19;1.03;2.61
8775;6000050;1100;1020900;2030250;Zeer sterk stedelijk;2010;0.21;1.84;4.21
8776;6000050;1100;1020900;2030250;Zeer sterk stedelijk;2011;0.22;1.83;4.4
8777;6000050;1100;1020900;2030250;Zeer sterk stedelijk;2012;0.26;1.87;4.82
8778;6000050;1100;1020900;2030250;Zeer sterk stedelijk;2013;0.2;2.17;4.2
8779;6000050;1100;1020900;2030250;Zeer sterk stedelijk;2014;0.18;0.78;1.99
8780;6000050;1100;1020900;2030250;Sterk stedelijk;2010;0.28;2.14;4.22
8781;6000050;1100;1020900;2030250;Sterk stedelijk;2011;0.28;2.8;4.38
8782;6000050;1100;1020900;2030250;Sterk stedelijk;2012;0.3;2.23;4.28
8783;6000050;1100;1020900;2030250;Sterk stedelijk;2013;0.25;1.69;3.6
8784;6000050;1100;1020900;2030250;Sterk stedelijk;2014;0.22;1.27;2.75
8785;6000050;1100;1020900;2030250;Matig stedelijk;2010;0.28;1.94;3.76
8786;6000050;1100;1020900;2030250;Matig stedelijk;2011;0.21;2.04;3.44
8787;6000050;1100;1020900;2030250;Matig stedelijk;2012;0.26;1.7;3.67
8788;6000050;1100;1020900;2030250;Matig stedelijk;2013;0.32;3.74;5.04
8789;6000050;1100;1020900;2030250;Matig stedelijk;2014;0.27;2.61;4.44
8790;6000050;1100;1020900;2030250;Weinig stedelijk;2010;0.27;3.48;5.62
8791;6000050;1100;1020900;2030250;Weinig stedelijk;2011;0.3;2.25;3.74
8792;6000050;1100;1020900;2030250;Weinig stedelijk;2012;0.3;3.08;5.14
8793;6000050;1100;1020900;2030250;Weinig stedelijk;2013;0.29;2.69;5.97
8794;6000050;1100;1020900;2030250;Weinig stedelijk;2014;0.25;1.2;4.54
8795;6000050;1100;1020900;2030250;Niet stedelijk;2010;0.24;2.79;3.78
8796;6000050;1100;1020900;2030250;Niet stedelijk;2011;0.29;3.62;5.78
8797;6000050;1100;1020900;2030250;Niet stedelijk;2012;0.18;2.5;3.33
8798;6000050;1100;1020900;2030250;Niet stedelijk;2013;0.32;1.99;4.46
8799;6000050;1100;1020900;2030250;Niet stedelijk;2014;0.18;1.64;2.48
8800;6000050;1100;1020910;2030160;Nederland;2010;2.87;28.55;61.23
8801;6000050;1100;1020910;2030160;Nederland;2011;2.72;29.58;62.03
8802;6000050;1100;1020910;2030160;Nederland;2012;2.73;29.12;59.35
8803;6000050;1100;1020910;2030160;Nederland;2013;2.72;29.11;59.8
8804;6000050;1100;1020910;2030160;Nederland;2014;2.77;29.62;60.66
8805;6000050;1100;1020910;2030160;Noord-Nederland (LD);2010;2.78;35.41;63.77
8806;6000050;1100;1020910;2030160;Noord-Nederland (LD);2011;2.81;34.75;59.71
8807;6000050;1100;1020910;2030160;Noord-Nederland (LD);2012;2.82;34.0;58.98
8808;6000050;1100;1020910;2030160;Noord-Nederland (LD);2013;2.72;33.11;58.15
8809;6000050;1100;1020910;2030160;Noord-Nederland (LD);2014;2.62;33.35;65.42
8810;6000050;1100;1020910;2030160;Oost-Nederland (LD);2010;2.98;29.38;61.32
8811;6000050;1100;1020910;2030160;Oost-Nederland (LD);2011;2.89;32.55;65.38
8812;6000050;1100;1020910;2030160;Oost-Nederland (LD);2012;2.73;29.21;59.11
8813;6000050;1100;1020910;2030160;Oost-Nederland (LD);2013;2.69;31.36;58.81
8814;6000050;1100;1020910;2030160;Oost-Nederland (LD);2014;2.82;32.37;58.82
8815;6000050;1100;1020910;2030160;West-Nederland (LD);2010;2.79;27.03;60.68
8816;6000050;1100;1020910;2030160;West-Nederland (LD);2011;2.61;26.69;62.68
8817;6000050;1100;1020910;2030160;West-Nederland (LD);2012;2.67;27.76;61.54
8818;6000050;1100;1020910;2030160;West-Nederland (LD);2013;2.66;25.31;59.0
8819;6000050;1100;1020910;2030160;West-Nederland (LD);2014;2.81;28.77;62.95
8820;6000050;1100;1020910;2030160;Zuid-Nederland (LD);2010;2.98;27.37;61.01
8821;6000050;1100;1020910;2030160;Zuid-Nederland (LD);2011;2.71;29.88;58.53
8822;6000050;1100;1020910;2030160;Zuid-Nederland (LD);2012;2.81;29.38;55.13
8823;6000050;1100;1020910;2030160;Zuid-Nederland (LD);2013;2.87;32.47;63.39
8824;6000050;1100;1020910;2030160;Zuid-Nederland (LD);2014;2.73;26.57;55.78
8825;6000050;1100;1020910;2030160;Groningen (PV);2010;2.72;23.0;51.69
8826;6000050;1100;1020910;2030160;Groningen (PV);2011;2.86;36.71;67.61
8827;6000050;1100;1020910;2030160;Groningen (PV);2012;2.86;36.39;63.72
8828;6000050;1100;1020910;2030160;Groningen (PV);2013;2.54;27.77;52.26
8829;6000050;1100;1020910;2030160;Groningen (PV);2014;2.71;28.95;59.18
8830;6000050;1100;1020910;2030160;Friesland (PV);2010;2.76;39.14;70.93
8831;6000050;1100;1020910;2030160;Friesland (PV);2011;2.7;33.7;54.97
8832;6000050;1100;1020910;2030160;Friesland (PV);2012;2.82;32.59;57.07
8833;6000050;1100;1020910;2030160;Friesland (PV);2013;2.82;36.61;62.46
8834;6000050;1100;1020910;2030160;Friesland (PV);2014;2.49;32.22;70.46
8835;6000050;1100;1020910;2030160;Drenthe (PV);2010;2.87;43.9;67.72
8836;6000050;1100;1020910;2030160;Drenthe (PV);2011;2.89;34.24;58.26
8837;6000050;1100;1020910;2030160;Drenthe (PV);2012;2.76;33.32;56.45
8838;6000050;1100;1020910;2030160;Drenthe (PV);2013;2.8;34.51;59.15
8839;6000050;1100;1020910;2030160;Drenthe (PV);2014;2.71;39.35;65.44
8840;6000050;1100;1020910;2030160;Overijssel (PV);2010;3.29;27.71;62.92
8841;6000050;1100;1020910;2030160;Overijssel (PV);2011;3.01;32.93;66.08
8842;6000050;1100;1020910;2030160;Overijssel (PV);2012;2.67;31.67;62.26
8843;6000050;1100;1020910;2030160;Overijssel (PV);2013;2.64;27.88;53.52
8844;6000050;1100;1020910;2030160;Overijssel (PV);2014;2.9;30.1;63.37
8845;6000050;1100;1020910;2030160;Flevoland (PV);2010;2.6;32.59;64.66
8846;6000050;1100;1020910;2030160;Flevoland (PV);2011;2.92;32.98;58.19
8847;6000050;1100;1020910;2030160;Flevoland (PV);2012;2.52;37.46;60.72
8848;6000050;1100;1020910;2030160;Flevoland (PV);2013;2.51;33.93;59.32
8849;6000050;1100;1020910;2030160;Flevoland (PV);2014;2.54;30.55;56.14
8850;6000050;1100;1020910;2030160;Gelderland (PV);2010;2.87;29.74;59.69
8851;6000050;1100;1020910;2030160;Gelderland (PV);2011;2.8;32.21;66.61
8852;6000050;1100;1020910;2030160;Gelderland (PV);2012;2.81;25.74;56.7
8853;6000050;1100;1020910;2030160;Gelderland (PV);2013;2.75;33.13;62.13
8854;6000050;1100;1020910;2030160;Gelderland (PV);2014;2.83;34.11;56.56
8855;6000050;1100;1020910;2030160;Utrecht (PV);2010;3.0;28.42;59.19
8856;6000050;1100;1020910;2030160;Utrecht (PV);2011;2.67;26.0;60.03
8857;6000050;1100;1020910;2030160;Utrecht (PV);2012;2.86;28.07;60.05
8858;6000050;1100;1020910;2030160;Utrecht (PV);2013;2.92;28.3;60.6
8859;6000050;1100;1020910;2030160;Utrecht (PV);2014;2.93;26.04;57.53
8860;6000050;1100;1020910;2030160;Noord-Holland (PV);2010;2.78;26.99;60.56
8861;6000050;1100;1020910;2030160;Noord-Holland (PV);2011;2.73;29.33;69.23
8862;6000050;1100;1020910;2030160;Noord-Holland (PV);2012;2.7;25.21;62.97
8863;6000050;1100;1020910;2030160;Noord-Holland (PV);2013;2.72;26.01;60.67
8864;6000050;1100;1020910;2030160;Noord-Holland (PV);2014;2.88;29.26;64.62
8865;6000050;1100;1020910;2030160;Zuid-Holland (PV);2010;2.68;24.33;59.82
8866;6000050;1100;1020910;2030160;Zuid-Holland (PV);2011;2.55;25.56;60.96
8867;6000050;1100;1020910;2030160;Zuid-Holland (PV);2012;2.6;28.56;61.74
8868;6000050;1100;1020910;2030160;Zuid-Holland (PV);2013;2.54;23.68;57.82
8869;6000050;1100;1020910;2030160;Zuid-Holland (PV);2014;2.74;28.94;64.27
8870;6000050;1100;1020910;2030160;Zeeland (PV);2010;3.23;44.93;72.31
8871;6000050;1100;1020910;2030160;Zeeland (PV);2011;2.19;22.31;46.29
8872;6000050;1100;1020910;2030160;Zeeland (PV);2012;2.54;36.84;55.07
8873;6000050;1100;1020910;2030160;Zeeland (PV);2013;2.59;25.55;54.15
8874;6000050;1100;1020910;2030160;Zeeland (PV);2014;2.65;32.62;57.67
8875;6000050;1100;1020910;2030160;Noord-Brabant (PV);2010;2.91;27.98;59.64
8876;6000050;1100;1020910;2030160;Noord-Brabant (PV);2011;2.68;31.01;60.21
8877;6000050;1100;1020910;2030160;Noord-Brabant (PV);2012;2.89;30.99;56.39
8878;6000050;1100;1020910;2030160;Noord-Brabant (PV);2013;2.93;34.5;67.29
8879;6000050;1100;1020910;2030160;Noord-Brabant (PV);2014;2.77;28.46;56.45
8880;6000050;1100;1020910;2030160;Limburg (PV);2010;3.11;26.12;63.84
8881;6000050;1100;1020910;2030160;Limburg (PV);2011;2.79;27.27;54.65
8882;6000050;1100;1020910;2030160;Limburg (PV);2012;2.61;25.18;51.85
8883;6000050;1100;1020910;2030160;Limburg (PV);2013;2.77;28.43;55.62
8884;6000050;1100;1020910;2030160;Limburg (PV);2014;2.64;22.56;54.38
8885;6000050;1100;1020910;2030160;Zeer sterk stedelijk;2010;2.89;24.6;67.84
8886;6000050;1100;1020910;2030160;Zeer sterk stedelijk;2011;2.63;27.24;64.12
8887;6000050;1100;1020910;2030160;Zeer sterk stedelijk;2012;2.73;30.1;67.68
8888;6000050;1100;1020910;2030160;Zeer sterk stedelijk;2013;2.6;24.41;60.26
8889;6000050;1100;1020910;2030160;Zeer sterk stedelijk;2014;2.77;27.81;66.81
8890;6000050;1100;1020910;2030160;Sterk stedelijk;2010;2.83;27.31;59.53
8891;6000050;1100;1020910;2030160;Sterk stedelijk;2011;2.65;27.36;61.98
8892;6000050;1100;1020910;2030160;Sterk stedelijk;2012;2.74;28.62;62.57
8893;6000050;1100;1020910;2030160;Sterk stedelijk;2013;2.8;29.52;58.92
8894;6000050;1100;1020910;2030160;Sterk stedelijk;2014;2.79;30.24;60.85
8895;6000050;1100;1020910;2030160;Matig stedelijk;2010;2.9;31.9;60.7
8896;6000050;1100;1020910;2030160;Matig stedelijk;2011;2.8;32.74;62.87
8897;6000050;1100;1020910;2030160;Matig stedelijk;2012;2.83;26.29;55.58
8898;6000050;1100;1020910;2030160;Matig stedelijk;2013;2.79;30.31;62.91
8899;6000050;1100;1020910;2030160;Matig stedelijk;2014;2.81;29.89;58.66
8900;6000050;1100;1020910;2030160;Weinig stedelijk;2010;2.87;27.9;57.38
8901;6000050;1100;1020910;2030160;Weinig stedelijk;2011;2.85;28.93;62.14
8902;6000050;1100;1020910;2030160;Weinig stedelijk;2012;2.66;29.71;55.04
8903;6000050;1100;1020910;2030160;Weinig stedelijk;2013;2.71;29.14;57.98
8904;6000050;1100;1020910;2030160;Weinig stedelijk;2014;2.81;30.32;59.14
8905;6000050;1100;1020910;2030160;Niet stedelijk;2010;2.92;31.85;64.28
8906;6000050;1100;1020910;2030160;Niet stedelijk;2011;2.6;33.95;57.48
8907;6000050;1100;1020910;2030160;Niet stedelijk;2012;2.66;32.71;54.07
8908;6000050;1100;1020910;2030160;Niet stedelijk;2013;2.6;32.63;59.89
8909;6000050;1100;1020910;2030160;Niet stedelijk;2014;2.63;28.87;57.83
8910;6000050;1100;1020910;2030170;Nederland;2010;0.52;7.89;13.52
8911;6000050;1100;1020910;2030170;Nederland;2011;0.5;8.37;13.63
8912;6000050;1100;1020910;2030170;Nederland;2012;0.5;8.77;13.22
8913;6000050;1100;1020910;2030170;Nederland;2013;0.48;8.32;12.97
8914;6000050;1100;1020910;2030170;Nederland;2014;0.5;8.64;12.67
8915;6000050;1100;1020910;2030170;Noord-Nederland (LD);2010;0.49;7.1;11.64
8916;6000050;1100;1020910;2030170;Noord-Nederland (LD);2011;0.52;11.13;13.3
8917;6000050;1100;1020910;2030170;Noord-Nederland (LD);2012;0.47;9.03;11.37
8918;6000050;1100;1020910;2030170;Noord-Nederland (LD);2013;0.49;8.49;11.37
8919;6000050;1100;1020910;2030170;Noord-Nederland (LD);2014;0.48;9.95;12.31
8920;6000050;1100;1020910;2030170;Oost-Nederland (LD);2010;0.49;7.84;11.79
8921;6000050;1100;1020910;2030170;Oost-Nederland (LD);2011;0.52;9.6;13.93
8922;6000050;1100;1020910;2030170;Oost-Nederland (LD);2012;0.48;8.45;12.6
8923;6000050;1100;1020910;2030170;Oost-Nederland (LD);2013;0.47;9.16;12.92
8924;6000050;1100;1020910;2030170;Oost-Nederland (LD);2014;0.5;8.65;12.55
8925;6000050;1100;1020910;2030170;West-Nederland (LD);2010;0.54;8.38;15.25
8926;6000050;1100;1020910;2030170;West-Nederland (LD);2011;0.49;7.37;14.54
8927;6000050;1100;1020910;2030170;West-Nederland (LD);2012;0.51;9.11;14.87
8928;6000050;1100;1020910;2030170;West-Nederland (LD);2013;0.46;7.9;13.35
8929;6000050;1100;1020910;2030170;West-Nederland (LD);2014;0.53;8.91;14.11
8930;6000050;1100;1020910;2030170;Zuid-Nederland (LD);2010;0.53;7.31;12.64
8931;6000050;1100;1020910;2030170;Zuid-Nederland (LD);2011;0.48;7.78;11.63
8932;6000050;1100;1020910;2030170;Zuid-Nederland (LD);2012;0.5;8.23;11.35
8933;6000050;1100;1020910;2030170;Zuid-Nederland (LD);2013;0.51;8.18;13.06
8934;6000050;1100;1020910;2030170;Zuid-Nederland (LD);2014;0.47;7.46;10.19
8935;6000050;1100;1020910;2030170;Groningen (PV);2010;0.46;5.62;13.57
8936;6000050;1100;1020910;2030170;Groningen (PV);2011;0.52;10.43;13.46
8937;6000050;1100;1020910;2030170;Groningen (PV);2012;0.43;7.7;11.17
8938;6000050;1100;1020910;2030170;Groningen (PV);2013;0.47;7.27;9.9
8939;6000050;1100;1020910;2030170;Groningen (PV);2014;0.52;10.26;13.05
8940;6000050;1100;1020910;2030170;Friesland (PV);2010;0.54;9.17;12.52
8941;6000050;1100;1020910;2030170;Friesland (PV);2011;0.56;11.91;14.13
8942;6000050;1100;1020910;2030170;Friesland (PV);2012;0.47;9.27;10.44
8943;6000050;1100;1020910;2030170;Friesland (PV);2013;0.5;8.88;12.06
8944;6000050;1100;1020910;2030170;Friesland (PV);2014;0.35;8.09;10.28
8945;6000050;1100;1020910;2030170;Drenthe (PV);2010;0.44;6.12;8.54
8946;6000050;1100;1020910;2030170;Drenthe (PV);2011;0.48;10.82;12.17
8947;6000050;1100;1020910;2030170;Drenthe (PV);2012;0.52;10.13;12.86
8948;6000050;1100;1020910;2030170;Drenthe (PV);2013;0.52;9.34;12.12
8949;6000050;1100;1020910;2030170;Drenthe (PV);2014;0.59;12.0;14.13
8950;6000050;1100;1020910;2030170;Overijssel (PV);2010;0.54;8.98;12.78
8951;6000050;1100;1020910;2030170;Overijssel (PV);2011;0.58;12.27;16.0
8952;6000050;1100;1020910;2030170;Overijssel (PV);2012;0.61;13.08;16.82
8953;6000050;1100;1020910;2030170;Overijssel (PV);2013;0.44;6.53;9.49
8954;6000050;1100;1020910;2030170;Overijssel (PV);2014;0.5;8.63;12.79
8955;6000050;1100;1020910;2030170;Flevoland (PV);2010;0.57;12.36;19.26
8956;6000050;1100;1020910;2030170;Flevoland (PV);2011;0.53;10.64;16.4
8957;6000050;1100;1020910;2030170;Flevoland (PV);2012;0.34;9.41;15.48
8958;6000050;1100;1020910;2030170;Flevoland (PV);2013;0.63;14.67;19.83
8959;6000050;1100;1020910;2030170;Flevoland (PV);2014;0.53;10.02;17.0
8960;6000050;1100;1020910;2030170;Gelderland (PV);2010;0.45;6.25;9.7
8961;6000050;1100;1020910;2030170;Gelderland (PV);2011;0.48;7.69;12.08
8962;6000050;1100;1020910;2030170;Gelderland (PV);2012;0.42;5.24;9.21
8963;6000050;1100;1020910;2030170;Gelderland (PV);2013;0.47;9.85;13.85
8964;6000050;1100;1020910;2030170;Gelderland (PV);2014;0.49;8.38;11.54
8965;6000050;1100;1020910;2030170;Utrecht (PV);2010;0.56;9.06;15.45
8966;6000050;1100;1020910;2030170;Utrecht (PV);2011;0.46;5.82;12.92
8967;6000050;1100;1020910;2030170;Utrecht (PV);2012;0.55;8.54;13.83
8968;6000050;1100;1020910;2030170;Utrecht (PV);2013;0.46;8.8;14.06
8969;6000050;1100;1020910;2030170;Utrecht (PV);2014;0.46;6.34;10.63
8970;6000050;1100;1020910;2030170;Noord-Holland (PV);2010;0.49;8.71;13.98
8971;6000050;1100;1020910;2030170;Noord-Holland (PV);2011;0.53;9.75;17.6
8972;6000050;1100;1020910;2030170;Noord-Holland (PV);2012;0.48;7.63;14.03
8973;6000050;1100;1020910;2030170;Noord-Holland (PV);2013;0.36;6.39;11.83
8974;6000050;1100;1020910;2030170;Noord-Holland (PV);2014;0.54;7.91;13.6
8975;6000050;1100;1020910;2030170;Zuid-Holland (PV);2010;0.57;7.27;16.35
8976;6000050;1100;1020910;2030170;Zuid-Holland (PV);2011;0.49;6.26;13.52
8977;6000050;1100;1020910;2030170;Zuid-Holland (PV);2012;0.51;9.84;15.9
8978;6000050;1100;1020910;2030170;Zuid-Holland (PV);2013;0.54;8.61;14.51
8979;6000050;1100;1020910;2030170;Zuid-Holland (PV);2014;0.53;10.44;15.84
8980;6000050;1100;1020910;2030170;Zeeland (PV);2010;0.5;13.08;13.99
8981;6000050;1100;1020910;2030170;Zeeland (PV);2011;0.42;6.89;9.72
8982;6000050;1100;1020910;2030170;Zeeland (PV);2012;0.56;14.51;14.89
8983;6000050;1100;1020910;2030170;Zeeland (PV);2013;0.44;8.57;11.11
8984;6000050;1100;1020910;2030170;Zeeland (PV);2014;0.65;10.38;13.38
8985;6000050;1100;1020910;2030170;Noord-Brabant (PV);2010;0.49;7.19;12.11
8986;6000050;1100;1020910;2030170;Noord-Brabant (PV);2011;0.44;7.47;10.57
8987;6000050;1100;1020910;2030170;Noord-Brabant (PV);2012;0.51;8.25;11.72
8988;6000050;1100;1020910;2030170;Noord-Brabant (PV);2013;0.54;8.67;14.19
8989;6000050;1100;1020910;2030170;Noord-Brabant (PV);2014;0.51;8.53;11.13
8990;6000050;1100;1020910;2030170;Limburg (PV);2010;0.6;7.56;13.74
8991;6000050;1100;1020910;2030170;Limburg (PV);2011;0.58;8.49;14.1
8992;6000050;1100;1020910;2030170;Limburg (PV);2012;0.48;8.18;10.4
8993;6000050;1100;1020910;2030170;Limburg (PV);2013;0.44;7.2;10.78
8994;6000050;1100;1020910;2030170;Limburg (PV);2014;0.39;5.19;8.2
8995;6000050;1100;1020910;2030170;Zeer sterk stedelijk;2010;0.61;9.14;20.3
8996;6000050;1100;1020910;2030170;Zeer sterk stedelijk;2011;0.47;6.4;14.17
8997;6000050;1100;1020910;2030170;Zeer sterk stedelijk;2012;0.51;8.83;15.75
8998;6000050;1100;1020910;2030170;Zeer sterk stedelijk;2013;0.51;8.23;14.45
8999;6000050;1100;1020910;2030170;Zeer sterk stedelijk;2014;0.62;9.81;17.56
9000;6000050;1100;1020910;2030170;Sterk stedelijk;2010;0.53;7.25;12.96
9001;6000050;1100;1020910;2030170;Sterk stedelijk;2011;0.55;8.33;14.78
9002;6000050;1100;1020910;2030170;Sterk stedelijk;2012;0.54;9.74;16.11
9003;6000050;1100;1020910;2030170;Sterk stedelijk;2013;0.5;8.42;14.0
9004;6000050;1100;1020910;2030170;Sterk stedelijk;2014;0.5;8.4;12.56
