ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
489;Totaal mannen en vrouwen;9 jaar;2054;200801
490;Totaal mannen en vrouwen;9 jaar;2055;200031
491;Totaal mannen en vrouwen;9 jaar;2056;199288
492;Totaal mannen en vrouwen;9 jaar;2057;198585
493;Totaal mannen en vrouwen;9 jaar;2058;197964
494;Totaal mannen en vrouwen;9 jaar;2059;197422
495;Totaal mannen en vrouwen;9 jaar;2060;196967
496;Totaal mannen en vrouwen;9 jaar;2061;196617
497;Totaal mannen en vrouwen;9 jaar;2062;196366
498;Totaal mannen en vrouwen;9 jaar;2063;196251
499;Totaal mannen en vrouwen;9 jaar;2064;196269
500;Totaal mannen en vrouwen;9 jaar;2065;196447
501;Totaal mannen en vrouwen;9 jaar;2066;196809
502;Totaal mannen en vrouwen;9 jaar;2067;197378
503;Totaal mannen en vrouwen;9 jaar;2068;198200
504;Totaal mannen en vrouwen;9 jaar;2069;199247
505;Totaal mannen en vrouwen;9 jaar;2070;200563
506;Totaal mannen en vrouwen;10 jaar;2025;186260
507;Totaal mannen en vrouwen;10 jaar;2026;182520
508;Totaal mannen en vrouwen;10 jaar;2027;183872
509;Totaal mannen en vrouwen;10 jaar;2028;181306
510;Totaal mannen en vrouwen;10 jaar;2029;179691
511;Totaal mannen en vrouwen;10 jaar;2030;180090
512;Totaal mannen en vrouwen;10 jaar;2031;178656
513;Totaal mannen en vrouwen;10 jaar;2032;188780
514;Totaal mannen en vrouwen;10 jaar;2033;176816
515;Totaal mannen en vrouwen;10 jaar;2034;173507
516;Totaal mannen en vrouwen;10 jaar;2035;174162
517;Totaal mannen en vrouwen;10 jaar;2036;174139
518;Totaal mannen en vrouwen;10 jaar;2037;175685
519;Totaal mannen en vrouwen;10 jaar;2038;178533
520;Totaal mannen en vrouwen;10 jaar;2039;182064
521;Totaal mannen en vrouwen;10 jaar;2040;186235
522;Totaal mannen en vrouwen;10 jaar;2041;190568
523;Totaal mannen en vrouwen;10 jaar;2042;194166
524;Totaal mannen en vrouwen;10 jaar;2043;197152
525;Totaal mannen en vrouwen;10 jaar;2044;199606
526;Totaal mannen en vrouwen;10 jaar;2045;201611
527;Totaal mannen en vrouwen;10 jaar;2046;203218
528;Totaal mannen en vrouwen;10 jaar;2047;204340
529;Totaal mannen en vrouwen;10 jaar;2048;204986
530;Totaal mannen en vrouwen;10 jaar;2049;205112
531;Totaal mannen en vrouwen;10 jaar;2050;204834
532;Totaal mannen en vrouwen;10 jaar;2051;204383
533;Totaal mannen en vrouwen;10 jaar;2052;203794
534;Totaal mannen en vrouwen;10 jaar;2053;203129
535;Totaal mannen en vrouwen;10 jaar;2054;202414
536;Totaal mannen en vrouwen;10 jaar;2055;201647
537;Totaal mannen en vrouwen;10 jaar;2056;200879
538;Totaal mannen en vrouwen;10 jaar;2057;200136
539;Totaal mannen en vrouwen;10 jaar;2058;199435
540;Totaal mannen en vrouwen;10 jaar;2059;198815
541;Totaal mannen en vrouwen;10 jaar;2060;198274
542;Totaal mannen en vrouwen;10 jaar;2061;197822
543;Totaal mannen en vrouwen;10 jaar;2062;197473
544;Totaal mannen en vrouwen;10 jaar;2063;197221
545;Totaal mannen en vrouwen;10 jaar;2064;197107
546;Totaal mannen en vrouwen;10 jaar;2065;197127
547;Totaal mannen en vrouwen;10 jaar;2066;197306
548;Totaal mannen en vrouwen;10 jaar;2067;197668
549;Totaal mannen en vrouwen;10 jaar;2068;198235
550;Totaal mannen en vrouwen;10 jaar;2069;199057
551;Totaal mannen en vrouwen;10 jaar;2070;200104
552;Totaal mannen en vrouwen;11 jaar;2025;183120
553;Totaal mannen en vrouwen;11 jaar;2026;187379
554;Totaal mannen en vrouwen;11 jaar;2027;183536
555;Totaal mannen en vrouwen;11 jaar;2028;184792
556;Totaal mannen en vrouwen;11 jaar;2029;182138
557;Totaal mannen en vrouwen;11 jaar;2030;180523
558;Totaal mannen en vrouwen;11 jaar;2031;180919
559;Totaal mannen en vrouwen;11 jaar;2032;179517
560;Totaal mannen en vrouwen;11 jaar;2033;189646
561;Totaal mannen en vrouwen;11 jaar;2034;177721
562;Totaal mannen en vrouwen;11 jaar;2035;174432
563;Totaal mannen en vrouwen;11 jaar;2036;175094
564;Totaal mannen en vrouwen;11 jaar;2037;175074
565;Totaal mannen en vrouwen;11 jaar;2038;176614
566;Totaal mannen en vrouwen;11 jaar;2039;179451
567;Totaal mannen en vrouwen;11 jaar;2040;182979
568;Totaal mannen en vrouwen;11 jaar;2041;187143
569;Totaal mannen en vrouwen;11 jaar;2042;191466
570;Totaal mannen en vrouwen;11 jaar;2043;195060
571;Totaal mannen en vrouwen;11 jaar;2044;198048
572;Totaal mannen en vrouwen;11 jaar;2045;200499
573;Totaal mannen en vrouwen;11 jaar;2046;202500
574;Totaal mannen en vrouwen;11 jaar;2047;204107
575;Totaal mannen en vrouwen;11 jaar;2048;205231
576;Totaal mannen en vrouwen;11 jaar;2049;205869
577;Totaal mannen en vrouwen;11 jaar;2050;205996
578;Totaal mannen en vrouwen;11 jaar;2051;205721
579;Totaal mannen en vrouwen;11 jaar;2052;205273
580;Totaal mannen en vrouwen;11 jaar;2053;204687
581;Totaal mannen en vrouwen;11 jaar;2054;204025
582;Totaal mannen en vrouwen;11 jaar;2055;203312
583;Totaal mannen en vrouwen;11 jaar;2056;202546
584;Totaal mannen en vrouwen;11 jaar;2057;201778
585;Totaal mannen en vrouwen;11 jaar;2058;201037
586;Totaal mannen en vrouwen;11 jaar;2059;200338
587;Totaal mannen en vrouwen;11 jaar;2060;199721
588;Totaal mannen en vrouwen;11 jaar;2061;199181
589;Totaal mannen en vrouwen;11 jaar;2062;198730
590;Totaal mannen en vrouwen;11 jaar;2063;198383
591;Totaal mannen en vrouwen;11 jaar;2064;198131
592;Totaal mannen en vrouwen;11 jaar;2065;198017
593;Totaal mannen en vrouwen;11 jaar;2066;198037
594;Totaal mannen en vrouwen;11 jaar;2067;198218
595;Totaal mannen en vrouwen;11 jaar;2068;198578
596;Totaal mannen en vrouwen;11 jaar;2069;199144
597;Totaal mannen en vrouwen;11 jaar;2070;199964
598;Totaal mannen en vrouwen;12 jaar;2025;188174
599;Totaal mannen en vrouwen;12 jaar;2026;184213
600;Totaal mannen en vrouwen;12 jaar;2027;188360
601;Totaal mannen en vrouwen;12 jaar;2028;184442
602;Totaal mannen en vrouwen;12 jaar;2029;185622
603;Totaal mannen en vrouwen;12 jaar;2030;182969
604;Totaal mannen en vrouwen;12 jaar;2031;181345
605;Totaal mannen en vrouwen;12 jaar;2032;181773
606;Totaal mannen en vrouwen;12 jaar;2033;180395
607;Totaal mannen en vrouwen;12 jaar;2034;190524
608;Totaal mannen en vrouwen;12 jaar;2035;178626
609;Totaal mannen en vrouwen;12 jaar;2036;175353
610;Totaal mannen en vrouwen;12 jaar;2037;176019
611;Totaal mannen en vrouwen;12 jaar;2038;176001
612;Totaal mannen en vrouwen;12 jaar;2039;177540
613;Totaal mannen en vrouwen;12 jaar;2040;180368
614;Totaal mannen en vrouwen;12 jaar;2041;183890
615;Totaal mannen en vrouwen;12 jaar;2042;188052
616;Totaal mannen en vrouwen;12 jaar;2043;192371
617;Totaal mannen en vrouwen;12 jaar;2044;195960
618;Totaal mannen en vrouwen;12 jaar;2045;198945
619;Totaal mannen en vrouwen;12 jaar;2046;201395
620;Totaal mannen en vrouwen;12 jaar;2047;203393
621;Totaal mannen en vrouwen;12 jaar;2048;204996
622;Totaal mannen en vrouwen;12 jaar;2049;206121
623;Totaal mannen en vrouwen;12 jaar;2050;206760
624;Totaal mannen en vrouwen;12 jaar;2051;206887
625;Totaal mannen en vrouwen;12 jaar;2052;206615
626;Totaal mannen en vrouwen;12 jaar;2053;206166
627;Totaal mannen en vrouwen;12 jaar;2054;205581
628;Totaal mannen en vrouwen;12 jaar;2055;204926
629;Totaal mannen en vrouwen;12 jaar;2056;204216
630;Totaal mannen en vrouwen;12 jaar;2057;203449
631;Totaal mannen en vrouwen;12 jaar;2058;202684
632;Totaal mannen en vrouwen;12 jaar;2059;201943
633;Totaal mannen en vrouwen;12 jaar;2060;201246
634;Totaal mannen en vrouwen;12 jaar;2061;200632
635;Totaal mannen en vrouwen;12 jaar;2062;200094
636;Totaal mannen en vrouwen;12 jaar;2063;199643
637;Totaal mannen en vrouwen;12 jaar;2064;199296
638;Totaal mannen en vrouwen;12 jaar;2065;199045
639;Totaal mannen en vrouwen;12 jaar;2066;198930
640;Totaal mannen en vrouwen;12 jaar;2067;198953
641;Totaal mannen en vrouwen;12 jaar;2068;199134
642;Totaal mannen en vrouwen;12 jaar;2069;199495
643;Totaal mannen en vrouwen;12 jaar;2070;200059
644;Totaal mannen en vrouwen;13 jaar;2025;191705
645;Totaal mannen en vrouwen;13 jaar;2026;189208
646;Totaal mannen en vrouwen;13 jaar;2027;185187
647;Totaal mannen en vrouwen;13 jaar;2028;189254
648;Totaal mannen en vrouwen;13 jaar;2029;185277
649;Totaal mannen en vrouwen;13 jaar;2030;186445
650;Totaal mannen en vrouwen;13 jaar;2031;183788
651;Totaal mannen en vrouwen;13 jaar;2032;182186
652;Totaal mannen en vrouwen;13 jaar;2033;182638
653;Totaal mannen en vrouwen;13 jaar;2034;181275
654;Totaal mannen en vrouwen;13 jaar;2035;191401
655;Totaal mannen en vrouwen;13 jaar;2036;179533
656;Totaal mannen en vrouwen;13 jaar;2037;176271
657;Totaal mannen en vrouwen;13 jaar;2038;176939
658;Totaal mannen en vrouwen;13 jaar;2039;176920
659;Totaal mannen en vrouwen;13 jaar;2040;178458
660;Totaal mannen en vrouwen;13 jaar;2041;181279
661;Totaal mannen en vrouwen;13 jaar;2042;184794
662;Totaal mannen en vrouwen;13 jaar;2043;188954
663;Totaal mannen en vrouwen;13 jaar;2044;193270
664;Totaal mannen en vrouwen;13 jaar;2045;196859
665;Totaal mannen en vrouwen;13 jaar;2046;199838
666;Totaal mannen en vrouwen;13 jaar;2047;202284
667;Totaal mannen en vrouwen;13 jaar;2048;204282
668;Totaal mannen en vrouwen;13 jaar;2049;205885
669;Totaal mannen en vrouwen;13 jaar;2050;207009
670;Totaal mannen en vrouwen;13 jaar;2051;207647
671;Totaal mannen en vrouwen;13 jaar;2052;207776
672;Totaal mannen en vrouwen;13 jaar;2053;207505
673;Totaal mannen en vrouwen;13 jaar;2054;207056
674;Totaal mannen en vrouwen;13 jaar;2055;206474
675;Totaal mannen en vrouwen;13 jaar;2056;205821
676;Totaal mannen en vrouwen;13 jaar;2057;205115
677;Totaal mannen en vrouwen;13 jaar;2058;204351
678;Totaal mannen en vrouwen;13 jaar;2059;203584
679;Totaal mannen en vrouwen;13 jaar;2060;202846
680;Totaal mannen en vrouwen;13 jaar;2061;202151
681;Totaal mannen en vrouwen;13 jaar;2062;201540
682;Totaal mannen en vrouwen;13 jaar;2063;201002
683;Totaal mannen en vrouwen;13 jaar;2064;200554
684;Totaal mannen en vrouwen;13 jaar;2065;200210
685;Totaal mannen en vrouwen;13 jaar;2066;199959
686;Totaal mannen en vrouwen;13 jaar;2067;199844
687;Totaal mannen en vrouwen;13 jaar;2068;199868
688;Totaal mannen en vrouwen;13 jaar;2069;200047
689;Totaal mannen en vrouwen;13 jaar;2070;200408
690;Totaal mannen en vrouwen;14 jaar;2025;196666
691;Totaal mannen en vrouwen;14 jaar;2026;192802
692;Totaal mannen en vrouwen;14 jaar;2027;190228
693;Totaal mannen en vrouwen;14 jaar;2028;186169
694;Totaal mannen en vrouwen;14 jaar;2029;190172
695;Totaal mannen en vrouwen;14 jaar;2030;186179
696;Totaal mannen en vrouwen;14 jaar;2031;187332
697;Totaal mannen en vrouwen;14 jaar;2032;184701
698;Totaal mannen en vrouwen;14 jaar;2033;183119
699;Totaal mannen en vrouwen;14 jaar;2034;183584
700;Totaal mannen en vrouwen;14 jaar;2035;182233
701;Totaal mannen en vrouwen;14 jaar;2036;192359
702;Totaal mannen en vrouwen;14 jaar;2037;180507
703;Totaal mannen en vrouwen;14 jaar;2038;177256
704;Totaal mannen en vrouwen;14 jaar;2039;177922
705;Totaal mannen en vrouwen;14 jaar;2040;177906
706;Totaal mannen en vrouwen;14 jaar;2041;179440
707;Totaal mannen en vrouwen;14 jaar;2042;182263
708;Totaal mannen en vrouwen;14 jaar;2043;185772
709;Totaal mannen en vrouwen;14 jaar;2044;189929
710;Totaal mannen en vrouwen;14 jaar;2045;194245
711;Totaal mannen en vrouwen;14 jaar;2046;197831
712;Totaal mannen en vrouwen;14 jaar;2047;200808
713;Totaal mannen en vrouwen;14 jaar;2048;203254
714;Totaal mannen en vrouwen;14 jaar;2049;205249
715;Totaal mannen en vrouwen;14 jaar;2050;206851
716;Totaal mannen en vrouwen;14 jaar;2051;207974
717;Totaal mannen en vrouwen;14 jaar;2052;208615
718;Totaal mannen en vrouwen;14 jaar;2053;208743
719;Totaal mannen en vrouwen;14 jaar;2054;208475
720;Totaal mannen en vrouwen;14 jaar;2055;208028
721;Totaal mannen en vrouwen;14 jaar;2056;207444
722;Totaal mannen en vrouwen;14 jaar;2057;206793
723;Totaal mannen en vrouwen;14 jaar;2058;206090
724;Totaal mannen en vrouwen;14 jaar;2059;205327
725;Totaal mannen en vrouwen;14 jaar;2060;204564
726;Totaal mannen en vrouwen;14 jaar;2061;203828
727;Totaal mannen en vrouwen;14 jaar;2062;203133
728;Totaal mannen en vrouwen;14 jaar;2063;202523
729;Totaal mannen en vrouwen;14 jaar;2064;201988
730;Totaal mannen en vrouwen;14 jaar;2065;201543
731;Totaal mannen en vrouwen;14 jaar;2066;201200
732;Totaal mannen en vrouwen;14 jaar;2067;200950
733;Totaal mannen en vrouwen;14 jaar;2068;200832
734;Totaal mannen en vrouwen;14 jaar;2069;200855
735;Totaal mannen en vrouwen;14 jaar;2070;201036
736;Totaal mannen en vrouwen;15 jaar;2025;197826
737;Totaal mannen en vrouwen;15 jaar;2026;197885
738;Totaal mannen en vrouwen;15 jaar;2027;193961
739;Totaal mannen en vrouwen;15 jaar;2028;191297
740;Totaal mannen en vrouwen;15 jaar;2029;187176
741;Totaal mannen en vrouwen;15 jaar;2030;191148
742;Totaal mannen en vrouwen;15 jaar;2031;187127
743;Totaal mannen en vrouwen;15 jaar;2032;188303
744;Totaal mannen en vrouwen;15 jaar;2033;185692
745;Totaal mannen en vrouwen;15 jaar;2034;184126
746;Totaal mannen en vrouwen;15 jaar;2035;184603
747;Totaal mannen en vrouwen;15 jaar;2036;183261
748;Totaal mannen en vrouwen;15 jaar;2037;193384
749;Totaal mannen en vrouwen;15 jaar;2038;181547
750;Totaal mannen en vrouwen;15 jaar;2039;178305
751;Totaal mannen en vrouwen;15 jaar;2040;178973
752;Totaal mannen en vrouwen;15 jaar;2041;178961
753;Totaal mannen en vrouwen;15 jaar;2042;180492
754;Totaal mannen en vrouwen;15 jaar;2043;183312
755;Totaal mannen en vrouwen;15 jaar;2044;186820
756;Totaal mannen en vrouwen;15 jaar;2045;190980
757;Totaal mannen en vrouwen;15 jaar;2046;195290
758;Totaal mannen en vrouwen;15 jaar;2047;198876
759;Totaal mannen en vrouwen;15 jaar;2048;201851
760;Totaal mannen en vrouwen;15 jaar;2049;204295
761;Totaal mannen en vrouwen;15 jaar;2050;206290
762;Totaal mannen en vrouwen;15 jaar;2051;207889
763;Totaal mannen en vrouwen;15 jaar;2052;209015
764;Totaal mannen en vrouwen;15 jaar;2053;209655
765;Totaal mannen en vrouwen;15 jaar;2054;209783
766;Totaal mannen en vrouwen;15 jaar;2055;209518
767;Totaal mannen en vrouwen;15 jaar;2056;209072
768;Totaal mannen en vrouwen;15 jaar;2057;208489
769;Totaal mannen en vrouwen;15 jaar;2058;207840
770;Totaal mannen en vrouwen;15 jaar;2059;207141
771;Totaal mannen en vrouwen;15 jaar;2060;206379
772;Totaal mannen en vrouwen;15 jaar;2061;205616
773;Totaal mannen en vrouwen;15 jaar;2062;204881
774;Totaal mannen en vrouwen;15 jaar;2063;204190
775;Totaal mannen en vrouwen;15 jaar;2064;203580
776;Totaal mannen en vrouwen;15 jaar;2065;203048
777;Totaal mannen en vrouwen;15 jaar;2066;202604
778;Totaal mannen en vrouwen;15 jaar;2067;202263
779;Totaal mannen en vrouwen;15 jaar;2068;202015
780;Totaal mannen en vrouwen;15 jaar;2069;201896
781;Totaal mannen en vrouwen;15 jaar;2070;201920
782;Totaal mannen en vrouwen;16 jaar;2025;198845
783;Totaal mannen en vrouwen;16 jaar;2026;199395
784;Totaal mannen en vrouwen;16 jaar;2027;199353
785;Totaal mannen en vrouwen;16 jaar;2028;195315
786;Totaal mannen en vrouwen;16 jaar;2029;192503
787;Totaal mannen en vrouwen;16 jaar;2030;188349
788;Totaal mannen en vrouwen;16 jaar;2031;192253
789;Totaal mannen en vrouwen;16 jaar;2032;188249
790;Totaal mannen en vrouwen;16 jaar;2033;189447
791;Totaal mannen en vrouwen;16 jaar;2034;186848
792;Totaal mannen en vrouwen;16 jaar;2035;185290
793;Totaal mannen en vrouwen;16 jaar;2036;185784
794;Totaal mannen en vrouwen;16 jaar;2037;184444
795;Totaal mannen en vrouwen;16 jaar;2038;194562
796;Totaal mannen en vrouwen;16 jaar;2039;182741
797;Totaal mannen en vrouwen;16 jaar;2040;179512
798;Totaal mannen en vrouwen;16 jaar;2041;180182
799;Totaal mannen en vrouwen;16 jaar;2042;180171
800;Totaal mannen en vrouwen;16 jaar;2043;181703
801;Totaal mannen en vrouwen;16 jaar;2044;184520
802;Totaal mannen en vrouwen;16 jaar;2045;188028
803;Totaal mannen en vrouwen;16 jaar;2046;192184
804;Totaal mannen en vrouwen;16 jaar;2047;196493
805;Totaal mannen en vrouwen;16 jaar;2048;200076
806;Totaal mannen en vrouwen;16 jaar;2049;203053
807;Totaal mannen en vrouwen;16 jaar;2050;205496
808;Totaal mannen en vrouwen;16 jaar;2051;207492
809;Totaal mannen en vrouwen;16 jaar;2052;209089
810;Totaal mannen en vrouwen;16 jaar;2053;210215
811;Totaal mannen en vrouwen;16 jaar;2054;210859
812;Totaal mannen en vrouwen;16 jaar;2055;210988
813;Totaal mannen en vrouwen;16 jaar;2056;210723
814;Totaal mannen en vrouwen;16 jaar;2057;210278
815;Totaal mannen en vrouwen;16 jaar;2058;209697
816;Totaal mannen en vrouwen;16 jaar;2059;209051
817;Totaal mannen en vrouwen;16 jaar;2060;208352
818;Totaal mannen en vrouwen;16 jaar;2061;207592
819;Totaal mannen en vrouwen;16 jaar;2062;206830
820;Totaal mannen en vrouwen;16 jaar;2063;206097
821;Totaal mannen en vrouwen;16 jaar;2064;205406
822;Totaal mannen en vrouwen;16 jaar;2065;204801
823;Totaal mannen en vrouwen;16 jaar;2066;204268
824;Totaal mannen en vrouwen;16 jaar;2067;203826
825;Totaal mannen en vrouwen;16 jaar;2068;203485
826;Totaal mannen en vrouwen;16 jaar;2069;203238
827;Totaal mannen en vrouwen;16 jaar;2070;203117
828;Totaal mannen en vrouwen;17 jaar;2025;196596
829;Totaal mannen en vrouwen;17 jaar;2026;201202
830;Totaal mannen en vrouwen;17 jaar;2027;201445
831;Totaal mannen en vrouwen;17 jaar;2028;201120
832;Totaal mannen en vrouwen;17 jaar;2029;196796
833;Totaal mannen en vrouwen;17 jaar;2030;193911
834;Totaal mannen en vrouwen;17 jaar;2031;189698
835;Totaal mannen en vrouwen;17 jaar;2032;193628
836;Totaal mannen en vrouwen;17 jaar;2033;189640
837;Totaal mannen en vrouwen;17 jaar;2034;190857
838;Totaal mannen en vrouwen;17 jaar;2035;188258
839;Totaal mannen en vrouwen;17 jaar;2036;186709
840;Totaal mannen en vrouwen;17 jaar;2037;187216
841;Totaal mannen en vrouwen;17 jaar;2038;185877
842;Totaal mannen en vrouwen;17 jaar;2039;195994
843;Totaal mannen en vrouwen;17 jaar;2040;184183
844;Totaal mannen en vrouwen;17 jaar;2041;180967
845;Totaal mannen en vrouwen;17 jaar;2042;181636
846;Totaal mannen en vrouwen;17 jaar;2043;181631
847;Totaal mannen en vrouwen;17 jaar;2044;183164
848;Totaal mannen en vrouwen;17 jaar;2045;185981
849;Totaal mannen en vrouwen;17 jaar;2046;189488
850;Totaal mannen en vrouwen;17 jaar;2047;193645
851;Totaal mannen en vrouwen;17 jaar;2048;197952
852;Totaal mannen en vrouwen;17 jaar;2049;201534
853;Totaal mannen en vrouwen;17 jaar;2050;204516
854;Totaal mannen en vrouwen;17 jaar;2051;206958
855;Totaal mannen en vrouwen;17 jaar;2052;208957
856;Totaal mannen en vrouwen;17 jaar;2053;210552
857;Totaal mannen en vrouwen;17 jaar;2054;211677
858;Totaal mannen en vrouwen;17 jaar;2055;212323
859;Totaal mannen en vrouwen;17 jaar;2056;212451
860;Totaal mannen en vrouwen;17 jaar;2057;212188
861;Totaal mannen en vrouwen;17 jaar;2058;211745
862;Totaal mannen en vrouwen;17 jaar;2059;211167
863;Totaal mannen en vrouwen;17 jaar;2060;210522
864;Totaal mannen en vrouwen;17 jaar;2061;209825
865;Totaal mannen en vrouwen;17 jaar;2062;209068
866;Totaal mannen en vrouwen;17 jaar;2063;208307
867;Totaal mannen en vrouwen;17 jaar;2064;207577
868;Totaal mannen en vrouwen;17 jaar;2065;206890
869;Totaal mannen en vrouwen;17 jaar;2066;206287
870;Totaal mannen en vrouwen;17 jaar;2067;205756
871;Totaal mannen en vrouwen;17 jaar;2068;205315
872;Totaal mannen en vrouwen;17 jaar;2069;204972
873;Totaal mannen en vrouwen;17 jaar;2070;204727
874;Totaal mannen en vrouwen;18 jaar;2025;207073
875;Totaal mannen en vrouwen;18 jaar;2026;204905
876;Totaal mannen en vrouwen;18 jaar;2027;208981
877;Totaal mannen en vrouwen;18 jaar;2028;208821
878;Totaal mannen en vrouwen;18 jaar;2029;208039
879;Totaal mannen en vrouwen;18 jaar;2030;203693
880;Totaal mannen en vrouwen;18 jaar;2031;200712
881;Totaal mannen en vrouwen;18 jaar;2032;196537
882;Totaal mannen en vrouwen;18 jaar;2033;200465
883;Totaal mannen en vrouwen;18 jaar;2034;196447
884;Totaal mannen en vrouwen;18 jaar;2035;197663
885;Totaal mannen en vrouwen;18 jaar;2036;195073
886;Totaal mannen en vrouwen;18 jaar;2037;193531
887;Totaal mannen en vrouwen;18 jaar;2038;194056
888;Totaal mannen en vrouwen;18 jaar;2039;192718
889;Totaal mannen en vrouwen;18 jaar;2040;202831
890;Totaal mannen en vrouwen;18 jaar;2041;191033
891;Totaal mannen en vrouwen;18 jaar;2042;187836
892;Totaal mannen en vrouwen;18 jaar;2043;188508
893;Totaal mannen en vrouwen;18 jaar;2044;188518
894;Totaal mannen en vrouwen;18 jaar;2045;190054
895;Totaal mannen en vrouwen;18 jaar;2046;192872
896;Totaal mannen en vrouwen;18 jaar;2047;196387
897;Totaal mannen en vrouwen;18 jaar;2048;200544
898;Totaal mannen en vrouwen;18 jaar;2049;204859
899;Totaal mannen en vrouwen;18 jaar;2050;208450
900;Totaal mannen en vrouwen;18 jaar;2051;211437
901;Totaal mannen en vrouwen;18 jaar;2052;213886
902;Totaal mannen en vrouwen;18 jaar;2053;215887
903;Totaal mannen en vrouwen;18 jaar;2054;217491
904;Totaal mannen en vrouwen;18 jaar;2055;218623
905;Totaal mannen en vrouwen;18 jaar;2056;219275
906;Totaal mannen en vrouwen;18 jaar;2057;219405
907;Totaal mannen en vrouwen;18 jaar;2058;219147
908;Totaal mannen en vrouwen;18 jaar;2059;218709
909;Totaal mannen en vrouwen;18 jaar;2060;218135
910;Totaal mannen en vrouwen;18 jaar;2061;217493
911;Totaal mannen en vrouwen;18 jaar;2062;216798
912;Totaal mannen en vrouwen;18 jaar;2063;216043
913;Totaal mannen en vrouwen;18 jaar;2064;215285
914;Totaal mannen en vrouwen;18 jaar;2065;214557
915;Totaal mannen en vrouwen;18 jaar;2066;213872
916;Totaal mannen en vrouwen;18 jaar;2067;213276
917;Totaal mannen en vrouwen;18 jaar;2068;212748
918;Totaal mannen en vrouwen;18 jaar;2069;212309
919;Totaal mannen en vrouwen;18 jaar;2070;211968
