ID;Huishoudkenmerken;Perioden;Koelkast_1;Diepvriezer_2;Magnetronoven_3;Vaatwasmachine_4;Wasmachine_5;Centrifuge_6;Wasdroger_7;ElektrischeNaaimachine_8;ZwartWitTelevisie_9;Kleurentelevisie_10;Breedbeeldtelevisie_11;Videorecorder_12;Videocamera_13;DiaprojectorFilmprojector_14;HomeEnOfPersonalComputer_15;TvSpelcomputer_16;RadioOfTuner_17;AparteVersterker_18;BandOfCassetterecorderOfDeck_19;Platenspeler_20;CompactDiscSpeler_21;DigitaleAudioTapeDATRecorder_22;DigitaleCompactCassette_23;MiniDiscSpeler_24;DVDSpeler_25;CDReWriter_26;MP3Speler_27;Piano_28;Orgel_29;Keyboard_30;MuziekinstrumentEUR115_31;Bromfiets_32;MotorScooter_33;Auto_34;Bungalowtent_35;TourcaravanVouwwagen_36;Stacaravan_37;TweedeWoningVakantiehuisjeOfBung_38;Surfplank_39;ZeilbootOfMotorboot_40;SolariumZonnebank_41
964;5e 20% gestandaardiseerde inkomensgroep;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
965;5e 20% gestandaardiseerde inkomensgroep;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
966;5e 20% gestandaardiseerde inkomensgroep;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
967;5e 20% gestandaardiseerde inkomensgroep;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
968;5e 20% gestandaardiseerde inkomensgroep;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
969;5e 20% gestandaardiseerde inkomensgroep;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
970;5e 20% gestandaardiseerde inkomensgroep;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
971;5e 20% gestandaardiseerde inkomensgroep;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
972;5e 20% gestandaardiseerde inkomensgroep;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
973;5e 20% gestandaardiseerde inkomensgroep;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
974;5e 20% gestandaardiseerde inkomensgroep;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
975;5e 20% gestandaardiseerde inkomensgroep;1990;99.0;58.0;28.0;22.0;91.0;;32.0;68.0;27.0;96.0;;56.0;7.0;40.0;35.0;;99.0;;87.0;88.0;56.0;1.0;;;;;;16.0;9.0;;;5.0;3.0;84.0;;10.0;1.0;5.0;9.0;;6.0
976;5e 20% gestandaardiseerde inkomensgroep;1991;99.0;63.0;39.0;26.0;93.0;;37.0;66.0;25.0;98.0;;63.0;13.0;37.0;42.0;;99.0;;90.0;88.0;68.0;1.0;;;;;;16.0;6.0;;;5.0;5.0;86.0;;11.0;2.0;5.0;11.0;;8.0
977;5e 20% gestandaardiseerde inkomensgroep;1992;99.0;65.0;45.0;28.0;95.0;;41.0;69.0;23.0;98.0;;69.0;15.0;36.0;47.0;;99.0;;92.0;87.0;76.0;1.0;;;;;;15.0;5.0;6.0;;6.0;5.0;87.0;;11.0;1.0;5.0;9.0;;9.0
978;5e 20% gestandaardiseerde inkomensgroep;1993;99.0;65.0;54.0;29.0;95.0;;43.0;69.0;20.0;99.0;;70.0;16.0;36.0;47.0;6.0;99.0;;91.0;83.0;79.0;1.0;1.0;;;;;17.0;5.0;8.0;;6.0;5.0;86.0;;11.0;1.0;6.0;9.0;5.0;10.0
979;5e 20% gestandaardiseerde inkomensgroep;1994;;67.0;57.0;30.0;97.0;;45.0;69.0;;99.0;;74.0;18.0;38.0;50.0;9.0;;;93.0;83.0;82.0;2.0;1.0;3.0;;;;;;;31.0;5.0;7.0;85.0;;12.0;1.0;5.0;8.0;6.0;12.0
980;5e 20% gestandaardiseerde inkomensgroep;1995;;70.0;65.0;35.0;96.0;;48.0;65.0;;99.0;;77.0;20.0;39.0;55.0;9.0;;;93.0;80.0;86.0;3.0;2.0;4.0;;;;;;;30.0;5.0;7.0;87.0;;11.0;1.0;7.0;8.0;7.0;18.0
981;5e 20% gestandaardiseerde inkomensgroep;1996;;72.0;69.0;41.0;97.0;;53.0;65.0;;99.0;;81.0;22.0;38.0;59.0;10.0;;;93.0;80.0;91.0;2.0;2.0;5.0;;;;;;;32.0;5.0;9.0;87.0;;11.0;1.0;6.0;9.0;6.0;17.0
982;5e 20% gestandaardiseerde inkomensgroep;1997;;72.0;74.0;46.0;95.0;;56.0;64.0;;99.0;;82.0;23.0;36.0;65.0;10.0;;;91.0;77.0;92.0;2.0;2.0;5.0;;;;;;;30.0;4.0;10.0;87.0;;13.0;1.0;6.0;8.0;5.0;17.0
983;5e 20% gestandaardiseerde inkomensgroep;1998;;76.0;78.0;53.0;97.0;;61.0;63.0;;100.0;;84.0;27.0;37.0;72.0;9.0;;;93.0;72.0;94.0;2.0;1.0;6.0;;;;;;;30.0;4.0;11.0;90.0;;13.0;1.0;6.0;8.0;5.0;18.0
984;5e 20% gestandaardiseerde inkomensgroep;1999;;74.0;82.0;52.0;96.0;;61.0;62.0;;99.0;;82.0;25.0;34.0;75.0;10.0;;;90.0;69.0;94.0;2.0;2.0;8.0;;;;;;;28.0;4.0;11.0;86.0;;13.0;2.0;6.0;8.0;5.0;19.0
985;5e 20% gestandaardiseerde inkomensgroep;2000;;78.0;84.0;58.0;97.0;;62.0;59.0;;99.0;;86.0;27.0;33.0;81.0;10.0;;;90.0;67.0;95.0;2.0;3.0;9.0;;;;;;;29.0;4.0;10.0;85.0;;15.0;1.0;7.0;8.0;5.0;22.0
986;5e 20% gestandaardiseerde inkomensgroep;2001;;77.0;88.0;63.0;98.0;;65.0;60.0;;99.0;23.0;88.0;30.0;32.0;87.0;9.0;;;89.0;62.0;97.0;;;10.0;19.0;32.0;5.0;;;;30.0;3.0;10.0;88.0;;14.0;1.0;6.0;7.0;5.0;22.0
987;5e 20% gestandaardiseerde inkomensgroep;2002;;75.0;87.0;67.0;98.0;;67.0;56.0;;99.0;28.0;89.0;28.0;29.0;88.0;10.0;;;85.0;58.0;96.0;;;11.0;30.0;39.0;8.0;;;;32.0;2.0;10.0;85.0;;13.0;1.0;5.0;4.0;4.0;19.0
988;5e 20% gestandaardiseerde inkomensgroep;2003;;83.0;85.0;65.0;98.0;;68.0;65.0;;99.0;;86.0;32.0;33.0;87.0;15.0;;;84.0;59.0;94.0;;;;34.0;39.0;;;;;29.0;4.0;10.0;92.0;;13.0;1.0;6.0;6.0;;19.0
989;5e 20% gestandaardiseerde inkomensgroep;2004;;86.0;87.0;71.0;99.0;;71.0;62.0;;97.0;31.0;86.0;29.0;25.0;87.0;16.0;;;81.0;56.0;96.0;;;;57.0;49.0;17.0;;;;24.0;2.0;10.0;92.0;;13.0;1.0;7.0;5.0;6.0;22.0
990;Laag inkomen;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
991;Laag inkomen;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992;Laag inkomen;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
993;Laag inkomen;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
994;Laag inkomen;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
995;Laag inkomen;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
996;Laag inkomen;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
997;Laag inkomen;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;Laag inkomen;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
999;Laag inkomen;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;Laag inkomen;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1001;Laag inkomen;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002;Laag inkomen;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003;Laag inkomen;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1004;Laag inkomen;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1005;Laag inkomen;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1006;Laag inkomen;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1007;Laag inkomen;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1008;Laag inkomen;1990;95.0;47.0;7.0;4.0;82.0;;16.0;51.0;12.0;91.0;;29.0;2.0;11.0;8.0;;94.0;;62.0;66.0;19.0;1.0;;;;;;4.0;6.0;;;6.0;1.0;35.0;;3.0;2.0;1.0;1.0;;1.0
1009;Laag inkomen;1991;98.0;45.0;11.0;4.0;84.0;;16.0;50.0;13.0;95.0;;33.0;3.0;9.0;8.0;;98.0;;65.0;65.0;25.0;1.0;;;;;;4.0;6.0;;;6.0;2.0;39.0;;3.0;2.0;1.0;1.0;;2.0
1010;Laag inkomen;1992;98.0;48.0;16.0;6.0;88.0;;18.0;51.0;9.0;96.0;;37.0;4.0;11.0;9.0;;96.0;;66.0;67.0;33.0;0.0;;;;;;3.0;6.0;3.0;;6.0;2.0;39.0;;4.0;1.0;1.0;2.0;;2.0
1011;Laag inkomen;1993;98.0;46.0;23.0;6.0;89.0;;23.0;52.0;9.0;97.0;;45.0;6.0;12.0;12.0;8.0;96.0;;71.0;63.0;44.0;0.0;0.0;;;;;4.0;7.0;4.0;;7.0;2.0;38.0;;4.0;3.0;2.0;2.0;1.0;4.0
1012;Laag inkomen;1994;;50.0;27.0;7.0;89.0;;23.0;54.0;;97.0;;47.0;6.0;11.0;13.0;8.0;;;73.0;69.0;46.0;1.0;1.0;3.0;;;;;;;13.0;7.0;2.0;37.0;;5.0;2.0;1.0;2.0;2.0;4.0
1013;Laag inkomen;1995;;50.0;32.0;9.0;90.0;;27.0;53.0;;96.0;;52.0;8.0;12.0;17.0;11.0;;;75.0;65.0;51.0;0.0;1.0;5.0;;;;;;;15.0;6.0;4.0;40.0;;5.0;2.0;1.0;2.0;2.0;7.0
1014;Laag inkomen;1996;;51.0;38.0;8.0;90.0;;26.0;54.0;;97.0;;53.0;8.0;10.0;18.0;10.0;;;74.0;60.0;53.0;1.0;1.0;5.0;;;;;;;15.0;8.0;3.0;37.0;;4.0;2.0;1.0;2.0;2.0;5.0
1015;Laag inkomen;1997;;52.0;44.0;10.0;91.0;;28.0;53.0;;97.0;;54.0;7.0;9.0;22.0;10.0;;;73.0;59.0;62.0;1.0;1.0;4.0;;;;;;;13.0;7.0;4.0;38.0;;4.0;2.0;1.0;2.0;2.0;8.0
1016;Laag inkomen;1998;;59.0;51.0;15.0;92.0;;32.0;50.0;;98.0;;59.0;12.0;11.0;31.0;14.0;;;78.0;59.0;67.0;1.0;2.0;6.0;;;;;;;17.0;7.0;5.0;41.0;;4.0;2.0;1.0;2.0;2.0;10.0
1017;Laag inkomen;1999;;61.0;59.0;19.0;93.0;;38.0;54.0;;98.0;;66.0;13.0;13.0;34.0;17.0;;;76.0;56.0;74.0;1.0;3.0;4.0;;;;;;;18.0;8.0;5.0;48.0;;6.0;1.0;1.0;1.0;2.0;10.0
1018;Laag inkomen;2000;;62.0;61.0;23.0;92.0;;39.0;51.0;;98.0;;66.0;12.0;12.0;38.0;15.0;;;74.0;52.0;74.0;1.0;1.0;8.0;;;;;;;15.0;8.0;5.0;45.0;;3.0;2.0;1.0;2.0;2.0;9.0
1019;Laag inkomen;2001;;62.0;69.0;24.0;93.0;;42.0;49.0;;97.0;8.0;69.0;12.0;11.0;45.0;14.0;;;75.0;47.0;75.0;;;8.0;6.0;9.0;1.0;;;;16.0;7.0;10.0;46.0;;6.0;2.0;1.0;2.0;2.0;12.0
1020;Laag inkomen;2002;;58.0;71.0;24.0;91.0;;40.0;46.0;;96.0;11.0;70.0;12.0;10.0;55.0;14.0;;;80.0;38.0;86.0;;;6.0;12.0;14.0;3.0;;;;19.0;4.0;5.0;49.0;;6.0;1.0;1.0;3.0;1.0;13.0
1021;Laag inkomen;2003;;69.0;75.0;30.0;94.0;;50.0;46.0;;97.0;;79.0;22.0;19.0;61.0;17.0;;;74.0;45.0;84.0;;;;22.0;21.0;;;;;26.0;6.0;5.0;52.0;;5.0;;1.0;0.0;;18.0
1022;Laag inkomen;2004;;75.0;83.0;37.0;97.0;;56.0;48.0;;99.0;15.0;80.0;21.0;11.0;68.0;18.0;;;81.0;43.0;86.0;;;;44.0;24.0;12.0;;;;16.0;3.0;6.0;50.0;;4.0;4.0;2.0;2.0;3.0;17.0
1023;Geen laag inkomen;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1024;Geen laag inkomen;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1025;Geen laag inkomen;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1026;Geen laag inkomen;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1027;Geen laag inkomen;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1028;Geen laag inkomen;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1029;Geen laag inkomen;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1030;Geen laag inkomen;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1031;Geen laag inkomen;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1032;Geen laag inkomen;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1033;Geen laag inkomen;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1034;Geen laag inkomen;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1035;Geen laag inkomen;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1036;Geen laag inkomen;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1037;Geen laag inkomen;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1038;Geen laag inkomen;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1039;Geen laag inkomen;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1040;Geen laag inkomen;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041;Geen laag inkomen;1990;98.0;56.0;19.0;12.0;91.0;;28.0;70.0;25.0;95.0;;51.0;5.0;31.0;25.0;;99.0;;83.0;85.0;42.0;1.0;;;;;;9.0;10.0;;;8.0;3.0;75.0;;11.0;2.0;2.0;7.0;;4.0
1042;Geen laag inkomen;1991;99.0;59.0;27.0;14.0;93.0;;32.0;68.0;24.0;97.0;;57.0;9.0;30.0;29.0;;99.0;;85.0;85.0;55.0;1.0;;;;;;9.0;8.0;;;8.0;4.0;76.0;;11.0;3.0;3.0;7.0;;5.0
1043;Geen laag inkomen;1992;99.0;61.0;33.0;14.0;94.0;;35.0;70.0;21.0;97.0;;63.0;11.0;30.0;33.0;;99.0;;88.0;84.0;65.0;1.0;;;;;;8.0;7.0;7.0;;8.0;4.0;76.0;;11.0;2.0;2.0;6.0;;7.0
1044;Geen laag inkomen;1993;99.0;63.0;43.0;17.0;95.0;;39.0;70.0;19.0;98.0;;66.0;14.0;29.0;35.0;9.0;99.0;;88.0;81.0;71.0;1.0;0.0;;;;;9.0;7.0;7.0;;8.0;5.0;75.0;;11.0;2.0;3.0;6.0;4.0;8.0
1045;Geen laag inkomen;1994;;64.0;49.0;19.0;96.0;;42.0;69.0;;98.0;;71.0;16.0;29.0;38.0;14.0;;;89.0;79.0;76.0;1.0;1.0;3.0;;;;;;;25.0;8.0;5.0;76.0;;11.0;2.0;3.0;6.0;4.0;11.0
1046;Geen laag inkomen;1995;;66.0;57.0;23.0;96.0;;46.0;68.0;;98.0;;74.0;18.0;29.0;43.0;14.0;;;88.0;77.0;81.0;1.0;1.0;5.0;;;;;;;24.0;8.0;6.0;78.0;;12.0;2.0;4.0;7.0;4.0;13.0
1047;Geen laag inkomen;1996;;67.0;61.0;25.0;95.0;;48.0;67.0;;99.0;;75.0;19.0;29.0;47.0;14.0;;;88.0;74.0;82.0;1.0;1.0;5.0;;;;;;;24.0;7.0;7.0;78.0;;12.0;2.0;3.0;6.0;3.0;14.0
1048;Geen laag inkomen;1997;;69.0;67.0;31.0;96.0;;51.0;67.0;;98.0;;77.0;21.0;28.0;52.0;15.0;;;89.0;72.0;86.0;1.0;2.0;6.0;;;;;;;24.0;7.0;7.0;78.0;;12.0;2.0;3.0;6.0;4.0;15.0
1049;Geen laag inkomen;1998;;71.0;72.0;36.0;96.0;;54.0;64.0;;99.0;;79.0;23.0;27.0;59.0;13.0;;;89.0;68.0;87.0;1.0;2.0;7.0;;;;;;;23.0;6.0;8.0;79.0;;12.0;2.0;3.0;6.0;4.0;15.0
1050;Geen laag inkomen;1999;;71.0;76.0;38.0;96.0;;54.0;61.0;;99.0;;79.0;23.0;25.0;63.0;13.0;;;87.0;64.0;89.0;2.0;1.0;7.0;;;;;;;23.0;7.0;8.0;77.0;;11.0;2.0;3.0;6.0;3.0;17.0
1051;Geen laag inkomen;2000;;74.0;78.0;42.0;97.0;;58.0;61.0;;99.0;;82.0;25.0;26.0;68.0;16.0;;;87.0;62.0;90.0;2.0;2.0;9.0;;;;;;;24.0;6.0;9.0;78.0;;13.0;2.0;3.0;6.0;4.0;19.0
1052;Geen laag inkomen;2001;;75.0;81.0;46.0;97.0;;59.0;62.0;;99.0;15.0;83.0;26.0;24.0;72.0;14.0;;;85.0;59.0;91.0;;;9.0;14.0;23.0;3.0;;;;24.0;5.0;9.0;80.0;;13.0;2.0;3.0;5.0;3.0;19.0
1053;Geen laag inkomen;2002;;76.0;82.0;49.0;97.0;;60.0;60.0;;99.0;19.0;82.0;26.0;23.0;73.0;14.0;;;82.0;55.0;91.0;;;10.0;25.0;32.0;7.0;;;;24.0;6.0;9.0;77.0;;12.0;2.0;3.0;4.0;3.0;18.0
1054;Geen laag inkomen;2003;;80.0;82.0;45.0;97.0;;62.0;60.0;;98.0;;82.0;23.0;23.0;75.0;15.0;;;83.0;51.0;92.0;;;;27.0;30.0;;;;;25.0;5.0;8.0;79.0;;10.0;2.0;3.0;3.0;;17.0
1055;Geen laag inkomen;2004;;82.0;85.0;49.0;98.0;;60.0;58.0;;98.0;25.0;80.0;26.0;21.0;76.0;17.0;;;78.0;50.0;91.0;;;;48.0;36.0;16.0;;;;23.0;3.0;9.0;80.0;;10.0;2.0;3.0;3.0;4.0;17.0
1056;Onder of rond sociaal minimum;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1057;Onder of rond sociaal minimum;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1058;Onder of rond sociaal minimum;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1059;Onder of rond sociaal minimum;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1060;Onder of rond sociaal minimum;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1061;Onder of rond sociaal minimum;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;Onder of rond sociaal minimum;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063;Onder of rond sociaal minimum;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1064;Onder of rond sociaal minimum;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1065;Onder of rond sociaal minimum;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1066;Onder of rond sociaal minimum;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1067;Onder of rond sociaal minimum;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1068;Onder of rond sociaal minimum;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1069;Onder of rond sociaal minimum;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1070;Onder of rond sociaal minimum;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1071;Onder of rond sociaal minimum;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1072;Onder of rond sociaal minimum;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1073;Onder of rond sociaal minimum;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1074;Onder of rond sociaal minimum;1990;95.0;47.0;9.0;5.0;82.0;;16.0;52.0;14.0;91.0;;32.0;2.0;10.0;7.0;;93.0;;63.0;67.0;20.0;1.0;;;;;;6.0;6.0;;;8.0;2.0;37.0;;3.0;1.0;1.0;2.0;;1.0
1075;Onder of rond sociaal minimum;1991;98.0;43.0;10.0;4.0;83.0;;15.0;46.0;13.0;94.0;;33.0;3.0;9.0;8.0;;97.0;;64.0;63.0;26.0;1.0;;;;;;5.0;6.0;;;6.0;2.0;37.0;;3.0;2.0;1.0;1.0;;2.0
1076;Onder of rond sociaal minimum;1992;98.0;48.0;17.0;7.0;88.0;;20.0;52.0;10.0;96.0;;39.0;4.0;12.0;10.0;;95.0;;66.0;68.0;35.0;0.0;;;;;;3.0;6.0;3.0;;6.0;2.0;39.0;;4.0;1.0;1.0;2.0;;3.0
1077;Onder of rond sociaal minimum;1993;98.0;46.0;25.0;9.0;89.0;;23.0;51.0;9.0;97.0;;47.0;6.0;12.0;12.0;9.0;96.0;;72.0;64.0;46.0;0.0;0.0;;;;;3.0;8.0;5.0;;10.0;3.0;39.0;;4.0;3.0;2.0;2.0;1.0;4.0
1078;Onder of rond sociaal minimum;1994;;52.0;29.0;9.0;89.0;;25.0;57.0;;97.0;;51.0;6.0;12.0;14.0;9.0;;;76.0;71.0;49.0;1.0;0.0;3.0;;;;;;;13.0;8.0;3.0;40.0;;5.0;2.0;1.0;2.0;2.0;5.0
1079;Onder of rond sociaal minimum;1995;;51.0;33.0;10.0;90.0;;29.0;55.0;;96.0;;57.0;8.0;15.0;19.0;12.0;;;77.0;66.0;57.0;0.0;1.0;6.0;;;;;;;16.0;6.0;4.0;42.0;;6.0;2.0;1.0;2.0;3.0;7.0
1080;Onder of rond sociaal minimum;1996;;53.0;40.0;8.0;90.0;;28.0;54.0;;98.0;;56.0;9.0;14.0;23.0;12.0;;;76.0;64.0;61.0;1.0;1.0;5.0;;;;;;;16.0;8.0;4.0;38.0;;5.0;2.0;1.0;2.0;3.0;5.0
1081;Onder of rond sociaal minimum;1997;;52.0;45.0;11.0;91.0;;28.0;53.0;;98.0;;59.0;7.0;11.0;24.0;11.0;;;77.0;62.0;66.0;1.0;2.0;6.0;;;;;;;14.0;7.0;5.0;41.0;;4.0;2.0;1.0;2.0;2.0;8.0
1082;Onder of rond sociaal minimum;1998;;59.0;57.0;17.0;93.0;;38.0;54.0;;99.0;;67.0;15.0;12.0;37.0;16.0;;;83.0;63.0;77.0;1.0;1.0;6.0;;;;;;;18.0;9.0;7.0;43.0;;5.0;2.0;1.0;1.0;3.0;10.0
1083;Onder of rond sociaal minimum;1999;;66.0;68.0;23.0;97.0;;45.0;60.0;;100.0;;77.0;18.0;18.0;40.0;21.0;;;82.0;58.0;85.0;1.0;2.0;6.0;;;;;;;20.0;11.0;6.0;56.0;;7.0;1.0;1.0;1.0;3.0;11.0
1084;Onder of rond sociaal minimum;2000;;64.0;66.0;27.0;92.0;;46.0;54.0;;98.0;;78.0;16.0;15.0;49.0;22.0;;;79.0;54.0;85.0;1.0;1.0;9.0;;;;;;;16.0;12.0;8.0;54.0;;4.0;2.0;2.0;2.0;3.0;11.0
1085;Onder of rond sociaal minimum;2001;;65.0;75.0;29.0;94.0;;51.0;55.0;;99.0;11.0;79.0;16.0;13.0;57.0;19.0;;;80.0;52.0;85.0;;;11.0;9.0;10.0;1.0;;;;17.0;7.0;13.0;52.0;;6.0;3.0;0.0;2.0;2.0;16.0
1086;Onder of rond sociaal minimum;2002;;55.0;68.0;19.0;91.0;;36.0;42.0;;97.0;11.0;65.0;8.0;10.0;49.0;12.0;;;75.0;38.0;80.0;;;6.0;9.0;10.0;2.0;;;;16.0;3.0;5.0;42.0;;5.0;1.0;1.0;3.0;2.0;11.0
1087;Onder of rond sociaal minimum;2003;;68.0;74.0;25.0;94.0;;45.0;43.0;;97.0;;78.0;18.0;19.0;56.0;16.0;;;69.0;40.0;83.0;;;;20.0;18.0;;;;;25.0;6.0;5.0;47.0;;3.0;;1.0;0.0;;16.0
1088;Onder of rond sociaal minimum;2004;;76.0;83.0;30.0;97.0;;52.0;55.0;;99.0;17.0;75.0;17.0;10.0;62.0;17.0;;;79.0;46.0;84.0;;;;43.0;22.0;8.0;;;;16.0;3.0;4.0;49.0;;5.0;5.0;2.0;1.0;4.0;17.0
1089;Boven het sociaal minimum;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1090;Boven het sociaal minimum;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1091;Boven het sociaal minimum;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1092;Boven het sociaal minimum;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1093;Boven het sociaal minimum;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1094;Boven het sociaal minimum;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1095;Boven het sociaal minimum;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1096;Boven het sociaal minimum;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1097;Boven het sociaal minimum;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1098;Boven het sociaal minimum;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1099;Boven het sociaal minimum;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1100;Boven het sociaal minimum;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1101;Boven het sociaal minimum;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1102;Boven het sociaal minimum;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103;Boven het sociaal minimum;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
