ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenSBI2008;Perioden;VoertuigenInGebruik_1
3410;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;S Overige dienstverlening;2011;119
3411;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;S Overige dienstverlening;2012;105
3412;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;S Overige dienstverlening;2013;101
3413;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;S Overige dienstverlening;2014;102
3414;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;S Overige dienstverlening;2015;97
3415;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;S Overige dienstverlening;2016;92
3416;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;S Overige dienstverlening;2017;107
3417;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;S Overige dienstverlening;2018;104
3418;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;S Overige dienstverlening;2019;106
3419;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;S Overige dienstverlening;2020;95
3420;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2009;0
3421;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2010;0
3422;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2011;0
3423;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2012;0
3424;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2013;0
3425;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2014;0
3426;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2015;0
3427;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2016;0
3428;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2017;0
3429;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2018;0
3430;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2019;0
3431;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 0;SBI-code onbekend;2020;0
3432;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2009;7917
3433;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2010;6643
3434;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2011;5565
3435;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2012;4751
3436;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2013;4031
3437;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2014;3456
3438;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2015;2895
3439;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2016;2528
3440;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2017;2226
3441;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2018;2017
3442;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2019;1769
3443;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A-U Alle economische activiteiten;2020;1691
3444;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2009;801
3445;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2010;624
3446;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2011;501
3447;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2012;421
3448;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2013;359
3449;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2014;286
3450;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2015;232
3451;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2016;204
3452;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2017;173
3453;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2018;150
3454;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2019;130
3455;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B-E Nijverheid (geen bouw) en energie;2020;113
3456;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2009;4229
3457;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2010;3545
3458;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2011;2856
3459;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2012;2412
3460;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2013;2024
3461;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2014;1710
3462;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2015;1387
3463;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2016;1196
3464;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2017;1039
3465;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2018;960
3466;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2019;828
3467;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G-I Handel, vervoer en horeca;2020;864
3468;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2009;628
3469;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2010;513
3470;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2011;446
3471;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2012;386
3472;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2013;307
3473;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2014;283
3474;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2015;256
3475;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2016;227
3476;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2017;192
3477;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2018;176
3478;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2019;162
3479;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;M-N Zakelijke dienstverlening;2020;141
3480;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2009;194
3481;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2010;173
3482;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2011;164
3483;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2012;145
3484;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2013;122
3485;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2014;109
3486;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2015;90
3487;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2016;84
3488;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2017;81
3489;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2018;73
3490;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2019;67
3491;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;O-Q Overheid en zorg;2020;53
3492;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2009;360
3493;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2010;347
3494;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2011;317
3495;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2012;303
3496;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2013;276
3497;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2014;252
3498;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2015;220
3499;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2016;191
3500;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2017;180
3501;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2018;155
3502;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2019;145
3503;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;R-U Cultuur, recreatie, overige diensten;2020;133
3504;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2009;621
3505;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2010;540
3506;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2011;477
3507;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2012;410
3508;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2013;363
3509;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2014;326
3510;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2015;286
3511;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2016;263
3512;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2017;242
3513;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2018;218
3514;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2019;197
3515;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;A Landbouw, bosbouw en visserij;2020;180
3516;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2009;15
3517;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2010;8
3518;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2011;5
3519;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2012;5
3520;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2013;5
3521;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2014;5
3522;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2015;6
3523;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2016;5
3524;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2017;6
3525;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2018;5
3526;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2019;5
3527;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;B Delfstoffenwinning;2020;5
3528;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2009;515
3529;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2010;430
3530;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2011;366
3531;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2012;304
3532;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2013;263
3533;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2014;207
3534;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2015;165
3535;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2016;145
3536;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2017;134
3537;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2018;115
3538;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2019;97
3539;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;C Industrie;2020;81
3540;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2009;4
3541;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2010;2
3542;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2011;4
3543;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2012;3
3544;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2013;2
3545;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2014;3
3546;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2015;1
3547;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2016;1
3548;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2017;1
3549;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2018;1
3550;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2019;1
3551;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;D Energievoorziening;2020;2
3552;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2009;267
3553;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2010;184
3554;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2011;126
3555;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2012;109
3556;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2013;89
3557;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2014;71
3558;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2015;60
3559;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2016;53
3560;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2017;32
3561;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2018;29
3562;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2019;27
3563;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;E Waterbedrijven en afvalbeheer;2020;25
3564;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2009;940
3565;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2010;781
3566;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2011;693
3567;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2012;586
3568;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2013;504
3569;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2014;427
3570;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2015;369
3571;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2016;308
3572;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2017;267
3573;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2018;235
3574;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2019;194
3575;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;F Bouwnijverheid;2020;158
3576;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2009;2396
3577;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2010;2139
3578;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2011;1757
3579;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2012;1504
3580;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2013;1275
3581;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2014;1089
3582;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2015;900
3583;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2016;768
3584;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2017;657
3585;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2018;591
3586;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2019;490
3587;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;G Handel;2020;550
3588;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2009;1760
3589;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2010;1336
3590;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2011;1033
3591;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2012;843
3592;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2013;700
3593;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2014;582
3594;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2015;452
3595;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2016;394
3596;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2017;350
3597;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2018;340
3598;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2019;312
3599;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;H Vervoer en opslag;2020;291
3600;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;I Horeca;2009;73
3601;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;I Horeca;2010;70
3602;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;I Horeca;2011;66
3603;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;I Horeca;2012;65
3604;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;I Horeca;2013;49
3605;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;I Horeca;2014;39
3606;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;I Horeca;2015;35
3607;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 1;I Horeca;2016;34
