ID;RegioS;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
1022;Zuid-Holland;2008;-17.0;-36.0;-36.0;-5.0;-2.0;-7.0;-36.0;-36.0;-36.0;-4.0;-5.0;-2.0;-7.0;100.0;2.0;9.0;37.0;23.0;24.0;5.0;100.0;1.0;9.0;36.0;28.0;18.0;8.0;100.0;8.0;12.0;55.0;14.0;10.0;1.0;100.0;6.0;10.0;63.0;12.0;5.0;4.0;100.0;20.0;42.0;27.0;11.0;100.0;31.0;39.0;8.0;18.0;1.0;2.0;100.0;28.0;40.0;6.0;19.0;3.0;5.0;100.0;14.0;17.0;38.0;16.0;5.0;11.0;100.0;2.0;4.0;45.0;36.0;11.0;2.0;100.0;53.0;13.0;10.0;21.0;3.0;100.0;77.0;5.0;4.0;10.0;3.0;100.0;4.0;6.0;57.0;13.0;16.0;4.0;100.0;11.0;11.0;14.0;63.0;1.0;100.0;4.0;6.0;4.0;86.0;1.0;100.0;21.0;5.0;6.0;68.0;1.0;100.0;8.0;8.0;12.0;19.0;18.0;21.0;14.0;;;;;;;;;
1023;Zuid-Holland;2009 1e kwartaal;-30.0;-74.0;-54.0;-3.0;-10.0;-10.0;-64.0;-74.0;-54.0;-8.0;-3.0;-10.0;-10.0;100.0;0.0;1.0;21.0;28.0;47.0;4.0;100.0;1.0;7.0;23.0;28.0;35.0;5.0;100.0;7.0;9.0;65.0;9.0;10.0;1.0;100.0;4.0;8.0;63.0;15.0;6.0;5.0;100.0;24.0;35.0;34.0;7.0;100.0;14.0;28.0;7.0;43.0;5.0;4.0;100.0;19.0;20.0;3.0;35.0;16.0;6.0;100.0;71.0;17.0;5.0;2.0;2.0;3.0;100.0;1.0;3.0;45.0;36.0;14.0;2.0;100.0;55.0;11.0;8.0;21.0;5.0;100.0;77.0;6.0;4.0;9.0;4.0;100.0;4.0;6.0;62.0;11.0;14.0;4.0;100.0;9.0;9.0;15.0;65.0;1.0;100.0;2.0;6.0;4.0;87.0;1.0;100.0;19.0;5.0;5.0;70.0;1.0;100.0;8.0;7.0;11.0;20.0;15.0;23.0;17.0;;;;;;;;;
1024;Zuid-Holland;2009 2e kwartaal;-24.0;-72.0;-15.0;-14.0;-9.0;-11.0;-44.0;-72.0;-15.0;-11.0;-14.0;-9.0;-11.0;100.0;0.0;1.0;21.0;31.0;43.0;3.0;100.0;3.0;18.0;37.0;22.0;14.0;6.0;100.0;4.0;7.0;61.0;14.0;13.0;1.0;100.0;3.0;7.0;66.0;15.0;5.0;4.0;100.0;24.0;33.0;35.0;8.0;100.0;13.0;27.0;5.0;42.0;8.0;5.0;100.0;16.0;18.0;4.0;43.0;11.0;8.0;100.0;56.0;26.0;8.0;5.0;2.0;4.0;100.0;2.0;4.0;40.0;41.0;11.0;2.0;100.0;53.0;13.0;10.0;20.0;3.0;100.0;80.0;4.0;3.0;11.0;2.0;100.0;3.0;4.0;61.0;12.0;15.0;5.0;100.0;8.0;10.0;14.0;67.0;1.0;100.0;4.0;3.0;6.0;87.0;1.0;100.0;19.0;5.0;5.0;70.0;1.0;100.0;7.0;9.0;9.0;23.0;17.0;21.0;15.0;;;;;;;;;
1025;Zuid-Holland;2009 3e kwartaal;-17.0;-66.0;-9.0;-8.0;-2.0;-1.0;-37.0;-66.0;-9.0;-4.0;-8.0;-2.0;-1.0;100.0;0.0;3.0;25.0;29.0;40.0;3.0;100.0;5.0;21.0;31.0;21.0;14.0;7.0;100.0;5.0;7.0;66.0;10.0;10.0;1.0;100.0;4.0;8.0;69.0;8.0;5.0;6.0;100.0;28.0;33.0;29.0;10.0;100.0;11.0;23.0;5.0;50.0;8.0;4.0;100.0;22.0;14.0;5.0;45.0;9.0;6.0;100.0;56.0;25.0;7.0;6.0;2.0;4.0;100.0;2.0;3.0;44.0;37.0;12.0;2.0;100.0;51.0;13.0;10.0;23.0;3.0;100.0;74.0;6.0;4.0;13.0;3.0;100.0;3.0;5.0;61.0;12.0;15.0;5.0;100.0;11.0;8.0;13.0;67.0;1.0;100.0;4.0;5.0;3.0;88.0;1.0;100.0;21.0;5.0;5.0;69.0;0.0;100.0;8.0;6.0;10.0;20.0;20.0;22.0;14.0;;;;;;;;;
1026;Zuid-Holland;2009 4e kwartaal;-18.0;-62.0;-4.0;-15.0;-3.0;-4.0;-33.0;-62.0;-4.0;-7.0;-15.0;-3.0;-4.0;100.0;0.0;6.0;21.0;29.0;39.0;4.0;100.0;4.0;26.0;29.0;17.0;16.0;8.0;100.0;5.0;5.0;65.0;12.0;12.0;1.0;100.0;3.0;9.0;68.0;10.0;4.0;7.0;100.0;25.0;35.0;29.0;11.0;100.0;14.0;22.0;6.0;48.0;7.0;3.0;100.0;25.0;15.0;5.0;40.0;7.0;8.0;100.0;48.0;26.0;13.0;8.0;2.0;3.0;100.0;3.0;3.0;44.0;35.0;10.0;4.0;100.0;50.0;13.0;7.0;25.0;5.0;100.0;74.0;5.0;4.0;14.0;4.0;100.0;2.0;5.0;64.0;9.0;14.0;5.0;100.0;11.0;8.0;14.0;67.0;1.0;100.0;3.0;5.0;5.0;86.0;1.0;100.0;18.0;6.0;5.0;70.0;1.0;100.0;7.0;9.0;10.0;17.0;14.0;25.0;18.0;;;;;;;;;
1027;Zuid-Holland;2009;-22.0;-69.0;-20.0;-10.0;-6.0;-7.0;-44.0;-69.0;-20.0;-8.0;-10.0;-6.0;-7.0;100.0;0.0;3.0;22.0;29.0;42.0;4.0;100.0;3.0;18.0;30.0;22.0;20.0;7.0;100.0;5.0;7.0;64.0;11.0;11.0;1.0;100.0;3.0;8.0;66.0;12.0;5.0;5.0;100.0;25.0;34.0;32.0;9.0;100.0;13.0;25.0;6.0;46.0;7.0;4.0;100.0;20.0;17.0;4.0;41.0;11.0;7.0;100.0;58.0;23.0;8.0;5.0;2.0;3.0;100.0;2.0;3.0;43.0;37.0;12.0;2.0;100.0;52.0;13.0;9.0;22.0;4.0;100.0;76.0;5.0;4.0;12.0;3.0;100.0;3.0;5.0;62.0;11.0;14.0;5.0;100.0;10.0;9.0;14.0;66.0;1.0;100.0;3.0;5.0;4.0;87.0;1.0;100.0;19.0;5.0;5.0;70.0;1.0;100.0;7.0;8.0;10.0;20.0;16.0;23.0;16.0;;;;;;;;;
1028;Zuid-Holland;2010 1e kwartaal;-10.0;-50.0;13.0;-11.0;5.0;-7.0;-18.0;-50.0;13.0;-4.0;-11.0;5.0;-7.0;100.0;2.0;7.0;29.0;27.0;31.0;5.0;100.0;5.0;30.0;36.0;13.0;10.0;6.0;100.0;5.0;8.0;63.0;14.0;9.0;1.0;100.0;6.0;12.0;67.0;9.0;3.0;3.0;100.0;29.0;28.0;35.0;8.0;100.0;10.0;26.0;7.0;43.0;8.0;6.0;100.0;24.0;19.0;4.0;40.0;6.0;7.0;100.0;36.0;31.0;17.0;11.0;2.0;4.0;100.0;2.0;4.0;43.0;39.0;11.0;2.0;100.0;56.0;15.0;8.0;19.0;2.0;100.0;77.0;6.0;3.0;11.0;2.0;100.0;4.0;7.0;61.0;10.0;15.0;4.0;100.0;14.0;10.0;14.0;60.0;1.0;100.0;5.0;4.0;6.0;84.0;1.0;100.0;22.0;6.0;3.0;69.0;0.0;100.0;8.0;7.0;10.0;25.0;15.0;19.0;15.0;;;;;;;;;
1029;Zuid-Holland;2010 2e kwartaal;-18.0;-44.0;-15.0;-13.0;-7.0;-11.0;-29.0;-44.0;-15.0;-10.0;-13.0;-7.0;-11.0;100.0;1.0;9.0;34.0;21.0;32.0;3.0;100.0;3.0;18.0;33.0;18.0;19.0;9.0;100.0;5.0;8.0;58.0;15.0;11.0;3.0;100.0;5.0;8.0;63.0;12.0;8.0;4.0;100.0;23.0;34.0;33.0;10.0;100.0;13.0;27.0;10.0;41.0;5.0;4.0;100.0;31.0;22.0;3.0;34.0;4.0;5.0;100.0;29.0;28.0;22.0;13.0;2.0;6.0;100.0;4.0;3.0;44.0;36.0;10.0;3.0;100.0;48.0;14.0;9.0;25.0;4.0;100.0;71.0;7.0;5.0;14.0;3.0;100.0;2.0;5.0;58.0;12.0;16.0;7.0;100.0;11.0;9.0;13.0;65.0;2.0;100.0;3.0;5.0;4.0;88.0;0.0;100.0;23.0;5.0;6.0;65.0;1.0;100.0;8.0;7.0;10.0;21.0;18.0;23.0;12.0;;;;;;;;;
1030;Zuid-Holland;2010 3e kwartaal;-10.0;-29.0;-1.0;-13.0;-4.0;-6.0;-15.0;-29.0;-1.0;-8.0;-13.0;-4.0;-6.0;100.0;1.0;14.0;37.0;21.0;22.0;5.0;100.0;4.0;25.0;31.0;16.0;13.0;10.0;100.0;5.0;8.0;62.0;13.0;12.0;0.0;100.0;5.0;11.0;58.0;14.0;7.0;6.0;100.0;25.0;33.0;31.0;10.0;100.0;14.0;29.0;9.0;43.0;3.0;3.0;100.0;33.0;20.0;4.0;32.0;3.0;7.0;100.0;22.0;23.0;25.0;19.0;4.0;7.0;100.0;2.0;5.0;47.0;33.0;12.0;1.0;100.0;50.0;16.0;9.0;22.0;3.0;100.0;73.0;6.0;6.0;12.0;3.0;100.0;3.0;7.0;56.0;11.0;17.0;6.0;100.0;11.0;10.0;10.0;66.0;3.0;100.0;2.0;5.0;4.0;88.0;1.0;100.0;19.0;4.0;7.0;69.0;2.0;100.0;10.0;8.0;9.0;20.0;18.0;21.0;13.0;;;;;;;;;
1031;Zuid-Holland;2010 4e kwartaal;-12.0;-24.0;-1.0;-17.0;-7.0;-10.0;-13.0;-24.0;-1.0;-11.0;-17.0;-7.0;-10.0;100.0;1.0;15.0;40.0;21.0;20.0;4.0;100.0;6.0;25.0;31.0;17.0;15.0;6.0;100.0;5.0;5.0;64.0;14.0;12.0;1.0;100.0;4.0;10.0;61.0;13.0;7.0;4.0;100.0;24.0;31.0;35.0;10.0;100.0;10.0;32.0;10.0;39.0;4.0;6.0;100.0;31.0;26.0;3.0;30.0;4.0;6.0;100.0;19.0;23.0;25.0;21.0;4.0;8.0;100.0;1.0;5.0;44.0;36.0;12.0;2.0;100.0;49.0;15.0;9.0;23.0;4.0;100.0;76.0;4.0;5.0;12.0;3.0;100.0;4.0;6.0;54.0;13.0;20.0;4.0;100.0;10.0;8.0;14.0;67.0;1.0;100.0;4.0;5.0;3.0;88.0;1.0;100.0;23.0;3.0;4.0;70.0;0.0;100.0;8.0;7.0;10.0;22.0;19.0;20.0;15.0;;;;;;;;;
1032;Zuid-Holland;2010;-12.0;-37.0;-1.0;-13.0;-3.0;-8.0;-19.0;-37.0;-1.0;-8.0;-13.0;-3.0;-8.0;100.0;1.0;11.0;35.0;23.0;26.0;4.0;100.0;5.0;25.0;33.0;16.0;14.0;8.0;100.0;5.0;7.0;62.0;14.0;11.0;1.0;100.0;5.0;10.0;62.0;12.0;6.0;4.0;100.0;25.0;32.0;34.0;9.0;100.0;12.0;28.0;9.0;42.0;5.0;5.0;100.0;30.0;22.0;4.0;34.0;4.0;6.0;100.0;27.0;26.0;22.0;16.0;3.0;6.0;100.0;2.0;4.0;45.0;36.0;11.0;2.0;100.0;51.0;15.0;9.0;22.0;3.0;100.0;74.0;6.0;4.0;13.0;3.0;100.0;3.0;6.0;57.0;11.0;17.0;5.0;100.0;12.0;9.0;13.0;65.0;2.0;100.0;3.0;5.0;5.0;87.0;1.0;100.0;22.0;5.0;5.0;68.0;1.0;100.0;9.0;7.0;10.0;22.0;17.0;21.0;14.0;;;;;;;;;
1033;Zuid-Holland;2011 1e kwartaal;-3.0;-10.0;12.0;-12.0;0.0;-8.0;1.0;-10.0;12.0;-7.0;-12.0;0.0;-8.0;100.0;3.0;20.0;39.0;18.0;15.0;4.0;100.0;5.0;28.0;39.0;11.0;9.0;8.0;100.0;5.0;8.0;61.0;13.0;11.0;1.0;100.0;5.0;10.0;64.0;10.0;5.0;5.0;100.0;19.0;41.0;27.0;13.0;100.0;18.0;41.0;8.0;29.0;2.0;4.0;100.0;32.0;34.0;3.0;23.0;2.0;5.0;100.0;11.0;17.0;32.0;27.0;5.0;8.0;100.0;1.0;4.0;46.0;37.0;10.0;2.0;100.0;50.0;16.0;7.0;24.0;3.0;100.0;76.0;5.0;5.0;11.0;3.0;100.0;4.0;7.0;58.0;9.0;17.0;5.0;100.0;10.0;10.0;13.0;64.0;3.0;100.0;3.0;5.0;5.0;86.0;1.0;100.0;24.0;6.0;7.0;62.0;1.0;100.0;8.0;7.0;9.0;20.0;20.0;20.0;16.0;;;;;;;;;
1034;Zuid-Holland;2011 2e kwartaal;-11.0;-21.0;-7.0;-19.0;-2.0;-7.0;-14.0;-21.0;-7.0;-9.0;-19.0;-2.0;-7.0;100.0;3.0;15.0;38.0;18.0;21.0;5.0;100.0;4.0;21.0;36.0;19.0;13.0;6.0;100.0;4.0;7.0;58.0;17.0;12.0;1.0;100.0;4.0;10.0;64.0;11.0;5.0;5.0;100.0;23.0;34.0;31.0;12.0;100.0;26.0;41.0;9.0;20.0;1.0;4.0;100.0;27.0;39.0;8.0;21.0;1.0;5.0;100.0;16.0;20.0;32.0;21.0;4.0;8.0;100.0;2.0;5.0;49.0;34.0;8.0;2.0;100.0;46.0;16.0;12.0;23.0;3.0;100.0;71.0;7.0;6.0;14.0;2.0;100.0;4.0;4.0;62.0;11.0;17.0;3.0;100.0;10.0;9.0;14.0;66.0;2.0;100.0;3.0;4.0;3.0;88.0;2.0;100.0;19.0;5.0;6.0;70.0;1.0;100.0;;;;;;;;;;;;;;;;
1035;Zuid-Holland;2011 3e kwartaal;-18.0;-40.0;-30.0;-16.0;-2.0;-3.0;-35.0;-40.0;-30.0;-7.0;-16.0;-2.0;-3.0;100.0;1.0;9.0;34.0;25.0;25.0;5.0;100.0;3.0;12.0;36.0;23.0;21.0;6.0;100.0;6.0;7.0;57.0;16.0;12.0;1.0;100.0;5.0;11.0;63.0;12.0;5.0;3.0;100.0;24.0;37.0;27.0;11.0;100.0;19.0;38.0;10.0;27.0;2.0;4.0;100.0;27.0;37.0;5.0;23.0;3.0;5.0;100.0;22.0;24.0;33.0;12.0;2.0;7.0;100.0;2.0;4.0;46.0;36.0;10.0;2.0;100.0;50.0;14.0;8.0;24.0;3.0;100.0;74.0;5.0;4.0;15.0;2.0;100.0;4.0;6.0;61.0;10.0;14.0;4.0;100.0;9.0;11.0;10.0;68.0;2.0;100.0;3.0;5.0;4.0;87.0;0.0;100.0;22.0;5.0;5.0;68.0;1.0;;;;;;;;;100.0;12.0;10.0;9.0;14.0;12.0;15.0;13.0;15.0
1036;Zuid-Holland;2011 4e kwartaal;-36.0;-65.0;-58.0;-19.0;-19.0;-20.0;-61.0;-65.0;-58.0;-19.0;-19.0;-19.0;-20.0;100.0;0.0;2.0;28.0;27.0;39.0;3.0;100.0;2.0;4.0;24.0;28.0;36.0;6.0;100.0;4.0;6.0;61.0;16.0;12.0;1.0;100.0;4.0;6.0;55.0;18.0;11.0;6.0;100.0;18.0;33.0;38.0;10.0;100.0;20.0;35.0;7.0;31.0;2.0;5.0;100.0;33.0;32.0;5.0;22.0;4.0;4.0;100.0;46.0;30.0;15.0;4.0;1.0;5.0;100.0;2.0;3.0;45.0;38.0;9.0;3.0;100.0;45.0;14.0;11.0;24.0;6.0;100.0;71.0;6.0;4.0;15.0;3.0;100.0;3.0;5.0;57.0;13.0;17.0;5.0;100.0;14.0;6.0;14.0;64.0;1.0;100.0;2.0;4.0;4.0;88.0;2.0;100.0;20.0;4.0;6.0;69.0;1.0;;;;;;;;;100.0;10.0;9.0;9.0;16.0;13.0;18.0;10.0;16.0
1037;Zuid-Holland;2011;-17.0;-33.0;-20.0;-16.0;-6.0;-9.0;-27.0;-33.0;-20.0;-10.0;-16.0;-6.0;-9.0;100.0;2.0;12.0;35.0;22.0;25.0;4.0;100.0;3.0;16.0;34.0;20.0;20.0;7.0;100.0;5.0;7.0;59.0;16.0;12.0;1.0;100.0;5.0;9.0;62.0;13.0;7.0;5.0;100.0;21.0;36.0;31.0;12.0;100.0;21.0;39.0;8.0;27.0;1.0;4.0;100.0;29.0;36.0;5.0;22.0;2.0;5.0;100.0;23.0;23.0;28.0;16.0;3.0;7.0;100.0;2.0;4.0;46.0;36.0;9.0;2.0;100.0;48.0;15.0;10.0;24.0;4.0;100.0;73.0;6.0;5.0;14.0;2.0;100.0;4.0;6.0;60.0;11.0;16.0;4.0;100.0;11.0;9.0;13.0;66.0;2.0;100.0;3.0;4.0;4.0;87.0;1.0;100.0;21.0;5.0;6.0;67.0;1.0;;;;;;;;;;;;;;;;;
1038;Zuid-Holland;2012 1e kwartaal;-36.0;-70.0;-51.0;-21.0;-19.0;-18.0;-61.0;-70.0;-51.0;-19.0;-21.0;-19.0;-18.0;100.0;0.0;1.0;24.0;28.0;44.0;3.0;100.0;1.0;8.0;27.0;27.0;33.0;4.0;100.0;5.0;6.0;56.0;18.0;14.0;1.0;100.0;4.0;5.0;62.0;16.0;11.0;2.0;100.0;22.0;31.0;40.0;8.0;100.0;18.0;37.0;7.0;32.0;1.0;4.0;100.0;28.0;33.0;6.0;27.0;2.0;4.0;100.0;51.0;27.0;13.0;4.0;1.0;4.0;100.0;2.0;5.0;43.0;36.0;13.0;2.0;100.0;54.0;14.0;8.0;21.0;4.0;100.0;74.0;6.0;4.0;14.0;2.0;100.0;3.0;8.0;54.0;15.0;16.0;4.0;100.0;10.0;7.0;13.0;70.0;1.0;100.0;2.0;5.0;4.0;88.0;0.0;100.0;18.0;5.0;5.0;70.0;1.0;;;;;;;;;100.0;9.0;9.0;11.0;14.0;13.0;25.0;7.0;12.0
1039;Zuid-Holland;2012 2e kwartaal;-36.0;-71.0;-43.0;-23.0;-23.0;-20.0;-57.0;-71.0;-43.0;-22.0;-23.0;-23.0;-20.0;100.0;0.0;1.0;22.0;28.0;45.0;3.0;100.0;2.0;7.0;31.0;20.0;32.0;7.0;100.0;4.0;5.0;59.0;18.0;14.0;1.0;100.0;3.0;5.0;56.0;19.0;13.0;4.0;100.0;20.0;34.0;40.0;6.0;100.0;21.0;38.0;10.0;26.0;1.0;4.0;100.0;34.0;34.0;6.0;17.0;3.0;6.0;100.0;44.0;32.0;14.0;4.0;1.0;5.0;100.0;1.0;5.0;45.0;35.0;11.0;3.0;100.0;49.0;13.0;10.0;25.0;3.0;100.0;75.0;6.0;4.0;12.0;3.0;100.0;2.0;4.0;62.0;12.0;19.0;2.0;100.0;9.0;11.0;15.0;64.0;1.0;100.0;1.0;2.0;4.0;91.0;1.0;100.0;20.0;5.0;7.0;67.0;1.0;;;;;;;;;100.0;11.0;7.0;11.0;18.0;14.0;14.0;13.0;12.0
1040;Zuid-Holland;2012 3e kwartaal;-28.0;-56.0;-32.0;-22.0;-14.0;-15.0;-44.0;-56.0;-32.0;-17.0;-22.0;-14.0;-15.0;100.0;1.0;3.0;32.0;24.0;35.0;6.0;100.0;1.0;11.0;33.0;23.0;21.0;10.0;100.0;4.0;6.0;57.0;19.0;13.0;1.0;100.0;5.0;5.0;60.0;15.0;10.0;5.0;100.0;21.0;33.0;35.0;11.0;100.0;17.0;39.0;10.0;29.0;2.0;4.0;100.0;31.0;32.0;5.0;23.0;3.0;6.0;100.0;39.0;33.0;16.0;5.0;2.0;6.0;100.0;3.0;4.0;46.0;35.0;10.0;3.0;100.0;46.0;15.0;10.0;27.0;3.0;100.0;73.0;5.0;4.0;13.0;4.0;100.0;3.0;4.0;64.0;9.0;15.0;5.0;100.0;9.0;9.0;9.0;70.0;2.0;100.0;1.0;3.0;4.0;91.0;1.0;100.0;17.0;5.0;4.0;72.0;1.0;;;;;;;;;100.0;15.0;12.0;11.0;10.0;18.0;16.0;8.0;10.0
1041;Zuid-Holland;2012 4e kwartaal;-38.0;-64.0;-45.0;-24.0;-28.0;-30.0;-55.0;-64.0;-45.0;-27.0;-24.0;-28.0;-30.0;100.0;1.0;3.0;25.0;25.0;42.0;4.0;100.0;2.0;11.0;24.0;26.0;32.0;6.0;100.0;4.0;7.0;53.0;21.0;13.0;1.0;100.0;3.0;6.0;50.0;22.0;15.0;4.0;100.0;16.0;29.0;46.0;9.0;100.0;20.0;42.0;8.0;25.0;1.0;4.0;100.0;32.0;33.0;6.0;23.0;2.0;4.0;100.0;50.0;26.0;15.0;4.0;1.0;4.0;100.0;2.0;6.0;46.0;33.0;10.0;3.0;100.0;46.0;15.0;11.0;24.0;4.0;100.0;73.0;8.0;4.0;11.0;4.0;100.0;3.0;4.0;59.0;13.0;16.0;4.0;100.0;8.0;6.0;15.0;70.0;2.0;100.0;2.0;3.0;3.0;90.0;1.0;100.0;18.0;6.0;7.0;68.0;1.0;;;;;;;;;100.0;11.0;9.0;9.0;15.0;12.0;18.0;11.0;14.0
1042;Zuid-Holland;2012;-35.0;-65.0;-43.0;-22.0;-21.0;-21.0;-54.0;-65.0;-43.0;-21.0;-22.0;-21.0;-21.0;100.0;0.0;2.0;26.0;26.0;41.0;4.0;100.0;1.0;9.0;29.0;24.0;29.0;7.0;100.0;4.0;6.0;56.0;19.0;13.0;1.0;100.0;4.0;5.0;57.0;18.0;12.0;4.0;100.0;20.0;32.0;40.0;8.0;100.0;19.0;39.0;9.0;28.0;1.0;4.0;100.0;31.0;33.0;6.0;23.0;2.0;5.0;100.0;46.0;29.0;15.0;4.0;1.0;5.0;100.0;2.0;5.0;45.0;35.0;11.0;3.0;100.0;48.0;14.0;10.0;24.0;4.0;100.0;74.0;6.0;4.0;13.0;3.0;100.0;3.0;5.0;60.0;12.0;16.0;4.0;100.0;9.0;8.0;13.0;68.0;2.0;100.0;2.0;4.0;4.0;90.0;1.0;100.0;18.0;5.0;6.0;69.0;1.0;;;;;;;;;100.0;11.0;9.0;10.0;15.0;15.0;17.0;11.0;12.0
1043;Zuid-Holland;2013 1e kwartaal;-39.0;-78.0;-40.0;-32.0;-24.0;-22.0;-59.0;-78.0;-40.0;-26.0;-32.0;-24.0;-22.0;100.0;0.0;1.0;17.0;28.0;51.0;3.0;100.0;1.0;10.0;32.0;24.0;27.0;5.0;100.0;4.0;6.0;47.0;22.0;19.0;1.0;100.0;3.0;7.0;51.0;22.0;12.0;6.0;100.0;20.0;33.0;41.0;7.0;100.0;20.0;38.0;6.0;29.0;4.0;3.0;100.0;19.0;31.0;7.0;33.0;4.0;4.0;100.0;58.0;25.0;9.0;4.0;1.0;3.0;100.0;2.0;6.0;44.0;35.0;10.0;3.0;100.0;40.0;16.0;14.0;25.0;4.0;100.0;67.0;7.0;6.0;17.0;3.0;100.0;3.0;5.0;62.0;12.0;15.0;4.0;100.0;8.0;8.0;16.0;68.0;1.0;100.0;2.0;4.0;2.0;92.0;1.0;100.0;21.0;5.0;6.0;67.0;1.0;;;;;;;;;100.0;8.0;8.0;10.0;18.0;14.0;13.0;13.0;15.0
1044;Zuid-Holland;2013 2e kwartaal;-34.0;-71.0;-26.0;-34.0;-14.0;-24.0;-48.0;-71.0;-26.0;-24.0;-34.0;-14.0;-24.0;100.0;0.0;2.0;21.0;27.0;46.0;4.0;100.0;2.0;16.0;34.0;21.0;21.0;6.0;100.0;3.0;9.0;42.0;20.0;25.0;1.0;100.0;4.0;7.0;60.0;14.0;11.0;5.0;100.0;18.0;34.0;42.0;6.0;100.0;21.0;36.0;7.0;30.0;2.0;4.0;100.0;15.0;29.0;9.0;37.0;4.0;6.0;100.0;54.0;30.0;10.0;3.0;1.0;2.0;100.0;4.0;7.0;40.0;31.0;14.0;3.0;100.0;49.0;13.0;8.0;27.0;3.0;100.0;63.0;7.0;6.0;20.0;3.0;100.0;3.0;5.0;60.0;15.0;15.0;3.0;100.0;11.0;8.0;13.0;67.0;1.0;100.0;2.0;4.0;5.0;88.0;0.0;100.0;21.0;6.0;8.0;64.0;1.0;;;;;;;;;100.0;7.0;9.0;11.0;18.0;14.0;16.0;12.0;14.0
