ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalOpnamen_1;Dagopnamen_2;KlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemVerpleegduurPerKlinischeOpname_5;GemiddeldeBevolking_6
9143;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2004;3407.5;1556.8;1850.7;15068.2;8.1;670357
9144;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2005;3523.1;1656.5;1866.5;14498.4;7.8;686726
9145;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2006;3687.9;1809.7;1878.2;14063.8;7.5;701719
9146;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2007;3841.2;1944.9;1896.3;13496.0;7.1;716476
9147;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2008;4039.8;2110.9;1928.9;13215.5;6.9;736609
9148;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2009;4243.1;2281.6;1961.5;12859.8;6.6;761854
9149;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2010;4451.8;2440.8;2011.1;12569.2;6.2;783255
9150;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2011;4576.2;2564.4;2011.8;11866.4;5.9;832308
9151;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2012;4566.1;2643.4;1922.8;11275.9;5.9;907935
9152;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1981;;;1631.7;32394.4;19.9;105113
9153;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1982;;;1694.7;32269.4;19.0;102680
9154;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1983;;;1793.0;32520.0;18.1;98935
9155;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1984;;;1832.8;31586.0;17.2;94710
9156;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1985;;;1886.2;31851.2;16.9;93090
9157;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1986;;;1845.6;29706.4;16.1;93617
9158;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1987;;;1840.3;28276.2;15.4;93606
9159;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1988;;;1907.7;28335.8;14.9;93923
9160;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1989;;;1927.4;26677.1;13.8;94336
9161;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1990;;;1902.7;25477.0;13.4;92535
9162;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1991;;;1896.6;25864.8;13.6;89117
9163;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1992;;;1952.3;25842.7;13.2;86217
9164;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1993;2376.8;377.5;1999.2;25503.9;12.8;83522
9165;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1994;2587.6;461.0;2126.6;25972.9;12.2;80810
9166;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1995;2685.6;571.5;2114.1;25043.7;11.8;78708
9167;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1996;2685.2;598.1;2087.1;24768.2;11.9;76939
9168;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1997;2787.6;719.0;2068.7;23274.5;11.3;75321
9169;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1998;2809.9;831.0;1978.9;23047.9;11.6;73815
9170;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;1999;2869.9;942.0;1927.9;21334.2;11.1;72230
9171;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2000;2838.6;1050.2;1788.4;18762.7;10.5;70661
9172;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2001;3056.0;1275.7;1780.4;18539.2;10.4;69649
9173;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2002;3328.8;1474.4;1854.4;17473.9;9.4;69127
9174;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2003;3412.9;1508.8;1904.1;17335.6;9.1;68968
9175;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2004;3611.9;1656.0;1956.0;16734.4;8.6;69639
9176;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2005;3728.3;1749.8;1978.4;16157.1;8.2;70995
9177;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2006;3979.1;1933.7;2045.4;16069.8;7.9;72137
9178;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2007;4053.8;2005.4;2048.4;15362.5;7.5;72828
9179;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2008;4333.2;2246.9;2086.3;15293.1;7.3;73791
9180;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2009;4522.8;2373.2;2149.6;15176.0;7.1;75163
9181;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2010;4779.1;2554.6;2224.4;14586.1;6.6;75867
9182;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2011;4989.5;2699.8;2289.7;14138.1;6.2;80317
9183;Totaal mannen en vrouwen;65 tot 70 jaar;4 grote gemeenten;2012;5016.4;2875.7;2140.6;13502.4;6.3;88311
9184;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1981;;;1697.9;31542.7;18.6;439262
9185;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1982;;;1774.7;31478.2;17.7;442819
9186;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1983;;;1805.4;30530.8;16.9;442489
9187;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1984;;;1824.6;29532.1;16.2;441471
9188;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1985;;;1869.4;29138.9;15.6;451500
9189;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1986;;;1837.6;28083.1;15.3;470412
9190;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1987;;;1829.3;26467.8;14.5;487495
9191;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1988;;;1848.7;25976.4;14.1;507000
9192;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1989;;;1928.0;26073.9;13.5;526390
9193;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1990;;;1909.6;24873.8;13.0;534391
9194;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1991;;;1951.5;24863.4;12.7;534763
9195;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1992;;;1980.5;24109.9;12.2;535763
9196;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1993;2433.2;421.7;2011.5;23577.3;11.7;536686
9197;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1994;2534.5;497.3;2037.2;23072.2;11.3;539165
9198;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1995;2590.4;573.4;2017.0;22473.0;11.1;545514
9199;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1996;2668.8;658.2;2010.6;21903.6;10.9;553227
9200;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1997;2709.4;753.0;1956.4;20910.3;10.7;561176
9201;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1998;2686.5;809.7;1876.8;19748.4;10.5;567049
9202;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;1999;2679.1;880.9;1798.2;18235.1;10.1;570585
9203;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2000;2691.9;969.6;1722.3;17018.2;9.9;573497
9204;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2001;2773.4;1105.0;1668.4;16040.9;9.6;576189
9205;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2002;2961.2;1258.9;1702.4;15518.6;9.1;579726
9206;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2003;3143.8;1378.6;1765.2;15110.8;8.6;587569
9207;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2004;3383.8;1545.3;1838.5;14875.1;8.1;600719
9208;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2005;3499.4;1645.8;1853.6;14307.1;7.7;615731
9209;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2006;3654.5;1795.5;1859.0;13833.9;7.4;629582
9210;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2007;3817.2;1938.0;1879.1;13284.8;7.1;643648
9211;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2008;4007.1;2095.8;1911.3;12984.3;6.8;662818
9212;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2009;4212.5;2271.6;1941.0;12606.3;6.5;686691
9213;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2010;4416.7;2428.5;1988.2;12352.9;6.2;707388
9214;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2011;4532.0;2549.9;1982.1;11623.8;5.9;751992
9215;Totaal mannen en vrouwen;65 tot 70 jaar;Overige gemeenten;2012;4517.6;2618.3;1899.3;11036.0;5.8;819624
9216;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1981;;;1436.6;24064.8;16.8;23088
9217;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1982;;;1542.5;25127.8;16.3;22950
9218;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1983;;;1487.6;23047.8;15.5;22701
9219;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1984;;;1619.3;24830.6;15.3;22334
9220;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1985;;;1625.3;23468.0;14.4;22486
9221;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1986;;;1650.9;24061.5;14.6;23087
9222;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1987;;;1687.1;24000.2;14.2;23552
9223;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1988;;;1741.1;23769.5;13.7;24019
9224;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1989;;;1783.7;24802.6;13.9;24477
9225;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1990;;;1794.1;22092.2;12.3;24312
9226;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1991;;;1933.0;26037.5;13.5;23720
9227;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1992;;;1991.0;24540.3;12.3;23215
9228;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1993;2186.3;359.7;1826.6;21853.0;12.0;22796
9229;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1994;2326.9;424.2;1902.7;21581.5;11.3;22536
9230;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1995;2488.7;549.7;1939.0;22248.1;11.5;22486
9231;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1996;2556.6;666.4;1890.2;21670.1;11.5;22538
9232;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1997;2548.4;711.0;1837.3;21392.3;11.6;22587
9233;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1998;2623.0;837.0;1786.0;19507.4;10.9;22654
9234;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);1999;2553.9;872.8;1681.1;16857.6;10.0;22789
9235;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2000;2683.6;942.3;1741.4;16463.3;9.5;22988
9236;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2001;2592.6;974.3;1618.3;15750.8;9.7;23186
9237;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2002;2821.9;1120.9;1701.0;15978.0;9.4;23322
9238;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2003;2968.1;1300.3;1667.7;14409.9;8.6;23463
9239;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2004;3262.6;1446.3;1816.3;14952.8;8.2;23681
9240;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2005;3377.3;1500.8;1876.5;14588.4;7.8;23901
9241;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2006;3548.9;1647.1;1901.8;14442.8;7.6;24140
9242;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2007;3625.9;1745.7;1880.2;13782.6;7.3;24604
9243;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2008;3875.6;1817.4;2058.3;14239.9;6.9;25493
9244;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2009;4072.1;1967.2;2104.9;13302.9;6.3;26591
9245;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2010;4175.2;2114.9;2060.4;12749.7;6.2;27714
9246;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2011;4431.2;2335.1;2096.1;13129.0;6.3;29827
9247;Totaal mannen en vrouwen;65 tot 70 jaar;Groningen (PV);2012;4565.2;2595.9;1969.3;12155.3;6.2;32575
9248;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1981;;;1562.2;28019.2;17.9;23558
9249;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1982;;;1650.0;28575.9;17.3;23398
9250;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1983;;;1719.1;27995.8;16.3;23171
9251;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1984;;;1655.8;26324.9;15.9;22897
9252;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1985;;;1797.0;26871.7;15.0;23262
9253;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1986;;;1809.0;27130.0;15.0;23997
9254;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1987;;;1697.3;25083.4;14.8;24371
9255;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1988;;;1733.3;25513.3;14.7;24806
9256;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1989;;;1864.6;25423.4;13.6;25363
9257;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1990;;;1855.0;24389.6;13.1;25372
9258;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1991;;;1854.1;23571.4;12.7;24988
9259;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1992;;;1976.1;24487.9;12.4;24852
9260;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1993;2505.4;464.1;2041.4;23701.2;11.6;24846
9261;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1994;2527.1;470.2;2056.9;23141.6;11.3;24883
9262;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1995;2648.5;641.2;2007.4;21425.4;10.7;25018
9263;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1996;2606.6;672.0;1934.6;21630.4;11.2;25344
9264;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1997;2641.0;691.7;1949.3;21341.7;10.9;25704
9265;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1998;2776.5;825.9;1950.5;20282.4;10.4;25850
9266;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);1999;2684.3;839.1;1845.2;18991.3;10.3;25944
9267;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2000;2650.8;814.2;1836.6;18709.1;10.2;26222
9268;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2001;2717.6;873.5;1844.1;18264.8;9.9;26538
9269;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2002;2904.3;1009.0;1895.3;17922.3;9.5;26919
9270;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2003;2994.2;1097.3;1897.0;16980.3;9.0;27523
9271;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2004;3259.5;1274.0;1985.5;17508.0;8.8;28210
9272;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2005;3401.7;1409.9;1991.8;16196.9;8.1;28874
9273;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2006;3513.5;1554.2;1959.4;14733.9;7.5;29392
9274;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2007;3703.2;1755.7;1947.5;13936.7;7.2;29931
9275;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2008;3909.9;1944.3;1965.6;13433.4;6.8;30907
9276;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2009;4017.9;2056.4;1961.4;12548.2;6.4;32313
9277;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2010;4342.2;2291.6;2050.6;12764.5;6.2;33702
9278;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2011;4409.9;2374.9;2035.0;12151.6;6.0;36010
9279;Totaal mannen en vrouwen;65 tot 70 jaar;Friesland (PV);2012;4318.2;2352.5;1965.7;11842.2;6.0;38958
9280;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1981;;;1467.1;25813.8;17.6;16385
9281;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1982;;;1491.0;25723.9;17.3;16682
9282;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1983;;;1569.0;24718.4;15.8;16931
9283;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1984;;;1630.3;26113.2;16.0;17151
9284;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1985;;;1728.1;25872.6;15.0;17739
9285;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1986;;;1707.0;24163.0;14.2;18565
9286;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1987;;;1716.4;24483.6;14.3;19201
9287;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1988;;;1720.9;23741.6;13.8;19809
9288;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1989;;;1785.3;23111.0;12.9;20321
9289;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1990;;;1830.5;22092.8;12.1;20392
9290;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1991;;;1892.3;24709.5;13.1;20256
9291;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1992;;;1929.2;23942.4;12.4;20247
9292;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1993;2254.5;293.7;1960.8;23275.4;11.9;20227
9293;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1994;2541.2;497.2;2044.0;23619.8;11.6;20314
9294;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1995;2714.0;610.2;2103.8;22742.2;10.8;20568
9295;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1996;2689.6;644.4;2045.2;21757.8;10.6;20873
9296;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1997;2705.8;754.5;1951.3;20590.6;10.6;21246
9297;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1998;2631.0;732.2;1898.9;19323.1;10.2;21539
9298;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);1999;2764.9;941.0;1823.9;17899.2;9.8;21849
9299;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2000;2717.0;972.6;1744.4;16638.5;9.5;22157
9300;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2001;2811.9;1041.5;1770.4;16714.7;9.4;22391
9301;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2002;2931.9;1123.7;1808.2;15988.7;8.8;22569
9302;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2003;3166.5;1264.5;1902.0;15296.2;8.0;22761
9303;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2004;3465.2;1514.5;1950.7;15019.0;7.7;22992
9304;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2005;3469.5;1523.2;1946.4;14593.5;7.5;23274
9305;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2006;3509.4;1629.6;1879.7;13600.8;7.2;23631
9306;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2007;3619.9;1761.7;1858.1;12888.1;6.9;24175
9307;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2008;4043.6;2003.6;2040.0;13361.0;6.5;25030
9308;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2009;4179.3;2091.4;2087.9;12799.9;6.1;26007
9309;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2010;4373.8;2289.4;2084.4;12399.7;5.9;26828
9310;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2011;4735.9;2584.9;2151.0;11692.0;5.4;28443
9311;Totaal mannen en vrouwen;65 tot 70 jaar;Drenthe (PV);2012;4601.2;2614.6;1986.6;11360.2;5.7;30796
9312;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1981;;;1674.5;31017.7;18.5;36675
9313;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1982;;;1694.1;29188.5;17.2;36502
9314;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1983;;;1694.3;27762.0;16.4;35951
9315;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1984;;;1727.3;27446.0;15.9;35528
9316;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1985;;;1810.6;27225.5;15.0;36243
9317;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1986;;;1697.2;26377.4;15.5;37642
9318;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1987;;;1733.1;24300.9;14.0;38939
9319;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1988;;;1706.3;22892.3;13.4;40600
9320;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1989;;;1859.8;24517.1;13.2;42051
9321;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1990;;;1838.4;23677.3;12.9;42598
9322;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1991;;;1881.0;24600.4;13.1;42743
9323;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1992;;;1905.4;23711.0;12.4;42779
9324;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1993;2367.1;331.5;2035.7;23848.8;11.7;42811
9325;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1994;2513.9;431.0;2082.9;23612.2;11.3;43176
9326;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1995;2568.7;552.9;2015.8;22687.7;11.3;43676
9327;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1996;2569.6;600.5;1969.1;21116.3;10.7;44163
9328;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1997;2816.0;786.4;2029.7;21687.8;10.7;44771
9329;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1998;2712.9;777.0;1935.8;20616.7;10.6;45081
9330;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);1999;2608.1;803.5;1804.6;18943.4;10.5;45040
9331;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2000;2673.5;837.1;1836.4;19210.8;10.5;44904
9332;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2001;2682.5;940.6;1741.9;17533.9;10.1;44780
9333;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2002;2816.9;1053.9;1763.0;16709.7;9.5;44844
9334;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2003;3015.9;1179.0;1836.9;17011.5;9.3;45250
9335;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2004;3367.6;1376.9;1990.7;16632.8;8.4;46030
9336;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2005;3449.9;1483.8;1966.1;15401.4;7.8;47001
9337;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2006;3582.5;1621.3;1961.2;14798.3;7.5;47788
9338;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2007;3682.0;1600.1;2081.9;14851.1;7.1;48634
9339;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2008;3990.8;1919.6;2071.3;14315.1;6.9;50033
9340;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2009;4197.5;2159.5;2038.1;13516.2;6.6;51740
9341;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2010;4394.9;2361.4;2033.6;12485.8;6.1;53177
9342;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2011;4641.6;2629.7;2011.9;12101.5;6.0;56220
9343;Totaal mannen en vrouwen;65 tot 70 jaar;Overijssel (PV);2012;4461.5;2478.5;1983.0;11165.3;5.6;60731
9344;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1981;;;1526.9;28359.0;18.6;3575
9345;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1982;;;1679.1;28674.2;17.1;4065
9346;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1983;;;2124.3;34439.7;16.2;4529
9347;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1984;;;2127.3;29659.2;13.9;4955
9348;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1985;;;1973.9;28588.2;14.5;5414
9349;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1986;;;2106.4;29526.6;14.0;5920
9350;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1987;;;1990.9;26705.6;13.4;6394
9351;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1988;;;1962.9;26507.5;13.5;6888
9352;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1989;;;2088.6;26974.7;12.9;7367
9353;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1990;;;2024.6;23735.0;11.7;7676
9354;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1991;;;2132.7;25696.3;12.0;7836
9355;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1992;;;2254.0;25772.7;11.4;8017
9356;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1993;2713.2;397.1;2316.2;23410.5;10.1;8160
9357;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1994;2816.4;469.9;2346.5;24441.9;10.4;8247
9358;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1995;2855.3;647.5;2207.8;22168.5;10.0;8402
9359;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1996;2972.3;766.4;2205.9;21177.5;9.6;8586
9360;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1997;2993.2;732.8;2260.4;21530.4;9.5;8704
9361;Totaal mannen en vrouwen;65 tot 70 jaar;Flevoland (PV);1998;2991.9;857.4;2134.5;19963.7;9.4;8817
