ID;SBI93;Perioden;TotaalAantalBedrijven_1;ZonderWerknemers_2;Met1Tot5Werknemers_3;Met5Tot10Werknemers_4;Met10Tot20Werknemers_5;Met20Tot50Werknemers_6;Met50Tot100Werknemers_7;Met100EnMeerWerknemers_8;Met1WerkzamePersoon_9;Met2WerkzamePersonen_10;Met3Tot5WerkzamePersonen_11;Met5Tot10WerkzamePersonen_12;Met10Tot20WerkzamePersonen_13;Met20Tot50WerkzamePersonen_14;Met50Tot100WerkzamePersonen_15;Met100EnMeerWerkzamePersonen_16
2182;2051  Overige houtwarenindustrie;1 januari 2005;490.0;320.0;115.0;20.0;20.0;10.0;5.0;0.0;260.0;115.0;45.0;30.0;20.0;10.0;5.0;0.0
2183;2051  Overige houtwarenindustrie;1 januari 2006;485.0;315.0;120.0;20.0;20.0;5.0;5.0;0.0;260.0;110.0;50.0;25.0;25.0;5.0;5.0;0.0
2184;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 1993;35.0;30.0;5.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2185;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 1994;40.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2186;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 1995;45.0;30.0;10.0;5.0;0.0;0.0;0.0;0.0;;;;;;;;
2187;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 1996;40.0;35.0;5.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2188;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 1997;40.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2189;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 1998;45.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2190;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 1999;45.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
2191;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 2000;35.0;25.0;5.0;0.0;0.0;0.0;0.0;0.0;25.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
2192;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 2001;30.0;25.0;5.0;0.0;0.0;0.0;0.0;0.0;20.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0
2193;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 2002;35.0;25.0;10.0;0.0;0.0;0.0;0.0;0.0;25.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
2194;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 2003;40.0;30.0;5.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
2195;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 2004;35.0;25.0;10.0;0.0;0.0;0.0;0.0;0.0;25.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0
2196;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 2005;40.0;30.0;5.0;0.0;0.0;0.0;0.0;0.0;25.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0
2197;2052  Kurk-, riet-, vlechtwarenindustrie;1 januari 2006;35.0;30.0;5.0;0.0;0.0;0.0;0.0;0.0;25.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0
2198;21    Papier(waren)- en karton(waren)ind;1 januari 1993;265.0;30.0;30.0;20.0;25.0;45.0;35.0;75.0;;;;;;;;
2199;21    Papier(waren)- en karton(waren)ind;1 januari 1994;345.0;60.0;65.0;35.0;35.0;50.0;35.0;70.0;;;;;;;;
2200;21    Papier(waren)- en karton(waren)ind;1 januari 1995;345.0;55.0;55.0;40.0;30.0;50.0;40.0;70.0;;;;;;;;
2201;21    Papier(waren)- en karton(waren)ind;1 januari 1996;375.0;65.0;70.0;40.0;40.0;50.0;45.0;70.0;;;;;;;;
2202;21    Papier(waren)- en karton(waren)ind;1 januari 1997;390.0;60.0;70.0;50.0;40.0;55.0;45.0;70.0;;;;;;;;
2203;21    Papier(waren)- en karton(waren)ind;1 januari 1998;425.0;65.0;70.0;50.0;45.0;70.0;55.0;75.0;;;;;;;;
2204;21    Papier(waren)- en karton(waren)ind;1 januari 1999;425.0;60.0;75.0;40.0;45.0;70.0;60.0;75.0;60.0;30.0;40.0;40.0;55.0;70.0;60.0;75.0
2205;21    Papier(waren)- en karton(waren)ind;1 januari 2000;385.0;50.0;65.0;35.0;40.0;70.0;50.0;80.0;45.0;25.0;35.0;40.0;50.0;70.0;50.0;80.0
2206;21    Papier(waren)- en karton(waren)ind;1 januari 2001;400.0;60.0;70.0;35.0;40.0;65.0;45.0;80.0;50.0;30.0;40.0;45.0;45.0;65.0;45.0;80.0
2207;21    Papier(waren)- en karton(waren)ind;1 januari 2002;450.0;75.0;90.0;40.0;55.0;65.0;45.0;85.0;65.0;40.0;50.0;45.0;60.0;65.0;45.0;85.0
2208;21    Papier(waren)- en karton(waren)ind;1 januari 2003;445.0;75.0;85.0;40.0;55.0;65.0;45.0;80.0;65.0;40.0;45.0;45.0;65.0;65.0;45.0;80.0
2209;21    Papier(waren)- en karton(waren)ind;1 januari 2004;440.0;80.0;85.0;30.0;55.0;70.0;45.0;75.0;70.0;35.0;50.0;40.0;60.0;70.0;45.0;75.0
2210;21    Papier(waren)- en karton(waren)ind;1 januari 2005;435.0;80.0;90.0;35.0;55.0;70.0;40.0;70.0;70.0;40.0;40.0;45.0;60.0;70.0;40.0;70.0
2211;21    Papier(waren)- en karton(waren)ind;1 januari 2006;425.0;75.0;95.0;35.0;50.0;65.0;45.0;65.0;65.0;45.0;45.0;45.0;55.0;65.0;45.0;65.0
2212;211   Pulp-, papier- en kartonindustrie;1 januari 1993;25.0;5.0;0.0;0.0;0.0;0.0;0.0;20.0;;;;;;;;
2213;211   Pulp-, papier- en kartonindustrie;1 januari 1994;40.0;5.0;10.0;0.0;5.0;0.0;0.0;20.0;;;;;;;;
2214;211   Pulp-, papier- en kartonindustrie;1 januari 1995;40.0;0.0;5.0;5.0;5.0;5.0;0.0;20.0;;;;;;;;
2215;211   Pulp-, papier- en kartonindustrie;1 januari 1996;50.0;10.0;10.0;5.0;5.0;0.0;0.0;20.0;;;;;;;;
2216;211   Pulp-, papier- en kartonindustrie;1 januari 1997;55.0;10.0;10.0;5.0;0.0;5.0;5.0;20.0;;;;;;;;
2217;211   Pulp-, papier- en kartonindustrie;1 januari 1998;60.0;15.0;15.0;5.0;5.0;0.0;5.0;20.0;;;;;;;;
2218;211   Pulp-, papier- en kartonindustrie;1 januari 1999;65.0;10.0;20.0;5.0;0.0;0.0;5.0;20.0;10.0;10.0;10.0;5.0;5.0;0.0;5.0;20.0
2219;211   Pulp-, papier- en kartonindustrie;1 januari 2000;50.0;10.0;15.0;5.0;0.0;0.0;0.0;20.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;20.0
2220;211   Pulp-, papier- en kartonindustrie;1 januari 2001;60.0;10.0;15.0;5.0;0.0;0.0;0.0;20.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;20.0
2221;211   Pulp-, papier- en kartonindustrie;1 januari 2002;70.0;15.0;20.0;5.0;5.0;0.0;0.0;20.0;15.0;5.0;10.0;10.0;5.0;0.0;0.0;20.0
2222;211   Pulp-, papier- en kartonindustrie;1 januari 2003;65.0;15.0;15.0;5.0;5.0;0.0;5.0;20.0;15.0;5.0;10.0;10.0;5.0;0.0;5.0;20.0
2223;211   Pulp-, papier- en kartonindustrie;1 januari 2004;75.0;20.0;15.0;5.0;10.0;5.0;0.0;20.0;15.0;10.0;10.0;5.0;10.0;5.0;0.0;20.0
2224;211   Pulp-, papier- en kartonindustrie;1 januari 2005;85.0;25.0;15.0;10.0;10.0;5.0;5.0;20.0;20.0;10.0;10.0;10.0;10.0;5.0;5.0;20.0
2225;211   Pulp-, papier- en kartonindustrie;1 januari 2006;85.0;20.0;25.0;5.0;5.0;5.0;5.0;20.0;20.0;10.0;10.0;5.0;5.0;5.0;5.0;20.0
2226;2111  Pulpindustrie;1 januari 1993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2227;2111  Pulpindustrie;1 januari 1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2228;2111  Pulpindustrie;1 januari 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2229;2111  Pulpindustrie;1 januari 1996;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2230;2111  Pulpindustrie;1 januari 1997;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2231;2111  Pulpindustrie;1 januari 1998;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2232;2111  Pulpindustrie;1 januari 1999;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
2233;2111  Pulpindustrie;1 januari 2000;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
2234;2111  Pulpindustrie;1 januari 2001;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
2235;2111  Pulpindustrie;1 januari 2002;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
2236;2111  Pulpindustrie;1 januari 2003;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
2237;2111  Pulpindustrie;1 januari 2004;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
2238;2111  Pulpindustrie;1 januari 2005;15.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
2239;2111  Pulpindustrie;1 januari 2006;15.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0
2240;21121 Grafisch papier- en kartonindustr;1 januari 1993;15.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2241;21121 Grafisch papier- en kartonindustr;1 januari 1994;25.0;5.0;10.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2242;21121 Grafisch papier- en kartonindustr;1 januari 1995;15.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2243;21121 Grafisch papier- en kartonindustr;1 januari 1996;20.0;5.0;5.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2244;21121 Grafisch papier- en kartonindustr;1 januari 1997;20.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2245;21121 Grafisch papier- en kartonindustr;1 januari 1998;20.0;5.0;5.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2246;21121 Grafisch papier- en kartonindustr;1 januari 1999;20.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0
2247;21121 Grafisch papier- en kartonindustr;1 januari 2000;15.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
2248;21121 Grafisch papier- en kartonindustr;1 januari 2001;20.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0
2249;21121 Grafisch papier- en kartonindustr;1 januari 2002;20.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0
2250;21121 Grafisch papier- en kartonindustr;1 januari 2003;15.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
2251;21121 Grafisch papier- en kartonindustr;1 januari 2004;20.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0
2252;21121 Grafisch papier- en kartonindustr;1 januari 2005;20.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0
2253;21121 Grafisch papier- en kartonindustr;1 januari 2006;20.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0
2254;21122 Verpakkingspapier-, -kartonindustr;1 januari 1993;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2255;21122 Verpakkingspapier-, -kartonindustr;1 januari 1994;15.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2256;21122 Verpakkingspapier-, -kartonindustr;1 januari 1995;15.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2257;21122 Verpakkingspapier-, -kartonindustr;1 januari 1996;15.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2258;21122 Verpakkingspapier-, -kartonindustr;1 januari 1997;15.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2259;21122 Verpakkingspapier-, -kartonindustr;1 januari 1998;20.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;;;;;;;;
2260;21122 Verpakkingspapier-, -kartonindustr;1 januari 1999;20.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
2261;21122 Verpakkingspapier-, -kartonindustr;1 januari 2000;20.0;5.0;5.0;5.0;0.0;0.0;0.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;10.0
2262;21122 Verpakkingspapier-, -kartonindustr;1 januari 2001;20.0;5.0;5.0;5.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
2263;21122 Verpakkingspapier-, -kartonindustr;1 januari 2002;20.0;5.0;5.0;0.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;10.0
2264;21122 Verpakkingspapier-, -kartonindustr;1 januari 2003;20.0;5.0;5.0;0.0;5.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;10.0
2265;21122 Verpakkingspapier-, -kartonindustr;1 januari 2004;25.0;5.0;5.0;0.0;5.0;0.0;0.0;10.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;10.0
2266;21122 Verpakkingspapier-, -kartonindustr;1 januari 2005;30.0;10.0;5.0;0.0;5.0;0.0;0.0;10.0;10.0;0.0;5.0;0.0;5.0;0.0;0.0;10.0
2267;21122 Verpakkingspapier-, -kartonindustr;1 januari 2006;25.0;5.0;5.0;0.0;0.0;0.0;0.0;10.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;10.0
2268;21123 Overige papier- en kartonindustrie;1 januari 1993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2269;21123 Overige papier- en kartonindustrie;1 januari 1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2270;21123 Overige papier- en kartonindustrie;1 januari 1995;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2271;21123 Overige papier- en kartonindustrie;1 januari 1996;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2272;21123 Overige papier- en kartonindustrie;1 januari 1997;15.0;5.0;5.0;0.0;0.0;5.0;5.0;0.0;;;;;;;;
2273;21123 Overige papier- en kartonindustrie;1 januari 1998;15.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;;;;;;;;
2274;21123 Overige papier- en kartonindustrie;1 januari 1999;15.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2275;21123 Overige papier- en kartonindustrie;1 januari 2000;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2276;21123 Overige papier- en kartonindustrie;1 januari 2001;15.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
2277;21123 Overige papier- en kartonindustrie;1 januari 2002;20.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0
2278;21123 Overige papier- en kartonindustrie;1 januari 2003;20.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0
2279;21123 Overige papier- en kartonindustrie;1 januari 2004;20.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0
2280;21123 Overige papier- en kartonindustrie;1 januari 2005;25.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0
2281;21123 Overige papier- en kartonindustrie;1 januari 2006;25.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0
2282;212   Papier- en kartonwarenindustrie;1 januari 1993;240.0;30.0;30.0;20.0;20.0;45.0;35.0;55.0;;;;;;;;
2283;212   Papier- en kartonwarenindustrie;1 januari 1994;305.0;55.0;55.0;30.0;30.0;45.0;35.0;50.0;;;;;;;;
2284;212   Papier- en kartonwarenindustrie;1 januari 1995;305.0;55.0;50.0;35.0;25.0;50.0;40.0;50.0;;;;;;;;
2285;212   Papier- en kartonwarenindustrie;1 januari 1996;330.0;55.0;60.0;35.0;40.0;45.0;40.0;55.0;;;;;;;;
2286;212   Papier- en kartonwarenindustrie;1 januari 1997;335.0;50.0;55.0;45.0;40.0;50.0;40.0;55.0;;;;;;;;
2287;212   Papier- en kartonwarenindustrie;1 januari 1998;370.0;50.0;55.0;45.0;40.0;65.0;50.0;55.0;;;;;;;;
2288;212   Papier- en kartonwarenindustrie;1 januari 1999;360.0;50.0;55.0;35.0;45.0;65.0;55.0;55.0;45.0;20.0;30.0;35.0;50.0;65.0;55.0;55.0
2289;212   Papier- en kartonwarenindustrie;1 januari 2000;335.0;40.0;50.0;30.0;40.0;65.0;50.0;55.0;35.0;15.0;30.0;30.0;45.0;65.0;50.0;55.0
2290;212   Papier- en kartonwarenindustrie;1 januari 2001;340.0;45.0;55.0;30.0;40.0;65.0;45.0;60.0;40.0;20.0;30.0;35.0;45.0;65.0;45.0;60.0
2291;212   Papier- en kartonwarenindustrie;1 januari 2002;380.0;60.0;70.0;35.0;50.0;65.0;40.0;60.0;50.0;35.0;35.0;35.0;55.0;65.0;40.0;60.0
2292;212   Papier- en kartonwarenindustrie;1 januari 2003;380.0;60.0;70.0;35.0;50.0;65.0;40.0;60.0;50.0;35.0;35.0;35.0;60.0;65.0;40.0;60.0
2293;212   Papier- en kartonwarenindustrie;1 januari 2004;365.0;60.0;70.0;25.0;50.0;65.0;45.0;55.0;50.0;30.0;40.0;35.0;50.0;65.0;45.0;55.0
2294;212   Papier- en kartonwarenindustrie;1 januari 2005;350.0;55.0;70.0;25.0;45.0;65.0;40.0;50.0;45.0;30.0;35.0;35.0;50.0;65.0;40.0;50.0
2295;212   Papier- en kartonwarenindustrie;1 januari 2006;340.0;55.0;70.0;30.0;40.0;60.0;45.0;45.0;45.0;30.0;30.0;40.0;45.0;60.0;45.0;45.0
2296;21211 Ind v papier-, kartonverpakkingmid;1 januari 1993;120.0;10.0;10.0;10.0;10.0;30.0;25.0;20.0;;;;;;;;
2297;21211 Ind v papier-, kartonverpakkingmid;1 januari 1994;145.0;15.0;25.0;15.0;15.0;30.0;25.0;20.0;;;;;;;;
2298;21211 Ind v papier-, kartonverpakkingmid;1 januari 1995;145.0;15.0;15.0;20.0;15.0;30.0;25.0;20.0;;;;;;;;
2299;21211 Ind v papier-, kartonverpakkingmid;1 januari 1996;150.0;15.0;20.0;20.0;20.0;35.0;25.0;20.0;;;;;;;;
2300;21211 Ind v papier-, kartonverpakkingmid;1 januari 1997;155.0;15.0;25.0;20.0;20.0;35.0;25.0;15.0;;;;;;;;
2301;21211 Ind v papier-, kartonverpakkingmid;1 januari 1998;170.0;15.0;25.0;20.0;20.0;35.0;30.0;20.0;;;;;;;;
2302;21211 Ind v papier-, kartonverpakkingmid;1 januari 1999;170.0;20.0;25.0;15.0;20.0;35.0;35.0;20.0;15.0;10.0;15.0;20.0;25.0;35.0;35.0;20.0
2303;21211 Ind v papier-, kartonverpakkingmid;1 januari 2000;160.0;15.0;25.0;20.0;20.0;35.0;30.0;20.0;15.0;10.0;15.0;20.0;25.0;35.0;30.0;20.0
2304;21211 Ind v papier-, kartonverpakkingmid;1 januari 2001;170.0;15.0;30.0;20.0;20.0;35.0;25.0;25.0;15.0;15.0;15.0;25.0;20.0;35.0;25.0;25.0
2305;21211 Ind v papier-, kartonverpakkingmid;1 januari 2002;195.0;25.0;40.0;20.0;30.0;30.0;25.0;25.0;20.0;20.0;20.0;20.0;35.0;30.0;25.0;25.0
2306;21211 Ind v papier-, kartonverpakkingmid;1 januari 2003;190.0;30.0;35.0;20.0;30.0;25.0;25.0;25.0;25.0;15.0;20.0;20.0;40.0;25.0;25.0;25.0
2307;21211 Ind v papier-, kartonverpakkingmid;1 januari 2004;170.0;25.0;35.0;10.0;30.0;30.0;20.0;20.0;20.0;15.0;20.0;20.0;30.0;30.0;20.0;20.0
2308;21211 Ind v papier-, kartonverpakkingmid;1 januari 2005;170.0;30.0;35.0;15.0;25.0;30.0;20.0;20.0;25.0;15.0;15.0;20.0;30.0;30.0;20.0;20.0
2309;21211 Ind v papier-, kartonverpakkingmid;1 januari 2006;170.0;30.0;35.0;15.0;20.0;30.0;20.0;20.0;25.0;15.0;15.0;20.0;25.0;30.0;20.0;20.0
2310;21212 Golfpapier- en -kartonindustrie;1 januari 1993;20.0;0.0;0.0;0.0;0.0;5.0;0.0;10.0;;;;;;;;
2311;21212 Golfpapier- en -kartonindustrie;1 januari 1994;20.0;0.0;0.0;5.0;0.0;5.0;0.0;10.0;;;;;;;;
2312;21212 Golfpapier- en -kartonindustrie;1 januari 1995;20.0;0.0;0.0;0.0;0.0;5.0;0.0;10.0;;;;;;;;
2313;21212 Golfpapier- en -kartonindustrie;1 januari 1996;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2314;21212 Golfpapier- en -kartonindustrie;1 januari 1997;20.0;0.0;0.0;5.0;0.0;0.0;0.0;10.0;;;;;;;;
2315;21212 Golfpapier- en -kartonindustrie;1 januari 1998;20.0;0.0;0.0;0.0;0.0;5.0;0.0;10.0;;;;;;;;
2316;21212 Golfpapier- en -kartonindustrie;1 januari 1999;20.0;0.0;0.0;5.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;10.0
2317;21212 Golfpapier- en -kartonindustrie;1 januari 2000;20.0;0.0;0.0;0.0;5.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;10.0
2318;21212 Golfpapier- en -kartonindustrie;1 januari 2001;20.0;0.0;0.0;0.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;10.0
2319;21212 Golfpapier- en -kartonindustrie;1 januari 2002;25.0;0.0;0.0;0.0;5.0;5.0;5.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;10.0
2320;21212 Golfpapier- en -kartonindustrie;1 januari 2003;25.0;0.0;5.0;0.0;5.0;5.0;5.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;10.0
2321;21212 Golfpapier- en -kartonindustrie;1 januari 2004;25.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0
2322;21212 Golfpapier- en -kartonindustrie;1 januari 2005;25.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0
2323;21212 Golfpapier- en -kartonindustrie;1 januari 2006;20.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0
2324;2122  Sanitair, huish papierwarenindustr;1 januari 1993;10.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;;;;;;;;
2325;2122  Sanitair, huish papierwarenindustr;1 januari 1994;15.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;;;;;;;;
2326;2122  Sanitair, huish papierwarenindustr;1 januari 1995;15.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;;;;;;;;
2327;2122  Sanitair, huish papierwarenindustr;1 januari 1996;15.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2328;2122  Sanitair, huish papierwarenindustr;1 januari 1997;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;;
2329;2122  Sanitair, huish papierwarenindustr;1 januari 1998;20.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;;;;;;;;
2330;2122  Sanitair, huish papierwarenindustr;1 januari 1999;15.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0
2331;2122  Sanitair, huish papierwarenindustr;1 januari 2000;20.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0
2332;2122  Sanitair, huish papierwarenindustr;1 januari 2001;20.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
2333;2122  Sanitair, huish papierwarenindustr;1 januari 2002;20.0;5.0;0.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0
2334;2122  Sanitair, huish papierwarenindustr;1 januari 2003;20.0;5.0;5.0;0.0;5.0;5.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;10.0
2335;2122  Sanitair, huish papierwarenindustr;1 januari 2004;20.0;0.0;0.0;0.0;5.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;10.0
2336;2122  Sanitair, huish papierwarenindustr;1 januari 2005;15.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0
2337;2122  Sanitair, huish papierwarenindustr;1 januari 2006;15.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;5.0
2338;2123  Industrie van kantoorart v papier;1 januari 1993;40.0;5.0;10.0;5.0;0.0;5.0;5.0;5.0;;;;;;;;
2339;2123  Industrie van kantoorart v papier;1 januari 1994;50.0;15.0;10.0;5.0;5.0;5.0;5.0;5.0;;;;;;;;
2340;2123  Industrie van kantoorart v papier;1 januari 1995;45.0;10.0;15.0;5.0;0.0;5.0;5.0;5.0;;;;;;;;
2341;2123  Industrie van kantoorart v papier;1 januari 1996;50.0;10.0;15.0;5.0;5.0;5.0;5.0;5.0;;;;;;;;
2342;2123  Industrie van kantoorart v papier;1 januari 1997;45.0;10.0;15.0;5.0;5.0;5.0;5.0;5.0;;;;;;;;
2343;2123  Industrie van kantoorart v papier;1 januari 1998;50.0;10.0;15.0;5.0;10.0;5.0;5.0;5.0;;;;;;;;
2344;2123  Industrie van kantoorart v papier;1 januari 1999;45.0;10.0;10.0;5.0;5.0;5.0;5.0;5.0;10.0;5.0;10.0;5.0;10.0;5.0;5.0;5.0
