ID;SBI93;Perioden;Waarde_1;VoortschrijdendeWaarde_2;Prijs_3;Volume_4;Waarde_5;CumulatieveWaarde_6;Prijs_7;CumulatievePrijs_8;Volume_9;CumulatieveVolume_10
1056;553 Restaurants, cafetaria's ..;2007 maart;114.0;115.0;124.0;92.0;11.4;10.0;3.3;3.0;7.9;6.8
1057;553 Restaurants, cafetaria's ..;2007 1e kwartaal;105.0;115.0;123.0;85.0;10.0;10.0;3.0;3.0;6.8;6.8
1058;553 Restaurants, cafetaria's ..;2007 april;125.0;116.0;124.0;101.0;9.7;9.9;3.1;3.0;6.4;6.7
1059;553 Restaurants, cafetaria's ..;2007 mei;129.0;116.0;124.0;104.0;7.4;9.3;3.5;3.1;3.7;6.0
1060;553 Restaurants, cafetaria's ..;2007 juni;131.0;117.0;124.0;105.0;8.9;9.3;3.2;3.1;5.6;5.9
1061;553 Restaurants, cafetaria's ..;2007 2e kwartaal;128.0;117.0;124.0;103.0;8.7;9.3;3.3;3.1;5.2;5.9
1062;553 Restaurants, cafetaria's ..;2007 juli;127.0;118.0;124.0;103.0;4.0;8.4;2.9;3.1;1.1;5.1
1063;553 Restaurants, cafetaria's ..;2007 augustus;128.0;118.0;125.0;102.0;3.9;7.8;3.2;3.1;0.7;4.5
1064;553 Restaurants, cafetaria's ..;2007 september;122.0;118.0;125.0;98.0;0.9;7.0;3.1;3.1;-2.2;3.7
1065;553 Restaurants, cafetaria's ..;2007 3e kwartaal;125.0;118.0;124.0;101.0;2.9;7.0;3.1;3.1;-0.1;3.7
1066;553 Restaurants, cafetaria's ..;2007 oktober;119.0;119.0;125.0;95.0;2.5;6.5;2.9;3.1;-0.4;3.3
1067;553 Restaurants, cafetaria's ..;2007 november;112.0;119.0;126.0;89.0;1.6;6.1;3.3;3.1;-1.7;2.9
1068;553 Restaurants, cafetaria's ..;2007 december;118.0;119.0;126.0;93.0;1.3;5.7;3.5;3.1;-2.1;2.4
1069;553 Restaurants, cafetaria's ..;2007 4e kwartaal;116.0;119.0;125.0;93.0;1.8;5.7;3.2;3.1;-1.4;2.4
1070;553 Restaurants, cafetaria's ..;2007;119.0;119.0;124.0;96.0;5.7;5.7;3.1;3.1;2.4;2.4
1071;553 Restaurants, cafetaria's ..;2008 januari;102.0;119.0;127.0;81.0;0.3;0.3;3.4;3.4;-3.0;-3.0
1072;553 Restaurants, cafetaria's ..;2008 februari;105.0;119.0;127.0;83.0;4.9;2.6;3.3;3.3;1.6;-0.7
1073;553 Restaurants, cafetaria's ..;2008 maart;113.0;119.0;128.0;88.0;-0.7;1.4;3.4;3.3;-4.0;-1.9
1074;553 Restaurants, cafetaria's ..;2008 1e kwartaal;107.0;119.0;127.0;84.0;1.4;1.4;3.3;3.3;-1.9;-1.9
1075;553 Restaurants, cafetaria's ..;2008 april;122.0;119.0;129.0;95.0;-2.8;0.2;3.9;3.5;-6.5;-3.2
1076;553 Restaurants, cafetaria's ..;2008 mei;132.0;119.0;129.0;102.0;2.4;0.7;4.0;3.6;-1.6;-2.8
1077;553 Restaurants, cafetaria's ..;2008 juni;125.0;119.0;129.0;97.0;-4.6;-0.3;3.8;3.6;-8.1;-3.8
1078;553 Restaurants, cafetaria's ..;2008 2e kwartaal;126.0;119.0;129.0;98.0;-1.7;-0.3;3.9;3.6;-5.4;-3.8
1079;553 Restaurants, cafetaria's ..;2008 juli;125.0;118.0;129.0;97.0;-1.4;-0.5;4.4;3.7;-5.5;-4.1
1080;553 Restaurants, cafetaria's ..;2008 augustus;128.0;119.0;130.0;99.0;0.6;-0.3;4.1;3.8;-3.3;-4.0
1081;553 Restaurants, cafetaria's ..;2008 september;117.0;118.0;130.0;90.0;-3.5;-0.7;4.2;3.8;-7.4;-4.4
1082;553 Restaurants, cafetaria's ..;2008 3e kwartaal;124.0;118.0;130.0;95.0;-1.4;-0.7;4.2;3.8;-5.4;-4.4
1083;553 Restaurants, cafetaria's ..;2008 oktober;119.0;118.0;130.0;92.0;0.7;-0.6;4.4;3.9;-3.5;-4.3
1084;553 Restaurants, cafetaria's ..;2008 november;111.0;118.0;131.0;85.0;-0.8;-0.6;4.2;3.9;-4.8;-4.3
1085;553 Restaurants, cafetaria's ..;2008 december;115.0;118.0;131.0;88.0;-2.7;-0.8;3.7;3.9;-6.1;-4.5
1086;553 Restaurants, cafetaria's ..;2008 4e kwartaal;115.0;118.0;131.0;88.0;-0.9;-0.8;4.1;3.9;-4.8;-4.5
1087;553 Restaurants, cafetaria's ..;2008;118.0;118.0;129.0;91.0;-0.8;-0.8;3.9;3.9;-4.5;-4.5
1088;55301 Restaurants;1993 januari;54.0;;;;;;;;;
1089;55301 Restaurants;1993 februari;52.0;;;;;;;;;
1090;55301 Restaurants;1993 maart;59.0;;;;;;;;;
1091;55301 Restaurants;1993 1e kwartaal;55.0;;;;;;;;;
1092;55301 Restaurants;1993 april;67.0;;;;;;;;;
1093;55301 Restaurants;1993 mei;74.0;;;;;;;;;
1094;55301 Restaurants;1993 juni;72.0;;;;;;;;;
1095;55301 Restaurants;1993 2e kwartaal;71.0;;;;;;;;;
1096;55301 Restaurants;1993 juli;74.0;;;;;;;;;
1097;55301 Restaurants;1993 augustus;73.0;;;;;;;;;
1098;55301 Restaurants;1993 september;70.0;;;;;;;;;
1099;55301 Restaurants;1993 3e kwartaal;72.0;;;;;;;;;
1100;55301 Restaurants;1993 oktober;69.0;;;;;;;;;
1101;55301 Restaurants;1993 november;62.0;;;;;;;;;
1102;55301 Restaurants;1993 december;68.0;66.0;;;;;;;;
1103;55301 Restaurants;1993 4e kwartaal;67.0;66.0;;;;;;;;
1104;55301 Restaurants;1993;66.0;66.0;;;;;;;;
1105;55301 Restaurants;1994 januari;61.0;67.0;;;11.8;11.8;;;;
1106;55301 Restaurants;1994 februari;57.0;67.0;;;10.1;11.0;;;;
1107;55301 Restaurants;1994 maart;65.0;68.0;;;9.6;10.5;;;;
1108;55301 Restaurants;1994 1e kwartaal;61.0;68.0;;;10.5;10.5;;;;
1109;55301 Restaurants;1994 april;72.0;68.0;;;7.4;9.6;;;;
1110;55301 Restaurants;1994 mei;78.0;68.0;;;4.3;8.3;;;;
1111;55301 Restaurants;1994 juni;75.0;69.0;;;4.4;7.6;;;;
1112;55301 Restaurants;1994 2e kwartaal;75.0;69.0;;;5.3;7.6;;;;
1113;55301 Restaurants;1994 juli;74.0;69.0;;;1.0;6.5;;;;
1114;55301 Restaurants;1994 augustus;76.0;69.0;;;4.6;6.2;;;;
1115;55301 Restaurants;1994 september;74.0;69.0;;;5.4;6.1;;;;
1116;55301 Restaurants;1994 3e kwartaal;75.0;69.0;;;3.7;6.1;;;;
1117;55301 Restaurants;1994 oktober;72.0;70.0;;;4.0;5.9;;;;
1118;55301 Restaurants;1994 november;68.0;70.0;;;10.4;6.3;;;;
1119;55301 Restaurants;1994 december;73.0;71.0;;;7.2;6.4;;;;
1120;55301 Restaurants;1994 4e kwartaal;71.0;71.0;;;7.1;6.4;;;;
1121;55301 Restaurants;1994;71.0;71.0;;;6.4;6.4;;;;
1122;55301 Restaurants;1995 januari;61.0;71.0;;;0.6;0.6;;;;
1123;55301 Restaurants;1995 februari;60.0;71.0;;;4.4;2.5;;;;
1124;55301 Restaurants;1995 maart;67.0;71.0;;;3.3;2.8;;;;
1125;55301 Restaurants;1995 1e kwartaal;63.0;71.0;;;2.8;2.8;;;;
1126;55301 Restaurants;1995 april;73.0;71.0;;;2.1;2.6;;;;
1127;55301 Restaurants;1995 mei;80.0;71.0;;;3.0;2.7;;;;
1128;55301 Restaurants;1995 juni;80.0;72.0;;;6.7;3.4;;;;
1129;55301 Restaurants;1995 2e kwartaal;78.0;72.0;;;3.9;3.4;;;;
1130;55301 Restaurants;1995 juli;78.0;72.0;;;5.1;3.7;;;;
1131;55301 Restaurants;1995 augustus;77.0;72.0;;;1.1;3.3;;;;
1132;55301 Restaurants;1995 september;77.0;72.0;;;3.3;3.3;;;;
1133;55301 Restaurants;1995 3e kwartaal;77.0;72.0;;;3.1;3.3;;;;
1134;55301 Restaurants;1995 oktober;75.0;73.0;;;4.0;3.4;;;;
1135;55301 Restaurants;1995 november;70.0;73.0;;;2.9;3.3;;;;
1136;55301 Restaurants;1995 december;75.0;73.0;;;1.9;3.2;;;;
1137;55301 Restaurants;1995 4e kwartaal;73.0;73.0;;;2.9;3.2;;;;
1138;55301 Restaurants;1995;73.0;73.0;;;3.2;3.2;;;;
1139;55301 Restaurants;1996 januari;61.0;73.0;;;0.7;0.7;;;;
1140;55301 Restaurants;1996 februari;62.0;73.0;;;4.1;2.4;;;;
1141;55301 Restaurants;1996 maart;71.0;73.0;;;5.2;3.4;;;;
1142;55301 Restaurants;1996 1e kwartaal;65.0;73.0;;;3.4;3.4;;;;
1143;55301 Restaurants;1996 april;77.0;74.0;;;4.8;3.8;;;;
1144;55301 Restaurants;1996 mei;87.0;74.0;;;8.4;4.9;;;;
1145;55301 Restaurants;1996 juni;85.0;75.0;;;6.2;5.1;;;;
1146;55301 Restaurants;1996 2e kwartaal;83.0;75.0;;;6.5;5.1;;;;
1147;55301 Restaurants;1996 juli;83.0;75.0;;;5.8;5.2;;;;
1148;55301 Restaurants;1996 augustus;84.0;76.0;;;9.2;5.8;;;;
1149;55301 Restaurants;1996 september;83.0;76.0;;;8.4;6.1;;;;
1150;55301 Restaurants;1996 3e kwartaal;83.0;76.0;;;7.8;6.1;;;;
1151;55301 Restaurants;1996 oktober;80.0;76.0;;;6.1;6.1;;;;
1152;55301 Restaurants;1996 november;76.0;77.0;;;8.7;6.3;;;;
1153;55301 Restaurants;1996 december;80.0;77.0;;;6.7;6.3;;;;
1154;55301 Restaurants;1996 4e kwartaal;79.0;77.0;;;7.1;6.3;;;;
1155;55301 Restaurants;1996;77.0;77.0;;;6.3;6.3;;;;
1156;55301 Restaurants;1997 januari;64.0;78.0;92.0;69.0;4.6;4.6;;;;
1157;55301 Restaurants;1997 februari;66.0;78.0;92.0;72.0;6.3;5.4;;;;
1158;55301 Restaurants;1997 maart;76.0;78.0;92.0;83.0;7.9;6.3;;;;
1159;55301 Restaurants;1997 1e kwartaal;69.0;78.0;92.0;75.0;6.3;6.3;;;;
1160;55301 Restaurants;1997 april;80.0;79.0;92.0;86.0;3.9;5.7;;;;
1161;55301 Restaurants;1997 mei;92.0;79.0;92.0;99.0;6.0;5.7;;;;
1162;55301 Restaurants;1997 juni;91.0;80.0;92.0;98.0;6.5;5.9;;;;
1163;55301 Restaurants;1997 2e kwartaal;87.0;80.0;92.0;95.0;5.5;5.9;;;;
1164;55301 Restaurants;1997 juli;91.0;80.0;93.0;98.0;10.4;6.6;;;;
1165;55301 Restaurants;1997 augustus;93.0;81.0;93.0;100.0;10.9;7.2;;;;
1166;55301 Restaurants;1997 september;87.0;81.0;93.0;93.0;4.3;6.8;;;;
1167;55301 Restaurants;1997 3e kwartaal;90.0;81.0;93.0;97.0;8.5;6.8;;;;
1168;55301 Restaurants;1997 oktober;87.0;82.0;93.0;93.0;8.7;7.0;;;;
1169;55301 Restaurants;1997 november;83.0;82.0;93.0;89.0;8.5;7.2;;;;
1170;55301 Restaurants;1997 december;87.0;83.0;93.0;93.0;8.6;7.3;;;;
1171;55301 Restaurants;1997 4e kwartaal;85.0;83.0;93.0;92.0;8.6;7.3;;;;
1172;55301 Restaurants;1997;83.0;83.0;93.0;89.0;7.3;7.3;;;;
1173;55301 Restaurants;1998 januari;75.0;84.0;93.0;80.0;16.8;16.8;1.0;1.0;15.7;15.7
1174;55301 Restaurants;1998 februari;73.0;85.0;94.0;78.0;10.4;13.6;2.0;1.5;8.2;11.9
1175;55301 Restaurants;1998 maart;80.0;85.0;94.0;85.0;4.8;10.3;2.0;1.7;2.8;8.5
1176;55301 Restaurants;1998 1e kwartaal;76.0;85.0;94.0;81.0;10.3;10.3;1.7;1.7;8.5;8.5
1177;55301 Restaurants;1998 april;90.0;86.0;94.0;95.0;12.7;11.0;2.0;1.7;10.5;9.1
1178;55301 Restaurants;1998 mei;100.0;86.0;94.0;106.0;9.2;10.6;2.0;1.8;7.1;8.6
1179;55301 Restaurants;1998 juni;96.0;87.0;94.0;102.0;5.4;9.6;2.0;1.8;3.4;7.6
1180;55301 Restaurants;1998 2e kwartaal;95.0;87.0;94.0;101.0;8.9;9.6;2.0;1.8;6.8;7.6
1181;55301 Restaurants;1998 juli;96.0;87.0;94.0;101.0;4.8;8.8;1.0;1.7;3.8;7.0
1182;55301 Restaurants;1998 augustus;101.0;88.0;95.0;106.0;8.3;8.7;2.0;1.7;6.2;6.9
1183;55301 Restaurants;1998 september;92.0;88.0;95.0;97.0;6.3;8.4;2.0;1.8;4.2;6.6
1184;55301 Restaurants;1998 3e kwartaal;96.0;88.0;95.0;102.0;6.5;8.4;1.6;1.8;4.8;6.6
1185;55301 Restaurants;1998 oktober;92.0;89.0;95.0;97.0;6.2;8.2;2.0;1.8;4.2;6.3
1186;55301 Restaurants;1998 november;84.0;89.0;96.0;88.0;1.8;7.6;2.9;1.9;-1.1;5.6
1187;55301 Restaurants;1998 december;92.0;89.0;96.0;95.0;5.9;7.5;2.9;2.0;2.8;5.4
1188;55301 Restaurants;1998 4e kwartaal;89.0;89.0;96.0;93.0;4.7;7.5;2.6;2.0;2.0;5.4
1189;55301 Restaurants;1998;89.0;89.0;95.0;94.0;7.5;7.5;2.0;2.0;5.4;5.4
1190;55301 Restaurants;1999 januari;78.0;90.0;96.0;82.0;4.6;4.6;2.9;2.9;1.6;1.6
1191;55301 Restaurants;1999 februari;76.0;90.0;96.0;79.0;3.9;4.3;1.9;2.4;2.0;1.8
1192;55301 Restaurants;1999 maart;85.0;90.0;97.0;87.0;5.9;4.9;2.9;2.6;2.9;2.2
1193;55301 Restaurants;1999 1e kwartaal;80.0;90.0;96.0;83.0;4.9;4.9;2.6;2.6;2.2;2.2
1194;55301 Restaurants;1999 april;96.0;91.0;97.0;99.0;7.1;5.5;2.9;2.7;4.0;2.7
1195;55301 Restaurants;1999 mei;106.0;91.0;97.0;110.0;5.8;5.6;2.9;2.7;2.8;2.7
1196;55301 Restaurants;1999 juni;103.0;92.0;98.0;106.0;7.7;6.0;3.9;2.9;3.7;2.9
1197;55301 Restaurants;1999 2e kwartaal;102.0;92.0;97.0;105.0;6.9;6.0;3.2;2.9;3.5;2.9
1198;55301 Restaurants;1999 juli;105.0;93.0;98.0;108.0;10.3;6.6;3.9;3.1;6.2;3.4
1199;55301 Restaurants;1999 augustus;103.0;93.0;98.0;105.0;1.6;5.9;2.9;3.0;-1.2;2.8
1200;55301 Restaurants;1999 september;100.0;93.0;99.0;101.0;8.6;6.2;3.8;3.1;4.5;3.0
1201;55301 Restaurants;1999 3e kwartaal;103.0;93.0;98.0;105.0;6.7;6.2;3.5;3.1;3.1;3.0
1202;55301 Restaurants;1999 oktober;98.0;94.0;99.0;99.0;6.0;6.2;3.8;3.2;2.1;2.9
1203;55301 Restaurants;1999 november;91.0;94.0;99.0;92.0;7.8;6.3;2.9;3.2;4.8;3.0
1204;55301 Restaurants;1999 december;98.0;95.0;99.0;100.0;7.4;6.4;2.9;3.1;4.4;3.2
1205;55301 Restaurants;1999 4e kwartaal;96.0;95.0;99.0;97.0;7.0;6.4;3.2;3.1;3.7;3.2
1206;55301 Restaurants;1999;95.0;95.0;98.0;97.0;6.4;6.4;3.1;3.1;3.2;3.2
1207;55301 Restaurants;2000 januari;83.0;95.0;99.0;84.0;5.6;5.6;2.8;2.8;2.7;2.7
1208;55301 Restaurants;2000 februari;84.0;96.0;99.0;84.0;10.1;7.8;3.2;3.0;6.7;4.7
1209;55301 Restaurants;2000 maart;92.0;97.0;100.0;92.0;8.2;7.9;2.6;2.9;5.4;4.9
1210;55301 Restaurants;2000 1e kwartaal;86.0;97.0;99.0;87.0;7.9;7.9;2.9;2.9;4.9;4.9
1211;55301 Restaurants;2000 april;101.0;97.0;100.0;102.0;5.5;7.2;2.7;2.8;2.7;4.3
1212;55301 Restaurants;2000 mei;106.0;97.0;100.0;106.0;-0.2;5.5;2.9;2.9;-3.0;2.5
1213;55301 Restaurants;2000 juni;107.0;97.0;100.0;107.0;3.8;5.2;2.4;2.8;1.4;2.3
1214;55301 Restaurants;2000 2e kwartaal;105.0;97.0;100.0;105.0;3.0;5.2;2.7;2.8;0.3;2.3
1215;55301 Restaurants;2000 juli;107.0;97.0;100.0;106.0;1.2;4.5;2.4;2.7;-1.2;1.8
1216;55301 Restaurants;2000 augustus;111.0;98.0;100.0;111.0;8.1;5.0;2.6;2.7;5.3;2.3
1217;55301 Restaurants;2000 september;109.0;99.0;100.0;108.0;8.6;5.4;1.5;2.6;7.0;2.8
1218;55301 Restaurants;2000 3e kwartaal;109.0;99.0;100.0;108.0;5.9;5.4;2.2;2.6;3.6;2.8
1219;55301 Restaurants;2000 oktober;100.0;99.0;101.0;100.0;2.7;5.1;1.7;2.5;1.0;2.6
1220;55301 Restaurants;2000 november;95.0;99.0;101.0;95.0;4.9;5.1;2.1;2.5;2.7;2.6
1221;55301 Restaurants;2000 december;105.0;100.0;101.0;104.0;7.0;5.3;2.2;2.4;4.6;2.8
1222;55301 Restaurants;2000 4e kwartaal;100.0;100.0;101.0;100.0;4.9;5.3;2.0;2.4;2.8;2.8
1223;55301 Restaurants;2000;100.0;100.0;100.0;100.0;5.3;5.3;2.4;2.4;2.8;2.8
1224;55301 Restaurants;2001 januari;87.0;100.0;103.0;84.0;4.5;4.5;4.1;4.1;0.4;0.4
1225;55301 Restaurants;2001 februari;87.0;101.0;104.0;84.0;3.5;4.0;4.6;4.3;-1.1;-0.3
1226;55301 Restaurants;2001 maart;96.0;101.0;104.0;92.0;4.6;4.2;4.4;4.4;0.2;-0.1
1227;55301 Restaurants;2001 1e kwartaal;90.0;101.0;103.0;87.0;4.2;4.2;4.4;4.4;-0.1;-0.1
1228;55301 Restaurants;2001 april;103.0;101.0;104.0;99.0;2.1;3.6;4.8;4.5;-2.6;-0.8
1229;55301 Restaurants;2001 mei;113.0;102.0;105.0;108.0;6.3;4.2;4.9;4.6;1.3;-0.4
1230;55301 Restaurants;2001 juni;116.0;102.0;105.0;110.0;7.8;4.9;4.7;4.6;3.0;0.3
1231;55301 Restaurants;2001 2e kwartaal;111.0;102.0;105.0;106.0;5.4;4.9;4.8;4.6;0.6;0.3
1232;55301 Restaurants;2001 juli;110.0;103.0;105.0;104.0;2.9;4.6;5.1;4.7;-2.1;-0.1
1233;55301 Restaurants;2001 augustus;113.0;103.0;106.0;107.0;1.4;4.1;5.2;4.7;-3.6;-0.6
1234;55301 Restaurants;2001 september;109.0;103.0;106.0;103.0;0.8;3.7;5.5;4.8;-4.5;-1.1
1235;55301 Restaurants;2001 3e kwartaal;111.0;103.0;106.0;105.0;1.7;3.7;5.3;4.8;-3.4;-1.1
1236;55301 Restaurants;2001 oktober;106.0;103.0;106.0;100.0;5.4;3.9;5.6;4.9;-0.2;-1.0
1237;55301 Restaurants;2001 november;104.0;104.0;106.0;98.0;8.9;4.3;5.4;4.9;3.3;-0.6
1238;55301 Restaurants;2001 december;113.0;105.0;107.0;106.0;6.9;4.5;5.4;5.0;1.3;-0.4
1239;55301 Restaurants;2001 4e kwartaal;107.0;105.0;106.0;101.0;7.0;4.5;5.5;5.0;1.5;-0.4
1240;55301 Restaurants;2001;105.0;105.0;105.0;100.0;4.5;4.5;5.0;5.0;-0.4;-0.4
1241;55301 Restaurants;2002 januari;92.0;105.0;109.0;84.0;5.7;5.7;6.5;6.5;-0.7;-0.7
1242;55301 Restaurants;2002 februari;92.0;105.0;110.0;84.0;6.4;6.1;6.1;6.3;0.3;-0.2
1243;55301 Restaurants;2002 maart;105.0;106.0;110.0;95.0;8.9;7.1;6.1;6.2;2.7;0.8
1244;55301 Restaurants;2002 1e kwartaal;96.0;106.0;110.0;87.0;7.1;7.1;6.2;6.2;0.8;0.8
1245;55301 Restaurants;2002 april;110.0;107.0;110.0;100.0;6.6;6.9;5.7;6.1;0.9;0.8
1246;55301 Restaurants;2002 mei;120.0;107.0;111.0;108.0;6.2;6.8;5.6;6.0;0.6;0.8
1247;55301 Restaurants;2002 juni;119.0;108.0;111.0;107.0;2.8;6.0;5.6;5.9;-2.7;0.1
1248;55301 Restaurants;2002 2e kwartaal;116.0;108.0;111.0;105.0;5.1;6.0;5.6;5.9;-0.5;0.1
1249;55301 Restaurants;2002 juli;112.0;108.0;111.0;101.0;2.0;5.4;5.4;5.9;-3.2;-0.4
1250;55301 Restaurants;2002 augustus;114.0;108.0;111.0;103.0;1.4;4.9;5.3;5.8;-3.7;-0.8
1251;55301 Restaurants;2002 september;110.0;108.0;112.0;99.0;0.5;4.3;5.5;5.7;-4.7;-1.3
1252;55301 Restaurants;2002 3e kwartaal;112.0;108.0;111.0;101.0;1.3;4.3;5.4;5.7;-3.9;-1.3
1253;55301 Restaurants;2002 oktober;107.0;108.0;112.0;96.0;0.9;4.0;5.2;5.7;-4.1;-1.6
1254;55301 Restaurants;2002 november;101.0;108.0;112.0;90.0;-3.3;3.3;4.9;5.6;-7.8;-2.1
1255;55301 Restaurants;2002 december;104.0;107.0;112.0;93.0;-7.7;2.3;5.0;5.6;-12.0;-3.0
1256;55301 Restaurants;2002 4e kwartaal;104.0;107.0;112.0;93.0;-3.4;2.3;5.0;5.6;-8.1;-3.0
1257;55301 Restaurants;2002;107.0;107.0;111.0;97.0;2.3;2.3;5.6;5.6;-3.0;-3.0
1258;55301 Restaurants;2003 januari;87.0;107.0;113.0;78.0;-4.4;-4.4;2.8;2.8;-7.0;-7.0
1259;55301 Restaurants;2003 februari;88.0;106.0;113.0;78.0;-4.7;-4.6;2.5;2.7;-7.1;-7.0
1260;55301 Restaurants;2003 maart;99.0;106.0;113.0;88.0;-5.3;-4.8;2.4;2.6;-7.5;-7.2
1261;55301 Restaurants;2003 1e kwartaal;91.0;106.0;113.0;81.0;-4.8;-4.8;2.6;2.6;-7.2;-7.2
1262;55301 Restaurants;2003 april;105.0;105.0;113.0;93.0;-4.4;-4.7;2.5;2.6;-6.8;-7.1
1263;55301 Restaurants;2003 mei;116.0;105.0;113.0;103.0;-2.9;-4.3;2.1;2.5;-4.9;-6.6
1264;55301 Restaurants;2003 juni;113.0;105.0;113.0;100.0;-4.7;-4.4;2.0;2.4;-6.5;-6.6
1265;55301 Restaurants;2003 2e kwartaal;112.0;105.0;113.0;99.0;-4.0;-4.4;2.2;2.4;-6.1;-6.6
1266;55301 Restaurants;2003 juli;107.0;104.0;113.0;94.0;-4.7;-4.4;1.8;2.3;-6.4;-6.5
1267;55301 Restaurants;2003 augustus;112.0;104.0;113.0;99.0;-1.8;-4.1;1.5;2.2;-3.3;-6.1
1268;55301 Restaurants;2003 september;109.0;104.0;113.0;96.0;-1.2;-3.7;1.4;2.1;-2.6;-5.7
1269;55301 Restaurants;2003 3e kwartaal;109.0;104.0;113.0;97.0;-2.6;-3.7;1.6;2.1;-4.1;-5.7
1270;55301 Restaurants;2003 oktober;106.0;104.0;113.0;94.0;-0.5;-3.4;1.6;2.1;-2.0;-5.4
1271;55301 Restaurants;2003 november;102.0;104.0;114.0;90.0;1.9;-3.0;1.8;2.0;0.1;-4.9
1272;55301 Restaurants;2003 december;104.0;104.0;114.0;92.0;0.1;-2.7;1.6;2.0;-1.5;-4.6
1273;55301 Restaurants;2003 4e kwartaal;104.0;104.0;114.0;92.0;0.5;-2.7;1.7;2.0;-1.2;-4.6
1274;55301 Restaurants;2003;104.0;104.0;113.0;92.0;-2.7;-2.7;2.0;2.0;-4.6;-4.6
1275;55301 Restaurants;2004 januari;91.0;104.0;114.0;80.0;4.4;4.4;1.4;1.4;2.9;2.9
1276;55301 Restaurants;2004 februari;89.0;104.0;114.0;78.0;1.2;2.8;1.0;1.2;0.2;1.6
1277;55301 Restaurants;2004 maart;95.0;104.0;114.0;83.0;-4.3;0.2;1.1;1.2;-5.3;-0.9
1278;55301 Restaurants;2004 1e kwartaal;92.0;104.0;114.0;80.0;0.2;0.2;1.2;1.2;-0.9;-0.9
1279;55301 Restaurants;2004 april;106.0;104.0;114.0;93.0;0.7;0.4;1.1;1.1;-0.3;-0.8
1280;55301 Restaurants;2004 mei;115.0;104.0;115.0;100.0;-1.0;0.0;1.8;1.3;-2.7;-1.2
1281;55301 Restaurants;2004 juni;109.0;104.0;115.0;95.0;-4.2;-0.8;1.3;1.3;-5.5;-2.0
1282;55301 Restaurants;2004 2e kwartaal;110.0;104.0;115.0;96.0;-1.5;-0.8;1.4;1.3;-2.9;-2.0
1283;55301 Restaurants;2004 juli;109.0;104.0;115.0;95.0;2.1;-0.3;1.4;1.3;0.7;-1.6
1284;55301 Restaurants;2004 augustus;110.0;104.0;114.0;96.0;-2.1;-0.6;1.2;1.3;-3.3;-1.8
1285;55301 Restaurants;2004 september;108.0;104.0;115.0;94.0;-0.8;-0.6;1.4;1.3;-2.2;-1.9
1286;55301 Restaurants;2004 3e kwartaal;109.0;104.0;115.0;95.0;-0.3;-0.6;1.4;1.3;-1.6;-1.9
1287;55301 Restaurants;2004 oktober;110.0;104.0;115.0;95.0;3.5;-0.2;1.5;1.3;2.0;-1.5
1288;55301 Restaurants;2004 november;100.0;104.0;115.0;87.0;-2.1;-0.3;1.6;1.3;-3.7;-1.7
1289;55301 Restaurants;2004 december;107.0;104.0;116.0;92.0;3.0;-0.1;2.0;1.4;0.9;-1.5
1290;55301 Restaurants;2004 4e kwartaal;106.0;104.0;115.0;92.0;1.5;-0.1;1.7;1.4;-0.2;-1.5
1291;55301 Restaurants;2004;104.0;104.0;115.0;91.0;-0.1;-0.1;1.4;1.4;-1.5;-1.5
1292;55301 Restaurants;2005 januari;92.0;104.0;116.0;79.0;0.4;0.4;1.8;1.8;-1.3;-1.3
1293;55301 Restaurants;2005 februari;88.0;104.0;116.0;76.0;-0.6;-0.1;2.2;2.0;-2.7;-2.0
1294;55301 Restaurants;2005 maart;100.0;104.0;117.0;85.0;5.2;1.7;2.2;2.0;2.9;-0.3
1295;55301 Restaurants;2005 1e kwartaal;93.0;104.0;116.0;80.0;1.7;1.7;2.0;2.0;-0.3;-0.3
1296;55301 Restaurants;2005 april;108.0;105.0;117.0;93.0;2.1;1.8;2.1;2.1;0.0;-0.2
1297;55301 Restaurants;2005 mei;114.0;104.0;117.0;97.0;-1.3;1.1;1.5;1.9;-2.7;-0.8
1298;55301 Restaurants;2005 juni;113.0;105.0;117.0;96.0;3.9;1.6;2.1;2.0;1.7;-0.3
1299;55301 Restaurants;2005 2e kwartaal;111.0;105.0;117.0;95.0;1.5;1.6;1.9;2.0;-0.4;-0.4
1300;55301 Restaurants;2005 juli;113.0;105.0;117.0;97.0;4.0;2.0;2.1;2.0;1.9;0.0
1301;55301 Restaurants;2005 augustus;113.0;105.0;117.0;97.0;3.1;2.1;2.1;2.0;1.0;0.1
1302;55301 Restaurants;2005 september;115.0;106.0;117.0;98.0;6.6;2.6;1.7;2.0;4.8;0.7
1303;55301 Restaurants;2005 3e kwartaal;114.0;106.0;117.0;97.0;4.6;2.6;2.0;2.0;2.5;0.7
1304;55301 Restaurants;2005 oktober;114.0;106.0;117.0;98.0;4.0;2.8;1.7;1.9;2.2;0.8
1305;55301 Restaurants;2005 november;107.0;107.0;117.0;91.0;7.0;3.2;1.8;1.9;5.1;1.2
1306;55301 Restaurants;2005 december;116.0;108.0;117.0;99.0;8.1;3.6;1.3;1.9;6.7;1.7
1307;55301 Restaurants;2005 4e kwartaal;112.0;108.0;117.0;96.0;6.3;3.6;1.6;1.9;4.6;1.7
1308;55301 Restaurants;2005;108.0;108.0;117.0;92.0;3.6;3.6;1.9;1.9;1.7;1.7
1309;55301 Restaurants;2006 januari;97.0;108.0;118.0;82.0;5.3;5.3;1.8;1.8;3.5;3.5
