ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100Tot150WerkzamePersonen_9;k_150Tot200WerkzamePersonen_10;k_200Tot250WerkzamePersonen_11;k_250Tot500WerkzamePersonen_12;k_500Tot1000WerkzamePersonen_13;k_1000Tot2000WerkzamePersonen_14;k_2000WerkzamePersonenOfMeer_15;k_0Tot50WerkzamePersonen_16;k_0Tot250WerkzamePersonen_17;k_2Tot10WerkzamePersonen_18;k_10Tot50WerkzamePersonen_19;k_50Tot250WerkzamePersonen_20;TotaalNatuurlijkePersonen_21;Eenmanszaak_22;MaatschapSamenwerking_23;VennootschapOnderFirmaVOF_24;CommanditaireVennootschapCV_25;TotaalRechtspersonen_26;BeslotenVennootschapBV_27;NaamlozeVennootschapNV_28;CooperatieveVereniging_29;VerenigingOfStichting_30;Overheid_31;OverigOfOnbekend_32
9056;266 Elektromedische apparatenindustrie;2014 1e kwartaal;80.0;35.0;10.0;10.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;30.0;5.0;5.0;15.0;10.0;0.0;5.0;0.0;65.0;65.0;0.0;0.0;0.0;0.0;0.0
9057;266 Elektromedische apparatenindustrie;2014 2e kwartaal;75.0;35.0;10.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;70.0;20.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;0.0
9058;266 Elektromedische apparatenindustrie;2014 3e kwartaal;75.0;35.0;10.0;5.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;75.0;25.0;5.0;5.0;10.0;10.0;0.0;0.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;0.0
9059;266 Elektromedische apparatenindustrie;2014 4e kwartaal;80.0;35.0;5.0;5.0;15.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;25.0;5.0;5.0;15.0;10.0;0.0;0.0;0.0;65.0;65.0;0.0;0.0;0.0;0.0;0.0
9060;266 Elektromedische apparatenindustrie;2015 1e kwartaal;70.0;30.0;5.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;70.0;25.0;10.0;5.0;15.0;10.0;0.0;0.0;0.0;60.0;55.0;0.0;0.0;0.0;0.0;0.0
9061;266 Elektromedische apparatenindustrie;2015 2e kwartaal;70.0;30.0;10.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;70.0;25.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;60.0;60.0;0.0;0.0;0.0;0.0;0.0
9062;266 Elektromedische apparatenindustrie;2015 3e kwartaal;75.0;35.0;5.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;75.0;20.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;0.0
9063;266 Elektromedische apparatenindustrie;2015 4e kwartaal;70.0;30.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;70.0;20.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;60.0;60.0;0.0;0.0;0.0;0.0;0.0
9064;266 Elektromedische apparatenindustrie;2016 1e kwartaal;65.0;25.0;10.0;0.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;65.0;25.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9065;266 Elektromedische apparatenindustrie;2016 2e kwartaal;60.0;25.0;10.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;60.0;25.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
9066;266 Elektromedische apparatenindustrie;2016 3e kwartaal;65.0;25.0;10.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;60.0;25.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9067;266 Elektromedische apparatenindustrie;2016 4e kwartaal;60.0;25.0;10.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;60.0;25.0;5.0;5.0;10.0;10.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
9068;266 Elektromedische apparatenindustrie;2017 1e kwartaal;60.0;25.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;60.0;20.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
9069;266 Elektromedische apparatenindustrie;2017 2e kwartaal;60.0;25.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;60.0;20.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
9070;266 Elektromedische apparatenindustrie;2017 3e kwartaal;65.0;25.0;5.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;60.0;20.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
9071;266 Elektromedische apparatenindustrie;2017 4e kwartaal;65.0;25.0;10.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;60.0;20.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
9072;266 Elektromedische apparatenindustrie;2018 1e kwartaal;65.0;25.0;10.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;65.0;20.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9073;266 Elektromedische apparatenindustrie;2018 2e kwartaal;65.0;25.0;10.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;65.0;25.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9074;266 Elektromedische apparatenindustrie;2018 3e kwartaal;60.0;25.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;60.0;20.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;55.0;50.0;0.0;0.0;0.0;0.0;0.0
9075;266 Elektromedische apparatenindustrie;2018 4e kwartaal;60.0;25.0;5.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;60.0;20.0;10.0;5.0;10.0;5.0;0.0;0.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9076;266 Elektromedische apparatenindustrie;2019 1e kwartaal;95.0;50.0;10.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;95.0;25.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;85.0;55.0;0.0;0.0;0.0;0.0;30.0
9077;266 Elektromedische apparatenindustrie;2019 2e kwartaal;95.0;50.0;15.0;5.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;95.0;25.0;15.0;5.0;10.0;10.0;0.0;0.0;0.0;85.0;55.0;0.0;0.0;0.0;0.0;30.0
9078;266 Elektromedische apparatenindustrie;2019 3e kwartaal;90.0;45.0;10.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;85.0;30.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;80.0;55.0;0.0;0.0;0.0;0.0;25.0
9079;266 Elektromedische apparatenindustrie;2019 4e kwartaal;90.0;45.0;15.0;5.0;15.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;90.0;30.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;85.0;55.0;0.0;0.0;0.0;0.0;30.0
9080;266 Elektromedische apparatenindustrie;2020 1e kwartaal;90.0;45.0;15.0;5.0;15.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;85.0;30.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;80.0;50.0;0.0;0.0;0.0;0.0;25.0
9081;266 Elektromedische apparatenindustrie;2020 2e kwartaal;85.0;45.0;10.0;5.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;80.0;25.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;75.0;50.0;0.0;0.0;0.0;0.0;25.0
9082;266 Elektromedische apparatenindustrie;2020 3e kwartaal;85.0;45.0;10.0;5.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;80.0;25.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;75.0;50.0;0.0;0.0;0.0;0.0;25.0
9083;266 Elektromedische apparatenindustrie;2020 4e kwartaal;85.0;45.0;10.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;85.0;25.0;10.0;5.0;10.0;10.0;0.0;0.0;0.0;75.0;45.0;0.0;0.0;0.0;0.0;30.0
9084;266 Elektromedische apparatenindustrie;2021 1e kwartaal;80.0;45.0;10.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;20.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;70.0;40.0;0.0;0.0;0.0;0.0;30.0
9085;266 Elektromedische apparatenindustrie;2021 2e kwartaal;75.0;45.0;10.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;20.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;70.0;40.0;0.0;0.0;0.0;0.0;30.0
9086;266 Elektromedische apparatenindustrie;2021 3e kwartaal;75.0;40.0;10.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;20.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;70.0;40.0;0.0;0.0;0.0;0.0;30.0
9087;266 Elektromedische apparatenindustrie;2021 4e kwartaal;75.0;40.0;10.0;5.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;70.0;40.0;0.0;0.0;0.0;0.0;25.0
9088;266 Elektromedische apparatenindustrie;2022 1e kwartaal;80.0;40.0;15.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;70.0;40.0;0.0;0.0;0.0;0.0;25.0
9089;266 Elektromedische apparatenindustrie;2022 2e kwartaal;75.0;35.0;15.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;70.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;65.0;40.0;0.0;0.0;0.0;0.0;25.0
9090;266 Elektromedische apparatenindustrie;2022 3e kwartaal;75.0;35.0;10.0;10.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;75.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;65.0;40.0;0.0;0.0;0.0;0.0;25.0
9091;266 Elektromedische apparatenindustrie;2022 4e kwartaal;75.0;40.0;10.0;10.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;70.0;40.0;0.0;0.0;0.0;0.0;25.0
9092;266 Elektromedische apparatenindustrie;2023 1e kwartaal;80.0;40.0;10.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;70.0;40.0;0.0;0.0;0.0;0.0;25.0
9093;266 Elektromedische apparatenindustrie;2023 2e kwartaal;80.0;40.0;15.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;70.0;40.0;0.0;0.0;0.0;0.0;25.0
9094;266 Elektromedische apparatenindustrie;2023 3e kwartaal;80.0;40.0;10.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;80.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;75.0;45.0;0.0;0.0;0.0;0.0;25.0
9095;266 Elektromedische apparatenindustrie;2023 4e kwartaal;80.0;40.0;15.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;80.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;75.0;45.0;0.0;0.0;0.0;0.0;25.0
9096;266 Elektromedische apparatenindustrie;2024 1e kwartaal;80.0;40.0;10.0;5.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;30.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;70.0;45.0;0.0;0.0;0.0;0.0;25.0
9097;266 Elektromedische apparatenindustrie;2024 2e kwartaal;80.0;40.0;10.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;80.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;70.0;45.0;0.0;0.0;0.0;0.0;25.0
9098;266 Elektromedische apparatenindustrie;2024 3e kwartaal;80.0;40.0;10.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;80.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;70.0;45.0;0.0;0.0;0.0;0.0;20.0
9099;266 Elektromedische apparatenindustrie;2024 4e kwartaal;80.0;40.0;10.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;75.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;70.0;45.0;0.0;0.0;0.0;0.0;20.0
9100;266 Elektromedische apparatenindustrie;2025 1e kwartaal;105.0;65.0;10.0;10.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.0;100.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;95.0;70.0;0.0;0.0;0.0;0.0;20.0
9101;266 Elektromedische apparatenindustrie;2025 2e kwartaal;100.0;60.0;10.0;5.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;95.0;25.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;90.0;65.0;0.0;0.0;0.0;0.0;20.0
9102;267 Optische instrumentenindustrie;2007 1e kwartaal;130.0;80.0;15.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125.0;130.0;30.0;15.0;5.0;80.0;70.0;0.0;10.0;0.0;55.0;50.0;0.0;0.0;0.0;0.0;0.0
9103;267 Optische instrumentenindustrie;2007 2e kwartaal;135.0;85.0;10.0;10.0;10.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;135.0;30.0;15.0;5.0;85.0;75.0;0.0;10.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
9104;267 Optische instrumentenindustrie;2007 3e kwartaal;135.0;85.0;10.0;10.0;10.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;135.0;35.0;15.0;5.0;85.0;75.0;0.0;10.0;0.0;50.0;45.0;0.0;0.0;0.0;0.0;0.0
9105;267 Optische instrumentenindustrie;2007 4e kwartaal;145.0;90.0;10.0;10.0;10.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;145.0;35.0;15.0;5.0;90.0;80.0;0.0;10.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
9106;267 Optische instrumentenindustrie;2008 1e kwartaal;150.0;100.0;10.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;150.0;30.0;15.0;5.0;95.0;85.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9107;267 Optische instrumentenindustrie;2008 2e kwartaal;145.0;95.0;10.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;145.0;35.0;15.0;5.0;90.0;80.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9108;267 Optische instrumentenindustrie;2008 3e kwartaal;145.0;90.0;10.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;145.0;35.0;15.0;5.0;90.0;80.0;0.0;10.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
9109;267 Optische instrumentenindustrie;2008 4e kwartaal;145.0;90.0;10.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;145.0;35.0;15.0;5.0;90.0;80.0;0.0;10.0;0.0;55.0;50.0;0.0;0.0;0.0;0.0;5.0
9110;267 Optische instrumentenindustrie;2009 1e kwartaal;150.0;95.0;10.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;150.0;35.0;15.0;5.0;95.0;85.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;5.0
9111;267 Optische instrumentenindustrie;2009 2e kwartaal;145.0;95.0;15.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;145.0;30.0;15.0;5.0;95.0;85.0;0.0;5.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;5.0
9112;267 Optische instrumentenindustrie;2009 3e kwartaal;150.0;105.0;10.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;150.0;30.0;15.0;5.0;100.0;90.0;0.0;5.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;5.0
9113;267 Optische instrumentenindustrie;2009 4e kwartaal;150.0;100.0;15.0;10.0;10.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;150.0;35.0;15.0;5.0;95.0;85.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;5.0
9114;267 Optische instrumentenindustrie;2010 1e kwartaal;155.0;105.0;15.0;5.0;15.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;155.0;35.0;10.0;5.0;95.0;85.0;0.0;10.0;0.0;60.0;60.0;0.0;0.0;0.0;0.0;5.0
9115;267 Optische instrumentenindustrie;2010 2e kwartaal;155.0;100.0;10.0;10.0;15.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;155.0;35.0;10.0;5.0;90.0;80.0;0.0;10.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;5.0
9116;267 Optische instrumentenindustrie;2010 3e kwartaal;150.0;95.0;15.0;5.0;15.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;150.0;35.0;15.0;5.0;90.0;80.0;0.0;10.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;5.0
9117;267 Optische instrumentenindustrie;2010 4e kwartaal;150.0;95.0;10.0;5.0;20.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;150.0;35.0;15.0;5.0;85.0;75.0;0.0;10.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;0.0
9118;267 Optische instrumentenindustrie;2011 1e kwartaal;145.0;90.0;10.0;10.0;15.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;145.0;35.0;15.0;5.0;85.0;75.0;0.0;10.0;0.0;60.0;60.0;0.0;0.0;0.0;0.0;0.0
9119;267 Optische instrumentenindustrie;2011 2e kwartaal;150.0;95.0;10.0;10.0;15.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;150.0;35.0;15.0;5.0;85.0;75.0;0.0;10.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;0.0
9120;267 Optische instrumentenindustrie;2011 3e kwartaal;150.0;90.0;15.0;5.0;20.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;150.0;40.0;15.0;5.0;85.0;70.0;0.0;10.0;0.0;65.0;65.0;0.0;0.0;0.0;0.0;0.0
9121;267 Optische instrumentenindustrie;2011 4e kwartaal;150.0;90.0;15.0;10.0;10.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;150.0;35.0;20.0;5.0;85.0;70.0;0.0;10.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;0.0
9122;267 Optische instrumentenindustrie;2012 1e kwartaal;145.0;90.0;10.0;15.0;10.0;15.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;145.0;35.0;20.0;5.0;80.0;70.0;0.0;10.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;0.0
9123;267 Optische instrumentenindustrie;2012 2e kwartaal;145.0;90.0;10.0;15.0;10.0;15.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;145.0;35.0;15.0;5.0;80.0;65.0;0.0;10.0;0.0;65.0;65.0;0.0;0.0;0.0;0.0;0.0
9124;267 Optische instrumentenindustrie;2012 3e kwartaal;140.0;85.0;15.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;140.0;35.0;15.0;5.0;75.0;65.0;0.0;10.0;0.0;65.0;65.0;0.0;0.0;0.0;0.0;0.0
9125;267 Optische instrumentenindustrie;2012 4e kwartaal;140.0;80.0;15.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;140.0;35.0;15.0;5.0;75.0;65.0;0.0;10.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;0.0
9126;267 Optische instrumentenindustrie;2013 1e kwartaal;130.0;75.0;10.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125.0;130.0;35.0;10.0;5.0;70.0;60.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9127;267 Optische instrumentenindustrie;2013 2e kwartaal;125.0;75.0;15.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;125.0;30.0;10.0;5.0;70.0;60.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9128;267 Optische instrumentenindustrie;2013 3e kwartaal;120.0;75.0;10.0;10.0;10.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;120.0;30.0;10.0;5.0;65.0;60.0;0.0;5.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9129;267 Optische instrumentenindustrie;2013 4e kwartaal;125.0;75.0;10.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;125.0;30.0;10.0;5.0;65.0;60.0;0.0;5.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9130;267 Optische instrumentenindustrie;2014 1e kwartaal;120.0;70.0;10.0;15.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;120.0;30.0;10.0;5.0;65.0;55.0;0.0;5.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9131;267 Optische instrumentenindustrie;2014 2e kwartaal;120.0;70.0;10.0;15.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;120.0;35.0;10.0;5.0;60.0;55.0;0.0;5.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9132;267 Optische instrumentenindustrie;2014 3e kwartaal;120.0;70.0;15.0;10.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;120.0;35.0;10.0;5.0;65.0;55.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9133;267 Optische instrumentenindustrie;2014 4e kwartaal;115.0;65.0;15.0;15.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;115.0;35.0;10.0;5.0;60.0;55.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9134;267 Optische instrumentenindustrie;2015 1e kwartaal;120.0;70.0;15.0;15.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;120.0;35.0;15.0;5.0;65.0;55.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9135;267 Optische instrumentenindustrie;2015 2e kwartaal;120.0;65.0;15.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;120.0;35.0;15.0;5.0;60.0;55.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9136;267 Optische instrumentenindustrie;2015 3e kwartaal;120.0;65.0;15.0;5.0;15.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;120.0;35.0;15.0;5.0;60.0;55.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9137;267 Optische instrumentenindustrie;2015 4e kwartaal;115.0;65.0;15.0;5.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;115.0;30.0;15.0;5.0;60.0;55.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9138;267 Optische instrumentenindustrie;2016 1e kwartaal;115.0;65.0;15.0;5.0;15.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;115.0;35.0;15.0;5.0;60.0;55.0;0.0;10.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
9139;267 Optische instrumentenindustrie;2016 2e kwartaal;115.0;65.0;15.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;115.0;30.0;10.0;5.0;60.0;50.0;0.0;5.0;0.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0
