ID;RegioS;Perioden;PaardenEnPonySTotaal_1;k_1Tot20Stuks_2;k_20Tot50Stuks_3;k_50Tot100Stuks_4;k_100Tot200Stuks_5;k_200StuksOfMeer_6;RundveeTotaal_7;k_1Tot20Stuks_8;k_20Tot50Stuks_9;k_50Tot100Stuks_10;k_100Tot200Stuks_11;k_200StuksOfMeer_12;MelkEnFokveeTotaal_13;k_1Tot20Stuks_14;k_20Tot50Stuks_15;k_50Tot100Stuks_16;k_100Tot200Stuks_17;k_200StuksOfMeer_18;VleesEnWeideveeTotaal_19;k_1Tot20Stuks_20;k_20Tot50Stuks_21;k_50Tot100Stuks_22;k_100Tot200Stuks_23;k_200StuksOfMeer_24;SchapenTotaal_25;k_1Tot20Stuks_26;k_20Tot50Stuks_27;k_50Tot100Stuks_28;k_100Tot200Stuks_29;k_200StuksOfMeer_30;GeitenTotaal_31;k_1Tot20Stuks_32;k_20Tot50Stuks_33;k_50Tot100Stuks_34;k_100Tot200Stuks_35;k_200StuksOfMeer_36;VarkensTotaal_37;k_1Tot200Stuks_38;k_200Tot500Stuks_39;k_500Tot1000Stuks_40;k_1000Tot2000Stuks_41;k_2000StuksOfMeer_42;BiggenTotaal_43;k_1Tot200Stuks_44;k_200Tot500Stuks_45;k_500Tot1000Stuks_46;k_1000Tot2000Stuks_47;k_2000StuksOfMeer_48;VleesvarkensTotaal_49;k_1Tot200Stuks_50;k_200Tot500Stuks_51;k_500Tot1000Stuks_52;k_1000Tot2000Stuks_53;k_2000StuksOfMeer_54;FokvarkensTotaal_55;k_1Tot200Stuks_56;k_200Tot500Stuks_57;k_500Tot1000Stuks_58;k_1000Tot2000Stuks_59;k_2000StuksOfMeer_60;KippenTotaal_61;k_1Tot5000Stuks_62;k_5000Tot10000Stuks_63;k_10000Tot25000Stuks_64;k_25000Tot50000Stuks_65;k_50000StuksOfMeer_66;VleeskuikensTotaal_67;k_1Tot5000Stuks_68;k_5000Tot10000Stuks_69;k_10000Tot25000Stuks_70;k_25000Tot50000Stuks_71;k_50000StuksOfMeer_72;OuderdierenVanVleesrassenTotaal_73;k_1Tot5000Stuks_74;k_5000Tot10000Stuks_75;k_10000Tot25000Stuks_76;k_25000Tot50000Stuks_77;k_50000StuksOfMeer_78;LeghennenTotaal_79;k_1Tot5000Stuks_80;k_5000Tot10000Stuks_81;k_10000Tot25000Stuks_82;k_25000Tot50000Stuks_83;k_50000StuksOfMeer_84;OuderdierenVanLeghennenTotaal_85;k_1Tot5000Stuks_86;k_5000Tot10000Stuks_87;k_10000Tot25000Stuks_88;k_25000Tot50000Stuks_89;k_50000StuksOfMeer_90;PaardenEnPonySTotaal_91;k_1Tot20Stuks_92;k_20Tot50Stuks_93;k_50Tot100Stuks_94;k_100Tot200Stuks_95;k_200StuksOfMeer_96;RundveeTotaal_97;k_1Tot20Stuks_98;k_20Tot50Stuks_99;k_50Tot100Stuks_100;k_100Tot200Stuks_101;k_200StuksOfMeer_102;MelkEnFokveeTotaal_103;k_1Tot20Stuks_104;k_20Tot50Stuks_105;k_50Tot100Stuks_106;k_100Tot200Stuks_107;k_200StuksOfMeer_108;VleesEnWeideveeTotaal_109;k_1Tot20Stuks_110;k_20Tot50Stuks_111;k_50Tot100Stuks_112;k_100Tot200Stuks_113;k_200StuksOfMeer_114;SchapenTotaal_115;k_1Tot20Stuks_116;k_20Tot50Stuks_117;k_50Tot100Stuks_118;k_100Tot200Stuks_119;k_200StuksOfMeer_120;GeitenTotaal_121;k_1Tot20Stuks_122;k_20Tot50Stuks_123;k_50Tot100Stuks_124;k_100Tot200Stuks_125;k_200StuksOfMeer_126;VarkensTotaal_127;k_1Tot200Stuks_128;k_200Tot500Stuks_129;k_500Tot1000Stuks_130;k_1000Tot2000Stuks_131;k_2000StuksOfMeer_132;BiggenTotaal_133;k_1Tot200Stuks_134;k_200Tot500Stuks_135;k_500Tot1000Stuks_136;k_1000Tot2000Stuks_137;k_2000StuksOfMeer_138;VleesvarkensTotaal_139;k_1Tot200Stuks_140;k_200Tot500Stuks_141;k_500Tot1000Stuks_142;k_1000Tot2000Stuks_143;k_2000StuksOfMeer_144;FokvarkensTotaal_145;k_1Tot200Stuks_146;k_200Tot500Stuks_147;k_500Tot1000Stuks_148;k_1000Tot2000Stuks_149;k_2000StuksOfMeer_150;KippenTotaal_151;k_1Tot5000Stuks_152;k_5000Tot10000Stuks_153;k_10000Tot25000Stuks_154;k_25000Tot50000Stuks_155;k_50000StuksOfMeer_156;VleeskuikensTotaal_157;k_1Tot5000Stuks_158;k_5000Tot10000Stuks_159;k_10000Tot25000Stuks_160;k_25000Tot50000Stuks_161;k_50000StuksOfMeer_162;OuderdierenVanVleesrassenTotaal_163;k_1Tot5000Stuks_164;k_5000Tot10000Stuks_165;k_10000Tot25000Stuks_166;k_25000Tot50000Stuks_167;k_50000StuksOfMeer_168;LeghennenTotaal_169;k_1Tot5000Stuks_170;k_5000Tot10000Stuks_171;k_10000Tot25000Stuks_172;k_25000Tot50000Stuks_173;k_50000StuksOfMeer_174;OuderdierenVanLeghennenTotaal_175;k_1Tot5000Stuks_176;k_5000Tot10000Stuks_177;k_10000Tot25000Stuks_178;k_25000Tot50000Stuks_179;k_50000StuksOfMeer_180
87;Overijssel (PV);2007;2149;1997;116;27;6;3;6399;1274;1221;1707;1796;401;5250;1044;825;1547;1639;195;2611;1607;490;212;117;185;1205;465;248;240;137;115;527;469;7;3;3;45;1657;364;505;305;251;232;524;50;86;134;165;89;1470;508;494;279;130;59;550;243;220;70;14;3;337;69;26;112;81;49;92;3;2;29;25;33;76;3;6;43;20;4;163;60;17;38;36;12;11.0;5.0;1.0;5.0;0.0;0.0;15588;8729;3473;1823;762;801;586875;12862;40248;127221;239288;167256;419165;8446;28152;116701;216617;49249;167710;10790;14933;14298;16719;110970;102078;3921;8323;16606;19045;54183;41237;2152;219;224;381;38261;1600314;40458;169500;216922;355996;817438;653694;3565;29480;99227;233928;287494;774098;44108;165064;192526;178828;193572;172522;23782;68742;48805;17900;13293;9244347;45486;198425;1803594;2838881;4357961;4444370;280;13764;455071;913294;3061961;1667002;4524;51656;708587;653361;248874;3050906;36865;125503;626986;1265426;996126;82069.0;3817.0;7502.0;70750.0;0.0;0.0
88;Overijssel (PV);2008;2164;1988;146;24;4;2;6218;1227;1115;1496;1911;469;4923;857;698;1329;1786;253;2284;1275;497;192;126;194;1144;426;270;223;132;93;494;430;9;3;2;50;1535;312;444;291;246;242;473;44;56;108;170;95;1348;411;450;280;139;68;483;199;199;64;18;3;325;70;21;97;70;67;86;1;4;18;19;44;71;3;4;40;21;3;162;64;9;39;30;20;9.0;3.0;4.0;2.0;0.0;0.0;15960;8733;4435;1680;520;592;610069;12308;37156;111361;258132;191112;434973;7015;24177;99687;239513;64581;175096;9886;15336;13142;17560;119172;89177;3482;8712;15828;17924;43231;46634;1943;231;184;225;44051;1639043;32681;147758;203931;357815;896858;659719;3831;18812;81142;243292;312642;813914;35661;149932;192846;195603;239872;165410;19570;63878;43802;22857;15303;10312963;57526;161618;1610324;2436961;6046534;5337344;200;27968;300127;677857;4331192;1515394;9211;27430;641999;677463;159291;3380605;44145;72674;659844;1082891;1521051;79620.0;3970.0;33546.0;42104.0;0.0;0.0
89;Overijssel (PV);2009;2090;1912;147;26;3;2;6025;1129;1026;1369;1965;536;4750;743;629;1215;1846;317;2237;1259;477;186;111;204;1061;392;270;187;119;93;452;388;9;3;2;50;1335;250;361;246;215;263;430;32;44;89;159;106;1158;333;363;243;142;77;441;154;193;70;20;4;301;59;20;97;62;63;81;3;3;20;16;39;76;4;6;43;17;6;135;48;10;31;27;19;12.0;5.0;1.0;5.0;1.0;0.0;15757;8569;4452;1817;340;579;634405;11212;33920;101631;269498;218144;452445;5597;21631;91207;251910;82100;181960;9503;14663;12560;15395;129839;81118;3037;8706;13080;16231;40064;49460;1649;249;197;336;47029;1651501;25422;117952;174203;318476;1015448;687278;2850;14475;67964;231552;370437;797199;27774;118254;169478;205021;276672;167024;13734;63926;48159;24570;16635;10022750;52122;158000;1630588;2198368;5983672;4971923;265;22980;349274;613674;3985730;1679306;9906;42476;742512;540564;343848;3235189;29011;83244;496110;972730;1654094;136332.0;12940.0;9300.0;88692.0;25400.0;0.0
90;Flevoland (PV);2000;226;209;9;5;3;0;426;36;43;98;191;58;381;27;36;85;183;50;93;48;15;16;7;7;142;70;22;18;13;19;43;38;1;0;2;2;64;12;23;19;4;6;20;3;8;3;4;2;60;16;27;13;3;1;22;14;5;2;1;0;80;12;11;24;27;6;33;2;2;4;23;2;18;3;5;8;0;2;35;11;6;11;4;3;;;;;;;1594;597;265;335;397;0;56965;266;1671;7530;26754;20744;48144;138;1464;6611;25874;14057;8821;202;482;1131;834;6172;13500;512;654;1301;1845;9188;1595;116;20;0;370;1089;50818;752;8529;13839;5551;22147;16635;77;2375;1882;4674;7627;28958;823;9807;9453;4005;4870;5225;918;1462;1334;1511;0;2069829;16715;87065;361031;894518;710500;948419;2355;16046;64400;755618;110000;396070;2970;37950;117150;0;238000;725340;14890;44850;164200;138900;362500;;;;;;
91;Flevoland (PV);2001;205;188;9;5;3;0;411;28;38;83;193;69;374;22;33;73;182;64;111;70;13;14;8;6;135;60;26;19;11;19;62;56;0;0;1;5;58;9;20;20;3;6;19;4;6;4;3;2;54;12;25;13;3;1;21;16;3;1;1;0;81;9;8;33;26;5;34;1;2;8;21;2;12;2;3;7;0;0;39;9;4;18;5;3;;;;;;;1554;544;290;317;403;0;58697;272;1511;6357;26789;23768;50664;192;1367;5651;25363;18091;8033;362;444;945;960;5322;14314;433;821;1343;1601;10116;2730;201;0;0;160;2369;51568;676;6525;13323;4146;26898;21352;326;1892;2617;3886;12631;26436;837;8578;8303;3918;4800;3780;1142;769;552;1317;0;2086170;16340;64100;499119;868611;638000;1102430;1350;12370;141799;700911;246000;124730;2680;21500;100550;0;0;859010;15810;32700;250800;167700;392000;;;;;;
92;Flevoland (PV);2002;179;162;8;5;4;0;403;26;29;91;188;69;360;19;20;81;181;59;103;61;11;16;8;7;120;59;16;17;12;16;54;49;0;0;0;5;60;8;20;23;3;6;21;7;5;5;3;1;54;10;23;17;3;1;23;17;4;1;1;0;74;3;12;27;27;5;33;1;0;7;23;2;13;1;6;6;0;0;30;3;6;14;4;3;;;;;;;1659;546;262;311;540;0;58812;230;1037;7091;26197;24257;48685;112;768;6331;25461;16013;10127;321;361;1135;963;7347;11885;484;486;1201;1606;8108;2496;157;0;0;0;2339;49489;344;6917;15696;3850;22682;16558;590;1608;3313;4188;6859;28805;403;8054;11825;3763;4760;4126;1098;1201;520;1307;0;2144277;1320;93950;425731;935276;688000;1242047;40;0;125981;792026;324000;135500;2700;45300;87500;0;0;766730;3830;48650;212250;138000;364000;;;;;;
93;Flevoland (PV);2003;185;167;11;4;3;0;380;26;25;82;184;63;347;22;21;71;175;58;85;51;11;9;8;6;123;67;18;12;10;16;50;46;0;0;0;4;54;4;20;20;4;6;16;2;5;4;4;1;50;7;24;13;5;1;18;11;6;0;1;0;66;3;9;25;24;5;27;0;0;5;20;2;13;0;5;8;0;0;27;4;4;12;4;3;;;;;;;1605;554;363;283;405;0;55129;246;866;6304;25631;22082;46894;156;807;5517;24360;16054;8235;274;367;586;1016;5992;12148;481;620;895;1456;8696;2342;155;0;0;0;2187;49280;145;6920;13060;5513;23642;16535;218;1551;2572;5843;6351;28557;297;8215;8802;6433;4810;4188;654;2001;0;1533;0;1976987;1170;64900;370267;814050;726600;997517;0;0;82717;669800;245000;148200;0;33900;114300;0;0;831270;4320;31000;173250;141100;481600;;;;;;
94;Flevoland (PV);2004;169;151;11;5;2;0;385;28;29;89;174;65;354;26;18;83;168;59;89;55;14;7;7;6;117;63;18;8;13;15;45;43;0;0;0;2;55;9;21;15;4;6;14;2;5;2;4;1;49;9;22;12;5;1;18;11;6;0;1;0;64;4;10;23;21;6;25;0;2;4;17;2;9;0;4;5;0;0;32;6;4;14;4;4;;;;;;;1494;471;379;374;270;0;56921;195;1028;6870;24706;24122;47740;90;651;6416;23928;16655;9181;244;443;489;910;7095;13615;442;594;554;1772;10253;1409;160;0;0;0;1249;46016;472;7403;10594;5435;22112;14664;292;1930;1362;5577;5503;26883;433;7370;8185;6035;4860;4469;742;2056;0;1671;0;1886536;3120;76800;372400;693166;741050;788166;0;13350;62900;571916;140000;106450;0;27150;79300;0;0;991920;7720;34350;230200;118600;601050;;;;;;
95;Flevoland (PV);2005;170;153;9;5;3;0;371;22;25;82;172;70;340;20;16;79;162;63;78;46;12;3;11;6;119;55;23;13;9;19;50;48;0;0;0;2;44;2;19;13;4;6;13;2;4;3;3;1;41;3;22;10;5;1;14;8;4;1;1;0;64;5;6;25;23;5;24;0;2;4;17;1;9;0;4;5;0;0;28;5;2;12;5;4;4.0;0.0;0.0;3.0;1.0;0.0;1440;503;246;336;355;0;59821;200;924;6150;24184;28363;46921;112;618;5956;22846;17389;12900;207;407;201;1522;10563;15478;410;626;934;1155;12353;1456;162;0;0;0;1294;44377;123;6696;9424;5150;22984;13422;117;1179;2298;3709;6119;26876;88;7676;7391;6841;4880;4079;618;1171;597;1693;0;1831371;6100;46819;399800;780552;598100;717721;0;15469;70000;572252;60000;107050;0;27550;79500;0;0;928900;6100;16250;195150;173300;538100;77700.0;0.0;0.0;42700.0;35000.0;0.0
96;Flevoland (PV);2006;171;155;7;7;2;0;375;20;30;87;168;70;340;16;22;84;154;64;92;57;11;6;12;6;117;49;22;12;13;21;45;43;0;0;0;2;47;10;13;14;4;6;12;3;2;2;4;1;44;10;16;12;4;2;15;9;4;1;0;1;59;5;6;23;18;7;17;0;0;4;11;2;8;1;3;4;0;0;30;5;1;12;7;5;6.0;1.0;2.0;3.0;0.0;0.0;1517;571;190;498;258;0;58786;181;1050;6751;23726;27078;47079;111;774;6613;21926;17655;11707;270;357;413;1593;9074;18253;309;604;883;1694;14763;1432;151;0;0;0;1281;50213;1058;4681;9214;5504;29756;15576;405;744;1550;5312;7565;29573;950;5707;8283;5562;9071;5064;685;1202;757;0;2420;1948317;6960;48950;375300;625007;892100;565707;0;0;63000;380707;122000;87950;2500;22000;63450;0;0;1237960;6960;7900;211200;241800;770100;56700.0;500.0;19050.0;37150.0;0.0;0.0
97;Flevoland (PV);2007;158;137;13;6;2;0;375;20;35;76;171;73;339;19;21;72;162;65;103;65;16;5;11;6;112;47;15;14;12;24;38;35;0;0;0;3;43;2;16;14;5;6;12;2;2;1;6;1;41;3;19;13;4;2;14;7;5;0;1;1;64;5;4;25;22;8;23;0;0;5;15;3;9;2;2;5;0;0;29;4;2;11;7;5;5.0;0.0;1.0;4.0;0.0;0.0;1565;544;352;376;293;0;60819;168;1204;5884;24205;29358;47721;119;741;5598;23032;18231;13098;257;500;338;1492;10511;18374;307;479;951;1664;14973;2442;146;0;0;0;2296;62729;129;5851;9705;7650;39394;23088;201;811;537;8171;13368;32513;68;6921;9250;5624;10650;7128;539;1573;0;1726;3290;2179606;5190;27570;404642;758662;983542;797890;0;0;82450;521440;194000;86824;2978;12500;71346;0;0;1233142;3412;11770;196896;231522;789542;61750.0;0.0;9000.0;52750.0;0.0;0.0
98;Flevoland (PV);2008;163;140;14;6;3;0;359;22;25;55;174;83;327;19;15;52;164;77;72;43;9;4;10;6;111;54;17;15;8;17;39;37;0;0;0;2;44;4;17;12;3;8;12;2;2;2;4;2;42;5;18;10;5;4;14;9;4;0;0;1;57;5;4;17;23;8;19;0;0;4;13;2;7;1;2;4;0;0;27;6;1;5;9;6;7.0;0.0;2.0;4.0;1.0;0.0;1845;618;405;370;452;0;62302;207;830;4181;25041;32043;50072;145;516;4018;23449;21944;12230;264;310;258;1457;9941;13583;423;569;997;1004;10590;2068;149;0;0;0;1919;65827;190;6260;9287;3888;46202;22770;266;764;1546;5781;14413;37301;269;6293;7451;7357;15931;5756;630;1562;0;0;3564;2062696;3318;34330;268541;835667;920840;647340;0;0;67890;457450;122000;70080;1580;15000;53500;0;0;1225238;7678;7037;87961;323722;798840;120038.0;0.0;19330.0;53250.0;47458.0;0.0
99;Flevoland (PV);2009;166;142;14;7;3;0;351;20;27;53;159;92;315;16;14;50;151;84;72;36;15;4;10;7;107;56;15;10;10;16;43;39;1;0;0;3;47;5;19;10;5;8;10;1;2;2;3;2;45;5;20;9;8;3;12;7;3;1;0;1;63;5;4;20;25;9;23;0;0;5;16;2;9;2;2;5;0;0;29;5;1;8;8;7;5.0;0.0;2.0;3.0;0.0;0.0;1866;602;396;434;434;0;62147;127;914;4106;23010;33990;50507;83;526;3849;21854;24195;11640;154;424;337;1390;9335;13266;450;526;759;1273;10258;2911;124;22;0;0;2765;73037;57;6832;7277;6401;52470;31856;188;720;1411;4817;24720;35216;115;6994;6537;11142;10428;5965;543;1101;527;0;3794;2067021;3780;35700;330346;882369;814826;755609;0;0;90957;548652;116000;100455;4032;16155;80268;0;0;1154912;3780;5596;142058;304652;698826;56045.0;0.0;19545.0;36500.0;0.0;0.0
100;Gelderland (PV);2000;4060;3854;169;30;5;2;9653;2220;1993;2625;1903;912;7734;2036;1581;2413;1539;165;4308;2202;757;348;326;675;2873;1138;788;500;296;151;697;601;14;10;13;59;4003;1124;1250;838;578;213;1348;218;362;448;268;52;3601;1530;1232;600;199;40;1425;916;422;70;15;2;1058;412;180;233;136;97;176;27;16;51;38;44;108;19;37;41;10;1;785;373;129;142;88;53;;;;;;;22819;14473;4981;1895;695;775;947220;21557;66727;193065;253096;412775;492946;16753;53613;176802;200628;45150;454274;15965;23390;24855;46657;343407;161290;9278;25614;34768;40216;51414;35587;2278;402;663;2116;30128;2581614;120655;409668;587256;811996;652039;978058;19343;128140;323207;361274;146094;1321749;133362;400351;408001;264458;115577;281807;86440;123989;47566;18143;5669;19999244;590359;1320886;3785796;4784421;9517782;6202984;58855;119300;890046;1385251;3749532;1435360;50760;273100;667200;320300;124000;12360900;500560;938570;2231570;3045950;5644250;;;;;;
101;Gelderland (PV);2001;3923;3708;174;34;4;3;9043;1982;1790;2377;2045;849;7291;1905;1356;2132;1712;186;4306;2322;743;357;296;588;2707;1062;739;475;279;152;892;781;25;12;9;65;3452;938;1013;705;526;270;1205;173;262;407;282;81;3147;1277;1091;550;187;42;1270;805;383;63;18;1;964;359;167;228;124;86;152;18;12;48;38;36;88;9;27;40;11;1;733;338;127;144;76;48;;;;;;;23443;14415;5151;2214;529;1134;903760;19746;59411;175464;273697;375442;495008;15601;45817;157281;225995;50314;408752;16806;23054;25360;42802;300730;161145;9023;24263;34054;38660;55145;44689;3243;704;875;1336;38531;2510966;98960;335546;494598;749468;832394;1024964;16282;91636;296407;390031;230608;1227316;117119;358357;376329;252342;123169;258686;77829;113744;42280;22427;2406;18561459;513613;1237153;3732297;4477229;8601167;5567469;49166;88530;828797;1445180;3155796;1335690;14290;197700;616150;384250;123300;11658300;468780;942050;2355420;2686300;5205750;;;;;;
102;Gelderland (PV);2002;3656;3418;195;36;3;4;8504;1932;1694;2220;1866;792;6706;1677;1281;1995;1582;171;4140;2305;705;321;242;567;2467;948;674;442;280;123;923;814;18;6;6;79;3160;832;953;663;503;209;1076;141;259;355;269;52;2866;1200;949;512;165;40;1127;670;387;52;17;1;879;320;128;223;110;98;151;20;12;43;29;47;84;8;22;41;11;2;651;296;95;141;70;49;;;;;;;23657;13601;5718;2350;452;1536;850555;18936;56556;163509;250262;361292;458242;13370;43369;146807;208512;46184;392313;16401;21654;22563;35280;296415;146945;7890;22015;31166;38081;47793;53196;3411;523;407;918;47937;2212100;90544;313025;460603;706202;641726;876330;13339;92074;257835;362131;150951;1100235;103132;309829;347864;221585;117825;235535;65623;113455;33995;20215;2247;18212605;492306;929930;3616547;3845597;9328225;5819575;57586;86180;768507;1072727;3834575;1378160;20360;164100;668750;348900;176050;11014870;417110;688910;2210950;2439100;5258800;;;;;;
103;Gelderland (PV);2003;3628;3374;208;35;6;5;8111;1828;1603;2072;1821;787;6275;1505;1164;1871;1558;177;3750;1987;694;276;222;571;2376;909;618;452;264;133;880;772;17;5;7;79;2851;688;877;590;477;219;961;128;201;317;256;59;2586;1001;887;483;177;38;1011;573;358;64;14;2;431;152;53;108;61;57;92;13;5;19;23;32;46;4;8;24;9;1;299;140;39;66;30;24;;;;;;;24920;13682;6109;2418;773;1938;830534;17913;53586;152771;243571;362693;441259;11816;39753;138485;205832;45373;389275;14329;21535;19142;31727;302542;143161;7507;20375;31457;35303;48519;60559;3141;499;363;1046;55510;2122227;74292;285492;411277;662111;689055;835544;12421;71958;232615;350566;167984;1058517;84507;288100;332642;233426;119842;228166;56257;105276;42206;18437;5990;9666353;153966;382533;1717999;2153953;5257902;4086233;28026;36303;326099;853003;2842802;883970;8720;58150;400800;314200;102100;4696150;125650;279650;1013550;1034450;2242850;;;;;;
104;Gelderland (PV);2004;3598;3337;213;35;7;6;7951;1821;1528;2001;1802;799;6081;1474;1088;1774;1565;180;3575;1833;653;292;219;578;2351;859;619;446;293;134;883;779;14;8;5;77;2666;622;801;549;467;227;885;99;167;297;252;70;2413;906;812;465;186;44;940;501;365;54;18;2;749;255;114;191;105;84;100;16;5;28;17;34;65;10;13;28;13;1;590;234;97;134;75;50;;;;;;;25735;13911;6405;2368;905;2146;839236;17486;50755;147366;241191;382438;435475;11308;37219;131286;207910;47752;403761;13733;20266;20504;30734;318524;151341;7147;20464;31410;39915;52405;60627;3063;371;519;716;55958;2105691;69556;262343;381463;657185;735144;837592;9426;60105;217444;339136;211481;1044319;80013;264292;318684;247730;133600;223780;51067;108681;35699;23191;5142;16369308;400974;826680;3145979;3609624;8386051;4346768;40054;36130;501109;630674;3138801;1111470;15270;99450;469000;407950;119800;10911070;352070;699350;2161200;2571000;5127450;;;;;;
105;Gelderland (PV);2005;3610;3337;216;43;7;7;7752;1678;1562;1921;1758;833;5855;1377;1062;1700;1533;183;3599;1770;723;283;215;608;2338;832;597;437;300;172;906;805;17;6;6;72;2575;561;769;567;433;245;830;85;142;265;264;74;2352;840;788;480;193;51;870;441;345;64;17;3;738;231;115;189;115;88;89;10;5;26;18;30;60;5;10;31;12;2;569;212;96;126;80;55;29.0;11.0;4.0;8.0;4.0;2.0;26892;14007;6579;2875;871;2560;867318;16885;51575;141988;237776;419094;427283;10916;35865;125876;205725;48901;440035;13302;22438;19840;30681;353774;167536;7026;19863;31120;41238;68289;59385;3164;489;398;862;54472;2127692;65242;250235;394610;616993;800612;832031;7556;50543;192206;356983;224743;1073274;75498;257074;326102;261343;153257;222387;46160;103431;43379;22539;6878;17181834;348060;847780;3049235;3955087;8981672;4160014;21490;38841;424474;672237;3002972;1234600;11100;74100;536900;401350;211150;11373490;312240;703750;1996050;2719950;5641500;413730.0;12430.0;35200.0;124600.0;115450.0;126050.0
106;Gelderland (PV);2006;3436;3171;208;41;11;5;7542;1697;1482;1792;1733;838;5687;1386;1018;1570;1514;199;3658;1913;666;268;211;600;2345;799;606;446;313;181;805;708;13;9;8;67;2423;478;740;532;427;246;791;64;147;244;251;85;2187;735;746;469;182;55;826;398;337;69;19;3;692;199;101;205;106;81;83;10;5;23;15;30;66;7;12;30;14;3;531;180;81;145;76;49;20.0;8.0;5.0;7.0;0.0;0.0;25443;13261;6384;2658;1377;1763;860604;16905;49104;131935;234918;427742;418331;10733;34326;116208;203730;53334;442273;14123;20748;19002;29577;358823;177159;6597;19606;31753;42498;76705;60083;2893;409;613;1124;55044;2125288;55068;242161;376014;613805;838240;834074;6086;52488;179208;342698;253594;1073025;65950;244552;327926;250401;184196;218189;41586;100077;44468;25728;6330;16481551;306395;755350;3403434;3690850;8325522;3839661;24925;39056;394508;554800;2826372;1337800;14500;90900;512150;480750;239500;11146360;268910;605850;2384150;2627800;5259650;157730.0;1430.0;39000.0;117300.0;0.0;0.0
107;Gelderland (PV);2007;3190;2911;219;42;10;8;7294;1611;1420;1687;1743;833;5490;1323;969;1449;1539;210;3568;1863;646;278;203;578;2260;758;570;439;314;179;782;683;13;8;9;69;2299;440;672;511;409;267;760;65;121;232;243;99;2046;650;683;463;191;59;796;383;315;70;22;6;671;175;103;206;108;79;91;14;6;31;16;24;64;6;8;36;11;3;498;149;84;135;78;52;26.0;13.0;6.0;4.0;2.0;1.0;25878;12798;6538;2742;1324;2476;860391;15515;47165;124768;238144;434799;415994;10219;32939;107841;208460;56535;444397;13046;20385;19652;29335;361979;172398;6554;18841;30666;43102;73235;64493;2819;359;559;1118;59638;2186809;49107;219717;358423;590690;968872;885036;6566;44650;170959;334044;328817;1072916;58165;222490;321313;267469;203479;228857;41113;95683;44991;30351;16719;16568663;253584;765790;3396754;3739149;8413386;3897970;31040;47120;526784;578730;2714296;1312921;17957;64019;634431;353690;242824;11107100;207400;618380;2165494;2714460;5401366;250672.0;6397.0;50060.0;75515.0;63800.0;54900.0
108;Gelderland (PV);2008;3134;2829;237;51;10;7;7070;1552;1275;1559;1775;909;5051;1052;812;1328;1585;274;3312;1616;630;262;200;604;2204;798;572;430;255;149;785;672;22;11;6;74;2176;411;640;454;377;294;689;43;102;196;236;112;1964;587;668;426;212;71;709;325;292;66;21;5;612;153;82;173;117;87;75;13;1;19;15;27;53;4;8;24;14;3;475;135;71;127;84;58;17.0;7.0;2.0;5.0;3.0;0.0;27380;12728;7400;3402;1486;2364;887020;15188;42426;114912;244598;469896;424650;8213;28021;98523;217419;72474;462370;12618;19778;18383;28158;383433;154289;6769;18640;29862;34968;64050;71590;2674;644;821;848;66603;2200119;44284;210352;318376;545824;1081283;873388;3221;36104;144814;326614;362635;1116044;51629;220612;295139;303297;245367;210687;33861;89338;44422;28740;14326;18291359;223062;632344;2863316;4088449;10484188;4012388;36271;6500;314738;547637;3107242;1217763;11544;65879;428420;452860;259060;12859260;183946;537765;2077891;2941772;7117886;201948.0;2711.0;18410.0;76827.0;104000.0;0.0
109;Gelderland (PV);2009;3034;2719;244;56;8;7;6871;1463;1190;1452;1790;976;4915;995;738;1234;1596;352;3163;1517;587;271;191;597;2052;754;528;395;227;148;758;653;18;7;8;72;1964;375;560;385;341;303;616;41;83;162;216;114;1744;501;575;370;217;81;642;275;260;76;24;7;595;156;79;162;107;91;69;13;1;18;14;23;51;3;8;24;13;3;466;142;68;115;76;65;20.0;7.0;2.0;7.0;4.0;0.0;26863;12560;7414;3689;1079;2121;904935;13869;38946;107759;249208;495153;439256;7251;25456;92559;221918;92072;465679;11611;17882;18830;26669;390687;143916;6321;17238;27566;31074;61717;72909;2561;492;433;1124;68299;2164288;39402;186939;273489;494423;1170035;857143;3717;29944;123513;301460;398509;1094926;44047;191670;259902;314344;284963;212219;29574;79737;50939;32451;19518;17653097;212896;619911;2685885;3735606;10398799;3727484;32585;7500;287499;503225;2896675;1167288;4050;60537;404252;441152;257297;12508740;191952;534336;1931107;2656858;7194487;249585.0;1784.0;17964.0;99587.0;130250.0;0.0
110;Utrecht (PV);2000;760;705;42;11;2;0;2549;455;526;960;502;106;2270;409;438;938;448;37;756;470;129;59;39;59;1342;362;444;351;136;49;203;181;6;0;4;12;872;371;299;119;61;22;230;82;60;52;30;6;808;426;290;71;20;1;260;193;57;10;0;0;187;107;32;27;12;9;19;2;2;6;7;2;13;3;5;2;3;0;158;104;25;19;3;7;;;;;;;4958;2756;1192;781;229;0;207461;4340;18183;70461;63464;51013;153530;3305;15530;68996;55881;9818;53931;3033;3957;4045;5422;37474;75205;3473;15074;23954;17839;14865;7365;641;186;0;665;5873;358238;37566;93916;83176;80674;62906;120126;6434;20458;39091;39924;14219;202022;38486;89438;46342;25449;2307;36090;12410;16750;6930;0;0;1791186;85830;221000;411500;414306;658550;456906;1250;15800;83800;227056;129000;161860;2060;35700;24600;99500;0;1172420;82520;169500;303100;117750;499550;;;;;;
