ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100WerkzamePersonenOfMeer_9;k_0Tot50WerkzamePersonen_10;k_0Tot250WerkzamePersonen_11;NatuurlijkePersonen_12;Rechtspersonen_13
8065;1011 Slachterijen (geen pluimvee);2025 2e kwartaal;340;265;20;10;15;5;10;10;5;325.0;340.0;280;65
8066;1012 Pluimveeslachterijen;2007 1e kwartaal;50;5;5;0;10;5;10;10;10;35.0;50.0;15;40
8067;1012 Pluimveeslachterijen;2007 2e kwartaal;50;5;5;0;10;5;10;10;10;35.0;50.0;15;40
8068;1012 Pluimveeslachterijen;2007 3e kwartaal;50;5;5;0;10;5;10;10;10;35.0;50.0;15;40
8069;1012 Pluimveeslachterijen;2007 4e kwartaal;50;5;5;0;10;5;10;10;10;30.0;45.0;10;35
8070;1012 Pluimveeslachterijen;2008 1e kwartaal;50;5;5;0;10;5;10;10;10;30.0;45.0;10;40
8071;1012 Pluimveeslachterijen;2008 2e kwartaal;50;5;0;0;10;5;10;10;10;35.0;50.0;10;40
8072;1012 Pluimveeslachterijen;2008 3e kwartaal;50;5;5;0;10;5;10;10;10;30.0;50.0;10;40
8073;1012 Pluimveeslachterijen;2008 4e kwartaal;50;5;5;0;10;5;10;10;10;35.0;50.0;10;40
8074;1012 Pluimveeslachterijen;2009 1e kwartaal;50;5;5;0;10;5;10;10;10;35.0;50.0;10;40
8075;1012 Pluimveeslachterijen;2009 2e kwartaal;55;10;0;5;10;5;10;10;10;35.0;50.0;15;40
8076;1012 Pluimveeslachterijen;2009 3e kwartaal;50;5;0;5;5;5;10;10;10;35.0;50.0;10;40
8077;1012 Pluimveeslachterijen;2009 4e kwartaal;50;10;0;0;10;5;10;10;10;30.0;50.0;10;40
8078;1012 Pluimveeslachterijen;2010 1e kwartaal;50;5;0;0;10;5;10;10;10;30.0;45.0;10;40
8079;1012 Pluimveeslachterijen;2010 2e kwartaal;50;5;0;0;10;5;10;10;10;30.0;45.0;10;40
8080;1012 Pluimveeslachterijen;2010 3e kwartaal;50;5;0;0;10;5;10;10;10;30.0;50.0;10;40
8081;1012 Pluimveeslachterijen;2010 4e kwartaal;50;5;0;0;10;5;10;10;10;30.0;50.0;10;40
8082;1012 Pluimveeslachterijen;2011 1e kwartaal;50;5;0;0;10;5;10;10;10;30.0;45.0;10;40
8083;1012 Pluimveeslachterijen;2011 2e kwartaal;45;5;0;0;5;5;10;10;10;25.0;45.0;10;35
8084;1012 Pluimveeslachterijen;2011 3e kwartaal;40;5;0;0;5;0;10;10;10;25.0;40.0;10;35
8085;1012 Pluimveeslachterijen;2011 4e kwartaal;40;5;0;5;5;5;10;10;10;25.0;40.0;10;35
8086;1012 Pluimveeslachterijen;2012 1e kwartaal;45;5;0;0;5;5;10;10;10;25.0;45.0;10;35
8087;1012 Pluimveeslachterijen;2012 2e kwartaal;45;5;0;0;5;5;10;10;10;25.0;45.0;10;35
8088;1012 Pluimveeslachterijen;2012 3e kwartaal;40;5;0;0;5;0;10;10;10;20.0;40.0;5;35
8089;1012 Pluimveeslachterijen;2012 4e kwartaal;40;5;0;0;5;0;10;10;10;25.0;40.0;10;35
8090;1012 Pluimveeslachterijen;2013 1e kwartaal;40;5;0;0;5;0;10;10;10;25.0;40.0;10;35
8091;1012 Pluimveeslachterijen;2013 2e kwartaal;45;5;0;0;5;0;10;10;10;30.0;45.0;10;35
8092;1012 Pluimveeslachterijen;2013 3e kwartaal;45;5;0;0;5;5;10;10;10;30.0;45.0;10;35
8093;1012 Pluimveeslachterijen;2013 4e kwartaal;50;5;0;0;5;0;10;10;10;30.0;45.0;15;35
8094;1012 Pluimveeslachterijen;2014 1e kwartaal;50;10;0;0;5;0;10;10;10;30.0;50.0;15;35
8095;1012 Pluimveeslachterijen;2014 2e kwartaal;50;10;5;0;5;0;10;10;10;25.0;45.0;10;35
8096;1012 Pluimveeslachterijen;2014 3e kwartaal;50;5;0;5;5;5;10;10;10;30.0;50.0;10;40
8097;1012 Pluimveeslachterijen;2014 4e kwartaal;50;10;0;0;5;0;10;10;15;30.0;50.0;10;40
8098;1012 Pluimveeslachterijen;2015 1e kwartaal;50;10;0;0;5;5;10;10;10;30.0;50.0;10;40
8099;1012 Pluimveeslachterijen;2015 2e kwartaal;50;10;0;0;10;5;10;10;10;30.0;50.0;10;40
8100;1012 Pluimveeslachterijen;2015 3e kwartaal;50;10;0;5;5;5;10;10;10;30.0;50.0;10;40
8101;1012 Pluimveeslachterijen;2015 4e kwartaal;50;10;0;0;5;0;10;10;10;30.0;50.0;15;40
8102;1012 Pluimveeslachterijen;2016 1e kwartaal;50;10;0;0;5;0;10;10;15;30.0;50.0;15;40
8103;1012 Pluimveeslachterijen;2016 2e kwartaal;55;10;0;5;5;0;10;10;15;35.0;55.0;15;40
8104;1012 Pluimveeslachterijen;2016 3e kwartaal;55;10;0;5;5;0;10;10;15;35.0;55.0;15;40
8105;1012 Pluimveeslachterijen;2016 4e kwartaal;55;10;0;5;5;0;10;10;10;35.0;50.0;15;40
8106;1012 Pluimveeslachterijen;2017 1e kwartaal;55;10;0;5;5;0;10;10;10;35.0;55.0;15;40
8107;1012 Pluimveeslachterijen;2017 2e kwartaal;55;10;5;5;5;5;10;10;10;35.0;55.0;15;40
8108;1012 Pluimveeslachterijen;2017 3e kwartaal;50;10;5;0;5;5;5;10;10;30.0;50.0;15;40
8109;1012 Pluimveeslachterijen;2017 4e kwartaal;50;10;5;0;5;5;10;10;10;30.0;50.0;15;40
8110;1012 Pluimveeslachterijen;2018 1e kwartaal;50;10;5;0;5;5;5;10;10;30.0;50.0;15;35
8111;1012 Pluimveeslachterijen;2018 2e kwartaal;50;10;5;0;5;5;5;10;10;30.0;50.0;15;35
8112;1012 Pluimveeslachterijen;2018 3e kwartaal;50;10;5;0;5;5;5;10;10;25.0;45.0;15;35
8113;1012 Pluimveeslachterijen;2018 4e kwartaal;50;10;5;0;5;0;5;10;10;30.0;50.0;15;35
8114;1012 Pluimveeslachterijen;2019 1e kwartaal;50;10;5;0;5;0;5;10;10;30.0;50.0;15;35
8115;1012 Pluimveeslachterijen;2019 2e kwartaal;50;10;5;0;5;5;5;10;15;30.0;50.0;15;35
8116;1012 Pluimveeslachterijen;2019 3e kwartaal;50;10;5;0;5;0;5;10;15;30.0;50.0;15;35
8117;1012 Pluimveeslachterijen;2019 4e kwartaal;50;10;5;0;5;0;5;10;15;30.0;50.0;15;35
8118;1012 Pluimveeslachterijen;2020 1e kwartaal;50;10;0;0;5;0;5;10;15;30.0;50.0;15;35
8119;1012 Pluimveeslachterijen;2020 2e kwartaal;50;15;0;0;5;0;5;10;10;30.0;50.0;15;40
8120;1012 Pluimveeslachterijen;2020 3e kwartaal;50;10;0;0;5;5;5;10;10;25.0;45.0;15;35
8121;1012 Pluimveeslachterijen;2020 4e kwartaal;50;15;5;0;5;5;5;10;10;30.0;50.0;15;35
8122;1012 Pluimveeslachterijen;2021 1e kwartaal;50;15;5;0;5;5;5;10;10;30.0;50.0;15;35
8123;1012 Pluimveeslachterijen;2021 2e kwartaal;50;15;5;0;5;5;5;10;10;30.0;50.0;15;35
8124;1012 Pluimveeslachterijen;2021 3e kwartaal;45;15;0;0;5;5;5;5;10;30.0;45.0;15;30
8125;1012 Pluimveeslachterijen;2021 4e kwartaal;50;15;0;0;5;5;5;5;10;30.0;45.0;15;30
8126;1012 Pluimveeslachterijen;2022 1e kwartaal;45;15;0;0;5;5;5;5;10;30.0;40.0;15;30
8127;1012 Pluimveeslachterijen;2022 2e kwartaal;45;15;0;0;5;5;5;5;10;30.0;40.0;15;30
8128;1012 Pluimveeslachterijen;2022 3e kwartaal;45;15;0;0;5;5;5;5;10;30.0;45.0;15;30
8129;1012 Pluimveeslachterijen;2022 4e kwartaal;45;15;0;0;5;0;5;5;10;30.0;45.0;15;30
8130;1012 Pluimveeslachterijen;2023 1e kwartaal;45;15;0;0;5;0;5;5;10;30.0;40.0;15;30
8131;1012 Pluimveeslachterijen;2023 2e kwartaal;45;20;5;0;5;0;5;5;10;30.0;45.0;15;30
8132;1012 Pluimveeslachterijen;2023 3e kwartaal;55;25;5;0;5;0;5;5;10;40.0;50.0;20;35
8133;1012 Pluimveeslachterijen;2023 4e kwartaal;65;30;5;0;5;5;5;5;10;50.0;60.0;30;35
8134;1012 Pluimveeslachterijen;2024 1e kwartaal;65;30;10;0;0;5;5;5;10;55.0;65.0;35;30
8135;1012 Pluimveeslachterijen;2024 2e kwartaal;70;40;10;0;0;0;0;5;10;60.0;70.0;45;30
8136;1012 Pluimveeslachterijen;2024 3e kwartaal;70;40;10;0;5;0;0;5;10;55.0;65.0;40;25
8137;1012 Pluimveeslachterijen;2024 4e kwartaal;70;40;10;0;5;0;0;5;10;55.0;65.0;45;25
8138;1012 Pluimveeslachterijen;2025 1e kwartaal;65;35;5;5;0;5;0;5;10;55.0;65.0;40;25
8139;1012 Pluimveeslachterijen;2025 2e kwartaal;60;35;5;0;0;5;0;5;10;50.0;55.0;40;20
8140;1013 Vleesverwerkende industrie;2007 1e kwartaal;185;45;20;15;35;30;20;10;10;165.0;180.0;65;115
8141;1013 Vleesverwerkende industrie;2007 2e kwartaal;185;50;20;15;30;30;20;10;10;165.0;180.0;65;120
8142;1013 Vleesverwerkende industrie;2007 3e kwartaal;185;50;20;15;30;30;20;15;10;160.0;180.0;70;115
8143;1013 Vleesverwerkende industrie;2007 4e kwartaal;190;55;20;15;30;30;20;15;10;165.0;185.0;75;115
8144;1013 Vleesverwerkende industrie;2008 1e kwartaal;195;60;20;15;30;30;20;15;10;170.0;190.0;80;110
8145;1013 Vleesverwerkende industrie;2008 2e kwartaal;195;55;25;15;30;30;20;15;10;170.0;190.0;85;115
8146;1013 Vleesverwerkende industrie;2008 3e kwartaal;205;55;30;15;30;30;20;15;10;180.0;200.0;95;110
8147;1013 Vleesverwerkende industrie;2008 4e kwartaal;205;55;35;15;30;30;20;15;10;180.0;200.0;95;110
8148;1013 Vleesverwerkende industrie;2009 1e kwartaal;205;50;35;15;30;30;20;15;10;180.0;200.0;90;110
8149;1013 Vleesverwerkende industrie;2009 2e kwartaal;200;45;35;15;35;25;20;15;10;175.0;195.0;85;115
8150;1013 Vleesverwerkende industrie;2009 3e kwartaal;205;50;35;20;30;30;15;15;10;180.0;200.0;90;115
8151;1013 Vleesverwerkende industrie;2009 4e kwartaal;200;55;30;20;30;25;15;15;10;175.0;195.0;90;115
8152;1013 Vleesverwerkende industrie;2010 1e kwartaal;180;55;20;20;25;25;15;15;10;155.0;175.0;70;110
8153;1013 Vleesverwerkende industrie;2010 2e kwartaal;180;60;15;20;20;25;10;15;10;155.0;175.0;70;105
8154;1013 Vleesverwerkende industrie;2010 3e kwartaal;180;60;15;20;25;20;15;15;10;155.0;175.0;70;105
8155;1013 Vleesverwerkende industrie;2010 4e kwartaal;175;55;15;15;25;20;15;15;10;150.0;170.0;70;105
8156;1013 Vleesverwerkende industrie;2011 1e kwartaal;170;50;20;15;25;25;15;15;10;150.0;170.0;70;100
8157;1013 Vleesverwerkende industrie;2011 2e kwartaal;175;55;20;15;25;25;15;10;10;155.0;175.0;75;100
8158;1013 Vleesverwerkende industrie;2011 3e kwartaal;175;60;15;20;20;25;15;10;10;155.0;175.0;80;100
8159;1013 Vleesverwerkende industrie;2011 4e kwartaal;185;60;20;15;25;25;15;10;10;160.0;180.0;85;100
8160;1013 Vleesverwerkende industrie;2012 1e kwartaal;185;60;20;15;25;25;10;10;15;160.0;180.0;85;105
8161;1013 Vleesverwerkende industrie;2012 2e kwartaal;195;70;20;15;30;25;15;10;15;170.0;190.0;95;100
8162;1013 Vleesverwerkende industrie;2012 3e kwartaal;195;70;20;15;30;20;15;15;10;170.0;190.0;95;100
8163;1013 Vleesverwerkende industrie;2012 4e kwartaal;200;75;20;15;25;25;15;15;10;175.0;195.0;100;100
8164;1013 Vleesverwerkende industrie;2013 1e kwartaal;200;75;20;15;30;20;15;15;10;175.0;195.0;105;100
8165;1013 Vleesverwerkende industrie;2013 2e kwartaal;200;80;15;15;25;25;15;10;15;175.0;195.0;105;95
8166;1013 Vleesverwerkende industrie;2013 3e kwartaal;200;80;15;15;30;20;10;15;15;175.0;195.0;105;95
8167;1013 Vleesverwerkende industrie;2013 4e kwartaal;205;85;20;15;25;20;15;10;15;180.0;200.0;105;100
8168;1013 Vleesverwerkende industrie;2014 1e kwartaal;210;80;20;15;25;25;15;15;15;180.0;200.0;105;105
8169;1013 Vleesverwerkende industrie;2014 2e kwartaal;215;90;20;15;25;25;15;15;15;190.0;210.0;115;105
8170;1013 Vleesverwerkende industrie;2014 3e kwartaal;215;90;20;15;25;25;15;10;15;190.0;210.0;110;105
8171;1013 Vleesverwerkende industrie;2014 4e kwartaal;220;95;20;15;25;25;15;10;15;195.0;210.0;115;105
8172;1013 Vleesverwerkende industrie;2015 1e kwartaal;220;95;15;15;20;25;15;10;20;190.0;210.0;115;100
8173;1013 Vleesverwerkende industrie;2015 2e kwartaal;220;100;15;15;25;25;15;10;15;195.0;215.0;125;95
8174;1013 Vleesverwerkende industrie;2015 3e kwartaal;220;95;20;15;25;25;20;5;15;195.0;210.0;120;95
8175;1013 Vleesverwerkende industrie;2015 4e kwartaal;230;110;20;15;25;25;20;5;15;205.0;225.0;135;95
8176;1013 Vleesverwerkende industrie;2016 1e kwartaal;240;115;20;15;25;25;15;5;20;215.0;235.0;140;100
8177;1013 Vleesverwerkende industrie;2016 2e kwartaal;255;125;20;15;25;20;20;5;20;230.0;245.0;150;105
8178;1013 Vleesverwerkende industrie;2016 3e kwartaal;255;125;20;15;25;25;20;5;20;230.0;250.0;150;105
8179;1013 Vleesverwerkende industrie;2016 4e kwartaal;260;125;25;20;25;20;20;10;15;230.0;250.0;150;110
8180;1013 Vleesverwerkende industrie;2017 1e kwartaal;260;125;20;15;30;20;20;10;20;230.0;250.0;150;105
8181;1013 Vleesverwerkende industrie;2017 2e kwartaal;270;135;25;15;30;25;15;10;15;245.0;265.0;160;110
8182;1013 Vleesverwerkende industrie;2017 3e kwartaal;270;135;25;15;30;20;15;10;15;245.0;265.0;155;115
8183;1013 Vleesverwerkende industrie;2017 4e kwartaal;270;135;30;15;25;20;15;10;15;240.0;265.0;160;110
8184;1013 Vleesverwerkende industrie;2018 1e kwartaal;270;135;25;15;25;25;15;15;15;240.0;260.0;155;115
8185;1013 Vleesverwerkende industrie;2018 2e kwartaal;260;130;25;15;25;20;20;15;15;235.0;255.0;150;110
8186;1013 Vleesverwerkende industrie;2018 3e kwartaal;260;130;25;15;20;20;20;15;15;235.0;255.0;150;110
8187;1013 Vleesverwerkende industrie;2018 4e kwartaal;250;125;25;15;25;20;15;10;15;225.0;245.0;150;100
8188;1013 Vleesverwerkende industrie;2019 1e kwartaal;265;130;25;15;25;20;15;10;15;235.0;255.0;155;105
8189;1013 Vleesverwerkende industrie;2019 2e kwartaal;260;130;20;20;25;20;15;15;15;230.0;250.0;155;105
8190;1013 Vleesverwerkende industrie;2019 3e kwartaal;260;130;30;15;25;20;15;15;15;230.0;255.0;155;105
8191;1013 Vleesverwerkende industrie;2019 4e kwartaal;265;130;30;20;20;20;20;10;15;240.0;260.0;160;105
8192;1013 Vleesverwerkende industrie;2020 1e kwartaal;275;140;25;20;25;15;20;10;15;245.0;270.0;165;105
8193;1013 Vleesverwerkende industrie;2020 2e kwartaal;275;145;25;20;25;15;15;15;15;250.0;270.0;170;110
8194;1013 Vleesverwerkende industrie;2020 3e kwartaal;285;155;25;15;25;15;20;15;15;255.0;275.0;175;110
8195;1013 Vleesverwerkende industrie;2020 4e kwartaal;290;155;30;15;25;15;20;15;15;260.0;285.0;180;110
8196;1013 Vleesverwerkende industrie;2021 1e kwartaal;290;160;25;20;20;15;20;15;15;260.0;285.0;180;110
8197;1013 Vleesverwerkende industrie;2021 2e kwartaal;290;160;30;15;25;15;20;15;15;265.0;285.0;180;110
8198;1013 Vleesverwerkende industrie;2021 3e kwartaal;305;175;30;15;25;15;20;15;15;280.0;300.0;195;115
8199;1013 Vleesverwerkende industrie;2021 4e kwartaal;315;175;30;20;25;15;20;10;15;290.0;310.0;200;115
8200;1013 Vleesverwerkende industrie;2022 1e kwartaal;320;180;30;20;20;20;20;10;15;295.0;310.0;200;115
8201;1013 Vleesverwerkende industrie;2022 2e kwartaal;325;180;35;25;25;15;20;10;15;300.0;320.0;205;115
8202;1013 Vleesverwerkende industrie;2022 3e kwartaal;330;190;35;20;30;15;20;10;15;305.0;325.0;210;125
8203;1013 Vleesverwerkende industrie;2022 4e kwartaal;335;195;35;15;30;15;20;10;15;310.0;330.0;210;120
8204;1013 Vleesverwerkende industrie;2023 1e kwartaal;335;200;30;20;30;10;25;10;15;310.0;330.0;210;125
8205;1013 Vleesverwerkende industrie;2023 2e kwartaal;330;200;25;25;25;10;20;10;15;305.0;325.0;215;120
8206;1013 Vleesverwerkende industrie;2023 3e kwartaal;365;230;25;25;25;10;20;10;15;340.0;355.0;215;145
8207;1013 Vleesverwerkende industrie;2023 4e kwartaal;375;240;30;25;25;15;20;10;15;350.0;370.0;225;145
8208;1013 Vleesverwerkende industrie;2024 1e kwartaal;385;250;25;30;20;15;20;10;15;365.0;380.0;235;150
8209;1013 Vleesverwerkende industrie;2024 2e kwartaal;395;255;30;30;20;15;20;10;15;370.0;390.0;245;150
8210;1013 Vleesverwerkende industrie;2024 3e kwartaal;390;260;30;25;20;15;20;10;10;370.0;385.0;245;145
8211;1013 Vleesverwerkende industrie;2024 4e kwartaal;395;255;30;25;25;20;20;10;15;375.0;390.0;250;150
8212;1013 Vleesverwerkende industrie;2025 1e kwartaal;390;245;30;25;25;20;20;10;15;365.0;385.0;245;145
8213;1013 Vleesverwerkende industrie;2025 2e kwartaal;375;235;30;25;25;15;20;10;10;350.0;370.0;235;140
8214;102 Visverwerkende industrie;2007 1e kwartaal;130;30;15;10;30;15;20;10;5;115.0;130.0;60;75
8215;102 Visverwerkende industrie;2007 2e kwartaal;130;30;15;10;35;15;15;10;5;115.0;130.0;60;70
8216;102 Visverwerkende industrie;2007 3e kwartaal;125;30;10;10;30;15;20;10;5;115.0;125.0;55;70
8217;102 Visverwerkende industrie;2007 4e kwartaal;130;35;10;10;30;10;20;10;5;115.0;130.0;60;70
8218;102 Visverwerkende industrie;2008 1e kwartaal;125;35;10;10;30;10;20;10;5;110.0;125.0;55;70
8219;102 Visverwerkende industrie;2008 2e kwartaal;125;30;10;10;25;10;20;10;5;110.0;125.0;55;70
8220;102 Visverwerkende industrie;2008 3e kwartaal;125;30;15;10;25;10;20;10;5;110.0;125.0;55;70
8221;102 Visverwerkende industrie;2008 4e kwartaal;135;35;15;10;25;10;20;10;5;115.0;135.0;60;70
8222;102 Visverwerkende industrie;2009 1e kwartaal;135;35;20;10;30;10;20;10;5;120.0;135.0;65;70
8223;102 Visverwerkende industrie;2009 2e kwartaal;135;40;15;10;25;15;20;5;10;120.0;135.0;60;70
8224;102 Visverwerkende industrie;2009 3e kwartaal;140;45;15;10;30;10;20;10;5;125.0;140.0;65;70
8225;102 Visverwerkende industrie;2009 4e kwartaal;135;40;15;10;25;15;20;10;5;120.0;135.0;60;70
8226;102 Visverwerkende industrie;2010 1e kwartaal;125;35;10;10;25;15;15;10;5;115.0;125.0;60;70
8227;102 Visverwerkende industrie;2010 2e kwartaal;125;40;10;15;20;15;20;10;5;115.0;125.0;55;70
8228;102 Visverwerkende industrie;2010 3e kwartaal;125;40;10;10;20;15;15;10;5;115.0;125.0;55;70
8229;102 Visverwerkende industrie;2010 4e kwartaal;125;40;10;10;20;15;15;10;5;110.0;125.0;55;70
8230;102 Visverwerkende industrie;2011 1e kwartaal;125;35;10;10;25;15;15;10;5;110.0;125.0;55;70
8231;102 Visverwerkende industrie;2011 2e kwartaal;130;40;10;10;20;15;15;10;5;115.0;130.0;60;70
8232;102 Visverwerkende industrie;2011 3e kwartaal;135;45;10;5;25;15;20;10;5;120.0;135.0;65;70
8233;102 Visverwerkende industrie;2011 4e kwartaal;130;45;10;5;25;15;15;10;5;115.0;130.0;60;70
8234;102 Visverwerkende industrie;2012 1e kwartaal;135;45;15;10;20;20;15;10;5;120.0;135.0;65;75
8235;102 Visverwerkende industrie;2012 2e kwartaal;135;45;10;10;20;20;15;10;5;120.0;135.0;65;70
8236;102 Visverwerkende industrie;2012 3e kwartaal;140;50;15;10;15;15;15;10;5;125.0;140.0;70;70
8237;102 Visverwerkende industrie;2012 4e kwartaal;140;50;15;10;20;15;15;10;5;120.0;140.0;65;70
8238;102 Visverwerkende industrie;2013 1e kwartaal;135;45;20;10;20;15;15;10;5;120.0;135.0;65;70
8239;102 Visverwerkende industrie;2013 2e kwartaal;135;45;20;5;20;15;15;10;5;120.0;135.0;65;70
8240;102 Visverwerkende industrie;2013 3e kwartaal;130;50;15;10;15;15;15;10;5;115.0;130.0;65;65
8241;102 Visverwerkende industrie;2013 4e kwartaal;130;45;15;10;15;15;15;10;5;115.0;130.0;65;65
8242;102 Visverwerkende industrie;2014 1e kwartaal;125;45;10;10;15;15;15;10;5;110.0;125.0;65;60
8243;102 Visverwerkende industrie;2014 2e kwartaal;130;45;15;15;15;10;15;10;5;115.0;130.0;65;65
8244;102 Visverwerkende industrie;2014 3e kwartaal;130;50;10;15;15;10;15;10;5;115.0;130.0;70;65
8245;102 Visverwerkende industrie;2014 4e kwartaal;130;45;15;10;20;15;15;10;5;115.0;130.0;70;65
8246;102 Visverwerkende industrie;2015 1e kwartaal;130;45;10;10;20;10;15;10;5;110.0;130.0;70;60
8247;102 Visverwerkende industrie;2015 2e kwartaal;130;45;15;10;20;10;10;10;5;110.0;130.0;70;60
8248;102 Visverwerkende industrie;2015 3e kwartaal;135;50;10;15;20;10;15;10;5;120.0;135.0;70;65
8249;102 Visverwerkende industrie;2015 4e kwartaal;135;50;10;15;20;15;15;10;5;120.0;135.0;70;65
8250;102 Visverwerkende industrie;2016 1e kwartaal;135;55;10;10;15;15;15;10;5;120.0;135.0;75;65
8251;102 Visverwerkende industrie;2016 2e kwartaal;135;55;10;10;15;15;15;10;5;120.0;135.0;75;65
8252;102 Visverwerkende industrie;2016 3e kwartaal;140;55;10;10;20;15;15;10;5;125.0;140.0;70;70
8253;102 Visverwerkende industrie;2016 4e kwartaal;140;60;10;10;20;10;10;15;5;120.0;140.0;70;70
8254;102 Visverwerkende industrie;2017 1e kwartaal;135;55;10;10;15;15;10;10;5;120.0;135.0;70;70
8255;102 Visverwerkende industrie;2017 2e kwartaal;135;55;10;15;15;15;10;10;5;120.0;135.0;65;70
8256;102 Visverwerkende industrie;2017 3e kwartaal;135;55;15;10;20;15;10;10;5;120.0;135.0;70;65
8257;102 Visverwerkende industrie;2017 4e kwartaal;135;50;15;10;20;15;10;10;5;120.0;135.0;65;65
8258;102 Visverwerkende industrie;2018 1e kwartaal;135;55;15;15;15;15;10;10;5;120.0;135.0;70;65
8259;102 Visverwerkende industrie;2018 2e kwartaal;135;50;15;15;15;10;15;10;5;120.0;135.0;70;65
8260;102 Visverwerkende industrie;2018 3e kwartaal;140;55;15;15;15;10;15;5;5;125.0;140.0;70;70
8261;102 Visverwerkende industrie;2018 4e kwartaal;140;60;15;15;15;10;15;10;5;125.0;140.0;70;70
8262;102 Visverwerkende industrie;2019 1e kwartaal;140;60;15;15;15;15;10;10;5;125.0;140.0;70;70
8263;102 Visverwerkende industrie;2019 2e kwartaal;140;55;15;15;15;15;10;10;5;125.0;140.0;70;70
8264;102 Visverwerkende industrie;2019 3e kwartaal;140;55;15;15;15;15;10;10;5;125.0;140.0;70;70
8265;102 Visverwerkende industrie;2019 4e kwartaal;140;55;15;15;15;15;10;10;5;130.0;140.0;70;75
8266;102 Visverwerkende industrie;2020 1e kwartaal;145;55;15;15;15;15;10;10;5;130.0;145.0;70;75
8267;102 Visverwerkende industrie;2020 2e kwartaal;145;60;15;15;15;15;10;10;5;130.0;145.0;65;80
8268;102 Visverwerkende industrie;2020 3e kwartaal;145;60;15;15;10;15;15;10;5;130.0;145.0;65;80
8269;102 Visverwerkende industrie;2020 4e kwartaal;150;60;20;15;10;20;10;10;5;130.0;150.0;70;80
8270;102 Visverwerkende industrie;2021 1e kwartaal;145;65;15;10;10;15;10;10;5;130.0;145.0;70;75
8271;102 Visverwerkende industrie;2021 2e kwartaal;145;65;20;10;15;10;10;10;5;130.0;145.0;70;75
8272;102 Visverwerkende industrie;2021 3e kwartaal;145;65;20;5;15;15;10;10;5;130.0;145.0;70;75
8273;102 Visverwerkende industrie;2021 4e kwartaal;150;70;15;5;15;15;10;10;5;135.0;150.0;75;75
8274;102 Visverwerkende industrie;2022 1e kwartaal;150;70;15;10;10;10;10;10;5;130.0;150.0;75;70
8275;102 Visverwerkende industrie;2022 2e kwartaal;155;80;20;5;10;10;10;10;10;140.0;155.0;80;70
8276;102 Visverwerkende industrie;2022 3e kwartaal;160;80;20;5;15;15;10;5;10;145.0;160.0;85;75
8277;102 Visverwerkende industrie;2022 4e kwartaal;165;80;20;10;15;15;5;5;10;150.0;165.0;85;80
8278;102 Visverwerkende industrie;2023 1e kwartaal;170;85;20;10;15;15;10;10;10;150.0;170.0;85;85
8279;102 Visverwerkende industrie;2023 2e kwartaal;170;85;15;10;15;15;5;10;10;150.0;170.0;85;80
8280;102 Visverwerkende industrie;2023 3e kwartaal;190;105;20;10;15;15;10;5;10;170.0;190.0;85;100
8281;102 Visverwerkende industrie;2023 4e kwartaal;190;100;20;15;15;15;10;10;10;170.0;190.0;90;100
8282;102 Visverwerkende industrie;2024 1e kwartaal;190;100;20;10;15;15;10;10;10;175.0;190.0;90;100
8283;102 Visverwerkende industrie;2024 2e kwartaal;190;105;20;10;15;10;10;10;10;175.0;190.0;90;100
8284;102 Visverwerkende industrie;2024 3e kwartaal;195;105;25;10;15;15;5;10;10;175.0;195.0;90;105
8285;102 Visverwerkende industrie;2024 4e kwartaal;200;110;25;10;15;10;10;10;10;185.0;200.0;95;105
8286;102 Visverwerkende industrie;2025 1e kwartaal;195;110;20;15;15;10;5;10;5;180.0;195.0;100;100
8287;102 Visverwerkende industrie;2025 2e kwartaal;190;105;20;15;15;10;5;10;10;175.0;190.0;100;90
8288;1020 Visverwerkende industrie;2007 1e kwartaal;130;30;15;10;30;15;20;10;5;115.0;130.0;60;75
8289;1020 Visverwerkende industrie;2007 2e kwartaal;130;30;15;10;35;15;15;10;5;115.0;130.0;60;70
8290;1020 Visverwerkende industrie;2007 3e kwartaal;125;30;10;10;30;15;20;10;5;115.0;125.0;55;70
8291;1020 Visverwerkende industrie;2007 4e kwartaal;130;35;10;10;30;10;20;10;5;115.0;130.0;60;70
8292;1020 Visverwerkende industrie;2008 1e kwartaal;125;35;10;10;30;10;20;10;5;110.0;125.0;55;70
8293;1020 Visverwerkende industrie;2008 2e kwartaal;125;30;10;10;25;10;20;10;5;110.0;125.0;55;70
