ID;Geslacht;Leeftijd;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
1746;Totaal mannen en vrouwen;14300;First offender;2005;1810.0;58.0;1790.0;60.0
1747;Totaal mannen en vrouwen;14300;First offender;2006;1840.0;59.0;1790.0;59.0
1748;Totaal mannen en vrouwen;14300;First offender;2007;1770.0;57.0;1790.0;57.0
1749;Totaal mannen en vrouwen;14300;First offender;2008;1780.0;57.0;1620.0;52.0
1750;Totaal mannen en vrouwen;14300;First offender;2009;1690.0;55.0;1380.0;45.0
1751;Totaal mannen en vrouwen;14300;First offender;2010;;;1190.0;39.0
1752;Totaal mannen en vrouwen;14300;First offender;2011;;;1250.0;40.0
1753;Totaal mannen en vrouwen;14300;First offender;2012;;;1210.0;37.0
1754;Totaal mannen en vrouwen;14300;First offender;2013;;;1080.0;33.0
1755;Totaal mannen en vrouwen;14300;First offender;2014;;;930.0;29.0
1756;Totaal mannen en vrouwen;14300;First offender;2015;;;;
1757;Totaal mannen en vrouwen;14300;First offender;2016;;;;
1758;Totaal mannen en vrouwen;14300;First offender;2017;;;;
1759;Totaal mannen en vrouwen;14300;First offender;2018;;;;
1760;Totaal mannen en vrouwen;14300;First offender;2019;;;;
1761;Totaal mannen en vrouwen;14300;First offender;2020;;;;
1762;Totaal mannen en vrouwen;14300;First offender;2021;;;;
1763;Totaal mannen en vrouwen;14300;First offender;2022;;;;
1764;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2005;3540.0;120.0;2650.0;91.0
1765;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2006;3460.0;115.0;2660.0;91.0
1766;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2007;3720.0;123.0;2880.0;99.0
1767;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2008;3500.0;118.0;2660.0;91.0
1768;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2009;3240.0;111.0;2450.0;86.0
1769;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2010;;;2250.0;79.0
1770;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2011;;;2320.0;81.0
1771;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2012;;;2510.0;85.0
1772;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2013;;;2440.0;82.0
1773;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2014;;;2210.0;77.0
1774;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2015;;;;
1775;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2016;;;;
1776;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2017;;;;
1777;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2018;;;;
1778;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2019;;;;
1779;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2020;;;;
1780;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2021;;;;
1781;Totaal mannen en vrouwen;14300;Meer- of veelpleger;2022;;;;
1782;Totaal mannen en vrouwen;14400;Totaal verdachten;2005;4930.0;169.0;3980.0;138.0
1783;Totaal mannen en vrouwen;14400;Totaal verdachten;2006;5090.0;173.0;4190.0;144.0
1784;Totaal mannen en vrouwen;14400;Totaal verdachten;2007;5020.0;168.0;4150.0;142.0
1785;Totaal mannen en vrouwen;14400;Totaal verdachten;2008;5000.0;163.0;4100.0;136.0
1786;Totaal mannen en vrouwen;14400;Totaal verdachten;2009;4880.0;161.0;3790.0;127.0
1787;Totaal mannen en vrouwen;14400;Totaal verdachten;2010;4580.0;156.0;3510.0;119.0
1788;Totaal mannen en vrouwen;14400;Totaal verdachten;2011;4390.0;153.0;3550.0;122.0
1789;Totaal mannen en vrouwen;14400;Totaal verdachten;2012;4280.0;148.0;3480.0;119.0
1790;Totaal mannen en vrouwen;14400;Totaal verdachten;2013;4180.0;139.0;3430.0;111.0
1791;Totaal mannen en vrouwen;14400;Totaal verdachten;2014;3920.0;131.0;3010.0;98.0
1792;Totaal mannen en vrouwen;14400;Totaal verdachten;2015;3510.0;122.0;;
1793;Totaal mannen en vrouwen;14400;Totaal verdachten;2016;3080.0;113.0;;
1794;Totaal mannen en vrouwen;14400;Totaal verdachten;2017;2730.0;104.0;;
1795;Totaal mannen en vrouwen;14400;Totaal verdachten;2018;2420.0;95.0;;
1796;Totaal mannen en vrouwen;14400;Totaal verdachten;2019;2380.0;97.0;;
1797;Totaal mannen en vrouwen;14400;Totaal verdachten;2020;2150.0;89.0;;
1798;Totaal mannen en vrouwen;14400;Totaal verdachten;2021;2000.0;81.0;;
1799;Totaal mannen en vrouwen;14400;Totaal verdachten;2022;2210.0;86.0;;
1800;Totaal mannen en vrouwen;14400;First offender;2005;1670.0;56.0;1630.0;55.0
1801;Totaal mannen en vrouwen;14400;First offender;2006;1780.0;59.0;1670.0;56.0
1802;Totaal mannen en vrouwen;14400;First offender;2007;1680.0;55.0;1640.0;55.0
1803;Totaal mannen en vrouwen;14400;First offender;2008;1710.0;54.0;1560.0;51.0
1804;Totaal mannen en vrouwen;14400;First offender;2009;1690.0;54.0;1380.0;44.0
1805;Totaal mannen en vrouwen;14400;First offender;2010;;;1250.0;40.0
1806;Totaal mannen en vrouwen;14400;First offender;2011;;;1230.0;40.0
1807;Totaal mannen en vrouwen;14400;First offender;2012;;;1190.0;39.0
1808;Totaal mannen en vrouwen;14400;First offender;2013;;;1080.0;33.0
1809;Totaal mannen en vrouwen;14400;First offender;2014;;;910.0;27.0
1810;Totaal mannen en vrouwen;14400;First offender;2015;;;;
1811;Totaal mannen en vrouwen;14400;First offender;2016;;;;
1812;Totaal mannen en vrouwen;14400;First offender;2017;;;;
1813;Totaal mannen en vrouwen;14400;First offender;2018;;;;
1814;Totaal mannen en vrouwen;14400;First offender;2019;;;;
1815;Totaal mannen en vrouwen;14400;First offender;2020;;;;
1816;Totaal mannen en vrouwen;14400;First offender;2021;;;;
1817;Totaal mannen en vrouwen;14400;First offender;2022;;;;
1818;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2005;3260.0;113.0;2350.0;84.0
1819;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2006;3310.0;113.0;2520.0;87.0
1820;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2007;3350.0;114.0;2510.0;87.0
1821;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2008;3290.0;109.0;2540.0;85.0
1822;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2009;3190.0;107.0;2410.0;83.0
1823;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2010;;;2260.0;79.0
1824;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2011;;;2320.0;82.0
1825;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2012;;;2290.0;80.0
1826;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2013;;;2350.0;78.0
1827;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2014;;;2110.0;70.0
1828;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2015;;;;
1829;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2016;;;;
1830;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2017;;;;
1831;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2018;;;;
1832;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2019;;;;
1833;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2020;;;;
1834;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2021;;;;
1835;Totaal mannen en vrouwen;14400;Meer- of veelpleger;2022;;;;
1836;Totaal mannen en vrouwen;14500;Totaal verdachten;2005;4820.0;166.0;3970.0;140.0
1837;Totaal mannen en vrouwen;14500;Totaal verdachten;2006;4740.0;165.0;3890.0;138.0
1838;Totaal mannen en vrouwen;14500;Totaal verdachten;2007;4790.0;164.0;4020.0;139.0
1839;Totaal mannen en vrouwen;14500;Totaal verdachten;2008;4660.0;158.0;3850.0;130.0
1840;Totaal mannen en vrouwen;14500;Totaal verdachten;2009;4740.0;157.0;3700.0;124.0
1841;Totaal mannen en vrouwen;14500;Totaal verdachten;2010;4460.0;151.0;3370.0;112.0
1842;Totaal mannen en vrouwen;14500;Totaal verdachten;2011;4490.0;155.0;3530.0;121.0
1843;Totaal mannen en vrouwen;14500;Totaal verdachten;2012;4060.0;142.0;3330.0;115.0
1844;Totaal mannen en vrouwen;14500;Totaal verdachten;2013;3870.0;134.0;3120.0;106.0
1845;Totaal mannen en vrouwen;14500;Totaal verdachten;2014;3790.0;127.0;2890.0;94.0
1846;Totaal mannen en vrouwen;14500;Totaal verdachten;2015;3500.0;118.0;;
1847;Totaal mannen en vrouwen;14500;Totaal verdachten;2016;3260.0;113.0;;
1848;Totaal mannen en vrouwen;14500;Totaal verdachten;2017;2670.0;96.0;;
1849;Totaal mannen en vrouwen;14500;Totaal verdachten;2018;2500.0;95.0;;
1850;Totaal mannen en vrouwen;14500;Totaal verdachten;2019;2300.0;90.0;;
1851;Totaal mannen en vrouwen;14500;Totaal verdachten;2020;2110.0;84.0;;
1852;Totaal mannen en vrouwen;14500;Totaal verdachten;2021;1890.0;76.0;;
1853;Totaal mannen en vrouwen;14500;Totaal verdachten;2022;1970.0;78.0;;
1854;Totaal mannen en vrouwen;14500;First offender;2005;1710.0;58.0;1670.0;58.0
1855;Totaal mannen en vrouwen;14500;First offender;2006;1650.0;56.0;1570.0;54.0
1856;Totaal mannen en vrouwen;14500;First offender;2007;1670.0;56.0;1570.0;53.0
1857;Totaal mannen en vrouwen;14500;First offender;2008;1750.0;58.0;1530.0;50.0
1858;Totaal mannen en vrouwen;14500;First offender;2009;1610.0;53.0;1360.0;44.0
1859;Totaal mannen en vrouwen;14500;First offender;2010;;;1200.0;38.0
1860;Totaal mannen en vrouwen;14500;First offender;2011;;;1290.0;42.0
1861;Totaal mannen en vrouwen;14500;First offender;2012;;;1140.0;38.0
1862;Totaal mannen en vrouwen;14500;First offender;2013;;;1040.0;33.0
1863;Totaal mannen en vrouwen;14500;First offender;2014;;;910.0;28.0
1864;Totaal mannen en vrouwen;14500;First offender;2015;;;;
1865;Totaal mannen en vrouwen;14500;First offender;2016;;;;
1866;Totaal mannen en vrouwen;14500;First offender;2017;;;;
1867;Totaal mannen en vrouwen;14500;First offender;2018;;;;
1868;Totaal mannen en vrouwen;14500;First offender;2019;;;;
1869;Totaal mannen en vrouwen;14500;First offender;2020;;;;
1870;Totaal mannen en vrouwen;14500;First offender;2021;;;;
1871;Totaal mannen en vrouwen;14500;First offender;2022;;;;
1872;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2005;3110.0;108.0;2300.0;82.0
1873;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2006;3100.0;109.0;2320.0;83.0
1874;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2007;3120.0;108.0;2450.0;86.0
1875;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2008;2920.0;100.0;2330.0;80.0
1876;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2009;3130.0;104.0;2340.0;79.0
1877;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2010;;;2170.0;74.0
1878;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2011;;;2240.0;79.0
1879;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2012;;;2190.0;77.0
1880;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2013;;;2080.0;73.0
1881;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2014;;;1990.0;66.0
1882;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2015;;;;
1883;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2016;;;;
1884;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2017;;;;
1885;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2018;;;;
1886;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2019;;;;
1887;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2020;;;;
1888;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2021;;;;
1889;Totaal mannen en vrouwen;14500;Meer- of veelpleger;2022;;;;
1890;Totaal mannen en vrouwen;14600;Totaal verdachten;2005;4390.0;153.0;3590.0;126.0
1891;Totaal mannen en vrouwen;14600;Totaal verdachten;2006;4500.0;157.0;3740.0;134.0
1892;Totaal mannen en vrouwen;14600;Totaal verdachten;2007;4540.0;157.0;3640.0;129.0
1893;Totaal mannen en vrouwen;14600;Totaal verdachten;2008;4430.0;153.0;3620.0;125.0
1894;Totaal mannen en vrouwen;14600;Totaal verdachten;2009;4400.0;147.0;3360.0;114.0
1895;Totaal mannen en vrouwen;14600;Totaal verdachten;2010;4300.0;145.0;3320.0;111.0
1896;Totaal mannen en vrouwen;14600;Totaal verdachten;2011;4370.0;149.0;3340.0;112.0
1897;Totaal mannen en vrouwen;14600;Totaal verdachten;2012;4000.0;139.0;3200.0;109.0
1898;Totaal mannen en vrouwen;14600;Totaal verdachten;2013;3660.0;129.0;2990.0;103.0
1899;Totaal mannen en vrouwen;14600;Totaal verdachten;2014;3490.0;122.0;2630.0;89.0
1900;Totaal mannen en vrouwen;14600;Totaal verdachten;2015;3380.0;114.0;;
1901;Totaal mannen en vrouwen;14600;Totaal verdachten;2016;3060.0;103.0;;
1902;Totaal mannen en vrouwen;14600;Totaal verdachten;2017;2900.0;100.0;;
1903;Totaal mannen en vrouwen;14600;Totaal verdachten;2018;2530.0;91.0;;
1904;Totaal mannen en vrouwen;14600;Totaal verdachten;2019;2360.0;89.0;;
1905;Totaal mannen en vrouwen;14600;Totaal verdachten;2020;2110.0;84.0;;
1906;Totaal mannen en vrouwen;14600;Totaal verdachten;2021;1870.0;75.0;;
1907;Totaal mannen en vrouwen;14600;Totaal verdachten;2022;1920.0;78.0;;
1908;Totaal mannen en vrouwen;14600;First offender;2005;1600.0;54.0;1530.0;52.0
1909;Totaal mannen en vrouwen;14600;First offender;2006;1600.0;55.0;1570.0;56.0
1910;Totaal mannen en vrouwen;14600;First offender;2007;1540.0;53.0;1470.0;51.0
1911;Totaal mannen en vrouwen;14600;First offender;2008;1630.0;54.0;1420.0;48.0
1912;Totaal mannen en vrouwen;14600;First offender;2009;1560.0;51.0;1260.0;41.0
1913;Totaal mannen en vrouwen;14600;First offender;2010;;;1250.0;41.0
1914;Totaal mannen en vrouwen;14600;First offender;2011;;;1220.0;40.0
1915;Totaal mannen en vrouwen;14600;First offender;2012;;;1120.0;37.0
1916;Totaal mannen en vrouwen;14600;First offender;2013;;;990.0;33.0
1917;Totaal mannen en vrouwen;14600;First offender;2014;;;830.0;27.0
1918;Totaal mannen en vrouwen;14600;First offender;2015;;;;
1919;Totaal mannen en vrouwen;14600;First offender;2016;;;;
1920;Totaal mannen en vrouwen;14600;First offender;2017;;;;
1921;Totaal mannen en vrouwen;14600;First offender;2018;;;;
1922;Totaal mannen en vrouwen;14600;First offender;2019;;;;
1923;Totaal mannen en vrouwen;14600;First offender;2020;;;;
1924;Totaal mannen en vrouwen;14600;First offender;2021;;;;
1925;Totaal mannen en vrouwen;14600;First offender;2022;;;;
1926;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2005;2780.0;99.0;2070.0;74.0
1927;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2006;2900.0;102.0;2170.0;79.0
1928;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2007;3000.0;104.0;2170.0;78.0
1929;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2008;2800.0;98.0;2200.0;77.0
1930;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2009;2840.0;96.0;2100.0;73.0
1931;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2010;;;2070.0;70.0
1932;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2011;;;2120.0;73.0
1933;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2012;;;2090.0;72.0
1934;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2013;;;2000.0;71.0
1935;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2014;;;1790.0;62.0
1936;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2015;;;;
1937;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2016;;;;
1938;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2017;;;;
1939;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2018;;;;
1940;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2019;;;;
1941;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2020;;;;
1942;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2021;;;;
1943;Totaal mannen en vrouwen;14600;Meer- of veelpleger;2022;;;;
1944;Totaal mannen en vrouwen;14700;Totaal verdachten;2005;3970.0;144.0;3240.0;120.0
1945;Totaal mannen en vrouwen;14700;Totaal verdachten;2006;4180.0;148.0;3490.0;125.0
1946;Totaal mannen en vrouwen;14700;Totaal verdachten;2007;4400.0;155.0;3640.0;130.0
1947;Totaal mannen en vrouwen;14700;Totaal verdachten;2008;4240.0;148.0;3370.0;118.0
1948;Totaal mannen en vrouwen;14700;Totaal verdachten;2009;4090.0;142.0;3180.0;111.0
1949;Totaal mannen en vrouwen;14700;Totaal verdachten;2010;3970.0;138.0;3050.0;104.0
1950;Totaal mannen en vrouwen;14700;Totaal verdachten;2011;4060.0;138.0;3220.0;108.0
1951;Totaal mannen en vrouwen;14700;Totaal verdachten;2012;3920.0;134.0;3180.0;106.0
1952;Totaal mannen en vrouwen;14700;Totaal verdachten;2013;3740.0;130.0;2930.0;100.0
1953;Totaal mannen en vrouwen;14700;Totaal verdachten;2014;3390.0;120.0;2630.0;91.0
1954;Totaal mannen en vrouwen;14700;Totaal verdachten;2015;3090.0;108.0;;
1955;Totaal mannen en vrouwen;14700;Totaal verdachten;2016;3080.0;104.0;;
1956;Totaal mannen en vrouwen;14700;Totaal verdachten;2017;2860.0;96.0;;
1957;Totaal mannen en vrouwen;14700;Totaal verdachten;2018;2560.0;89.0;;
1958;Totaal mannen en vrouwen;14700;Totaal verdachten;2019;2400.0;87.0;;
1959;Totaal mannen en vrouwen;14700;Totaal verdachten;2020;2090.0;79.0;;
1960;Totaal mannen en vrouwen;14700;Totaal verdachten;2021;1870.0;74.0;;
1961;Totaal mannen en vrouwen;14700;Totaal verdachten;2022;1930.0;75.0;;
1962;Totaal mannen en vrouwen;14700;First offender;2005;1450.0;51.0;1400.0;51.0
1963;Totaal mannen en vrouwen;14700;First offender;2006;1580.0;54.0;1520.0;54.0
1964;Totaal mannen en vrouwen;14700;First offender;2007;1570.0;54.0;1530.0;53.0
1965;Totaal mannen en vrouwen;14700;First offender;2008;1480.0;51.0;1310.0;45.0
1966;Totaal mannen en vrouwen;14700;First offender;2009;1490.0;51.0;1270.0;43.0
1967;Totaal mannen en vrouwen;14700;First offender;2010;;;1130.0;38.0
1968;Totaal mannen en vrouwen;14700;First offender;2011;;;1240.0;41.0
1969;Totaal mannen en vrouwen;14700;First offender;2012;;;1080.0;34.0
1970;Totaal mannen en vrouwen;14700;First offender;2013;;;1050.0;35.0
1971;Totaal mannen en vrouwen;14700;First offender;2014;;;820.0;27.0
1972;Totaal mannen en vrouwen;14700;First offender;2015;;;;
1973;Totaal mannen en vrouwen;14700;First offender;2016;;;;
1974;Totaal mannen en vrouwen;14700;First offender;2017;;;;
1975;Totaal mannen en vrouwen;14700;First offender;2018;;;;
1976;Totaal mannen en vrouwen;14700;First offender;2019;;;;
1977;Totaal mannen en vrouwen;14700;First offender;2020;;;;
1978;Totaal mannen en vrouwen;14700;First offender;2021;;;;
1979;Totaal mannen en vrouwen;14700;First offender;2022;;;;
1980;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2005;2520.0;93.0;1840.0;68.0
1981;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2006;2600.0;93.0;1970.0;71.0
1982;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2007;2830.0;101.0;2110.0;77.0
1983;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2008;2760.0;97.0;2060.0;73.0
1984;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2009;2600.0;91.0;1910.0;68.0
1985;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2010;;;1920.0;66.0
1986;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2011;;;1980.0;67.0
1987;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2012;;;2100.0;72.0
1988;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2013;;;1870.0;66.0
1989;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2014;;;1810.0;64.0
1990;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2015;;;;
1991;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2016;;;;
1992;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2017;;;;
1993;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2018;;;;
1994;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2019;;;;
1995;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2020;;;;
1996;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2021;;;;
1997;Totaal mannen en vrouwen;14700;Meer- of veelpleger;2022;;;;
1998;Totaal mannen en vrouwen;14800;Totaal verdachten;2005;3600.0;133.0;3000.0;113.0
1999;Totaal mannen en vrouwen;14800;Totaal verdachten;2006;3780.0;140.0;3170.0;119.0
2000;Totaal mannen en vrouwen;14800;Totaal verdachten;2007;3860.0;139.0;3210.0;117.0
2001;Totaal mannen en vrouwen;14800;Totaal verdachten;2008;3910.0;137.0;3230.0;115.0
2002;Totaal mannen en vrouwen;14800;Totaal verdachten;2009;3860.0;136.0;3040.0;108.0
2003;Totaal mannen en vrouwen;14800;Totaal verdachten;2010;3840.0;135.0;2950.0;102.0
2004;Totaal mannen en vrouwen;14800;Totaal verdachten;2011;3830.0;134.0;2950.0;101.0
2005;Totaal mannen en vrouwen;14800;Totaal verdachten;2012;3640.0;124.0;2880.0;97.0
2006;Totaal mannen en vrouwen;14800;Totaal verdachten;2013;3610.0;124.0;2910.0;97.0
2007;Totaal mannen en vrouwen;14800;Totaal verdachten;2014;3310.0;116.0;2630.0;90.0
2008;Totaal mannen en vrouwen;14800;Totaal verdachten;2015;2980.0;106.0;;
2009;Totaal mannen en vrouwen;14800;Totaal verdachten;2016;2760.0;96.0;;
2010;Totaal mannen en vrouwen;14800;Totaal verdachten;2017;2700.0;89.0;;
2011;Totaal mannen en vrouwen;14800;Totaal verdachten;2018;2680.0;89.0;;
2012;Totaal mannen en vrouwen;14800;Totaal verdachten;2019;2510.0;87.0;;
2013;Totaal mannen en vrouwen;14800;Totaal verdachten;2020;2020.0;72.0;;
2014;Totaal mannen en vrouwen;14800;Totaal verdachten;2021;1780.0;68.0;;
2015;Totaal mannen en vrouwen;14800;Totaal verdachten;2022;1890.0;74.0;;
2016;Totaal mannen en vrouwen;14800;First offender;2005;1380.0;50.0;1330.0;49.0
2017;Totaal mannen en vrouwen;14800;First offender;2006;1430.0;52.0;1370.0;50.0
2018;Totaal mannen en vrouwen;14800;First offender;2007;1460.0;52.0;1360.0;49.0
2019;Totaal mannen en vrouwen;14800;First offender;2008;1440.0;49.0;1310.0;46.0
2020;Totaal mannen en vrouwen;14800;First offender;2009;1430.0;48.0;1180.0;41.0
2021;Totaal mannen en vrouwen;14800;First offender;2010;;;1140.0;38.0
2022;Totaal mannen en vrouwen;14800;First offender;2011;;;1080.0;35.0
2023;Totaal mannen en vrouwen;14800;First offender;2012;;;1010.0;33.0
2024;Totaal mannen en vrouwen;14800;First offender;2013;;;1030.0;33.0
2025;Totaal mannen en vrouwen;14800;First offender;2014;;;870.0;28.0
2026;Totaal mannen en vrouwen;14800;First offender;2015;;;;
2027;Totaal mannen en vrouwen;14800;First offender;2016;;;;
2028;Totaal mannen en vrouwen;14800;First offender;2017;;;;
