ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
4644;85 tot 90 jaar;3;2055;790128;359628;430650
4645;85 tot 90 jaar;3;2056;797121;362938;434191
4646;85 tot 90 jaar;3;2057;798975;363954;435305
4647;85 tot 90 jaar;3;2058;794500;361513;433225
4648;85 tot 90 jaar;3;2059;776721;353285;423271
4649;85 tot 90 jaar;3;2060;748843;340973;407863
4650;85 tot 90 jaar;4;2011;210972;66618;144354
4651;85 tot 90 jaar;4;2012;213326;68521;144804
4652;85 tot 90 jaar;4;2013;215246;70440;144811
4653;85 tot 90 jaar;4;2014;218059;72646;145426
4654;85 tot 90 jaar;4;2015;221495;75173;146323
4655;85 tot 90 jaar;4;2016;227286;78417;148878
4656;85 tot 90 jaar;4;2017;231780;81205;150581
4657;85 tot 90 jaar;4;2018;237611;84353;153231
4658;85 tot 90 jaar;4;2019;240132;86432;153706
4659;85 tot 90 jaar;4;2020;243886;88946;154967
4660;85 tot 90 jaar;4;2021;246875;91255;155643
4661;85 tot 90 jaar;4;2022;250927;93905;157090
4662;85 tot 90 jaar;4;2023;254877;96496;158450
4663;85 tot 90 jaar;4;2024;263072;100832;162269
4664;85 tot 90 jaar;4;2025;271551;105175;166321
4665;85 tot 90 jaar;4;2026;281448;110081;171386
4666;85 tot 90 jaar;4;2027;287166;113423;173899
4667;85 tot 90 jaar;4;2028;295234;117464;177823
4668;85 tot 90 jaar;4;2029;305705;122605;183180
4669;85 tot 90 jaar;4;2030;319022;128795;190433
4670;85 tot 90 jaar;4;2031;326571;132414;194260
4671;85 tot 90 jaar;4;2032;365272;149130;216143
4672;85 tot 90 jaar;4;2033;395549;161639;233959
4673;85 tot 90 jaar;4;2034;414494;169790;244656
4674;85 tot 90 jaar;4;2035;423348;173656;249899
4675;85 tot 90 jaar;4;2036;431139;176988;254157
4676;85 tot 90 jaar;4;2037;417922;171381;246813
4677;85 tot 90 jaar;4;2038;414587;170222;244499
4678;85 tot 90 jaar;4;2039;413746;170156;243745
4679;85 tot 90 jaar;4;2040;416874;171358;245486
4680;85 tot 90 jaar;4;2041;421426;173190;248329
4681;85 tot 90 jaar;4;2042;428779;176464;252256
4682;85 tot 90 jaar;4;2043;434904;179005;255853
4683;85 tot 90 jaar;4;2044;442945;182543;260453
4684;85 tot 90 jaar;4;2045;452441;186633;265809
4685;85 tot 90 jaar;4;2046;462379;191246;271133
4686;85 tot 90 jaar;4;2047;471779;195270;277045
4687;85 tot 90 jaar;4;2048;482905;199902;283089
4688;85 tot 90 jaar;4;2049;492284;204294;288192
4689;85 tot 90 jaar;4;2050;503383;209686;293697
4690;85 tot 90 jaar;4;2051;508050;211968;296140
4691;85 tot 90 jaar;4;2052;508159;212129;296015
4692;85 tot 90 jaar;4;2053;506990;212052;295075
4693;85 tot 90 jaar;4;2054;506981;211829;295103
4694;85 tot 90 jaar;4;2055;509730;213043;296650
4695;85 tot 90 jaar;4;2056;511483;213687;297885
4696;85 tot 90 jaar;4;2057;509931;212750;297460
4697;85 tot 90 jaar;4;2058;503977;209626;294210
4698;85 tot 90 jaar;4;2059;488724;203009;285724
4699;85 tot 90 jaar;4;2060;467204;193809;273484
4700;85 tot 90 jaar;5;2011;212978;67387;145591
4701;85 tot 90 jaar;5;2012;217592;70192;147400
4702;85 tot 90 jaar;5;2013;222193;73219;148974
4703;85 tot 90 jaar;5;2014;228075;76735;151353
4704;85 tot 90 jaar;5;2015;234810;80777;154046
4705;85 tot 90 jaar;5;2016;244090;85629;158477
4706;85 tot 90 jaar;5;2017;252204;90045;162149
4707;85 tot 90 jaar;5;2018;261300;94804;166466
4708;85 tot 90 jaar;5;2019;267180;98553;168628
4709;85 tot 90 jaar;5;2020;274531;102839;171660
4710;85 tot 90 jaar;5;2021;280305;106633;173636
4711;85 tot 90 jaar;5;2022;287625;111091;176580
4712;85 tot 90 jaar;5;2023;294005;115082;178944
4713;85 tot 90 jaar;5;2024;306521;121504;184844
4714;85 tot 90 jaar;5;2025;318802;127973;190803
4715;85 tot 90 jaar;5;2026;333396;135321;197910
4716;85 tot 90 jaar;5;2027;343598;140909;202571
4717;85 tot 90 jaar;5;2028;357182;148096;209063
4718;85 tot 90 jaar;5;2029;373454;156233;217178
4719;85 tot 90 jaar;5;2030;392472;165445;226969
4720;85 tot 90 jaar;5;2031;404692;171689;233119
4721;85 tot 90 jaar;5;2032;455779;194739;260966
4722;85 tot 90 jaar;5;2033;496243;212796;283413
4723;85 tot 90 jaar;5;2034;522908;225026;297859
4724;85 tot 90 jaar;5;2035;539625;232823;306569
4725;85 tot 90 jaar;5;2036;555968;239865;316026
4726;85 tot 90 jaar;5;2037;546176;236540;309679
4727;85 tot 90 jaar;5;2038;542178;235592;306772
4728;85 tot 90 jaar;5;2039;543177;236010;307437
4729;85 tot 90 jaar;5;2040;550608;239517;311051
4730;85 tot 90 jaar;5;2041;560970;244273;316716
4731;85 tot 90 jaar;5;2042;573711;250284;323424
4732;85 tot 90 jaar;5;2043;584873;255462;329333
4733;85 tot 90 jaar;5;2044;597775;261589;336383
4734;85 tot 90 jaar;5;2045;613982;269053;344911
4735;85 tot 90 jaar;5;2046;627733;275852;351836
4736;85 tot 90 jaar;5;2047;643274;282741;360767
4737;85 tot 90 jaar;5;2048;658200;289777;368322
4738;85 tot 90 jaar;5;2049;672281;296670;375391
4739;85 tot 90 jaar;5;2050;684915;303026;381974
4740;85 tot 90 jaar;5;2051;695450;308586;386726
4741;85 tot 90 jaar;5;2052;699473;310772;388796
4742;85 tot 90 jaar;5;2053;701294;311977;389307
4743;85 tot 90 jaar;5;2054;703431;313097;390336
4744;85 tot 90 jaar;5;2055;710783;316814;393891
4745;85 tot 90 jaar;5;2056;715122;318360;396899
4746;85 tot 90 jaar;5;2057;717303;319527;397677
4747;85 tot 90 jaar;5;2058;711252;315959;394834
4748;85 tot 90 jaar;5;2059;695562;309009;386269
4749;85 tot 90 jaar;5;2060;668649;297159;371422
4750;90 to  95 jaar;1;2011;76349;18845;57504
4751;90 to  95 jaar;1;2012;82115;20789;61326
4752;90 to  95 jaar;1;2013;87095;22512;64583
4753;90 to  95 jaar;1;2014;92641;24290;68352
4754;90 to  95 jaar;1;2015;96821;25605;71216
4755;90 to  95 jaar;1;2016;99038;26693;72345
4756;90 to  95 jaar;1;2017;101408;27925;73483
4757;90 to  95 jaar;1;2018;103617;29219;74398
4758;90 to  95 jaar;1;2019;106601;30733;75868
4759;90 to  95 jaar;1;2020;109719;32360;77359
4760;90 to  95 jaar;1;2021;114173;34398;79775
4761;90 to  95 jaar;1;2022;117893;36218;81674
4762;90 to  95 jaar;1;2023;122082;38173;83910
4763;90 to  95 jaar;1;2024;124646;39660;84986
4764;90 to  95 jaar;1;2025;127755;41332;86423
4765;90 to  95 jaar;1;2026;130478;42957;87521
4766;90 to  95 jaar;1;2027;134009;44842;89167
4767;90 to  95 jaar;1;2028;137177;46586;90591
4768;90 to  95 jaar;1;2029;142814;49257;93557
4769;90 to  95 jaar;1;2030;148517;51855;96662
4770;90 to  95 jaar;1;2031;155003;54789;100215
4771;90 to  95 jaar;1;2032;159183;56903;102279
4772;90 to  95 jaar;1;2033;164885;59595;105290
4773;90 to  95 jaar;1;2034;172894;63162;109732
4774;90 to  95 jaar;1;2035;182335;67186;115149
4775;90 to  95 jaar;1;2036;187493;69470;118024
4776;90 to  95 jaar;1;2037;213385;79958;133427
4777;90 to  95 jaar;1;2038;232588;87455;145133
4778;90 to  95 jaar;1;2039;243584;91856;151728
4779;90 to  95 jaar;1;2040;249644;94259;155384
4780;90 to  95 jaar;1;2041;254485;96060;158425
4781;90 to  95 jaar;1;2042;250434;94839;155595
4782;90 to  95 jaar;1;2043;250582;95291;155291
4783;90 to  95 jaar;1;2044;252482;96191;156291
4784;90 to  95 jaar;1;2045;256196;97823;158374
4785;90 to  95 jaar;1;2046;261089;99709;161380
4786;90 to  95 jaar;1;2047;267253;102279;164974
4787;90 to  95 jaar;1;2048;273239;104747;168492
4788;90 to  95 jaar;1;2049;280218;107636;172582
4789;90 to  95 jaar;1;2050;288257;110897;177361
4790;90 to  95 jaar;1;2051;295422;113929;181494
4791;90 to  95 jaar;1;2052;303700;117278;186422
4792;90 to  95 jaar;1;2053;311209;120379;190830
4793;90 to  95 jaar;1;2054;318839;123690;195149
4794;90 to  95 jaar;1;2055;326100;126820;199279
4795;90 to  95 jaar;1;2056;330979;128987;201991
4796;90 to  95 jaar;1;2057;333120;130015;203105
4797;90 to  95 jaar;1;2058;334644;130785;203859
4798;90 to  95 jaar;1;2059;336421;131519;204902
4799;90 to  95 jaar;1;2060;341925;133883;208042
4800;90 to  95 jaar;2;2011;74938;18436;56501
4801;90 to  95 jaar;2;2012;79005;19863;59143
4802;90 to  95 jaar;2;2013;81893;20926;60967
4803;90 to  95 jaar;2;2014;84826;21869;62957
4804;90 to  95 jaar;2;2015;86552;22385;64167
4805;90 to  95 jaar;2;2016;86092;22571;63521
4806;90 to  95 jaar;2;2017;86212;22982;63214
4807;90 to  95 jaar;2;2018;86605;23552;63053
4808;90 to  95 jaar;2;2019;86761;24002;62753
4809;90 to  95 jaar;2;2020;86286;24235;62052
4810;90 to  95 jaar;2;2021;86886;24740;62143
4811;90 to  95 jaar;2;2022;87194;25195;62017
4812;90 to  95 jaar;2;2023;87064;25442;61622
4813;90 to  95 jaar;2;2024;86511;25483;61028
4814;90 to  95 jaar;2;2025;86380;25765;60614
4815;90 to  95 jaar;2;2026;86213;26092;60121
4816;90 to  95 jaar;2;2027;86723;26422;60318
4817;90 to  95 jaar;2;2028;86719;26902;59802
4818;90 to  95 jaar;2;2029;89256;27896;61391
4819;90 to  95 jaar;2;2030;91037;28757;62162
4820;90 to  95 jaar;2;2031;93037;29779;63317
4821;90 to  95 jaar;2;2032;93495;30122;63436
4822;90 to  95 jaar;2;2033;94309;30459;63851
4823;90 to  95 jaar;2;2034;97053;31656;65340
4824;90 to  95 jaar;2;2035;100945;33190;67747
4825;90 to  95 jaar;2;2036;104494;34599;69803
4826;90 to  95 jaar;2;2037;117495;39446;78442
4827;90 to  95 jaar;2;2038;126959;42605;84355
4828;90 to  95 jaar;2;2039;128362;43050;85313
4829;90 to  95 jaar;2;2040;126741;42229;84736
4830;90 to  95 jaar;2;2041;126904;42122;84798
4831;90 to  95 jaar;2;2042;124050;41386;82798
4832;90 to  95 jaar;2;2043;122132;40772;81449
4833;90 to  95 jaar;2;2044;122770;40930;81848
4834;90 to  95 jaar;2;2045;123350;41137;82194
4835;90 to  95 jaar;2;2046;125941;42011;83930
4836;90 to  95 jaar;2;2047;125392;41889;83560
4837;90 to  95 jaar;2;2048;126649;42219;84430
4838;90 to  95 jaar;2;2049;128863;42828;86041
4839;90 to  95 jaar;2;2050;133691;44719;88973
4840;90 to  95 jaar;2;2051;136374;45660;90714
4841;90 to  95 jaar;2;2052;137639;46043;91817
4842;90 to  95 jaar;2;2053;137805;45877;91928
4843;90 to  95 jaar;2;2054;139336;46286;92921
4844;90 to  95 jaar;2;2055;138878;46402;92626
4845;90 to  95 jaar;2;2056;143823;48105;95641
4846;90 to  95 jaar;2;2057;143425;47965;95460
4847;90 to  95 jaar;2;2058;141450;47306;94144
4848;90 to  95 jaar;2;2059;139123;46367;92756
4849;90 to  95 jaar;2;2060;140145;46706;93439
4850;90 to  95 jaar;3;2011;77613;19213;58400
4851;90 to  95 jaar;3;2012;84940;21637;63303
4852;90 to  95 jaar;3;2013;91945;24009;67936
4853;90 to  95 jaar;3;2014;99685;26510;73177
4854;90 to  95 jaar;3;2015;106285;28631;77654
4855;90 to  95 jaar;3;2016;110741;30513;80219
4856;90 to  95 jaar;3;2017;115390;32597;82789
4857;90 to  95 jaar;3;2018;119902;34819;85093
4858;90 to  95 jaar;3;2019;125479;37385;88094
4859;90 to  95 jaar;3;2020;131853;40289;91562
4860;90 to  95 jaar;3;2021;139773;43842;95920
4861;90 to  95 jaar;3;2022;147654;47374;100280
4862;90 to  95 jaar;3;2023;155226;51023;104203
4863;90 to  95 jaar;3;2024;160822;53875;106942
4864;90 to  95 jaar;3;2025;167659;57281;110403
4865;90 to  95 jaar;3;2026;173424;60517;112977
4866;90 to  95 jaar;3;2027;179864;63948;115954
4867;90 to  95 jaar;3;2028;186343;67291;119093
4868;90 to  95 jaar;3;2029;196536;72143;124386
4869;90 to  95 jaar;3;2030;206909;77129;129821
4870;90 to  95 jaar;3;2031;218681;82600;135981
4871;90 to  95 jaar;3;2032;228623;87550;140965
4872;90 to  95 jaar;3;2033;239542;92660;146882
4873;90 to  95 jaar;3;2034;253159;99422;153786
4874;90 to  95 jaar;3;2035;269545;106879;162671
4875;90 to  95 jaar;3;2036;281885;112541;168892
4876;90 to  95 jaar;3;2037;321520;130068;191452
4877;90 to  95 jaar;3;2038;354904;144415;210211
4878;90 to  95 jaar;3;2039;374789;153242;221318
4879;90 to  95 jaar;3;2040;389561;159698;229959
4880;90 to  95 jaar;3;2041;402578;165277;237144
4881;90 to  95 jaar;3;2042;397902;163944;233945
4882;90 to  95 jaar;3;2043;398475;164939;233621
4883;90 to  95 jaar;3;2044;402402;166889;235513
4884;90 to  95 jaar;3;2045;410941;170642;240248
4885;90 to  95 jaar;3;2046;419644;175010;244634
4886;90 to  95 jaar;3;2047;430325;179855;250462
4887;90 to  95 jaar;3;2048;441510;184983;256679
4888;90 to  95 jaar;3;2049;457144;192091;264990
4889;90 to  95 jaar;3;2050;467774;196505;271269
4890;90 to  95 jaar;3;2051;484076;204290;279764
4891;90 to  95 jaar;3;2052;497733;210184;287527
4892;90 to  95 jaar;3;2053;512557;217624;294933
4893;90 to  95 jaar;3;2054;526108;223440;302214
4894;90 to  95 jaar;3;2055;538298;229701;309223
4895;90 to  95 jaar;3;2056;549431;234792;315091
4896;90 to  95 jaar;3;2057;556433;238495;317933
4897;90 to  95 jaar;3;2058;562818;241596;320776
4898;90 to  95 jaar;3;2059;567494;243713;323140
4899;90 to  95 jaar;3;2060;572406;246786;325620
4900;90 to  95 jaar;4;2011;75675;18650;57025
4901;90 to  95 jaar;4;2012;80613;20342;60272
4902;90 to  95 jaar;4;2013;84508;21723;62785
4903;90 to  95 jaar;4;2014;88736;23077;65659
4904;90 to  95 jaar;4;2015;91651;23978;67672
4905;90 to  95 jaar;4;2016;92569;24616;67953
4906;90 to  95 jaar;4;2017;93442;25328;68118
4907;90 to  95 jaar;4;2018;94393;26152;68244
4908;90 to  95 jaar;4;2019;95885;27077;68815
4909;90 to  95 jaar;4;2020;97722;28149;69552
4910;90 to  95 jaar;4;2021;100617;29590;71053
4911;90 to  95 jaar;4;2022;102758;30700;72052
4912;90 to  95 jaar;4;2023;105728;32065;73658
4913;90 to  95 jaar;4;2024;106993;33006;74019
4914;90 to  95 jaar;4;2025;108679;34041;74668
4915;90 to  95 jaar;4;2026;110167;35052;75120
4916;90 to  95 jaar;4;2027;112288;36279;75964
4917;90 to  95 jaar;4;2028;113712;37213;76436
4918;90 to  95 jaar;4;2029;116752;38674;78072
4919;90 to  95 jaar;4;2030;120289;40232;80028
4920;90 to  95 jaar;4;2031;124639;42228;82356
4921;90 to  95 jaar;4;2032;126306;43164;83157
4922;90 to  95 jaar;4;2033;129840;44943;85155
4923;90 to  95 jaar;4;2034;136300;47624;88681
4924;90 to  95 jaar;4;2035;142204;50022;92075
4925;90 to  95 jaar;4;2036;144345;50928;93361
4926;90 to  95 jaar;4;2037;162876;57972;104995
4927;90 to  95 jaar;4;2038;176484;63075;113311
4928;90 to  95 jaar;4;2039;182285;65098;117270
4929;90 to  95 jaar;4;2040;186651;66776;120041
4930;90 to  95 jaar;4;2041;186937;66812;120189
4931;90 to  95 jaar;4;2042;183655;65652;117916
4932;90 to  95 jaar;4;2043;182995;65654;117374
4933;90 to  95 jaar;4;2044;183804;66054;117629
4934;90 to  95 jaar;4;2045;186897;67315;119465
4935;90 to  95 jaar;4;2046;190244;68513;121533
4936;90 to  95 jaar;4;2047;194620;70151;124301
4937;90 to  95 jaar;4;2048;199956;72024;127677
4938;90 to  95 jaar;4;2049;204669;74215;130566
4939;90 to  95 jaar;4;2050;210455;76608;133863
4940;90 to  95 jaar;4;2051;214965;78348;136480
4941;90 to  95 jaar;4;2052;218082;79463;138926
4942;90 to  95 jaar;4;2053;222712;81147;141745
4943;90 to  95 jaar;4;2054;225943;82495;143513
4944;90 to  95 jaar;4;2055;229500;83752;145791
4945;90 to  95 jaar;4;2056;231502;84516;147026
4946;90 to  95 jaar;4;2057;230189;84116;146073
4947;90 to  95 jaar;4;2058;230188;84162;146027
4948;90 to  95 jaar;4;2059;230167;84051;145974
4949;90 to  95 jaar;4;2060;234480;85606;148768
4950;90 to  95 jaar;5;2011;76987;19031;57956
4951;90 to  95 jaar;5;2012;83564;21224;62341
4952;90 to  95 jaar;5;2013;89555;23270;66284
4953;90 to  95 jaar;5;2014;96386;25466;70923
4954;90 to  95 jaar;5;2015;102122;27295;74823
4955;90 to  95 jaar;5;2016;105646;28847;76802
4956;90 to  95 jaar;5;2017;109385;30580;78805
4957;90 to  95 jaar;5;2018;112789;32361;80442
4958;90 to  95 jaar;5;2019;116987;34370;82612
4959;90 to  95 jaar;5;2020;121642;36661;84998
4960;90 to  95 jaar;5;2021;127599;39346;88279
4961;90 to  95 jaar;5;2022;132709;41781;90944
4962;90 to  95 jaar;5;2023;138191;44360;93876
4963;90 to  95 jaar;5;2024;142554;46624;95896
4964;90 to  95 jaar;5;2025;147443;49083;98308
4965;90 to  95 jaar;5;2026;152213;51659;100552
4966;90 to  95 jaar;5;2027;157353;54375;103023
4967;90 to  95 jaar;5;2028;162701;57107;105597
4968;90 to  95 jaar;5;2029;170356;60879;109573
4969;90 to  95 jaar;5;2030;178044;64443;113707
4970;90 to  95 jaar;5;2031;187729;68919;118801
4971;90 to  95 jaar;5;2032;193940;71989;121901
4972;90 to  95 jaar;5;2033;202015;75943;126155
4973;90 to  95 jaar;5;2034;212979;81039;131845
4974;90 to  95 jaar;5;2035;225325;86351;138995
4975;90 to  95 jaar;5;2036;233278;90052;143292
4976;90 to  95 jaar;5;2037;266991;104173;162648
4977;90 to  95 jaar;5;2038;291044;114140;176870
4978;90 to  95 jaar;5;2039;305836;120352;185760
4979;90 to  95 jaar;5;2040;317040;124953;192177
4980;90 to  95 jaar;5;2041;327443;129238;197973
4981;90 to  95 jaar;5;2042;323495;128484;195038
4982;90 to  95 jaar;5;2043;324795;129383;195467
4983;90 to  95 jaar;5;2044;328585;131242;197147
4984;90 to  95 jaar;5;2045;335075;134275;200862
4985;90 to  95 jaar;5;2046;341196;136923;204716
4986;90 to  95 jaar;5;2047;351869;141302;210468
4987;90 to  95 jaar;5;2048;359655;144837;214803
4988;90 to  95 jaar;5;2049;368930;149149;219965
4989;90 to  95 jaar;5;2050;379033;153017;226077
4990;90 to  95 jaar;5;2051;391249;158906;232236
4991;90 to  95 jaar;5;2052;404942;164947;240172
4992;90 to  95 jaar;5;2053;415195;169002;246011
4993;90 to  95 jaar;5;2054;427222;174758;252527
4994;90 to  95 jaar;5;2055;437960;179578;258253
4995;90 to  95 jaar;5;2056;445447;183197;262669
4996;90 to  95 jaar;5;2057;450530;185834;264587
4997;90 to  95 jaar;5;2058;453772;187545;266108
4998;90 to  95 jaar;5;2059;454961;188100;267215
4999;90 to  95 jaar;5;2060;463504;191802;271613
5000;95 jaar of ouder;1;2011;18478;3246;15232
5001;95 jaar of ouder;1;2012;19121;3402;15720
5002;95 jaar of ouder;1;2013;19896;3594;16302
5003;95 jaar of ouder;1;2014;20501;3762;16739
5004;95 jaar of ouder;1;2015;21506;4035;17471
5005;95 jaar of ouder;1;2016;23800;4615;19185
5006;95 jaar of ouder;1;2017;25784;5121;20663
5007;95 jaar of ouder;1;2018;27462;5565;21898
5008;95 jaar of ouder;1;2019;29239;6016;23223
5009;95 jaar of ouder;1;2020;30649;6368;24281
5010;95 jaar of ouder;1;2021;31814;6753;25061
5011;95 jaar of ouder;1;2022;32955;7164;25791
5012;95 jaar of ouder;1;2023;33955;7576;26379
5013;95 jaar of ouder;1;2024;35309;8054;27255
5014;95 jaar of ouder;1;2025;36569;8527;28043
5015;95 jaar of ouder;1;2026;38200;9121;29079
5016;95 jaar of ouder;1;2027;39506;9642;29864
5017;95 jaar of ouder;1;2028;40910;10195;30715
5018;95 jaar of ouder;1;2029;41835;10623;31211
5019;95 jaar of ouder;1;2030;42948;11112;31836
5020;95 jaar of ouder;1;2031;44061;11623;32438
5021;95 jaar of ouder;1;2032;45359;12190;33169
5022;95 jaar of ouder;1;2033;46557;12718;33839
5023;95 jaar of ouder;1;2034;48465;13486;34979
5024;95 jaar of ouder;1;2035;50406;14227;36179
5025;95 jaar of ouder;1;2036;52562;15061;37501
5026;95 jaar of ouder;1;2037;53881;15648;38233
5027;95 jaar of ouder;1;2038;55752;16414;39338
5028;95 jaar of ouder;1;2039;58713;17515;41197
5029;95 jaar of ouder;1;2040;62113;18715;43398
5030;95 jaar of ouder;1;2041;63912;19379;44533
5031;95 jaar of ouder;1;2042;73020;22516;50504
5032;95 jaar of ouder;1;2043;79231;24557;54675
5033;95 jaar of ouder;1;2044;82542;25683;56859
5034;95 jaar of ouder;1;2045;84300;26279;58021
5035;95 jaar of ouder;1;2046;85291;26631;58660
5036;95 jaar of ouder;1;2047;86092;26944;59148
5037;95 jaar of ouder;1;2048;87765;27550;60215
5038;95 jaar of ouder;1;2049;89226;28056;61170
5039;95 jaar of ouder;1;2050;90938;28663;62275
5040;95 jaar of ouder;1;2051;92890;29280;63610
5041;95 jaar of ouder;1;2052;95210;30096;65114
5042;95 jaar of ouder;1;2053;97726;30944;66782
5043;95 jaar of ouder;1;2054;100452;31868;68584
5044;95 jaar of ouder;1;2055;103596;32916;70679
5045;95 jaar of ouder;1;2056;106384;33863;72522
5046;95 jaar of ouder;1;2057;109714;34968;74746
5047;95 jaar of ouder;1;2058;112743;35981;76762
5048;95 jaar of ouder;1;2059;115865;37085;78780
5049;95 jaar of ouder;1;2060;119003;38161;80842
5050;95 jaar of ouder;2;2011;17840;3124;14716
5051;95 jaar of ouder;2;2012;17758;3136;14622
5052;95 jaar of ouder;2;2013;17662;3149;14514
5053;95 jaar of ouder;2;2014;17278;3110;14169
5054;95 jaar of ouder;2;2015;17286;3156;14130
5055;95 jaar of ouder;2;2016;18182;3406;14776
5056;95 jaar of ouder;2;2017;18835;3581;15254
5057;95 jaar of ouder;2;2018;19374;3734;15640
5058;95 jaar of ouder;2;2019;19545;3786;15756
5059;95 jaar of ouder;2;2020;19063;3694;15370
5060;95 jaar of ouder;2;2021;18442;3610;14832
5061;95 jaar of ouder;2;2022;17959;3559;14403
5062;95 jaar of ouder;2;2023;17087;3445;13644
5063;95 jaar of ouder;2;2024;16883;3425;13459
5064;95 jaar of ouder;2;2025;16498;3393;13092
5065;95 jaar of ouder;2;2026;16477;3452;13025
5066;95 jaar of ouder;2;2027;16274;3420;12854
5067;95 jaar of ouder;2;2028;15921;3438;12483
5068;95 jaar of ouder;2;2029;15913;3442;12458
5069;95 jaar of ouder;2;2030;15454;3417;12037
5070;95 jaar of ouder;2;2031;15229;3380;11854
5071;95 jaar of ouder;2;2032;14954;3382;11568
5072;95 jaar of ouder;2;2033;14603;3307;11297
5073;95 jaar of ouder;2;2034;14484;3335;11148
5074;95 jaar of ouder;2;2035;14523;3365;11151
5075;95 jaar of ouder;2;2036;15210;3618;11592
5076;95 jaar of ouder;2;2037;15073;3579;11478
5077;95 jaar of ouder;2;2038;15078;3643;11435
5078;95 jaar of ouder;2;2039;14911;3613;11298
5079;95 jaar of ouder;2;2040;15050;3595;11413
5080;95 jaar of ouder;2;2041;15119;3595;11496
5081;95 jaar of ouder;2;2042;17213;4233;12980
5082;95 jaar of ouder;2;2043;17806;4345;13461
5083;95 jaar of ouder;2;2044;18027;4381;13646
5084;95 jaar of ouder;2;2045;17736;4330;13397
5085;95 jaar of ouder;2;2046;17546;4297;13247
5086;95 jaar of ouder;2;2047;16529;4000;12530
5087;95 jaar of ouder;2;2048;16564;4007;12555
5088;95 jaar of ouder;2;2049;16535;3993;12542
5089;95 jaar of ouder;2;2050;16698;4040;12719
5090;95 jaar of ouder;2;2051;17083;4096;13013
5091;95 jaar of ouder;2;2052;17197;4154;13043
5092;95 jaar of ouder;2;2053;16753;4019;12714
5093;95 jaar of ouder;2;2054;16550;3958;12592
5094;95 jaar of ouder;2;2055;16350;3845;12507
5095;95 jaar of ouder;2;2056;16826;3977;12849
5096;95 jaar of ouder;2;2057;17277;4089;13188
5097;95 jaar of ouder;2;2058;16449;3871;12657
5098;95 jaar of ouder;2;2059;16662;3894;12769
5099;95 jaar of ouder;2;2060;16546;3847;12699
5100;95 jaar of ouder;3;2011;19050;3356;15694
5101;95 jaar of ouder;3;2012;20383;3650;16733
5102;95 jaar of ouder;3;2013;22062;4031;18032
5103;95 jaar of ouder;3;2014;23602;4404;19198
5104;95 jaar of ouder;3;2015;25695;4926;20769
5105;95 jaar of ouder;3;2016;29419;5864;23555
5106;95 jaar of ouder;3;2017;32902;6743;26164
5107;95 jaar of ouder;3;2018;36337;7651;28686
5108;95 jaar of ouder;3;2019;40076;8618;31458
5109;95 jaar of ouder;3;2020;43697;9525;34172
5110;95 jaar of ouder;3;2021;47366;10637;36746
5111;95 jaar of ouder;3;2022;51373;11833;39540
5112;95 jaar of ouder;3;2023;55190;13149;42022
5113;95 jaar of ouder;3;2024;59046;14438;44575
5114;95 jaar of ouder;3;2025;63250;15863;47419
5115;95 jaar of ouder;3;2026;68307;17677;50651
5116;95 jaar of ouder;3;2027;72526;19261;53266
5117;95 jaar of ouder;3;2028;77079;20961;56174
5118;95 jaar of ouder;3;2029;81668;22603;59065
5119;95 jaar of ouder;3;2030;86267;24424;61834
5120;95 jaar of ouder;3;2031;91398;26445;64965
5121;95 jaar of ouder;3;2032;97215;28691;68524
5122;95 jaar of ouder;3;2033;102672;30905;71767
5123;95 jaar of ouder;3;2034;110394;34138;76461
5124;95 jaar of ouder;3;2035;117668;37082;80560
5125;95 jaar of ouder;3;2036;126723;40378;86342
5126;95 jaar of ouder;3;2037;133922;43636;90302
5127;95 jaar of ouder;3;2038;143165;47247;95918
5128;95 jaar of ouder;3;2039;153407;51364;101388
5129;95 jaar of ouder;3;2040;164768;56263;108378
5130;95 jaar of ouder;3;2041;172742;59530;113051
5131;95 jaar of ouder;3;2042;196482;68879;127602
5132;95 jaar of ouder;3;2043;215435;76177;139224
5133;95 jaar of ouder;3;2044;228134;80911;147223
5134;95 jaar of ouder;3;2045;238760;85123;154017
5135;95 jaar of ouder;3;2046;249924;89509;160415
5136;95 jaar of ouder;3;2047;259264;93472;165778
5137;95 jaar of ouder;3;2048;267412;96639;170773
5138;95 jaar of ouder;3;2049;276073;100205;175868
5139;95 jaar of ouder;3;2050;283604;102887;180717
5140;95 jaar of ouder;3;2051;298211;108806;189170
5141;95 jaar of ouder;3;2052;304900;111564;193008
5142;95 jaar of ouder;3;2053;320779;117712;203060
5143;95 jaar of ouder;3;2054;329939;121576;208363
5144;95 jaar of ouder;3;2055;342483;126398;216031
5145;95 jaar of ouder;3;2056;356065;131950;224115
5146;95 jaar of ouder;3;2057;372575;138077;234016
5147;95 jaar of ouder;3;2058;390549;145614;244923
5148;95 jaar of ouder;3;2059;408719;152687;256021
5149;95 jaar of ouder;3;2060;419135;157371;261764
5150;95 jaar of ouder;4;2011;18173;3188;14985
5151;95 jaar of ouder;4;2012;18459;3273;15187
5152;95 jaar of ouder;4;2013;18774;3372;15403
5153;95 jaar of ouder;4;2014;18862;3429;15434
5154;95 jaar of ouder;4;2015;19337;3582;15753
5155;95 jaar of ouder;4;2016;20889;3984;16907
