ID;Geslacht;Herkomstgroepering;Generatie;Onderwijssoort;Woongemeente;Perioden;PercentageGeslaagdeExamenkandidaten_1
4797;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;1998/'99;
4798;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;1999/'00;85.0
4799;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2000/'01;98.0
4800;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2001/'02;86.0
4801;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2002/'03;93.0
4802;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2003/'04;95.0
4803;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2004/'05;81.0
4804;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2005/'06;93.0
4805;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2006/'07*;91.0
4806;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;1998/'99;
4807;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;1999/'00;
4808;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2000/'01;
4809;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2001/'02;
4810;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2002/'03;
4811;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2003/'04;
4812;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2004/'05;
4813;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2005/'06;
4814;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2006/'07*;
4815;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;1998/'99;91.0
4816;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;1999/'00;90.0
4817;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2000/'01;93.0
4818;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2001/'02;93.0
4819;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2002/'03;90.0
4820;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2003/'04;92.0
4821;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2004/'05;91.0
4822;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2005/'06;91.0
4823;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2006/'07*;90.0
4824;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;1998/'99;
4825;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;1999/'00;
4826;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2000/'01;93.0
4827;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2001/'02;93.0
4828;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2002/'03;93.0
4829;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2003/'04;90.0
4830;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2004/'05;90.0
4831;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2005/'06;89.0
4832;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2006/'07*;87.0
4833;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;1998/'99;83.0
4834;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;1999/'00;81.0
4835;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2000/'01;81.0
4836;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2001/'02;84.0
4837;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2002/'03;90.0
4838;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2003/'04;86.0
4839;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2004/'05;84.0
4840;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2005/'06;85.0
4841;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2006/'07*;90.0
4842;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;1998/'99;
4843;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;1999/'00;
4844;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2000/'01;
4845;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2001/'02;
4846;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2002/'03;
4847;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2003/'04;
4848;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2004/'05;
4849;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2005/'06;
4850;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2006/'07*;
4851;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;1998/'99;
4852;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;1999/'00;
4853;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2000/'01;
4854;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2001/'02;
4855;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2002/'03;
4856;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2003/'04;
4857;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2004/'05;
4858;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2005/'06;
4859;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2006/'07*;
4860;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;1998/'99;
4861;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;1999/'00;
4862;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2000/'01;94.0
4863;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2001/'02;96.0
4864;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2002/'03;88.0
4865;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2003/'04;89.0
4866;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2004/'05;86.0
4867;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2005/'06;86.0
4868;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2006/'07*;95.0
4869;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;1998/'99;93.0
4870;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;1999/'00;81.0
4871;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2000/'01;89.0
4872;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2001/'02;94.0
4873;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2002/'03;93.0
4874;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2003/'04;98.0
4875;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2004/'05;99.0
4876;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2005/'06;98.0
4877;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2006/'07*;93.0
4878;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;1998/'99;
4879;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;1999/'00;
4880;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2000/'01;
4881;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2001/'02;
4882;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2002/'03;
4883;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2003/'04;
4884;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2004/'05;
4885;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2005/'06;
4886;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2006/'07*;95.0
4887;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;1998/'99;
4888;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;1999/'00;
4889;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2000/'01;
4890;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2001/'02;
4891;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2002/'03;85.0
4892;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2003/'04;
4893;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2004/'05;
4894;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2005/'06;
4895;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2006/'07*;97.0
4896;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;1998/'99;92.0
4897;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;1999/'00;91.0
4898;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2000/'01;81.0
4899;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2001/'02;
4900;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2002/'03;
4901;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2003/'04;86.0
4902;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2004/'05;89.0
4903;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2005/'06;91.0
4904;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2006/'07*;93.0
4905;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;1998/'99;
4906;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;1999/'00;
4907;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2000/'01;
4908;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2001/'02;
4909;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2002/'03;
4910;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2003/'04;
4911;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2004/'05;
4912;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2005/'06;
4913;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2006/'07*;
4914;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;1998/'99;85.0
4915;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;1999/'00;82.0
4916;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2000/'01;93.0
4917;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2001/'02;90.0
4918;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2002/'03;94.0
4919;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2003/'04;87.0
4920;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2004/'05;94.0
4921;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2005/'06;83.0
4922;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2006/'07*;81.0
4923;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;1998/'99;
4924;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;1999/'00;
4925;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2000/'01;
4926;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2001/'02;
4927;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2002/'03;98.0
4928;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2003/'04;
4929;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2004/'05;
4930;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2005/'06;
4931;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2006/'07*;
4932;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;1998/'99;89.0
4933;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;1999/'00;86.0
4934;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2000/'01;92.0
4935;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2001/'02;89.0
4936;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2002/'03;86.0
4937;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2003/'04;92.0
4938;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2004/'05;98.0
4939;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2005/'06;94.0
4940;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2006/'07*;95.0
4941;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;1998/'99;
4942;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;1999/'00;
4943;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2000/'01;
4944;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2001/'02;
4945;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2002/'03;
4946;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2003/'04;
4947;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2004/'05;
4948;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2005/'06;
4949;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2006/'07*;90.0
4950;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;1998/'99;86.0
4951;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;1999/'00;89.0
4952;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2000/'01;92.0
4953;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2001/'02;91.0
4954;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2002/'03;86.0
4955;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2003/'04;93.0
4956;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2004/'05;98.0
4957;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2005/'06;83.0
4958;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2006/'07*;86.0
4959;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;1998/'99;
4960;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;1999/'00;
4961;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2000/'01;
4962;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2001/'02;
4963;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2002/'03;94.0
4964;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2003/'04;93.0
4965;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2004/'05;
4966;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2005/'06;95.0
4967;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2006/'07*;89.0
4968;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);1998/'99;87.0
4969;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);1999/'00;89.0
4970;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2000/'01;88.0
4971;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2001/'02;89.0
4972;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2002/'03;85.0
4973;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2003/'04;88.0
4974;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2004/'05;90.0
4975;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2005/'06;93.0
4976;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2006/'07*;92.0
4977;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);1998/'99;90.0
4978;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);1999/'00;
4979;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2000/'01;
4980;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2001/'02;
4981;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2002/'03;91.0
4982;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2003/'04;
4983;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2004/'05;
4984;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2005/'06;97.0
4985;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2006/'07*;
4986;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;1998/'99;90.0
4987;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;1999/'00;84.0
4988;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2000/'01;83.0
4989;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2001/'02;93.0
4990;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2002/'03;90.0
4991;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2003/'04;83.0
4992;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2004/'05;81.0
4993;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2005/'06;82.0
4994;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2006/'07*;86.0
4995;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;1998/'99;
4996;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;1999/'00;88.0
4997;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2000/'01;
4998;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2001/'02;92.0
4999;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2002/'03;94.0
5000;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2003/'04;
5001;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2004/'05;88.0
5002;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2005/'06;89.0
5003;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2006/'07*;88.0
5004;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;1998/'99;
5005;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;1999/'00;
5006;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2000/'01;
5007;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2001/'02;
5008;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2002/'03;
5009;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2003/'04;
5010;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2004/'05;
5011;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2005/'06;
5012;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2006/'07*;
5013;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;1998/'99;
5014;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;1999/'00;
5015;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2000/'01;
5016;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2001/'02;
5017;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2002/'03;93.0
5018;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2003/'04;85.0
