ID;Geslacht;Geboorteland;Leeftijd;Perioden;TotaalNietNederlandseImmigranten_1;MotiefArbeid_2;MotiefAsiel_3;MotiefGezinsmigratie_4;MotiefStudie_5;MotiefAuPairStage_6;OverigeMotieven_7
7019;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2010;1103.0;859.0;;156.0;0.0;0.0;88.0
7020;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2011;992.0;759.0;;170.0;2.0;0.0;61.0
7021;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;1995;2118.0;642.0;;1301.0;138.0;10.0;27.0
7022;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;1996;2820.0;963.0;;1490.0;231.0;19.0;117.0
7023;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;1997;2865.0;1018.0;;1400.0;251.0;42.0;154.0
7024;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;1998;3084.0;1068.0;;1550.0;230.0;56.0;179.0
7025;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;1999;3118.0;1117.0;;1572.0;249.0;32.0;148.0
7026;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2000;3176.0;1143.0;;1662.0;171.0;32.0;169.0
7027;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2001;2853.0;962.0;;1454.0;255.0;43.0;140.0
7028;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2002;2814.0;820.0;;1478.0;335.0;40.0;141.0
7029;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2003;2430.0;779.0;;1217.0;287.0;50.0;97.0
7030;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2004;2173.0;655.0;;989.0;441.0;9.0;78.0
7031;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2005;2397.0;746.0;;1009.0;467.0;20.0;154.0
7032;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2006;2971.0;931.0;;1308.0;559.0;29.0;144.0
7033;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2007;3047.0;1017.0;;1186.0;635.0;47.0;163.0
7034;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2008;3356.0;1094.0;;1312.0;712.0;79.0;159.0
7035;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2009;2977.0;781.0;;1114.0;866.0;79.0;137.0
7036;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2010;3253.0;895.0;;1190.0;952.0;77.0;139.0
7037;Mannen en vrouwen;Verenigde Staten van Amerika;Totaal alle leeftijden;2011;3658.0;976.0;;1261.0;1158.0;86.0;177.0
7038;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;1995;402.0;;;402.0;;;0.0
7039;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;1996;479.0;;;477.0;;;2.0
7040;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;1997;471.0;;;460.0;;;11.0
7041;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;1998;535.0;;;524.0;;;11.0
7042;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;1999;543.0;;;530.0;;;13.0
7043;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2000;612.0;;;605.0;;;7.0
7044;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2001;481.0;;;465.0;;;16.0
7045;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2002;515.0;;;485.0;;;30.0
7046;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2003;462.0;;;419.0;;;43.0
7047;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2004;379.0;;;362.0;;;17.0
7048;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2005;407.0;;;371.0;;;36.0
7049;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2006;483.0;;;436.0;;;47.0
7050;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2007;502.0;;;457.0;;;45.0
7051;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2008;518.0;;;459.0;;;59.0
7052;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2009;420.0;;;395.0;;;25.0
7053;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2010;426.0;;;389.0;;;37.0
7054;Mannen en vrouwen;Verenigde Staten van Amerika;Jonger dan 13 jaar;2011;476.0;;;417.0;;;59.0
7055;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;1995;79.0;;;74.0;3.0;0.0;3.0
7056;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;1996;140.0;;;129.0;3.0;0.0;8.0
7057;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;1997;128.0;;;96.0;3.0;0.0;29.0
7058;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;1998;148.0;;;106.0;5.0;0.0;37.0
7059;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;1999;140.0;;;104.0;12.0;0.0;24.0
7060;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2000;139.0;;;105.0;2.0;0.0;32.0
7061;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2001;135.0;;;107.0;2.0;0.0;26.0
7062;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2002;107.0;;;85.0;1.0;0.0;20.0
7063;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2003;97.0;;;74.0;3.0;0.0;20.0
7064;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2004;89.0;;;73.0;2.0;0.0;14.0
7065;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2005;78.0;;;58.0;0.0;0.0;20.0
7066;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2006;84.0;;;76.0;0.0;0.0;8.0
7067;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2007;106.0;;;80.0;2.0;0.0;24.0
7068;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2008;101.0;;;86.0;1.0;0.0;14.0
7069;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2009;80.0;;;57.0;0.0;0.0;23.0
7070;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2010;88.0;;;69.0;3.0;0.0;16.0
7071;Mannen en vrouwen;Verenigde Staten van Amerika;13 tot 18 jaar;2011;109.0;;;80.0;3.0;0.0;26.0
7072;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;1995;102.0;24.0;;27.0;51.0;0.0;0.0
7073;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;1996;119.0;13.0;;19.0;17.0;2.0;69.0
7074;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;1997;124.0;2.0;;14.0;29.0;9.0;70.0
7075;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;1998;129.0;1.0;;13.0;24.0;8.0;83.0
7076;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;1999;153.0;7.0;;26.0;33.0;10.0;77.0
7077;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2000;145.0;7.0;;22.0;22.0;9.0;85.0
7078;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2001;135.0;15.0;;24.0;41.0;6.0;49.0
7079;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2002;133.0;10.0;;19.0;54.0;8.0;42.0
7080;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2003;110.0;22.0;;18.0;44.0;8.0;18.0
7081;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2004;117.0;21.0;;21.0;57.0;1.0;17.0
7082;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2005;142.0;6.0;;14.0;73.0;6.0;43.0
7083;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2006;180.0;4.0;;19.0;110.0;7.0;40.0
7084;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2007;181.0;2.0;;18.0;119.0;12.0;31.0
7085;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2008;197.0;2.0;;12.0;131.0;13.0;39.0
7086;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2009;203.0;1.0;;16.0;136.0;18.0;32.0
7087;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2010;229.0;5.0;;12.0;162.0;11.0;39.0
7088;Mannen en vrouwen;Verenigde Staten van Amerika;18 tot 21 jaar;2011;299.0;0.0;;14.0;241.0;4.0;39.0
7089;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;1995;525.0;161.0;;293.0;60.0;8.0;3.0
7090;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;1996;680.0;220.0;;248.0;172.0;12.0;27.0
7091;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;1997;678.0;254.0;;204.0;161.0;27.0;31.0
7092;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;1998;717.0;268.0;;222.0;147.0;40.0;40.0
7093;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;1999;742.0;308.0;;231.0;161.0;14.0;28.0
7094;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2000;712.0;328.0;;227.0;101.0;21.0;36.0
7095;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2001;702.0;242.0;;212.0;179.0;36.0;32.0
7096;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2002;754.0;202.0;;257.0;228.0;32.0;35.0
7097;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2003;653.0;221.0;;188.0;193.0;41.0;10.0
7098;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2004;646.0;170.0;;116.0;340.0;8.0;12.0
7099;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2005;737.0;215.0;;151.0;334.0;14.0;23.0
7100;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2006;934.0;258.0;;242.0;394.0;22.0;18.0
7101;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2007;1021.0;329.0;;162.0;465.0;31.0;34.0
7102;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2008;1161.0;375.0;;203.0;495.0;66.0;22.0
7103;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2009;1183.0;264.0;;195.0;624.0;62.0;38.0
7104;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2010;1235.0;281.0;;188.0;678.0;64.0;24.0
7105;Mannen en vrouwen;Verenigde Staten van Amerika;21 tot 30 jaar;2011;1392.0;280.0;;200.0;803.0;78.0;31.0
7106;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;1995;599.0;268.0;;308.0;8.0;2.0;13.0
7107;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;1996;804.0;401.0;;368.0;28.0;1.0;6.0
7108;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;1997;771.0;376.0;;356.0;33.0;1.0;6.0
7109;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;1998;836.0;420.0;;380.0;28.0;5.0;3.0
7110;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;1999;826.0;428.0;;362.0;25.0;8.0;3.0
7111;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2000;849.0;430.0;;388.0;28.0;1.0;2.0
7112;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2001;740.0;361.0;;343.0;28.0;1.0;7.0
7113;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2002;684.0;312.0;;324.0;42.0;0.0;6.0
7114;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2003;578.0;269.0;;265.0;38.0;1.0;5.0
7115;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2004;459.0;235.0;;188.0;33.0;0.0;2.0
7116;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2005;505.0;254.0;;205.0;40.0;0.0;5.0
7117;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2006;578.0;286.0;;248.0;38.0;0.0;7.0
7118;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2007;586.0;322.0;;220.0;35.0;2.0;7.0
7119;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2008;695.0;357.0;;275.0;58.0;0.0;5.0
7120;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2009;547.0;244.0;;224.0;75.0;0.0;4.0
7121;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2010;624.0;281.0;;253.0;77.0;2.0;11.0
7122;Mannen en vrouwen;Verenigde Staten van Amerika;30 tot 40 jaar;2011;680.0;334.0;;260.0;78.0;1.0;7.0
7123;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;1995;411.0;189.0;;197.0;16.0;0.0;9.0
7124;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;1996;598.0;329.0;;249.0;12.0;3.0;6.0
7125;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;1997;693.0;386.0;;271.0;24.0;5.0;7.0
7126;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;1998;719.0;379.0;;305.0;26.0;3.0;6.0
7127;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;1999;714.0;374.0;;319.0;17.0;0.0;3.0
7128;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2000;719.0;378.0;;316.0;18.0;0.0;7.0
7129;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2001;660.0;344.0;;303.0;4.0;0.0;9.0
7130;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2002;621.0;296.0;;308.0;10.0;0.0;8.0
7131;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2003;530.0;267.0;;252.0;9.0;0.0;2.0
7132;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2004;483.0;228.0;;229.0;9.0;0.0;17.0
7133;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2005;528.0;271.0;;209.0;20.0;0.0;28.0
7134;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2006;712.0;384.0;;287.0;17.0;0.0;25.0
7135;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2007;651.0;364.0;;249.0;14.0;2.0;22.0
7136;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2008;684.0;360.0;;276.0;28.0;0.0;20.0
7137;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2009;544.0;272.0;;228.0;31.0;0.0;14.0
7138;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2010;651.0;328.0;;279.0;32.0;0.0;12.0
7139;Mannen en vrouwen;Verenigde Staten van Amerika;40 jaar en ouder;2011;702.0;362.0;;290.0;33.0;2.0;15.0
7140;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;1995;189.0;8.0;45.0;127.0;9.0;0.0;0.0
7141;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;1996;244.0;9.0;35.0;183.0;16.0;0.0;1.0
7142;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;1997;262.0;18.0;25.0;162.0;53.0;1.0;3.0
7143;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;1998;313.0;12.0;16.0;224.0;57.0;0.0;4.0
7144;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;1999;310.0;21.0;16.0;173.0;95.0;1.0;4.0
7145;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2000;407.0;19.0;46.0;256.0;83.0;0.0;2.0
7146;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2001;580.0;22.0;42.0;233.0;273.0;2.0;8.0
7147;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2002;732.0;22.0;43.0;268.0;387.0;0.0;13.0
7148;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2003;561.0;18.0;34.0;227.0;271.0;2.0;8.0
7149;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2004;472.0;29.0;12.0;162.0;216.0;3.0;50.0
7150;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2005;330.0;20.0;11.0;131.0;143.0;4.0;20.0
7151;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2006;316.0;25.0;12.0;127.0;148.0;1.0;2.0
7152;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2007;283.0;21.0;19.0;86.0;146.0;4.0;8.0
7153;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2008;379.0;44.0;19.0;135.0;157.0;13.0;11.0
7154;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2009;391.0;22.0;3.0;149.0;176.0;17.0;24.0
7155;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2010;388.0;11.0;8.0;152.0;181.0;19.0;18.0
7156;Mannen en vrouwen;Vietnam;Totaal alle leeftijden;2011;464.0;19.0;13.0;187.0;201.0;22.0;22.0
7157;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;1995;23.0;;5.0;18.0;;;0.0
7158;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;1996;21.0;;0.0;21.0;;;0.0
7159;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;1997;18.0;;2.0;16.0;;;0.0
7160;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;1998;26.0;;1.0;24.0;;;1.0
7161;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;1999;15.0;;3.0;12.0;;;0.0
7162;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2000;28.0;;7.0;21.0;;;0.0
7163;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2001;25.0;;4.0;20.0;;;1.0
7164;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2002;33.0;;5.0;28.0;;;0.0
7165;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2003;29.0;;2.0;27.0;;;0.0
7166;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2004;23.0;;0.0;23.0;;;0.0
7167;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2005;14.0;;0.0;13.0;;;1.0
7168;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2006;10.0;;1.0;9.0;;;0.0
7169;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2007;11.0;;0.0;11.0;;;0.0
7170;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2008;18.0;;0.0;17.0;;;1.0
7171;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2009;26.0;;0.0;26.0;;;0.0
7172;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2010;26.0;;0.0;25.0;;;1.0
7173;Mannen en vrouwen;Vietnam;Jonger dan 13 jaar;2011;31.0;;0.0;31.0;;;0.0
7174;Mannen en vrouwen;Vietnam;13 tot 18 jaar;1995;15.0;;6.0;9.0;0.0;0.0;0.0
7175;Mannen en vrouwen;Vietnam;13 tot 18 jaar;1996;13.0;;4.0;9.0;0.0;0.0;0.0
7176;Mannen en vrouwen;Vietnam;13 tot 18 jaar;1997;19.0;;9.0;10.0;0.0;0.0;0.0
7177;Mannen en vrouwen;Vietnam;13 tot 18 jaar;1998;12.0;;2.0;9.0;0.0;0.0;1.0
7178;Mannen en vrouwen;Vietnam;13 tot 18 jaar;1999;11.0;;1.0;10.0;0.0;0.0;0.0
7179;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2000;11.0;;4.0;7.0;0.0;0.0;0.0
7180;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2001;40.0;;23.0;17.0;0.0;0.0;0.0
7181;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2002;49.0;;26.0;23.0;0.0;0.0;0.0
7182;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2003;28.0;;14.0;14.0;0.0;0.0;0.0
7183;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2004;18.0;;4.0;14.0;0.0;0.0;0.0
7184;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2005;14.0;;4.0;10.0;0.0;0.0;0.0
7185;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2006;10.0;;1.0;9.0;0.0;0.0;0.0
7186;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2007;4.0;;0.0;4.0;0.0;0.0;0.0
7187;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2008;8.0;;1.0;6.0;1.0;0.0;0.0
7188;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2009;9.0;;0.0;8.0;1.0;0.0;0.0
7189;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2010;10.0;;1.0;8.0;1.0;0.0;0.0
7190;Mannen en vrouwen;Vietnam;13 tot 18 jaar;2011;11.0;;0.0;8.0;3.0;0.0;0.0
7191;Mannen en vrouwen;Vietnam;18 tot 21 jaar;1995;13.0;0.0;2.0;10.0;1.0;0.0;0.0
7192;Mannen en vrouwen;Vietnam;18 tot 21 jaar;1996;19.0;0.0;2.0;17.0;0.0;0.0;0.0
7193;Mannen en vrouwen;Vietnam;18 tot 21 jaar;1997;23.0;0.0;3.0;20.0;0.0;0.0;0.0
7194;Mannen en vrouwen;Vietnam;18 tot 21 jaar;1998;32.0;0.0;1.0;30.0;1.0;0.0;0.0
7195;Mannen en vrouwen;Vietnam;18 tot 21 jaar;1999;25.0;0.0;0.0;19.0;6.0;0.0;0.0
7196;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2000;41.0;0.0;8.0;24.0;9.0;0.0;0.0
7197;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2001;96.0;1.0;4.0;10.0;79.0;1.0;1.0
7198;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2002;156.0;0.0;3.0;32.0;121.0;0.0;0.0
7199;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2003;109.0;0.0;3.0;24.0;81.0;0.0;0.0
7200;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2004;83.0;0.0;0.0;22.0;58.0;0.0;3.0
7201;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2005;39.0;0.0;0.0;7.0;31.0;1.0;0.0
7202;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2006;40.0;0.0;1.0;7.0;32.0;0.0;0.0
7203;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2007;34.0;0.0;1.0;3.0;30.0;0.0;0.0
7204;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2008;25.0;0.0;0.0;2.0;20.0;2.0;0.0
7205;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2009;38.0;1.0;0.0;2.0;28.0;6.0;1.0
7206;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2010;35.0;0.0;0.0;4.0;25.0;4.0;2.0
7207;Mannen en vrouwen;Vietnam;18 tot 21 jaar;2011;40.0;0.0;0.0;4.0;31.0;5.0;0.0
7208;Mannen en vrouwen;Vietnam;21 tot 30 jaar;1995;78.0;3.0;16.0;54.0;5.0;0.0;0.0
7209;Mannen en vrouwen;Vietnam;21 tot 30 jaar;1996;100.0;3.0;9.0;82.0;5.0;0.0;0.0
7210;Mannen en vrouwen;Vietnam;21 tot 30 jaar;1997;108.0;9.0;2.0;82.0;13.0;1.0;1.0
7211;Mannen en vrouwen;Vietnam;21 tot 30 jaar;1998;139.0;7.0;2.0;99.0;31.0;0.0;0.0
7212;Mannen en vrouwen;Vietnam;21 tot 30 jaar;1999;152.0;12.0;2.0;85.0;51.0;1.0;1.0
7213;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2000;201.0;8.0;8.0;131.0;54.0;0.0;0.0
7214;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2001;291.0;10.0;1.0;115.0;162.0;1.0;2.0
7215;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2002;350.0;8.0;3.0;100.0;229.0;0.0;10.0
7216;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2003;276.0;5.0;7.0;90.0;168.0;2.0;3.0
7217;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2004;229.0;14.0;1.0;55.0;131.0;2.0;27.0
7218;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2005;155.0;7.0;2.0;43.0;91.0;3.0;10.0
7219;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2006;159.0;10.0;1.0;52.0;95.0;1.0;0.0
7220;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2007;144.0;5.0;2.0;37.0;94.0;4.0;2.0
7221;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2008;214.0;23.0;6.0;51.0;120.0;11.0;4.0
7222;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2009;215.0;9.0;1.0;58.0;124.0;11.0;13.0
7223;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2010;227.0;5.0;1.0;60.0;137.0;15.0;10.0
7224;Mannen en vrouwen;Vietnam;21 tot 30 jaar;2011;266.0;10.0;3.0;87.0;141.0;17.0;8.0
7225;Mannen en vrouwen;Vietnam;30 tot 40 jaar;1995;41.0;4.0;10.0;25.0;2.0;0.0;0.0
7226;Mannen en vrouwen;Vietnam;30 tot 40 jaar;1996;65.0;6.0;13.0;36.0;10.0;0.0;1.0
7227;Mannen en vrouwen;Vietnam;30 tot 40 jaar;1997;64.0;5.0;2.0;32.0;25.0;0.0;0.0
7228;Mannen en vrouwen;Vietnam;30 tot 40 jaar;1998;67.0;3.0;7.0;43.0;13.0;0.0;1.0
7229;Mannen en vrouwen;Vietnam;30 tot 40 jaar;1999;81.0;6.0;6.0;39.0;28.0;0.0;1.0
7230;Mannen en vrouwen;Vietnam;30 tot 40 jaar;2000;79.0;7.0;15.0;40.0;16.0;0.0;0.0
7231;Mannen en vrouwen;Vietnam;30 tot 40 jaar;2001;82.0;7.0;6.0;45.0;22.0;0.0;1.0
7232;Mannen en vrouwen;Vietnam;30 tot 40 jaar;2002;105.0;11.0;6.0;60.0;26.0;0.0;2.0
7233;Mannen en vrouwen;Vietnam;30 tot 40 jaar;2003;93.0;12.0;5.0;54.0;21.0;0.0;2.0
7234;Mannen en vrouwen;Vietnam;30 tot 40 jaar;2004;83.0;8.0;5.0;35.0;23.0;1.0;11.0
7235;Mannen en vrouwen;Vietnam;30 tot 40 jaar;2005;76.0;13.0;1.0;39.0;18.0;0.0;4.0
7236;Mannen en vrouwen;Vietnam;30 tot 40 jaar;2006;70.0;11.0;1.0;37.0;18.0;0.0;2.0
