ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
7464;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2015;1226.0;53.0
7465;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2016;1251.0;53.0
7466;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2017;1159.0;49.0
7467;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2018;1217.0;51.0
7468;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2019;1204.0;51.0
7469;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2020;1287.0;54.0
7470;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2021;1355.0;57.0
7471;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2022;1397.0;58.0
7472;Voertuigen met bromfietskenteken;Winschoten;2007;607.0;33.0
7473;Voertuigen met bromfietskenteken;Winschoten;2008;644.0;35.0
7474;Voertuigen met bromfietskenteken;Winschoten;2009;668.0;36.0
7475;Voertuigen met bromfietskenteken;Winschoten;2010;;
7476;Voertuigen met bromfietskenteken;Winschoten;2011;;
7477;Voertuigen met bromfietskenteken;Winschoten;2012;;
7478;Voertuigen met bromfietskenteken;Winschoten;2013;;
7479;Voertuigen met bromfietskenteken;Winschoten;2014;;
7480;Voertuigen met bromfietskenteken;Winschoten;2015;;
7481;Voertuigen met bromfietskenteken;Winschoten;2016;;
7482;Voertuigen met bromfietskenteken;Winschoten;2017;;
7483;Voertuigen met bromfietskenteken;Winschoten;2018;;
7484;Voertuigen met bromfietskenteken;Winschoten;2019;;
7485;Voertuigen met bromfietskenteken;Winschoten;2020;;
7486;Voertuigen met bromfietskenteken;Winschoten;2021;;
7487;Voertuigen met bromfietskenteken;Winschoten;2022;;
7488;Voertuigen met bromfietskenteken;Winsum;2007;538.0;38.0
7489;Voertuigen met bromfietskenteken;Winsum;2008;575.0;41.0
7490;Voertuigen met bromfietskenteken;Winsum;2009;629.0;45.0
7491;Voertuigen met bromfietskenteken;Winsum;2010;669.0;48.0
7492;Voertuigen met bromfietskenteken;Winsum;2011;713.0;51.0
7493;Voertuigen met bromfietskenteken;Winsum;2012;708.0;51.0
7494;Voertuigen met bromfietskenteken;Winsum;2013;724.0;52.0
7495;Voertuigen met bromfietskenteken;Winsum;2014;719.0;52.0
7496;Voertuigen met bromfietskenteken;Winsum;2015;728.0;53.0
7497;Voertuigen met bromfietskenteken;Winsum;2016;730.0;54.0
7498;Voertuigen met bromfietskenteken;Winsum;2017;723.0;53.0
7499;Voertuigen met bromfietskenteken;Winsum;2018;759.0;56.0
7500;Voertuigen met bromfietskenteken;Winsum;2019;;
7501;Voertuigen met bromfietskenteken;Winsum;2020;;
7502;Voertuigen met bromfietskenteken;Winsum;2021;;
7503;Voertuigen met bromfietskenteken;Winsum;2022;;
7504;Voertuigen met bromfietskenteken;Winterswijk;2007;934.0;32.0
7505;Voertuigen met bromfietskenteken;Winterswijk;2008;1005.0;34.0
7506;Voertuigen met bromfietskenteken;Winterswijk;2009;1106.0;38.0
7507;Voertuigen met bromfietskenteken;Winterswijk;2010;1211.0;42.0
7508;Voertuigen met bromfietskenteken;Winterswijk;2011;1311.0;45.0
7509;Voertuigen met bromfietskenteken;Winterswijk;2012;1378.0;48.0
7510;Voertuigen met bromfietskenteken;Winterswijk;2013;1390.0;48.0
7511;Voertuigen met bromfietskenteken;Winterswijk;2014;1368.0;47.0
7512;Voertuigen met bromfietskenteken;Winterswijk;2015;1371.0;47.0
7513;Voertuigen met bromfietskenteken;Winterswijk;2016;1409.0;49.0
7514;Voertuigen met bromfietskenteken;Winterswijk;2017;1447.0;50.0
7515;Voertuigen met bromfietskenteken;Winterswijk;2018;1475.0;51.0
7516;Voertuigen met bromfietskenteken;Winterswijk;2019;1517.0;52.0
7517;Voertuigen met bromfietskenteken;Winterswijk;2020;1591.0;55.0
7518;Voertuigen met bromfietskenteken;Winterswijk;2021;1650.0;57.0
7519;Voertuigen met bromfietskenteken;Winterswijk;2022;1694.0;58.0
7520;Voertuigen met bromfietskenteken;Woensdrecht;2007;1029.0;48.0
7521;Voertuigen met bromfietskenteken;Woensdrecht;2008;1054.0;49.0
7522;Voertuigen met bromfietskenteken;Woensdrecht;2009;1140.0;53.0
7523;Voertuigen met bromfietskenteken;Woensdrecht;2010;1210.0;56.0
7524;Voertuigen met bromfietskenteken;Woensdrecht;2011;1312.0;61.0
7525;Voertuigen met bromfietskenteken;Woensdrecht;2012;1309.0;60.0
7526;Voertuigen met bromfietskenteken;Woensdrecht;2013;1288.0;59.0
7527;Voertuigen met bromfietskenteken;Woensdrecht;2014;1272.0;59.0
7528;Voertuigen met bromfietskenteken;Woensdrecht;2015;1298.0;60.0
7529;Voertuigen met bromfietskenteken;Woensdrecht;2016;1302.0;60.0
7530;Voertuigen met bromfietskenteken;Woensdrecht;2017;1310.0;60.0
7531;Voertuigen met bromfietskenteken;Woensdrecht;2018;1362.0;62.0
7532;Voertuigen met bromfietskenteken;Woensdrecht;2019;1380.0;63.0
7533;Voertuigen met bromfietskenteken;Woensdrecht;2020;1394.0;64.0
7534;Voertuigen met bromfietskenteken;Woensdrecht;2021;1472.0;67.0
7535;Voertuigen met bromfietskenteken;Woensdrecht;2022;1560.0;71.0
7536;Voertuigen met bromfietskenteken;Woerden;2007;1462.0;30.0
7537;Voertuigen met bromfietskenteken;Woerden;2008;1699.0;35.0
7538;Voertuigen met bromfietskenteken;Woerden;2009;1896.0;39.0
7539;Voertuigen met bromfietskenteken;Woerden;2010;1971.0;40.0
7540;Voertuigen met bromfietskenteken;Woerden;2011;2119.0;43.0
7541;Voertuigen met bromfietskenteken;Woerden;2012;2171.0;43.0
7542;Voertuigen met bromfietskenteken;Woerden;2013;2140.0;43.0
7543;Voertuigen met bromfietskenteken;Woerden;2014;2123.0;42.0
7544;Voertuigen met bromfietskenteken;Woerden;2015;2219.0;44.0
7545;Voertuigen met bromfietskenteken;Woerden;2016;2221.0;43.0
7546;Voertuigen met bromfietskenteken;Woerden;2017;2336.0;45.0
7547;Voertuigen met bromfietskenteken;Woerden;2018;2465.0;48.0
7548;Voertuigen met bromfietskenteken;Woerden;2019;2552.0;49.0
7549;Voertuigen met bromfietskenteken;Woerden;2020;2706.0;52.0
7550;Voertuigen met bromfietskenteken;Woerden;2021;2820.0;54.0
7551;Voertuigen met bromfietskenteken;Woerden;2022;2895.0;55.0
7552;Voertuigen met bromfietskenteken;De Wolden;2007;1186.0;50.0
7553;Voertuigen met bromfietskenteken;De Wolden;2008;1332.0;57.0
7554;Voertuigen met bromfietskenteken;De Wolden;2009;1434.0;61.0
7555;Voertuigen met bromfietskenteken;De Wolden;2010;1509.0;64.0
7556;Voertuigen met bromfietskenteken;De Wolden;2011;1616.0;68.0
7557;Voertuigen met bromfietskenteken;De Wolden;2012;1623.0;68.0
7558;Voertuigen met bromfietskenteken;De Wolden;2013;1608.0;68.0
7559;Voertuigen met bromfietskenteken;De Wolden;2014;1606.0;68.0
7560;Voertuigen met bromfietskenteken;De Wolden;2015;1620.0;68.0
7561;Voertuigen met bromfietskenteken;De Wolden;2016;1618.0;68.0
7562;Voertuigen met bromfietskenteken;De Wolden;2017;1454.0;61.0
7563;Voertuigen met bromfietskenteken;De Wolden;2018;1476.0;62.0
7564;Voertuigen met bromfietskenteken;De Wolden;2019;1553.0;64.0
7565;Voertuigen met bromfietskenteken;De Wolden;2020;1619.0;67.0
7566;Voertuigen met bromfietskenteken;De Wolden;2021;1679.0;69.0
7567;Voertuigen met bromfietskenteken;De Wolden;2022;1807.0;74.0
7568;Voertuigen met bromfietskenteken;Wormerland;2007;836.0;53.0
7569;Voertuigen met bromfietskenteken;Wormerland;2008;887.0;56.0
7570;Voertuigen met bromfietskenteken;Wormerland;2009;988.0;62.0
7571;Voertuigen met bromfietskenteken;Wormerland;2010;1090.0;69.0
7572;Voertuigen met bromfietskenteken;Wormerland;2011;1161.0;73.0
7573;Voertuigen met bromfietskenteken;Wormerland;2012;1179.0;75.0
7574;Voertuigen met bromfietskenteken;Wormerland;2013;1243.0;79.0
7575;Voertuigen met bromfietskenteken;Wormerland;2014;1238.0;78.0
7576;Voertuigen met bromfietskenteken;Wormerland;2015;1251.0;79.0
7577;Voertuigen met bromfietskenteken;Wormerland;2016;1275.0;81.0
7578;Voertuigen met bromfietskenteken;Wormerland;2017;1341.0;85.0
7579;Voertuigen met bromfietskenteken;Wormerland;2018;1382.0;86.0
7580;Voertuigen met bromfietskenteken;Wormerland;2019;1392.0;85.0
7581;Voertuigen met bromfietskenteken;Wormerland;2020;1365.0;84.0
7582;Voertuigen met bromfietskenteken;Wormerland;2021;1362.0;83.0
7583;Voertuigen met bromfietskenteken;Wormerland;2022;1415.0;86.0
7584;Voertuigen met bromfietskenteken;Woudenberg;2007;449.0;39.0
7585;Voertuigen met bromfietskenteken;Woudenberg;2008;502.0;43.0
7586;Voertuigen met bromfietskenteken;Woudenberg;2009;542.0;46.0
7587;Voertuigen met bromfietskenteken;Woudenberg;2010;631.0;53.0
7588;Voertuigen met bromfietskenteken;Woudenberg;2011;651.0;54.0
7589;Voertuigen met bromfietskenteken;Woudenberg;2012;659.0;55.0
7590;Voertuigen met bromfietskenteken;Woudenberg;2013;664.0;54.0
7591;Voertuigen met bromfietskenteken;Woudenberg;2014;671.0;54.0
7592;Voertuigen met bromfietskenteken;Woudenberg;2015;673.0;54.0
7593;Voertuigen met bromfietskenteken;Woudenberg;2016;689.0;55.0
7594;Voertuigen met bromfietskenteken;Woudenberg;2017;731.0;58.0
7595;Voertuigen met bromfietskenteken;Woudenberg;2018;762.0;59.0
7596;Voertuigen met bromfietskenteken;Woudenberg;2019;776.0;59.0
7597;Voertuigen met bromfietskenteken;Woudenberg;2020;882.0;66.0
7598;Voertuigen met bromfietskenteken;Woudenberg;2021;977.0;72.0
7599;Voertuigen met bromfietskenteken;Woudenberg;2022;1038.0;75.0
7600;Voertuigen met bromfietskenteken;Woudrichem;2007;744.0;52.0
7601;Voertuigen met bromfietskenteken;Woudrichem;2008;795.0;55.0
7602;Voertuigen met bromfietskenteken;Woudrichem;2009;845.0;59.0
7603;Voertuigen met bromfietskenteken;Woudrichem;2010;862.0;60.0
7604;Voertuigen met bromfietskenteken;Woudrichem;2011;890.0;62.0
7605;Voertuigen met bromfietskenteken;Woudrichem;2012;848.0;59.0
7606;Voertuigen met bromfietskenteken;Woudrichem;2013;857.0;59.0
7607;Voertuigen met bromfietskenteken;Woudrichem;2014;838.0;58.0
7608;Voertuigen met bromfietskenteken;Woudrichem;2015;856.0;59.0
7609;Voertuigen met bromfietskenteken;Woudrichem;2016;848.0;58.0
7610;Voertuigen met bromfietskenteken;Woudrichem;2017;858.0;59.0
7611;Voertuigen met bromfietskenteken;Woudrichem;2018;883.0;60.0
7612;Voertuigen met bromfietskenteken;Woudrichem;2019;;
7613;Voertuigen met bromfietskenteken;Woudrichem;2020;;
7614;Voertuigen met bromfietskenteken;Woudrichem;2021;;
7615;Voertuigen met bromfietskenteken;Woudrichem;2022;;
7616;Voertuigen met bromfietskenteken;Wûnseradiel;2007;570.0;48.0
7617;Voertuigen met bromfietskenteken;Wûnseradiel;2008;610.0;51.0
7618;Voertuigen met bromfietskenteken;Wûnseradiel;2009;678.0;57.0
7619;Voertuigen met bromfietskenteken;Wûnseradiel;2010;722.0;61.0
7620;Voertuigen met bromfietskenteken;Wûnseradiel;2011;;
7621;Voertuigen met bromfietskenteken;Wûnseradiel;2012;;
7622;Voertuigen met bromfietskenteken;Wûnseradiel;2013;;
7623;Voertuigen met bromfietskenteken;Wûnseradiel;2014;;
7624;Voertuigen met bromfietskenteken;Wûnseradiel;2015;;
7625;Voertuigen met bromfietskenteken;Wûnseradiel;2016;;
7626;Voertuigen met bromfietskenteken;Wûnseradiel;2017;;
7627;Voertuigen met bromfietskenteken;Wûnseradiel;2018;;
7628;Voertuigen met bromfietskenteken;Wûnseradiel;2019;;
7629;Voertuigen met bromfietskenteken;Wûnseradiel;2020;;
7630;Voertuigen met bromfietskenteken;Wûnseradiel;2021;;
7631;Voertuigen met bromfietskenteken;Wûnseradiel;2022;;
7632;Voertuigen met bromfietskenteken;Wymbritseradiel;2007;615.0;38.0
7633;Voertuigen met bromfietskenteken;Wymbritseradiel;2008;634.0;39.0
7634;Voertuigen met bromfietskenteken;Wymbritseradiel;2009;660.0;41.0
7635;Voertuigen met bromfietskenteken;Wymbritseradiel;2010;740.0;46.0
7636;Voertuigen met bromfietskenteken;Wymbritseradiel;2011;;
7637;Voertuigen met bromfietskenteken;Wymbritseradiel;2012;;
7638;Voertuigen met bromfietskenteken;Wymbritseradiel;2013;;
7639;Voertuigen met bromfietskenteken;Wymbritseradiel;2014;;
7640;Voertuigen met bromfietskenteken;Wymbritseradiel;2015;;
7641;Voertuigen met bromfietskenteken;Wymbritseradiel;2016;;
7642;Voertuigen met bromfietskenteken;Wymbritseradiel;2017;;
7643;Voertuigen met bromfietskenteken;Wymbritseradiel;2018;;
7644;Voertuigen met bromfietskenteken;Wymbritseradiel;2019;;
7645;Voertuigen met bromfietskenteken;Wymbritseradiel;2020;;
7646;Voertuigen met bromfietskenteken;Wymbritseradiel;2021;;
7647;Voertuigen met bromfietskenteken;Wymbritseradiel;2022;;
7648;Voertuigen met bromfietskenteken;Zaanstad;2007;7360.0;52.0
7649;Voertuigen met bromfietskenteken;Zaanstad;2008;8330.0;58.0
7650;Voertuigen met bromfietskenteken;Zaanstad;2009;9509.0;66.0
7651;Voertuigen met bromfietskenteken;Zaanstad;2010;10634.0;73.0
7652;Voertuigen met bromfietskenteken;Zaanstad;2011;11611.0;79.0
7653;Voertuigen met bromfietskenteken;Zaanstad;2012;12185.0;82.0
7654;Voertuigen met bromfietskenteken;Zaanstad;2013;12760.0;85.0
7655;Voertuigen met bromfietskenteken;Zaanstad;2014;13149.0;87.0
7656;Voertuigen met bromfietskenteken;Zaanstad;2015;13570.0;90.0
7657;Voertuigen met bromfietskenteken;Zaanstad;2016;13894.0;91.0
7658;Voertuigen met bromfietskenteken;Zaanstad;2017;14203.0;92.0
7659;Voertuigen met bromfietskenteken;Zaanstad;2018;14566.0;94.0
7660;Voertuigen met bromfietskenteken;Zaanstad;2019;14656.0;94.0
7661;Voertuigen met bromfietskenteken;Zaanstad;2020;14516.0;93.0
7662;Voertuigen met bromfietskenteken;Zaanstad;2021;14381.0;92.0
7663;Voertuigen met bromfietskenteken;Zaanstad;2022;14387.0;92.0
7664;Voertuigen met bromfietskenteken;Zaltbommel;2007;1395.0;53.0
7665;Voertuigen met bromfietskenteken;Zaltbommel;2008;1439.0;55.0
7666;Voertuigen met bromfietskenteken;Zaltbommel;2009;1507.0;57.0
7667;Voertuigen met bromfietskenteken;Zaltbommel;2010;1602.0;61.0
7668;Voertuigen met bromfietskenteken;Zaltbommel;2011;1662.0;62.0
7669;Voertuigen met bromfietskenteken;Zaltbommel;2012;1750.0;65.0
7670;Voertuigen met bromfietskenteken;Zaltbommel;2013;1750.0;65.0
7671;Voertuigen met bromfietskenteken;Zaltbommel;2014;1821.0;67.0
7672;Voertuigen met bromfietskenteken;Zaltbommel;2015;1769.0;65.0
7673;Voertuigen met bromfietskenteken;Zaltbommel;2016;1757.0;64.0
7674;Voertuigen met bromfietskenteken;Zaltbommel;2017;1803.0;65.0
7675;Voertuigen met bromfietskenteken;Zaltbommel;2018;1837.0;66.0
7676;Voertuigen met bromfietskenteken;Zaltbommel;2019;1834.0;64.0
7677;Voertuigen met bromfietskenteken;Zaltbommel;2020;1913.0;66.0
7678;Voertuigen met bromfietskenteken;Zaltbommel;2021;2037.0;69.0
7679;Voertuigen met bromfietskenteken;Zaltbommel;2022;2166.0;72.0
7680;Voertuigen met bromfietskenteken;Zandvoort;2007;1127.0;68.0
7681;Voertuigen met bromfietskenteken;Zandvoort;2008;1307.0;78.0
7682;Voertuigen met bromfietskenteken;Zandvoort;2009;1527.0;92.0
7683;Voertuigen met bromfietskenteken;Zandvoort;2010;1678.0;101.0
7684;Voertuigen met bromfietskenteken;Zandvoort;2011;1850.0;111.0
7685;Voertuigen met bromfietskenteken;Zandvoort;2012;1867.0;112.0
7686;Voertuigen met bromfietskenteken;Zandvoort;2013;1905.0;115.0
7687;Voertuigen met bromfietskenteken;Zandvoort;2014;1897.0;114.0
7688;Voertuigen met bromfietskenteken;Zandvoort;2015;1948.0;117.0
7689;Voertuigen met bromfietskenteken;Zandvoort;2016;1990.0;119.0
7690;Voertuigen met bromfietskenteken;Zandvoort;2017;2038.0;121.0
7691;Voertuigen met bromfietskenteken;Zandvoort;2018;2130.0;126.0
7692;Voertuigen met bromfietskenteken;Zandvoort;2019;2238.0;132.0
7693;Voertuigen met bromfietskenteken;Zandvoort;2020;2186.0;128.0
7694;Voertuigen met bromfietskenteken;Zandvoort;2021;2187.0;127.0
7695;Voertuigen met bromfietskenteken;Zandvoort;2022;2185.0;128.0
7696;Voertuigen met bromfietskenteken;Zederik;2007;662.0;49.0
7697;Voertuigen met bromfietskenteken;Zederik;2008;709.0;53.0
7698;Voertuigen met bromfietskenteken;Zederik;2009;761.0;57.0
7699;Voertuigen met bromfietskenteken;Zederik;2010;821.0;61.0
7700;Voertuigen met bromfietskenteken;Zederik;2011;862.0;65.0
7701;Voertuigen met bromfietskenteken;Zederik;2012;882.0;66.0
7702;Voertuigen met bromfietskenteken;Zederik;2013;911.0;67.0
7703;Voertuigen met bromfietskenteken;Zederik;2014;898.0;66.0
7704;Voertuigen met bromfietskenteken;Zederik;2015;936.0;68.0
7705;Voertuigen met bromfietskenteken;Zederik;2016;936.0;68.0
7706;Voertuigen met bromfietskenteken;Zederik;2017;971.0;70.0
7707;Voertuigen met bromfietskenteken;Zederik;2018;981.0;70.0
7708;Voertuigen met bromfietskenteken;Zederik;2019;;
7709;Voertuigen met bromfietskenteken;Zederik;2020;;
7710;Voertuigen met bromfietskenteken;Zederik;2021;;
7711;Voertuigen met bromfietskenteken;Zederik;2022;;
7712;Voertuigen met bromfietskenteken;Zeevang;2007;344.0;54.0
7713;Voertuigen met bromfietskenteken;Zeevang;2008;384.0;61.0
7714;Voertuigen met bromfietskenteken;Zeevang;2009;399.0;63.0
7715;Voertuigen met bromfietskenteken;Zeevang;2010;426.0;68.0
7716;Voertuigen met bromfietskenteken;Zeevang;2011;471.0;74.0
7717;Voertuigen met bromfietskenteken;Zeevang;2012;489.0;77.0
7718;Voertuigen met bromfietskenteken;Zeevang;2013;521.0;82.0
7719;Voertuigen met bromfietskenteken;Zeevang;2014;527.0;83.0
7720;Voertuigen met bromfietskenteken;Zeevang;2015;526.0;83.0
7721;Voertuigen met bromfietskenteken;Zeevang;2016;;
7722;Voertuigen met bromfietskenteken;Zeevang;2017;;
7723;Voertuigen met bromfietskenteken;Zeevang;2018;;
7724;Voertuigen met bromfietskenteken;Zeevang;2019;;
7725;Voertuigen met bromfietskenteken;Zeevang;2020;;
7726;Voertuigen met bromfietskenteken;Zeevang;2021;;
7727;Voertuigen met bromfietskenteken;Zeevang;2022;;
7728;Voertuigen met bromfietskenteken;Zeewolde;2007;573.0;29.0
7729;Voertuigen met bromfietskenteken;Zeewolde;2008;706.0;35.0
7730;Voertuigen met bromfietskenteken;Zeewolde;2009;802.0;39.0
7731;Voertuigen met bromfietskenteken;Zeewolde;2010;861.0;41.0
7732;Voertuigen met bromfietskenteken;Zeewolde;2011;904.0;43.0
7733;Voertuigen met bromfietskenteken;Zeewolde;2012;909.0;43.0
7734;Voertuigen met bromfietskenteken;Zeewolde;2013;913.0;43.0
7735;Voertuigen met bromfietskenteken;Zeewolde;2014;932.0;43.0
7736;Voertuigen met bromfietskenteken;Zeewolde;2015;921.0;42.0
7737;Voertuigen met bromfietskenteken;Zeewolde;2016;937.0;42.0
7738;Voertuigen met bromfietskenteken;Zeewolde;2017;1004.0;45.0
7739;Voertuigen met bromfietskenteken;Zeewolde;2018;1054.0;47.0
7740;Voertuigen met bromfietskenteken;Zeewolde;2019;1083.0;49.0
7741;Voertuigen met bromfietskenteken;Zeewolde;2020;1153.0;51.0
7742;Voertuigen met bromfietskenteken;Zeewolde;2021;1226.0;54.0
7743;Voertuigen met bromfietskenteken;Zeewolde;2022;1310.0;56.0
7744;Voertuigen met bromfietskenteken;Zeist;2007;1742.0;29.0
7745;Voertuigen met bromfietskenteken;Zeist;2008;2019.0;33.0
7746;Voertuigen met bromfietskenteken;Zeist;2009;2290.0;38.0
7747;Voertuigen met bromfietskenteken;Zeist;2010;2539.0;42.0
7748;Voertuigen met bromfietskenteken;Zeist;2011;2715.0;45.0
7749;Voertuigen met bromfietskenteken;Zeist;2012;2698.0;44.0
7750;Voertuigen met bromfietskenteken;Zeist;2013;2761.0;45.0
7751;Voertuigen met bromfietskenteken;Zeist;2014;2817.0;46.0
7752;Voertuigen met bromfietskenteken;Zeist;2015;2889.0;47.0
7753;Voertuigen met bromfietskenteken;Zeist;2016;2890.0;46.0
7754;Voertuigen met bromfietskenteken;Zeist;2017;2949.0;47.0
7755;Voertuigen met bromfietskenteken;Zeist;2018;3073.0;49.0
7756;Voertuigen met bromfietskenteken;Zeist;2019;3123.0;49.0
7757;Voertuigen met bromfietskenteken;Zeist;2020;3302.0;51.0
7758;Voertuigen met bromfietskenteken;Zeist;2021;3363.0;52.0
7759;Voertuigen met bromfietskenteken;Zeist;2022;3366.0;51.0
7760;Voertuigen met bromfietskenteken;Zevenaar;2007;1403.0;44.0
7761;Voertuigen met bromfietskenteken;Zevenaar;2008;1557.0;49.0
7762;Voertuigen met bromfietskenteken;Zevenaar;2009;1736.0;55.0
7763;Voertuigen met bromfietskenteken;Zevenaar;2010;1846.0;58.0
7764;Voertuigen met bromfietskenteken;Zevenaar;2011;2012.0;62.0
7765;Voertuigen met bromfietskenteken;Zevenaar;2012;2032.0;63.0
7766;Voertuigen met bromfietskenteken;Zevenaar;2013;2051.0;63.0
7767;Voertuigen met bromfietskenteken;Zevenaar;2014;2053.0;64.0
7768;Voertuigen met bromfietskenteken;Zevenaar;2015;2088.0;65.0
7769;Voertuigen met bromfietskenteken;Zevenaar;2016;2083.0;65.0
7770;Voertuigen met bromfietskenteken;Zevenaar;2017;2117.0;65.0
7771;Voertuigen met bromfietskenteken;Zevenaar;2018;3132.0;72.0
7772;Voertuigen met bromfietskenteken;Zevenaar;2019;3283.0;75.0
7773;Voertuigen met bromfietskenteken;Zevenaar;2020;3317.0;76.0
7774;Voertuigen met bromfietskenteken;Zevenaar;2021;3431.0;78.0
7775;Voertuigen met bromfietskenteken;Zevenaar;2022;3525.0;79.0
7776;Voertuigen met bromfietskenteken;Zevenhuizen-Moerkapelle;2007;656.0;63.0
7777;Voertuigen met bromfietskenteken;Zevenhuizen-Moerkapelle;2008;708.0;69.0
7778;Voertuigen met bromfietskenteken;Zevenhuizen-Moerkapelle;2009;758.0;73.0
7779;Voertuigen met bromfietskenteken;Zevenhuizen-Moerkapelle;2010;;
7780;Voertuigen met bromfietskenteken;Zevenhuizen-Moerkapelle;2011;;
7781;Voertuigen met bromfietskenteken;Zevenhuizen-Moerkapelle;2012;;
7782;Voertuigen met bromfietskenteken;Zevenhuizen-Moerkapelle;2013;;
