ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
1243;Totaal woningen;Kattenburg;Amsterdam                               ;Buurt     ;BU0363AK02;780.0;2000.0;2000.0;;2.0
1244;Totaal woningen;Wittenburg;Amsterdam                               ;Buurt     ;BU0363AK03;640.0;1580.0;1570.0;;2.0
1245;Totaal woningen;Oostenburg;Amsterdam                               ;Buurt     ;BU0363AK04;420.0;1700.0;1660.0;;2.0
1246;Totaal woningen;Czaar Peterbuurt;Amsterdam                               ;Buurt     ;BU0363AK05;540.0;1460.0;1450.0;;2.0
1247;Totaal woningen;Het Funen;Amsterdam                               ;Buurt     ;BU0363AK06;650.0;2370.0;2330.0;;2.0
1248;Totaal woningen;Kadijken;Amsterdam                               ;Buurt     ;BU0363AK07;600.0;1670.0;1660.0;;2.0
1249;Totaal woningen;Kazernebuurt;Amsterdam                               ;Buurt     ;BU0363AK08;660.0;1680.0;1680.0;;2.0
1250;Totaal woningen;Havens-West;Amsterdam                               ;Wijk      ;WK0363BA  ;940.0;2440.0;2440.0;;3.0
1251;Totaal woningen;Afrikahaven;Amsterdam                               ;Buurt     ;BU0363BA01;;;;;2.0
1252;Totaal woningen;Amerikahaven;Amsterdam                               ;Buurt     ;BU0363BA02;;;;;2.0
1253;Totaal woningen;Westhaven-Noord;Amsterdam                               ;Buurt     ;BU0363BA03;980.0;2210.0;2210.0;;2.0
1254;Totaal woningen;Petroleumhaven;Amsterdam                               ;Buurt     ;BU0363BA04;;;;;2.0
1255;Totaal woningen;Vervoerscentrum;Amsterdam                               ;Buurt     ;BU0363BA05;;;;;2.0
1256;Totaal woningen;Westhaven-Zuid;Amsterdam                               ;Buurt     ;BU0363BA06;;;;;2.0
1257;Totaal woningen;Coenhaven/Minervahaven;Amsterdam                               ;Wijk      ;WK0363BB  ;;;;;3.0
1258;Totaal woningen;Coenhaven;Amsterdam                               ;Buurt     ;BU0363BB01;;;;;3.0
1259;Totaal woningen;Vlothaven;Amsterdam                               ;Buurt     ;BU0363BB02;;;;;3.0
1260;Totaal woningen;Minervahaven-Noordoost;Amsterdam                               ;Buurt     ;BU0363BB03;;;;;3.0
1261;Totaal woningen;Minervahaven-Noordwest;Amsterdam                               ;Buurt     ;BU0363BB04;;;;;3.0
1262;Totaal woningen;Minervahaven-Zuidwest;Amsterdam                               ;Buurt     ;BU0363BB05;;;;;3.0
1263;Totaal woningen;Minervahaven-Zuidoost;Amsterdam                               ;Buurt     ;BU0363BB06;;;;;3.0
1264;Totaal woningen;Alfa-driehoek;Amsterdam                               ;Buurt     ;BU0363BB07;;;;;3.0
1265;Totaal woningen;Hemknoop-Noord;Amsterdam                               ;Buurt     ;BU0363BB08;;;;;3.0
1266;Totaal woningen;Sloterdijk-West;Amsterdam                               ;Wijk      ;WK0363EA  ;320.0;1920.0;1910.0;28.9;3.0
1267;Totaal woningen;Isolatorbuurt;Amsterdam                               ;Buurt     ;BU0363EA01;760.0;2040.0;2040.0;25.0;3.0
1268;Totaal woningen;Contactbuurt;Amsterdam                               ;Buurt     ;BU0363EA02;;;;;3.0
1269;Totaal woningen;Woon- en Groengebied Sloterdijk;Amsterdam                               ;Buurt     ;BU0363EA03;300.0;1920.0;1910.0;29.4;3.0
1270;Totaal woningen;Spaarndammerbuurt/Zeeheldenbuurt;Amsterdam                               ;Wijk      ;WK0363EB  ;630.0;1510.0;1500.0;;3.0
1271;Totaal woningen;Hemknoop-Zuid;Amsterdam                               ;Buurt     ;BU0363EB01;;;;;3.0
1272;Totaal woningen;Overbraker Binnenpolder;Amsterdam                               ;Buurt     ;BU0363EB02;660.0;1990.0;1140.0;;3.0
1273;Totaal woningen;Zaanstraat emplacement;Amsterdam                               ;Buurt     ;BU0363EB03;;;;;3.0
1274;Totaal woningen;Spaarndammerbuurt-Noordwest;Amsterdam                               ;Buurt     ;BU0363EB04;740.0;1520.0;1520.0;;2.0
1275;Totaal woningen;Spaarndammerbuurt-Midden;Amsterdam                               ;Buurt     ;BU0363EB05;580.0;1640.0;1610.0;;2.0
1276;Totaal woningen;Spaarndammerbuurt-Zuidwest;Amsterdam                               ;Buurt     ;BU0363EB06;560.0;1560.0;1550.0;;2.0
1277;Totaal woningen;Spaarndammerbuurt-Noordoost;Amsterdam                               ;Buurt     ;BU0363EB07;620.0;1430.0;1420.0;;2.0
1278;Totaal woningen;Zeeheldenbuurt;Amsterdam                               ;Buurt     ;BU0363EB08;660.0;1480.0;1470.0;;2.0
1279;Totaal woningen;Westergasfabriek;Amsterdam                               ;Buurt     ;BU0363EB09;;;;;3.0
1280;Totaal woningen;Spaarndammerbuurt-Zuidoost;Amsterdam                               ;Buurt     ;BU0363EB10;620.0;1540.0;1530.0;;2.0
1281;Totaal woningen;Houthavens;Amsterdam                               ;Wijk      ;WK0363EC  ;0.0;2090.0;1670.0;98.2;2.0
1282;Totaal woningen;Houthavens-West;Amsterdam                               ;Buurt     ;BU0363EC01;0.0;2070.0;1570.0;98.2;2.0
1283;Totaal woningen;Houthavens-Oost;Amsterdam                               ;Buurt     ;BU0363EC02;10.0;2190.0;2190.0;98.6;2.0
1284;Totaal woningen;De Kolenkit;Amsterdam                               ;Wijk      ;WK0363ED  ;230.0;1750.0;1690.0;67.6;2.0
1285;Totaal woningen;Kolenkitbuurt-Noord;Amsterdam                               ;Buurt     ;BU0363ED01;380.0;1770.0;1700.0;49.2;2.0
1286;Totaal woningen;Kolenkitbuurt-Zuid;Amsterdam                               ;Buurt     ;BU0363ED02;180.0;1790.0;1690.0;69.8;2.0
1287;Totaal woningen;Laan van Spartaan;Amsterdam                               ;Buurt     ;BU0363ED03;0.0;1800.0;1760.0;96.0;2.0
1288;Totaal woningen;Robert Scottbuurt-West;Amsterdam                               ;Buurt     ;BU0363ED04;300.0;1640.0;1620.0;60.3;2.0
1289;Totaal woningen;Landlust;Amsterdam                               ;Wijk      ;WK0363EE  ;610.0;1650.0;1620.0;5.1;2.0
1290;Totaal woningen;Bosleeuw;Amsterdam                               ;Buurt     ;BU0363EE01;570.0;1720.0;1660.0;17.3;2.0
1291;Totaal woningen;Gibraltarbuurt;Amsterdam                               ;Buurt     ;BU0363EE02;650.0;1530.0;1520.0;;2.0
1292;Totaal woningen;Bedrijventerrein Landlust;Amsterdam                               ;Buurt     ;BU0363EE03;520.0;1890.0;1880.0;;2.0
1293;Totaal woningen;Landlust-Noord;Amsterdam                               ;Buurt     ;BU0363EE04;590.0;1550.0;1500.0;;2.0
1294;Totaal woningen;Erasmusparkbuurt-Oost;Amsterdam                               ;Buurt     ;BU0363EE05;700.0;1890.0;1880.0;;2.0
1295;Totaal woningen;Landlust-Zuid;Amsterdam                               ;Buurt     ;BU0363EE06;610.0;1600.0;1600.0;;2.0
1296;Totaal woningen;Erasmuspark;Amsterdam                               ;Wijk      ;WK0363EF  ;670.0;1640.0;1630.0;;2.0
1297;Totaal woningen;Robert Scottbuurt-Oost;Amsterdam                               ;Buurt     ;BU0363EF01;690.0;1690.0;1690.0;;2.0
1298;Totaal woningen;Erasmusparkbuurt-West;Amsterdam                               ;Buurt     ;BU0363EF02;660.0;1630.0;1610.0;;2.0
1299;Totaal woningen;Centrale Markt;Amsterdam                               ;Wijk      ;WK0363EG  ;320.0;1700.0;1680.0;48.2;2.0
1300;Totaal woningen;Bedrijvencentrum Westerkwartier;Amsterdam                               ;Buurt     ;BU0363EG01;580.0;2020.0;2020.0;50.0;2.0
1301;Totaal woningen;GWL-terrein;Amsterdam                               ;Buurt     ;BU0363EG02;40.0;1730.0;1680.0;99.5;2.0
1302;Totaal woningen;Markthallen;Amsterdam                               ;Buurt     ;BU0363EG03;;;;;2.0
1303;Totaal woningen;Marcanti;Amsterdam                               ;Buurt     ;BU0363EG04;580.0;1670.0;1670.0;;2.0
1304;Totaal woningen;Staatsliedenbuurt;Amsterdam                               ;Wijk      ;WK0363EH  ;600.0;1520.0;1510.0;;2.0
1305;Totaal woningen;Westerstaatsman;Amsterdam                               ;Buurt     ;BU0363EH01;600.0;1450.0;1450.0;;2.0
1306;Totaal woningen;Fannius Scholtenbuurt;Amsterdam                               ;Buurt     ;BU0363EH02;570.0;1460.0;1450.0;;2.0
1307;Totaal woningen;Staatsliedenbuurt-Noordoost;Amsterdam                               ;Buurt     ;BU0363EH03;630.0;1500.0;1500.0;;2.0
1308;Totaal woningen;De Wittenbuurt-Noord;Amsterdam                               ;Buurt     ;BU0363EH04;620.0;1630.0;1600.0;;2.0
1309;Totaal woningen;De Wittenbuurt-Zuid;Amsterdam                               ;Buurt     ;BU0363EH05;580.0;1440.0;1430.0;;2.0
1310;Totaal woningen;Buyskade e.o.;Amsterdam                               ;Buurt     ;BU0363EH06;620.0;1640.0;1640.0;;2.0
1311;Totaal woningen;Frederik Hendrikbuurt;Amsterdam                               ;Wijk      ;WK0363EJ  ;630.0;1520.0;1500.0;;2.0
1312;Totaal woningen;Frederik Hendrikbuurt-Noord;Amsterdam                               ;Buurt     ;BU0363EJ01;640.0;1550.0;1530.0;;2.0
1313;Totaal woningen;Frederik Hendrikbuurt-Zuidwest;Amsterdam                               ;Buurt     ;BU0363EJ02;680.0;1620.0;1560.0;;2.0
1314;Totaal woningen;Frederik Hendrikbuurt-Zuidoost;Amsterdam                               ;Buurt     ;BU0363EJ03;590.0;1460.0;1450.0;;2.0
1315;Totaal woningen;Van Galenbuurt;Amsterdam                               ;Wijk      ;WK0363EK  ;630.0;1500.0;1500.0;;2.0
1316;Totaal woningen;Mercatorpark;Amsterdam                               ;Buurt     ;BU0363EK01;;;;;2.0
1317;Totaal woningen;Orteliusbuurt-Noord;Amsterdam                               ;Buurt     ;BU0363EK02;650.0;1510.0;1510.0;;2.0
1318;Totaal woningen;Jan Maijenbuurt;Amsterdam                               ;Buurt     ;BU0363EK03;620.0;1500.0;1500.0;;2.0
1319;Totaal woningen;John Franklinbuurt;Amsterdam                               ;Buurt     ;BU0363EK04;620.0;1500.0;1490.0;;2.0
1320;Totaal woningen;Geuzenbuurt;Amsterdam                               ;Wijk      ;WK0363EL  ;700.0;1700.0;1680.0;;2.0
1321;Totaal woningen;Pieter van der Doesbuurt;Amsterdam                               ;Buurt     ;BU0363EL01;700.0;1680.0;1650.0;;2.0
1322;Totaal woningen;Trompbuurt;Amsterdam                               ;Buurt     ;BU0363EL02;740.0;1870.0;1850.0;;2.0
1323;Totaal woningen;Geuzenhofbuurt;Amsterdam                               ;Buurt     ;BU0363EL03;630.0;1450.0;1450.0;;2.0
1324;Totaal woningen;Hoofdweg e.o.;Amsterdam                               ;Wijk      ;WK0363EM  ;620.0;1500.0;1490.0;;2.0
1325;Totaal woningen;Orteliusbuurt-Midden;Amsterdam                               ;Buurt     ;BU0363EM01;610.0;1510.0;1510.0;;2.0
1326;Totaal woningen;Balboaplein e.o.;Amsterdam                               ;Buurt     ;BU0363EM02;610.0;1520.0;1510.0;;2.0
1327;Totaal woningen;Orteliusbuurt-Zuid;Amsterdam                               ;Buurt     ;BU0363EM03;660.0;1470.0;1460.0;;2.0
1328;Totaal woningen;Columbusplein e.o.;Amsterdam                               ;Buurt     ;BU0363EM04;630.0;1480.0;1480.0;;2.0
1329;Totaal woningen;Chassébuurt;Amsterdam                               ;Wijk      ;WK0363EN  ;690.0;1790.0;1780.0;;2.0
1330;Totaal woningen;Filips van Almondekwartier;Amsterdam                               ;Buurt     ;BU0363EN01;680.0;1830.0;1820.0;;2.0
1331;Totaal woningen;Kortenaerkwartier;Amsterdam                               ;Buurt     ;BU0363EN02;710.0;1840.0;1810.0;;2.0
1332;Totaal woningen;Van Brakelkwartier;Amsterdam                               ;Buurt     ;BU0363EN03;680.0;1720.0;1720.0;;2.0
1333;Totaal woningen;De Wester Quartier;Amsterdam                               ;Buurt     ;BU0363EN04;670.0;1750.0;1740.0;;2.0
1334;Totaal woningen;Bellamybuurt;Amsterdam                               ;Wijk      ;WK0363EP  ;600.0;1540.0;1520.0;;2.0
1335;Totaal woningen;Bellamybuurt-Noord;Amsterdam                               ;Buurt     ;BU0363EP01;670.0;1660.0;1640.0;;2.0
1336;Totaal woningen;Bellamybuurt-Zuid;Amsterdam                               ;Buurt     ;BU0363EP02;560.0;1480.0;1460.0;;2.0
1337;Totaal woningen;Da Costabuurt;Amsterdam                               ;Wijk      ;WK0363EQ  ;670.0;1740.0;1730.0;;2.0
1338;Totaal woningen;Da Costabuurt-Noord;Amsterdam                               ;Buurt     ;BU0363EQ01;670.0;1740.0;1730.0;;2.0
1339;Totaal woningen;Westindische Buurt;Amsterdam                               ;Wijk      ;WK0363ER  ;710.0;1750.0;1730.0;;2.0
1340;Totaal woningen;Postjeskade e.o.;Amsterdam                               ;Buurt     ;BU0363ER01;690.0;1740.0;1730.0;;2.0
1341;Totaal woningen;Paramariboplein e.o.;Amsterdam                               ;Buurt     ;BU0363ER02;730.0;1750.0;1730.0;;2.0
1342;Totaal woningen;Van Lennepbuurt;Amsterdam                               ;Wijk      ;WK0363ES  ;610.0;1490.0;1470.0;;2.0
1343;Totaal woningen;Lootsbuurt;Amsterdam                               ;Buurt     ;BU0363ES01;580.0;1420.0;1370.0;;2.0
1344;Totaal woningen;Borgerbuurt;Amsterdam                               ;Buurt     ;BU0363ES02;650.0;1460.0;1460.0;;2.0
1345;Totaal woningen;Da Costabuurt-Zuid;Amsterdam                               ;Buurt     ;BU0363ES03;580.0;1570.0;1570.0;;2.0
1346;Totaal woningen;Overtoomse Sluis;Amsterdam                               ;Wijk      ;WK0363ET  ;690.0;1720.0;1710.0;;2.0
1347;Totaal woningen;Cremerbuurt-West;Amsterdam                               ;Buurt     ;BU0363ET01;670.0;1660.0;1640.0;;2.0
1348;Totaal woningen;Vondelparkbuurt-West;Amsterdam                               ;Buurt     ;BU0363ET02;750.0;1920.0;1900.0;;2.0
1349;Totaal woningen;Helmersbuurt;Amsterdam                               ;Wijk      ;WK0363EU  ;710.0;1840.0;1820.0;;2.0
1350;Totaal woningen;Cremerbuurt-Oost;Amsterdam                               ;Buurt     ;BU0363EU01;650.0;1730.0;1720.0;;2.0
1351;Totaal woningen;WG-terrein;Amsterdam                               ;Buurt     ;BU0363EU02;670.0;1760.0;1740.0;;2.0
1352;Totaal woningen;Helmersbuurt-Oost;Amsterdam                               ;Buurt     ;BU0363EU03;820.0;2030.0;2020.0;;2.0
1353;Totaal woningen;Vondelparkbuurt;Amsterdam                               ;Wijk      ;WK0363EV  ;1010.0;2430.0;2410.0;;2.0
1354;Totaal woningen;Vondelparkbuurt-Midden;Amsterdam                               ;Buurt     ;BU0363EV01;980.0;2340.0;2310.0;;2.0
1355;Totaal woningen;Vondelparkbuurt-Oost;Amsterdam                               ;Buurt     ;BU0363EV02;1050.0;2520.0;2500.0;;2.0
1356;Totaal woningen;Sloterdijk Nieuw-West;Amsterdam                               ;Wijk      ;WK0363FA  ;30.0;1170.0;1120.0;85.6;2.0
1357;Totaal woningen;Sloterdijk De Heining;Amsterdam                               ;Buurt     ;BU0363FA01;;;;;2.0
1358;Totaal woningen;Sloterdijk Poort-Noord;Amsterdam                               ;Buurt     ;BU0363FA02;;;;;3.0
1359;Totaal woningen;Sloterdijk Poort-Zuid;Amsterdam                               ;Buurt     ;BU0363FA03;1150.0;3680.0;3680.0;;3.0
1360;Totaal woningen;Sloterdijk Rhônepark;Amsterdam                               ;Buurt     ;BU0363FA04;;;;;3.0
1361;Totaal woningen;Sloterdijk Donauhoek;Amsterdam                               ;Buurt     ;BU0363FA05;;;;;3.0
1362;Totaal woningen;Bretten-West;Amsterdam                               ;Buurt     ;BU0363FA06;;;;;2.0
1363;Totaal woningen;Bretten-Oost;Amsterdam                               ;Buurt     ;BU0363FA07;;;;;2.0
1364;Totaal woningen;Sloterdijk Stationskwartier;Amsterdam                               ;Buurt     ;BU0363FA08;0.0;1100.0;1040.0;89.7;2.0
1365;Totaal woningen;Geuzenveld;Amsterdam                               ;Wijk      ;WK0363FB  ;640.0;2130.0;2020.0;19.5;3.0
1366;Totaal woningen;Osdorper Binnenpolder;Amsterdam                               ;Buurt     ;BU0363FB01;1000.0;3040.0;2310.0;;2.0
1367;Totaal woningen;De Eendracht;Amsterdam                               ;Buurt     ;BU0363FB02;820.0;2420.0;2200.0;;2.0
1368;Totaal woningen;Ruys de Beerenbrouckbuurt;Amsterdam                               ;Buurt     ;BU0363FB03;740.0;2130.0;2090.0;8.5;2.0
1369;Totaal woningen;Eendrachtspark;Amsterdam                               ;Buurt     ;BU0363FB04;690.0;1730.0;1720.0;;2.0
1370;Totaal woningen;Van Tijenbuurt;Amsterdam                               ;Buurt     ;BU0363FB05;610.0;2420.0;2230.0;30.9;2.0
1371;Totaal woningen;Dudokbuurt;Amsterdam                               ;Buurt     ;BU0363FB06;370.0;1900.0;1900.0;51.4;3.0
1372;Totaal woningen;Bakemabuurt;Amsterdam                               ;Buurt     ;BU0363FB07;490.0;1920.0;1800.0;30.2;3.0
1373;Totaal woningen;Wegener Sleeswijkbuurt;Amsterdam                               ;Buurt     ;BU0363FB08;770.0;2010.0;1860.0;;3.0
1374;Totaal woningen;Slotermeer-West;Amsterdam                               ;Wijk      ;WK0363FC  ;650.0;1850.0;1780.0;18.3;3.0
1375;Totaal woningen;Jan de Louterbuurt;Amsterdam                               ;Buurt     ;BU0363FC01;700.0;2050.0;1990.0;20.6;2.0
1376;Totaal woningen;Lodewijk van Deysselbuurt;Amsterdam                               ;Buurt     ;BU0363FC02;710.0;1740.0;1720.0;6.7;2.0
1377;Totaal woningen;Confuciusbuurt;Amsterdam                               ;Buurt     ;BU0363FC03;580.0;1780.0;1650.0;25.6;2.0
1378;Totaal woningen;Slotermeer-Noordoost;Amsterdam                               ;Wijk      ;WK0363FD  ;710.0;1720.0;1550.0;7.3;2.0
1379;Totaal woningen;Arondeusbuurt;Amsterdam                               ;Buurt     ;BU0363FD01;840.0;1800.0;1730.0;;3.0
1380;Totaal woningen;Coronelbuurt;Amsterdam                               ;Buurt     ;BU0363FD02;840.0;2210.0;1960.0;;3.0
1381;Totaal woningen;Meerwaldtbuurt;Amsterdam                               ;Buurt     ;BU0363FD03;720.0;1500.0;1250.0;;3.0
1382;Totaal woningen;Dobbebuurt;Amsterdam                               ;Buurt     ;BU0363FD04;540.0;1600.0;1440.0;21.6;2.0
1383;Totaal woningen;Slotermeer-Zuidoost;Amsterdam                               ;Wijk      ;WK0363FE  ;550.0;1660.0;1580.0;20.2;3.0
1384;Totaal woningen;Dichtersbuurt;Amsterdam                               ;Buurt     ;BU0363FE01;620.0;1410.0;1410.0;;3.0
1385;Totaal woningen;Louis Couperusbuurt;Amsterdam                               ;Buurt     ;BU0363FE02;670.0;1540.0;1520.0;3.8;3.0
1386;Totaal woningen;Noordoever Sloterplas;Amsterdam                               ;Buurt     ;BU0363FE03;420.0;1840.0;1700.0;40.8;3.0
1387;Totaal woningen;Sloterpark;Amsterdam                               ;Buurt     ;BU0363FE04;;;;;3.0
1388;Totaal woningen;Lutkemeer/Ookmeer;Amsterdam                               ;Wijk      ;WK0363FF  ;1350.0;3810.0;2970.0;;2.0
1389;Totaal woningen;Osdorper Bovenpolder;Amsterdam                               ;Buurt     ;BU0363FF01;1360.0;3800.0;2940.0;;2.0
