ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
9133;Type: Eenoudergezin;Amersfoort;2012;4.4;0.3;76.7;3.8
9134;Type: Eenoudergezin;Amersfoort;2013;4.5;0.3;59.6;2.2
9135;Type: Eenoudergezin;Amersfoort;2014;4.7;0.3;59.8;2.2
9136;Type: Eenoudergezin;Amersfoort;2015;4.7;0.3;64.4;3.6
9137;Type: Eenoudergezin;Amersfoort;2016;4.8;0.3;65.6;4.1
9138;Type: Eenoudergezin;Amstelveen;2011;2.6;0.3;132.5;12.7
9139;Type: Eenoudergezin;Amstelveen;2012;2.7;0.3;119.8;10.1
9140;Type: Eenoudergezin;Amstelveen;2013;2.7;0.3;105.7;5.3
9141;Type: Eenoudergezin;Amstelveen;2014;2.8;0.3;102.5;5.2
9142;Type: Eenoudergezin;Amstelveen;2015;2.9;0.3;114.1;7.9
9143;Type: Eenoudergezin;Amstelveen;2016;2.9;0.3;119.5;9.0
9144;Type: Eenoudergezin;Amsterdam;2011;36.8;2.1;57.4;1.1
9145;Type: Eenoudergezin;Amsterdam;2012;37.0;2.0;54.7;1.0
9146;Type: Eenoudergezin;Amsterdam;2013;37.2;1.7;45.5;0.8
9147;Type: Eenoudergezin;Amsterdam;2014;37.3;2.0;52.5;0.7
9148;Type: Eenoudergezin;Amsterdam;2015;37.7;2.3;60.2;1.2
9149;Type: Eenoudergezin;Amsterdam;2016;37.9;2.7;71.5;1.2
9150;Type: Eenoudergezin;Anna Paulowna;2011;0.3;0.0;96.9;11.9
9151;Type: Eenoudergezin;Anna Paulowna;2012;;;;
9152;Type: Eenoudergezin;Anna Paulowna;2013;;;;
9153;Type: Eenoudergezin;Anna Paulowna;2014;;;;
9154;Type: Eenoudergezin;Anna Paulowna;2015;;;;
9155;Type: Eenoudergezin;Anna Paulowna;2016;;;;
9156;Type: Eenoudergezin;Apeldoorn;2011;4.1;0.4;85.7;5.9
9157;Type: Eenoudergezin;Apeldoorn;2012;4.2;0.3;77.0;4.2
9158;Type: Eenoudergezin;Apeldoorn;2013;4.4;0.3;61.6;2.5
9159;Type: Eenoudergezin;Apeldoorn;2014;4.6;0.3;55.2;2.3
9160;Type: Eenoudergezin;Apeldoorn;2015;4.6;0.3;57.1;2.9
9161;Type: Eenoudergezin;Apeldoorn;2016;4.7;0.3;59.1;3.2
9162;Type: Eenoudergezin;Appingedam;2011;0.4;0.0;41.4;2.6
9163;Type: Eenoudergezin;Appingedam;2012;0.4;0.0;35.8;2.1
9164;Type: Eenoudergezin;Appingedam;2013;0.4;0.0;32.4;1.6
9165;Type: Eenoudergezin;Appingedam;2014;0.4;0.0;28.0;1.3
9166;Type: Eenoudergezin;Appingedam;2015;0.4;0.0;25.9;1.3
9167;Type: Eenoudergezin;Appingedam;2016;0.4;0.0;24.4;1.0
9168;Type: Eenoudergezin;Arnhem;2011;5.1;0.2;40.9;1.1
9169;Type: Eenoudergezin;Arnhem;2012;5.3;0.2;33.1;0.8
9170;Type: Eenoudergezin;Arnhem;2013;5.4;0.1;26.3;0.6
9171;Type: Eenoudergezin;Arnhem;2014;5.6;0.2;28.9;0.6
9172;Type: Eenoudergezin;Arnhem;2015;5.7;0.2;30.4;0.9
9173;Type: Eenoudergezin;Arnhem;2016;5.9;0.2;32.5;1.0
9174;Type: Eenoudergezin;Assen;2011;2.1;0.1;42.6;3.1
9175;Type: Eenoudergezin;Assen;2012;2.2;0.1;33.2;2.7
9176;Type: Eenoudergezin;Assen;2013;2.2;0.1;28.2;1.4
9177;Type: Eenoudergezin;Assen;2014;2.2;0.1;30.6;1.7
9178;Type: Eenoudergezin;Assen;2015;2.3;0.1;30.9;2.5
9179;Type: Eenoudergezin;Assen;2016;2.3;0.1;37.8;2.9
9180;Type: Eenoudergezin;Asten;2011;0.3;0.1;185.7;76.7
9181;Type: Eenoudergezin;Asten;2012;0.3;0.1;190.1;59.5
9182;Type: Eenoudergezin;Asten;2013;0.3;0.1;184.5;58.4
9183;Type: Eenoudergezin;Asten;2014;0.3;0.1;200.0;61.8
9184;Type: Eenoudergezin;Asten;2015;0.3;0.1;186.5;62.5
9185;Type: Eenoudergezin;Asten;2016;0.4;0.1;179.5;46.9
9186;Type: Eenoudergezin;Baarle-Nassau;2011;0.1;0.0;259.5;52.3
9187;Type: Eenoudergezin;Baarle-Nassau;2012;0.1;0.0;242.5;39.7
9188;Type: Eenoudergezin;Baarle-Nassau;2013;0.2;0.0;212.0;14.5
9189;Type: Eenoudergezin;Baarle-Nassau;2014;0.2;0.0;218.5;11.6
9190;Type: Eenoudergezin;Baarle-Nassau;2015;0.2;;;13.5
9191;Type: Eenoudergezin;Baarle-Nassau;2016;0.2;0.0;182.7;16.6
9192;Type: Eenoudergezin;Baarn;2011;0.7;0.1;131.1;11.8
9193;Type: Eenoudergezin;Baarn;2012;0.7;0.1;110.9;9.6
9194;Type: Eenoudergezin;Baarn;2013;0.7;0.1;97.9;8.1
9195;Type: Eenoudergezin;Baarn;2014;0.8;0.1;113.9;8.0
9196;Type: Eenoudergezin;Baarn;2015;0.7;0.1;101.8;8.4
9197;Type: Eenoudergezin;Baarn;2016;0.7;0.1;118.2;12.1
9198;Type: Eenoudergezin;Barendrecht;2011;1.1;0.1;88.2;8.1
9199;Type: Eenoudergezin;Barendrecht;2012;1.2;0.1;72.6;5.9
9200;Type: Eenoudergezin;Barendrecht;2013;1.3;0.1;60.7;3.2
9201;Type: Eenoudergezin;Barendrecht;2014;1.3;0.1;60.2;3.0
9202;Type: Eenoudergezin;Barendrecht;2015;1.4;0.1;53.8;5.5
9203;Type: Eenoudergezin;Barendrecht;2016;1.4;0.1;72.2;8.9
9204;Type: Eenoudergezin;Barneveld;2011;0.9;0.2;220.4;35.3
9205;Type: Eenoudergezin;Barneveld;2012;0.9;0.2;181.4;27.6
9206;Type: Eenoudergezin;Barneveld;2013;0.9;0.1;158.6;23.4
9207;Type: Eenoudergezin;Barneveld;2014;1.0;0.1;156.8;20.8
9208;Type: Eenoudergezin;Barneveld;2015;1.0;0.2;159.0;21.7
9209;Type: Eenoudergezin;Barneveld;2016;1.0;0.1;151.6;22.7
9210;Type: Eenoudergezin;Bedum;2011;0.2;0.0;84.8;7.0
9211;Type: Eenoudergezin;Bedum;2012;0.2;0.0;56.1;6.1
9212;Type: Eenoudergezin;Bedum;2013;0.2;0.0;50.0;4.9
9213;Type: Eenoudergezin;Bedum;2014;0.3;0.0;48.6;3.3
9214;Type: Eenoudergezin;Bedum;2015;0.2;0.0;57.2;5.4
9215;Type: Eenoudergezin;Bedum;2016;0.3;0.0;50.9;7.0
9216;Type: Eenoudergezin;Beek (L.);2011;0.4;0.1;115.1;17.7
9217;Type: Eenoudergezin;Beek (L.);2012;0.4;0.0;97.3;13.7
9218;Type: Eenoudergezin;Beek (L.);2013;0.5;0.0;91.7;8.8
9219;Type: Eenoudergezin;Beek (L.);2014;0.5;0.0;84.7;10.8
9220;Type: Eenoudergezin;Beek (L.);2015;0.4;0.0;84.2;10.9
9221;Type: Eenoudergezin;Beek (L.);2016;0.4;0.0;90.3;12.3
9222;Type: Eenoudergezin;Beemster;2011;0.2;0.1;290.1;130.4
9223;Type: Eenoudergezin;Beemster;2012;0.2;0.0;210.2;60.8
9224;Type: Eenoudergezin;Beemster;2013;0.2;0.0;175.7;32.0
9225;Type: Eenoudergezin;Beemster;2014;0.2;0.0;170.7;46.5
9226;Type: Eenoudergezin;Beemster;2015;0.2;0.0;159.9;40.7
9227;Type: Eenoudergezin;Beemster;2016;0.2;0.0;228.6;42.8
9228;Type: Eenoudergezin;Beesel;2011;0.3;0.0;75.7;9.2
9229;Type: Eenoudergezin;Beesel;2012;0.3;0.0;70.4;7.6
9230;Type: Eenoudergezin;Beesel;2013;0.4;0.0;57.1;3.9
9231;Type: Eenoudergezin;Beesel;2014;0.3;0.0;55.5;4.9
9232;Type: Eenoudergezin;Beesel;2015;0.3;0.0;59.3;4.6
9233;Type: Eenoudergezin;Beesel;2016;0.3;0.0;60.2;5.2
9234;Type: Eenoudergezin;Bellingwedde;2011;0.2;0.0;116.8;9.8
9235;Type: Eenoudergezin;Bellingwedde;2012;0.2;0.0;82.7;4.4
9236;Type: Eenoudergezin;Bellingwedde;2013;0.2;0.0;81.2;5.5
9237;Type: Eenoudergezin;Bellingwedde;2014;0.2;0.0;70.3;3.7
9238;Type: Eenoudergezin;Bellingwedde;2015;0.2;0.0;64.2;2.0
9239;Type: Eenoudergezin;Bellingwedde;2016;0.2;;;6.1
9240;Type: Eenoudergezin;Berg en Dal;2011;;;;
9241;Type: Eenoudergezin;Berg en Dal;2012;;;;
9242;Type: Eenoudergezin;Berg en Dal;2013;;;;
9243;Type: Eenoudergezin;Berg en Dal;2014;;;;
9244;Type: Eenoudergezin;Berg en Dal;2015;;;;
9245;Type: Eenoudergezin;Berg en Dal;2016;0.9;0.1;94.2;7.9
9246;Type: Eenoudergezin;Bergambacht;2011;0.2;0.0;177.4;62.7
9247;Type: Eenoudergezin;Bergambacht;2012;0.2;0.0;153.8;33.5
9248;Type: Eenoudergezin;Bergambacht;2013;0.2;0.0;151.3;23.8
9249;Type: Eenoudergezin;Bergambacht;2014;0.2;0.0;162.6;34.8
9250;Type: Eenoudergezin;Bergambacht;2015;;;;
9251;Type: Eenoudergezin;Bergambacht;2016;;;;
9252;Type: Eenoudergezin;Bergeijk;2011;0.3;0.1;244.3;104.3
9253;Type: Eenoudergezin;Bergeijk;2012;0.3;0.1;225.4;64.9
9254;Type: Eenoudergezin;Bergeijk;2013;0.4;0.1;186.7;28.5
9255;Type: Eenoudergezin;Bergeijk;2014;0.4;0.1;201.5;46.6
9256;Type: Eenoudergezin;Bergeijk;2015;0.4;0.1;229.7;57.6
9257;Type: Eenoudergezin;Bergeijk;2016;0.4;0.1;221.0;50.8
9258;Type: Eenoudergezin;Bergen (L.);2011;0.3;0.0;152.3;36.3
9259;Type: Eenoudergezin;Bergen (L.);2012;0.3;0.0;134.3;25.0
9260;Type: Eenoudergezin;Bergen (L.);2013;0.3;0.0;132.2;17.2
9261;Type: Eenoudergezin;Bergen (L.);2014;0.3;0.0;133.6;14.4
9262;Type: Eenoudergezin;Bergen (L.);2015;0.3;0.0;121.3;15.8
9263;Type: Eenoudergezin;Bergen (L.);2016;0.3;0.0;114.8;23.1
9264;Type: Eenoudergezin;Bergen (NH.);2011;0.8;0.2;205.1;34.9
9265;Type: Eenoudergezin;Bergen (NH.);2012;0.8;0.2;181.7;37.4
9266;Type: Eenoudergezin;Bergen (NH.);2013;0.9;0.2;184.7;26.9
9267;Type: Eenoudergezin;Bergen (NH.);2014;0.9;0.1;166.8;31.3
9268;Type: Eenoudergezin;Bergen (NH.);2015;0.9;0.2;181.1;31.6
9269;Type: Eenoudergezin;Bergen (NH.);2016;0.9;0.2;207.8;41.2
9270;Type: Eenoudergezin;Bergen op Zoom;2011;1.9;0.1;81.0;3.9
9271;Type: Eenoudergezin;Bergen op Zoom;2012;1.9;0.1;78.0;3.9
9272;Type: Eenoudergezin;Bergen op Zoom;2013;2.0;0.1;61.3;2.2
9273;Type: Eenoudergezin;Bergen op Zoom;2014;2.0;0.1;53.3;2.0
9274;Type: Eenoudergezin;Bergen op Zoom;2015;2.0;0.1;66.5;2.9
9275;Type: Eenoudergezin;Bergen op Zoom;2016;2.1;0.1;67.2;3.6
9276;Type: Eenoudergezin;Berkelland;2011;0.8;0.2;183.4;47.1
9277;Type: Eenoudergezin;Berkelland;2012;0.9;0.1;173.5;22.2
9278;Type: Eenoudergezin;Berkelland;2013;0.8;0.1;169.5;19.1
9279;Type: Eenoudergezin;Berkelland;2014;0.9;0.1;159.6;15.8
9280;Type: Eenoudergezin;Berkelland;2015;0.9;0.1;156.3;15.6
9281;Type: Eenoudergezin;Berkelland;2016;0.9;0.1;155.8;20.0
9282;Type: Eenoudergezin;Bernheze;2011;0.6;0.1;205.8;78.5
9283;Type: Eenoudergezin;Bernheze;2012;0.6;0.1;172.9;44.1
9284;Type: Eenoudergezin;Bernheze;2013;0.6;0.1;154.5;44.6
9285;Type: Eenoudergezin;Bernheze;2014;0.6;0.1;149.6;36.9
9286;Type: Eenoudergezin;Bernheze;2015;0.6;0.1;157.6;41.1
9287;Type: Eenoudergezin;Bernheze;2016;0.6;0.1;164.6;33.0
9288;Type: Eenoudergezin;Bernisse;2011;0.3;0.0;111.0;20.3
9289;Type: Eenoudergezin;Bernisse;2012;0.3;0.0;92.5;15.5
9290;Type: Eenoudergezin;Bernisse;2013;0.3;0.0;62.1;11.6
9291;Type: Eenoudergezin;Bernisse;2014;0.3;0.0;93.4;16.9
9292;Type: Eenoudergezin;Bernisse;2015;;;;
9293;Type: Eenoudergezin;Bernisse;2016;;;;
9294;Type: Eenoudergezin;Best;2011;0.7;0.1;128.9;37.6
9295;Type: Eenoudergezin;Best;2012;0.7;0.1;121.7;25.7
9296;Type: Eenoudergezin;Best;2013;0.7;0.1;108.7;18.6
9297;Type: Eenoudergezin;Best;2014;0.8;0.1;98.3;19.0
9298;Type: Eenoudergezin;Best;2015;0.8;0.1;102.8;20.5
9299;Type: Eenoudergezin;Best;2016;0.8;0.1;101.3;21.5
9300;Type: Eenoudergezin;Beuningen;2011;0.7;0.1;105.0;8.5
9301;Type: Eenoudergezin;Beuningen;2012;0.7;0.1;99.3;7.3
9302;Type: Eenoudergezin;Beuningen;2013;0.7;0.1;83.1;7.3
9303;Type: Eenoudergezin;Beuningen;2014;0.7;0.1;78.3;6.3
9304;Type: Eenoudergezin;Beuningen;2015;0.7;0.1;71.1;7.1
9305;Type: Eenoudergezin;Beuningen;2016;0.7;0.1;83.9;9.4
9306;Type: Eenoudergezin;Beverwijk;2011;1.3;0.1;51.8;2.9
9307;Type: Eenoudergezin;Beverwijk;2012;1.3;0.1;43.1;2.5
9308;Type: Eenoudergezin;Beverwijk;2013;1.3;0.1;37.8;1.8
9309;Type: Eenoudergezin;Beverwijk;2014;1.4;0.0;33.5;1.5
9310;Type: Eenoudergezin;Beverwijk;2015;1.4;0.1;36.7;2.3
9311;Type: Eenoudergezin;Beverwijk;2016;1.5;0.1;41.1;2.8
9312;Type: Eenoudergezin;het Bildt;2011;0.3;0.0;106.3;17.3
9313;Type: Eenoudergezin;het Bildt;2012;0.3;0.0;91.7;11.0
9314;Type: Eenoudergezin;het Bildt;2013;0.3;0.0;76.7;4.7
9315;Type: Eenoudergezin;het Bildt;2014;0.3;0.0;79.4;3.0
9316;Type: Eenoudergezin;het Bildt;2015;0.3;0.0;69.2;5.5
9317;Type: Eenoudergezin;het Bildt;2016;0.3;0.0;77.8;5.3
9318;Type: Eenoudergezin;De Bilt;2011;1.1;0.3;281.1;25.6
9319;Type: Eenoudergezin;De Bilt;2012;1.2;0.3;255.0;22.7
9320;Type: Eenoudergezin;De Bilt;2013;1.2;;;10.4
9321;Type: Eenoudergezin;De Bilt;2014;1.2;;;10.4
9322;Type: Eenoudergezin;De Bilt;2015;1.2;;;14.3
9323;Type: Eenoudergezin;De Bilt;2016;1.2;;;13.2
9324;Type: Eenoudergezin;Binnenmaas;2011;0.6;0.1;116.1;21.1
9325;Type: Eenoudergezin;Binnenmaas;2012;0.6;0.1;100.6;17.2
9326;Type: Eenoudergezin;Binnenmaas;2013;0.6;0.1;97.1;9.0
9327;Type: Eenoudergezin;Binnenmaas;2014;0.6;0.1;99.0;10.2
9328;Type: Eenoudergezin;Binnenmaas;2015;0.6;0.1;107.7;12.3
9329;Type: Eenoudergezin;Binnenmaas;2016;0.6;0.1;106.5;15.4
9330;Type: Eenoudergezin;Bladel;2011;0.4;0.1;207.9;106.6
9331;Type: Eenoudergezin;Bladel;2012;0.4;0.1;191.7;73.9
9332;Type: Eenoudergezin;Bladel;2013;0.4;0.1;161.1;60.2
9333;Type: Eenoudergezin;Bladel;2014;0.4;0.1;148.7;48.5
9334;Type: Eenoudergezin;Bladel;2015;0.4;0.1;163.8;51.3
9335;Type: Eenoudergezin;Bladel;2016;0.5;0.1;153.1;35.9
9336;Type: Eenoudergezin;Blaricum;2011;0.2;0.1;427.1;82.5
9337;Type: Eenoudergezin;Blaricum;2012;0.2;0.1;379.4;51.5
9338;Type: Eenoudergezin;Blaricum;2013;0.2;;;17.7
9339;Type: Eenoudergezin;Blaricum;2014;0.3;;;15.5
9340;Type: Eenoudergezin;Blaricum;2015;0.3;0.1;412.2;15.1
9341;Type: Eenoudergezin;Blaricum;2016;0.3;0.1;456.2;20.9
9342;Type: Eenoudergezin;Bloemendaal;2011;0.5;0.2;428.8;104.7
9343;Type: Eenoudergezin;Bloemendaal;2012;0.5;0.2;378.0;88.0
9344;Type: Eenoudergezin;Bloemendaal;2013;0.5;0.2;358.0;64.9
9345;Type: Eenoudergezin;Bloemendaal;2014;0.5;0.2;370.0;55.8
9346;Type: Eenoudergezin;Bloemendaal;2015;0.6;0.2;368.9;59.5
9347;Type: Eenoudergezin;Bloemendaal;2016;0.6;0.2;404.1;90.4
9348;Type: Eenoudergezin;Boarnsterhim;2011;0.4;0.0;88.0;15.0
9349;Type: Eenoudergezin;Boarnsterhim;2012;0.5;0.0;76.4;15.9
9350;Type: Eenoudergezin;Boarnsterhim;2013;0.5;0.0;68.2;9.0
9351;Type: Eenoudergezin;Boarnsterhim;2014;;;;
9352;Type: Eenoudergezin;Boarnsterhim;2015;;;;
9353;Type: Eenoudergezin;Boarnsterhim;2016;;;;
9354;Type: Eenoudergezin;Bodegraven-Reeuwijk;2011;0.6;0.1;199.5;39.7
9355;Type: Eenoudergezin;Bodegraven-Reeuwijk;2012;0.7;0.1;205.4;26.7
9356;Type: Eenoudergezin;Bodegraven-Reeuwijk;2013;0.7;0.1;149.5;22.1
9357;Type: Eenoudergezin;Bodegraven-Reeuwijk;2014;0.7;0.1;174.0;22.4
9358;Type: Eenoudergezin;Bodegraven-Reeuwijk;2015;0.7;0.1;167.4;19.8
9359;Type: Eenoudergezin;Bodegraven-Reeuwijk;2016;0.8;0.1;163.2;16.0
9360;Type: Eenoudergezin;Boekel;2011;0.2;0.0;247.9;102.9
9361;Type: Eenoudergezin;Boekel;2012;0.2;0.0;229.2;91.1
9362;Type: Eenoudergezin;Boekel;2013;0.2;0.0;222.8;61.4
9363;Type: Eenoudergezin;Boekel;2014;0.2;0.0;238.2;59.5
9364;Type: Eenoudergezin;Boekel;2015;0.2;0.0;216.3;56.6
9365;Type: Eenoudergezin;Boekel;2016;0.2;0.0;216.7;54.6
9366;Type: Eenoudergezin;Ten Boer;2011;0.1;0.0;109.9;17.6
9367;Type: Eenoudergezin;Ten Boer;2012;0.1;0.0;94.0;10.6
9368;Type: Eenoudergezin;Ten Boer;2013;0.2;0.0;63.2;4.5
9369;Type: Eenoudergezin;Ten Boer;2014;0.2;0.0;68.6;5.3
9370;Type: Eenoudergezin;Ten Boer;2015;0.2;0.0;78.9;8.6
9371;Type: Eenoudergezin;Ten Boer;2016;0.2;0.0;94.4;5.7
9372;Type: Eenoudergezin;Borger-Odoorn;2011;0.5;0.0;92.2;15.5
9373;Type: Eenoudergezin;Borger-Odoorn;2012;0.5;0.0;76.5;10.8
9374;Type: Eenoudergezin;Borger-Odoorn;2013;0.6;0.0;77.7;6.5
9375;Type: Eenoudergezin;Borger-Odoorn;2014;0.6;0.0;83.3;5.8
9376;Type: Eenoudergezin;Borger-Odoorn;2015;0.6;0.0;70.7;6.8
9377;Type: Eenoudergezin;Borger-Odoorn;2016;0.6;0.0;77.0;7.1
9378;Type: Eenoudergezin;Borne;2011;0.5;0.0;91.3;12.5
9379;Type: Eenoudergezin;Borne;2012;0.5;0.0;92.7;10.0
9380;Type: Eenoudergezin;Borne;2013;0.5;0.0;63.1;6.0
9381;Type: Eenoudergezin;Borne;2014;0.5;0.0;89.4;4.4
9382;Type: Eenoudergezin;Borne;2015;0.5;0.1;97.5;7.1
9383;Type: Eenoudergezin;Borne;2016;0.5;0.0;73.2;8.5
9384;Type: Eenoudergezin;Borsele;2011;0.5;0.1;161.5;22.9
9385;Type: Eenoudergezin;Borsele;2012;0.5;0.1;143.9;22.7
9386;Type: Eenoudergezin;Borsele;2013;0.5;0.1;141.5;23.2
9387;Type: Eenoudergezin;Borsele;2014;0.5;0.1;130.2;20.9
9388;Type: Eenoudergezin;Borsele;2015;0.5;0.1;126.0;21.8
9389;Type: Eenoudergezin;Borsele;2016;0.5;0.1;129.1;21.2
9390;Type: Eenoudergezin;Boskoop;2011;0.3;0.1;214.5;29.9
9391;Type: Eenoudergezin;Boskoop;2012;0.3;0.1;195.3;29.4
9392;Type: Eenoudergezin;Boskoop;2013;0.3;0.0;136.9;14.0
9393;Type: Eenoudergezin;Boskoop;2014;;;;
9394;Type: Eenoudergezin;Boskoop;2015;;;;
9395;Type: Eenoudergezin;Boskoop;2016;;;;
9396;Type: Eenoudergezin;Boxmeer;2011;0.6;0.1;145.1;32.4
9397;Type: Eenoudergezin;Boxmeer;2012;0.6;0.1;129.4;24.7
9398;Type: Eenoudergezin;Boxmeer;2013;0.6;0.1;122.3;20.6
9399;Type: Eenoudergezin;Boxmeer;2014;0.6;0.1;116.6;22.3
9400;Type: Eenoudergezin;Boxmeer;2015;0.6;0.1;118.2;22.2
9401;Type: Eenoudergezin;Boxmeer;2016;0.6;0.1;119.6;21.9
9402;Type: Eenoudergezin;Boxtel;2011;0.7;0.1;124.2;15.9
9403;Type: Eenoudergezin;Boxtel;2012;0.7;0.1;105.8;14.7
9404;Type: Eenoudergezin;Boxtel;2013;0.8;0.1;88.3;10.4
9405;Type: Eenoudergezin;Boxtel;2014;0.8;0.1;82.9;7.7
9406;Type: Eenoudergezin;Boxtel;2015;0.8;0.1;83.1;9.3
9407;Type: Eenoudergezin;Boxtel;2016;0.9;0.1;78.6;8.5
9408;Type: Eenoudergezin;Breda;2011;4.9;0.4;80.1;4.6
9409;Type: Eenoudergezin;Breda;2012;5.1;0.4;71.6;4.0
9410;Type: Eenoudergezin;Breda;2013;5.2;0.3;63.6;2.6
9411;Type: Eenoudergezin;Breda;2014;5.5;0.4;66.2;2.2
9412;Type: Eenoudergezin;Breda;2015;5.6;0.4;71.8;3.5
9413;Type: Eenoudergezin;Breda;2016;5.7;0.5;83.0;4.6
9414;Type: Eenoudergezin;Brielle;2011;0.4;0.0;101.3;12.5
9415;Type: Eenoudergezin;Brielle;2012;0.4;0.0;96.2;8.7
9416;Type: Eenoudergezin;Brielle;2013;0.5;0.0;77.9;5.6
9417;Type: Eenoudergezin;Brielle;2014;0.5;0.0;54.3;5.3
9418;Type: Eenoudergezin;Brielle;2015;0.5;0.0;81.0;6.6
9419;Type: Eenoudergezin;Brielle;2016;0.5;0.0;76.6;9.1
9420;Type: Eenoudergezin;Bronckhorst;2011;0.6;0.1;214.0;73.0
9421;Type: Eenoudergezin;Bronckhorst;2012;0.7;0.1;196.1;66.7
9422;Type: Eenoudergezin;Bronckhorst;2013;0.7;0.1;188.4;45.9
9423;Type: Eenoudergezin;Bronckhorst;2014;0.7;0.1;182.6;43.7
9424;Type: Eenoudergezin;Bronckhorst;2015;0.7;0.1;190.1;40.9
9425;Type: Eenoudergezin;Bronckhorst;2016;0.7;0.1;196.8;49.9
9426;Type: Eenoudergezin;Brummen;2011;0.5;0.0;104.6;10.4
9427;Type: Eenoudergezin;Brummen;2012;0.5;0.0;96.4;8.0
9428;Type: Eenoudergezin;Brummen;2013;0.5;0.0;79.5;5.7
9429;Type: Eenoudergezin;Brummen;2014;0.5;0.0;84.8;5.1
9430;Type: Eenoudergezin;Brummen;2015;0.5;0.1;105.1;6.5
9431;Type: Eenoudergezin;Brummen;2016;0.6;0.1;103.3;7.1
9432;Type: Eenoudergezin;Brunssum;2011;1.0;0.1;50.3;2.4
9433;Type: Eenoudergezin;Brunssum;2012;1.1;0.0;40.5;2.1
9434;Type: Eenoudergezin;Brunssum;2013;1.1;0.0;24.8;1.0
9435;Type: Eenoudergezin;Brunssum;2014;1.1;0.0;25.3;0.8
9436;Type: Eenoudergezin;Brunssum;2015;1.1;0.0;27.9;1.1
9437;Type: Eenoudergezin;Brunssum;2016;1.1;0.0;26.4;1.4
9438;Type: Eenoudergezin;Bunnik;2011;0.3;0.1;200.0;105.1
9439;Type: Eenoudergezin;Bunnik;2012;0.3;0.0;164.0;74.1
9440;Type: Eenoudergezin;Bunnik;2013;0.3;0.0;144.4;56.1
9441;Type: Eenoudergezin;Bunnik;2014;0.3;0.1;172.5;52.7
9442;Type: Eenoudergezin;Bunnik;2015;0.3;0.1;181.9;65.7
9443;Type: Eenoudergezin;Bunnik;2016;0.3;0.1;184.3;71.7
9444;Type: Eenoudergezin;Bunschoten;2011;0.3;0.0;134.6;15.9
9445;Type: Eenoudergezin;Bunschoten;2012;0.3;0.0;142.7;19.5
9446;Type: Eenoudergezin;Bunschoten;2013;0.3;0.0;115.0;15.8
9447;Type: Eenoudergezin;Bunschoten;2014;0.4;0.0;122.2;15.0
9448;Type: Eenoudergezin;Bunschoten;2015;0.4;0.0;86.5;14.4
9449;Type: Eenoudergezin;Bunschoten;2016;0.4;0.0;90.3;13.0
9450;Type: Eenoudergezin;Buren;2011;0.5;0.1;230.3;75.4
9451;Type: Eenoudergezin;Buren;2012;0.5;0.1;194.5;53.8
9452;Type: Eenoudergezin;Buren;2013;0.5;0.1;153.6;34.5
9453;Type: Eenoudergezin;Buren;2014;0.6;0.1;159.9;27.6
9454;Type: Eenoudergezin;Buren;2015;0.6;0.1;143.1;27.7
9455;Type: Eenoudergezin;Buren;2016;0.6;0.1;146.5;25.5
9456;Type: Eenoudergezin;Bussum;2011;0.9;;;34.5
9457;Type: Eenoudergezin;Bussum;2012;0.9;;;25.5
9458;Type: Eenoudergezin;Bussum;2013;0.9;;;14.7
9459;Type: Eenoudergezin;Bussum;2014;0.9;;;18.1
9460;Type: Eenoudergezin;Bussum;2015;1.0;0.3;262.8;24.0
9461;Type: Eenoudergezin;Bussum;2016;;;;
9462;Type: Eenoudergezin;Capelle aan den IJssel;2011;2.9;0.1;38.3;0.9
9463;Type: Eenoudergezin;Capelle aan den IJssel;2012;2.9;0.1;32.8;0.6
9464;Type: Eenoudergezin;Capelle aan den IJssel;2013;2.9;0.1;26.6;0.4
9465;Type: Eenoudergezin;Capelle aan den IJssel;2014;3.0;0.1;28.4;0.4
9466;Type: Eenoudergezin;Capelle aan den IJssel;2015;3.0;0.1;32.9;0.7
9467;Type: Eenoudergezin;Capelle aan den IJssel;2016;3.1;0.1;34.1;0.7
9468;Type: Eenoudergezin;Castricum;2011;0.8;0.1;188.4;66.6
9469;Type: Eenoudergezin;Castricum;2012;0.8;0.1;169.9;52.3
9470;Type: Eenoudergezin;Castricum;2013;0.8;0.1;137.7;33.4
9471;Type: Eenoudergezin;Castricum;2014;0.9;0.1;127.8;27.4
9472;Type: Eenoudergezin;Castricum;2015;0.9;0.1;122.5;26.0
9473;Type: Eenoudergezin;Castricum;2016;0.9;0.1;139.9;28.5
9474;Type: Eenoudergezin;Coevorden;2011;0.8;0.1;88.2;4.7
9475;Type: Eenoudergezin;Coevorden;2012;0.8;0.1;88.5;5.2
9476;Type: Eenoudergezin;Coevorden;2013;0.8;0.1;76.8;3.2
9477;Type: Eenoudergezin;Coevorden;2014;0.9;0.1;80.4;3.7
9478;Type: Eenoudergezin;Coevorden;2015;0.9;0.1;93.6;4.7
9479;Type: Eenoudergezin;Coevorden;2016;0.9;0.1;100.8;5.7
9480;Type: Eenoudergezin;Cranendonck;2011;0.4;0.1;184.7;31.5
9481;Type: Eenoudergezin;Cranendonck;2012;0.4;0.1;153.1;19.1
9482;Type: Eenoudergezin;Cranendonck;2013;0.4;0.1;150.0;14.8
