ID;RegioS;Perioden;TotaalWegvoertuigen_1;Personenauto_2;TotaalBedrijfsvoertuigen_3;TotaalBedrijfsmotorvoertuigen_4;Bestelauto_5;VrachtautoExclTrekkerVoorOplegger_6;TrekkerVoorOplegger_7;SpeciaalVoertuig_8;Bus_9;TotaalAanhangwagensEnOpleggers_10;Aanhangwagen_11;Oplegger_12;Motorfiets_13;AlleVoertuigenMetBromfietskenteken_14;Snorfiets_15;Bromfiets_16;Brommobiel_17;OverigeVoertuigenMetBromfietskenteken_18;LandsdeelCode_19;ProvincieCode_20;CoropgebiedCode_21;Gemeentecode_22;Naam_23;GemeenteGrootteklasseCode_24;StedelijkheidVanGemeentenCode_25
8182;Lingewaard;2017;35963;23144;6417;2701;2028;187;326;160;0;3716;3274;442;2183;4219;2839;1326;39;15;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8183;Lingewaard;2018;36524;23569;6551;2763;2085;197;326;155;0;3788;3338;450;2180;4224;2946;1225;36;17;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8184;Lingewaard;2019;36859;23819;6645;2792;2121;191;340;140;0;3853;3396;457;2180;4215;2988;1182;32;13;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8185;Lingewaard;2020;37322;24103;6743;2801;2107;202;345;147;0;3942;3471;471;2188;4288;3034;1203;38;13;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8186;Lingewaard;2021;37871;24559;6744;2760;2091;192;341;136;0;3984;3485;499;2225;4343;3103;1194;35;11;    02;    25;    15;  1705;Lingewaard                              ;4.0;4.0
8187;Lingewaard;2022;38760;24972;7133;2923;2217;203;371;132;0;4210;3596;614;2332;4323;3035;1236;37;15;      ;  25  ;02    ;      ;05    Lingewaard                        ;;
8188;Lisse;2000;11050;9310;1043;1043;837;78;93;35;0;0;0;0;697;0;0;0;0;0;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8189;Lisse;2001;11419;9574;1109;1109;882;83;108;36;0;0;0;0;736;0;0;0;0;0;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8190;Lisse;2002;11564;9620;1167;1167;917;85;126;39;0;0;0;0;777;0;0;0;0;0;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8191;Lisse;2003;11666;9697;1167;1167;895;92;142;38;0;0;0;0;802;0;0;0;0;0;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8192;Lisse;2004;12540;9662;2044;1134;929;82;83;40;0;910;848;62;834;0;0;0;0;0;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8193;Lisse;2005;12660;9671;2129;1146;939;83;83;41;0;983;920;63;860;0;0;0;0;0;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8194;Lisse;2006;12908;9873;2149;1128;921;85;77;45;0;1021;957;64;886;0;0;0;0;0;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8195;Lisse;2007;13891;9882;2182;1121;909;85;79;48;0;1061;1000;61;890;937;366;551;17;3;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8196;Lisse;2008;14197;9983;2246;1130;914;95;74;47;0;1116;1054;62;896;1072;417;627;24;4;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8197;Lisse;2009;14596;10228;2236;1111;906;87;68;50;0;1125;1066;59;924;1208;495;691;20;2;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8198;Lisse;2010;14958;10369;2244;1120;944;89;35;52;0;1124;1069;55;957;1388;599;768;20;1;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8199;Lisse;2011;15463;10573;2348;1175;978;96;50;50;1;1173;1104;69;968;1574;740;811;22;1;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8200;Lisse;2012;15635;10743;2322;1154;964;97;49;44;0;1168;1111;57;967;1603;786;793;22;2;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8201;Lisse;2013;15732;10779;2336;1171;982;95;49;45;0;1165;1109;56;981;1636;830;786;16;4;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8202;Lisse;2014;15992;10897;2330;1152;957;90;58;47;0;1178;1116;62;1005;1760;933;805;19;3;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;3.0
8203;Lisse;2015;16200;11062;2294;1133;942;85;59;46;1;1161;1098;63;1018;1826;981;820;21;4;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;2.0
8204;Lisse;2016;16366;11172;2293;1141;953;84;57;46;1;1152;1093;59;1018;1883;1053;808;20;2;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;2.0
8205;Lisse;2017;16565;11303;2331;1172;975;88;66;42;1;1159;1086;73;1018;1913;1084;805;22;2;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;2.0
8206;Lisse;2018;16742;11471;2360;1211;1022;83;66;39;1;1149;1081;68;992;1919;1111;782;22;4;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;2.0
8207;Lisse;2019;16984;11624;2421;1259;1063;89;68;39;0;1162;1098;64;999;1940;1120;790;25;5;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;2.0
8208;Lisse;2020;17298;11797;2431;1258;1069;85;71;33;0;1173;1110;63;1067;2003;1177;798;23;5;  03  ;  28  ;  25  ;0553  ;Lisse                                   ;4.0;2.0
8209;Lisse;2021;17657;11974;2528;1341;1141;82;75;43;0;1187;1125;62;1091;2064;1253;785;19;7;    03;    28;    25;  0553;Lisse                                   ;4.0;2.0
8210;Lisse;2022;17949;12078;2669;1424;1221;83;76;44;0;1245;1179;66;1077;2125;1284;813;20;8;      ;  28  ;03    ;      ;53    Lisse                             ;;
8211;Lith;2000;3710;2897;568;568;419;56;30;22;41;0;0;0;245;0;0;0;0;0;  04  ;  30  ;  35  ;0808  ;Lith                                    ;2.0;5.0
8212;Lith;2001;3813;2961;604;604;460;47;34;24;39;0;0;0;248;0;0;0;0;0;  04  ;  30  ;  35  ;0808  ;Lith                                    ;2.0;5.0
8213;Lith;2002;3890;3006;633;633;488;48;35;23;39;0;0;0;251;0;0;0;0;0;  04  ;  30  ;  35  ;0808  ;Lith                                    ;2.0;5.0
8214;Lith;2003;3933;3017;660;660;520;50;35;20;35;0;0;0;256;0;0;0;0;0;  04  ;  30  ;  35  ;0808  ;Lith                                    ;2.0;5.0
8215;Lith;2004;4551;3051;1241;696;561;47;29;21;38;545;495;50;259;0;0;0;0;0;  04  ;  30  ;  35  ;0808  ;Lith                                    ;2.0;5.0
8216;Lith;2005;4672;3076;1315;744;611;48;27;24;34;571;532;39;281;0;0;0;0;0;  04  ;  30  ;  35  ;0808  ;Lith                                    ;2.0;5.0
8217;Lith;2006;4714;3129;1290;695;568;44;29;24;30;595;558;37;295;0;0;0;0;0;  04  ;  30  ;  35  ;0808  ;Lith                                    ;2.0;5.0
8218;Lith;2007;5200;3213;1309;687;556;48;29;25;29;622;583;39;327;351;105;232;9;5;  04  ;  30  ;  35  ;0808  ;Lith                                    ;2.0;5.0
8219;Lith;2008;5344;3268;1341;689;552;46;34;30;27;652;611;41;335;400;118;264;13;5;  04  ;  30  ;  35  ;0808  ;Lith                                    ;2.0;5.0
8220;Lith;2009;5398;3237;1373;695;560;47;34;26;28;678;632;46;351;437;128;298;10;1;  04  ;  30  ;  35  ;0808  ;Lith                                    ;2.0;5.0
8221;Lith;2010;5520;3296;1381;696;559;50;34;26;27;685;633;52;365;478;152;311;14;1;  04  ;  30  ;  35  ;0808  ;Lith                                    ;2.0;5.0
8222;Lith;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8223;Lith;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8224;Lith;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8225;Lith;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8226;Lith;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8227;Lith;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8228;Lith;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8229;Lith;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8230;Lith;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8231;Lith;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8232;Lith;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8233;Lith;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8234;Littenseradiel;2000;5300;4122;821;821;703;73;14;31;0;0;0;0;357;0;0;0;0;0;  02  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8235;Littenseradiel;2001;5595;4268;938;938;803;78;15;42;0;0;0;0;389;0;0;0;0;0;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8236;Littenseradiel;2002;5800;4391;1014;1014;879;79;14;41;1;0;0;0;395;0;0;0;0;0;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8237;Littenseradiel;2003;5910;4431;1062;1062;925;79;19;38;1;0;0;0;417;0;0;0;0;0;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8238;Littenseradiel;2004;6641;4435;1777;1108;995;60;16;37;0;669;651;18;429;0;0;0;0;0;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8239;Littenseradiel;2005;6865;4517;1897;1153;1040;63;16;34;0;744;727;17;451;0;0;0;0;0;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8240;Littenseradiel;2006;7060;4653;1919;1103;966;69;18;50;0;816;796;20;488;0;0;0;0;0;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8241;Littenseradiel;2007;7531;4813;1881;1032;888;65;21;58;0;849;830;19;504;333;71;236;22;4;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8242;Littenseradiel;2008;7806;4980;1935;1023;882;58;24;59;0;912;891;21;515;376;79;266;27;4;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8243;Littenseradiel;2009;8051;5112;1997;1022;880;59;25;58;0;975;951;24;538;404;85;295;24;0;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8244;Littenseradiel;2010;8317;5229;2067;1058;915;57;26;60;0;1009;977;32;567;454;89;339;25;1;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8245;Littenseradiel;2011;8489;5307;2109;1045;907;47;30;61;0;1064;1022;42;575;498;103;369;25;1;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8246;Littenseradiel;2012;8581;5359;2122;1031;901;45;32;53;0;1091;1045;46;594;506;116;357;32;1;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8247;Littenseradiel;2013;8674;5436;2126;1025;895;46;32;52;0;1101;1054;47;613;499;113;356;29;1;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8248;Littenseradiel;2014;8613;5420;2099;968;841;45;31;51;0;1131;1090;41;606;488;114;341;30;3;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8249;Littenseradiel;2015;8816;5556;2155;998;880;44;32;42;0;1157;1116;41;607;498;118;351;26;3;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8250;Littenseradiel;2016;8854;5584;2168;1007;893;44;28;42;0;1161;1130;31;598;504;126;354;23;1;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8251;Littenseradiel;2017;8998;5624;2252;1043;939;44;23;37;0;1209;1179;30;612;510;139;349;21;1;  01  ;  21  ;  04  ;0140  ;Littenseradiel                          ;3.0;5.0
8252;Littenseradiel;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8253;Littenseradiel;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8254;Littenseradiel;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8255;Littenseradiel;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8256;Littenseradiel;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8257;Lochem;2000;10691;8599;1307;1307;1056;118;80;53;0;0;0;0;785;0;0;0;0;0;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;3.0;4.0
8258;Lochem;2001;11012;8752;1454;1454;1173;118;105;58;0;0;0;0;806;0;0;0;0;0;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;3.0;4.0
8259;Lochem;2002;11351;8957;1560;1560;1267;113;111;69;0;0;0;0;834;0;0;0;0;0;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;3.0;4.0
8260;Lochem;2003;11684;9123;1677;1677;1384;117;101;75;0;0;0;0;884;0;0;0;0;0;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;3.0;4.0
8261;Lochem;2004;13350;9146;3274;1792;1496;123;96;77;0;1482;1365;117;930;0;0;0;0;0;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;3.0;4.0
8262;Lochem;2005;23241;15955;5597;2860;2415;179;122;141;3;2737;2605;132;1689;0;0;0;0;0;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8263;Lochem;2006;23602;16166;5683;2813;2314;178;164;155;2;2870;2741;129;1753;0;0;0;0;0;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8264;Lochem;2007;24871;16341;5809;2810;2266;187;192;163;2;2999;2861;138;1766;955;297;611;42;5;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8265;Lochem;2008;24713;16508;5367;2300;1907;114;113;163;3;3067;2947;120;1829;1009;303;646;50;10;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8266;Lochem;2009;25365;16852;5527;2348;1955;110;118;163;2;3179;3058;121;1895;1091;328;706;51;6;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8267;Lochem;2010;25847;17154;5540;2308;1912;107;118;171;0;3232;3106;126;1967;1186;377;745;58;6;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8268;Lochem;2011;26152;17421;5537;2283;1875;123;122;163;0;3254;3124;130;1981;1213;423;722;54;14;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8269;Lochem;2012;26397;17611;5556;2243;1831;128;123;161;0;3313;3170;143;2006;1224;452;700;58;14;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8270;Lochem;2013;26567;17813;5523;2177;1773;129;126;148;1;3346;3198;148;2010;1221;496;653;59;13;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8271;Lochem;2014;26622;17910;5479;2121;1723;127;122;148;1;3358;3211;147;2027;1206;511;632;50;13;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8272;Lochem;2015;26947;18093;5566;2139;1735;131;116;157;0;3427;3284;143;2066;1222;515;644;48;15;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8273;Lochem;2016;27391;18378;5587;2121;1738;124;116;143;0;3466;3329;137;2057;1369;630;674;49;16;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8274;Lochem;2017;27877;18626;5697;2144;1763;120;118;143;0;3553;3409;144;2081;1473;744;667;46;16;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8275;Lochem;2018;28145;18810;5794;2218;1811;128;123;156;0;3576;3427;149;2049;1492;768;661;47;16;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8276;Lochem;2019;28637;19098;5946;2310;1844;132;176;158;0;3636;3434;202;2059;1534;817;659;44;14;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8277;Lochem;2020;29109;19373;6024;2336;1864;136;176;160;0;3688;3481;207;2100;1612;893;662;44;13;  02  ;  25  ;  14  ;0262  ;Lochem                                  ;4.0;4.0
8278;Lochem;2021;29721;19692;6069;2301;1850;122;171;158;0;3768;3557;211;2206;1754;993;706;42;13;    02;    25;    14;  0262;Lochem                                  ;4.0;4.0
8279;Lochem;2022;30294;20069;6135;2312;1858;110;182;162;0;3823;3601;222;2187;1903;1095;746;47;15;      ;  25  ;02    ;      ;62    Lochem                            ;;
8280;Loenen;2000;4721;3935;538;538;397;98;20;23;0;0;0;0;248;0;0;0;0;0;  03  ;  26  ;  17  ;0329  ;Loenen                                  ;2.0;5.0
8281;Loenen;2001;4746;3933;565;565;433;91;19;22;0;0;0;0;248;0;0;0;0;0;  03  ;  26  ;  17  ;0329  ;Loenen                                  ;2.0;5.0
8282;Loenen;2002;4820;3986;575;575;459;78;19;19;0;0;0;0;259;0;0;0;0;0;  03  ;  26  ;  17  ;0329  ;Loenen                                  ;2.0;5.0
8283;Loenen;2003;4884;4039;567;567;461;66;20;20;0;0;0;0;278;0;0;0;0;0;  03  ;  26  ;  17  ;0329  ;Loenen                                  ;2.0;5.0
8284;Loenen;2004;5336;4071;974;605;500;58;22;25;0;369;343;26;291;0;0;0;0;0;  03  ;  26  ;  17  ;0329  ;Loenen                                  ;2.0;5.0
8285;Loenen;2005;5359;4080;984;573;502;25;18;28;0;411;385;26;295;0;0;0;0;0;  03  ;  26  ;  17  ;0329  ;Loenen                                  ;2.0;5.0
8286;Loenen;2006;5417;4067;1054;565;490;27;22;26;0;489;408;81;296;0;0;0;0;0;  03  ;  26  ;  17  ;0329  ;Loenen                                  ;2.0;5.0
8287;Loenen;2007;5771;4092;1070;544;467;27;28;22;0;526;450;76;292;317;63;248;6;0;  03  ;  26  ;  17  ;0329  ;Loenen                                  ;2.0;5.0
8288;Loenen;2008;5933;4136;1091;558;475;28;28;27;0;533;456;77;298;408;86;312;9;1;  03  ;  26  ;  17  ;0329  ;Loenen                                  ;2.0;5.0
8289;Loenen;2009;6204;4289;1109;555;465;30;33;27;0;554;477;77;307;499;109;377;12;1;  03  ;  26  ;  17  ;0329  ;Loenen                                  ;2.0;5.0
8290;Loenen;2010;6339;4378;1123;545;456;32;34;23;0;578;497;81;323;515;126;378;10;1;  03  ;  26  ;  17  ;0329  ;Loenen                                  ;2.0;5.0
8291;Loenen;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8292;Loenen;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8293;Loenen;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8294;Loenen;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8295;Loenen;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8296;Loenen;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8297;Loenen;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8298;Loenen;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8299;Loenen;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8300;Loenen;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8301;Loenen;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8302;Loenen;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8303;Loon op Zand;2000;11646;9748;1198;1198;939;122;79;55;3;0;0;0;700;0;0;0;0;0;  04  ;  30  ;  34  ;0809  ;Loon op Zand                            ;4.0;4.0
8304;Loon op Zand;2001;11977;9989;1262;1262;1013;122;68;56;3;0;0;0;726;0;0;0;0;0;  04  ;  30  ;  34  ;0809  ;Loon op Zand                            ;4.0;4.0
8305;Loon op Zand;2002;12410;10271;1372;1372;1095;115;91;68;3;0;0;0;767;0;0;0;0;0;  04  ;  30  ;  34  ;0809  ;Loon op Zand                            ;4.0;4.0
8306;Loon op Zand;2003;12612;10380;1416;1416;1136;98;101;77;4;0;0;0;816;0;0;0;0;0;  04  ;  30  ;  34  ;0809  ;Loon op Zand                            ;4.0;4.0
8307;Loon op Zand;2004;14266;10372;3046;1489;1194;105;93;94;3;1557;1400;157;848;0;0;0;0;0;  04  ;  30  ;  34  ;0809  ;Loon op Zand                            ;4.0;4.0
8308;Loon op Zand;2005;14641;10528;3248;1556;1244;106;104;99;3;1692;1521;171;865;0;0;0;0;0;  04  ;  30  ;  34  ;0809  ;Loon op Zand                            ;4.0;4.0
8309;Loon op Zand;2006;14727;10589;3249;1499;1203;94;97;102;3;1750;1585;165;889;0;0;0;0;0;  04  ;  30  ;  34  ;0809  ;Loon op Zand                            ;4.0;4.0
8310;Loon op Zand;2007;16073;10769;3310;1471;1168;102;95;101;5;1839;1694;145;918;1076;369;668;26;13;  04  ;  30  ;  34  ;0809  ;Loon op Zand                            ;4.0;4.0
8311;Loon op Zand;2008;16403;11006;3309;1497;1202;114;73;103;5;1812;1712;100;941;1147;392;711;30;14;  04  ;  30  ;  34  ;0809  ;Loon op Zand                            ;4.0;4.0
8312;Loon op Zand;2009;16813;11185;3389;1522;1233;101;81;104;3;1867;1760;107;986;1253;468;745;35;5;  04  ;  30  ;  34  ;0809  ;Loon op Zand                            ;4.0;4.0
