ID;Persoonskenmerken;OnderwijspositieInStartjaar;Peilmoment;NiveauOpPeilmoment;OnderwijspositieOpPeilmoment;BehaaldeDiplomaSOpPeilmoment;Regiokenmerken;TotaalEerstejaarsMbo_1;InstroomOpNiveau1_2;InstroomOpNiveau2_3;InstroomOpNiveau3_4;InstroomOpNiveau4_5;TotaalEerstejaarsMbo_6;InstroomOpNiveau1_7;InstroomOpNiveau2_8;InstroomOpNiveau3_9;InstroomOpNiveau4_10;TotaalEerstejaarsMbo_11;InstroomOpNiveau1_12;InstroomOpNiveau2_13;InstroomOpNiveau3_14;InstroomOpNiveau4_15;TotaalEerstejaarsMbo_16;InstroomOpNiveau1_17;InstroomOpNiveau2_18;InstroomOpNiveau3_19;InstroomOpNiveau4_20
9620;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9621;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9622;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9623;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9624;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9625;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9626;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9627;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9628;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9629;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9630;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9631;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9632;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9633;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9634;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9635;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9636;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9637;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9638;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9639;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9640;Totaal deelnemers;0;2;1;Totaal uitstroom;5;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9641;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9642;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9643;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9644;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9645;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9646;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9647;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9648;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9649;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9650;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9651;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9652;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9653;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9654;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9655;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9656;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9657;Totaal deelnemers;0;2;1;Totaal uitstroom;5;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9658;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9659;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9660;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9661;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9662;Totaal deelnemers;0;2;1;Totaal uitstroom;9;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9663;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9664;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9665;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9666;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9667;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9668;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9669;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9670;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9671;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9672;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9673;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9674;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9675;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9676;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9677;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9678;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9679;Totaal deelnemers;0;2;1;Totaal uitstroom;9;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9680;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9681;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9682;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9683;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9684;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9685;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9686;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9687;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9688;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9689;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9690;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9691;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9692;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9693;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9694;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9695;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9696;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9697;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9698;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9699;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9700;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9701;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 2 en niveau 3;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9702;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9703;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9704;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9705;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9706;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9707;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9708;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9709;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9710;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9711;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9712;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9713;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9714;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9715;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9716;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9717;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9718;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9719;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9720;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9721;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9722;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9723;Totaal deelnemers;0;2;1;Totaal uitstroom;Gestapelde dipl. niveau 3 en niveau 4;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
