ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
1529;Totaal mannen en vrouwen;30 jaar;2032;252668
1530;Totaal mannen en vrouwen;30 jaar;2033;249675
1531;Totaal mannen en vrouwen;30 jaar;2034;247473
1532;Totaal mannen en vrouwen;30 jaar;2035;241028
1533;Totaal mannen en vrouwen;30 jaar;2036;235734
1534;Totaal mannen en vrouwen;30 jaar;2037;234402
1535;Totaal mannen en vrouwen;30 jaar;2038;231702
1536;Totaal mannen en vrouwen;30 jaar;2039;235701
1537;Totaal mannen en vrouwen;30 jaar;2040;236076
1538;Totaal mannen en vrouwen;30 jaar;2041;235940
1539;Totaal mannen en vrouwen;30 jaar;2042;232065
1540;Totaal mannen en vrouwen;30 jaar;2043;228985
1541;Totaal mannen en vrouwen;30 jaar;2044;225167
1542;Totaal mannen en vrouwen;30 jaar;2045;228968
1543;Totaal mannen en vrouwen;30 jaar;2046;225172
1544;Totaal mannen en vrouwen;30 jaar;2047;226900
1545;Totaal mannen en vrouwen;30 jaar;2048;224610
1546;Totaal mannen en vrouwen;30 jaar;2049;223632
1547;Totaal mannen en vrouwen;30 jaar;2050;225142
1548;Totaal mannen en vrouwen;30 jaar;2051;224711
1549;Totaal mannen en vrouwen;30 jaar;2052;227620
1550;Totaal mannen en vrouwen;30 jaar;2053;228639
1551;Totaal mannen en vrouwen;30 jaar;2054;234028
1552;Totaal mannen en vrouwen;30 jaar;2055;239445
1553;Totaal mannen en vrouwen;30 jaar;2056;243135
1554;Totaal mannen en vrouwen;30 jaar;2057;246637
1555;Totaal mannen en vrouwen;30 jaar;2058;249638
1556;Totaal mannen en vrouwen;30 jaar;2059;252644
1557;Totaal mannen en vrouwen;30 jaar;2060;255129
1558;Totaal mannen en vrouwen;30 jaar;2061;256885
1559;Totaal mannen en vrouwen;30 jaar;2062;258315
1560;Totaal mannen en vrouwen;30 jaar;2063;258801
1561;Totaal mannen en vrouwen;30 jaar;2064;259194
1562;Totaal mannen en vrouwen;30 jaar;2065;259246
1563;Totaal mannen en vrouwen;30 jaar;2066;258948
1564;Totaal mannen en vrouwen;30 jaar;2067;258258
1565;Totaal mannen en vrouwen;30 jaar;2068;257204
1566;Totaal mannen en vrouwen;30 jaar;2069;256136
1567;Totaal mannen en vrouwen;30 jaar;2070;255162
1568;Totaal mannen en vrouwen;31 jaar;2022;236166
1569;Totaal mannen en vrouwen;31 jaar;2023;238616
1570;Totaal mannen en vrouwen;31 jaar;2024;239122
1571;Totaal mannen en vrouwen;31 jaar;2025;239444
1572;Totaal mannen en vrouwen;31 jaar;2026;242087
1573;Totaal mannen en vrouwen;31 jaar;2027;238432
1574;Totaal mannen en vrouwen;31 jaar;2028;240087
1575;Totaal mannen en vrouwen;31 jaar;2029;243704
1576;Totaal mannen en vrouwen;31 jaar;2030;251239
1577;Totaal mannen en vrouwen;31 jaar;2031;253617
1578;Totaal mannen en vrouwen;31 jaar;2032;258083
1579;Totaal mannen en vrouwen;31 jaar;2033;254353
1580;Totaal mannen en vrouwen;31 jaar;2034;251355
1581;Totaal mannen en vrouwen;31 jaar;2035;249151
1582;Totaal mannen en vrouwen;31 jaar;2036;242736
1583;Totaal mannen en vrouwen;31 jaar;2037;237456
1584;Totaal mannen en vrouwen;31 jaar;2038;236128
1585;Totaal mannen en vrouwen;31 jaar;2039;233432
1586;Totaal mannen en vrouwen;31 jaar;2040;237428
1587;Totaal mannen en vrouwen;31 jaar;2041;237808
1588;Totaal mannen en vrouwen;31 jaar;2042;237681
1589;Totaal mannen en vrouwen;31 jaar;2043;233837
1590;Totaal mannen en vrouwen;31 jaar;2044;230776
1591;Totaal mannen en vrouwen;31 jaar;2045;226985
1592;Totaal mannen en vrouwen;31 jaar;2046;230792
1593;Totaal mannen en vrouwen;31 jaar;2047;227008
1594;Totaal mannen en vrouwen;31 jaar;2048;228752
1595;Totaal mannen en vrouwen;31 jaar;2049;226478
1596;Totaal mannen en vrouwen;31 jaar;2050;225511
1597;Totaal mannen en vrouwen;31 jaar;2051;227017
1598;Totaal mannen en vrouwen;31 jaar;2052;226600
1599;Totaal mannen en vrouwen;31 jaar;2053;229227
1600;Totaal mannen en vrouwen;31 jaar;2054;230329
1601;Totaal mannen en vrouwen;31 jaar;2055;235745
1602;Totaal mannen en vrouwen;31 jaar;2056;241209
1603;Totaal mannen en vrouwen;31 jaar;2057;244926
1604;Totaal mannen en vrouwen;31 jaar;2058;248416
1605;Totaal mannen en vrouwen;31 jaar;2059;251448
1606;Totaal mannen en vrouwen;31 jaar;2060;254472
1607;Totaal mannen en vrouwen;31 jaar;2061;256967
1608;Totaal mannen en vrouwen;31 jaar;2062;258727
1609;Totaal mannen en vrouwen;31 jaar;2063;260165
1610;Totaal mannen en vrouwen;31 jaar;2064;260644
1611;Totaal mannen en vrouwen;31 jaar;2065;261035
1612;Totaal mannen en vrouwen;31 jaar;2066;261096
1613;Totaal mannen en vrouwen;31 jaar;2067;260807
1614;Totaal mannen en vrouwen;31 jaar;2068;260129
1615;Totaal mannen en vrouwen;31 jaar;2069;259093
1616;Totaal mannen en vrouwen;31 jaar;2070;258038
1617;Totaal mannen en vrouwen;32 jaar;2022;228326
1618;Totaal mannen en vrouwen;32 jaar;2023;239008
1619;Totaal mannen en vrouwen;32 jaar;2024;241126
1620;Totaal mannen en vrouwen;32 jaar;2025;241154
1621;Totaal mannen en vrouwen;32 jaar;2026;241348
1622;Totaal mannen en vrouwen;32 jaar;2027;243866
1623;Totaal mannen en vrouwen;32 jaar;2028;240160
1624;Totaal mannen en vrouwen;32 jaar;2029;241755
1625;Totaal mannen en vrouwen;32 jaar;2030;245315
1626;Totaal mannen en vrouwen;32 jaar;2031;252802
1627;Totaal mannen en vrouwen;32 jaar;2032;255146
1628;Totaal mannen en vrouwen;32 jaar;2033;259557
1629;Totaal mannen en vrouwen;32 jaar;2034;255799
1630;Totaal mannen en vrouwen;32 jaar;2035;252796
1631;Totaal mannen en vrouwen;32 jaar;2036;250613
1632;Totaal mannen en vrouwen;32 jaar;2037;244215
1633;Totaal mannen en vrouwen;32 jaar;2038;238940
1634;Totaal mannen en vrouwen;32 jaar;2039;237618
1635;Totaal mannen en vrouwen;32 jaar;2040;234929
1636;Totaal mannen en vrouwen;32 jaar;2041;238919
1637;Totaal mannen en vrouwen;32 jaar;2042;239306
1638;Totaal mannen en vrouwen;32 jaar;2043;239195
1639;Totaal mannen en vrouwen;32 jaar;2044;235375
1640;Totaal mannen en vrouwen;32 jaar;2045;232328
1641;Totaal mannen en vrouwen;32 jaar;2046;228559
1642;Totaal mannen en vrouwen;32 jaar;2047;232363
1643;Totaal mannen en vrouwen;32 jaar;2048;228595
1644;Totaal mannen en vrouwen;32 jaar;2049;230352
1645;Totaal mannen en vrouwen;32 jaar;2050;228093
1646;Totaal mannen en vrouwen;32 jaar;2051;227134
1647;Totaal mannen en vrouwen;32 jaar;2052;228631
1648;Totaal mannen en vrouwen;32 jaar;2053;228228
1649;Totaal mannen en vrouwen;32 jaar;2054;230604
1650;Totaal mannen en vrouwen;32 jaar;2055;231783
1651;Totaal mannen en vrouwen;32 jaar;2056;237226
1652;Totaal mannen en vrouwen;32 jaar;2057;242731
1653;Totaal mannen en vrouwen;32 jaar;2058;246468
1654;Totaal mannen en vrouwen;32 jaar;2059;249947
1655;Totaal mannen en vrouwen;32 jaar;2060;253006
1656;Totaal mannen en vrouwen;32 jaar;2061;256047
1657;Totaal mannen en vrouwen;32 jaar;2062;258553
1658;Totaal mannen en vrouwen;32 jaar;2063;260313
1659;Totaal mannen en vrouwen;32 jaar;2064;261758
1660;Totaal mannen en vrouwen;32 jaar;2065;262234
1661;Totaal mannen en vrouwen;32 jaar;2066;262622
1662;Totaal mannen en vrouwen;32 jaar;2067;262688
1663;Totaal mannen en vrouwen;32 jaar;2068;262411
1664;Totaal mannen en vrouwen;32 jaar;2069;261742
1665;Totaal mannen en vrouwen;32 jaar;2070;260721
1666;Totaal mannen en vrouwen;33 jaar;2022;225539
1667;Totaal mannen en vrouwen;33 jaar;2023;230941
1668;Totaal mannen en vrouwen;33 jaar;2024;241309
1669;Totaal mannen en vrouwen;33 jaar;2025;243042
1670;Totaal mannen en vrouwen;33 jaar;2026;242928
1671;Totaal mannen en vrouwen;33 jaar;2027;243014
1672;Totaal mannen en vrouwen;33 jaar;2028;245443
1673;Totaal mannen en vrouwen;33 jaar;2029;241723
1674;Totaal mannen en vrouwen;33 jaar;2030;243245
1675;Totaal mannen en vrouwen;33 jaar;2031;246766
1676;Totaal mannen en vrouwen;33 jaar;2032;254227
1677;Totaal mannen en vrouwen;33 jaar;2033;256533
1678;Totaal mannen en vrouwen;33 jaar;2034;260898
1679;Totaal mannen en vrouwen;33 jaar;2035;257119
1680;Totaal mannen en vrouwen;33 jaar;2036;254131
1681;Totaal mannen en vrouwen;33 jaar;2037;251960
1682;Totaal mannen en vrouwen;33 jaar;2038;245572
1683;Totaal mannen en vrouwen;33 jaar;2039;240305
1684;Totaal mannen en vrouwen;33 jaar;2040;238985
1685;Totaal mannen en vrouwen;33 jaar;2041;236305
1686;Totaal mannen en vrouwen;33 jaar;2042;240294
1687;Totaal mannen en vrouwen;33 jaar;2043;240692
1688;Totaal mannen en vrouwen;33 jaar;2044;240594
1689;Totaal mannen en vrouwen;33 jaar;2045;236794
1690;Totaal mannen en vrouwen;33 jaar;2046;233755
1691;Totaal mannen en vrouwen;33 jaar;2047;229996
1692;Totaal mannen en vrouwen;33 jaar;2048;233799
1693;Totaal mannen en vrouwen;33 jaar;2049;230043
1694;Totaal mannen en vrouwen;33 jaar;2050;231809
1695;Totaal mannen en vrouwen;33 jaar;2051;229562
1696;Totaal mannen en vrouwen;33 jaar;2052;228606
1697;Totaal mannen en vrouwen;33 jaar;2053;230101
1698;Totaal mannen en vrouwen;33 jaar;2054;229711
1699;Totaal mannen en vrouwen;33 jaar;2055;231860
1700;Totaal mannen en vrouwen;33 jaar;2056;233104
1701;Totaal mannen en vrouwen;33 jaar;2057;238573
1702;Totaal mannen en vrouwen;33 jaar;2058;244116
1703;Totaal mannen en vrouwen;33 jaar;2059;247874
1704;Totaal mannen en vrouwen;33 jaar;2060;251340
1705;Totaal mannen en vrouwen;33 jaar;2061;254429
1706;Totaal mannen en vrouwen;33 jaar;2062;257478
1707;Totaal mannen en vrouwen;33 jaar;2063;259993
1708;Totaal mannen en vrouwen;33 jaar;2064;261760
1709;Totaal mannen en vrouwen;33 jaar;2065;263211
1710;Totaal mannen en vrouwen;33 jaar;2066;263683
1711;Totaal mannen en vrouwen;33 jaar;2067;264069
1712;Totaal mannen en vrouwen;33 jaar;2068;264138
1713;Totaal mannen en vrouwen;33 jaar;2069;263868
1714;Totaal mannen en vrouwen;33 jaar;2070;263208
1715;Totaal mannen en vrouwen;34 jaar;2022;224799
1716;Totaal mannen en vrouwen;34 jaar;2023;227939
1717;Totaal mannen en vrouwen;34 jaar;2024;233040
1718;Totaal mannen en vrouwen;34 jaar;2025;243039
1719;Totaal mannen en vrouwen;34 jaar;2026;244660
1720;Totaal mannen en vrouwen;34 jaar;2027;244427
1721;Totaal mannen en vrouwen;34 jaar;2028;244430
1722;Totaal mannen en vrouwen;34 jaar;2029;246813
1723;Totaal mannen en vrouwen;34 jaar;2030;243058
1724;Totaal mannen en vrouwen;34 jaar;2031;244535
1725;Totaal mannen en vrouwen;34 jaar;2032;248038
1726;Totaal mannen en vrouwen;34 jaar;2033;255464
1727;Totaal mannen en vrouwen;34 jaar;2034;257747
1728;Totaal mannen en vrouwen;34 jaar;2035;262071
1729;Totaal mannen en vrouwen;34 jaar;2036;258285
1730;Totaal mannen en vrouwen;34 jaar;2037;255306
1731;Totaal mannen en vrouwen;34 jaar;2038;253150
1732;Totaal mannen en vrouwen;34 jaar;2039;246765
1733;Totaal mannen en vrouwen;34 jaar;2040;241506
1734;Totaal mannen en vrouwen;34 jaar;2041;240194
1735;Totaal mannen en vrouwen;34 jaar;2042;237521
1736;Totaal mannen en vrouwen;34 jaar;2043;241514
1737;Totaal mannen en vrouwen;34 jaar;2044;241922
1738;Totaal mannen en vrouwen;34 jaar;2045;241834
1739;Totaal mannen en vrouwen;34 jaar;2046;238047
1740;Totaal mannen en vrouwen;34 jaar;2047;235008
1741;Totaal mannen en vrouwen;34 jaar;2048;231260
1742;Totaal mannen en vrouwen;34 jaar;2049;235059
1743;Totaal mannen en vrouwen;34 jaar;2050;231313
1744;Totaal mannen en vrouwen;34 jaar;2051;233090
1745;Totaal mannen en vrouwen;34 jaar;2052;230851
1746;Totaal mannen en vrouwen;34 jaar;2053;229897
1747;Totaal mannen en vrouwen;34 jaar;2054;231389
1748;Totaal mannen en vrouwen;34 jaar;2055;231015
1749;Totaal mannen en vrouwen;34 jaar;2056;232960
1750;Totaal mannen en vrouwen;34 jaar;2057;234266
1751;Totaal mannen en vrouwen;34 jaar;2058;239752
1752;Totaal mannen en vrouwen;34 jaar;2059;245328
1753;Totaal mannen en vrouwen;34 jaar;2060;249099
1754;Totaal mannen en vrouwen;34 jaar;2061;252558
1755;Totaal mannen en vrouwen;34 jaar;2062;255668
1756;Totaal mannen en vrouwen;34 jaar;2063;258728
1757;Totaal mannen en vrouwen;34 jaar;2064;261256
1758;Totaal mannen en vrouwen;34 jaar;2065;263025
1759;Totaal mannen en vrouwen;34 jaar;2066;264484
1760;Totaal mannen en vrouwen;34 jaar;2067;264951
1761;Totaal mannen en vrouwen;34 jaar;2068;265334
1762;Totaal mannen en vrouwen;34 jaar;2069;265407
1763;Totaal mannen en vrouwen;34 jaar;2070;265142
1764;Totaal mannen en vrouwen;35 jaar;2022;223754
1765;Totaal mannen en vrouwen;35 jaar;2023;227028
1766;Totaal mannen en vrouwen;35 jaar;2024;229820
1767;Totaal mannen en vrouwen;35 jaar;2025;234572
1768;Totaal mannen en vrouwen;35 jaar;2026;244432
1769;Totaal mannen en vrouwen;35 jaar;2027;245958
1770;Totaal mannen en vrouwen;35 jaar;2028;245616
1771;Totaal mannen en vrouwen;35 jaar;2029;245578
1772;Totaal mannen en vrouwen;35 jaar;2030;247897
1773;Totaal mannen en vrouwen;35 jaar;2031;244127
1774;Totaal mannen en vrouwen;35 jaar;2032;245579
1775;Totaal mannen en vrouwen;35 jaar;2033;249059
1776;Totaal mannen en vrouwen;35 jaar;2034;256456
1777;Totaal mannen en vrouwen;35 jaar;2035;258721
1778;Totaal mannen en vrouwen;35 jaar;2036;263027
1779;Totaal mannen en vrouwen;35 jaar;2037;259227
1780;Totaal mannen en vrouwen;35 jaar;2038;256253
1781;Totaal mannen en vrouwen;35 jaar;2039;254109
1782;Totaal mannen en vrouwen;35 jaar;2040;247735
1783;Totaal mannen en vrouwen;35 jaar;2041;242484
1784;Totaal mannen en vrouwen;35 jaar;2042;241170
1785;Totaal mannen en vrouwen;35 jaar;2043;238516
1786;Totaal mannen en vrouwen;35 jaar;2044;242511
1787;Totaal mannen en vrouwen;35 jaar;2045;242922
1788;Totaal mannen en vrouwen;35 jaar;2046;242835
1789;Totaal mannen en vrouwen;35 jaar;2047;239059
1790;Totaal mannen en vrouwen;35 jaar;2048;236024
1791;Totaal mannen en vrouwen;35 jaar;2049;232287
1792;Totaal mannen en vrouwen;35 jaar;2050;236081
1793;Totaal mannen en vrouwen;35 jaar;2051;232340
1794;Totaal mannen en vrouwen;35 jaar;2052;234125
1795;Totaal mannen en vrouwen;35 jaar;2053;231897
1796;Totaal mannen en vrouwen;35 jaar;2054;230945
1797;Totaal mannen en vrouwen;35 jaar;2055;232435
1798;Totaal mannen en vrouwen;35 jaar;2056;232072
1799;Totaal mannen en vrouwen;35 jaar;2057;233835
1800;Totaal mannen en vrouwen;35 jaar;2058;235196
1801;Totaal mannen en vrouwen;35 jaar;2059;240697
1802;Totaal mannen en vrouwen;35 jaar;2060;246306
1803;Totaal mannen en vrouwen;35 jaar;2061;250090
1804;Totaal mannen en vrouwen;35 jaar;2062;253537
1805;Totaal mannen en vrouwen;35 jaar;2063;256668
1806;Totaal mannen en vrouwen;35 jaar;2064;259736
1807;Totaal mannen en vrouwen;35 jaar;2065;262272
1808;Totaal mannen en vrouwen;35 jaar;2066;264044
1809;Totaal mannen en vrouwen;35 jaar;2067;265511
1810;Totaal mannen en vrouwen;35 jaar;2068;265974
1811;Totaal mannen en vrouwen;35 jaar;2069;266353
1812;Totaal mannen en vrouwen;35 jaar;2070;266429
1813;Totaal mannen en vrouwen;36 jaar;2022;218211
1814;Totaal mannen en vrouwen;36 jaar;2023;225700
1815;Totaal mannen en vrouwen;36 jaar;2024;228750
1816;Totaal mannen en vrouwen;36 jaar;2025;231162
1817;Totaal mannen en vrouwen;36 jaar;2026;235774
1818;Totaal mannen en vrouwen;36 jaar;2027;245500
1819;Totaal mannen en vrouwen;36 jaar;2028;246949
1820;Totaal mannen en vrouwen;36 jaar;2029;246545
1821;Totaal mannen en vrouwen;36 jaar;2030;246449
1822;Totaal mannen en vrouwen;36 jaar;2031;248726
1823;Totaal mannen en vrouwen;36 jaar;2032;244962
1824;Totaal mannen en vrouwen;36 jaar;2033;246382
1825;Totaal mannen en vrouwen;36 jaar;2034;249847
1826;Totaal mannen en vrouwen;36 jaar;2035;257222
1827;Totaal mannen en vrouwen;36 jaar;2036;259477
1828;Totaal mannen en vrouwen;36 jaar;2037;263764
1829;Totaal mannen en vrouwen;36 jaar;2038;259945
1830;Totaal mannen en vrouwen;36 jaar;2039;256977
1831;Totaal mannen en vrouwen;36 jaar;2040;254851
1832;Totaal mannen en vrouwen;36 jaar;2041;248482
1833;Totaal mannen en vrouwen;36 jaar;2042;243244
1834;Totaal mannen en vrouwen;36 jaar;2043;241939
1835;Totaal mannen en vrouwen;36 jaar;2044;239292
1836;Totaal mannen en vrouwen;36 jaar;2045;243288
1837;Totaal mannen en vrouwen;36 jaar;2046;243700
1838;Totaal mannen en vrouwen;36 jaar;2047;243615
1839;Totaal mannen en vrouwen;36 jaar;2048;239850
1840;Totaal mannen en vrouwen;36 jaar;2049;236817
1841;Totaal mannen en vrouwen;36 jaar;2050;233082
1842;Totaal mannen en vrouwen;36 jaar;2051;236874
1843;Totaal mannen en vrouwen;36 jaar;2052;233144
1844;Totaal mannen en vrouwen;36 jaar;2053;234932
1845;Totaal mannen en vrouwen;36 jaar;2054;232716
1846;Totaal mannen en vrouwen;36 jaar;2055;231772
1847;Totaal mannen en vrouwen;36 jaar;2056;233256
1848;Totaal mannen en vrouwen;36 jaar;2057;232906
1849;Totaal mannen en vrouwen;36 jaar;2058;234497
1850;Totaal mannen en vrouwen;36 jaar;2059;235903
1851;Totaal mannen en vrouwen;36 jaar;2060;241418
1852;Totaal mannen en vrouwen;36 jaar;2061;247053
1853;Totaal mannen en vrouwen;36 jaar;2062;250853
1854;Totaal mannen en vrouwen;36 jaar;2063;254290
1855;Totaal mannen en vrouwen;36 jaar;2064;257438
1856;Totaal mannen en vrouwen;36 jaar;2065;260514
1857;Totaal mannen en vrouwen;36 jaar;2066;263057
1858;Totaal mannen en vrouwen;36 jaar;2067;264831
1859;Totaal mannen en vrouwen;36 jaar;2068;266302
1860;Totaal mannen en vrouwen;36 jaar;2069;266761
1861;Totaal mannen en vrouwen;36 jaar;2070;267136
1862;Totaal mannen en vrouwen;37 jaar;2022;214418
1863;Totaal mannen en vrouwen;37 jaar;2023;219900
1864;Totaal mannen en vrouwen;37 jaar;2024;227188
1865;Totaal mannen en vrouwen;37 jaar;2025;229987
1866;Totaal mannen en vrouwen;37 jaar;2026;232205
1867;Totaal mannen en vrouwen;37 jaar;2027;236683
1868;Totaal mannen en vrouwen;37 jaar;2028;246298
1869;Totaal mannen en vrouwen;37 jaar;2029;247713
1870;Totaal mannen en vrouwen;37 jaar;2030;247233
1871;Totaal mannen en vrouwen;37 jaar;2031;247100
1872;Totaal mannen en vrouwen;37 jaar;2032;249352
1873;Totaal mannen en vrouwen;37 jaar;2033;245582
1874;Totaal mannen en vrouwen;37 jaar;2034;246979
1875;Totaal mannen en vrouwen;37 jaar;2035;250433
1876;Totaal mannen en vrouwen;37 jaar;2036;257796
1877;Totaal mannen en vrouwen;37 jaar;2037;260045
1878;Totaal mannen en vrouwen;37 jaar;2038;264312
1879;Totaal mannen en vrouwen;37 jaar;2039;260476
1880;Totaal mannen en vrouwen;37 jaar;2040;257514
1881;Totaal mannen en vrouwen;37 jaar;2041;255401
1882;Totaal mannen en vrouwen;37 jaar;2042;249042
1883;Totaal mannen en vrouwen;37 jaar;2043;243822
1884;Totaal mannen en vrouwen;37 jaar;2044;242520
1885;Totaal mannen en vrouwen;37 jaar;2045;239882
1886;Totaal mannen en vrouwen;37 jaar;2046;243873
1887;Totaal mannen en vrouwen;37 jaar;2047;244287
1888;Totaal mannen en vrouwen;37 jaar;2048;244202
1889;Totaal mannen en vrouwen;37 jaar;2049;240444
1890;Totaal mannen en vrouwen;37 jaar;2050;237413
1891;Totaal mannen en vrouwen;37 jaar;2051;233684
1892;Totaal mannen en vrouwen;37 jaar;2052;237469
1893;Totaal mannen en vrouwen;37 jaar;2053;233749
1894;Totaal mannen en vrouwen;37 jaar;2054;235542
1895;Totaal mannen en vrouwen;37 jaar;2055;233338
1896;Totaal mannen en vrouwen;37 jaar;2056;232399
1897;Totaal mannen en vrouwen;37 jaar;2057;233878
1898;Totaal mannen en vrouwen;37 jaar;2058;233540
1899;Totaal mannen en vrouwen;37 jaar;2059;234966
1900;Totaal mannen en vrouwen;37 jaar;2060;236417
1901;Totaal mannen en vrouwen;37 jaar;2061;241942
1902;Totaal mannen en vrouwen;37 jaar;2062;247602
1903;Totaal mannen en vrouwen;37 jaar;2063;251413
1904;Totaal mannen en vrouwen;37 jaar;2064;254835
1905;Totaal mannen en vrouwen;37 jaar;2065;258002
1906;Totaal mannen en vrouwen;37 jaar;2066;261083
1907;Totaal mannen en vrouwen;37 jaar;2067;263632
1908;Totaal mannen en vrouwen;37 jaar;2068;265407
1909;Totaal mannen en vrouwen;37 jaar;2069;266879
1910;Totaal mannen en vrouwen;37 jaar;2070;267334
1911;Totaal mannen en vrouwen;38 jaar;2022;208201
1912;Totaal mannen en vrouwen;38 jaar;2023;215934
1913;Totaal mannen en vrouwen;38 jaar;2024;221212
1914;Totaal mannen en vrouwen;38 jaar;2025;228263
1915;Totaal mannen en vrouwen;38 jaar;2026;230959
1916;Totaal mannen en vrouwen;38 jaar;2027;233001
1917;Totaal mannen en vrouwen;38 jaar;2028;237365
1918;Totaal mannen en vrouwen;38 jaar;2029;246901
1919;Totaal mannen en vrouwen;38 jaar;2030;248267
1920;Totaal mannen en vrouwen;38 jaar;2031;247731
1921;Totaal mannen en vrouwen;38 jaar;2032;247584
1922;Totaal mannen en vrouwen;38 jaar;2033;249804
1923;Totaal mannen en vrouwen;38 jaar;2034;246033
1924;Totaal mannen en vrouwen;38 jaar;2035;247411
1925;Totaal mannen en vrouwen;38 jaar;2036;250864
1926;Totaal mannen en vrouwen;38 jaar;2037;258216
1927;Totaal mannen en vrouwen;38 jaar;2038;260453
1928;Totaal mannen en vrouwen;38 jaar;2039;264700
1929;Totaal mannen en vrouwen;38 jaar;2040;260852
1930;Totaal mannen en vrouwen;38 jaar;2041;257898
1931;Totaal mannen en vrouwen;38 jaar;2042;255798
1932;Totaal mannen en vrouwen;38 jaar;2043;249449
1933;Totaal mannen en vrouwen;38 jaar;2044;244245
1934;Totaal mannen en vrouwen;38 jaar;2045;242947
1935;Totaal mannen en vrouwen;38 jaar;2046;240312
1936;Totaal mannen en vrouwen;38 jaar;2047;244299
1937;Totaal mannen en vrouwen;38 jaar;2048;244718
1938;Totaal mannen en vrouwen;38 jaar;2049;244627
1939;Totaal mannen en vrouwen;38 jaar;2050;240877
1940;Totaal mannen en vrouwen;38 jaar;2051;237844
1941;Totaal mannen en vrouwen;38 jaar;2052;234121
1942;Totaal mannen en vrouwen;38 jaar;2053;237898
1943;Totaal mannen en vrouwen;38 jaar;2054;234189
1944;Totaal mannen en vrouwen;38 jaar;2055;235988
1945;Totaal mannen en vrouwen;38 jaar;2056;233792
1946;Totaal mannen en vrouwen;38 jaar;2057;232857
1947;Totaal mannen en vrouwen;38 jaar;2058;234331
