ID;KenmerkenDeelnemers;KenmerkenOpleidingen;Perioden;Deelnemers_1
2136;Zuid-Nederland (LD);Opleidingsniveau HO derde trap;2004;3.0
2137;Zuid-Nederland (LD);Opleidingsniveau HO derde trap;2005;3.0
2138;Zuid-Nederland (LD);Opleidingsniveau HO derde trap;2006;3.0
2139;Zuid-Nederland (LD);Opleidingsniveau HO derde trap;2007;3.0
2140;Zuid-Nederland (LD);Opleidingsniveau HO derde trap;2008;3.0
2141;Zuid-Nederland (LD);Opleidingsniveau HO derde trap;2009;3.0
2142;Zuid-Nederland (LD);Lesuren per week 6 uur of minder;2003;70.0
2143;Zuid-Nederland (LD);Lesuren per week 6 uur of minder;2004;71.0
2144;Zuid-Nederland (LD);Lesuren per week 6 uur of minder;2005;74.0
2145;Zuid-Nederland (LD);Lesuren per week 6 uur of minder;2006;77.0
2146;Zuid-Nederland (LD);Lesuren per week 6 uur of minder;2007;75.0
2147;Zuid-Nederland (LD);Lesuren per week 6 uur of minder;2008;75.0
2148;Zuid-Nederland (LD);Lesuren per week 6 uur of minder;2009;74.0
2149;Zuid-Nederland (LD);Lesuren per week 7-12 uur;2003;20.0
2150;Zuid-Nederland (LD);Lesuren per week 7-12 uur;2004;17.0
2151;Zuid-Nederland (LD);Lesuren per week 7-12 uur;2005;17.0
2152;Zuid-Nederland (LD);Lesuren per week 7-12 uur;2006;16.0
2153;Zuid-Nederland (LD);Lesuren per week 7-12 uur;2007;17.0
2154;Zuid-Nederland (LD);Lesuren per week 7-12 uur;2008;18.0
2155;Zuid-Nederland (LD);Lesuren per week 7-12 uur;2009;18.0
2156;Zuid-Nederland (LD);Lesuren per week 13-18 uur;2003;4.0
2157;Zuid-Nederland (LD);Lesuren per week 13-18 uur;2004;5.0
2158;Zuid-Nederland (LD);Lesuren per week 13-18 uur;2005;4.0
2159;Zuid-Nederland (LD);Lesuren per week 13-18 uur;2006;3.0
2160;Zuid-Nederland (LD);Lesuren per week 13-18 uur;2007;3.0
2161;Zuid-Nederland (LD);Lesuren per week 13-18 uur;2008;3.0
2162;Zuid-Nederland (LD);Lesuren per week 13-18 uur;2009;3.0
2163;Zuid-Nederland (LD);Lesuren per week 19-24 uur;2003;2.0
2164;Zuid-Nederland (LD);Lesuren per week 19-24 uur;2004;3.0
2165;Zuid-Nederland (LD);Lesuren per week 19-24 uur;2005;2.0
2166;Zuid-Nederland (LD);Lesuren per week 19-24 uur;2006;2.0
2167;Zuid-Nederland (LD);Lesuren per week 19-24 uur;2007;1.0
2168;Zuid-Nederland (LD);Lesuren per week 19-24 uur;2008;2.0
2169;Zuid-Nederland (LD);Lesuren per week 19-24 uur;2009;2.0
2170;Zuid-Nederland (LD);Lesuren per week 25 uur of meer;2003;4.0
2171;Zuid-Nederland (LD);Lesuren per week 25 uur of meer;2004;4.0
2172;Zuid-Nederland (LD);Lesuren per week 25 uur of meer;2005;3.0
2173;Zuid-Nederland (LD);Lesuren per week 25 uur of meer;2006;2.0
2174;Zuid-Nederland (LD);Lesuren per week 25 uur of meer;2007;3.0
2175;Zuid-Nederland (LD);Lesuren per week 25 uur of meer;2008;3.0
2176;Zuid-Nederland (LD);Lesuren per week 25 uur of meer;2009;3.0
2177;Zuid-Nederland (LD);Schriftelijk;2003;11.0
2178;Zuid-Nederland (LD);Schriftelijk;2004;11.0
2179;Zuid-Nederland (LD);Schriftelijk;2005;11.0
2180;Zuid-Nederland (LD);Schriftelijk;2006;11.0
2181;Zuid-Nederland (LD);Schriftelijk;2007;11.0
2182;Zuid-Nederland (LD);Schriftelijk;2008;10.0
2183;Zuid-Nederland (LD);Schriftelijk;2009;10.0
2184;Autochtonen;Opleidingsduur 1 week of korter;2003;22.0
2185;Autochtonen;Opleidingsduur 1 week of korter;2004;22.0
2186;Autochtonen;Opleidingsduur 1 week of korter;2005;22.0
2187;Autochtonen;Opleidingsduur 1 week of korter;2006;22.0
2188;Autochtonen;Opleidingsduur 1 week of korter;2007;22.0
2189;Autochtonen;Opleidingsduur 1 week of korter;2008;23.0
2190;Autochtonen;Opleidingsduur 1 week of korter;2009;24.0
2191;Autochtonen;Opleidingsduur 1 tot 4 weken;2003;6.0
2192;Autochtonen;Opleidingsduur 1 tot 4 weken;2004;6.0
2193;Autochtonen;Opleidingsduur 1 tot 4 weken;2005;6.0
2194;Autochtonen;Opleidingsduur 1 tot 4 weken;2006;6.0
2195;Autochtonen;Opleidingsduur 1 tot 4 weken;2007;7.0
2196;Autochtonen;Opleidingsduur 1 tot 4 weken;2008;7.0
2197;Autochtonen;Opleidingsduur 1 tot 4 weken;2009;7.0
2198;Autochtonen;Opleidingsduur 1 tot 3 maanden;2003;13.0
2199;Autochtonen;Opleidingsduur 1 tot 3 maanden;2004;13.0
2200;Autochtonen;Opleidingsduur 1 tot 3 maanden;2005;13.0
2201;Autochtonen;Opleidingsduur 1 tot 3 maanden;2006;12.0
2202;Autochtonen;Opleidingsduur 1 tot 3 maanden;2007;12.0
2203;Autochtonen;Opleidingsduur 1 tot 3 maanden;2008;12.0
2204;Autochtonen;Opleidingsduur 1 tot 3 maanden;2009;12.0
2205;Autochtonen;Opleidingsduur 3 tot 6 maanden;2003;13.0
2206;Autochtonen;Opleidingsduur 3 tot 6 maanden;2004;13.0
2207;Autochtonen;Opleidingsduur 3 tot 6 maanden;2005;13.0
2208;Autochtonen;Opleidingsduur 3 tot 6 maanden;2006;13.0
2209;Autochtonen;Opleidingsduur 3 tot 6 maanden;2007;12.0
2210;Autochtonen;Opleidingsduur 3 tot 6 maanden;2008;12.0
2211;Autochtonen;Opleidingsduur 3 tot 6 maanden;2009;12.0
2212;Autochtonen;Opleidingsduur 6 tot 12 maanden;2003;12.0
2213;Autochtonen;Opleidingsduur 6 tot 12 maanden;2004;11.0
2214;Autochtonen;Opleidingsduur 6 tot 12 maanden;2005;12.0
2215;Autochtonen;Opleidingsduur 6 tot 12 maanden;2006;11.0
2216;Autochtonen;Opleidingsduur 6 tot 12 maanden;2007;12.0
2217;Autochtonen;Opleidingsduur 6 tot 12 maanden;2008;12.0
2218;Autochtonen;Opleidingsduur 6 tot 12 maanden;2009;12.0
2219;Autochtonen;Opleidingsduur 1 tot 2 jaar;2003;12.0
2220;Autochtonen;Opleidingsduur 1 tot 2 jaar;2004;14.0
2221;Autochtonen;Opleidingsduur 1 tot 2 jaar;2005;14.0
2222;Autochtonen;Opleidingsduur 1 tot 2 jaar;2006;14.0
2223;Autochtonen;Opleidingsduur 1 tot 2 jaar;2007;13.0
2224;Autochtonen;Opleidingsduur 1 tot 2 jaar;2008;13.0
2225;Autochtonen;Opleidingsduur 1 tot 2 jaar;2009;13.0
2226;Autochtonen;Opleidingsduur 2 tot 3 jaar;2003;8.0
2227;Autochtonen;Opleidingsduur 2 tot 3 jaar;2004;7.0
2228;Autochtonen;Opleidingsduur 2 tot 3 jaar;2005;6.0
2229;Autochtonen;Opleidingsduur 2 tot 3 jaar;2006;6.0
2230;Autochtonen;Opleidingsduur 2 tot 3 jaar;2007;7.0
2231;Autochtonen;Opleidingsduur 2 tot 3 jaar;2008;7.0
2232;Autochtonen;Opleidingsduur 2 tot 3 jaar;2009;7.0
2233;Autochtonen;Opleidingsduur langer dan 3 jaar;2003;14.0
2234;Autochtonen;Opleidingsduur langer dan 3 jaar;2004;14.0
2235;Autochtonen;Opleidingsduur langer dan 3 jaar;2005;14.0
2236;Autochtonen;Opleidingsduur langer dan 3 jaar;2006;15.0
2237;Autochtonen;Opleidingsduur langer dan 3 jaar;2007;15.0
2238;Autochtonen;Opleidingsduur langer dan 3 jaar;2008;15.0
2239;Autochtonen;Opleidingsduur langer dan 3 jaar;2009;15.0
2240;Autochtonen;Bedrijfsopleiding;2003;34.0
2241;Autochtonen;Bedrijfsopleiding;2004;34.0
2242;Autochtonen;Bedrijfsopleiding;2005;34.0
2243;Autochtonen;Bedrijfsopleiding;2006;34.0
2244;Autochtonen;Bedrijfsopleiding;2007;33.0
2245;Autochtonen;Bedrijfsopleiding;2008;34.0
2246;Autochtonen;Bedrijfsopleiding;2009;34.0
2247;Autochtonen;Studieverlof;2003;
2248;Autochtonen;Studieverlof;2004;
2249;Autochtonen;Studieverlof;2005;
2250;Autochtonen;Studieverlof;2006;
2251;Autochtonen;Studieverlof;2007;
2252;Autochtonen;Studieverlof;2008;
2253;Autochtonen;Studieverlof;2009;
2254;Autochtonen;Sector alpha;2003;17.0
2255;Autochtonen;Sector alpha;2004;18.0
2256;Autochtonen;Sector alpha;2005;19.0
2257;Autochtonen;Sector alpha;2006;19.0
2258;Autochtonen;Sector alpha;2007;17.0
2259;Autochtonen;Sector alpha;2008;17.0
2260;Autochtonen;Sector alpha;2009;17.0
2261;Autochtonen;Sector beta;2003;24.0
2262;Autochtonen;Sector beta;2004;25.0
2263;Autochtonen;Sector beta;2005;24.0
2264;Autochtonen;Sector beta;2006;22.0
2265;Autochtonen;Sector beta;2007;23.0
2266;Autochtonen;Sector beta;2008;23.0
2267;Autochtonen;Sector beta;2009;22.0
2268;Autochtonen;Sector economisch;2003;39.0
2269;Autochtonen;Sector economisch;2004;37.0
2270;Autochtonen;Sector economisch;2005;38.0
2271;Autochtonen;Sector economisch;2006;38.0
2272;Autochtonen;Sector economisch;2007;38.0
2273;Autochtonen;Sector economisch;2008;37.0
2274;Autochtonen;Sector economisch;2009;36.0
2275;Autochtonen;Sector sociaal;2003;20.0
2276;Autochtonen;Sector sociaal;2004;20.0
2277;Autochtonen;Sector sociaal;2005;20.0
2278;Autochtonen;Sector sociaal;2006;21.0
2279;Autochtonen;Sector sociaal;2007;21.0
2280;Autochtonen;Sector sociaal;2008;24.0
2281;Autochtonen;Sector sociaal;2009;25.0
2282;Autochtonen;Opleidingsniveau t/m VO lagere trap;2003;26.0
2283;Autochtonen;Opleidingsniveau t/m VO lagere trap;2004;22.0
2284;Autochtonen;Opleidingsniveau t/m VO lagere trap;2005;24.0
2285;Autochtonen;Opleidingsniveau t/m VO lagere trap;2006;24.0
2286;Autochtonen;Opleidingsniveau t/m VO lagere trap;2007;21.0
2287;Autochtonen;Opleidingsniveau t/m VO lagere trap;2008;20.0
2288;Autochtonen;Opleidingsniveau t/m VO lagere trap;2009;20.0
2289;Autochtonen;Opleidingsniveau VO hogere trap;2003;40.0
2290;Autochtonen;Opleidingsniveau VO hogere trap;2004;40.0
2291;Autochtonen;Opleidingsniveau VO hogere trap;2005;38.0
2292;Autochtonen;Opleidingsniveau VO hogere trap;2006;38.0
2293;Autochtonen;Opleidingsniveau VO hogere trap;2007;39.0
2294;Autochtonen;Opleidingsniveau VO hogere trap;2008;39.0
2295;Autochtonen;Opleidingsniveau VO hogere trap;2009;38.0
2296;Autochtonen;Opleidingsniveau hoger onderwijs totaal;2003;34.0
2297;Autochtonen;Opleidingsniveau hoger onderwijs totaal;2004;39.0
2298;Autochtonen;Opleidingsniveau hoger onderwijs totaal;2005;38.0
2299;Autochtonen;Opleidingsniveau hoger onderwijs totaal;2006;38.0
2300;Autochtonen;Opleidingsniveau hoger onderwijs totaal;2007;40.0
2301;Autochtonen;Opleidingsniveau hoger onderwijs totaal;2008;41.0
2302;Autochtonen;Opleidingsniveau hoger onderwijs totaal;2009;42.0
2303;Autochtonen;Opleidingsniveau HO eerste trap;2003;24.0
2304;Autochtonen;Opleidingsniveau HO eerste trap;2004;27.0
2305;Autochtonen;Opleidingsniveau HO eerste trap;2005;27.0
2306;Autochtonen;Opleidingsniveau HO eerste trap;2006;27.0
2307;Autochtonen;Opleidingsniveau HO eerste trap;2007;28.0
2308;Autochtonen;Opleidingsniveau HO eerste trap;2008;30.0
2309;Autochtonen;Opleidingsniveau HO eerste trap;2009;31.0
2310;Autochtonen;Opleidingsniveau HO tweede trap;2003;6.0
2311;Autochtonen;Opleidingsniveau HO tweede trap;2004;7.0
2312;Autochtonen;Opleidingsniveau HO tweede trap;2005;7.0
2313;Autochtonen;Opleidingsniveau HO tweede trap;2006;7.0
2314;Autochtonen;Opleidingsniveau HO tweede trap;2007;7.0
2315;Autochtonen;Opleidingsniveau HO tweede trap;2008;8.0
2316;Autochtonen;Opleidingsniveau HO tweede trap;2009;8.0
2317;Autochtonen;Opleidingsniveau HO derde trap;2003;4.0
2318;Autochtonen;Opleidingsniveau HO derde trap;2004;4.0
2319;Autochtonen;Opleidingsniveau HO derde trap;2005;4.0
2320;Autochtonen;Opleidingsniveau HO derde trap;2006;4.0
2321;Autochtonen;Opleidingsniveau HO derde trap;2007;4.0
2322;Autochtonen;Opleidingsniveau HO derde trap;2008;4.0
2323;Autochtonen;Opleidingsniveau HO derde trap;2009;4.0
2324;Autochtonen;Lesuren per week 6 uur of minder;2003;70.0
2325;Autochtonen;Lesuren per week 6 uur of minder;2004;70.0
2326;Autochtonen;Lesuren per week 6 uur of minder;2005;73.0
2327;Autochtonen;Lesuren per week 6 uur of minder;2006;77.0
2328;Autochtonen;Lesuren per week 6 uur of minder;2007;75.0
2329;Autochtonen;Lesuren per week 6 uur of minder;2008;75.0
2330;Autochtonen;Lesuren per week 6 uur of minder;2009;75.0
2331;Autochtonen;Lesuren per week 7-12 uur;2003;20.0
2332;Autochtonen;Lesuren per week 7-12 uur;2004;19.0
2333;Autochtonen;Lesuren per week 7-12 uur;2005;18.0
2334;Autochtonen;Lesuren per week 7-12 uur;2006;16.0
2335;Autochtonen;Lesuren per week 7-12 uur;2007;17.0
2336;Autochtonen;Lesuren per week 7-12 uur;2008;18.0
2337;Autochtonen;Lesuren per week 7-12 uur;2009;18.0
2338;Autochtonen;Lesuren per week 13-18 uur;2003;4.0
2339;Autochtonen;Lesuren per week 13-18 uur;2004;4.0
2340;Autochtonen;Lesuren per week 13-18 uur;2005;3.0
2341;Autochtonen;Lesuren per week 13-18 uur;2006;3.0
2342;Autochtonen;Lesuren per week 13-18 uur;2007;3.0
2343;Autochtonen;Lesuren per week 13-18 uur;2008;3.0
2344;Autochtonen;Lesuren per week 13-18 uur;2009;3.0
2345;Autochtonen;Lesuren per week 19-24 uur;2003;2.0
2346;Autochtonen;Lesuren per week 19-24 uur;2004;2.0
2347;Autochtonen;Lesuren per week 19-24 uur;2005;2.0
2348;Autochtonen;Lesuren per week 19-24 uur;2006;2.0
2349;Autochtonen;Lesuren per week 19-24 uur;2007;2.0
2350;Autochtonen;Lesuren per week 19-24 uur;2008;2.0
2351;Autochtonen;Lesuren per week 19-24 uur;2009;2.0
2352;Autochtonen;Lesuren per week 25 uur of meer;2003;4.0
2353;Autochtonen;Lesuren per week 25 uur of meer;2004;4.0
2354;Autochtonen;Lesuren per week 25 uur of meer;2005;3.0
2355;Autochtonen;Lesuren per week 25 uur of meer;2006;3.0
2356;Autochtonen;Lesuren per week 25 uur of meer;2007;3.0
2357;Autochtonen;Lesuren per week 25 uur of meer;2008;3.0
2358;Autochtonen;Lesuren per week 25 uur of meer;2009;3.0
2359;Autochtonen;Schriftelijk;2003;12.0
2360;Autochtonen;Schriftelijk;2004;12.0
2361;Autochtonen;Schriftelijk;2005;12.0
2362;Autochtonen;Schriftelijk;2006;12.0
2363;Autochtonen;Schriftelijk;2007;12.0
2364;Autochtonen;Schriftelijk;2008;11.0
2365;Autochtonen;Schriftelijk;2009;11.0
2366;Westerse allochtonen;Opleidingsduur 1 week of korter;2003;20.0
2367;Westerse allochtonen;Opleidingsduur 1 week of korter;2004;20.0
2368;Westerse allochtonen;Opleidingsduur 1 week of korter;2005;18.0
2369;Westerse allochtonen;Opleidingsduur 1 week of korter;2006;18.0
2370;Westerse allochtonen;Opleidingsduur 1 week of korter;2007;19.0
2371;Westerse allochtonen;Opleidingsduur 1 week of korter;2008;21.0
2372;Westerse allochtonen;Opleidingsduur 1 week of korter;2009;20.0
2373;Westerse allochtonen;Opleidingsduur 1 tot 4 weken;2003;6.0
2374;Westerse allochtonen;Opleidingsduur 1 tot 4 weken;2004;6.0
2375;Westerse allochtonen;Opleidingsduur 1 tot 4 weken;2005;5.0
2376;Westerse allochtonen;Opleidingsduur 1 tot 4 weken;2006;5.0
2377;Westerse allochtonen;Opleidingsduur 1 tot 4 weken;2007;6.0
2378;Westerse allochtonen;Opleidingsduur 1 tot 4 weken;2008;6.0
2379;Westerse allochtonen;Opleidingsduur 1 tot 4 weken;2009;6.0
2380;Westerse allochtonen;Opleidingsduur 1 tot 3 maanden;2003;12.0
2381;Westerse allochtonen;Opleidingsduur 1 tot 3 maanden;2004;11.0
2382;Westerse allochtonen;Opleidingsduur 1 tot 3 maanden;2005;12.0
2383;Westerse allochtonen;Opleidingsduur 1 tot 3 maanden;2006;11.0
2384;Westerse allochtonen;Opleidingsduur 1 tot 3 maanden;2007;11.0
2385;Westerse allochtonen;Opleidingsduur 1 tot 3 maanden;2008;11.0
2386;Westerse allochtonen;Opleidingsduur 1 tot 3 maanden;2009;12.0
2387;Westerse allochtonen;Opleidingsduur 3 tot 6 maanden;2003;13.0
2388;Westerse allochtonen;Opleidingsduur 3 tot 6 maanden;2004;13.0
2389;Westerse allochtonen;Opleidingsduur 3 tot 6 maanden;2005;14.0
2390;Westerse allochtonen;Opleidingsduur 3 tot 6 maanden;2006;14.0
2391;Westerse allochtonen;Opleidingsduur 3 tot 6 maanden;2007;12.0
2392;Westerse allochtonen;Opleidingsduur 3 tot 6 maanden;2008;13.0
2393;Westerse allochtonen;Opleidingsduur 3 tot 6 maanden;2009;14.0
2394;Westerse allochtonen;Opleidingsduur 6 tot 12 maanden;2003;10.0
2395;Westerse allochtonen;Opleidingsduur 6 tot 12 maanden;2004;13.0
2396;Westerse allochtonen;Opleidingsduur 6 tot 12 maanden;2005;12.0
2397;Westerse allochtonen;Opleidingsduur 6 tot 12 maanden;2006;15.0
2398;Westerse allochtonen;Opleidingsduur 6 tot 12 maanden;2007;12.0
2399;Westerse allochtonen;Opleidingsduur 6 tot 12 maanden;2008;13.0
2400;Westerse allochtonen;Opleidingsduur 6 tot 12 maanden;2009;12.0
2401;Westerse allochtonen;Opleidingsduur 1 tot 2 jaar;2003;12.0
2402;Westerse allochtonen;Opleidingsduur 1 tot 2 jaar;2004;15.0
2403;Westerse allochtonen;Opleidingsduur 1 tot 2 jaar;2005;16.0
2404;Westerse allochtonen;Opleidingsduur 1 tot 2 jaar;2006;12.0
2405;Westerse allochtonen;Opleidingsduur 1 tot 2 jaar;2007;14.0
2406;Westerse allochtonen;Opleidingsduur 1 tot 2 jaar;2008;14.0
2407;Westerse allochtonen;Opleidingsduur 1 tot 2 jaar;2009;13.0
2408;Westerse allochtonen;Opleidingsduur 2 tot 3 jaar;2003;9.0
2409;Westerse allochtonen;Opleidingsduur 2 tot 3 jaar;2004;7.0
2410;Westerse allochtonen;Opleidingsduur 2 tot 3 jaar;2005;7.0
2411;Westerse allochtonen;Opleidingsduur 2 tot 3 jaar;2006;7.0
2412;Westerse allochtonen;Opleidingsduur 2 tot 3 jaar;2007;8.0
2413;Westerse allochtonen;Opleidingsduur 2 tot 3 jaar;2008;7.0
2414;Westerse allochtonen;Opleidingsduur 2 tot 3 jaar;2009;7.0
2415;Westerse allochtonen;Opleidingsduur langer dan 3 jaar;2003;17.0
2416;Westerse allochtonen;Opleidingsduur langer dan 3 jaar;2004;15.0
2417;Westerse allochtonen;Opleidingsduur langer dan 3 jaar;2005;15.0
2418;Westerse allochtonen;Opleidingsduur langer dan 3 jaar;2006;18.0
2419;Westerse allochtonen;Opleidingsduur langer dan 3 jaar;2007;17.0
2420;Westerse allochtonen;Opleidingsduur langer dan 3 jaar;2008;16.0
2421;Westerse allochtonen;Opleidingsduur langer dan 3 jaar;2009;17.0
2422;Westerse allochtonen;Bedrijfsopleiding;2003;29.0
2423;Westerse allochtonen;Bedrijfsopleiding;2004;29.0
2424;Westerse allochtonen;Bedrijfsopleiding;2005;29.0
2425;Westerse allochtonen;Bedrijfsopleiding;2006;29.0
2426;Westerse allochtonen;Bedrijfsopleiding;2007;28.0
2427;Westerse allochtonen;Bedrijfsopleiding;2008;29.0
2428;Westerse allochtonen;Bedrijfsopleiding;2009;30.0
2429;Westerse allochtonen;Studieverlof;2003;
2430;Westerse allochtonen;Studieverlof;2004;
2431;Westerse allochtonen;Studieverlof;2005;
2432;Westerse allochtonen;Studieverlof;2006;
2433;Westerse allochtonen;Studieverlof;2007;
2434;Westerse allochtonen;Studieverlof;2008;
2435;Westerse allochtonen;Studieverlof;2009;
2436;Westerse allochtonen;Sector alpha;2003;21.0
2437;Westerse allochtonen;Sector alpha;2004;21.0
2438;Westerse allochtonen;Sector alpha;2005;22.0
2439;Westerse allochtonen;Sector alpha;2006;22.0
2440;Westerse allochtonen;Sector alpha;2007;22.0
2441;Westerse allochtonen;Sector alpha;2008;21.0
2442;Westerse allochtonen;Sector alpha;2009;21.0
2443;Westerse allochtonen;Sector beta;2003;23.0
2444;Westerse allochtonen;Sector beta;2004;24.0
2445;Westerse allochtonen;Sector beta;2005;26.0
2446;Westerse allochtonen;Sector beta;2006;23.0
2447;Westerse allochtonen;Sector beta;2007;20.0
2448;Westerse allochtonen;Sector beta;2008;22.0
2449;Westerse allochtonen;Sector beta;2009;18.0
2450;Westerse allochtonen;Sector economisch;2003;34.0
2451;Westerse allochtonen;Sector economisch;2004;31.0
2452;Westerse allochtonen;Sector economisch;2005;32.0
2453;Westerse allochtonen;Sector economisch;2006;33.0
2454;Westerse allochtonen;Sector economisch;2007;36.0
2455;Westerse allochtonen;Sector economisch;2008;33.0
2456;Westerse allochtonen;Sector economisch;2009;35.0
2457;Westerse allochtonen;Sector sociaal;2003;22.0
2458;Westerse allochtonen;Sector sociaal;2004;24.0
2459;Westerse allochtonen;Sector sociaal;2005;21.0
2460;Westerse allochtonen;Sector sociaal;2006;22.0
2461;Westerse allochtonen;Sector sociaal;2007;23.0
2462;Westerse allochtonen;Sector sociaal;2008;25.0
2463;Westerse allochtonen;Sector sociaal;2009;26.0
2464;Westerse allochtonen;Opleidingsniveau t/m VO lagere trap;2003;28.0
2465;Westerse allochtonen;Opleidingsniveau t/m VO lagere trap;2004;28.0
2466;Westerse allochtonen;Opleidingsniveau t/m VO lagere trap;2005;29.0
2467;Westerse allochtonen;Opleidingsniveau t/m VO lagere trap;2006;31.0
2468;Westerse allochtonen;Opleidingsniveau t/m VO lagere trap;2007;25.0
2469;Westerse allochtonen;Opleidingsniveau t/m VO lagere trap;2008;26.0
2470;Westerse allochtonen;Opleidingsniveau t/m VO lagere trap;2009;23.0
2471;Westerse allochtonen;Opleidingsniveau VO hogere trap;2003;35.0
2472;Westerse allochtonen;Opleidingsniveau VO hogere trap;2004;35.0
2473;Westerse allochtonen;Opleidingsniveau VO hogere trap;2005;32.0
2474;Westerse allochtonen;Opleidingsniveau VO hogere trap;2006;32.0
2475;Westerse allochtonen;Opleidingsniveau VO hogere trap;2007;35.0
2476;Westerse allochtonen;Opleidingsniveau VO hogere trap;2008;31.0
2477;Westerse allochtonen;Opleidingsniveau VO hogere trap;2009;34.0
2478;Westerse allochtonen;Opleidingsniveau hoger onderwijs totaal;2003;36.0
2479;Westerse allochtonen;Opleidingsniveau hoger onderwijs totaal;2004;37.0
2480;Westerse allochtonen;Opleidingsniveau hoger onderwijs totaal;2005;39.0
2481;Westerse allochtonen;Opleidingsniveau hoger onderwijs totaal;2006;37.0
2482;Westerse allochtonen;Opleidingsniveau hoger onderwijs totaal;2007;40.0
2483;Westerse allochtonen;Opleidingsniveau hoger onderwijs totaal;2008;43.0
2484;Westerse allochtonen;Opleidingsniveau hoger onderwijs totaal;2009;43.0
2485;Westerse allochtonen;Opleidingsniveau HO eerste trap;2003;23.0
2486;Westerse allochtonen;Opleidingsniveau HO eerste trap;2004;24.0
2487;Westerse allochtonen;Opleidingsniveau HO eerste trap;2005;25.0
2488;Westerse allochtonen;Opleidingsniveau HO eerste trap;2006;24.0
2489;Westerse allochtonen;Opleidingsniveau HO eerste trap;2007;26.0
2490;Westerse allochtonen;Opleidingsniveau HO eerste trap;2008;29.0
2491;Westerse allochtonen;Opleidingsniveau HO eerste trap;2009;28.0
2492;Westerse allochtonen;Opleidingsniveau HO tweede trap;2003;10.0
2493;Westerse allochtonen;Opleidingsniveau HO tweede trap;2004;9.0
2494;Westerse allochtonen;Opleidingsniveau HO tweede trap;2005;9.0
2495;Westerse allochtonen;Opleidingsniveau HO tweede trap;2006;8.0
2496;Westerse allochtonen;Opleidingsniveau HO tweede trap;2007;9.0
2497;Westerse allochtonen;Opleidingsniveau HO tweede trap;2008;9.0
2498;Westerse allochtonen;Opleidingsniveau HO tweede trap;2009;10.0
2499;Westerse allochtonen;Opleidingsniveau HO derde trap;2003;4.0
2500;Westerse allochtonen;Opleidingsniveau HO derde trap;2004;4.0
2501;Westerse allochtonen;Opleidingsniveau HO derde trap;2005;5.0
2502;Westerse allochtonen;Opleidingsniveau HO derde trap;2006;4.0
2503;Westerse allochtonen;Opleidingsniveau HO derde trap;2007;4.0
2504;Westerse allochtonen;Opleidingsniveau HO derde trap;2008;5.0
2505;Westerse allochtonen;Opleidingsniveau HO derde trap;2009;5.0
2506;Westerse allochtonen;Lesuren per week 6 uur of minder;2003;68.0
2507;Westerse allochtonen;Lesuren per week 6 uur of minder;2004;67.0
2508;Westerse allochtonen;Lesuren per week 6 uur of minder;2005;71.0
