ID;Populatie;Gemeenten;Schoolsoorten;Herkomst;Perioden;LeerlingenInHetExamenjaar_1;GeslaagdenInVanExamenjaar_2;GeslaagdenInVanGeslAfgewezenen_3
7683;Woongemeente;Cuijk;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
7684;Woongemeente;Cuijk;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7685;Woongemeente;Cuijk;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7686;Woongemeente;Cuijk;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;60.0;90.0;95.0
7687;Woongemeente;Cuijk;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;50.0;93.0;93.0
7688;Woongemeente;Cuijk;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;10.0;83.0;100.0
7689;Woongemeente;Cuijk;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7690;Woongemeente;Cuijk;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
7691;Woongemeente;Cuijk;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
7692;Woongemeente;Cuijk;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
7693;Woongemeente;Cuijk;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7694;Woongemeente;Cuijk;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7695;Woongemeente;Culemborg;Vwo;Totaal herkomstgroeperingen;2003/'04;60.0;91.0;93.0
7696;Woongemeente;Culemborg;Vwo;Autochtonen;2003/'04;50.0;93.0;96.0
7697;Woongemeente;Culemborg;Vwo;Niet-westerse allochtonen;2003/'04;;;
7698;Woongemeente;Culemborg;Vwo;Westerse allochtonen;2003/'04;;;
7699;Woongemeente;Culemborg;Vwo;Turken;2003/'04;;;
7700;Woongemeente;Culemborg;Vwo;Marokkanen;2003/'04;;;
7701;Woongemeente;Culemborg;Vwo;Surinamers;2003/'04;;;
7702;Woongemeente;Culemborg;Vwo;Antillianen en Arubanen;2003/'04;;;
7703;Woongemeente;Culemborg;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
7704;Woongemeente;Culemborg;Havo;Totaal herkomstgroeperingen;2003/'04;80.0;86.0;96.0
7705;Woongemeente;Culemborg;Havo;Autochtonen;2003/'04;70.0;87.0;98.0
7706;Woongemeente;Culemborg;Havo;Niet-westerse allochtonen;2003/'04;;;
7707;Woongemeente;Culemborg;Havo;Westerse allochtonen;2003/'04;;;
7708;Woongemeente;Culemborg;Havo;Turken;2003/'04;;;
7709;Woongemeente;Culemborg;Havo;Marokkanen;2003/'04;;;
7710;Woongemeente;Culemborg;Havo;Surinamers;2003/'04;;;
7711;Woongemeente;Culemborg;Havo;Antillianen en Arubanen;2003/'04;;;
7712;Woongemeente;Culemborg;Havo;Overig niet-westerse allochtonen;2003/'04;;;
7713;Woongemeente;Culemborg;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;200.0;91.0;98.0
7714;Woongemeente;Culemborg;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;150.0;95.0;99.0
7715;Woongemeente;Culemborg;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;40.0;81.0;97.0
7716;Woongemeente;Culemborg;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;10.0;73.0;100.0
7717;Woongemeente;Culemborg;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
7718;Woongemeente;Culemborg;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;30.0;87.0;96.0
7719;Woongemeente;Culemborg;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
7720;Woongemeente;Culemborg;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
7721;Woongemeente;Culemborg;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
7722;Woongemeente;Culemborg;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;80.0;97.0;100.0
7723;Woongemeente;Culemborg;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;60.0;98.0;100.0
7724;Woongemeente;Culemborg;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;10.0;100.0;100.0
7725;Woongemeente;Culemborg;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
7726;Woongemeente;Culemborg;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
7727;Woongemeente;Culemborg;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
7728;Woongemeente;Culemborg;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
7729;Woongemeente;Culemborg;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7730;Woongemeente;Culemborg;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7731;Woongemeente;Culemborg;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;80.0;97.0;100.0
7732;Woongemeente;Culemborg;Vmbo theoretische leerweg;Autochtonen;2003/'04;60.0;98.0;100.0
7733;Woongemeente;Culemborg;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;10.0;100.0;100.0
7734;Woongemeente;Culemborg;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
7735;Woongemeente;Culemborg;Vmbo theoretische leerweg;Turken;2003/'04;;;
7736;Woongemeente;Culemborg;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
7737;Woongemeente;Culemborg;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
7738;Woongemeente;Culemborg;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
7739;Woongemeente;Culemborg;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7740;Woongemeente;Culemborg;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;;
7741;Woongemeente;Culemborg;Vmbo gemengde leerweg;Autochtonen;2003/'04;;;
7742;Woongemeente;Culemborg;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
7743;Woongemeente;Culemborg;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
7744;Woongemeente;Culemborg;Vmbo gemengde leerweg;Turken;2003/'04;;;
7745;Woongemeente;Culemborg;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
7746;Woongemeente;Culemborg;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
7747;Woongemeente;Culemborg;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7748;Woongemeente;Culemborg;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7749;Woongemeente;Culemborg;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;120.0;87.0;97.0
7750;Woongemeente;Culemborg;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;80.0;93.0;97.0
7751;Woongemeente;Culemborg;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;30.0;75.0;96.0
7752;Woongemeente;Culemborg;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
7753;Woongemeente;Culemborg;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
7754;Woongemeente;Culemborg;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;20.0;83.0;95.0
7755;Woongemeente;Culemborg;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
7756;Woongemeente;Culemborg;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
7757;Woongemeente;Culemborg;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7758;Woongemeente;Culemborg;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;60.0;89.0;97.0
7759;Woongemeente;Culemborg;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;50.0;92.0;98.0
7760;Woongemeente;Culemborg;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
7761;Woongemeente;Culemborg;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7762;Woongemeente;Culemborg;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
7763;Woongemeente;Culemborg;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
7764;Woongemeente;Culemborg;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
7765;Woongemeente;Culemborg;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7766;Woongemeente;Culemborg;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7767;Woongemeente;Culemborg;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;60.0;85.0;98.0
7768;Woongemeente;Culemborg;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;30.0;94.0;97.0
7769;Woongemeente;Culemborg;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;20.0;74.0;100.0
7770;Woongemeente;Culemborg;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7771;Woongemeente;Culemborg;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
7772;Woongemeente;Culemborg;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;20.0;82.0;100.0
7773;Woongemeente;Culemborg;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
7774;Woongemeente;Culemborg;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7775;Woongemeente;Culemborg;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7776;Woongemeente;Dalfsen;Vwo;Totaal herkomstgroeperingen;2003/'04;70.0;93.0;95.0
7777;Woongemeente;Dalfsen;Vwo;Autochtonen;2003/'04;60.0;95.0;97.0
7778;Woongemeente;Dalfsen;Vwo;Niet-westerse allochtonen;2003/'04;;;
7779;Woongemeente;Dalfsen;Vwo;Westerse allochtonen;2003/'04;;;
7780;Woongemeente;Dalfsen;Vwo;Turken;2003/'04;;;
7781;Woongemeente;Dalfsen;Vwo;Marokkanen;2003/'04;;;
7782;Woongemeente;Dalfsen;Vwo;Surinamers;2003/'04;;;
7783;Woongemeente;Dalfsen;Vwo;Antillianen en Arubanen;2003/'04;;;
7784;Woongemeente;Dalfsen;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
7785;Woongemeente;Dalfsen;Havo;Totaal herkomstgroeperingen;2003/'04;110.0;92.0;94.0
7786;Woongemeente;Dalfsen;Havo;Autochtonen;2003/'04;100.0;91.0;94.0
7787;Woongemeente;Dalfsen;Havo;Niet-westerse allochtonen;2003/'04;;;
7788;Woongemeente;Dalfsen;Havo;Westerse allochtonen;2003/'04;;;
7789;Woongemeente;Dalfsen;Havo;Turken;2003/'04;;;
7790;Woongemeente;Dalfsen;Havo;Marokkanen;2003/'04;;;
7791;Woongemeente;Dalfsen;Havo;Surinamers;2003/'04;;;
7792;Woongemeente;Dalfsen;Havo;Antillianen en Arubanen;2003/'04;;;
7793;Woongemeente;Dalfsen;Havo;Overig niet-westerse allochtonen;2003/'04;;;
7794;Woongemeente;Dalfsen;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;210.0;92.0;96.0
7795;Woongemeente;Dalfsen;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;200.0;93.0;96.0
7796;Woongemeente;Dalfsen;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;;;
7797;Woongemeente;Dalfsen;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;;;
7798;Woongemeente;Dalfsen;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
7799;Woongemeente;Dalfsen;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
7800;Woongemeente;Dalfsen;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
7801;Woongemeente;Dalfsen;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
7802;Woongemeente;Dalfsen;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
7803;Woongemeente;Dalfsen;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;90.0;92.0;95.0
7804;Woongemeente;Dalfsen;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;90.0;93.0;96.0
7805;Woongemeente;Dalfsen;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
7806;Woongemeente;Dalfsen;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
7807;Woongemeente;Dalfsen;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
7808;Woongemeente;Dalfsen;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
7809;Woongemeente;Dalfsen;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
7810;Woongemeente;Dalfsen;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7811;Woongemeente;Dalfsen;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7812;Woongemeente;Dalfsen;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;80.0;93.0;96.0
7813;Woongemeente;Dalfsen;Vmbo theoretische leerweg;Autochtonen;2003/'04;80.0;92.0;96.0
7814;Woongemeente;Dalfsen;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
7815;Woongemeente;Dalfsen;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
7816;Woongemeente;Dalfsen;Vmbo theoretische leerweg;Turken;2003/'04;;;
7817;Woongemeente;Dalfsen;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
7818;Woongemeente;Dalfsen;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
7819;Woongemeente;Dalfsen;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
7820;Woongemeente;Dalfsen;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7821;Woongemeente;Dalfsen;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;;
7822;Woongemeente;Dalfsen;Vmbo gemengde leerweg;Autochtonen;2003/'04;;;
7823;Woongemeente;Dalfsen;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
7824;Woongemeente;Dalfsen;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
7825;Woongemeente;Dalfsen;Vmbo gemengde leerweg;Turken;2003/'04;;;
7826;Woongemeente;Dalfsen;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
7827;Woongemeente;Dalfsen;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
7828;Woongemeente;Dalfsen;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7829;Woongemeente;Dalfsen;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7830;Woongemeente;Dalfsen;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;120.0;92.0;96.0
7831;Woongemeente;Dalfsen;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;110.0;92.0;96.0
7832;Woongemeente;Dalfsen;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
7833;Woongemeente;Dalfsen;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
7834;Woongemeente;Dalfsen;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
7835;Woongemeente;Dalfsen;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
7836;Woongemeente;Dalfsen;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
7837;Woongemeente;Dalfsen;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
7838;Woongemeente;Dalfsen;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7839;Woongemeente;Dalfsen;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;50.0;89.0;94.0
7840;Woongemeente;Dalfsen;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;50.0;89.0;94.0
7841;Woongemeente;Dalfsen;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
7842;Woongemeente;Dalfsen;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7843;Woongemeente;Dalfsen;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
7844;Woongemeente;Dalfsen;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
7845;Woongemeente;Dalfsen;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
7846;Woongemeente;Dalfsen;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7847;Woongemeente;Dalfsen;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7848;Woongemeente;Dalfsen;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;60.0;95.0;98.0
7849;Woongemeente;Dalfsen;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;60.0;95.0;98.0
7850;Woongemeente;Dalfsen;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
7851;Woongemeente;Dalfsen;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7852;Woongemeente;Dalfsen;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
7853;Woongemeente;Dalfsen;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
7854;Woongemeente;Dalfsen;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
7855;Woongemeente;Dalfsen;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7856;Woongemeente;Dalfsen;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7857;Woongemeente;Dantumadeel;Vwo;Totaal herkomstgroeperingen;2003/'04;30.0;94.0;97.0
7858;Woongemeente;Dantumadeel;Vwo;Autochtonen;2003/'04;30.0;93.0;97.0
7859;Woongemeente;Dantumadeel;Vwo;Niet-westerse allochtonen;2003/'04;;;
7860;Woongemeente;Dantumadeel;Vwo;Westerse allochtonen;2003/'04;;;
7861;Woongemeente;Dantumadeel;Vwo;Turken;2003/'04;;;
7862;Woongemeente;Dantumadeel;Vwo;Marokkanen;2003/'04;;;
7863;Woongemeente;Dantumadeel;Vwo;Surinamers;2003/'04;;;
7864;Woongemeente;Dantumadeel;Vwo;Antillianen en Arubanen;2003/'04;;;
7865;Woongemeente;Dantumadeel;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
7866;Woongemeente;Dantumadeel;Havo;Totaal herkomstgroeperingen;2003/'04;50.0;96.0;98.0
7867;Woongemeente;Dantumadeel;Havo;Autochtonen;2003/'04;50.0;96.0;98.0
7868;Woongemeente;Dantumadeel;Havo;Niet-westerse allochtonen;2003/'04;;;
7869;Woongemeente;Dantumadeel;Havo;Westerse allochtonen;2003/'04;;;
7870;Woongemeente;Dantumadeel;Havo;Turken;2003/'04;;;
7871;Woongemeente;Dantumadeel;Havo;Marokkanen;2003/'04;;;
7872;Woongemeente;Dantumadeel;Havo;Surinamers;2003/'04;;;
7873;Woongemeente;Dantumadeel;Havo;Antillianen en Arubanen;2003/'04;;;
7874;Woongemeente;Dantumadeel;Havo;Overig niet-westerse allochtonen;2003/'04;;;
7875;Woongemeente;Dantumadeel;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;210.0;91.0;95.0
7876;Woongemeente;Dantumadeel;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;200.0;93.0;94.0
7877;Woongemeente;Dantumadeel;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;;;
7878;Woongemeente;Dantumadeel;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;;;
7879;Woongemeente;Dantumadeel;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
7880;Woongemeente;Dantumadeel;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
7881;Woongemeente;Dantumadeel;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
7882;Woongemeente;Dantumadeel;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
7883;Woongemeente;Dantumadeel;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
7884;Woongemeente;Dantumadeel;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;120.0;89.0;93.0
7885;Woongemeente;Dantumadeel;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;120.0;91.0;93.0
7886;Woongemeente;Dantumadeel;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
7887;Woongemeente;Dantumadeel;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
7888;Woongemeente;Dantumadeel;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
7889;Woongemeente;Dantumadeel;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
7890;Woongemeente;Dantumadeel;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
7891;Woongemeente;Dantumadeel;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7892;Woongemeente;Dantumadeel;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7893;Woongemeente;Dantumadeel;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;120.0;89.0;93.0
7894;Woongemeente;Dantumadeel;Vmbo theoretische leerweg;Autochtonen;2003/'04;120.0;91.0;93.0
7895;Woongemeente;Dantumadeel;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
7896;Woongemeente;Dantumadeel;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
7897;Woongemeente;Dantumadeel;Vmbo theoretische leerweg;Turken;2003/'04;;;
7898;Woongemeente;Dantumadeel;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
7899;Woongemeente;Dantumadeel;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
7900;Woongemeente;Dantumadeel;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
7901;Woongemeente;Dantumadeel;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7902;Woongemeente;Dantumadeel;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;;
7903;Woongemeente;Dantumadeel;Vmbo gemengde leerweg;Autochtonen;2003/'04;;;
7904;Woongemeente;Dantumadeel;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
7905;Woongemeente;Dantumadeel;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
7906;Woongemeente;Dantumadeel;Vmbo gemengde leerweg;Turken;2003/'04;;;
7907;Woongemeente;Dantumadeel;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
7908;Woongemeente;Dantumadeel;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
7909;Woongemeente;Dantumadeel;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7910;Woongemeente;Dantumadeel;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7911;Woongemeente;Dantumadeel;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;90.0;93.0;97.0
7912;Woongemeente;Dantumadeel;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;80.0;95.0;96.0
7913;Woongemeente;Dantumadeel;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
7914;Woongemeente;Dantumadeel;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
7915;Woongemeente;Dantumadeel;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
7916;Woongemeente;Dantumadeel;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
7917;Woongemeente;Dantumadeel;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
7918;Woongemeente;Dantumadeel;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
7919;Woongemeente;Dantumadeel;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7920;Woongemeente;Dantumadeel;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;40.0;100.0;100.0
7921;Woongemeente;Dantumadeel;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;40.0;100.0;100.0
7922;Woongemeente;Dantumadeel;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
7923;Woongemeente;Dantumadeel;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7924;Woongemeente;Dantumadeel;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
7925;Woongemeente;Dantumadeel;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
7926;Woongemeente;Dantumadeel;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
7927;Woongemeente;Dantumadeel;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7928;Woongemeente;Dantumadeel;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7929;Woongemeente;Dantumadeel;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;50.0;89.0;94.0
7930;Woongemeente;Dantumadeel;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;50.0;92.0;94.0
7931;Woongemeente;Dantumadeel;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
