ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
2446;Alle economische activiteit en woningen;Niet in te delen;2016;216.0;588.0
2447;Alle economische activiteit en woningen;Niet in te delen;2017;99.0;212.0
2448;Woningen;Nederland;2012;71166.0;182351.0
2449;Woningen;Nederland;2013;146340.0;431012.0
2450;Woningen;Nederland;2014;216788.0;671116.0
2451;Woningen;Nederland;2015;307938.0;971890.0
2452;Woningen;Nederland;2016;397390.0;1261273.0
2453;Woningen;Nederland;2017;524010.0;1670962.0
2454;Woningen;Noord-Nederland (LD);2012;9424.0;29308.0
2455;Woningen;Noord-Nederland (LD);2013;19959.0;67977.0
2456;Woningen;Noord-Nederland (LD);2014;29152.0;102155.0
2457;Woningen;Noord-Nederland (LD);2015;46977.0;161018.0
2458;Woningen;Noord-Nederland (LD);2016;63174.0;213908.0
2459;Woningen;Noord-Nederland (LD);2017;84807.0;282683.0
2460;Woningen;Oost-Nederland (LD);2012;15608.0;42882.0
2461;Woningen;Oost-Nederland (LD);2013;33550.0;108353.0
2462;Woningen;Oost-Nederland (LD);2014;52228.0;175707.0
2463;Woningen;Oost-Nederland (LD);2015;76549.0;256185.0
2464;Woningen;Oost-Nederland (LD);2016;98521.0;327232.0
2465;Woningen;Oost-Nederland (LD);2017;128378.0;425243.0
2466;Woningen;West-Nederland (LD);2012;30202.0;62652.0
2467;Woningen;West-Nederland (LD);2013;59482.0;144313.0
2468;Woningen;West-Nederland (LD);2014;88570.0;230893.0
2469;Woningen;West-Nederland (LD);2015;118721.0;321388.0
2470;Woningen;West-Nederland (LD);2016;150602.0;415732.0
2471;Woningen;West-Nederland (LD);2017;195439.0;548895.0
2472;Woningen;Zuid-Nederland (LD);2012;15922.0;47474.0
2473;Woningen;Zuid-Nederland (LD);2013;33336.0;110330.0
2474;Woningen;Zuid-Nederland (LD);2014;46745.0;162146.0
2475;Woningen;Zuid-Nederland (LD);2015;65520.0;232876.0
2476;Woningen;Zuid-Nederland (LD);2016;84883.0;303933.0
2477;Woningen;Zuid-Nederland (LD);2017;115291.0;413973.0
2478;Woningen;Niet in te delen (LD);2012;10.0;35.0
2479;Woningen;Niet in te delen (LD);2013;13.0;39.0
2480;Woningen;Niet in te delen (LD);2014;93.0;214.0
2481;Woningen;Niet in te delen (LD);2015;171.0;423.0
2482;Woningen;Niet in te delen (LD);2016;210.0;468.0
2483;Woningen;Niet in te delen (LD);2017;95.0;169.0
2484;Woningen;Groningen (PV);2012;2563.0;7855.0
2485;Woningen;Groningen (PV);2013;5596.0;19328.0
2486;Woningen;Groningen (PV);2014;8212.0;29012.0
2487;Woningen;Groningen (PV);2015;17557.0;58736.0
2488;Woningen;Groningen (PV);2016;23461.0;77158.0
2489;Woningen;Groningen (PV);2017;29012.0;95025.0
2490;Woningen;Friesland (PV);2012;4146.0;12203.0
2491;Woningen;Friesland (PV);2013;8546.0;27157.0
2492;Woningen;Friesland (PV);2014;12175.0;40593.0
2493;Woningen;Friesland (PV);2015;16113.0;53882.0
2494;Woningen;Friesland (PV);2016;19733.0;67087.0
2495;Woningen;Friesland (PV);2017;26435.0;88871.0
2496;Woningen;Drenthe (PV);2012;2715.0;9249.0
2497;Woningen;Drenthe (PV);2013;5817.0;21492.0
2498;Woningen;Drenthe (PV);2014;8765.0;32549.0
2499;Woningen;Drenthe (PV);2015;13307.0;48400.0
2500;Woningen;Drenthe (PV);2016;19980.0;69663.0
2501;Woningen;Drenthe (PV);2017;29360.0;98787.0
2502;Woningen;Overijssel (PV);2012;5211.0;16855.0
2503;Woningen;Overijssel (PV);2013;10777.0;37918.0
2504;Woningen;Overijssel (PV);2014;17557.0;62499.0
2505;Woningen;Overijssel (PV);2015;27288.0;96914.0
2506;Woningen;Overijssel (PV);2016;34086.0;118760.0
2507;Woningen;Overijssel (PV);2017;42297.0;146557.0
2508;Woningen;Flevoland (PV);2012;2008.0;5055.0
2509;Woningen;Flevoland (PV);2013;3994.0;12422.0
2510;Woningen;Flevoland (PV);2014;6113.0;20344.0
2511;Woningen;Flevoland (PV);2015;8507.0;28592.0
2512;Woningen;Flevoland (PV);2016;10786.0;35806.0
2513;Woningen;Flevoland (PV);2017;15953.0;51374.0
2514;Woningen;Gelderland (PV);2012;8389.0;20972.0
2515;Woningen;Gelderland (PV);2013;18779.0;58013.0
2516;Woningen;Gelderland (PV);2014;28558.0;92864.0
2517;Woningen;Gelderland (PV);2015;40754.0;130679.0
2518;Woningen;Gelderland (PV);2016;53649.0;172666.0
2519;Woningen;Gelderland (PV);2017;70128.0;227312.0
2520;Woningen;Utrecht (PV);2012;6008.0;14438.0
2521;Woningen;Utrecht (PV);2013;11652.0;29616.0
2522;Woningen;Utrecht (PV);2014;16506.0;43652.0
2523;Woningen;Utrecht (PV);2015;22058.0;61366.0
2524;Woningen;Utrecht (PV);2016;27565.0;77889.0
2525;Woningen;Utrecht (PV);2017;36580.0;104852.0
2526;Woningen;Noord-Holland (PV);2012;9738.0;20510.0
2527;Woningen;Noord-Holland (PV);2013;20987.0;51093.0
2528;Woningen;Noord-Holland (PV);2014;30211.0;78253.0
2529;Woningen;Noord-Holland (PV);2015;40707.0;107721.0
2530;Woningen;Noord-Holland (PV);2016;51057.0;138869.0
2531;Woningen;Noord-Holland (PV);2017;65401.0;181336.0
2532;Woningen;Zuid-Holland (PV);2012;12597.0;22072.0
2533;Woningen;Zuid-Holland (PV);2013;22325.0;49199.0
2534;Woningen;Zuid-Holland (PV);2014;33235.0;82425.0
2535;Woningen;Zuid-Holland (PV);2015;43606.0;115078.0
2536;Woningen;Zuid-Holland (PV);2016;53894.0;146964.0
2537;Woningen;Zuid-Holland (PV);2017;69898.0;194731.0
2538;Woningen;Zeeland (PV);2012;1859.0;5633.0
2539;Woningen;Zeeland (PV);2013;4518.0;14405.0
2540;Woningen;Zeeland (PV);2014;8618.0;26564.0
2541;Woningen;Zeeland (PV);2015;12350.0;37222.0
2542;Woningen;Zeeland (PV);2016;18086.0;52011.0
2543;Woningen;Zeeland (PV);2017;23560.0;67975.0
2544;Woningen;Noord-Brabant (PV);2012;8697.0;26910.0
2545;Woningen;Noord-Brabant (PV);2013;19968.0;68400.0
2546;Woningen;Noord-Brabant (PV);2014;29091.0;102974.0
2547;Woningen;Noord-Brabant (PV);2015;38989.0;140528.0
2548;Woningen;Noord-Brabant (PV);2016;49396.0;178059.0
2549;Woningen;Noord-Brabant (PV);2017;66585.0;238572.0
2550;Woningen;Limburg (PV);2012;7225.0;20564.0
2551;Woningen;Limburg (PV);2013;13368.0;41930.0
2552;Woningen;Limburg (PV);2014;17654.0;59173.0
2553;Woningen;Limburg (PV);2015;26531.0;92348.0
2554;Woningen;Limburg (PV);2016;35487.0;125874.0
2555;Woningen;Limburg (PV);2017;48706.0;175401.0
2556;Woningen;Niet in te delen (PV);2012;10.0;35.0
2557;Woningen;Niet in te delen (PV);2013;13.0;39.0
2558;Woningen;Niet in te delen (PV);2014;93.0;214.0
2559;Woningen;Niet in te delen (PV);2015;171.0;423.0
2560;Woningen;Niet in te delen (PV);2016;210.0;468.0
2561;Woningen;Niet in te delen (PV);2017;95.0;169.0
2562;Woningen;Aa en Hunze;2012;252.0;999.0
2563;Woningen;Aa en Hunze;2013;527.0;2053.0
2564;Woningen;Aa en Hunze;2014;786.0;2941.0
2565;Woningen;Aa en Hunze;2015;1050.0;3943.0
2566;Woningen;Aa en Hunze;2016;1240.0;4645.0
2567;Woningen;Aa en Hunze;2017;1541.0;5847.0
2568;Woningen;Aalburg;2012;32.0;224.0
2569;Woningen;Aalburg;2013;73.0;382.0
2570;Woningen;Aalburg;2014;100.0;498.0
2571;Woningen;Aalburg;2015;132.0;628.0
2572;Woningen;Aalburg;2016;162.0;756.0
2573;Woningen;Aalburg;2017;221.0;972.0
2574;Woningen;Aalsmeer;2012;100.0;246.0
2575;Woningen;Aalsmeer;2013;331.0;968.0
2576;Woningen;Aalsmeer;2014;454.0;1419.0
2577;Woningen;Aalsmeer;2015;588.0;1803.0
2578;Woningen;Aalsmeer;2016;732.0;2324.0
2579;Woningen;Aalsmeer;2017;841.0;2835.0
2580;Woningen;Aalten;2012;164.0;462.0
2581;Woningen;Aalten;2013;406.0;1362.0
2582;Woningen;Aalten;2014;537.0;1866.0
2583;Woningen;Aalten;2015;725.0;2530.0
2584;Woningen;Aalten;2016;978.0;3436.0
2585;Woningen;Aalten;2017;1208.0;4273.0
2586;Woningen;Achtkarspelen;2012;172.0;537.0
2587;Woningen;Achtkarspelen;2013;356.0;1237.0
2588;Woningen;Achtkarspelen;2014;491.0;1727.0
2589;Woningen;Achtkarspelen;2015;609.0;2147.0
2590;Woningen;Achtkarspelen;2016;732.0;2654.0
2591;Woningen;Achtkarspelen;2017;893.0;3310.0
2592;Woningen;Alblasserdam;2012;57.0;108.0
2593;Woningen;Alblasserdam;2013;184.0;490.0
2594;Woningen;Alblasserdam;2014;214.0;570.0
2595;Woningen;Alblasserdam;2015;257.0;701.0
2596;Woningen;Alblasserdam;2016;289.0;824.0
2597;Woningen;Alblasserdam;2017;340.0;1006.0
2598;Woningen;Albrandswaard;2012;83.0;158.0
2599;Woningen;Albrandswaard;2013;136.0;319.0
2600;Woningen;Albrandswaard;2014;216.0;586.0
2601;Woningen;Albrandswaard;2015;288.0;819.0
2602;Woningen;Albrandswaard;2016;332.0;982.0
2603;Woningen;Albrandswaard;2017;450.0;1356.0
2604;Woningen;Alkmaar;2012;717.0;1584.0
2605;Woningen;Alkmaar;2013;1340.0;3167.0
2606;Woningen;Alkmaar;2014;1732.0;4180.0
2607;Woningen;Alkmaar;2015;2099.0;5238.0
2608;Woningen;Alkmaar;2016;2470.0;6320.0
2609;Woningen;Alkmaar;2017;3002.0;7980.0
2610;Woningen;Almelo;2012;155.0;389.0
2611;Woningen;Almelo;2013;382.0;1148.0
2612;Woningen;Almelo;2014;659.0;2208.0
2613;Woningen;Almelo;2015;1165.0;3971.0
2614;Woningen;Almelo;2016;1422.0;4820.0
2615;Woningen;Almelo;2017;1780.0;6082.0
2616;Woningen;Almere;2012;973.0;1842.0
2617;Woningen;Almere;2013;1726.0;4362.0
2618;Woningen;Almere;2014;2570.0;7303.0
2619;Woningen;Almere;2015;3694.0;10899.0
2620;Woningen;Almere;2016;4489.0;13365.0
2621;Woningen;Almere;2017;7591.0;22225.0
2622;Woningen;Alphen aan den Rijn;2012;325.0;759.0
2623;Woningen;Alphen aan den Rijn;2013;688.0;1863.0
2624;Woningen;Alphen aan den Rijn;2014;1143.0;3387.0
2625;Woningen;Alphen aan den Rijn;2015;1621.0;5027.0
2626;Woningen;Alphen aan den Rijn;2016;2019.0;6319.0
2627;Woningen;Alphen aan den Rijn;2017;2802.0;8444.0
2628;Woningen;Alphen-Chaam;2012;27.0;92.0
2629;Woningen;Alphen-Chaam;2013;57.0;206.0
2630;Woningen;Alphen-Chaam;2014;91.0;447.0
2631;Woningen;Alphen-Chaam;2015;139.0;673.0
2632;Woningen;Alphen-Chaam;2016;188.0;907.0
2633;Woningen;Alphen-Chaam;2017;245.0;1170.0
2634;Woningen;Ameland;2012;27.0;57.0
2635;Woningen;Ameland;2013;57.0;169.0
2636;Woningen;Ameland;2014;83.0;253.0
2637;Woningen;Ameland;2015;;
2638;Woningen;Ameland;2016;;
2639;Woningen;Ameland;2017;141.0;471.0
2640;Woningen;Amersfoort;2012;1172.0;2697.0
2641;Woningen;Amersfoort;2013;1728.0;4232.0
2642;Woningen;Amersfoort;2014;2318.0;5958.0
2643;Woningen;Amersfoort;2015;2925.0;7786.0
2644;Woningen;Amersfoort;2016;3622.0;9760.0
2645;Woningen;Amersfoort;2017;4663.0;12801.0
2646;Woningen;Amstelveen;2012;166.0;303.0
2647;Woningen;Amstelveen;2013;508.0;1145.0
2648;Woningen;Amstelveen;2014;796.0;2038.0
2649;Woningen;Amstelveen;2015;1076.0;2829.0
2650;Woningen;Amstelveen;2016;1335.0;3559.0
2651;Woningen;Amstelveen;2017;1483.0;4036.0
2652;Woningen;Amsterdam;2012;1070.0;2564.0
2653;Woningen;Amsterdam;2013;1670.0;4190.0
2654;Woningen;Amsterdam;2014;2610.0;7098.0
2655;Woningen;Amsterdam;2015;3755.0;10397.0
2656;Woningen;Amsterdam;2016;4997.0;13645.0
2657;Woningen;Amsterdam;2017;7015.0;18910.0
2658;Woningen;Apeldoorn;2012;905.0;1651.0
2659;Woningen;Apeldoorn;2013;1566.0;3778.0
2660;Woningen;Apeldoorn;2014;2171.0;5844.0
2661;Woningen;Apeldoorn;2015;3836.0;9554.0
2662;Woningen;Apeldoorn;2016;4781.0;12030.0
2663;Woningen;Apeldoorn;2017;5952.0;15493.0
2664;Woningen;Appingedam;2012;;
2665;Woningen;Appingedam;2013;;
2666;Woningen;Appingedam;2014;143.0;410.0
2667;Woningen;Appingedam;2015;716.0;2030.0
2668;Woningen;Appingedam;2016;897.0;2715.0
2669;Woningen;Appingedam;2017;1002.0;3190.0
2670;Woningen;Arnhem;2012;336.0;694.0
2671;Woningen;Arnhem;2013;778.0;2005.0
2672;Woningen;Arnhem;2014;1135.0;3124.0
2673;Woningen;Arnhem;2015;1772.0;4619.0
2674;Woningen;Arnhem;2016;2530.0;7197.0
2675;Woningen;Arnhem;2017;3166.0;9247.0
2676;Woningen;Assen;2012;328.0;965.0
2677;Woningen;Assen;2013;688.0;2211.0
2678;Woningen;Assen;2014;1034.0;3496.0
2679;Woningen;Assen;2015;1544.0;5163.0
2680;Woningen;Assen;2016;2672.0;8171.0
2681;Woningen;Assen;2017;3872.0;11917.0
2682;Woningen;Asten;2012;56.0;226.0
2683;Woningen;Asten;2013;133.0;548.0
2684;Woningen;Asten;2014;208.0;941.0
2685;Woningen;Asten;2015;293.0;1312.0
2686;Woningen;Asten;2016;372.0;1612.0
2687;Woningen;Asten;2017;474.0;2070.0
2688;Woningen;Baarle-Nassau;2012;14.0;49.0
2689;Woningen;Baarle-Nassau;2013;37.0;134.0
2690;Woningen;Baarle-Nassau;2014;46.0;167.0
2691;Woningen;Baarle-Nassau;2015;59.0;235.0
2692;Woningen;Baarle-Nassau;2016;92.0;351.0
2693;Woningen;Baarle-Nassau;2017;131.0;489.0
2694;Woningen;Baarn;2012;64.0;155.0
2695;Woningen;Baarn;2013;137.0;353.0
2696;Woningen;Baarn;2014;304.0;767.0
2697;Woningen;Baarn;2015;501.0;1151.0
2698;Woningen;Baarn;2016;755.0;1763.0
2699;Woningen;Baarn;2017;1040.0;2326.0
2700;Woningen;Barendrecht;2012;144.0;306.0
2701;Woningen;Barendrecht;2013;262.0;631.0
2702;Woningen;Barendrecht;2014;488.0;1278.0
2703;Woningen;Barendrecht;2015;678.0;1900.0
2704;Woningen;Barendrecht;2016;872.0;2487.0
2705;Woningen;Barendrecht;2017;1013.0;2982.0
2706;Woningen;Barneveld;2012;125.0;425.0
2707;Woningen;Barneveld;2013;367.0;1561.0
2708;Woningen;Barneveld;2014;563.0;2316.0
2709;Woningen;Barneveld;2015;789.0;3090.0
2710;Woningen;Barneveld;2016;1061.0;4037.0
2711;Woningen;Barneveld;2017;1534.0;5513.0
2712;Woningen;Bedum;2012;46.0;123.0
2713;Woningen;Bedum;2013;121.0;386.0
2714;Woningen;Bedum;2014;190.0;679.0
2715;Woningen;Bedum;2015;864.0;2522.0
2716;Woningen;Bedum;2016;1048.0;3023.0
2717;Woningen;Bedum;2017;1177.0;3377.0
2718;Woningen;Beek (L.);2012;139.0;410.0
2719;Woningen;Beek (L.);2013;225.0;726.0
2720;Woningen;Beek (L.);2014;307.0;1011.0
2721;Woningen;Beek (L.);2015;517.0;1841.0
2722;Woningen;Beek (L.);2016;640.0;2335.0
2723;Woningen;Beek (L.);2017;844.0;3009.0
2724;Woningen;Beemster;2012;50.0;160.0
2725;Woningen;Beemster;2013;113.0;435.0
2726;Woningen;Beemster;2014;149.0;595.0
2727;Woningen;Beemster;2015;201.0;766.0
2728;Woningen;Beemster;2016;303.0;1181.0
2729;Woningen;Beemster;2017;360.0;1385.0
2730;Woningen;Beesel;2012;71.0;230.0
2731;Woningen;Beesel;2013;155.0;506.0
2732;Woningen;Beesel;2014;199.0;665.0
2733;Woningen;Beesel;2015;402.0;1373.0
2734;Woningen;Beesel;2016;574.0;2016.0
2735;Woningen;Beesel;2017;732.0;2671.0
2736;Woningen;Bellingwedde;2012;41.0;139.0
2737;Woningen;Bellingwedde;2013;90.0;378.0
2738;Woningen;Bellingwedde;2014;128.0;574.0
2739;Woningen;Bellingwedde;2015;170.0;762.0
2740;Woningen;Bellingwedde;2016;216.0;920.0
2741;Woningen;Bellingwedde;2017;260.0;1102.0
2742;Woningen;Berg en Dal;2012;145.0;389.0
2743;Woningen;Berg en Dal;2013;332.0;1005.0
2744;Woningen;Berg en Dal;2014;503.0;1738.0
2745;Woningen;Berg en Dal;2015;665.0;2287.0
2746;Woningen;Berg en Dal;2016;785.0;2765.0
2747;Woningen;Berg en Dal;2017;1045.0;3522.0
2748;Woningen;Bergeijk;2012;59.0;204.0
2749;Woningen;Bergeijk;2013;166.0;622.0
2750;Woningen;Bergeijk;2014;252.0;1032.0
2751;Woningen;Bergeijk;2015;331.0;1491.0
2752;Woningen;Bergeijk;2016;426.0;1918.0
2753;Woningen;Bergeijk;2017;549.0;2515.0
2754;Woningen;Bergen (L.);2012;57.0;208.0
2755;Woningen;Bergen (L.);2013;140.0;575.0
2756;Woningen;Bergen (L.);2014;188.0;795.0
2757;Woningen;Bergen (L.);2015;243.0;1031.0
2758;Woningen;Bergen (L.);2016;347.0;1543.0
2759;Woningen;Bergen (L.);2017;469.0;2122.0
2760;Woningen;Bergen (NH.);2012;168.0;324.0
2761;Woningen;Bergen (NH.);2013;435.0;1087.0
2762;Woningen;Bergen (NH.);2014;640.0;1668.0
2763;Woningen;Bergen (NH.);2015;758.0;2190.0
2764;Woningen;Bergen (NH.);2016;918.0;2698.0
2765;Woningen;Bergen (NH.);2017;1240.0;3563.0
2766;Woningen;Bergen op Zoom;2012;772.0;1213.0
2767;Woningen;Bergen op Zoom;2013;1478.0;2432.0
2768;Woningen;Bergen op Zoom;2014;1935.0;3311.0
2769;Woningen;Bergen op Zoom;2015;2337.0;4172.0
2770;Woningen;Bergen op Zoom;2016;2678.0;5186.0
2771;Woningen;Bergen op Zoom;2017;3195.0;6748.0
2772;Woningen;Berkelland;2012;210.0;695.0
2773;Woningen;Berkelland;2013;561.0;2159.0
2774;Woningen;Berkelland;2014;867.0;3544.0
2775;Woningen;Berkelland;2015;1243.0;4886.0
2776;Woningen;Berkelland;2016;1612.0;6274.0
2777;Woningen;Berkelland;2017;1997.0;7818.0
2778;Woningen;Bernheze;2012;130.0;436.0
2779;Woningen;Bernheze;2013;264.0;977.0
2780;Woningen;Bernheze;2014;383.0;1495.0
2781;Woningen;Bernheze;2015;497.0;2069.0
2782;Woningen;Bernheze;2016;630.0;2658.0
2783;Woningen;Bernheze;2017;833.0;3484.0
2784;Woningen;Best;2012;81.0;253.0
2785;Woningen;Best;2013;290.0;1054.0
2786;Woningen;Best;2014;462.0;1630.0
2787;Woningen;Best;2015;597.0;2224.0
2788;Woningen;Best;2016;738.0;2727.0
2789;Woningen;Best;2017;1016.0;3796.0
2790;Woningen;Beuningen;2012;71.0;202.0
2791;Woningen;Beuningen;2013;218.0;715.0
2792;Woningen;Beuningen;2014;336.0;1122.0
2793;Woningen;Beuningen;2015;436.0;1486.0
2794;Woningen;Beuningen;2016;541.0;1831.0
2795;Woningen;Beuningen;2017;939.0;3023.0
2796;Woningen;Beverwijk;2012;100.0;169.0
2797;Woningen;Beverwijk;2013;197.0;399.0
2798;Woningen;Beverwijk;2014;299.0;718.0
2799;Woningen;Beverwijk;2015;422.0;1100.0
2800;Woningen;Beverwijk;2016;562.0;1596.0
2801;Woningen;Beverwijk;2017;1011.0;2782.0
2802;Woningen;het Bildt;2012;84.0;293.0
2803;Woningen;het Bildt;2013;170.0;589.0
2804;Woningen;het Bildt;2014;233.0;796.0
2805;Woningen;het Bildt;2015;286.0;977.0
2806;Woningen;het Bildt;2016;343.0;1162.0
2807;Woningen;het Bildt;2017;392.0;1325.0
2808;Woningen;De Bilt;2012;170.0;343.0
2809;Woningen;De Bilt;2013;322.0;801.0
2810;Woningen;De Bilt;2014;456.0;1175.0
