ID;TypeWoningen;Regio;Perioden;TotaleAantal_1;Voor1945_2;k_19451969_3;k_19701974_4;k_19751979_5;k_19801984_6;k_19851989_7;k_19901994_8;k_19951999_9;k_20002004_10;TotaleWaarde_11;Voor1945_12;k_19451969_13;k_19701974_14;k_19751979_15;k_19801984_16;k_19851989_17;k_19901994_18;k_19951999_19;k_20002004_20
1087;Meergezinswoningen;Drenthe;1999;23;1;8;3;1.0;3.0;2.0;2.0;2.0;;1355;88;496;207;76.0;152.0;133.0;108.0;94.0;
1088;Meergezinswoningen;Drenthe;2000;23;1;8;3;1.0;3.0;2.0;2.0;2.0;;1430;91;516;216;79.0;158.0;138.0;112.0;120.0;
1089;Meergezinswoningen;Drenthe;2001;24;1;8;3;1.0;3.0;2.0;2.0;2.0;0.0;1565;98;550;232;85.0;171.0;148.0;121.0;129.0;30.0
1090;Meergezinswoningen;Drenthe;2002;23;1;8;3;1.0;3.0;2.0;2.0;2.0;1.0;1643;102;556;244;90.0;178.0;156.0;127.0;136.0;53.0
1091;Meergezinswoningen;Drenthe;2003;24;1;8;3;1.0;3.0;2.0;2.0;2.0;1.0;1851;113;617;271;100.0;198.0;174.0;141.0;152.0;87.0
1092;Meergezinswoningen;Overijssel;1971;47;5;40;2;;;;;;;874;94;746;34;;;;;;
1093;Meergezinswoningen;Overijssel;1975;53;5;40;8;;;;;;;1501;161;1114;226;;;;;;
1094;Meergezinswoningen;Overijssel;1980;57;5;40;8;4.0;;;;;;2445;234;1707;346;158.0;;;;;
1095;Meergezinswoningen;Overijssel;1981;58;5;40;8;4.0;1.0;;;;;2651;246;1816;368;169.0;52.0;;;;
1096;Meergezinswoningen;Overijssel;1982;59;5;40;8;4.0;2.0;;;;;2720;246;1831;372;170.0;100.0;;;;
1097;Meergezinswoningen;Overijssel;1983;60;5;40;8;4.0;3.0;;;;;2751;242;1812;368;169.0;159.0;;;;
1098;Meergezinswoningen;Overijssel;1984;61;5;40;8;4.0;4.0;;;;;2768;239;1794;364;167.0;204.0;;;;
1099;Meergezinswoningen;Overijssel;1985;62;5;40;8;4.0;5.0;;;;;2782;235;1775;360;165.0;247.0;;;;
1100;Meergezinswoningen;Overijssel;1986;63;5;40;8;4.0;5.0;1.0;;;;2832;234;1773;360;165.0;247.0;53.0;;;
1101;Meergezinswoningen;Overijssel;1987;63;5;39;8;3.0;5.0;3.0;;;;2869;235;1761;347;166.0;239.0;122.0;;;
1102;Meergezinswoningen;Overijssel;1988;64;5;39;8;3.0;5.0;4.0;;;;3076;247;1862;368;176.0;253.0;171.0;;;
1103;Meergezinswoningen;Overijssel;1989;65;5;39;8;3.0;5.0;5.0;;;;3186;250;1896;374;179.0;258.0;229.0;;;
1104;Meergezinswoningen;Overijssel;1990;66;5;39;8;3.0;5.0;6.0;;;;3268;231;1940;373;173.0;261.0;290.0;;;
1105;Meergezinswoningen;Overijssel;1991;67;5;39;8;3.0;5.0;6.0;1.0;;;3430;239;2000;387;179.0;271.0;301.0;54.0;;
1106;Meergezinswoningen;Overijssel;1992;67;5;39;8;3.0;5.0;6.0;2.0;;;3511;243;2025;393;182.0;275.0;306.0;85.0;;
1107;Meergezinswoningen;Overijssel;1993;67;5;38;8;3.0;5.0;6.0;2.0;;;3702;255;2101;413;191.0;290.0;322.0;129.0;;
1108;Meergezinswoningen;Overijssel;1994;68;5;38;8;3.0;5.0;6.0;3.0;;;3810;260;2130;421;195.0;295.0;328.0;182.0;;
1109;Meergezinswoningen;Overijssel;1995;69;5;38;7;3.0;5.0;6.0;4.0;;;4000;271;2217;436;203.0;307.0;342.0;225.0;;
1110;Meergezinswoningen;Overijssel;1996;70;5;38;8;4.0;5.0;6.0;4.0;2.0;;4182;277;2260;446;208.0;314.0;349.0;231.0;96.0;
1111;Meergezinswoningen;Overijssel;1997;72;5;38;8;4.0;5.0;6.0;4.0;3.0;;4417;281;2340;462;216.0;326.0;363.0;237.0;191.0;
1112;Meergezinswoningen;Overijssel;1998;74;5;38;8;4.0;5.0;6.0;4.0;5.0;;4724;292;2442;483;226.0;341.0;380.0;248.0;311.0;
1113;Meergezinswoningen;Overijssel;1999;75;5;38;8;4.0;5.0;6.0;4.0;6.0;;5092;308;2577;510;239.0;361.0;401.0;262.0;435.0;
1114;Meergezinswoningen;Overijssel;2000;76;4;38;7;4.0;5.0;6.0;4.0;8.0;;5381;314;2679;525;249.0;375.0;417.0;273.0;549.0;
1115;Meergezinswoningen;Overijssel;2001;77;4;38;7;4.0;5.0;6.0;4.0;8.0;1.0;5837;338;2877;559;268.0;404.0;450.0;294.0;588.0;59.0
1116;Meergezinswoningen;Overijssel;2002;77;4;38;7;4.0;5.0;6.0;4.0;8.0;1.0;6183;353;3023;589;282.0;426.0;474.0;310.0;620.0;107.0
1117;Meergezinswoningen;Overijssel;2003;78;4;38;7;4.0;5.0;6.0;4.0;8.0;2.0;6921;392;3357;655;314.0;474.0;527.0;344.0;689.0;169.0
1118;Meergezinswoningen;Flevoland;1971;0;0;0;0;;;;;;;4;0;4;0;;;;;;
1119;Meergezinswoningen;Flevoland;1975;1;0;0;0;;;;;;;23;0;12;10;;;;;;
1120;Meergezinswoningen;Flevoland;1980;2;0;0;0;1.0;;;;;;92;0;19;15;58.0;;;;;
1121;Meergezinswoningen;Flevoland;1981;2;0;0;0;1.0;1.0;;;;;135;0;20;17;61.0;37.0;;;;
1122;Meergezinswoningen;Flevoland;1982;3;0;0;0;1.0;1.0;;;;;174;0;20;17;62.0;75.0;;;;
1123;Meergezinswoningen;Flevoland;1983;4;0;0;0;1.0;2.0;;;;;235;0;20;17;61.0;137.0;;;;
1124;Meergezinswoningen;Flevoland;1984;5;0;0;0;1.0;3.0;;;;;281;0;20;16;60.0;184.0;;;;
1125;Meergezinswoningen;Flevoland;1985;6;0;0;0;1.0;5.0;;;;;334;0;20;16;60.0;237.0;;;;
1126;Meergezinswoningen;Flevoland;1986;8;0;0;0;1.0;5.0;1.0;;;;389;0;20;16;60.0;237.0;56.0;;;
1127;Meergezinswoningen;Flevoland;1987;10;0;1;1;1.0;5.0;2.0;;;;478;0;51;33;62.0;250.0;81.0;;;
1128;Meergezinswoningen;Flevoland;1988;11;0;1;1;1.0;5.0;3.0;;;;560;0;54;35;66.0;265.0;140.0;;;
1129;Meergezinswoningen;Flevoland;1989;11;0;1;1;1.0;5.0;4.0;;;;617;0;55;36;67.0;269.0;189.0;;;
1130;Meergezinswoningen;Flevoland;1990;12;0;1;1;1.0;5.0;5.0;;;;654;0;54;35;59.0;255.0;250.0;;;
1131;Meergezinswoningen;Flevoland;1991;13;0;1;1;1.0;5.0;5.0;1.0;;;706;0;57;36;61.0;264.0;260.0;29.0;;
1132;Meergezinswoningen;Flevoland;1992;13;0;1;1;1.0;5.0;5.0;1.0;;;744;0;58;37;62.0;268.0;264.0;54.0;;
1133;Meergezinswoningen;Flevoland;1993;14;0;1;1;1.0;5.0;5.0;1.0;;;810;1;61;39;65.0;282.0;278.0;85.0;;
1134;Meergezinswoningen;Flevoland;1994;15;0;1;1;1.0;5.0;5.0;2.0;;;870;1;62;39;66.0;287.0;282.0;133.0;;
1135;Meergezinswoningen;Flevoland;1995;15;0;1;1;1.0;5.0;5.0;3.0;;;952;1;64;41;69.0;298.0;294.0;185.0;;
1136;Meergezinswoningen;Flevoland;1996;16;0;1;1;1.0;5.0;5.0;3.0;1.0;;1006;1;66;42;70.0;305.0;300.0;190.0;32.0;
1137;Meergezinswoningen;Flevoland;1997;17;0;1;1;1.0;5.0;5.0;3.0;1.0;;1093;1;69;44;73.0;317.0;312.0;197.0;82.0;
1138;Meergezinswoningen;Flevoland;1998;17;0;1;1;1.0;5.0;5.0;3.0;2.0;;1178;1;71;45;76.0;325.0;325.0;206.0;127.0;
1139;Meergezinswoningen;Flevoland;1999;18;0;1;1;1.0;5.0;5.0;3.0;3.0;;1296;1;75;48;81.0;344.0;344.0;217.0;187.0;
1140;Meergezinswoningen;Flevoland;2000;19;0;1;1;1.0;5.0;5.0;3.0;3.0;;1387;1;79;50;84.0;357.0;358.0;226.0;234.0;
1141;Meergezinswoningen;Flevoland;2001;19;0;1;1;1.0;5.0;5.0;3.0;3.0;0.0;1527;1;84;54;90.0;384.0;384.0;243.0;251.0;35.0
1142;Meergezinswoningen;Flevoland;2002;20;0;1;1;1.0;5.0;5.0;3.0;3.0;1.0;1672;1;89;57;95.0;404.0;405.0;256.0;265.0;100.0
1143;Meergezinswoningen;Flevoland;2003;20;0;1;1;1.0;5.0;5.0;3.0;3.0;2.0;1903;1;99;63;106.0;450.0;450.0;284.0;294.0;156.0
1144;Meergezinswoningen;Gelderland;1971;66;16;46;4;;;;;;;1209;321;815;73;;;;;;
1145;Meergezinswoningen;Gelderland;1975;79;17;46;16;;;;;;;2148;499;1232;417;;;;;;
1146;Meergezinswoningen;Gelderland;1980;88;16;46;16;10.0;;;;;;3653;729;1886;640;397.0;;;;;
1147;Meergezinswoningen;Gelderland;1981;89;16;46;16;10.0;2.0;;;;;3954;771;2007;682;423.0;72.0;;;;
1148;Meergezinswoningen;Gelderland;1982;91;16;46;16;10.0;4.0;;;;;4099;774;2026;688;427.0;185.0;;;;
1149;Meergezinswoningen;Gelderland;1983;94;16;46;16;10.0;7.0;;;;;4166;762;2006;681;423.0;295.0;;;;
1150;Meergezinswoningen;Gelderland;1984;97;16;46;16;10.0;10.0;;;;;4249;751;1985;674;418.0;420.0;;;;
1151;Meergezinswoningen;Gelderland;1985;100;16;46;16;10.0;13.0;;;;;4329;741;1965;668;414.0;540.0;;;;
1152;Meergezinswoningen;Gelderland;1986;103;15;46;16;10.0;13.0;3.0;;;;4434;737;1964;668;414.0;540.0;110.0;;;
1153;Meergezinswoningen;Gelderland;1987;106;16;47;16;10.0;13.0;5.0;;;;4608;756;1997;678;421.0;550.0;207.0;;;
1154;Meergezinswoningen;Gelderland;1988;108;16;47;16;10.0;13.0;7.0;;;;4981;796;2114;718;446.0;582.0;325.0;;;
1155;Meergezinswoningen;Gelderland;1989;110;16;46;16;10.0;13.0;10.0;;;;5176;807;2152;731;454.0;593.0;439.0;;;
1156;Meergezinswoningen;Gelderland;1990;112;15;47;16;10.0;13.0;12.0;;;;5298;731;2201;745;453.0;619.0;550.0;;;
1157;Meergezinswoningen;Gelderland;1991;114;15;47;16;10.0;13.0;12.0;1.0;;;5560;752;2280;773;470.0;642.0;570.0;72.0;;
1158;Meergezinswoningen;Gelderland;1992;114;15;47;16;10.0;13.0;12.0;2.0;;;5695;763;2321;787;479.0;652.0;581.0;113.0;;
1159;Meergezinswoningen;Gelderland;1993;116;15;47;16;10.0;13.0;12.0;4.0;;;6062;801;2440;830;503.0;686.0;611.0;191.0;;
1160;Meergezinswoningen;Gelderland;1994;117;15;47;16;10.0;13.0;12.0;5.0;;;6228;813;2481;844;512.0;698.0;622.0;260.0;;
1161;Meergezinswoningen;Gelderland;1995;119;15;47;16;10.0;13.0;12.0;7.0;;;6573;841;2582;879;533.0;726.0;647.0;366.0;;
1162;Meergezinswoningen;Gelderland;1996;121;15;46;16;10.0;13.0;12.0;7.0;3.0;;6837;852;2616;899;545.0;743.0;663.0;375.0;142.0;
1163;Meergezinswoningen;Gelderland;1997;123;15;46;16;10.0;13.0;12.0;7.0;5.0;;7231;879;2714;935;567.0;773.0;688.0;390.0;285.0;
1164;Meergezinswoningen;Gelderland;1998;126;15;46;16;10.0;13.0;12.0;7.0;8.0;;7725;913;2827;977;593.0;808.0;720.0;407.0;480.0;
1165;Meergezinswoningen;Gelderland;1999;128;15;46;16;10.0;13.0;12.0;7.0;10.0;;8301;962;2987;1033;626.0;853.0;761.0;431.0;648.0;
1166;Meergezinswoningen;Gelderland;2000;130;15;46;16;10.0;13.0;12.0;7.0;11.0;;8720;996;3105;1074;652.0;887.0;791.0;447.0;769.0;
1167;Meergezinswoningen;Gelderland;2001;131;15;46;16;10.0;13.0;12.0;7.0;11.0;1.0;9488;1066;3342;1157;702.0;956.0;853.0;482.0;826.0;104.0
1168;Meergezinswoningen;Gelderland;2002;132;15;46;16;10.0;13.0;12.0;7.0;11.0;3.0;10095;1120;3523;1221;741.0;1009.0;899.0;509.0;872.0;202.0
1169;Meergezinswoningen;Gelderland;2003;134;15;46;16;10.0;13.0;12.0;7.0;11.0;4.0;11314;1239;3915;1358;824.0;1122.0;1001.0;566.0;970.0;317.0
1170;Meergezinswoningen;Utrecht;1971;73;17;51;4;;;;;;;1330;352;903;75;;;;;;
1171;Meergezinswoningen;Utrecht;1975;85;18;52;14;;;;;;;2316;560;1368;388;;;;;;
1172;Meergezinswoningen;Utrecht;1980;92;18;52;14;8.0;;;;;;3839;831;2097;595;314.0;;;;;
1173;Meergezinswoningen;Utrecht;1981;94;17;52;14;8.0;2.0;;;;;4185;880;2232;634;334.0;105.0;;;;
1174;Meergezinswoningen;Utrecht;1982;95;17;52;14;8.0;4.0;;;;;4289;883;2253;640;338.0;175.0;;;;
1175;Meergezinswoningen;Utrecht;1983;98;17;52;14;8.0;7.0;;;;;4370;870;2232;634;334.0;300.0;;;;
1176;Meergezinswoningen;Utrecht;1984;102;17;52;14;8.0;10.0;;;;;4467;857;2209;628;331.0;442.0;;;;
1177;Meergezinswoningen;Utrecht;1985;105;17;52;14;8.0;14.0;;;;;4574;844;2186;621;328.0;594.0;;;;
1178;Meergezinswoningen;Utrecht;1986;108;17;52;14;8.0;14.0;2.0;;;;4676;840;2186;621;328.0;593.0;108.0;;;
1179;Meergezinswoningen;Utrecht;1987;110;17;52;14;8.0;14.0;5.0;;;;4831;845;2207;628;331.0;599.0;221.0;;;
1180;Meergezinswoningen;Utrecht;1988;112;17;52;14;8.0;14.0;7.0;;;;5208;890;2338;664;351.0;634.0;329.0;;;
1181;Meergezinswoningen;Utrecht;1989;114;17;52;14;8.0;14.0;9.0;;;;5404;902;2381;677;358.0;646.0;441.0;;;
1182;Meergezinswoningen;Utrecht;1990;121;18;53;15;8.0;15.0;12.0;;;;5769;844;2543;702;388.0;702.0;589.0;;;
1183;Meergezinswoningen;Utrecht;1991;123;18;53;15;8.0;15.0;12.0;2.0;;;6069;866;2642;731;404.0;730.0;604.0;94.0;;
1184;Meergezinswoningen;Utrecht;1992;125;17;53;15;8.0;15.0;12.0;4.0;;;6289;876;2691;745;412.0;744.0;615.0;207.0;;
1185;Meergezinswoningen;Utrecht;1993;127;17;54;15;8.0;15.0;12.0;6.0;;;6709;922;2832;783;433.0;782.0;647.0;310.0;;
1186;Meergezinswoningen;Utrecht;1994;128;17;54;15;8.0;15.0;12.0;7.0;;;6867;924;2877;796;440.0;795.0;658.0;375.0;;
1187;Meergezinswoningen;Utrecht;1995;129;17;54;15;8.0;15.0;12.0;8.0;;;7213;952;2994;829;452.0;828.0;685.0;474.0;;
1188;Meergezinswoningen;Utrecht;1996;130;17;54;15;8.0;15.0;12.0;8.0;1.0;;7466;972;3062;849;463.0;848.0;702.0;486.0;84.0;
1189;Meergezinswoningen;Utrecht;1997;133;17;54;15;8.0;15.0;12.0;8.0;4.0;;7900;1006;3178;882;481.0;881.0;729.0;504.0;239.0;
1190;Meergezinswoningen;Utrecht;1998;134;17;53;15;8.0;15.0;12.0;9.0;6.0;;8319;1043;3289;922;503.0;920.0;762.0;527.0;353.0;
1191;Meergezinswoningen;Utrecht;1999;136;17;53;15;8.0;15.0;12.0;9.0;7.0;;8868;1100;3465;974;531.0;972.0;805.0;557.0;463.0;
1192;Meergezinswoningen;Utrecht;2000;137;17;53;15;8.0;15.0;12.0;9.0;9.0;;9327;1141;3598;1014;553.0;1012.0;838.0;579.0;591.0;
1193;Meergezinswoningen;Utrecht;2001;139;17;53;15;8.0;15.0;12.0;9.0;9.0;1.0;10142;1225;3872;1091;596.0;1091.0;903.0;624.0;635.0;104.0
1194;Meergezinswoningen;Utrecht;2002;140;17;53;15;8.0;15.0;12.0;9.0;9.0;3.0;10769;1281;4056;1151;629.0;1150.0;952.0;658.0;669.0;224.0
1195;Meergezinswoningen;Utrecht;2003;141;16;53;15;8.0;15.0;12.0;9.0;9.0;4.0;12062;1412;4498;1280;699.0;1279.0;1058.0;732.0;745.0;358.0
1196;Meergezinswoningen;Noord-Holland;1971;342;196;135;12;;;;;;;6936;4236;2493;208;;;;;;
1197;Meergezinswoningen;Noord-Holland;1975;375;197;135;43;;;;;;;11275;6362;3721;1193;;;;;;
1198;Meergezinswoningen;Noord-Holland;1980;393;190;134;43;26.0;;;;;;18072;9395;5705;1830;1142.0;;;;;
1199;Meergezinswoningen;Noord-Holland;1981;396;188;134;43;26.0;5.0;;;;;19378;9909;6072;1948;1216.0;232.0;;;;
1200;Meergezinswoningen;Noord-Holland;1982;400;186;134;43;26.0;11.0;;;;;19727;9914;6130;1967;1227.0;489.0;;;;
1201;Meergezinswoningen;Noord-Holland;1983;407;185;134;43;26.0;19.0;;;;;19806;9749;6069;1948;1216.0;825.0;;;;
1202;Meergezinswoningen;Noord-Holland;1984;414;184;134;43;26.0;27.0;;;;;19909;9591;6008;1929;1204.0;1178.0;;;;
1203;Meergezinswoningen;Noord-Holland;1985;426;183;134;43;26.0;40.0;;;;;20189;9450;5947;1910;1192.0;1691.0;;;;
1204;Meergezinswoningen;Noord-Holland;1986;433;182;134;43;26.0;40.0;7.0;;;;20448;9408;5944;1910;1192.0;1691.0;304.0;;;
1205;Meergezinswoningen;Noord-Holland;1987;438;181;134;43;26.0;40.0;14.0;;;;20889;9446;6001;1928;1203.0;1708.0;603.0;;;
1206;Meergezinswoningen;Noord-Holland;1988;445;180;134;43;26.0;40.0;22.0;;;;22445;9930;6354;2042;1275.0;1809.0;1035.0;;;
1207;Meergezinswoningen;Noord-Holland;1989;451;178;134;43;26.0;40.0;30.0;;;;23136;10046;6469;2081;1299.0;1842.0;1399.0;;;
1208;Meergezinswoningen;Noord-Holland;1990;458;178;134;43;26.0;41.0;37.0;;;;23578;9135;6904;2204;1335.0;2096.0;1903.0;;;
1209;Meergezinswoningen;Noord-Holland;1991;465;177;135;43;26.0;41.0;37.0;6.0;;;24751;9425;7167;2289;1386.0;2178.0;1977.0;329.0;;
1210;Meergezinswoningen;Noord-Holland;1992;469;175;135;43;26.0;41.0;37.0;12.0;;;25448;9499;7305;2328;1413.0;2219.0;2014.0;670.0;;
1211;Meergezinswoningen;Noord-Holland;1993;473;174;135;43;26.0;41.0;37.0;17.0;;;26962;9930;7690;2445;1485.0;2333.0;2117.0;962.0;;
1212;Meergezinswoningen;Noord-Holland;1994;478;173;135;43;26.0;41.0;37.0;22.0;;;27687;10029;7838;2480;1514.0;2379.0;2156.0;1290.0;;
1213;Meergezinswoningen;Noord-Holland;1995;482;172;136;43;26.0;41.0;37.0;27.0;;;29012;10357;8164;2562;1578.0;2480.0;2248.0;1624.0;;
1214;Meergezinswoningen;Noord-Holland;1996;486;171;136;43;26.0;41.0;37.0;27.0;5.0;;29965;10560;8359;2624;1618.0;2540.0;2303.0;1664.0;297.0;
1215;Meergezinswoningen;Noord-Holland;1997;491;171;136;43;26.0;41.0;37.0;27.0;9.0;;31386;10920;8689;2729;1682.0;2641.0;2396.0;1731.0;599.0;
1216;Meergezinswoningen;Noord-Holland;1998;497;171;136;43;26.0;41.0;38.0;27.0;15.0;;33143;11400;9074;2852;1758.0;2759.0;2504.0;1809.0;987.0;
1217;Meergezinswoningen;Noord-Holland;1999;503;170;136;42;26.0;41.0;38.0;27.0;21.0;;35393;11980;9602;2978;1861.0;2921.0;2651.0;1916.0;1484.0;
1218;Meergezinswoningen;Noord-Holland;2000;507;170;136;42;26.0;42.0;38.0;27.0;26.0;;37084;12423;9982;3055;1940.0;3043.0;2762.0;1997.0;1884.0;
1219;Meergezinswoningen;Noord-Holland;2001;509;169;136;41;27.0;42.0;38.0;27.0;26.0;3.0;40059;13349;10686;3252;2093.0;3283.0;2981.0;2155.0;2023.0;238.0
1220;Meergezinswoningen;Noord-Holland;2002;511;169;136;41;27.0;42.0;38.0;27.0;26.0;6.0;42418;13990;11248;3427;2210.0;3466.0;3146.0;2274.0;2135.0;523.0
1221;Meergezinswoningen;Noord-Holland;2003;515;168;135;41;27.0;42.0;38.0;27.0;26.0;11.0;47519;15502;12490;3805;2463.0;3864.0;3506.0;2535.0;2381.0;973.0
1222;Meergezinswoningen;Zuid-Holland;1971;504;240;245;19;;;;;;;10375;5237;4760;379;;;;;;
1223;Meergezinswoningen;Zuid-Holland;1975;561;249;245;68;;;;;;;17240;8121;7103;2016;;;;;;
1224;Meergezinswoningen;Zuid-Holland;1980;590;240;244;68;38.0;;;;;;27749;12013;10886;3093;1757.0;;;;;
1225;Meergezinswoningen;Zuid-Holland;1981;596;238;244;68;38.0;8.0;;;;;29843;12691;11586;3293;1870.0;403.0;;;;
1226;Meergezinswoningen;Zuid-Holland;1982;606;236;244;68;38.0;21.0;;;;;30563;12684;11692;3325;1888.0;973.0;;;;
1227;Meergezinswoningen;Zuid-Holland;1983;617;233;244;68;38.0;34.0;;;;;30763;12443;11575;3293;1870.0;1582.0;;;;
1228;Meergezinswoningen;Zuid-Holland;1984;630;231;244;68;38.0;50.0;;;;;31042;12200;11457;3260;1851.0;2273.0;;;;
1229;Meergezinswoningen;Zuid-Holland;1985;641;228;244;68;38.0;64.0;;;;;31214;11921;11340;3228;1831.0;2894.0;;;;
1230;Meergezinswoningen;Zuid-Holland;1986;649;226;244;68;38.0;64.0;10.0;;;;31584;11817;11335;3227;1831.0;2893.0;479.0;;;
1231;Meergezinswoningen;Zuid-Holland;1987;655;223;243;68;38.0;64.0;19.0;;;;32123;11775;11428;3254;1847.0;2918.0;901.0;;;
1232;Meergezinswoningen;Zuid-Holland;1988;662;221;243;68;38.0;64.0;29.0;;;;34369;12337;12100;3446;1956.0;3092.0;1438.0;;;
1233;Meergezinswoningen;Zuid-Holland;1989;670;218;243;68;38.0;64.0;40.0;;;;35386;12416;12302;3510;1993.0;3149.0;2015.0;;;
1234;Meergezinswoningen;Zuid-Holland;1990;669;213;241;67;37.0;63.0;47.0;;;;35455;11304;12773;3553;1983.0;3345.0;2498.0;;;
1235;Meergezinswoningen;Zuid-Holland;1991;675;210;241;67;37.0;63.0;48.0;8.0;;;37025;11533;13220;3683;2056.0;3467.0;2638.0;428.0;;
1236;Meergezinswoningen;Zuid-Holland;1992;677;206;241;67;38.0;63.0;48.0;14.0;;;37796;11521;13432;3755;2094.0;3530.0;2686.0;778.0;;
1237;Meergezinswoningen;Zuid-Holland;1993;682;204;240;67;38.0;63.0;48.0;22.0;;;40029;11964;14103;3947;2202.0;3712.0;2826.0;1275.0;;
1238;Meergezinswoningen;Zuid-Holland;1994;686;201;240;67;38.0;63.0;48.0;29.0;;;40907;11959;14294;4016;2239.0;3773.0;2873.0;1753.0;;
1239;Meergezinswoningen;Zuid-Holland;1995;690;197;239;67;38.0;63.0;48.0;38.0;;;42794;12219;14796;4182;2331.0;3926.0;2990.0;2351.0;;
1240;Meergezinswoningen;Zuid-Holland;1996;694;194;238;67;38.0;63.0;48.0;38.0;7.0;;44061;12339;15100;4282;2383.0;4019.0;3061.0;2407.0;469.0;
1241;Meergezinswoningen;Zuid-Holland;1997;702;193;237;68;38.0;63.0;48.0;38.0;17.0;;46240;12729;15633;4449;2476.0;4173.0;3179.0;2501.0;1100.0;
1242;Meergezinswoningen;Zuid-Holland;1998;707;191;236;68;38.0;63.0;48.0;38.0;24.0;;48545;13115;16247;4639;2586.0;4359.0;3320.0;2612.0;1667.0;
1243;Meergezinswoningen;Zuid-Holland;1999;710;189;236;68;38.0;63.0;48.0;38.0;30.0;;51496;13693;17092;4901;2730.0;4605.0;3508.0;2759.0;2208.0;
1244;Meergezinswoningen;Zuid-Holland;2000;714;187;235;68;38.0;64.0;48.0;38.0;36.0;;53827;14114;17729;5096;2840.0;4790.0;3648.0;2870.0;2740.0;
1245;Meergezinswoningen;Zuid-Holland;2001;717;185;234;68;38.0;64.0;48.0;38.0;36.0;5.0;58137;15041;18995;5480;3055.0;5155.0;3928.0;3090.0;2953.0;441.0
1246;Meergezinswoningen;Zuid-Holland;2002;721;184;233;68;38.0;64.0;48.0;38.0;36.0;12.0;61556;15686;19935;5776;3213.0;5427.0;4140.0;3257.0;3112.0;1011.0
1247;Meergezinswoningen;Zuid-Holland;2003;723;182;232;68;38.0;64.0;49.0;38.0;36.0;17.0;68645;17263;22004;6428;3574.0;6039.0;4608.0;3625.0;3463.0;1642.0
1248;Meergezinswoningen;Zeeland;1971;13;3;9;1;;;;;;;259;72;170;17;;;;;;
1249;Meergezinswoningen;Zeeland;1975;17;3;9;4;;;;;;;511;123;263;126;;;;;;
1250;Meergezinswoningen;Zeeland;1980;18;3;9;4;1.0;;;;;;836;181;401;192;61.0;;;;;
1251;Meergezinswoningen;Zeeland;1981;18;3;9;4;1.0;0.0;;;;;896;191;426;205;65.0;9.0;;;;
1252;Meergezinswoningen;Zeeland;1982;18;3;9;4;1.0;0.0;;;;;911;191;430;207;66.0;16.0;;;;
1253;Meergezinswoningen;Zeeland;1983;19;3;9;4;1.0;1.0;;;;;911;188;425;205;65.0;28.0;;;;
1254;Meergezinswoningen;Zeeland;1984;19;3;9;4;1.0;1.0;;;;;914;185;421;203;64.0;41.0;;;;
1255;Meergezinswoningen;Zeeland;1985;19;3;9;4;1.0;1.0;;;;;915;182;417;201;64.0;52.0;;;;
1256;Meergezinswoningen;Zeeland;1986;19;3;9;4;1.0;1.0;0.0;;;;922;181;415;201;64.0;52.0;9.0;;;
1257;Meergezinswoningen;Zeeland;1987;20;3;9;4;1.0;1.0;1.0;;;;949;182;419;202;64.0;53.0;29.0;;;
1258;Meergezinswoningen;Zeeland;1988;20;3;9;4;1.0;1.0;1.0;;;;1015;191;443;214;69.0;56.0;42.0;;;
1259;Meergezinswoningen;Zeeland;1989;20;3;9;4;1.0;1.0;1.0;;;;1044;194;451;218;69.0;57.0;54.0;;;
1260;Meergezinswoningen;Zeeland;1990;20;3;9;4;1.0;1.0;1.0;;;;1047;164;483;215;72.0;61.0;52.0;;;
1261;Meergezinswoningen;Zeeland;1991;20;3;9;4;1.0;1.0;1.0;0.0;;;1085;168;500;222;74.0;64.0;54.0;4.0;;
1262;Meergezinswoningen;Zeeland;1992;20;3;9;4;1.0;1.0;1.0;0.0;;;1112;169;506;226;76.0;64.0;54.0;15.0;;
1263;Meergezinswoningen;Zeeland;1993;20;3;9;4;1.0;1.0;1.0;0.0;;;1156;179;515;236;80.0;68.0;57.0;22.0;;
1264;Meergezinswoningen;Zeeland;1994;20;3;9;4;1.0;1.0;1.0;1.0;;;1175;182;509;241;81.0;69.0;58.0;37.0;;
1265;Meergezinswoningen;Zeeland;1995;20;3;9;4;1.0;1.0;1.0;1.0;;;1232;188;525;250;84.0;71.0;60.0;54.0;;
1266;Meergezinswoningen;Zeeland;1996;20;3;8;4;1.0;1.0;1.0;1.0;0.0;;1277;191;531;256;86.0;73.0;62.0;54.0;23.0;
1267;Meergezinswoningen;Zeeland;1997;21;3;9;4;1.0;1.0;1.0;1.0;1.0;;1343;199;555;254;89.0;76.0;65.0;57.0;48.0;
1268;Meergezinswoningen;Zeeland;1998;21;3;8;4;1.0;1.0;1.0;1.0;1.0;;1402;208;567;265;93.0;79.0;68.0;59.0;61.0;
1269;Meergezinswoningen;Zeeland;1999;21;3;8;4;1.0;1.0;1.0;1.0;1.0;;1494;217;594;281;99.0;84.0;72.0;63.0;83.0;
1270;Meergezinswoningen;Zeeland;2000;21;3;8;4;1.0;1.0;1.0;1.0;1.0;;1573;226;616;292;103.0;88.0;75.0;66.0;107.0;
1271;Meergezinswoningen;Zeeland;2001;21;3;8;4;1.0;1.0;1.0;1.0;1.0;0.0;1672;244;651;294;111.0;94.0;81.0;71.0;115.0;11.0
