ID;Geslacht;Leeftijd;RegioSSituatie2013;Perioden;TotaleBevolking_1
7611;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2038;7.2
7612;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2039;7.2
7613;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2040;7.2
7614;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2014;2.8
7615;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2015;2.8
7616;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2016;2.6
7617;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2017;2.6
7618;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2018;2.5
7619;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2019;2.4
7620;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2020;2.3
7621;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2021;2.3
7622;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2022;2.3
7623;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2023;2.2
7624;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2024;2.1
7625;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2025;2.1
7626;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2026;2.0
7627;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2027;2.0
7628;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2028;2.1
7629;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2029;2.1
7630;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2030;2.1
7631;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2031;2.1
7632;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2032;2.1
7633;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2033;2.1
7634;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2034;2.1
7635;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2035;2.1
7636;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2036;2.1
7637;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2037;2.2
7638;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2038;2.2
7639;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2039;2.2
7640;Totaal mannen en vrouwen;10 tot 15 jaar;Delfzijl en omgeving (CR);2040;2.1
7641;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2014;20.2
7642;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2015;19.8
7643;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2016;19.5
7644;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2017;19.0
7645;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2018;18.6
7646;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2019;18.2
7647;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2020;18.1
7648;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2021;17.8
7649;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2022;17.8
7650;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2023;17.5
7651;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2024;17.1
7652;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2025;16.8
7653;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2026;16.6
7654;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2027;16.4
7655;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2028;16.7
7656;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2029;17.0
7657;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2030;17.4
7658;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2031;17.9
7659;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2032;18.3
7660;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2033;18.6
7661;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2034;18.9
7662;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2035;19.2
7663;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2036;19.4
7664;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2037;19.6
7665;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2038;19.8
7666;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2039;19.9
7667;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Groningen (CR);2040;20.1
7668;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2014;20.8
7669;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2015;20.5
7670;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2016;20.2
7671;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2017;19.8
7672;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2018;19.3
7673;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2019;18.8
7674;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2020;18.6
7675;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2021;18.4
7676;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2022;18.1
7677;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2023;17.7
7678;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2024;17.2
7679;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2025;16.9
7680;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2026;16.6
7681;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2027;16.5
7682;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2028;16.6
7683;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2029;16.8
7684;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2030;16.8
7685;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2031;16.8
7686;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2032;16.9
7687;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2033;17.0
7688;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2034;17.0
7689;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2035;17.1
7690;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2036;17.1
7691;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2037;17.2
7692;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2038;17.2
7693;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2039;17.4
7694;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Friesland (CR);2040;17.3
7695;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2014;7.3
7696;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2015;7.2
7697;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2016;7.0
7698;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2017;6.8
7699;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2018;6.6
7700;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2019;6.4
7701;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2020;6.3
7702;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2021;6.2
7703;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2022;6.1
7704;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2023;5.9
7705;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2024;5.8
7706;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2025;5.6
7707;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2026;5.5
7708;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2027;5.4
7709;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2028;5.3
7710;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2029;5.3
7711;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2030;5.3
7712;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2031;5.3
7713;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2032;5.3
7714;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2033;5.3
7715;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2034;5.3
7716;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2035;5.3
7717;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2036;5.2
7718;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2037;5.2
7719;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2038;5.2
7720;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2039;5.2
7721;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Friesland (CR);2040;5.2
7722;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2014;13.5
7723;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2015;13.2
7724;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2016;12.8
7725;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2017;12.5
7726;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2018;12.1
7727;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2019;11.8
7728;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2020;11.6
7729;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2021;11.4
7730;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2022;11.1
7731;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2023;10.9
7732;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2024;10.6
7733;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2025;10.4
7734;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2026;10.2
7735;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2027;10.3
7736;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2028;10.2
7737;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2029;10.3
7738;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2030;10.3
7739;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2031;10.4
7740;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2032;10.4
7741;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2033;10.5
7742;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2034;10.6
7743;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2035;10.7
7744;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2036;10.8
7745;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2037;10.9
7746;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2038;11.0
7747;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2039;11.1
7748;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Friesland (CR);2040;11.2
7749;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2014;12.5
7750;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2015;12.3
7751;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2016;12.1
7752;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2017;11.8
7753;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2018;11.4
7754;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2019;11.1
7755;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2020;10.9
7756;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2021;10.7
7757;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2022;10.4
7758;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2023;10.2
7759;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2024;10.0
7760;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2025;9.8
7761;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2026;9.5
7762;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2027;9.4
7763;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2028;9.4
7764;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2029;9.5
7765;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2030;9.6
7766;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2031;9.8
7767;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2032;9.9
7768;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2033;10.1
7769;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2034;10.2
7770;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2035;10.3
7771;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2036;10.4
7772;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2037;10.6
7773;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2038;10.8
7774;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2039;10.8
7775;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Drenthe (CR);2040;10.8
7776;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2014;10.6
7777;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2015;10.3
7778;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2016;9.9
7779;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2017;9.6
7780;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2018;9.2
7781;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2019;8.9
7782;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2020;8.7
7783;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2021;8.6
7784;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2022;8.4
7785;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2023;8.4
7786;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2024;8.3
7787;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2025;8.1
7788;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2026;8.0
7789;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2027;8.0
7790;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2028;8.0
7791;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2029;7.9
7792;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2030;7.9
7793;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2031;8.0
7794;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2032;8.0
7795;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2033;8.1
7796;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2034;8.1
7797;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2035;8.2
7798;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2036;8.3
7799;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2037;8.4
7800;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2038;8.4
7801;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2039;8.4
7802;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidoost-Drenthe (CR);2040;8.4
7803;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2014;8.5
7804;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2015;8.4
7805;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2016;8.2
7806;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2017;7.9
7807;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2018;7.7
7808;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2019;7.6
7809;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2020;7.4
7810;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2021;7.3
7811;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2022;7.2
7812;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2023;7.0
7813;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2024;6.9
7814;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2025;6.7
7815;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2026;6.6
7816;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2027;6.6
7817;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2028;6.7
7818;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2029;6.6
7819;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2030;6.6
7820;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2031;6.6
7821;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2032;6.6
7822;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2033;6.6
7823;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2034;6.6
7824;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2035;6.7
7825;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2036;6.7
7826;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2037;6.8
7827;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2038;6.8
7828;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2039;6.9
7829;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Drenthe (CR);2040;6.9
7830;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2014;24.6
7831;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2015;24.4
7832;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2016;24.1
7833;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2017;23.7
7834;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2018;23.3
7835;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2019;22.8
7836;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2020;22.8
7837;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2021;22.5
7838;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2022;22.3
7839;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2023;22.1
7840;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2024;21.8
7841;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2025;21.5
7842;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2026;21.2
7843;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2027;21.1
7844;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2028;21.2
7845;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2029;21.4
7846;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2030;21.5
7847;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2031;21.6
7848;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2032;21.6
7849;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2033;21.6
7850;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2034;21.7
7851;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2035;21.8
7852;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2036;21.9
7853;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2037;22.0
7854;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2038;22.1
7855;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2039;22.1
7856;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Overijssel (CR);2040;22.1
7857;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2014;9.9
7858;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2015;9.8
7859;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2016;9.7
7860;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2017;9.6
7861;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2018;9.4
7862;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2019;9.2
7863;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2020;9.1
7864;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2021;9.0
7865;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2022;8.9
7866;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2023;8.8
7867;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2024;8.8
7868;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2025;8.8
7869;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2026;8.8
7870;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2027;8.7
7871;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2028;8.8
7872;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2029;8.8
7873;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2030;8.9
7874;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2031;8.9
7875;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2032;9.0
7876;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2033;9.0
7877;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2034;9.0
7878;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2035;9.0
7879;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2036;9.0
7880;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2037;9.0
7881;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2038;9.0
7882;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2039;9.0
7883;Totaal mannen en vrouwen;10 tot 15 jaar;Zuidwest-Overijssel (CR);2040;9.1
7884;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2014;40.4
7885;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2015;40.1
7886;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2016;39.4
7887;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2017;38.7
7888;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2018;38.1
7889;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2019;37.1
7890;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2020;36.4
7891;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2021;35.8
7892;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2022;35.1
7893;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2023;34.5
7894;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2024;33.8
7895;Totaal mannen en vrouwen;10 tot 15 jaar;Twente (CR);2025;33.4
