ID;LeeftijdReferentiepersoon;KinderenInHuishouden;Perioden;Paren_1;Eenouderhuishoudens_2
1433;40 tot 45 jaar;Geen kinderen;2032;92631;
1434;40 tot 45 jaar;Geen kinderen;2033;94831;
1435;40 tot 45 jaar;Geen kinderen;2034;95882;
1436;40 tot 45 jaar;Geen kinderen;2035;96720;
1437;40 tot 45 jaar;Geen kinderen;2036;93402;
1438;40 tot 45 jaar;Geen kinderen;2037;90971;
1439;40 tot 45 jaar;Geen kinderen;2038;89103;
1440;40 tot 45 jaar;Geen kinderen;2039;89778;
1441;40 tot 45 jaar;Geen kinderen;2040;90938;
1442;40 tot 45 jaar;Geen kinderen;2041;94928;
1443;40 tot 45 jaar;Geen kinderen;2042;97860;
1444;40 tot 45 jaar;Geen kinderen;2043;100579;
1445;40 tot 45 jaar;Geen kinderen;2044;101394;
1446;40 tot 45 jaar;Geen kinderen;2045;100089;
1447;40 tot 45 jaar;Geen kinderen;2046;96934;
1448;40 tot 45 jaar;Geen kinderen;2047;94195;
1449;40 tot 45 jaar;Geen kinderen;2048;90806;
1450;40 tot 45 jaar;Geen kinderen;2049;89197;
1451;40 tot 45 jaar;Geen kinderen;2050;88276;
1452;40 tot 45 jaar;Geen kinderen;2051;88018;
1453;40 tot 45 jaar;Geen kinderen;2052;86920;
1454;40 tot 45 jaar;Geen kinderen;2053;86311;
1455;40 tot 45 jaar;Geen kinderen;2054;84010;
1456;40 tot 45 jaar;Geen kinderen;2055;82638;
1457;40 tot 45 jaar;Geen kinderen;2056;80941;
1458;40 tot 45 jaar;Geen kinderen;2057;79566;
1459;40 tot 45 jaar;Geen kinderen;2058;78924;
1460;40 tot 45 jaar;Geen kinderen;2059;78664;
1461;40 tot 45 jaar;Geen kinderen;2060;78378;
1462;40 tot 45 jaar;Geen kinderen;2061;78205;
1463;40 tot 45 jaar;Geen kinderen;2062;80076;
1464;40 tot 45 jaar;Geen kinderen;2063;79036;
1465;40 tot 45 jaar;Geen kinderen;2064;77459;
1466;40 tot 45 jaar;Geen kinderen;2065;75565;
1467;40 tot 45 jaar;Geen kinderen;2066;73613;
1468;40 tot 45 jaar;Geen kinderen;2067;70094;
1469;40 tot 45 jaar;Geen kinderen;2068;69268;
1470;40 tot 45 jaar;Geen kinderen;2069;69565;
1471;40 tot 45 jaar;Geen kinderen;2070;70739;
1472;40 tot 45 jaar;Één kind;2025;67768;43660.0
1473;40 tot 45 jaar;Één kind;2026;69079;44473.0
1474;40 tot 45 jaar;Één kind;2027;70769;45480.0
1475;40 tot 45 jaar;Één kind;2028;72433;46393.0
1476;40 tot 45 jaar;Één kind;2029;74136;47231.0
1477;40 tot 45 jaar;Één kind;2030;75679;47833.0
1478;40 tot 45 jaar;Één kind;2031;76932;48459.0
1479;40 tot 45 jaar;Één kind;2032;77880;48799.0
1480;40 tot 45 jaar;Één kind;2033;78909;49198.0
1481;40 tot 45 jaar;Één kind;2034;79980;49596.0
1482;40 tot 45 jaar;Één kind;2035;80979;49972.0
1483;40 tot 45 jaar;Één kind;2036;81994;49976.0
1484;40 tot 45 jaar;Één kind;2037;82822;49949.0
1485;40 tot 45 jaar;Één kind;2038;83754;50210.0
1486;40 tot 45 jaar;Één kind;2039;84990;50832.0
1487;40 tot 45 jaar;Één kind;2040;86221;51612.0
1488;40 tot 45 jaar;Één kind;2041;87404;52835.0
1489;40 tot 45 jaar;Één kind;2042;88797;54082.0
1490;40 tot 45 jaar;Één kind;2043;90110;55157.0
1491;40 tot 45 jaar;Één kind;2044;91268;55884.0
1492;40 tot 45 jaar;Één kind;2045;92390;56311.0
1493;40 tot 45 jaar;Één kind;2046;93295;56159.0
1494;40 tot 45 jaar;Één kind;2047;93997;55937.0
1495;40 tot 45 jaar;Één kind;2048;94436;55591.0
1496;40 tot 45 jaar;Één kind;2049;94649;55316.0
1497;40 tot 45 jaar;Één kind;2050;94925;55210.0
1498;40 tot 45 jaar;Één kind;2051;94974;55349.0
1499;40 tot 45 jaar;Één kind;2052;95125;55405.0
1500;40 tot 45 jaar;Één kind;2053;95138;55392.0
1501;40 tot 45 jaar;Één kind;2054;94903;55034.0
1502;40 tot 45 jaar;Één kind;2055;94646;54793.0
1503;40 tot 45 jaar;Één kind;2056;94273;54342.0
1504;40 tot 45 jaar;Één kind;2057;94231;54135.0
1505;40 tot 45 jaar;Één kind;2058;94049;53952.0
1506;40 tot 45 jaar;Één kind;2059;93857;53898.0
1507;40 tot 45 jaar;Één kind;2060;93546;53636.0
1508;40 tot 45 jaar;Één kind;2061;93383;53537.0
1509;40 tot 45 jaar;Één kind;2062;93299;53734.0
1510;40 tot 45 jaar;Één kind;2063;93369;53640.0
1511;40 tot 45 jaar;Één kind;2064;93603;53481.0
1512;40 tot 45 jaar;Één kind;2065;93877;53289.0
1513;40 tot 45 jaar;Één kind;2066;94287;53155.0
1514;40 tot 45 jaar;Één kind;2067;94653;52613.0
1515;40 tot 45 jaar;Één kind;2068;95440;52683.0
1516;40 tot 45 jaar;Één kind;2069;96436;52999.0
1517;40 tot 45 jaar;Één kind;2070;97392;53455.0
1518;40 tot 45 jaar;Twee kinderen;2025;171890;32987.0
1519;40 tot 45 jaar;Twee kinderen;2026;171866;33432.0
1520;40 tot 45 jaar;Twee kinderen;2027;171705;33972.0
1521;40 tot 45 jaar;Twee kinderen;2028;171670;34452.0
1522;40 tot 45 jaar;Twee kinderen;2029;171480;34842.0
1523;40 tot 45 jaar;Twee kinderen;2030;171485;35058.0
1524;40 tot 45 jaar;Twee kinderen;2031;171411;35298.0
1525;40 tot 45 jaar;Twee kinderen;2032;171298;35336.0
1526;40 tot 45 jaar;Twee kinderen;2033;171428;35400.0
1527;40 tot 45 jaar;Twee kinderen;2034;172112;35460.0
1528;40 tot 45 jaar;Twee kinderen;2035;172812;35525.0
1529;40 tot 45 jaar;Twee kinderen;2036;173608;35330.0
1530;40 tot 45 jaar;Twee kinderen;2037;174483;35156.0
1531;40 tot 45 jaar;Twee kinderen;2038;175615;35197.0
1532;40 tot 45 jaar;Twee kinderen;2039;176908;35492.0
1533;40 tot 45 jaar;Twee kinderen;2040;178092;35908.0
1534;40 tot 45 jaar;Twee kinderen;2041;179316;36662.0
1535;40 tot 45 jaar;Twee kinderen;2042;180410;37443.0
1536;40 tot 45 jaar;Twee kinderen;2043;181164;38119.0
1537;40 tot 45 jaar;Twee kinderen;2044;181580;38575.0
1538;40 tot 45 jaar;Twee kinderen;2045;181737;38848.0
1539;40 tot 45 jaar;Twee kinderen;2046;181474;38747.0
1540;40 tot 45 jaar;Twee kinderen;2047;181090;38622.0
1541;40 tot 45 jaar;Twee kinderen;2048;180474;38425.0
1542;40 tot 45 jaar;Twee kinderen;2049;179612;38288.0
1543;40 tot 45 jaar;Twee kinderen;2050;179050;38256.0
1544;40 tot 45 jaar;Twee kinderen;2051;178612;38396.0
1545;40 tot 45 jaar;Twee kinderen;2052;178229;38450.0
1546;40 tot 45 jaar;Twee kinderen;2053;177732;38455.0
1547;40 tot 45 jaar;Twee kinderen;2054;176943;38227.0
1548;40 tot 45 jaar;Twee kinderen;2055;176229;38066.0
1549;40 tot 45 jaar;Twee kinderen;2056;175509;37753.0
1550;40 tot 45 jaar;Twee kinderen;2057;175410;37579.0
1551;40 tot 45 jaar;Twee kinderen;2058;175091;37435.0
1552;40 tot 45 jaar;Twee kinderen;2059;174894;37392.0
1553;40 tot 45 jaar;Twee kinderen;2060;174488;37206.0
1554;40 tot 45 jaar;Twee kinderen;2061;174332;37132.0
1555;40 tot 45 jaar;Twee kinderen;2062;174351;37252.0
1556;40 tot 45 jaar;Twee kinderen;2063;174470;37172.0
1557;40 tot 45 jaar;Twee kinderen;2064;174771;37055.0
1558;40 tot 45 jaar;Twee kinderen;2065;175150;36928.0
1559;40 tot 45 jaar;Twee kinderen;2066;175786;36836.0
1560;40 tot 45 jaar;Twee kinderen;2067;175986;36465.0
1561;40 tot 45 jaar;Twee kinderen;2068;176919;36511.0
1562;40 tot 45 jaar;Twee kinderen;2069;178094;36730.0
1563;40 tot 45 jaar;Twee kinderen;2070;179410;37065.0
1564;40 tot 45 jaar;Drie kinderen of meer;2025;81566;14206.0
1565;40 tot 45 jaar;Drie kinderen of meer;2026;81089;14361.0
1566;40 tot 45 jaar;Drie kinderen of meer;2027;80232;14541.0
1567;40 tot 45 jaar;Drie kinderen of meer;2028;79603;14702.0
1568;40 tot 45 jaar;Drie kinderen of meer;2029;79287;14831.0
1569;40 tot 45 jaar;Drie kinderen of meer;2030;78955;14876.0
1570;40 tot 45 jaar;Drie kinderen of meer;2031;78769;14932.0
1571;40 tot 45 jaar;Drie kinderen of meer;2032;78519;14899.0
1572;40 tot 45 jaar;Drie kinderen of meer;2033;78436;14875.0
1573;40 tot 45 jaar;Drie kinderen of meer;2034;78520;14842.0
1574;40 tot 45 jaar;Drie kinderen of meer;2035;78692;14816.0
1575;40 tot 45 jaar;Drie kinderen of meer;2036;78636;14670.0
1576;40 tot 45 jaar;Drie kinderen of meer;2037;78746;14550.0
1577;40 tot 45 jaar;Drie kinderen of meer;2038;79018;14528.0
1578;40 tot 45 jaar;Drie kinderen of meer;2039;79068;14594.0
1579;40 tot 45 jaar;Drie kinderen of meer;2040;79042;14716.0
1580;40 tot 45 jaar;Drie kinderen of meer;2041;79078;14983.0
1581;40 tot 45 jaar;Drie kinderen of meer;2042;78820;15244.0
1582;40 tot 45 jaar;Drie kinderen of meer;2043;78449;15465.0
1583;40 tot 45 jaar;Drie kinderen of meer;2044;77977;15599.0
1584;40 tot 45 jaar;Drie kinderen of meer;2045;77416;15657.0
1585;40 tot 45 jaar;Drie kinderen of meer;2046;76622;15553.0
1586;40 tot 45 jaar;Drie kinderen of meer;2047;75911;15450.0
1587;40 tot 45 jaar;Drie kinderen of meer;2048;75221;15327.0
1588;40 tot 45 jaar;Drie kinderen of meer;2049;74542;15236.0
1589;40 tot 45 jaar;Drie kinderen of meer;2050;74050;15189.0
1590;40 tot 45 jaar;Drie kinderen of meer;2051;73725;15219.0
1591;40 tot 45 jaar;Drie kinderen of meer;2052;73470;15222.0
1592;40 tot 45 jaar;Drie kinderen of meer;2053;73202;15210.0
1593;40 tot 45 jaar;Drie kinderen of meer;2054;72933;15119.0
1594;40 tot 45 jaar;Drie kinderen of meer;2055;72690;15053.0
1595;40 tot 45 jaar;Drie kinderen of meer;2056;72423;14929.0
1596;40 tot 45 jaar;Drie kinderen of meer;2057;72403;14857.0
1597;40 tot 45 jaar;Drie kinderen of meer;2058;72299;14801.0
1598;40 tot 45 jaar;Drie kinderen of meer;2059;72273;14787.0
1599;40 tot 45 jaar;Drie kinderen of meer;2060;72152;14718.0
1600;40 tot 45 jaar;Drie kinderen of meer;2061;72141;14692.0
1601;40 tot 45 jaar;Drie kinderen of meer;2062;72188;14741.0
1602;40 tot 45 jaar;Drie kinderen of meer;2063;72272;14712.0
1603;40 tot 45 jaar;Drie kinderen of meer;2064;72395;14669.0
1604;40 tot 45 jaar;Drie kinderen of meer;2065;72614;14627.0
1605;40 tot 45 jaar;Drie kinderen of meer;2066;72996;14601.0
1606;40 tot 45 jaar;Drie kinderen of meer;2067;73180;14470.0
1607;40 tot 45 jaar;Drie kinderen of meer;2068;73682;14504.0
1608;40 tot 45 jaar;Drie kinderen of meer;2069;74287;14607.0
1609;40 tot 45 jaar;Drie kinderen of meer;2070;74996;14759.0
1610;45 tot 50 jaar;Totaal;2025;367048;97912.0
1611;45 tot 50 jaar;Totaal;2026;370382;100289.0
1612;45 tot 50 jaar;Totaal;2027;372455;102749.0
1613;45 tot 50 jaar;Totaal;2028;374389;104445.0
1614;45 tot 50 jaar;Totaal;2029;374951;105936.0
1615;45 tot 50 jaar;Totaal;2030;378271;107458.0
1616;45 tot 50 jaar;Totaal;2031;379778;108381.0
1617;45 tot 50 jaar;Totaal;2032;384465;109970.0
1618;45 tot 50 jaar;Totaal;2033;391110;111752.0
1619;45 tot 50 jaar;Totaal;2034;398046;113466.0
1620;45 tot 50 jaar;Totaal;2035;403464;114742.0
1621;45 tot 50 jaar;Totaal;2036;410708;116203.0
1622;45 tot 50 jaar;Totaal;2037;415724;117129.0
1623;45 tot 50 jaar;Totaal;2038;419255;118073.0
1624;45 tot 50 jaar;Totaal;2039;422458;118996.0
1625;45 tot 50 jaar;Totaal;2040;425509;119895.0
1626;45 tot 50 jaar;Totaal;2041;424372;119917.0
1627;45 tot 50 jaar;Totaal;2042;424089;120005.0
1628;45 tot 50 jaar;Totaal;2043;424782;120742.0
1629;45 tot 50 jaar;Totaal;2044;428096;122256.0
1630;45 tot 50 jaar;Totaal;2045;431632;124051.0
1631;45 tot 50 jaar;Totaal;2046;437883;126815.0
1632;45 tot 50 jaar;Totaal;2047;442873;129494.0
1633;45 tot 50 jaar;Totaal;2048;447088;131729.0
1634;45 tot 50 jaar;Totaal;2049;448846;133159.0
1635;45 tot 50 jaar;Totaal;2050;448160;133869.0
1636;45 tot 50 jaar;Totaal;2051;444843;133301.0
1637;45 tot 50 jaar;Totaal;2052;441724;132624.0
1638;45 tot 50 jaar;Totaal;2053;437571;131724.0
1639;45 tot 50 jaar;Totaal;2054;434731;131084.0
1640;45 tot 50 jaar;Totaal;2055;433131;130823.0
1641;45 tot 50 jaar;Totaal;2056;432263;131100.0
1642;45 tot 50 jaar;Totaal;2057;430773;131114.0
1643;45 tot 50 jaar;Totaal;2058;429479;130934.0
1644;45 tot 50 jaar;Totaal;2059;425954;129982.0
1645;45 tot 50 jaar;Totaal;2060;423403;129332.0
1646;45 tot 50 jaar;Totaal;2061;420362;128231.0
1647;45 tot 50 jaar;Totaal;2062;418814;127693.0
1648;45 tot 50 jaar;Totaal;2063;417536;127228.0
1649;45 tot 50 jaar;Totaal;2064;416813;127092.0
1650;45 tot 50 jaar;Totaal;2065;415641;126540.0
1651;45 tot 50 jaar;Totaal;2066;415088;126328.0
1652;45 tot 50 jaar;Totaal;2067;416829;126861.0
1653;45 tot 50 jaar;Totaal;2068;416026;126650.0
1654;45 tot 50 jaar;Totaal;2069;415118;126298.0
1655;45 tot 50 jaar;Totaal;2070;414113;125902.0
1656;45 tot 50 jaar;Geen kinderen;2025;56530;
1657;45 tot 50 jaar;Geen kinderen;2026;58827;
1658;45 tot 50 jaar;Geen kinderen;2027;59492;
1659;45 tot 50 jaar;Geen kinderen;2028;60271;
1660;45 tot 50 jaar;Geen kinderen;2029;59876;
1661;45 tot 50 jaar;Geen kinderen;2030;61894;
1662;45 tot 50 jaar;Geen kinderen;2031;62146;
1663;45 tot 50 jaar;Geen kinderen;2032;65324;
1664;45 tot 50 jaar;Geen kinderen;2033;69956;
1665;45 tot 50 jaar;Geen kinderen;2034;74687;
1666;45 tot 50 jaar;Geen kinderen;2035;78088;
1667;45 tot 50 jaar;Geen kinderen;2036;83686;
1668;45 tot 50 jaar;Geen kinderen;2037;87536;
1669;45 tot 50 jaar;Geen kinderen;2038;89463;
1670;45 tot 50 jaar;Geen kinderen;2039;90368;
1671;45 tot 50 jaar;Geen kinderen;2040;91186;
1672;45 tot 50 jaar;Geen kinderen;2041;87999;
1673;45 tot 50 jaar;Geen kinderen;2042;85795;
1674;45 tot 50 jaar;Geen kinderen;2043;84191;
1675;45 tot 50 jaar;Geen kinderen;2044;84985;
1676;45 tot 50 jaar;Geen kinderen;2045;86282;
1677;45 tot 50 jaar;Geen kinderen;2046;90377;
1678;45 tot 50 jaar;Geen kinderen;2047;93456;
1679;45 tot 50 jaar;Geen kinderen;2048;96268;
1680;45 tot 50 jaar;Geen kinderen;2049;97117;
1681;45 tot 50 jaar;Geen kinderen;2050;95820;
1682;45 tot 50 jaar;Geen kinderen;2051;92728;
1683;45 tot 50 jaar;Geen kinderen;2052;90123;
1684;45 tot 50 jaar;Geen kinderen;2053;86940;
1685;45 tot 50 jaar;Geen kinderen;2054;85485;
1686;45 tot 50 jaar;Geen kinderen;2055;84663;
1687;45 tot 50 jaar;Geen kinderen;2056;84554;
1688;45 tot 50 jaar;Geen kinderen;2057;83499;
1689;45 tot 50 jaar;Geen kinderen;2058;82991;
1690;45 tot 50 jaar;Geen kinderen;2059;80735;
1691;45 tot 50 jaar;Geen kinderen;2060;79346;
1692;45 tot 50 jaar;Geen kinderen;2061;77584;
1693;45 tot 50 jaar;Geen kinderen;2062;76035;
1694;45 tot 50 jaar;Geen kinderen;2063;75299;
1695;45 tot 50 jaar;Geen kinderen;2064;74901;
1696;45 tot 50 jaar;Geen kinderen;2065;74361;
1697;45 tot 50 jaar;Geen kinderen;2066;73919;
1698;45 tot 50 jaar;Geen kinderen;2067;75457;
1699;45 tot 50 jaar;Geen kinderen;2068;74168;
1700;45 tot 50 jaar;Geen kinderen;2069;72409;
1701;45 tot 50 jaar;Geen kinderen;2070;70334;
1702;45 tot 50 jaar;Één kind;2025;67037;51978.0
1703;45 tot 50 jaar;Één kind;2026;67669;53365.0
1704;45 tot 50 jaar;Één kind;2027;68710;54837.0
1705;45 tot 50 jaar;Één kind;2028;69831;55894.0
1706;45 tot 50 jaar;Één kind;2029;71074;56861.0
1707;45 tot 50 jaar;Één kind;2030;72674;57850.0
1708;45 tot 50 jaar;Één kind;2031;74182;58513.0
1709;45 tot 50 jaar;Één kind;2032;75808;59533.0
1710;45 tot 50 jaar;Één kind;2033;77434;60674.0
1711;45 tot 50 jaar;Één kind;2034;79149;61787.0
1712;45 tot 50 jaar;Één kind;2035;80520;62648.0
1713;45 tot 50 jaar;Één kind;2036;81796;63614.0
1714;45 tot 50 jaar;Één kind;2037;82557;64254.0
1715;45 tot 50 jaar;Één kind;2038;83191;64893.0
1716;45 tot 50 jaar;Één kind;2039;83763;65526.0
1717;45 tot 50 jaar;Één kind;2040;84457;66135.0
1718;45 tot 50 jaar;Één kind;2041;85088;66233.0
1719;45 tot 50 jaar;Één kind;2042;85748;66362.0
1720;45 tot 50 jaar;Één kind;2043;86511;66836.0
1721;45 tot 50 jaar;Één kind;2044;87404;67724.0
1722;45 tot 50 jaar;Één kind;2045;88350;68752.0
1723;45 tot 50 jaar;Één kind;2046;89480;70301.0
1724;45 tot 50 jaar;Één kind;2047;90591;71785.0
1725;45 tot 50 jaar;Één kind;2048;91518;73006.0
1726;45 tot 50 jaar;Één kind;2049;92305;73770.0
1727;45 tot 50 jaar;Één kind;2050;93054;74143.0
1728;45 tot 50 jaar;Één kind;2051;93493;73803.0
1729;45 tot 50 jaar;Één kind;2052;93935;73423.0
1730;45 tot 50 jaar;Één kind;2053;94153;72919.0
1731;45 tot 50 jaar;Één kind;2054;94109;72549.0
1732;45 tot 50 jaar;Één kind;2055;94202;72401.0
1733;45 tot 50 jaar;Één kind;2056;94122;72553.0
1734;45 tot 50 jaar;Één kind;2057;94272;72586.0
1735;45 tot 50 jaar;Één kind;2058;94249;72500.0
1736;45 tot 50 jaar;Één kind;2059;93949;71976.0
1737;45 tot 50 jaar;Één kind;2060;93652;71618.0
1738;45 tot 50 jaar;Één kind;2061;93231;71011.0
1739;45 tot 50 jaar;Één kind;2062;93136;70726.0
1740;45 tot 50 jaar;Één kind;2063;92914;70478.0
1741;45 tot 50 jaar;Één kind;2064;92682;70407.0
1742;45 tot 50 jaar;Één kind;2065;92308;70094.0
1743;45 tot 50 jaar;Één kind;2066;92027;69972.0
1744;45 tot 50 jaar;Één kind;2067;91924;70258.0
1745;45 tot 50 jaar;Één kind;2068;91928;70137.0
1746;45 tot 50 jaar;Één kind;2069;92111;69936.0
1747;45 tot 50 jaar;Één kind;2070;92306;69696.0
1748;45 tot 50 jaar;Twee kinderen;2025;166078;34584.0
1749;45 tot 50 jaar;Twee kinderen;2026;166665;35352.0
1750;45 tot 50 jaar;Twee kinderen;2027;167422;36128.0
1751;45 tot 50 jaar;Twee kinderen;2028;167847;36637.0
1752;45 tot 50 jaar;Twee kinderen;2029;168055;37055.0
1753;45 tot 50 jaar;Twee kinderen;2030;168391;37486.0
1754;45 tot 50 jaar;Twee kinderen;2031;168681;37711.0
1755;45 tot 50 jaar;Twee kinderen;2032;169117;38172.0
1756;45 tot 50 jaar;Twee kinderen;2033;169846;38689.0
1757;45 tot 50 jaar;Twee kinderen;2034;170577;39182.0
1758;45 tot 50 jaar;Twee kinderen;2035;171367;39531.0
1759;45 tot 50 jaar;Twee kinderen;2036;172030;39948.0
1760;45 tot 50 jaar;Twee kinderen;2037;172568;40197.0
1761;45 tot 50 jaar;Twee kinderen;2038;173332;40455.0
1762;45 tot 50 jaar;Twee kinderen;2039;174742;40712.0
1763;45 tot 50 jaar;Twee kinderen;2040;175979;40966.0
1764;45 tot 50 jaar;Twee kinderen;2041;177096;40935.0
1765;45 tot 50 jaar;Twee kinderen;2042;178256;40941.0
1766;45 tot 50 jaar;Twee kinderen;2043;179612;41175.0
1767;45 tot 50 jaar;Twee kinderen;2044;181040;41686.0
1768;45 tot 50 jaar;Twee kinderen;2045;182288;42306.0
1769;45 tot 50 jaar;Twee kinderen;2046;183483;43276.0
1770;45 tot 50 jaar;Twee kinderen;2047;184457;44227.0
1771;45 tot 50 jaar;Twee kinderen;2048;185131;45034.0
1772;45 tot 50 jaar;Twee kinderen;2049;185475;45570.0
1773;45 tot 50 jaar;Twee kinderen;2050;185587;45852.0
1774;45 tot 50 jaar;Twee kinderen;2051;185237;45695.0
1775;45 tot 50 jaar;Twee kinderen;2052;184643;45480.0
1776;45 tot 50 jaar;Twee kinderen;2053;183845;45185.0
1777;45 tot 50 jaar;Twee kinderen;2054;182858;44979.0
1778;45 tot 50 jaar;Twee kinderen;2055;182220;44893.0
1779;45 tot 50 jaar;Twee kinderen;2056;181716;44989.0
1780;45 tot 50 jaar;Twee kinderen;2057;181318;44977.0
1781;45 tot 50 jaar;Twee kinderen;2058;180762;44904.0
1782;45 tot 50 jaar;Twee kinderen;2059;180010;44573.0
1783;45 tot 50 jaar;Twee kinderen;2060;179330;44346.0
1784;45 tot 50 jaar;Twee kinderen;2061;178658;43964.0
1785;45 tot 50 jaar;Twee kinderen;2062;178656;43769.0
1786;45 tot 50 jaar;Twee kinderen;2063;178365;43600.0
1787;45 tot 50 jaar;Twee kinderen;2064;178217;43548.0
1788;45 tot 50 jaar;Twee kinderen;2065;177914;43358.0
1789;45 tot 50 jaar;Twee kinderen;2066;177881;43282.0
1790;45 tot 50 jaar;Twee kinderen;2067;177957;43461.0
1791;45 tot 50 jaar;Twee kinderen;2068;178140;43381.0
1792;45 tot 50 jaar;Twee kinderen;2069;178456;43254.0
1793;45 tot 50 jaar;Twee kinderen;2070;178895;43121.0
1794;45 tot 50 jaar;Drie kinderen of meer;2025;77403;11350.0
1795;45 tot 50 jaar;Drie kinderen of meer;2026;77221;11572.0
1796;45 tot 50 jaar;Drie kinderen of meer;2027;76831;11784.0
1797;45 tot 50 jaar;Drie kinderen of meer;2028;76440;11914.0
1798;45 tot 50 jaar;Drie kinderen of meer;2029;75946;12020.0
1799;45 tot 50 jaar;Drie kinderen of meer;2030;75312;12122.0
1800;45 tot 50 jaar;Drie kinderen of meer;2031;74769;12157.0
1801;45 tot 50 jaar;Drie kinderen of meer;2032;74216;12265.0
1802;45 tot 50 jaar;Drie kinderen of meer;2033;73874;12389.0
1803;45 tot 50 jaar;Drie kinderen of meer;2034;73633;12497.0
1804;45 tot 50 jaar;Drie kinderen of meer;2035;73489;12563.0
1805;45 tot 50 jaar;Drie kinderen of meer;2036;73196;12641.0
1806;45 tot 50 jaar;Drie kinderen of meer;2037;73063;12678.0
1807;45 tot 50 jaar;Drie kinderen of meer;2038;73269;12725.0
1808;45 tot 50 jaar;Drie kinderen of meer;2039;73585;12758.0
1809;45 tot 50 jaar;Drie kinderen of meer;2040;73887;12794.0
1810;45 tot 50 jaar;Drie kinderen of meer;2041;74189;12749.0
1811;45 tot 50 jaar;Drie kinderen of meer;2042;74290;12702.0
1812;45 tot 50 jaar;Drie kinderen of meer;2043;74468;12731.0
1813;45 tot 50 jaar;Drie kinderen of meer;2044;74667;12846.0
1814;45 tot 50 jaar;Drie kinderen of meer;2045;74712;12993.0
1815;45 tot 50 jaar;Drie kinderen of meer;2046;74543;13238.0
1816;45 tot 50 jaar;Drie kinderen of meer;2047;74369;13482.0
1817;45 tot 50 jaar;Drie kinderen of meer;2048;74171;13689.0
1818;45 tot 50 jaar;Drie kinderen of meer;2049;73949;13819.0
1819;45 tot 50 jaar;Drie kinderen of meer;2050;73699;13874.0
1820;45 tot 50 jaar;Drie kinderen of meer;2051;73385;13803.0
1821;45 tot 50 jaar;Drie kinderen of meer;2052;73023;13721.0
1822;45 tot 50 jaar;Drie kinderen of meer;2053;72633;13620.0
1823;45 tot 50 jaar;Drie kinderen of meer;2054;72279;13556.0
1824;45 tot 50 jaar;Drie kinderen of meer;2055;72046;13529.0
1825;45 tot 50 jaar;Drie kinderen of meer;2056;71871;13558.0
1826;45 tot 50 jaar;Drie kinderen of meer;2057;71684;13551.0
1827;45 tot 50 jaar;Drie kinderen of meer;2058;71477;13530.0
1828;45 tot 50 jaar;Drie kinderen of meer;2059;71260;13433.0
1829;45 tot 50 jaar;Drie kinderen of meer;2060;71075;13368.0
1830;45 tot 50 jaar;Drie kinderen of meer;2061;70889;13256.0
1831;45 tot 50 jaar;Drie kinderen of meer;2062;70987;13198.0
1832;45 tot 50 jaar;Drie kinderen of meer;2063;70958;13150.0
1833;45 tot 50 jaar;Drie kinderen of meer;2064;71013;13137.0
1834;45 tot 50 jaar;Drie kinderen of meer;2065;71058;13088.0
1835;45 tot 50 jaar;Drie kinderen of meer;2066;71261;13074.0
1836;45 tot 50 jaar;Drie kinderen of meer;2067;71491;13142.0
1837;45 tot 50 jaar;Drie kinderen of meer;2068;71790;13132.0
1838;45 tot 50 jaar;Drie kinderen of meer;2069;72142;13108.0
1839;45 tot 50 jaar;Drie kinderen of meer;2070;72578;13085.0
1840;50 tot 55 jaar;Totaal;2025;421617;103484.0
1841;50 tot 55 jaar;Totaal;2026;400951;99680.0
1842;50 tot 55 jaar;Totaal;2027;383985;96801.0
1843;50 tot 55 jaar;Totaal;2028;371195;95269.0
1844;50 tot 55 jaar;Totaal;2029;365499;95500.0
1845;50 tot 55 jaar;Totaal;2030;362496;96351.0
1846;50 tot 55 jaar;Totaal;2031;365406;98303.0
1847;50 tot 55 jaar;Totaal;2032;367233;100089.0
1848;50 tot 55 jaar;Totaal;2033;368958;101177.0
1849;50 tot 55 jaar;Totaal;2034;369411;101990.0
1850;50 tot 55 jaar;Totaal;2035;372476;103169.0
1851;50 tot 55 jaar;Totaal;2036;373872;104067.0
1852;50 tot 55 jaar;Totaal;2037;378371;105695.0
1853;50 tot 55 jaar;Totaal;2038;384894;107572.0
1854;50 tot 55 jaar;Totaal;2039;391718;109459.0
1855;50 tot 55 jaar;Totaal;2040;397087;111060.0
1856;50 tot 55 jaar;Totaal;2041;404253;113090.0
1857;50 tot 55 jaar;Totaal;2042;409338;114748.0
1858;50 tot 55 jaar;Totaal;2043;412980;116412.0
