ID;Energiedragers;NederlandseEconomie;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
8275;Overige koolproducten;23 Bouwmaterialenindustrie;2018;;1.1;;;;
8276;Overige koolproducten;23 Bouwmaterialenindustrie;2019;;1.0;;;;
8277;Overige koolproducten;23 Bouwmaterialenindustrie;2020;;0.9;;;;
8278;Overige koolproducten;23 Bouwmaterialenindustrie;2021;;1.0;;;;
8279;Overige koolproducten;23 Bouwmaterialenindustrie;2022;;1.0;;;;
8280;Overige koolproducten;24 Basismetaalindustrie;2014;;65.7;;73.6;;
8281;Overige koolproducten;24 Basismetaalindustrie;2015;;54.8;;61.4;;
8282;Overige koolproducten;24 Basismetaalindustrie;2016;;55.3;;61.1;;
8283;Overige koolproducten;24 Basismetaalindustrie;2017;;55.2;;59.0;;
8284;Overige koolproducten;24 Basismetaalindustrie;2018;;54.9;;59.7;;
8285;Overige koolproducten;24 Basismetaalindustrie;2019;;53.9;;59.4;;
8286;Overige koolproducten;24 Basismetaalindustrie;2020;;47.6;;56.4;;
8287;Overige koolproducten;24 Basismetaalindustrie;2021;;52.3;;56.7;;
8288;Overige koolproducten;24 Basismetaalindustrie;2022;;50.2;;55.3;;
8289;Overige koolproducten;25 Metaalproductenindustrie;2014;;;;;;
8290;Overige koolproducten;25 Metaalproductenindustrie;2015;;;;;;
8291;Overige koolproducten;25 Metaalproductenindustrie;2016;;;;;;
8292;Overige koolproducten;25 Metaalproductenindustrie;2017;;;;;;
8293;Overige koolproducten;25 Metaalproductenindustrie;2018;;;;;;
8294;Overige koolproducten;25 Metaalproductenindustrie;2019;;;;;;
8295;Overige koolproducten;25 Metaalproductenindustrie;2020;;;;;;
8296;Overige koolproducten;25 Metaalproductenindustrie;2021;;;;;;
8297;Overige koolproducten;25 Metaalproductenindustrie;2022;;;;;;
8298;Overige koolproducten;26 Elektrotechnische industrie;2014;;;;;;
8299;Overige koolproducten;26 Elektrotechnische industrie;2015;;;;;;
8300;Overige koolproducten;26 Elektrotechnische industrie;2016;;;;;;
8301;Overige koolproducten;26 Elektrotechnische industrie;2017;;;;;;
8302;Overige koolproducten;26 Elektrotechnische industrie;2018;;;;;;
8303;Overige koolproducten;26 Elektrotechnische industrie;2019;;;;;;
8304;Overige koolproducten;26 Elektrotechnische industrie;2020;;;;;;
8305;Overige koolproducten;26 Elektrotechnische industrie;2021;;;;;;
8306;Overige koolproducten;26 Elektrotechnische industrie;2022;;;;;;
8307;Overige koolproducten;27 Elektrische apparatenindustrie;2014;;3.9;;;;
8308;Overige koolproducten;27 Elektrische apparatenindustrie;2015;;3.2;;;;
8309;Overige koolproducten;27 Elektrische apparatenindustrie;2016;;2.9;;;;
8310;Overige koolproducten;27 Elektrische apparatenindustrie;2017;;2.9;;;;
8311;Overige koolproducten;27 Elektrische apparatenindustrie;2018;;2.9;;;;
8312;Overige koolproducten;27 Elektrische apparatenindustrie;2019;;2.7;;;;
8313;Overige koolproducten;27 Elektrische apparatenindustrie;2020;;2.5;;;;
8314;Overige koolproducten;27 Elektrische apparatenindustrie;2021;;1.7;;;;
8315;Overige koolproducten;27 Elektrische apparatenindustrie;2022;;0.9;;;;
8316;Overige koolproducten;28 Machine-industrie;2014;;;;;;
8317;Overige koolproducten;28 Machine-industrie;2015;;;;;;
8318;Overige koolproducten;28 Machine-industrie;2016;;;;;;
8319;Overige koolproducten;28 Machine-industrie;2017;;;;;;
8320;Overige koolproducten;28 Machine-industrie;2018;;;;;;
8321;Overige koolproducten;28 Machine-industrie;2019;;;;;;
8322;Overige koolproducten;28 Machine-industrie;2020;;;;;;
8323;Overige koolproducten;28 Machine-industrie;2021;;;;;;
8324;Overige koolproducten;28 Machine-industrie;2022;;;;;;
8325;Overige koolproducten;29 Auto- en aanhangwagenindustrie;2014;;;;;;
8326;Overige koolproducten;29 Auto- en aanhangwagenindustrie;2015;;;;;;
8327;Overige koolproducten;29 Auto- en aanhangwagenindustrie;2016;;;;;;
8328;Overige koolproducten;29 Auto- en aanhangwagenindustrie;2017;;;;;;
8329;Overige koolproducten;29 Auto- en aanhangwagenindustrie;2018;;;;;;
8330;Overige koolproducten;29 Auto- en aanhangwagenindustrie;2019;;;;;;
8331;Overige koolproducten;29 Auto- en aanhangwagenindustrie;2020;;;;;;
8332;Overige koolproducten;29 Auto- en aanhangwagenindustrie;2021;;;;;;
8333;Overige koolproducten;29 Auto- en aanhangwagenindustrie;2022;;;;;;
8334;Overige koolproducten;30 Overige transportmiddelenindustrie;2014;;;;;;
8335;Overige koolproducten;30 Overige transportmiddelenindustrie;2015;;;;;;
8336;Overige koolproducten;30 Overige transportmiddelenindustrie;2016;;;;;;
8337;Overige koolproducten;30 Overige transportmiddelenindustrie;2017;;;;;;
8338;Overige koolproducten;30 Overige transportmiddelenindustrie;2018;;;;;;
8339;Overige koolproducten;30 Overige transportmiddelenindustrie;2019;;;;;;
8340;Overige koolproducten;30 Overige transportmiddelenindustrie;2020;;;;;;
8341;Overige koolproducten;30 Overige transportmiddelenindustrie;2021;;;;;;
8342;Overige koolproducten;30 Overige transportmiddelenindustrie;2022;;;;;;
8343;Overige koolproducten;31-32 Meubel- en overige industrie;2014;;;;;;
8344;Overige koolproducten;31-32 Meubel- en overige industrie;2015;;;;;;
8345;Overige koolproducten;31-32 Meubel- en overige industrie;2016;;;;;;
8346;Overige koolproducten;31-32 Meubel- en overige industrie;2017;;;;;;
8347;Overige koolproducten;31-32 Meubel- en overige industrie;2018;;;;;;
8348;Overige koolproducten;31-32 Meubel- en overige industrie;2019;;;;;;
8349;Overige koolproducten;31-32 Meubel- en overige industrie;2020;;;;;;
8350;Overige koolproducten;31-32 Meubel- en overige industrie;2021;;;;;;
8351;Overige koolproducten;31-32 Meubel- en overige industrie;2022;;;;;;
8352;Overige koolproducten;33 Reparatie en installatie van machines;2014;;;;;;
8353;Overige koolproducten;33 Reparatie en installatie van machines;2015;;;;;;
8354;Overige koolproducten;33 Reparatie en installatie van machines;2016;;;;;;
8355;Overige koolproducten;33 Reparatie en installatie van machines;2017;;;;;;
8356;Overige koolproducten;33 Reparatie en installatie van machines;2018;;;;;;
8357;Overige koolproducten;33 Reparatie en installatie van machines;2019;;;;;;
8358;Overige koolproducten;33 Reparatie en installatie van machines;2020;;;;;;
8359;Overige koolproducten;33 Reparatie en installatie van machines;2021;;;;;;
8360;Overige koolproducten;33 Reparatie en installatie van machines;2022;;;;;;
8361;Overige koolproducten;D Energievoorziening;2014;;;;;;
8362;Overige koolproducten;D Energievoorziening;2015;;;;;;
8363;Overige koolproducten;D Energievoorziening;2016;;;;;;
8364;Overige koolproducten;D Energievoorziening;2017;;;;;;
8365;Overige koolproducten;D Energievoorziening;2018;;;;;;
8366;Overige koolproducten;D Energievoorziening;2019;;;;;;
8367;Overige koolproducten;D Energievoorziening;2020;;;;;;
8368;Overige koolproducten;D Energievoorziening;2021;;;;;;
8369;Overige koolproducten;D Energievoorziening;2022;;;;;;
8370;Overige koolproducten;E Waterbedrijven en afvalbeheer;2014;;;;;;
8371;Overige koolproducten;E Waterbedrijven en afvalbeheer;2015;;;;;;
8372;Overige koolproducten;E Waterbedrijven en afvalbeheer;2016;;;;;;
8373;Overige koolproducten;E Waterbedrijven en afvalbeheer;2017;;;;;;
8374;Overige koolproducten;E Waterbedrijven en afvalbeheer;2018;;;;;;
8375;Overige koolproducten;E Waterbedrijven en afvalbeheer;2019;;;;;;
8376;Overige koolproducten;E Waterbedrijven en afvalbeheer;2020;;;;;;
8377;Overige koolproducten;E Waterbedrijven en afvalbeheer;2021;;;;;;
8378;Overige koolproducten;E Waterbedrijven en afvalbeheer;2022;;;;;;
8379;Overige koolproducten;36 Waterleidingbedrijven;2014;;;;;;
8380;Overige koolproducten;36 Waterleidingbedrijven;2015;;;;;;
8381;Overige koolproducten;36 Waterleidingbedrijven;2016;;;;;;
8382;Overige koolproducten;36 Waterleidingbedrijven;2017;;;;;;
8383;Overige koolproducten;36 Waterleidingbedrijven;2018;;;;;;
8384;Overige koolproducten;36 Waterleidingbedrijven;2019;;;;;;
8385;Overige koolproducten;36 Waterleidingbedrijven;2020;;;;;;
8386;Overige koolproducten;36 Waterleidingbedrijven;2021;;;;;;
8387;Overige koolproducten;36 Waterleidingbedrijven;2022;;;;;;
8388;Overige koolproducten;37-39 Riolering, afvalbeheer en sanering;2014;;;;;;
8389;Overige koolproducten;37-39 Riolering, afvalbeheer en sanering;2015;;;;;;
8390;Overige koolproducten;37-39 Riolering, afvalbeheer en sanering;2016;;;;;;
8391;Overige koolproducten;37-39 Riolering, afvalbeheer en sanering;2017;;;;;;
8392;Overige koolproducten;37-39 Riolering, afvalbeheer en sanering;2018;;;;;;
8393;Overige koolproducten;37-39 Riolering, afvalbeheer en sanering;2019;;;;;;
8394;Overige koolproducten;37-39 Riolering, afvalbeheer en sanering;2020;;;;;;
8395;Overige koolproducten;37-39 Riolering, afvalbeheer en sanering;2021;;;;;;
8396;Overige koolproducten;37-39 Riolering, afvalbeheer en sanering;2022;;;;;;
8397;Overige koolproducten;F Bouwnijverheid;2014;;0.1;;;;
8398;Overige koolproducten;F Bouwnijverheid;2015;;0.1;;;;
8399;Overige koolproducten;F Bouwnijverheid;2016;;0.1;;;;
8400;Overige koolproducten;F Bouwnijverheid;2017;;0.1;;;;
8401;Overige koolproducten;F Bouwnijverheid;2018;;0.0;;;;
8402;Overige koolproducten;F Bouwnijverheid;2019;;0.0;;;;
8403;Overige koolproducten;F Bouwnijverheid;2020;;0.0;;;;
8404;Overige koolproducten;F Bouwnijverheid;2021;;0.0;;;;
8405;Overige koolproducten;F Bouwnijverheid;2022;;0.0;;;;
8406;Overige koolproducten;G Handel;2014;;0.0;;;;
8407;Overige koolproducten;G Handel;2015;;0.0;;;;
8408;Overige koolproducten;G Handel;2016;;0.0;;;;
8409;Overige koolproducten;G Handel;2017;;0.0;;;;
8410;Overige koolproducten;G Handel;2018;;0.0;;;;
8411;Overige koolproducten;G Handel;2019;;0.0;;;;
8412;Overige koolproducten;G Handel;2020;;0.0;;;;
8413;Overige koolproducten;G Handel;2021;;0.0;;;;
8414;Overige koolproducten;G Handel;2022;;0.0;;;;
8415;Overige koolproducten;45 Autohandel en -reparatie;2014;;0.0;;;;
8416;Overige koolproducten;45 Autohandel en -reparatie;2015;;0.0;;;;
8417;Overige koolproducten;45 Autohandel en -reparatie;2016;;0.0;;;;
8418;Overige koolproducten;45 Autohandel en -reparatie;2017;;0.0;;;;
8419;Overige koolproducten;45 Autohandel en -reparatie;2018;;0.0;;;;
8420;Overige koolproducten;45 Autohandel en -reparatie;2019;;0.0;;;;
8421;Overige koolproducten;45 Autohandel en -reparatie;2020;;0.0;;;;
8422;Overige koolproducten;45 Autohandel en -reparatie;2021;;0.0;;;;
8423;Overige koolproducten;45 Autohandel en -reparatie;2022;;0.0;;;;
8424;Overige koolproducten;46 Groothandel en handelsbemiddeling;2014;;0.0;;;;
8425;Overige koolproducten;46 Groothandel en handelsbemiddeling;2015;;0.0;;;;
8426;Overige koolproducten;46 Groothandel en handelsbemiddeling;2016;;0.0;;;;
8427;Overige koolproducten;46 Groothandel en handelsbemiddeling;2017;;0.0;;;;
8428;Overige koolproducten;46 Groothandel en handelsbemiddeling;2018;;0.0;;;;
8429;Overige koolproducten;46 Groothandel en handelsbemiddeling;2019;;0.0;;;;
8430;Overige koolproducten;46 Groothandel en handelsbemiddeling;2020;;0.0;;;;
8431;Overige koolproducten;46 Groothandel en handelsbemiddeling;2021;;0.0;;;;
8432;Overige koolproducten;46 Groothandel en handelsbemiddeling;2022;;0.0;;;;
8433;Overige koolproducten;47 Detailhandel (niet in auto's);2014;;0.0;;;;
8434;Overige koolproducten;47 Detailhandel (niet in auto's);2015;;0.0;;;;
8435;Overige koolproducten;47 Detailhandel (niet in auto's);2016;;0.0;;;;
8436;Overige koolproducten;47 Detailhandel (niet in auto's);2017;;0.0;;;;
8437;Overige koolproducten;47 Detailhandel (niet in auto's);2018;;0.0;;;;
8438;Overige koolproducten;47 Detailhandel (niet in auto's);2019;;0.0;;;;
8439;Overige koolproducten;47 Detailhandel (niet in auto's);2020;;0.0;;;;
8440;Overige koolproducten;47 Detailhandel (niet in auto's);2021;;0.0;;;;
8441;Overige koolproducten;47 Detailhandel (niet in auto's);2022;;0.0;;;;
8442;Overige koolproducten;H Vervoer en opslag;2014;;;;;;
8443;Overige koolproducten;H Vervoer en opslag;2015;;;;;;
8444;Overige koolproducten;H Vervoer en opslag;2016;;;;;;
8445;Overige koolproducten;H Vervoer en opslag;2017;;;;;;
8446;Overige koolproducten;H Vervoer en opslag;2018;;;;;;
8447;Overige koolproducten;H Vervoer en opslag;2019;;;;;;
8448;Overige koolproducten;H Vervoer en opslag;2020;;;;;;
8449;Overige koolproducten;H Vervoer en opslag;2021;;;;;;
8450;Overige koolproducten;H Vervoer en opslag;2022;;;;;;
8451;Overige koolproducten;49 Vervoer over land;2014;;;;;;
8452;Overige koolproducten;49 Vervoer over land;2015;;;;;;
8453;Overige koolproducten;49 Vervoer over land;2016;;;;;;
8454;Overige koolproducten;49 Vervoer over land;2017;;;;;;
8455;Overige koolproducten;49 Vervoer over land;2018;;;;;;
8456;Overige koolproducten;49 Vervoer over land;2019;;;;;;
8457;Overige koolproducten;49 Vervoer over land;2020;;;;;;
8458;Overige koolproducten;49 Vervoer over land;2021;;;;;;
8459;Overige koolproducten;49 Vervoer over land;2022;;;;;;
8460;Overige koolproducten;50 Vervoer over water;2014;;;;;;
8461;Overige koolproducten;50 Vervoer over water;2015;;;;;;
8462;Overige koolproducten;50 Vervoer over water;2016;;;;;;
8463;Overige koolproducten;50 Vervoer over water;2017;;;;;;
8464;Overige koolproducten;50 Vervoer over water;2018;;;;;;
8465;Overige koolproducten;50 Vervoer over water;2019;;;;;;
8466;Overige koolproducten;50 Vervoer over water;2020;;;;;;
8467;Overige koolproducten;50 Vervoer over water;2021;;;;;;
8468;Overige koolproducten;50 Vervoer over water;2022;;;;;;
8469;Overige koolproducten;51 Vervoer door de lucht;2014;;;;;;
8470;Overige koolproducten;51 Vervoer door de lucht;2015;;;;;;
8471;Overige koolproducten;51 Vervoer door de lucht;2016;;;;;;
8472;Overige koolproducten;51 Vervoer door de lucht;2017;;;;;;
8473;Overige koolproducten;51 Vervoer door de lucht;2018;;;;;;
8474;Overige koolproducten;51 Vervoer door de lucht;2019;;;;;;
8475;Overige koolproducten;51 Vervoer door de lucht;2020;;;;;;
8476;Overige koolproducten;51 Vervoer door de lucht;2021;;;;;;
8477;Overige koolproducten;51 Vervoer door de lucht;2022;;;;;;
8478;Overige koolproducten;52 Opslag, dienstverlening voor vervoer;2014;;;;;;
8479;Overige koolproducten;52 Opslag, dienstverlening voor vervoer;2015;;;;;;
8480;Overige koolproducten;52 Opslag, dienstverlening voor vervoer;2016;;;;;;
8481;Overige koolproducten;52 Opslag, dienstverlening voor vervoer;2017;;;;;;
8482;Overige koolproducten;52 Opslag, dienstverlening voor vervoer;2018;;;;;;
8483;Overige koolproducten;52 Opslag, dienstverlening voor vervoer;2019;;;;;;
8484;Overige koolproducten;52 Opslag, dienstverlening voor vervoer;2020;;;;;;
8485;Overige koolproducten;52 Opslag, dienstverlening voor vervoer;2021;;;;;;
8486;Overige koolproducten;52 Opslag, dienstverlening voor vervoer;2022;;;;;;
8487;Overige koolproducten;53 Post en koeriers;2014;;;;;;
8488;Overige koolproducten;53 Post en koeriers;2015;;;;;;
8489;Overige koolproducten;53 Post en koeriers;2016;;;;;;
8490;Overige koolproducten;53 Post en koeriers;2017;;;;;;
8491;Overige koolproducten;53 Post en koeriers;2018;;;;;;
8492;Overige koolproducten;53 Post en koeriers;2019;;;;;;
8493;Overige koolproducten;53 Post en koeriers;2020;;;;;;
8494;Overige koolproducten;53 Post en koeriers;2021;;;;;;
8495;Overige koolproducten;53 Post en koeriers;2022;;;;;;
8496;Overige koolproducten;I Horeca;2014;;0.0;;;;
8497;Overige koolproducten;I Horeca;2015;;0.0;;;;
8498;Overige koolproducten;I Horeca;2016;;0.0;;;;
8499;Overige koolproducten;I Horeca;2017;;0.0;;;;
8500;Overige koolproducten;I Horeca;2018;;0.0;;;;
8501;Overige koolproducten;I Horeca;2019;;0.0;;;;
8502;Overige koolproducten;I Horeca;2020;;0.0;;;;
8503;Overige koolproducten;I Horeca;2021;;0.0;;;;
8504;Overige koolproducten;I Horeca;2022;;0.0;;;;
8505;Overige koolproducten;J Informatie en communicatie;2014;;0.0;;;;
8506;Overige koolproducten;J Informatie en communicatie;2015;;0.0;;;;
8507;Overige koolproducten;J Informatie en communicatie;2016;;0.0;;;;
8508;Overige koolproducten;J Informatie en communicatie;2017;;0.0;;;;
8509;Overige koolproducten;J Informatie en communicatie;2018;;0.0;;;;
8510;Overige koolproducten;J Informatie en communicatie;2019;;0.0;;;;
8511;Overige koolproducten;J Informatie en communicatie;2020;;0.0;;;;
8512;Overige koolproducten;J Informatie en communicatie;2021;;0.0;;;;
8513;Overige koolproducten;J Informatie en communicatie;2022;;0.0;;;;
8514;Overige koolproducten;58 Uitgeverijen;2014;;0.0;;;;
8515;Overige koolproducten;58 Uitgeverijen;2015;;0.0;;;;
8516;Overige koolproducten;58 Uitgeverijen;2016;;0.0;;;;
8517;Overige koolproducten;58 Uitgeverijen;2017;;0.0;;;;
8518;Overige koolproducten;58 Uitgeverijen;2018;;0.0;;;;
8519;Overige koolproducten;58 Uitgeverijen;2019;;0.0;;;;
8520;Overige koolproducten;58 Uitgeverijen;2020;;0.0;;;;
8521;Overige koolproducten;58 Uitgeverijen;2021;;0.0;;;;
8522;Overige koolproducten;58 Uitgeverijen;2022;;0.0;;;;
8523;Overige koolproducten;59-60 Film, TV en radio;2014;;0.0;;;;
8524;Overige koolproducten;59-60 Film, TV en radio;2015;;0.0;;;;
8525;Overige koolproducten;59-60 Film, TV en radio;2016;;0.0;;;;
8526;Overige koolproducten;59-60 Film, TV en radio;2017;;0.0;;;;
8527;Overige koolproducten;59-60 Film, TV en radio;2018;;0.0;;;;
8528;Overige koolproducten;59-60 Film, TV en radio;2019;;0.0;;;;
8529;Overige koolproducten;59-60 Film, TV en radio;2020;;0.0;;;;
8530;Overige koolproducten;59-60 Film, TV en radio;2021;;0.0;;;;
8531;Overige koolproducten;59-60 Film, TV en radio;2022;;0.0;;;;
8532;Overige koolproducten;61 Telecommunicatie;2014;;0.0;;;;
8533;Overige koolproducten;61 Telecommunicatie;2015;;0.0;;;;
8534;Overige koolproducten;61 Telecommunicatie;2016;;0.0;;;;
8535;Overige koolproducten;61 Telecommunicatie;2017;;0.0;;;;
8536;Overige koolproducten;61 Telecommunicatie;2018;;0.0;;;;
8537;Overige koolproducten;61 Telecommunicatie;2019;;0.0;;;;
8538;Overige koolproducten;61 Telecommunicatie;2020;;0.0;;;;
8539;Overige koolproducten;61 Telecommunicatie;2021;;0.0;;;;
8540;Overige koolproducten;61 Telecommunicatie;2022;;0.0;;;;
8541;Overige koolproducten;62-63 IT- en informatiedienstverlening;2014;;0.0;;;;
8542;Overige koolproducten;62-63 IT- en informatiedienstverlening;2015;;0.0;;;;
8543;Overige koolproducten;62-63 IT- en informatiedienstverlening;2016;;0.0;;;;
8544;Overige koolproducten;62-63 IT- en informatiedienstverlening;2017;;0.0;;;;
8545;Overige koolproducten;62-63 IT- en informatiedienstverlening;2018;;0.0;;;;
8546;Overige koolproducten;62-63 IT- en informatiedienstverlening;2019;;0.0;;;;
8547;Overige koolproducten;62-63 IT- en informatiedienstverlening;2020;;0.0;;;;
8548;Overige koolproducten;62-63 IT- en informatiedienstverlening;2021;;0.0;;;;
8549;Overige koolproducten;62-63 IT- en informatiedienstverlening;2022;;0.0;;;;
8550;Overige koolproducten;K Financiële dienstverlening;2014;;0.0;;;;
8551;Overige koolproducten;K Financiële dienstverlening;2015;;0.0;;;;
8552;Overige koolproducten;K Financiële dienstverlening;2016;;0.0;;;;
8553;Overige koolproducten;K Financiële dienstverlening;2017;;0.0;;;;
8554;Overige koolproducten;K Financiële dienstverlening;2018;;0.0;;;;
8555;Overige koolproducten;K Financiële dienstverlening;2019;;0.0;;;;
8556;Overige koolproducten;K Financiële dienstverlening;2020;;0.0;;;;
8557;Overige koolproducten;K Financiële dienstverlening;2021;;0.0;;;;
8558;Overige koolproducten;K Financiële dienstverlening;2022;;0.0;;;;
8559;Overige koolproducten;64 Bankwezen;2014;;0.0;;;;
8560;Overige koolproducten;64 Bankwezen;2015;;0.0;;;;
8561;Overige koolproducten;64 Bankwezen;2016;;0.0;;;;
8562;Overige koolproducten;64 Bankwezen;2017;;0.0;;;;
8563;Overige koolproducten;64 Bankwezen;2018;;0.0;;;;
8564;Overige koolproducten;64 Bankwezen;2019;;0.0;;;;
8565;Overige koolproducten;64 Bankwezen;2020;;0.0;;;;
8566;Overige koolproducten;64 Bankwezen;2021;;0.0;;;;
8567;Overige koolproducten;64 Bankwezen;2022;;0.0;;;;
8568;Overige koolproducten;65 Verzekeraars en pensioenfondsen;2014;;0.0;;;;
8569;Overige koolproducten;65 Verzekeraars en pensioenfondsen;2015;;0.0;;;;
8570;Overige koolproducten;65 Verzekeraars en pensioenfondsen;2016;;0.0;;;;
8571;Overige koolproducten;65 Verzekeraars en pensioenfondsen;2017;;0.0;;;;
8572;Overige koolproducten;65 Verzekeraars en pensioenfondsen;2018;;0.0;;;;
8573;Overige koolproducten;65 Verzekeraars en pensioenfondsen;2019;;0.0;;;;
8574;Overige koolproducten;65 Verzekeraars en pensioenfondsen;2020;;0.0;;;;
8575;Overige koolproducten;65 Verzekeraars en pensioenfondsen;2021;;0.0;;;;
8576;Overige koolproducten;65 Verzekeraars en pensioenfondsen;2022;;0.0;;;;
8577;Overige koolproducten;66 Overige financiële dienstverlening;2014;;0.0;;;;
8578;Overige koolproducten;66 Overige financiële dienstverlening;2015;;0.0;;;;
8579;Overige koolproducten;66 Overige financiële dienstverlening;2016;;0.0;;;;
8580;Overige koolproducten;66 Overige financiële dienstverlening;2017;;0.0;;;;
8581;Overige koolproducten;66 Overige financiële dienstverlening;2018;;0.0;;;;
8582;Overige koolproducten;66 Overige financiële dienstverlening;2019;;0.0;;;;
8583;Overige koolproducten;66 Overige financiële dienstverlening;2020;;0.0;;;;
8584;Overige koolproducten;66 Overige financiële dienstverlening;2021;;0.0;;;;
8585;Overige koolproducten;66 Overige financiële dienstverlening;2022;;0.0;;;;
8586;Overige koolproducten;L Verhuur en handel van onroerend goed;2014;;0.0;;;;
